POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6352,0,0,0,0,5,5,0,0,0,0,3,3,4,0,0,0,13,17,6,0,0,0,4,17,18,0,0,0,3,20,14,0,3,0,0,20,7,0,5,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,56,3,6,0,33,100,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,14,0,0,0,4,16,5,0,0,0,0,8,11,0,0,0,0,11,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,10,56,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,20,24,22,3,0,0,11,33,23,0,3,0,3,27,28,0,3,0,0,30,16,0,5,0,0,19,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,96,4,11,0,45,154
POA6353,0,0,0,0,19,19,0,0,0,0,24,24,29,6,0,0,28,60,28,0,0,0,14,44,44,4,5,0,16,59,47,5,6,0,11,67,26,5,7,0,0,37,16,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,185,8,20,5,113,334,0,0,0,0,9,13,0,0,0,0,16,22,19,0,0,0,19,46,41,0,8,0,10,58,25,3,4,4,5,40,39,0,0,0,4,50,23,0,3,3,0,34,12,0,0,7,0,23,0,0,0,6,0,10,0,0,0,0,0,0,165,10,19,29,71,289,0,0,0,0,31,28,0,0,0,0,44,46,48,6,0,0,49,101,65,0,8,0,28,97,65,9,7,4,19,102,85,3,7,0,15,115,52,4,10,8,0,72,30,0,0,12,0,47,6,0,0,6,0,9,0,0,0,0,3,3,349,16,37,33,182,617
POA6355,0,0,0,0,8,8,0,0,0,0,8,8,3,0,0,0,13,19,19,3,3,0,18,39,24,0,6,0,5,40,27,0,6,0,12,44,21,0,8,0,4,32,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,101,3,23,6,69,196,0,0,0,0,0,0,0,0,0,0,9,9,13,0,0,0,20,28,18,0,3,0,7,29,20,4,0,0,4,29,28,0,0,0,3,31,13,0,0,5,0,16,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,98,6,9,9,37,149,0,0,0,0,9,9,0,0,0,0,13,13,13,0,0,0,33,50,41,0,5,0,25,70,49,3,6,0,14,71,53,0,6,0,15,75,28,0,7,3,4,52,3,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,197,8,28,13,103,348
POA6356,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,16,10,0,0,0,7,13,6,3,3,0,5,12,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,8,0,20,66,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,4,0,0,0,0,5,4,0,0,0,0,6,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,28,0,0,0,0,6,6,0,0,0,0,4,4,5,0,0,0,6,10,15,0,0,0,5,23,15,0,4,0,4,23,13,3,3,0,5,19,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,4,0,25,98
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,3,5,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,7,26,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,6,7,5,0,0,0,0,8,11,0,0,0,4,15,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,4,10,49
POA6358,0,0,0,0,3,3,0,0,0,0,3,3,4,0,0,0,6,3,0,0,0,0,5,3,7,0,0,0,3,8,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,17,36,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,0,0,4,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,3,9,36,0,0,0,0,7,7,0,0,0,0,4,4,8,0,0,0,3,8,0,0,0,0,5,10,9,0,4,0,3,18,5,0,0,0,0,13,6,0,0,0,0,9,0,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,34,0,3,6,26,76
POA6359,0,0,0,0,13,13,0,0,0,0,33,39,27,0,3,0,57,90,47,8,4,0,23,86,54,6,6,0,16,82,52,0,7,3,10,78,24,3,3,0,0,36,12,0,0,0,0,16,3,0,0,0,0,8,0,0,0,0,3,3,229,18,29,9,164,441,0,0,0,0,0,0,0,0,0,0,14,14,6,0,0,0,11,23,24,0,0,0,10,32,19,0,3,0,4,25,29,4,5,0,0,41,21,0,0,3,0,31,8,0,0,4,0,10,0,0,0,0,0,3,0,0,0,0,0,0,108,7,9,16,39,184,0,0,0,0,15,15,0,0,0,0,47,48,33,0,3,0,75,113,68,10,4,0,35,117,75,6,12,0,24,112,83,8,12,5,12,115,48,4,9,3,0,65,23,0,0,6,0,25,5,5,0,6,0,12,0,0,0,0,3,3,334,22,39,17,208,623
POA6361,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,8,7,6,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,3,5,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,12,44,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,0,9,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,10,33,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,5,5,12,0,0,0,4,13,9,0,0,0,0,14,13,0,0,0,0,16,4,0,3,0,0,6,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,11,0,23,77
POA6363,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,3,0,0,5,6,0,0,0,4,11,6,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,12,31,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,9,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,9,35,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,5,10,8,0,3,0,0,11,12,4,0,0,7,19,3,0,0,0,0,7,5,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,3,4,3,18,66
POA6365,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,12,23,27,0,0,0,8,37,23,3,4,0,10,39,28,0,5,0,9,45,20,4,0,0,5,32,15,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,122,8,14,5,57,214,0,0,0,0,4,4,0,0,0,0,0,0,15,0,0,0,12,30,25,0,0,0,8,34,19,0,3,0,9,25,21,0,6,4,4,39,30,0,0,0,0,23,6,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,110,0,16,11,39,177,0,0,0,0,9,9,0,0,0,0,16,16,24,0,0,0,27,54,50,0,0,0,17,71,36,3,4,0,15,66,52,0,14,3,14,78,47,4,3,0,5,59,22,0,6,4,0,28,0,0,0,3,0,9,0,0,0,0,0,0,235,14,26,12,104,386
POA6367,0,0,0,0,3,3,0,0,0,0,9,9,4,0,0,0,7,19,10,0,0,0,8,12,9,0,4,0,8,21,21,6,4,0,10,38,14,3,9,0,0,29,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,69,11,17,3,45,145,0,0,0,0,8,8,0,0,0,0,5,4,4,0,0,0,6,12,4,0,0,0,8,18,11,0,4,0,9,23,19,0,11,5,0,32,18,0,6,3,0,26,4,0,0,6,0,6,0,0,0,8,0,7,0,0,0,0,0,0,64,5,19,18,39,135,0,0,0,0,14,14,0,0,0,0,13,12,13,0,0,0,22,34,13,3,0,0,12,30,21,4,9,0,15,48,46,6,13,5,9,70,33,3,12,4,6,52,11,0,0,7,0,21,6,0,0,8,0,9,0,0,0,0,0,0,134,10,30,17,84,282
POA6368,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,3,0,0,0,6,6,4,0,0,0,0,3,4,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,14,12,0,0,0,0,18,4,0,0,0,0,6,6,0,0,0,0,11,11,0,0,0,0,11,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,4,23,65
POA6369,0,0,0,0,5,5,0,0,0,0,14,14,13,3,0,0,30,44,22,0,0,0,9,34,35,7,4,0,6,52,29,6,3,4,8,49,19,0,8,8,8,39,20,0,8,0,0,23,11,0,0,6,0,15,0,0,0,0,0,0,145,9,24,15,88,282,0,0,0,0,7,7,0,0,0,0,7,7,14,5,0,0,14,35,17,0,0,0,8,26,30,0,0,0,10,44,27,0,7,0,9,44,17,0,9,4,0,29,19,0,0,7,0,27,9,0,0,7,0,20,0,0,0,0,0,0,137,8,22,22,54,244,0,0,0,0,17,17,0,0,0,0,21,21,31,3,0,0,43,77,33,6,0,0,24,59,60,3,11,0,21,94,58,0,15,0,12,94,38,0,18,9,7,71,34,0,9,9,0,53,17,0,0,15,0,34,0,0,0,0,0,0,277,19,51,40,136,520
POA6370,0,0,0,0,9,9,0,0,0,0,5,5,9,0,0,0,18,28,6,0,0,0,5,13,13,0,0,0,5,24,18,4,9,0,6,45,18,0,7,3,0,31,16,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,84,5,20,3,61,171,0,0,0,0,5,5,0,0,0,0,7,7,10,0,0,0,18,25,13,0,3,0,4,23,12,3,4,0,5,23,21,6,7,0,3,39,14,0,0,0,0,17,8,0,0,10,0,20,4,0,0,0,0,5,0,0,0,0,0,0,86,7,20,11,42,164,0,0,0,0,13,13,0,0,0,0,14,14,15,0,0,0,32,54,21,0,3,0,8,38,31,3,3,0,6,45,40,8,17,0,10,78,31,0,8,0,0,45,21,0,6,10,0,37,3,0,0,0,0,12,0,0,0,0,0,0,167,16,37,15,94,337
POA6372,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,4,0,4,0,4,8,8,0,3,0,4,17,9,0,0,0,7,11,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,27,3,6,4,23,58,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,7,3,0,0,0,0,4,3,0,4,0,0,7,3,0,4,0,0,9,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,3,10,41,0,0,0,0,6,6,0,0,0,0,0,0,7,0,0,0,4,7,8,0,0,0,6,15,7,0,4,0,5,18,9,0,3,0,4,21,9,0,4,0,7,24,4,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,49,3,14,6,31,103
POA6373,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,6,6,0,0,0,0,6,7,0,0,0,0,11,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,7,38,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,0,0,3,10,0,0,0,0,7,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,4,9,12,0,0,0,0,11,12,0,0,0,5,17,5,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,0,19,63
POA6375,0,0,0,0,18,18,0,0,0,0,25,25,12,0,0,0,28,39,39,0,4,0,12,54,28,6,8,0,9,52,38,0,11,0,14,55,45,3,18,6,5,74,19,0,0,0,0,28,18,0,0,0,0,15,0,0,0,0,0,0,196,13,34,5,106,359,0,0,0,0,8,8,0,0,0,0,13,13,24,0,0,0,32,50,28,0,3,5,10,48,32,0,3,3,4,39,36,3,10,0,7,56,44,0,13,7,0,66,21,4,6,9,0,35,6,0,0,9,0,21,0,0,0,0,0,0,186,12,30,33,78,345,0,0,0,0,26,26,0,0,0,0,38,36,36,0,0,0,53,92,66,3,8,5,19,100,57,3,12,3,15,95,70,5,14,0,18,112,91,6,25,11,6,138,39,7,10,10,0,63,23,0,0,15,0,38,0,0,0,0,4,4,380,22,70,41,184,703
POA6383,0,0,0,0,11,11,0,0,0,0,6,6,17,0,0,0,20,34,20,0,0,0,12,42,30,0,4,0,14,54,36,3,13,9,13,70,55,5,20,5,6,95,28,3,0,3,5,43,4,0,3,9,0,16,0,0,0,0,0,0,202,14,40,23,92,367,0,0,0,0,11,11,0,0,0,0,6,6,19,0,0,0,30,55,27,0,6,0,7,41,33,3,9,0,11,56,47,8,10,9,8,85,52,0,6,14,0,79,17,0,3,17,4,42,5,0,5,13,0,22,0,0,0,0,0,0,201,20,40,54,82,399,0,0,0,0,25,25,0,0,0,0,16,16,34,0,0,0,55,93,50,0,4,0,22,80,66,6,11,0,24,110,89,16,23,12,19,152,108,6,28,17,15,170,46,3,5,22,9,87,10,0,3,21,0,40,0,0,0,0,0,0,401,35,82,74,175,765
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,14
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16
POA6386,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,7,4,0,0,0,0,6,6,0,0,0,0,9,0,5,0,0,0,8,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,10,10,3,0,0,0,5,6,6,0,0,0,0,6,3,0,0,0,0,3,9,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,12,37,0,0,0,0,5,5,0,0,0,0,12,12,5,0,0,0,6,8,9,0,0,0,0,13,8,0,0,0,0,12,6,5,7,0,0,20,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,7,3,27,83
POA6390,0,0,0,0,27,27,0,0,0,0,36,36,31,3,5,0,104,145,115,9,5,0,49,177,111,6,30,7,43,201,116,9,29,8,38,196,65,9,15,9,4,105,29,4,5,3,0,41,9,0,0,0,0,11,0,0,0,0,4,4,481,36,94,27,305,945,0,0,0,0,32,32,0,0,0,0,32,30,36,5,3,0,54,94,68,6,6,0,37,120,63,8,19,5,26,118,69,8,28,4,21,128,54,3,13,16,4,90,20,0,4,8,0,41,5,0,0,8,0,7,0,0,0,0,0,0,314,31,78,39,210,665,0,0,0,0,64,64,0,0,0,0,69,71,67,5,6,0,162,247,183,13,15,0,79,293,173,16,52,9,68,318,185,14,54,11,55,324,120,8,32,17,8,191,48,0,12,13,3,85,8,0,0,8,0,20,0,0,0,0,5,5,790,64,168,64,515,1608
POA6391,0,0,0,0,22,22,0,0,0,0,20,20,19,0,0,0,33,49,51,4,3,0,31,80,43,0,4,0,16,61,47,0,6,0,5,66,42,0,6,0,7,53,28,0,0,4,4,39,5,0,0,0,0,13,0,0,0,0,0,0,230,3,28,6,132,400,0,0,0,0,15,15,0,0,0,0,11,10,28,0,0,0,29,61,48,0,5,0,14,66,34,4,9,0,9,57,65,0,14,0,7,80,33,6,3,3,0,51,15,0,5,11,0,34,0,0,0,7,0,9,0,0,0,0,0,0,234,13,32,18,93,387,0,0,0,0,39,39,0,0,0,0,34,33,47,3,0,0,62,110,98,4,6,0,41,151,74,4,14,0,21,118,107,0,22,0,13,149,77,5,7,3,6,107,43,0,7,15,4,68,3,0,3,11,0,17,0,0,0,0,0,0,462,21,62,26,218,792
POA6392,0,0,0,0,3,3,0,0,0,0,4,7,4,0,0,0,12,10,17,3,0,0,8,23,15,0,0,0,5,23,27,3,9,0,4,48,25,0,4,0,4,30,11,0,0,0,0,16,7,0,0,0,0,11,0,0,0,0,0,0,102,9,14,5,45,180,0,0,0,0,3,3,0,0,0,0,5,5,8,0,0,0,11,21,16,0,3,0,4,26,17,3,3,0,7,30,22,4,7,0,4,36,14,0,3,6,0,24,8,0,0,5,0,13,3,0,0,3,0,6,0,0,0,0,0,0,94,8,17,16,33,167,0,0,0,0,8,8,0,0,0,0,13,16,12,0,0,0,22,37,34,3,3,0,10,54,33,6,3,0,15,54,51,4,20,0,10,81,40,0,4,6,4,52,16,0,0,8,0,31,12,0,0,5,0,15,0,0,0,0,0,0,200,15,27,19,82,341
POA6393,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,4,11,0,0,0,0,11,5,0,0,0,0,10,9,0,0,0,0,14,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,5,3,0,14,54,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,12,0,4,0,0,12,5,0,0,0,0,8,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,0,6,40,0,0,0,0,3,3,0,0,0,0,3,3,6,0,0,0,0,8,12,0,0,0,0,13,13,0,4,0,0,22,17,0,3,0,0,20,10,0,0,0,0,16,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,5,7,3,17,92
POA6394,0,0,0,0,3,3,0,0,0,0,14,14,4,0,0,0,6,13,14,0,0,0,7,24,30,0,4,0,12,48,36,0,5,0,13,46,20,0,5,0,4,29,18,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,120,5,18,5,61,208,0,0,0,0,3,3,0,0,0,0,8,8,7,0,0,0,7,14,18,0,0,0,9,22,29,0,0,0,14,40,18,0,4,4,4,30,28,0,0,0,0,32,10,0,0,3,0,13,5,0,0,3,0,0,0,0,0,0,0,0,104,4,7,9,37,169,0,0,0,0,8,8,0,0,0,0,21,21,10,0,0,0,12,28,27,0,3,0,14,49,56,0,9,0,19,86,49,3,8,4,13,80,51,0,3,0,4,61,26,3,0,7,0,43,0,0,0,3,0,9,0,0,0,0,0,0,230,5,26,15,97,377
POA6395,0,0,0,0,23,23,0,0,0,0,33,27,20,3,3,0,52,77,71,5,4,0,33,117,45,3,9,0,21,78,78,10,24,0,34,141,65,4,4,5,4,83,32,3,0,6,5,50,17,0,0,5,0,22,0,0,0,0,0,0,322,28,50,20,200,620,0,0,0,0,22,22,0,0,0,0,23,26,20,0,0,0,51,74,67,4,6,0,24,95,46,9,3,0,26,85,79,0,12,3,17,117,43,0,12,10,3,74,32,0,5,21,0,57,3,0,0,25,0,28,0,0,0,0,0,0,300,13,43,63,166,591,0,0,0,0,46,46,5,0,0,0,53,57,43,3,3,0,103,154,140,5,13,0,54,211,94,9,11,0,50,167,157,9,40,4,52,256,107,12,20,19,12,155,64,0,10,31,5,108,14,0,0,29,6,51,0,0,0,0,0,0,624,43,89,84,372,1208
POA6396,0,0,0,0,5,5,0,0,0,0,9,9,3,0,0,0,18,17,15,0,0,0,4,26,25,5,0,0,9,35,20,0,17,0,11,44,16,0,6,0,3,24,7,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,87,5,25,4,56,176,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,7,16,18,0,0,0,6,25,19,0,4,0,0,24,18,0,5,0,5,24,11,0,4,0,0,14,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,76,4,6,9,33,122,0,0,0,0,5,5,0,0,0,0,16,16,3,0,4,0,27,34,36,0,0,0,13,55,48,5,4,0,13,61,33,0,17,0,10,65,30,0,3,0,3,37,11,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,155,9,36,5,91,299
