Date,Category,Group,Count,Estimate flag - Waitlist figure,Estimate flag - prior month,Estimate flag - prior year,Metric,Value type,Value
2022-03-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,415.3076923076924
2022-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,386.8461538461538
2022-05-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,368.76923076923094
2022-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,374.92307692307713
2022-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,379.92307692307713
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,344.6923076923076
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,312.1538461538462
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,375.92307692307713
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,421.3076923076924
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,331.7692307692305
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,310.84615384615427
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,305.92307692307713
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average,Value,312.84615384615427
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,322.5384615384619
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average,Value,316.5384615384619
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,312.2307692307695
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,262.0
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average,Value,269.07692307692287
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average,Value,272.84615384615427
2019-12-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,15.875
2020-08-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,801.6666666666661
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,609.3999999999996
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,609.3999999999996
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,609.3999999999996
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,609.3999999999996
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,609.3999999999996
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average,Value,609.3999999999996
2021-03-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,1148.5
2021-04-30,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,1264.4444444444453
2021-05-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,1398.1000000000004
2021-06-30,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,1493.727272727272
2021-07-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,1484.75
2021-08-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,1518.2307692307695
2021-09-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,1511.9230769230762
2021-10-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,636.25
2021-11-30,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,802.8888888888905
2021-12-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,846.7999999999993
2022-01-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,914.363636363636
2022-02-28,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average,Value,1060.0
2022-03-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,1078.1538461538476
2022-04-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,988.6153846153829
2022-05-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,912.538461538461
2022-06-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,883.3846153846171
2022-07-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,769.538461538461
2022-08-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,530.8461538461524
2022-09-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,397.84615384615245
2022-10-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,340.461538461539
2022-11-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,263.2307692307695
2022-12-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,144.38461538461706
2023-01-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,86.15384615384755
2023-02-28,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,18.923076923078042
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - 12 month rolling average,Value,100.38461538461706
2023-04-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,181.2307692307695
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - 12 month rolling average,Value,91.84615384615245
2023-06-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,16.153846153847553
2023-07-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,-55.23076923076951
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - 12 month rolling average,Value,13.923076923078042
2023-09-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average,Value,69.61538461538294
2021-08-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,0.0
2021-09-30,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,190.0
2021-10-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,353.3333333333321
2021-11-30,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,589.75
2021-12-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,648.5999999999985
2022-01-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,789.6666666666679
2022-02-28,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,1141.4285714285725
2022-03-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,1229.75
2022-04-30,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,1280.6666666666679
2022-05-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,1395.5999999999985
2022-06-30,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,1458.727272727272
2022-07-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average,Value,1411.4166666666679
2022-08-31,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,1165.3076923076915
2022-09-30,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,963.6923076923085
2022-10-31,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,958.076923076922
2022-11-30,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,875.538461538461
2022-12-31,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,591.923076923078
2023-01-31,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,463.1538461538439
2023-02-28,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,401.38461538461706
2023-03-31,Total Individuals,Total,Individuals,^,*,,Difference - 12 month rolling average,Value,449.1538461538439
2023-04-30,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,506.0
2023-05-31,Total Individuals,Total,Individuals,^,*,,Difference - 12 month rolling average,Value,321.3076923076951
2023-06-30,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,164.6923076923049
2023-07-31,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,92.46153846153902
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - 12 month rolling average,Value,149.76923076923413
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Value,188.92307692307804
2021-08-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,0.0
2021-09-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,186.5
2021-10-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,124.33333333333303
2021-11-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,153.25
2021-12-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,201.0
2022-01-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,156.66666666666697
2022-02-28,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,291.1428571428569
2022-03-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,447.25
2022-04-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,485.55555555555566
2022-05-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,539.6000000000004
2022-06-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,631.454545454545
2022-07-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Value,711.75
2022-08-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,729.0
2022-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,692.3846153846152
2022-10-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,780.1538461538457
2022-11-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,832.3076923076915
2022-12-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,628.6923076923085
2023-01-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,568.0
2023-02-28,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,555.3076923076915
2023-03-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 month rolling average,Value,517.3076923076915
2023-04-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,491.7692307692305
2023-05-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 month rolling average,Value,477.61538461538476
2023-06-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,466.0
2023-07-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,407.461538461539
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 month rolling average,Value,392.38461538461524
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Value,377.69230769230853
2019-12-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Value,0.0
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,0.30786453960257487
2020-08-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Value,15.15650741350906
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,12.031518335185375
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Value,12.031518335185375
