SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50503125801,0,8,0,4,0,0,17,17,4,46,5,3,7,10,9,4,0,3,0,37,0,3,3,11,8,3,9,9,3,40,0,3,9,5,4,0,0,0,0,26,0,0,4,7,4,7,0,0,0,28,0,0,3,10,10,0,0,0,0,31,0,0,7,0,6,6,5,0,0,24,0,0,0,4,6,8,0,0,0,17,0,0,10,8,11,0,0,0,0,31,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,0,7,4,4,17,47,66,141,0,0,0,0,0,0,0,0,0,0,34,24,61,67,68,39,63,96,79,537
50503125802,0,4,3,6,0,6,14,8,0,37,0,9,9,7,0,4,8,0,0,39,3,3,8,5,6,3,6,3,0,42,0,5,4,15,13,4,0,4,0,35,0,0,3,9,8,5,6,0,3,35,0,6,4,13,0,5,0,0,0,30,0,0,0,8,11,5,4,0,0,24,0,0,0,6,4,4,0,0,0,18,0,0,6,3,8,3,4,0,0,31,0,0,0,6,0,0,0,0,0,7,0,0,3,5,0,0,0,0,0,8,0,3,7,8,6,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,41,34,68,116,80,56,48,26,0,472
50503125803,5,7,9,5,9,9,24,10,0,67,0,10,19,10,5,9,19,3,0,85,0,10,6,10,5,12,9,5,0,60,4,5,32,13,13,11,7,0,0,88,3,6,40,14,12,15,5,0,0,95,0,0,17,20,14,12,5,0,0,73,0,3,19,9,10,9,0,0,0,55,0,0,13,11,12,11,0,0,0,53,0,0,18,20,29,13,0,0,0,84,0,0,3,3,8,4,0,0,0,18,0,0,3,4,0,0,0,0,0,17,3,3,6,10,8,6,0,0,0,32,0,0,3,3,0,0,0,0,0,13,83,56,228,173,159,144,94,44,0,992
50503125804,0,3,0,0,0,5,3,10,4,23,0,0,3,0,3,0,10,5,0,27,0,0,4,0,5,4,3,0,0,16,0,0,8,6,3,7,3,0,0,23,0,3,6,3,3,6,0,0,0,26,0,0,0,0,4,4,0,0,0,10,0,0,0,0,4,0,0,0,0,14,0,0,0,0,3,0,0,0,0,10,0,0,5,5,7,0,0,0,0,16,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,16,37,35,45,52,38,26,4,258
50503125805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503125806,3,5,0,4,3,4,6,9,3,37,0,0,6,3,5,4,3,0,0,26,0,8,9,0,6,8,4,0,3,26,0,0,9,4,8,8,4,0,0,29,0,4,5,0,6,7,0,0,0,21,0,0,0,5,5,12,3,0,0,20,0,0,0,3,0,3,5,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,3,9,7,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,8,11,9,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,22,23,41,42,45,80,62,29,9,356
50503125807,0,0,0,0,0,0,5,0,0,12,4,0,3,0,7,3,4,3,0,19,0,3,5,4,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,15,0,0,0,5,8,4,5,0,0,17,0,0,3,8,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,13,0,0,0,5,0,7,0,0,0,8,0,0,4,0,5,0,0,0,0,17,0,0,0,0,0,0,6,0,0,9,0,0,0,3,0,0,3,0,0,7,4,0,4,0,4,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,17,10,37,45,36,41,32,15,6,229
50503125808,3,4,7,15,10,4,21,4,0,63,0,14,13,9,14,7,7,10,0,68,0,7,13,8,9,0,0,0,0,44,0,10,23,12,14,9,3,0,0,64,6,6,13,19,15,8,0,0,0,68,0,4,9,21,12,8,3,0,0,62,0,3,16,13,15,3,0,0,0,48,0,0,8,15,8,7,0,0,0,39,0,0,16,28,17,11,0,0,0,66,0,0,10,6,4,0,0,0,0,18,0,0,5,9,4,0,0,0,0,25,4,6,14,16,11,10,0,3,0,67,0,0,0,0,0,0,0,0,0,0,98,62,186,204,166,95,74,27,0,921
50503125809,3,8,4,3,6,6,16,5,0,48,5,3,3,0,3,4,5,8,0,34,3,6,7,11,13,7,7,0,0,51,4,10,9,9,9,3,0,0,0,47,0,5,10,7,13,13,4,0,0,47,0,0,8,5,12,7,0,0,0,39,0,4,7,18,22,8,0,0,0,60,0,0,0,12,16,10,0,0,0,36,0,5,6,11,28,4,0,0,0,60,0,0,0,4,6,6,0,0,0,14,0,0,0,6,4,0,0,0,0,18,3,5,4,4,4,8,3,0,0,26,0,0,0,0,0,0,0,0,0,0,60,51,66,120,161,96,63,27,4,647
50503125810,0,5,0,4,0,0,0,8,0,19,0,0,0,4,0,0,0,3,0,17,0,0,0,5,0,0,3,4,0,11,0,3,3,0,0,0,0,0,0,16,0,0,3,4,0,5,4,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,15,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,9,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,9,12,26,28,23,24,25,3,156
50503125811,0,0,0,4,0,5,4,9,0,34,0,0,0,9,5,0,6,5,0,18,4,3,0,0,0,0,0,0,0,9,0,0,3,11,3,3,0,6,0,24,0,0,4,8,3,4,0,0,0,22,0,3,3,3,3,3,0,0,0,15,0,0,3,5,3,0,0,0,0,12,0,0,0,7,3,0,0,0,0,10,0,0,0,3,7,0,0,0,0,16,0,0,4,7,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,4,0,3,5,0,0,0,0,12,0,0,9,0,0,0,0,0,0,9,24,26,39,48,52,42,37,24,3,292
50503125812,0,0,0,0,5,5,12,3,3,33,5,6,0,0,0,5,3,9,0,32,0,4,7,4,0,3,0,4,0,25,0,0,5,4,5,4,0,0,0,18,0,3,3,0,6,7,3,0,0,22,0,0,5,10,4,5,3,0,0,20,0,0,0,3,6,0,0,0,0,18,0,0,0,0,6,0,0,0,0,11,0,0,0,8,9,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,9,6,0,5,0,33,0,0,0,0,0,0,0,0,0,0,25,18,49,43,56,46,37,40,10,332
50503125813,3,0,6,5,5,5,7,4,0,23,0,0,8,3,8,8,0,0,0,26,0,0,0,4,7,4,0,0,0,15,0,4,6,0,4,3,3,0,0,23,0,0,4,5,0,0,0,0,0,15,0,0,0,4,3,5,0,0,0,19,0,0,4,3,3,0,0,0,0,12,0,0,5,3,0,0,0,0,0,10,0,0,5,5,10,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,20,19,41,42,51,39,30,14,0,266
50503125814,0,0,10,9,0,7,3,5,0,36,0,4,13,9,5,0,4,0,0,36,0,8,11,14,5,4,3,0,0,36,0,8,22,15,3,3,0,0,0,54,0,6,28,19,3,0,0,0,0,51,0,9,22,14,13,4,0,0,0,60,0,0,17,8,3,0,0,0,0,32,0,5,9,4,0,0,0,0,0,24,0,0,11,13,8,3,0,0,0,29,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,3,3,3,9,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,39,56,168,126,67,46,32,8,5,543
50503125815,4,10,3,11,7,0,11,9,5,51,0,3,14,7,10,20,21,3,0,83,4,7,17,19,19,5,7,3,0,75,0,3,15,24,8,15,10,0,0,80,0,10,23,19,18,16,5,0,0,91,0,5,15,27,16,18,9,0,0,72,0,0,16,25,11,9,0,0,0,54,0,0,10,15,6,7,4,0,0,45,0,4,24,24,43,23,3,0,0,113,0,0,3,3,8,0,0,0,0,19,0,0,0,4,5,9,0,0,0,28,0,5,8,7,5,6,3,0,0,31,0,0,4,0,0,0,0,0,0,3,78,48,174,223,166,155,118,28,10,998
50503125816,0,0,9,7,4,3,8,3,0,40,0,7,10,3,6,4,7,0,0,39,0,3,8,4,12,4,3,0,0,34,0,8,9,14,6,6,0,0,0,49,0,0,14,16,6,8,3,0,0,48,0,4,18,10,5,7,4,0,0,47,0,0,8,7,10,0,0,0,0,29,0,0,0,6,8,4,0,0,0,19,0,0,11,13,11,5,0,0,0,37,0,0,4,0,5,3,0,0,0,13,0,0,0,0,5,0,0,0,0,6,6,0,3,3,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,51,22,123,115,92,63,49,16,3,534
50503125817,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,3,0,0,0,4,0,0,13,0,0,4,4,0,0,0,0,0,8,0,0,7,6,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,15,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,5,34,36,14,7,6,4,0,117
50503125818,0,0,4,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,3,0,3,0,3,3,0,16,0,8,5,0,4,0,0,0,0,20,0,0,3,8,9,3,0,0,0,22,0,0,6,4,0,0,0,0,0,8,0,0,4,3,3,3,0,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,10,40,29,26,20,16,5,0,170
50503130301,0,0,3,3,0,0,3,0,0,11,0,3,6,5,0,0,5,0,0,15,3,4,10,4,0,4,0,0,0,25,0,4,12,8,6,0,0,0,0,31,0,0,14,13,8,3,0,0,0,41,0,0,21,8,7,0,0,0,0,40,0,8,16,10,5,6,0,0,0,40,0,0,10,13,4,0,0,0,0,31,0,0,30,20,10,0,0,0,0,60,0,0,3,5,6,0,0,0,0,9,0,0,0,0,6,0,0,0,0,8,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35,23,133,101,54,23,10,5,0,390
50503130302,0,0,0,8,5,0,5,0,0,25,0,5,5,5,0,4,0,0,0,22,0,4,0,11,7,3,0,0,0,20,0,3,11,8,5,0,0,0,0,32,0,0,6,7,4,0,0,0,0,25,0,0,11,13,5,3,3,0,0,30,0,0,8,10,8,5,0,0,0,26,0,0,4,19,4,3,0,0,0,28,0,0,4,11,8,7,0,0,0,25,0,0,0,5,3,0,0,0,0,8,0,0,4,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,22,55,103,59,28,31,8,0,337
50503130303,0,0,5,6,0,3,7,0,0,21,0,4,3,3,7,0,10,6,0,36,0,5,4,0,4,0,0,4,0,14,0,0,10,6,3,4,4,0,0,36,0,0,14,10,4,11,7,0,0,44,0,0,14,9,7,9,0,0,0,34,0,0,10,5,6,3,0,0,0,22,0,0,4,9,9,0,0,0,0,15,0,0,6,8,13,4,5,0,0,34,0,0,0,0,3,3,0,0,0,9,0,0,0,4,8,0,3,0,0,16,0,0,9,4,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,20,24,90,57,62,46,68,17,4,389
50503130304,0,4,0,3,0,0,5,4,5,24,0,5,0,0,8,0,3,0,0,22,3,4,4,18,4,6,0,0,0,36,0,3,9,6,10,5,4,0,0,44,0,4,13,21,9,3,3,0,0,53,0,3,10,5,13,3,0,0,0,37,0,5,9,20,12,0,5,0,0,50,0,0,7,12,7,4,0,0,0,31,0,0,12,24,17,7,0,0,0,55,0,0,0,5,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,8,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,58,39,65,118,109,52,39,13,3,508
50503130305,0,0,0,0,0,0,0,3,0,6,3,0,0,3,0,0,7,0,0,18,0,0,0,6,3,0,5,0,0,12,0,0,7,4,0,0,0,0,0,16,0,0,0,7,0,4,5,0,0,17,0,0,4,16,6,3,3,0,0,27,0,0,0,8,10,7,0,0,0,25,0,0,0,10,6,0,0,0,0,13,0,0,0,6,13,0,0,0,0,24,0,0,3,8,0,0,0,0,0,8,0,0,5,8,0,0,0,0,0,6,3,0,0,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,35,10,35,83,48,25,20,8,0,258
50503130306,0,0,3,0,5,0,0,0,0,13,0,0,6,5,0,3,6,0,0,20,0,0,8,0,5,0,4,0,0,12,4,4,9,3,5,0,0,0,0,17,0,0,8,6,7,3,0,0,0,23,0,5,8,0,8,3,0,0,0,30,0,4,7,4,4,0,0,0,0,19,0,0,5,0,0,4,0,0,0,14,0,0,11,17,6,0,0,0,0,34,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,26,72,51,34,33,13,5,0,260
50503130307,4,0,4,0,0,0,7,4,0,14,0,0,4,3,3,0,5,3,0,18,0,0,0,6,6,0,0,0,0,14,0,0,0,4,3,9,4,0,0,26,0,0,5,4,8,0,0,0,0,24,0,0,3,8,3,0,0,0,0,12,0,0,0,3,4,4,0,0,0,18,0,0,0,0,6,3,0,0,0,13,0,0,0,7,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,11,25,52,58,38,30,16,4,266
50503130308,0,6,3,3,3,0,5,3,3,26,3,0,0,12,11,0,4,7,0,29,0,3,8,5,5,0,0,0,0,31,0,7,13,9,12,4,0,0,0,44,3,3,13,15,18,10,4,0,0,71,0,3,12,14,6,0,0,0,0,41,0,0,11,8,16,11,5,0,0,49,0,0,5,11,6,4,0,0,0,30,0,0,4,24,16,4,0,0,0,49,0,0,4,0,3,3,0,0,0,17,0,0,3,5,3,6,0,0,0,11,3,0,0,4,9,0,3,0,0,25,0,0,0,0,0,0,0,0,0,3,66,35,95,125,128,61,41,13,3,563
50503130309,0,4,4,3,0,0,0,0,0,10,0,0,0,3,0,0,7,0,0,17,0,5,0,5,0,5,0,0,0,17,0,0,3,6,3,5,0,0,0,26,0,3,0,5,3,5,6,0,0,26,0,0,6,0,4,4,0,0,0,20,0,0,3,10,7,0,4,0,0,29,0,0,5,5,8,3,0,0,0,18,0,0,4,15,6,3,0,0,0,35,0,0,0,4,6,0,0,0,0,9,0,0,0,5,9,3,0,0,0,12,0,0,0,0,5,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,37,21,47,74,62,42,29,12,0,328
50503130310,4,0,0,0,3,0,10,0,3,24,7,4,0,0,5,9,0,4,0,25,4,0,0,3,5,3,0,0,0,18,0,0,0,0,3,4,0,0,0,10,0,7,4,0,3,7,0,0,0,23,0,4,3,0,5,11,4,0,0,20,0,0,4,0,0,6,3,5,0,15,0,0,0,3,11,7,0,0,0,19,0,0,0,0,6,13,4,0,0,25,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,8,0,0,0,6,0,0,0,0,7,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,31,26,26,28,50,76,43,10,4,305
50503130311,0,0,0,4,0,5,4,0,0,15,0,0,0,3,0,6,4,0,0,20,0,0,0,0,5,0,6,0,0,14,0,0,0,0,0,3,0,0,0,8,0,0,5,3,9,0,4,0,0,17,0,7,0,0,8,0,0,0,0,10,0,0,3,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,11,0,0,0,0,4,0,0,0,0,5,0,0,0,3,3,6,5,0,0,16,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,23,19,33,32,35,32,12,7,212
50503130312,0,0,0,0,0,3,14,14,6,44,0,0,0,4,3,3,32,22,9,71,0,0,0,0,0,3,23,16,4,52,0,4,0,0,0,0,3,8,0,18,0,0,0,3,0,3,3,6,0,23,0,5,0,0,0,3,0,3,0,13,0,0,0,0,6,6,5,3,0,14,0,0,3,0,0,0,0,0,0,13,0,0,0,6,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,12,6,26,0,0,0,0,0,0,0,0,0,3,5,14,9,20,17,54,124,127,26,406
50503130313,0,3,5,0,0,0,7,0,0,17,0,3,5,3,0,3,4,3,3,26,0,3,3,5,0,0,0,0,0,15,0,5,14,4,0,6,0,0,0,30,0,8,19,10,5,9,0,0,0,38,0,3,21,6,0,3,0,0,0,32,0,0,22,9,0,0,0,0,0,32,0,0,12,9,0,0,0,0,0,25,0,0,9,11,4,4,0,0,0,22,0,0,0,6,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,3,10,3,6,0,0,0,0,24,0,4,0,0,0,0,0,0,0,4,15,39,121,66,26,33,18,8,3,322
50503130314,0,0,3,0,0,0,9,0,0,19,0,0,5,5,4,0,6,0,0,21,0,6,0,5,5,0,4,6,0,27,0,3,9,13,0,7,3,0,0,35,0,4,6,8,8,5,0,0,0,29,0,0,8,11,4,3,0,0,0,22,0,0,4,12,12,5,0,0,0,30,0,0,8,12,5,4,0,0,0,23,0,0,3,10,11,8,0,0,0,36,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,11,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,36,26,51,84,65,54,31,15,0,359
50503130315,0,0,0,0,0,0,0,6,0,9,0,3,0,7,8,0,4,0,0,15,0,0,0,5,0,0,6,0,0,11,3,0,3,4,0,0,0,0,0,16,0,4,0,3,0,9,0,0,0,18,0,0,4,3,0,4,0,0,0,16,0,3,0,4,3,0,0,0,0,14,0,0,0,5,0,0,0,0,0,8,0,0,4,0,5,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,13,0,4,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,23,15,30,29,44,19,9,0,194
50503130316,0,3,3,0,4,3,4,6,0,31,3,4,0,10,5,7,7,3,0,31,0,4,0,11,3,0,4,0,0,25,0,0,0,4,3,10,4,0,0,25,0,3,9,10,8,8,0,0,0,35,0,0,0,8,4,0,5,0,0,27,0,0,10,6,6,4,0,0,0,20,0,0,4,8,0,6,0,0,0,22,0,0,6,9,8,4,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,6,0,0,5,3,0,4,21,0,0,0,0,0,0,0,0,0,0,34,21,55,74,58,58,60,15,10,385
50503130317,0,0,0,0,0,0,5,3,0,17,0,7,3,0,0,9,5,0,0,30,0,5,0,0,4,0,7,0,0,22,0,0,3,0,5,6,0,0,0,22,5,0,6,7,3,8,0,0,0,25,0,3,4,0,4,3,0,0,0,15,0,0,0,0,0,7,4,0,0,19,0,0,0,0,5,6,0,0,0,4,0,0,0,0,6,5,0,0,0,12,0,0,0,0,6,3,0,0,0,4,0,0,0,5,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,20,15,23,48,57,50,20,4,266
50503130318,4,5,0,7,5,3,10,0,0,33,0,4,8,5,0,0,9,0,0,29,3,11,12,9,3,0,7,0,0,42,4,8,11,11,3,0,3,0,0,42,0,3,22,16,16,11,4,0,0,70,0,4,16,13,8,10,4,0,0,50,0,3,13,14,7,5,0,0,0,42,0,0,15,8,3,9,0,0,0,34,0,0,8,10,13,6,0,0,0,37,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,49,50,128,109,78,59,45,13,3,538
50503130319,0,0,0,0,4,0,5,3,0,15,0,3,4,6,3,0,3,0,0,25,0,0,0,0,0,3,4,0,0,16,0,0,5,6,0,5,0,0,0,17,0,6,0,3,6,4,0,0,0,21,0,3,0,4,6,5,0,0,0,17,0,0,0,0,5,0,0,0,0,13,0,0,0,4,5,0,0,0,0,15,0,0,4,7,13,4,0,0,0,28,0,0,3,0,5,0,0,0,0,3,0,0,0,6,5,0,0,0,0,4,0,0,0,3,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,28,12,25,51,57,29,34,11,0,242
50503130320,0,3,5,0,0,6,3,5,0,18,0,0,0,0,8,8,0,0,0,19,0,4,0,0,3,0,5,0,0,11,0,0,3,0,6,7,0,0,0,18,0,5,7,5,3,12,0,0,0,35,0,0,9,16,0,3,0,3,0,30,0,0,6,4,5,3,0,0,0,17,0,0,0,6,3,3,0,0,0,10,0,0,4,6,9,12,0,0,0,25,0,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,7,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,37,17,28,56,54,58,17,15,7,286
50503130321,0,0,0,0,0,0,5,0,0,15,3,0,0,3,3,0,6,0,0,27,0,0,10,11,0,3,5,0,0,39,0,6,12,13,5,0,0,0,0,43,0,6,12,12,9,3,5,0,0,50,0,0,4,15,7,0,3,0,0,30,0,0,7,19,10,8,0,0,0,38,0,0,3,23,5,0,0,0,0,33,0,0,3,14,12,3,0,0,0,40,0,0,0,0,5,0,0,0,0,12,0,0,0,7,0,5,0,0,0,12,0,0,0,3,5,0,7,0,0,17,0,0,0,0,0,6,0,0,0,6,47,30,74,146,72,44,40,5,0,458
50503130322,0,0,3,0,0,5,8,5,0,25,0,8,4,6,0,4,8,3,0,30,0,7,13,3,5,10,0,4,0,41,0,0,10,5,3,11,4,0,0,39,0,0,15,6,5,4,3,0,0,34,0,0,6,11,4,8,0,0,0,30,0,0,7,11,3,8,0,0,0,28,0,0,9,3,5,0,0,0,0,15,0,0,7,9,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,0,0,0,6,0,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,27,29,92,75,60,69,44,21,0,414
50503130323,0,0,0,0,0,5,4,0,0,19,0,3,10,4,0,0,5,0,0,30,0,3,8,8,4,0,0,0,0,19,0,0,15,4,0,3,3,0,0,35,0,9,15,15,6,7,5,0,0,47,0,5,11,7,3,7,3,0,0,34,0,4,13,4,3,8,0,0,0,31,0,0,5,0,4,5,0,0,0,12,0,0,5,10,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,5,0,0,5,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,27,89,62,41,48,41,10,0,328
50503130324,0,0,6,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,13,0,0,5,4,0,0,5,0,0,15,0,0,3,4,3,0,0,0,0,16,0,0,8,3,7,5,0,0,0,18,0,0,0,0,5,3,5,0,0,16,0,0,0,0,8,5,0,0,0,17,0,0,3,3,9,7,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,3,3,0,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,16,28,27,41,41,9,14,0,193
