SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
50501108003,21,48,35,17,31,21,9,12,4,203
50501108004,10,16,14,11,8,4,0,4,0,68
50501108005,37,57,43,32,28,16,3,16,4,231
50501108006,34,45,21,11,27,18,6,12,5,178
50501108007,44,66,36,31,36,21,13,18,5,271
50501108008,23,40,30,23,38,16,7,9,0,175
50501108009,22,29,19,13,17,14,0,12,0,129
50501108010,38,56,28,18,23,19,8,16,7,214
50501108011,38,43,24,23,26,15,3,17,0,179
50501108012,21,47,20,20,23,8,6,12,5,163
50501108013,11,36,23,14,17,8,5,10,5,132
50501108014,36,68,35,34,33,26,8,18,8,272
50501108015,38,39,19,20,29,14,3,4,0,156
50501108016,0,0,0,0,0,0,0,0,0,0
50501108017,18,34,15,27,27,7,8,17,0,161
50501108018,29,37,21,15,24,14,4,17,0,154
50501108019,49,51,30,26,39,34,5,26,3,270
50501108020,17,46,42,31,33,13,11,20,0,221
50501108021,34,49,25,13,23,8,10,17,4,185
50501108022,19,45,36,20,28,11,10,14,0,199
50501108023,24,44,28,32,25,26,8,8,0,192
50501108101,20,41,35,22,21,12,10,13,3,175
50501108102,30,54,50,18,18,15,15,21,3,226
50501108103,21,53,50,26,20,14,3,11,3,201
50501108104,0,0,0,0,0,0,0,0,0,0
50501108105,17,35,37,23,20,9,5,12,0,166
50501108106,23,63,44,25,26,14,15,21,0,226
50501108107,32,59,60,33,37,18,16,26,3,285
50501108108,26,38,45,16,28,8,5,16,0,187
50501108109,19,48,42,25,19,7,16,11,4,185
50501108110,20,39,38,25,21,8,6,14,0,170
50501108111,32,48,29,26,24,9,12,12,7,196
50501108112,16,48,41,35,26,13,10,11,8,210
50501108113,22,40,24,19,20,15,5,18,0,165
50501108114,29,66,21,25,34,24,9,11,3,218
50501108115,27,61,49,42,34,29,14,27,6,284
50501108116,0,0,0,0,0,0,0,0,0,0
50501108117,31,53,56,39,35,9,10,13,0,249
50501108118,14,36,34,25,18,8,3,12,5,152
50501108119,20,45,33,27,20,10,4,10,4,182
50501108120,18,29,28,25,13,7,10,13,7,147
50501108121,37,65,35,31,31,13,11,15,0,241
50501108122,12,37,26,17,11,10,0,10,0,120
50501108123,24,76,32,27,37,14,11,10,0,233
50501108124,24,41,16,16,22,14,8,6,4,145
50501108201,26,49,17,25,22,10,5,4,0,168
50501108202,46,61,27,28,30,20,5,11,4,239
50501108203,39,55,28,27,24,19,8,6,0,204
50501108204,19,51,21,16,23,16,4,6,0,155
50501108205,21,58,7,18,20,18,3,3,0,155
50501108206,60,101,32,13,45,32,5,10,0,306
50501108207,45,58,31,22,25,21,3,9,0,215
50501108208,25,46,5,14,23,15,7,3,6,137
50501108209,29,50,24,23,25,15,7,14,3,192
50501108210,22,45,10,19,18,12,3,7,0,138
50501108211,58,79,28,31,31,23,9,14,3,268
50501108212,49,51,9,24,32,17,5,6,0,197
50501108213,34,42,16,21,22,15,9,7,8,169
50501108214,31,60,21,11,22,11,3,8,0,172
50501108215,31,74,13,24,23,11,3,5,3,186
50501108216,24,44,9,12,24,20,0,3,4,139
50501108217,33,66,18,23,28,23,5,7,4,201
50501108218,34,68,16,15,18,7,6,7,3,181
50501108219,31,77,31,25,26,22,9,16,3,242
50501108220,34,59,30,24,30,13,3,8,3,199
50501108221,28,48,16,20,23,9,4,3,0,152
50501108222,39,52,13,17,25,22,8,4,8,186
50501108223,46,67,31,26,27,24,3,13,8,234
50501108224,44,77,27,32,29,21,6,19,0,250
50501108225,57,84,39,32,32,25,0,16,7,298
50501108301,24,46,36,19,32,26,3,25,3,203
50501108302,33,64,39,31,37,27,17,19,0,269
50501108303,30,52,23,40,35,16,12,20,8,232
50501108304,18,55,30,27,26,18,5,15,0,206
50501108305,35,78,33,28,24,22,3,17,0,242
50501108306,16,46,18,18,22,16,7,13,0,156
50501108307,17,31,20,18,35,10,5,8,0,141
50501108308,28,27,18,16,28,19,9,9,0,153
50501108309,0,0,0,0,0,0,0,0,0,0
50501108310,31,46,18,21,34,26,20,9,3,201
50501108311,24,42,15,22,26,8,6,11,0,154
50501108312,24,48,31,19,25,12,4,24,0,188
50501108313,9,30,21,15,19,13,5,8,0,122
50501108314,44,77,39,33,44,30,7,13,6,283
50501108315,21,20,7,17,21,14,0,14,0,115
50501108316,17,26,23,12,14,7,3,6,3,106
50501108317,20,73,38,32,31,15,9,15,4,236
50501108318,25,51,28,24,22,22,9,12,4,192
50501108319,19,37,11,15,23,6,13,8,0,147
50501108320,6,15,6,10,6,11,0,3,0,62
50501108321,41,43,40,34,43,13,7,15,6,234
50501108322,57,55,29,15,45,29,7,19,0,257
50501108323,22,32,34,18,31,22,7,10,0,160
50501108324,13,21,18,17,23,10,8,14,0,123
50501108325,27,75,34,22,47,20,7,18,0,243
50501108326,57,101,40,30,50,29,19,17,3,358
50501108327,17,38,18,14,24,8,5,15,0,155
50501108328,0,0,0,0,0,0,0,0,0,0
50501108329,0,0,0,0,0,0,0,0,0,0
50501108330,0,0,0,0,0,0,0,0,0,0
50501108331,9,44,29,26,24,6,5,14,0,164
50502108401,25,48,37,22,46,24,7,23,0,230
50502108402,23,62,42,28,24,21,4,25,4,227
50502108403,25,55,54,34,38,9,19,7,4,242
50502108404,29,90,43,32,47,27,19,32,9,320
50502108405,33,78,51,52,48,32,16,27,4,342
50502108406,25,49,28,22,24,3,8,20,0,159
50502108407,8,24,22,19,14,13,9,10,4,119
50502108408,6,37,20,16,13,13,7,8,0,115
50502108409,24,46,36,24,18,21,12,13,6,190
50502108410,19,50,35,21,19,14,12,13,0,180
50502108411,18,71,28,20,22,10,11,5,0,189
50502108412,44,110,48,45,57,33,17,43,6,401
50502108413,22,43,24,22,35,20,13,11,0,196
50502108414,27,53,48,43,33,30,18,35,4,290
50502108415,19,64,31,15,26,11,4,13,9,198
50502108416,34,69,39,15,31,10,9,20,0,225
50502108417,11,48,32,12,21,20,9,12,5,161
50502108418,43,81,41,35,40,17,10,21,0,289
50502108419,20,43,30,14,26,19,14,12,3,195
50502108420,24,46,34,20,27,26,17,14,4,207
50502108421,30,68,49,39,32,27,13,22,3,271
50502108422,0,0,0,0,0,0,0,0,0,5
50502108423,15,27,28,16,31,15,16,15,0,156
50502108424,18,28,13,15,11,10,7,7,0,118
50502108425,19,29,27,12,27,16,17,17,4,181
50502108426,19,41,24,21,19,21,11,10,7,175
50502108427,29,32,34,22,44,15,11,24,7,221
50502108428,29,45,45,28,35,17,9,23,0,228
50502108429,21,40,31,13,34,22,8,18,4,190
50502108430,34,38,21,8,26,19,16,6,9,182
50502108431,32,35,37,16,37,23,10,28,3,227
50502108432,26,51,27,21,22,20,11,14,3,189
50502108433,33,61,48,32,38,27,20,13,7,289
50502108434,19,60,43,34,42,25,16,26,0,275
50502108435,25,34,27,41,22,17,13,32,0,220
50502108436,21,51,24,41,40,21,15,15,4,226
50502108437,39,77,31,28,46,34,24,29,3,311
50502108501,11,11,21,33,12,17,12,40,4,156
50502108502,6,5,22,25,17,17,17,35,5,151
50502108503,12,33,53,55,32,18,36,54,12,294
50502108504,11,28,45,45,15,4,26,46,10,229
50502108505,18,21,24,36,17,18,12,32,5,188
50502108506,34,51,44,66,26,23,54,54,5,349
50502108507,15,37,33,45,33,18,39,39,5,272
50502108508,17,26,51,57,30,21,46,53,6,306
50502108509,9,10,28,26,15,20,23,49,5,182
50502108510,6,8,17,32,16,8,27,33,7,164
50502108511,3,10,17,29,8,17,21,25,0,136
50502108512,3,13,31,12,15,13,12,23,0,124
50502108513,15,26,37,26,28,21,36,41,15,236
50502108514,15,11,29,22,15,12,17,18,4,149
50502108515,5,31,27,36,19,16,17,38,3,188
50502108516,19,27,41,51,24,19,33,48,12,279
50502108517,8,26,31,64,23,18,29,36,4,247
50502108518,5,15,29,39,19,7,18,29,0,174
50502108519,14,41,43,46,27,31,39,34,6,285
50502108520,26,34,49,54,38,20,41,54,13,330
50502108521,15,53,39,67,28,29,29,44,15,312
50502108522,3,26,19,18,23,8,14,31,3,154
50502108523,11,35,31,43,32,21,29,36,11,251
50502108524,27,55,64,82,31,31,54,61,9,419
50502108525,16,25,24,21,14,14,20,23,5,159
50502108526,17,26,54,41,31,24,35,42,7,287
50502108527,12,36,49,54,26,25,22,48,4,285
50502108528,12,26,25,46,14,20,21,37,4,212
50502108529,18,37,45,68,31,26,40,48,3,313
50502108530,14,17,23,21,19,16,29,30,8,167
50502108531,13,21,38,32,22,23,23,38,8,206
50502108532,9,7,13,14,4,10,18,31,10,113
50502108533,0,0,0,0,0,0,0,0,0,0
50502108534,0,0,0,0,0,0,0,0,0,0
50502108535,7,18,33,20,18,17,24,34,4,167
50502108536,4,12,15,15,17,17,16,23,3,122
50502108537,19,26,33,45,22,23,15,30,0,213
50502108538,0,0,0,0,0,0,0,0,0,0
50502108539,17,19,31,44,24,25,31,64,11,260
50502108540,3,13,31,21,16,13,6,20,0,119
50502108541,7,19,23,27,13,12,12,36,3,153
50502108542,0,21,21,26,8,5,23,36,3,139
50502108543,11,23,17,32,12,18,22,28,0,167
50502108544,0,13,25,14,8,12,19,24,4,118
50502108701,0,0,0,0,0,0,0,0,0,0
50502108801,46,83,29,26,28,9,5,16,0,255
50502108802,0,4,0,0,0,0,0,0,0,3
50502108803,56,116,36,17,48,14,4,15,0,314
50502108804,38,78,29,18,27,21,13,18,4,249
50502108805,44,93,39,34,33,15,3,18,6,283
50502108806,38,83,24,26,20,16,4,13,0,228
50502108807,29,50,14,20,32,18,4,3,5,175
50502108808,34,66,30,19,38,25,9,12,3,231
50502108809,36,88,27,29,31,17,11,13,6,259
50502108810,47,136,37,39,23,19,10,20,9,336
50502108811,65,117,28,38,26,21,0,15,9,318
50502108812,31,77,27,12,35,21,12,13,3,237
50502108813,42,103,29,31,34,22,5,14,0,283
50502108814,53,118,49,41,40,41,9,27,4,378
50502108815,44,108,45,35,37,22,9,19,9,326
50502108816,39,118,27,31,38,27,8,18,5,308
50502108817,47,65,22,13,21,16,7,12,0,211
50502108818,63,134,50,47,50,31,21,22,7,426
50502108819,58,185,55,61,69,31,26,40,8,534
50502108820,34,100,43,26,28,18,13,14,0,290
50502108821,47,126,45,37,39,13,20,12,0,341
50502108822,48,133,50,41,60,28,14,12,6,392
50502108823,32,90,32,34,30,23,11,12,3,274
50502108824,44,111,43,58,53,23,18,23,8,379
50502108825,42,120,50,29,49,14,6,19,5,345
50502108826,43,92,31,34,28,21,14,7,5,272
50502108827,16,47,11,18,18,11,12,6,3,143
50502108828,38,114,51,28,50,22,8,25,7,338
50502108829,23,87,32,36,34,21,7,29,5,284
50502108830,40,93,53,28,42,22,12,9,0,300
50502108831,29,89,36,49,51,26,14,27,0,320
50502108832,9,55,17,13,22,23,7,18,5,174
50502108833,41,88,13,29,21,23,0,14,4,224
50502108834,42,94,25,23,36,26,3,15,4,265
50502108835,53,113,30,28,25,22,6,14,0,295
50502108901,44,104,32,27,40,22,6,17,5,296
50502108903,9,33,14,13,12,6,8,7,8,110
50502108904,0,0,0,0,0,0,0,0,0,0
50502108905,21,43,15,13,14,4,3,6,6,120
50502108906,34,69,8,17,17,13,4,18,0,172
50502108907,53,74,21,20,20,15,0,10,4,220
50502108909,60,117,30,27,41,28,5,20,9,325
50502108910,0,0,0,10,4,0,0,0,0,8
50502108911,35,53,19,13,26,13,4,9,0,178
50502108912,44,88,25,21,27,13,6,16,3,244
50502108913,39,81,29,21,18,24,5,20,3,234
50502108914,89,128,21,32,39,38,8,21,9,392
50502108915,13,22,3,9,13,4,0,4,0,67
50502108916,27,73,14,27,25,20,3,11,6,218
50502108917,48,79,19,14,24,24,4,11,3,213
50502108918,41,98,30,22,37,29,13,9,0,272
50502108919,14,23,15,9,11,13,4,3,4,99
50502108920,25,55,22,26,25,19,4,7,3,197
50502108921,52,115,33,33,47,23,3,13,4,323
50502108923,49,80,27,22,30,19,9,12,8,253
50502108924,49,81,35,22,31,13,7,12,0,254
50502108925,48,85,19,14,35,31,7,12,7,261
50502108926,85,157,27,36,62,36,8,17,7,450
50502108927,24,39,6,15,24,12,0,5,0,128
50502108928,0,0,0,0,0,0,0,0,0,0
50502108929,42,89,34,23,33,24,10,23,7,278
50502108930,63,106,19,21,39,22,4,12,0,282
50502108931,23,55,20,14,22,10,7,10,5,161
50502108932,38,82,28,26,27,18,6,13,0,245
50502108933,39,105,27,26,36,30,10,9,7,290
50502108934,10,25,11,11,18,11,3,0,0,86
50502108935,39,105,32,23,35,26,10,15,0,297
50502108937,0,0,0,0,0,0,0,0,0,0
50502108938,52,87,25,20,26,14,5,23,6,267
50502108939,20,53,12,10,22,8,0,7,8,146
50502108940,27,35,16,8,17,4,4,10,5,114
50502108941,58,103,26,21,36,23,0,16,6,296
50502108942,35,59,24,24,28,19,3,10,0,199
50502108943,47,105,21,24,30,21,8,6,0,265
50502108944,36,57,20,20,26,10,0,14,0,188
50502108945,13,31,0,0,8,7,0,4,0,74
50502108947,28,53,7,18,21,10,9,9,0,150
50502108948,37,109,28,26,38,27,0,27,0,294
50502108949,32,54,18,17,21,13,0,7,5,178
50502108950,39,68,25,17,21,17,8,5,4,200
50502108951,48,123,29,15,44,32,6,9,3,313
50502108952,49,64,22,17,23,16,6,10,0,206
50502108953,40,92,21,21,32,27,4,15,0,257
50502108954,19,35,15,17,23,11,0,3,3,119
50502108955,32,50,22,13,27,19,11,8,0,186
50502108956,16,69,19,12,26,11,0,5,3,159
50502108957,26,48,19,19,27,10,11,6,5,172
50502108958,21,40,6,8,13,9,0,0,0,104
50502108959,21,46,10,11,22,13,0,6,0,126
50502108960,24,44,17,8,10,18,5,10,0,129
50502109002,22,52,36,29,27,9,25,28,6,233
50502109003,12,24,21,19,19,19,9,20,3,145
50502109004,25,85,69,65,48,34,31,41,13,413
50502109005,46,108,46,47,47,38,38,25,8,403
50502109006,33,51,25,33,33,15,22,32,3,243
50502109007,39,91,69,57,47,22,16,29,9,373
50502109008,18,48,30,29,33,18,16,22,4,224
50502109009,23,72,54,33,49,28,15,27,9,309
50502109010,15,49,40,41,44,19,14,28,9,257
50502109011,4,19,18,26,8,12,19,20,0,132
50502109012,16,29,27,34,21,21,24,38,7,217
50502109013,43,78,59,82,41,33,33,49,5,432
50502109014,31,60,50,54,45,17,25,42,3,323
50502109016,29,82,81,77,51,49,33,69,4,469
50502109017,27,50,60,70,60,29,21,48,6,371
50502109019,19,33,49,40,36,22,25,36,6,274
50502109020,17,54,39,56,45,30,38,52,4,332
50502109021,29,70,53,47,32,26,25,38,9,321
50502109022,31,81,82,69,50,42,52,56,8,475
50502109023,36,76,91,74,64,32,39,45,11,470
50502109024,17,53,38,46,29,19,17,40,0,253
50502109025,25,60,40,56,37,24,36,39,3,326
50502109027,29,74,54,56,59,26,26,47,4,370
50502109028,27,87,73,73,42,36,40,38,12,429
50502109029,33,53,40,28,48,20,25,28,8,286
50502109030,38,75,53,59,46,35,25,24,7,361
50502109031,16,51,34,42,28,28,16,29,0,245
50502109032,20,35,22,33,36,17,24,38,5,228
50502109033,38,59,56,46,43,31,25,30,11,335
50502109034,14,44,28,37,16,21,12,10,11,192
50502109035,29,35,22,24,30,4,6,25,0,174
50502109036,25,54,45,36,31,14,22,36,0,264
50502109101,11,43,21,23,23,9,6,10,6,162
50502109201,55,93,42,28,30,21,5,17,4,297
50502109202,57,123,40,46,43,16,10,14,3,354
50502109203,48,126,38,54,43,28,13,19,16,374
50502109204,59,136,28,45,37,23,12,13,4,354
50502109205,46,136,43,29,33,34,12,17,3,352
50502109206,54,90,36,43,43,19,13,4,3,301
50502109207,60,125,53,53,43,20,16,29,4,411
50502109208,49,89,45,46,28,18,15,12,12,317
50502109209,58,124,43,38,39,29,13,22,5,375
50502109210,65,89,22,24,33,24,14,13,3,294
50502109211,41,72,38,16,32,23,14,12,6,267
50502109212,43,104,76,51,49,22,13,28,7,395
50502109213,42,72,26,33,20,6,8,17,0,227
50502109214,28,46,27,23,24,16,8,9,9,181
50502109215,26,59,38,40,21,10,12,14,0,232
50502109216,73,166,76,79,61,33,29,31,20,574
50502109217,41,110,53,42,54,31,13,20,4,357
50502109218,45,111,41,33,43,17,8,21,7,323
50502109219,68,152,42,51,38,24,7,9,9,396
50502109220,39,62,23,22,27,14,8,19,3,224
50502109221,47,105,57,45,45,18,19,26,10,364
50502109222,55,101,47,48,42,16,17,28,6,363
50502109223,35,88,37,26,24,13,3,14,3,261
50502109224,60,142,43,46,48,31,11,12,0,400
50502109225,42,100,36,26,33,16,7,13,6,262
50502109226,42,99,39,29,38,19,10,9,0,287
50502109227,47,77,19,19,31,18,4,10,3,233
50502109228,40,120,41,24,39,34,5,18,3,336
50502109229,23,45,24,15,20,9,3,5,3,149
50502109230,51,114,22,24,22,31,4,12,6,292
50502109231,40,130,30,28,27,18,9,16,6,302
50502109232,56,112,33,35,54,30,10,10,10,343
50502109301,41,72,62,51,35,28,16,75,5,377
50502109302,31,113,55,65,38,25,31,63,4,422
50502109303,49,71,22,15,24,26,13,15,9,241
50502109304,15,61,17,16,35,21,8,11,5,191
50502109305,35,47,32,28,41,18,13,23,5,240
50502109306,23,57,40,28,26,20,8,19,3,227
50502109307,19,60,42,22,49,20,9,18,12,255
50502109308,78,132,37,31,62,28,13,7,6,388
50502109309,17,53,22,28,21,15,14,42,0,220
50502109310,19,54,35,38,40,25,35,53,0,301
50502109311,17,50,27,63,20,13,28,39,4,265
50502109312,32,87,41,29,39,26,30,38,6,324
50502109313,29,47,43,38,26,29,20,47,8,285
50502109314,31,56,16,23,28,21,11,16,0,206
50502109315,11,66,29,23,29,16,4,25,3,200
50502109316,62,93,13,20,38,25,7,16,12,285
50502109317,47,87,41,30,61,28,11,26,3,341
50502109318,40,80,50,25,38,27,9,19,0,294
50502109319,16,27,18,16,17,14,9,14,0,126
50502109320,54,72,28,24,21,27,10,9,0,242
50502109321,44,79,44,24,45,25,7,20,5,296
50502109322,22,44,33,19,34,24,10,13,0,195
50502109323,36,43,17,20,33,33,9,15,5,204
50502109324,17,36,27,11,23,14,5,9,0,130
50502109325,14,46,28,18,37,15,4,3,3,169
50502109326,25,34,28,16,30,22,3,13,0,165
50502109327,97,187,47,47,63,49,13,18,10,525
50502109328,34,64,21,23,24,13,11,10,0,202
50502109329,83,197,52,41,76,45,12,25,8,532
50502109330,0,0,0,0,0,0,0,0,0,0
50502109401,24,52,3,6,10,6,3,4,3,108
50502109402,36,78,28,17,28,19,5,8,3,214
50502109403,60,121,40,33,52,27,3,12,5,353
50502109404,38,59,27,27,27,19,3,16,0,207
50502109405,70,103,38,40,43,30,0,22,4,348
50502109406,72,118,51,42,34,23,4,29,9,387
50502109407,36,53,16,24,20,18,3,8,0,185
50502109408,23,62,13,16,23,13,0,13,8,164
50502109409,37,85,21,35,19,22,3,17,5,239
50502109410,53,74,20,40,17,23,0,14,4,247
50502109411,47,75,18,17,15,17,0,5,0,190
50502109412,57,81,27,32,35,22,3,13,0,281
50502109413,24,48,20,15,13,10,4,9,6,148
50502109414,35,90,24,26,37,21,4,15,6,248
50502109415,26,75,18,15,20,10,11,9,0,187
50502109416,0,0,0,0,0,0,0,0,0,0
50502109417,20,55,26,18,24,13,5,12,3,184
50502109418,28,43,16,3,14,7,4,5,3,128
50502109419,33,48,14,16,24,12,3,4,0,161
50502109501,11,39,23,48,22,20,16,30,4,216
50502109502,18,66,26,38,28,21,24,29,3,248
50502109503,22,74,21,41,34,28,9,42,4,282
50502109504,22,47,26,25,25,19,9,28,0,196
50502109505,26,87,43,45,32,20,21,20,3,295
50502109506,35,82,40,41,46,19,18,18,12,307
50502109507,21,62,34,35,30,41,19,35,0,289
50502109508,33,94,31,36,37,21,16,37,6,306
50502109509,25,46,28,29,30,15,12,20,4,210
50502109510,25,65,34,20,31,17,5,22,0,232
50502109511,50,129,53,47,74,34,17,41,12,452
50502109512,36,85,43,38,28,19,16,25,7,293
50502109513,34,74,41,22,40,19,15,21,10,257
50502109514,29,93,50,35,46,30,17,38,7,334
50502109515,17,79,25,33,29,15,11,13,0,224
50502109516,30,110,27,36,44,21,15,32,6,320
50502109517,27,76,21,26,25,26,11,10,0,237
50502109518,22,58,24,14,16,11,8,6,4,170
50502109519,27,76,29,20,23,16,13,15,3,224
50502109520,37,80,42,34,44,26,13,25,4,306
50502109521,30,65,28,18,34,4,7,11,0,207
50502109522,26,69,25,23,20,25,3,21,0,216
50502109523,32,106,31,30,35,15,17,17,3,280
50502109524,29,88,29,22,35,21,11,15,0,260
50502109525,29,87,37,28,20,16,8,16,4,246
50502109526,44,101,25,26,38,16,7,15,4,271
50502109527,31,81,27,29,23,5,4,16,4,216
50502109528,30,83,28,31,25,23,13,15,6,255
50502109601,31,106,51,41,31,15,10,17,3,302
50502109602,10,32,9,14,14,12,0,5,3,89
50502109603,39,68,16,16,34,18,3,13,0,209
50502109604,40,86,6,17,29,12,7,19,3,209
50502109605,63,153,13,27,36,27,4,14,6,347
50502109606,25,58,11,7,14,10,3,4,0,128
50502109607,23,78,13,27,26,14,5,21,0,205
50502109608,48,160,29,63,46,33,12,29,7,431
50502109609,27,39,11,10,18,10,4,5,0,132
50502109610,40,70,17,18,14,18,5,4,0,184
50502109611,40,98,23,19,35,17,11,13,0,248
50502109612,57,88,27,31,28,19,4,4,6,282
50502109613,43,100,19,13,27,23,3,5,0,245
50502109614,34,86,15,18,16,13,0,15,0,194
50502109615,46,73,8,19,18,10,5,8,12,186
50502109616,58,98,22,23,34,18,12,17,0,280
50502109617,45,124,31,22,22,17,3,16,3,277
50502109618,56,132,14,29,36,29,4,10,3,322
50502109619,54,95,16,19,37,23,4,11,0,258
50502109620,54,103,16,20,30,25,4,14,3,263
50502109621,42,106,16,30,20,14,8,7,0,233
50502109622,17,44,4,9,10,12,5,0,0,98
50502109623,32,78,20,15,30,7,6,14,0,204
50502109624,131,231,27,65,64,44,5,11,10,585
50502109625,34,98,24,21,20,25,3,6,0,231
50502109626,43,87,9,16,36,18,4,9,0,219
50502109627,0,0,0,0,0,0,0,0,0,0
50502109628,46,99,7,26,22,12,0,7,5,234
50502109629,41,81,14,13,28,12,0,9,6,196
50502109630,39,73,20,21,20,22,5,9,0,205
50502109631,70,93,24,28,39,25,6,5,3,296
50502109701,17,39,15,19,22,20,0,14,6,140
50502109702,17,52,28,21,28,6,5,15,3,168
50502109703,15,44,26,15,26,10,18,14,0,160
50502109704,41,101,59,36,40,23,9,15,0,332
50502109705,26,78,34,28,35,19,19,18,0,260
50502109706,57,106,30,17,33,14,6,12,3,278
50502109707,13,44,21,17,26,16,6,12,0,154
50502109708,34,61,19,25,25,23,14,7,6,200
50502109709,28,99,21,21,42,24,13,10,8,270
50502109710,29,77,38,66,47,26,27,36,10,360
50502109711,34,63,28,25,38,12,14,12,0,221
50502109712,39,98,52,36,47,18,8,26,3,332
50502109713,47,133,57,41,46,18,20,24,4,393
50502109714,33,56,23,25,24,14,10,25,6,213
50502109715,57,128,39,25,40,31,16,22,11,378
50502109716,57,163,62,55,49,24,11,26,5,453
50502109717,34,103,35,40,45,17,18,34,4,335
50502109718,36,81,31,22,34,21,13,20,3,258
50502109719,34,87,37,48,57,24,29,44,0,354
50502109720,47,106,33,39,48,24,13,24,9,342
50502109721,27,74,43,39,52,17,19,26,7,322
50502109722,51,128,52,45,57,22,10,22,7,397
50502109723,45,82,59,60,60,35,34,60,9,441
50502109724,27,51,40,37,30,28,17,21,4,248
50502109725,34,56,10,13,22,8,7,4,0,152
50502109726,5,5,4,4,7,0,0,4,0,20
50502109727,60,94,23,23,38,17,3,11,3,274
50502109728,5,24,0,4,4,5,0,7,0,52
50502109729,34,58,18,32,34,20,8,7,4,207
50502109730,60,102,13,15,33,21,3,14,4,267
50502109731,58,93,25,29,36,23,0,16,5,281
50502109732,52,105,17,26,23,25,5,13,3,266
50502109733,68,100,25,35,39,34,10,16,5,322
50502109734,0,0,0,0,0,0,0,0,0,0
50502130101,12,42,21,18,23,14,3,14,0,147
50502130102,22,35,10,21,19,25,3,8,4,150
50502130103,10,38,17,10,22,4,5,18,4,145
50502130104,17,34,21,21,19,12,11,18,4,156
50502130105,35,57,22,12,29,27,8,29,6,212
50502130106,20,46,34,15,29,11,4,14,4,175
50502130107,0,0,0,0,0,0,0,0,0,0
50502130108,42,45,17,25,39,29,5,22,0,233
50502130109,32,59,32,27,31,35,15,18,3,248
50502130110,33,50,11,13,28,17,3,7,3,167
50502130111,55,56,35,15,31,45,7,14,6,260
50502130112,12,22,16,14,16,15,8,18,8,127
50502130113,5,14,5,7,3,13,0,16,5,67
50502130114,12,32,11,5,8,3,3,3,0,73
50502130115,27,35,13,3,9,22,12,9,5,135
50502130116,26,57,32,22,25,14,3,16,0,196
50502130117,23,62,29,23,39,26,9,19,0,231
50502130118,24,69,34,36,36,17,19,24,5,265
50502130119,36,67,34,33,29,31,9,25,6,269
50502130120,25,42,17,9,24,18,0,6,3,143
50502130121,24,39,18,17,28,14,12,13,3,155
50502130122,13,25,14,17,21,13,0,15,10,129
50502130123,33,38,27,27,27,20,14,13,8,189
50502130124,27,56,22,21,33,21,13,21,0,211
50502130125,25,43,24,28,20,12,9,20,3,180
50502130126,24,43,20,15,25,11,7,7,0,149
50502130127,36,63,37,20,28,19,9,15,3,227
50502130128,26,36,36,43,34,40,26,47,4,289
50502130129,31,80,34,25,36,21,15,17,6,265
50502130130,30,63,38,30,31,21,8,18,6,244
50502130131,21,43,21,16,26,13,7,21,0,164
50502130132,29,35,19,20,22,21,6,10,0,161
50502130133,14,40,17,7,18,22,8,9,0,135
50502130201,39,100,32,39,35,31,10,16,9,299
50502130202,20,35,24,18,9,8,3,11,4,130
50502130203,46,94,35,26,47,32,11,28,9,312
50502130204,58,99,41,31,40,36,19,18,0,346
50502130205,33,60,20,21,25,17,6,10,5,195
50502130206,18,58,26,34,35,21,12,24,10,229
50502130207,6,35,9,15,8,5,8,9,0,106
50502130208,26,52,29,25,22,9,11,26,4,206
50502130209,31,56,25,25,32,18,16,19,4,217
50502130210,23,70,30,44,28,18,8,17,4,240
50502130211,23,65,23,26,24,12,9,14,7,200
50502130212,24,78,42,39,30,5,20,25,6,269
50502130213,38,116,49,34,65,37,19,28,4,391
50502130214,25,67,18,18,38,19,3,7,0,203
50502130215,23,62,11,17,33,6,3,5,8,164
50502130216,19,72,24,31,43,31,12,27,6,271
50502130217,16,54,28,26,27,26,18,26,5,225
50502130218,31,69,52,38,42,23,17,23,9,297
50502130219,39,70,34,33,18,27,14,20,4,260
50502130220,30,57,32,31,27,23,12,18,3,242
50502130221,23,97,34,52,49,25,22,31,6,351
50502130222,35,54,31,21,31,17,8,5,9,219
50502130223,37,69,39,35,26,34,9,24,3,274
50502130224,31,82,38,32,42,20,12,22,3,277
50502130225,24,65,32,33,40,26,11,11,11,249
50502130226,24,61,30,39,34,20,5,36,3,253
50503109801,20,26,54,29,39,23,23,18,4,241
50503109802,23,19,48,31,26,18,16,39,5,222
50503109803,20,33,40,30,37,19,7,11,0,198
50503109804,10,20,19,19,21,14,7,17,0,127
50503109805,18,31,35,21,26,11,17,27,4,192
50503109806,6,14,22,28,15,12,14,22,0,137
50503109807,3,15,31,16,9,8,16,28,3,128
50503109808,6,10,25,24,12,15,28,53,0,177
50503109809,7,13,27,15,13,4,13,23,3,104
50503109810,10,12,24,41,14,16,34,62,10,221
