SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50502109412,8,32,12,3,7,0,0,71,6,20,12,6,8,0,0,53,7,5,8,3,13,0,0,36,4,0,0,0,3,0,0,10,110,118,58,45,73,17,6,427
50502109413,6,15,0,0,3,0,0,36,5,8,5,0,4,0,0,25,0,0,7,3,3,6,0,14,0,4,0,0,0,0,0,7,53,68,37,11,38,3,0,220
50502109414,18,29,10,0,3,0,0,65,13,21,11,3,14,0,0,54,4,8,3,5,8,4,0,34,3,0,4,0,0,0,0,3,103,115,54,25,68,6,0,372
50502109415,9,13,8,4,6,0,0,42,3,19,0,0,3,4,0,32,0,3,0,4,3,0,0,16,0,3,3,0,0,0,0,16,73,87,37,24,39,9,0,267
50502109416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502109417,12,27,9,9,26,3,0,83,8,32,6,3,28,4,0,86,3,18,11,4,22,9,0,65,0,4,0,5,6,5,0,22,86,128,38,25,110,38,0,423
50502109418,10,16,6,3,3,0,0,36,9,13,19,8,8,5,0,55,0,7,14,5,4,0,0,29,0,0,0,0,4,0,0,8,52,77,53,22,28,11,5,254
50502109419,8,18,6,3,7,0,0,41,3,20,15,6,11,3,0,53,8,6,8,0,6,0,0,28,0,3,0,0,4,0,0,9,68,86,38,21,52,15,0,275
50502109501,7,5,5,0,12,4,0,28,9,8,3,0,11,0,0,34,0,7,0,5,3,0,0,10,0,0,0,0,0,0,0,5,50,80,34,21,103,17,0,310
50502109502,6,10,4,0,7,4,0,30,0,3,6,0,10,0,0,22,0,7,0,3,4,0,0,12,8,5,0,0,0,0,0,14,80,98,24,21,122,19,0,367
50502109503,10,9,3,3,13,3,0,45,0,9,0,0,7,0,0,24,0,8,0,0,0,0,0,13,0,0,0,0,5,0,0,10,98,111,33,25,115,30,0,408
50502109504,11,12,3,0,5,0,0,32,3,8,3,5,7,0,0,25,3,4,0,4,11,0,0,24,0,3,0,0,4,0,0,4,62,86,25,18,84,10,0,286
50502109505,7,8,0,6,15,5,0,45,8,10,6,6,13,0,0,49,0,9,0,0,6,0,0,14,3,0,3,0,6,0,0,11,84,134,33,31,130,13,4,429
50502109506,3,14,0,3,16,5,0,49,9,9,4,4,19,0,0,42,3,7,4,0,8,0,0,24,0,4,0,0,5,0,0,12,114,123,35,27,116,33,0,433
50502109507,7,11,8,4,16,0,0,41,3,8,3,3,19,0,0,32,0,3,0,3,5,3,0,13,4,0,0,0,8,0,0,12,79,112,42,30,143,23,0,427
50502109508,14,13,6,5,13,10,0,55,0,10,6,0,18,0,0,40,0,0,7,0,6,0,0,9,0,0,0,0,5,0,0,9,124,119,42,25,127,28,0,464
50502109509,15,12,8,0,9,0,0,40,0,8,10,3,15,4,0,37,0,6,0,0,6,0,0,10,0,0,0,0,5,0,0,9,78,87,30,13,84,15,0,313
50502109510,15,20,4,0,9,3,0,47,10,17,9,4,6,0,0,51,5,0,3,0,13,0,0,20,0,5,0,0,0,0,0,7,88,113,34,16,78,10,0,343
50502109511,10,24,6,3,19,0,0,63,10,18,10,4,17,0,0,56,0,3,5,0,6,0,0,20,0,3,0,0,3,0,0,12,117,215,54,37,172,44,4,643
50502109512,13,23,0,0,8,0,0,55,9,9,3,8,10,0,0,40,0,7,10,4,15,0,0,34,0,7,0,0,3,0,0,15,110,130,40,23,102,23,0,432
50502109513,11,22,3,0,14,4,0,52,9,15,8,4,13,0,0,42,3,14,4,0,5,0,0,29,0,8,7,0,3,0,0,21,86,127,49,30,102,21,4,410
50502109514,11,27,3,6,14,0,0,67,4,10,7,0,9,0,0,31,5,10,3,5,8,0,0,28,5,0,0,0,11,0,0,18,116,149,41,35,130,23,0,491
50502109515,12,16,8,4,8,3,0,48,4,12,4,4,13,3,0,35,3,6,0,0,0,0,0,8,5,0,0,0,5,0,0,4,78,109,34,17,81,20,0,343
50502109516,16,10,3,0,14,0,0,51,3,4,0,0,13,0,0,32,0,6,0,0,5,0,0,12,4,6,0,0,7,0,0,12,119,127,32,15,122,13,0,434
50502109517,5,8,3,6,6,3,0,26,7,9,0,0,11,0,0,26,4,0,0,0,3,0,0,17,0,0,4,0,3,0,0,7,85,111,36,19,75,21,0,342
50502109518,3,18,4,3,4,3,0,34,0,6,0,4,7,3,0,21,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,5,60,78,29,12,37,16,0,236
50502109519,13,16,4,0,16,4,0,47,5,6,4,5,5,0,0,31,5,3,7,6,3,0,0,19,0,0,0,0,5,0,0,5,95,93,24,26,84,22,3,346
50502109520,10,19,8,5,17,6,0,65,8,11,4,3,11,0,0,35,0,6,6,0,3,0,0,20,5,0,0,0,3,0,0,9,109,115,52,33,107,11,0,432
50502109521,8,10,3,4,4,0,0,32,9,7,5,0,11,0,0,26,0,4,5,0,7,0,0,12,0,4,0,0,5,0,0,10,70,100,38,25,49,5,6,287
50502109522,4,16,6,5,14,3,0,53,7,16,4,0,6,0,0,41,6,8,4,6,18,3,0,43,0,3,0,0,26,4,0,31,74,122,31,28,88,18,0,364
50502109523,14,14,7,0,18,10,0,63,5,13,0,11,6,0,0,33,6,13,3,6,7,4,0,33,0,6,0,0,5,0,0,11,115,126,24,30,108,38,0,441
50502109524,5,4,6,4,13,0,0,37,4,9,4,4,6,0,0,24,6,3,0,6,7,0,0,16,0,0,0,0,3,0,0,3,88,118,36,21,79,18,0,368
50502109525,7,11,7,0,7,0,0,30,4,6,5,0,15,3,0,31,0,0,5,0,3,0,0,8,0,5,0,0,3,0,0,7,82,114,35,14,74,13,0,338
50502109526,14,24,3,0,3,0,0,54,9,7,9,4,7,0,0,30,4,8,4,4,9,0,0,19,6,0,3,3,4,0,0,9,85,139,42,32,78,13,0,389
50502109527,10,12,4,3,5,0,0,34,3,7,3,3,12,0,0,27,3,5,3,0,5,0,0,14,0,0,0,0,3,0,0,7,72,104,28,22,67,3,0,292
50502109528,7,11,0,3,8,0,0,36,8,3,6,8,16,9,0,47,0,4,0,3,12,6,0,27,7,0,0,0,47,8,0,61,93,117,33,26,139,29,0,441
50502109601,13,18,3,0,5,0,0,41,5,11,9,0,6,0,0,30,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,7,124,139,46,26,83,18,3,433
50502109602,4,3,0,0,3,0,0,18,9,16,3,5,12,0,0,47,14,23,11,8,26,10,0,92,10,14,3,5,23,4,0,65,69,77,33,22,75,26,4,307
50502109603,7,19,13,3,3,0,0,42,13,4,11,7,6,0,0,40,5,8,8,0,6,0,0,31,0,0,0,0,0,0,0,4,92,94,50,29,56,6,0,320
50502109604,15,21,11,5,7,0,0,51,3,11,3,0,8,0,0,38,7,3,6,9,8,0,0,34,0,4,3,0,3,0,0,12,86,95,47,29,44,0,0,308
50502109605,24,34,12,10,22,0,0,101,9,25,11,9,12,0,0,64,3,5,4,4,4,0,0,20,0,0,0,0,6,0,0,11,133,165,56,49,113,4,3,526
50502109606,5,14,5,0,4,0,0,25,10,10,11,8,7,0,0,38,0,7,6,0,3,0,0,26,0,0,0,0,5,0,0,8,54,63,44,25,37,4,0,230
50502109607,4,9,0,5,13,3,0,26,3,11,12,4,11,0,0,50,5,3,4,0,10,0,0,25,0,0,0,0,0,0,0,6,61,90,35,22,103,13,0,316
50502109608,15,15,4,4,12,0,0,60,9,11,5,0,14,3,0,34,3,13,6,3,8,0,0,34,0,7,0,0,3,0,0,10,149,196,55,37,133,24,8,595
50502109609,6,10,4,3,0,0,0,24,0,5,3,0,0,0,0,12,0,3,8,0,5,0,0,23,0,0,0,0,3,0,0,3,56,76,27,16,25,3,0,207
50502109610,15,18,7,7,3,0,0,47,4,12,6,0,8,0,0,37,0,8,12,3,8,0,0,26,0,6,0,0,7,0,0,13,71,98,52,25,51,0,0,301
50502109611,12,17,12,4,8,0,0,50,8,15,12,0,11,3,0,45,9,12,10,10,15,0,0,42,6,4,0,0,8,0,0,18,90,125,56,42,94,18,0,417
50502109612,10,35,8,4,6,0,0,62,8,14,7,8,4,0,0,41,0,8,9,5,9,0,0,34,0,0,4,0,4,0,0,15,103,147,62,41,72,8,0,438
50502109613,10,24,8,4,3,4,0,51,0,16,6,0,6,5,3,42,5,5,6,7,8,0,0,29,3,0,0,0,0,0,0,6,100,125,52,32,51,13,3,371
50502109614,18,15,6,8,4,0,0,47,3,11,5,3,9,0,0,26,0,3,6,0,4,0,0,18,0,0,0,0,3,0,0,4,80,93,42,24,44,8,0,290
50502109615,4,17,6,6,6,3,0,39,0,13,3,4,0,6,0,29,0,7,5,5,3,0,0,25,3,0,0,3,0,0,0,7,60,95,32,28,41,7,0,259
50502109616,18,26,15,4,7,0,0,77,10,15,14,5,3,0,0,47,3,16,9,3,15,0,0,42,4,5,4,4,9,0,0,21,119,139,65,40,78,6,7,452
50502109617,13,14,10,6,5,0,0,40,7,25,7,4,0,0,0,48,3,11,4,16,14,4,0,47,6,3,4,5,9,4,0,25,102,132,66,57,71,5,0,436
50502109618,16,34,10,4,11,0,0,74,11,10,13,8,14,0,0,48,3,9,10,6,8,0,0,39,0,4,0,0,3,0,0,10,94,158,78,45,89,5,0,471
50502109619,10,20,7,4,4,3,0,49,5,9,8,8,12,0,0,37,0,6,3,7,9,0,0,22,0,0,0,0,0,0,0,5,86,118,51,33,51,6,0,343
50502109620,11,28,10,3,3,0,0,58,7,11,13,5,6,0,0,35,3,3,8,4,9,0,0,33,0,0,0,5,4,0,0,10,88,140,60,40,69,3,0,400
50502109621,13,15,12,9,5,0,0,50,14,16,12,10,3,0,0,43,6,10,3,5,4,0,0,26,0,7,6,3,6,0,0,16,86,115,65,29,76,7,0,376
50502109622,7,12,0,0,6,0,0,24,0,9,0,0,0,0,0,13,6,3,0,0,0,0,0,9,0,4,0,0,0,0,0,6,81,47,12,3,94,0,0,241
50502109623,9,19,10,10,7,0,0,52,7,13,6,3,14,0,0,42,5,20,16,3,51,5,0,107,3,6,8,0,80,0,0,93,90,108,64,30,200,7,0,503
50502109624,33,67,37,15,22,0,0,173,24,45,22,14,17,0,3,124,9,24,14,9,14,0,0,65,9,0,0,3,7,0,0,20,256,311,129,86,170,8,5,970
50502109625,7,25,11,0,5,0,0,57,7,11,6,5,0,0,0,26,5,14,5,5,8,0,0,34,0,0,0,4,9,0,0,7,76,123,50,33,58,4,0,340
50502109626,16,31,5,4,0,0,0,61,4,14,13,9,11,0,0,59,6,12,9,6,9,0,0,34,0,5,0,0,0,0,0,5,93,129,55,30,46,5,0,353
50502109627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502109628,4,30,12,7,17,0,0,69,11,22,19,10,13,0,0,70,3,14,6,9,8,0,0,39,6,3,6,0,0,0,0,18,80,134,83,48,73,7,0,421
50502109629,11,15,10,4,3,0,0,38,7,12,8,3,5,0,0,29,8,5,8,7,7,0,0,35,7,3,0,0,6,0,0,18,87,96,48,35,57,11,5,330
50502109630,5,18,9,3,0,0,0,42,5,17,6,7,4,0,0,38,8,9,6,0,18,4,0,49,0,0,0,0,7,0,0,12,89,107,49,36,68,14,0,367
50502109631,14,25,18,7,3,0,0,64,9,14,4,3,3,0,0,37,3,3,4,4,5,0,0,23,6,8,0,0,9,0,0,16,119,145,55,34,66,4,0,433
50502109701,4,12,3,0,0,4,0,32,3,7,3,0,9,0,0,19,0,0,0,3,9,0,0,14,0,0,0,0,4,0,0,6,56,64,24,17,51,8,0,220
50502109702,10,20,9,0,6,0,0,46,9,16,3,0,6,0,0,24,0,8,4,0,12,0,0,24,0,3,0,0,0,0,0,6,72,73,44,11,52,13,0,271
50502109703,3,9,7,4,9,0,0,32,8,7,4,3,8,0,0,31,4,3,0,3,0,0,0,13,3,5,0,0,6,0,0,9,59,64,25,25,73,10,0,249
50502109704,17,23,13,3,26,3,0,75,4,3,3,0,13,0,0,31,5,3,8,0,17,0,0,38,3,5,4,0,10,0,0,22,108,134,63,32,122,19,0,483
50502109705,12,20,11,0,9,0,0,52,5,12,4,5,13,3,0,41,5,8,8,6,10,0,0,29,4,4,4,0,6,3,0,21,95,125,54,29,96,11,0,417
50502109706,19,26,9,11,8,0,0,73,5,15,8,7,10,0,0,45,0,0,5,3,10,0,0,19,0,0,0,0,0,0,0,6,115,123,63,41,63,10,0,423
50502109707,13,13,9,5,5,4,0,42,8,12,6,4,0,0,0,27,0,4,5,4,5,5,0,22,3,3,0,0,3,0,0,11,65,77,36,21,58,21,0,272
50502109708,10,22,4,6,8,0,0,49,12,12,4,3,4,0,0,37,6,4,5,0,6,0,0,29,0,0,0,0,4,0,0,7,80,92,28,27,83,4,0,316
50502109709,8,20,9,0,5,0,0,43,8,14,8,0,7,0,0,41,3,7,3,3,4,4,0,32,0,4,0,0,0,0,0,4,101,125,47,22,78,14,0,392
50502109710,9,12,5,4,17,0,0,49,5,14,4,3,24,0,0,47,0,0,0,0,48,9,0,63,0,0,0,0,63,17,0,80,116,146,44,32,275,41,0,652
50502109711,16,16,5,0,15,0,0,55,9,11,7,4,9,0,0,38,4,12,5,3,3,0,0,21,5,0,0,0,0,0,0,12,92,98,28,19,80,8,0,323
50502109712,16,31,14,4,22,3,0,90,5,11,14,0,14,0,0,50,4,9,3,3,7,3,0,31,0,0,7,0,5,3,0,19,125,134,58,33,135,32,0,521
50502109713,20,17,6,8,12,8,0,67,16,18,13,8,22,5,0,81,0,6,3,3,12,0,0,29,0,0,0,6,12,0,0,25,145,168,47,57,162,21,3,602
50502109714,5,16,6,4,9,3,0,43,0,13,6,5,10,0,0,34,0,6,0,0,3,0,0,20,0,0,0,0,6,0,0,11,61,96,28,28,90,6,0,318
50502109715,15,30,14,7,6,0,0,75,12,16,8,11,11,0,0,63,3,5,3,6,14,3,0,32,0,0,0,0,8,0,0,13,140,177,76,41,92,23,0,552
50502109716,19,34,10,10,23,0,0,94,24,32,13,4,25,0,0,98,7,7,6,5,22,0,0,47,3,0,0,0,69,0,0,79,172,222,66,39,241,24,0,764
50502109717,13,16,0,7,17,0,0,53,7,5,0,5,4,0,0,25,0,9,4,4,3,0,0,19,0,0,0,0,0,0,0,10,121,136,34,39,106,12,0,448
50502109718,11,20,10,7,14,0,0,54,0,13,5,5,10,0,0,34,3,11,3,0,6,6,0,25,3,0,0,0,0,0,0,9,90,134,47,28,81,17,0,402
50502109719,9,21,7,4,16,0,0,51,5,19,12,8,6,0,0,47,3,6,4,0,6,0,0,18,3,4,0,0,7,0,0,17,145,132,54,34,149,26,0,549
50502109720,11,26,3,4,3,0,0,52,9,18,4,11,9,0,0,56,5,6,11,3,10,0,0,37,8,4,7,0,4,0,0,15,139,156,48,39,111,10,3,510
50502109721,13,12,5,5,15,3,0,57,10,13,9,3,13,0,0,50,7,8,4,4,14,0,0,35,0,3,0,0,3,0,0,14,100,132,43,22,126,26,0,455
50502109722,21,22,19,9,13,10,0,88,11,15,13,10,16,0,0,68,3,7,4,0,10,4,0,29,0,3,0,0,5,0,0,15,140,180,79,42,147,29,0,608
50502109723,6,16,10,8,12,4,0,56,5,8,3,0,15,8,0,36,7,7,10,9,8,0,0,34,0,7,0,0,10,0,0,19,130,171,46,42,209,49,3,647
50502109724,0,7,3,4,10,0,0,30,10,4,4,0,5,0,0,29,0,3,0,0,7,0,0,12,4,5,0,0,5,0,0,13,91,108,24,15,101,14,0,358
50502109725,5,19,9,0,5,0,0,36,4,3,4,5,3,0,0,24,4,0,4,0,5,0,0,7,4,4,0,0,0,0,0,10,55,81,30,14,37,9,0,225
50502109726,0,5,0,0,5,0,0,8,15,16,7,11,24,10,0,71,23,32,12,15,64,7,0,161,16,23,5,3,40,12,0,104,58,69,32,25,136,31,0,358
50502109727,12,14,13,6,4,0,0,51,6,19,10,5,7,0,0,43,3,0,0,4,3,0,0,17,0,0,0,0,6,0,0,10,112,121,49,33,65,8,0,390
50502109728,4,11,4,0,0,0,0,18,5,21,5,3,25,5,0,67,20,31,15,11,80,17,0,185,20,6,7,4,162,10,0,214,59,77,43,28,279,46,0,536
50502109729,15,14,5,3,8,0,0,43,6,11,3,3,10,0,0,32,0,9,0,0,12,0,0,25,0,0,0,0,5,0,0,8,74,95,36,25,81,5,0,322
50502109730,23,27,14,6,11,0,0,88,12,9,13,6,10,0,0,52,3,3,6,6,0,0,0,22,8,0,4,0,7,0,0,17,134,104,71,44,102,3,0,453
50502109731,12,24,14,5,4,0,0,61,11,8,6,0,4,0,0,40,3,3,4,0,3,3,0,14,0,0,0,0,9,0,0,4,94,121,72,38,71,5,0,394
50502109732,18,33,14,11,4,0,0,82,3,5,13,0,9,0,0,44,0,6,11,3,6,4,0,30,0,4,0,0,4,0,0,10,95,116,60,36,72,3,0,387
50502109733,11,45,18,13,8,0,0,91,11,19,14,9,4,0,0,64,6,15,3,3,9,0,0,32,0,3,0,0,4,0,0,8,114,154,72,47,62,5,0,460
50502109734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502130101,8,17,8,5,9,0,0,51,0,10,8,5,16,3,0,46,0,8,7,0,11,0,0,25,0,6,0,0,5,0,0,7,58,59,29,22,88,7,0,266
50502130102,11,16,12,4,5,0,0,46,9,10,10,6,8,7,0,45,0,4,4,0,6,0,0,16,0,3,0,0,0,0,0,6,61,56,39,12,61,12,0,249
50502130103,9,3,8,8,7,0,5,40,3,8,7,6,0,4,0,25,0,0,4,3,9,0,0,21,0,3,0,0,8,0,0,20,48,65,42,24,59,13,0,247
50502130104,11,14,9,5,3,0,0,35,9,7,7,5,8,0,0,36,7,8,0,0,4,0,0,22,0,0,0,0,0,0,0,5,64,71,30,22,60,0,0,246
50502130105,18,20,15,8,11,0,0,66,3,13,3,3,5,3,0,34,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,4,83,62,35,27,87,0,0,302
50502130106,8,17,5,0,9,0,0,50,0,15,6,6,11,0,0,37,0,10,13,4,5,0,0,36,5,3,0,0,3,0,0,6,60,86,42,26,79,10,0,306
50502130107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502130108,16,21,4,8,10,6,0,67,5,13,7,5,13,0,0,37,6,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,90,79,39,29,88,7,0,332
50502130109,3,17,9,0,5,3,0,42,13,15,10,7,14,0,0,55,5,6,9,3,11,0,0,38,0,0,0,5,0,0,0,9,102,116,47,36,94,8,0,406
50502130110,6,11,12,5,12,0,0,45,16,11,8,7,11,0,0,50,7,3,6,3,6,0,0,23,3,4,3,0,6,0,0,10,81,59,39,30,69,3,0,290
50502130111,18,24,15,7,19,0,0,85,12,7,5,9,40,0,0,72,5,6,3,0,18,5,0,35,0,0,0,0,0,0,0,6,89,94,38,37,171,10,0,438
50502130112,6,14,11,3,14,5,0,52,3,10,5,9,17,4,0,48,0,9,5,3,15,0,0,29,0,0,0,0,0,0,0,6,44,70,33,31,82,24,0,284
50502130113,4,0,0,0,7,0,0,15,0,0,0,0,3,0,0,17,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,23,18,8,11,50,10,0,118
50502130114,0,4,0,0,0,0,0,9,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,9,11,20,0,0,100
50502130115,5,4,6,5,6,0,0,38,12,11,5,3,12,0,0,44,3,12,4,0,3,0,0,29,0,3,0,0,7,0,0,13,49,69,31,16,51,4,0,219
50502130116,9,12,8,6,12,0,0,41,6,6,8,3,7,0,0,31,3,4,4,4,16,5,0,27,6,0,0,0,4,0,0,9,64,88,34,31,84,8,0,310
50502130117,10,13,6,11,7,0,0,46,0,10,10,9,7,0,0,38,9,8,6,0,18,3,0,37,0,0,4,0,4,0,0,11,90,98,49,36,107,10,0,386
50502130118,11,30,9,10,13,3,0,77,17,19,16,9,19,0,0,84,0,13,3,0,16,0,0,45,3,3,0,0,0,0,0,9,97,118,56,40,127,19,0,458
50502130119,22,27,15,10,16,0,0,91,9,11,11,5,18,0,0,60,3,6,5,3,35,0,0,44,0,4,0,0,50,3,0,58,93,93,40,31,218,13,0,489
50502130120,14,21,9,3,6,5,0,60,10,19,7,4,15,0,0,56,0,8,4,3,4,0,0,18,0,0,0,0,6,0,0,5,59,70,38,19,59,6,0,248
50502130121,16,20,10,3,7,0,0,63,9,7,6,7,22,3,0,66,3,7,6,0,20,0,0,34,0,0,3,0,5,0,0,18,75,62,36,27,101,10,0,315
50502130122,10,16,8,6,11,0,0,50,3,11,3,4,17,0,0,43,6,4,3,0,9,9,0,27,0,0,0,0,6,0,0,16,56,59,37,25,77,16,0,261
50502130123,11,17,19,6,12,3,0,63,12,10,0,0,26,4,0,57,6,8,6,7,23,0,0,58,3,5,0,0,23,0,0,40,89,91,50,29,127,14,0,404
50502130124,11,24,16,5,27,3,0,83,11,14,5,7,18,7,0,60,0,7,4,6,9,8,0,34,0,0,0,0,3,4,0,13,78,77,36,35,127,30,0,384
50502130125,8,13,5,4,8,4,0,38,0,9,8,0,6,0,6,25,0,3,4,0,12,0,0,17,0,3,0,0,0,0,0,3,45,84,42,24,76,10,6,283
50502130126,4,9,0,0,10,4,0,30,4,12,0,4,4,0,0,25,4,4,3,3,7,0,0,15,0,4,4,0,0,0,0,6,50,87,27,18,50,4,0,239
50502130127,4,18,14,4,0,0,0,52,0,16,9,5,7,0,0,28,0,5,7,7,16,0,0,37,4,4,0,0,4,0,0,12,66,121,51,27,75,6,0,353
50502130128,13,33,14,11,35,5,0,107,14,10,7,12,35,6,0,87,0,10,0,4,46,10,0,67,0,0,0,0,45,5,0,50,111,99,41,40,278,56,5,631
50502130129,14,25,10,0,4,0,0,60,3,9,7,3,8,0,0,31,4,5,12,8,22,0,0,57,0,0,3,0,3,0,0,9,89,129,77,25,95,12,3,419
50502130130,12,15,8,3,6,0,0,45,4,13,3,6,6,0,0,34,4,3,11,10,9,0,0,41,4,0,0,4,4,0,0,16,103,121,52,37,61,6,0,375
50502130131,10,15,5,5,7,0,0,52,6,6,5,0,8,0,0,26,3,4,0,0,8,0,0,12,0,0,0,0,4,0,0,4,61,65,21,9,72,8,0,236
50502130132,0,11,5,0,0,0,0,30,3,15,8,0,6,0,0,32,0,3,3,7,0,0,0,20,0,3,0,0,3,0,0,5,43,86,30,16,57,0,0,242
50502130133,4,12,5,4,8,0,0,38,9,13,8,6,7,0,0,46,5,0,0,4,5,0,0,12,0,0,0,0,4,0,0,3,43,54,32,30,62,3,0,213
50502130201,21,33,12,0,19,6,0,80,15,5,10,6,14,0,0,48,0,10,10,5,4,3,0,22,5,0,0,0,5,0,0,8,115,102,59,34,101,21,0,439
50502130202,9,9,0,0,4,3,0,24,4,8,5,5,8,0,0,27,3,5,3,0,6,0,0,23,0,0,3,0,3,0,0,17,58,58,27,18,47,11,0,221
50502130203,3,28,17,3,17,3,0,73,5,17,0,8,14,4,0,46,5,10,9,0,11,3,0,46,6,5,0,5,11,0,0,29,108,157,53,53,134,6,0,514
50502130204,22,30,13,9,12,4,0,87,3,21,16,9,16,0,0,56,5,13,8,5,5,0,0,32,0,4,0,4,6,0,0,24,125,144,76,47,117,12,0,523
50502130205,6,14,4,0,7,3,0,43,0,5,5,9,4,0,0,25,3,6,7,6,10,5,0,34,0,7,0,0,7,0,0,17,64,94,42,33,81,31,0,340
50502130206,9,13,0,6,10,0,0,45,4,18,10,10,12,6,0,62,0,17,3,5,7,8,0,38,6,0,0,0,8,0,0,21,66,123,41,44,119,27,3,416
50502130207,3,11,0,0,5,0,0,24,5,0,0,3,17,0,0,28,3,8,3,4,3,4,0,27,0,3,0,0,0,0,0,5,52,46,23,17,55,8,0,209
50502130208,13,11,0,3,11,0,0,44,6,5,5,6,15,0,0,35,0,6,0,0,7,5,0,29,4,8,0,0,5,0,0,18,76,87,19,31,98,22,0,338
50502130209,7,20,7,3,14,4,0,57,12,11,6,4,11,0,0,43,0,3,7,0,10,3,0,24,0,3,0,0,6,0,0,13,84,108,37,21,84,19,0,356
50502130210,7,21,5,6,14,0,0,53,4,17,4,0,6,0,0,31,7,5,3,3,15,0,0,33,4,4,0,0,5,0,0,12,93,121,36,22,99,20,0,399
50502130211,11,17,9,0,13,0,0,44,0,3,5,4,11,0,0,30,4,4,5,5,6,0,0,23,7,0,0,4,7,0,0,16,69,97,28,33,93,11,0,326
50502130212,13,23,6,7,16,5,0,65,9,17,9,8,23,7,0,64,5,7,3,5,13,9,0,44,4,10,6,0,12,0,0,29,94,134,56,37,129,30,0,481
50502130213,26,35,23,6,22,3,0,119,9,18,14,11,13,6,0,61,5,10,4,5,16,0,0,42,3,3,3,4,7,0,0,22,143,165,79,46,136,25,0,596
50502130214,9,18,5,3,8,0,0,46,5,16,11,0,8,5,0,50,0,9,6,3,14,0,0,33,0,0,0,0,8,0,0,10,69,114,43,19,84,7,0,336
50502130215,11,15,12,4,6,0,0,40,8,11,9,8,13,0,0,54,14,24,8,8,31,9,0,96,7,7,8,6,28,3,0,57,75,101,64,36,115,7,0,399
50502130216,6,21,8,7,9,0,0,54,10,17,5,11,9,0,0,42,0,9,10,4,9,0,0,36,3,6,0,0,7,3,0,21,113,141,41,39,94,17,0,447
50502130217,7,24,9,4,8,3,0,63,3,5,4,7,4,4,0,33,5,17,3,8,11,4,0,47,0,4,0,0,3,0,0,9,77,110,43,35,92,28,3,388
50502130218,14,19,9,5,10,6,0,59,12,8,5,10,18,3,0,56,3,14,8,0,8,4,0,33,3,3,0,0,11,0,0,15,113,131,55,33,133,29,5,497
50502130219,14,15,9,7,13,4,0,64,4,13,8,4,15,0,0,42,5,13,11,6,9,0,0,48,4,0,3,0,10,0,0,21,110,101,52,36,124,22,0,450
50502130220,7,16,3,5,11,0,0,43,9,19,9,8,7,0,0,55,3,8,13,13,12,4,0,46,7,4,0,3,3,0,0,16,87,114,51,43,89,13,0,393
50502130221,14,16,13,0,20,4,0,75,10,16,7,7,33,3,0,75,5,4,6,0,18,0,0,39,0,0,0,0,0,0,0,8,128,154,54,25,195,26,0,581
50502130222,21,29,5,11,0,3,0,72,13,5,6,8,10,4,0,45,0,5,6,6,10,0,0,31,0,4,4,0,3,0,0,15,97,92,45,32,56,9,0,335
