SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
50601111015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,4,0,5,3,0,0,11,0,10,7,11,13,6,8,0,57,0,6,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,4,5,7,7,11,16,10,5,0,65,0,0,0,0,0,3,0,0,4,4,7,3,0,3,0,0,0,20,9,10,16,17,22,15,15,0,114,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,0,0,26,0,3,5,6,4,0,0,0,20,0,8,6,9,6,6,4,0,41,5,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,4,14,10,12,8,5,4,0,50,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,6,0,27,9,26,20,24,24,14,9,0,130,0,0
50601111016,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,10,5,6,0,0,0,31,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,3,0,15,4,12,14,13,10,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,6,3,4,3,5,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,5,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,4,0,16,8,12,11,6,7,8,5,0,61,0,0
50601111018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,5,4,0,0,0,0,0,15,6,12,10,17,8,10,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,10,17,6,10,0,0,61,0,0,0,0,0,0,0,0,0,7,0,4,3,3,0,0,0,15,11,15,17,23,13,14,6,0,103,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,4,4,3,0,4,0,0,14,0,5,0,0,3,0,0,0,13,9,16,9,9,5,0,0,0,47,3,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,10,14,14,13,10,5,0,0,0,65,0,0,0,0,0,0,0,0,0,4,3,5,6,5,0,0,0,18,17,27,18,17,21,8,3,3,112,0,0
50601111019,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,5,0,4,0,9,10,11,6,5,3,10,3,0,48,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,13,16,9,10,3,10,4,0,59,0,0,0,0,0,0,0,0,0,5,12,3,3,5,5,4,0,34,14,30,15,15,14,15,14,8,108,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,5,6,5,0,0,4,0,22,0,5,4,3,5,0,4,3,28,9,14,3,6,3,0,0,0,36,5,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,9,17,16,11,6,3,6,0,0,48,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,8,0,26,26,31,19,15,12,6,15,6,125,0,3
50601111020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,6,5,6,9,6,8,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,9,8,8,13,0,0,52,0,0,0,0,0,0,0,0,0,0,3,7,4,4,0,0,0,19,6,17,10,17,19,15,3,0,86,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,0,0,17,0,3,3,0,6,0,0,0,9,5,4,7,4,8,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,9,4,8,9,0,0,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,21,9,14,21,9,14,17,6,0,82,0,0
50601111021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,6,4,6,11,9,5,6,0,0,36,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,11,9,5,6,0,0,36,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,11,6,16,24,8,5,5,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,6,7,3,3,0,0,0,27,3,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,4,3,10,12,8,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,20,8,16,21,15,10,6,0,0,78,0,0
50601111022,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,4,3,15,7,4,12,3,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,14,7,4,12,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,18,9,21,15,11,19,5,4,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,12,0,6,0,4,5,4,0,0,13,4,6,6,9,6,3,0,0,35,3,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,5,9,9,9,9,6,3,0,0,38,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,17,16,17,20,17,8,14,0,0,88,0,0
50601111023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,7,6,7,11,11,12,5,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,7,8,10,6,12,5,0,0,48,0,0,0,0,0,0,0,0,0,3,3,6,0,5,0,0,0,18,11,12,24,17,14,3,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,0,4,3,0,0,0,8,4,4,10,5,8,3,0,0,32,0,4,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,4,0,13,14,3,8,3,5,0,43,0,0,0,0,0,0,0,0,0,7,5,6,10,7,0,0,0,21,14,23,30,17,12,3,5,0,95,0,0
50601111024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,8,0,9,10,9,6,4,4,0,47,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,10,11,6,4,3,0,44,0,0,0,0,0,0,0,0,0,6,3,3,0,4,3,0,0,19,7,13,21,12,12,7,12,0,85,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,8,0,4,3,5,0,0,0,0,10,3,8,0,5,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,4,8,4,5,10,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,8,22,15,13,12,5,4,0,77,0,3
50601111025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,9,7,4,12,3,0,26,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,7,4,12,3,0,34,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,4,0,16,0,9,14,9,6,14,6,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,12,0,4,3,4,0,0,0,0,11,9,9,6,4,3,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,3,7,5,5,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,6,0,7,0,0,18,12,13,11,11,3,11,0,0,74,0,0
50601111026,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,10,0,0,5,0,0,0,0,0,5,7,8,0,4,3,0,4,0,24,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,8,0,4,4,3,4,0,33,0,0,0,0,0,0,0,0,0,6,5,5,4,0,0,0,0,16,12,10,10,13,12,7,6,0,72,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,11,0,3,0,0,0,4,0,0,7,3,11,4,3,4,0,0,0,25,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,4,11,4,6,4,0,0,0,34,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,6,0,24,15,29,15,13,9,3,6,0,83,0,0
50601111027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,11,3,3,10,5,0,0,35,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,3,16,5,0,0,40,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,26,7,14,7,13,16,14,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,12,4,7,0,5,0,0,21,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,7,3,8,4,7,4,8,3,0,31,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,25,7,21,13,11,7,6,7,0,64,0,0
50601111028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,4,4,0,5,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,9,16,8,3,5,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,9,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,0,7,9,9,8,4,0,0,40,0,0
50601111029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,5,0,0,0,0,0,3,0,0,11,0,12,7,3,5,7,9,0,46,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,12,7,6,9,7,9,0,56,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,0,24,12,21,13,10,19,8,9,0,95,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,8,0,5,6,5,3,0,0,0,24,5,3,4,3,5,6,4,0,26,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,8,6,10,3,3,3,0,0,36,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,3,0,25,14,25,23,13,11,11,9,0,100,0,0
50601111030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,7,13,11,13,13,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,11,13,13,4,0,0,57,0,0,0,0,0,0,0,0,0,4,3,0,3,0,5,3,0,26,13,15,9,14,20,8,12,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,0,0,0,4,0,3,7,7,5,0,5,0,23,9,6,4,3,10,0,0,0,39,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,10,9,5,3,9,8,0,0,52,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,3,19,15,13,19,12,15,9,5,3,104,0,0
50601111031,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,4,0,0,3,4,0,0,7,6,10,4,0,3,0,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,7,0,3,0,0,0,37,0,0,4,0,0,0,0,0,3,0,5,0,3,0,0,0,0,11,11,23,8,10,11,9,0,0,71,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,14,0,3,4,0,3,0,0,0,6,0,7,0,4,10,3,0,0,26,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,10,3,3,6,3,3,0,33,0,0,0,0,0,0,0,0,0,6,3,4,0,3,0,0,0,14,5,20,12,15,9,9,3,0,77,0,0
50601111033,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,9,4,4,0,0,0,3,3,0,15,0,13,9,7,15,14,5,4,65,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,8,7,15,14,5,4,70,0,0,0,0,0,0,0,0,0,5,6,7,6,3,8,9,0,35,12,28,19,18,22,23,18,9,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,15,0,4,4,0,4,0,4,0,18,11,8,6,8,8,9,0,0,49,4,0,0,0,0,0,5,0,9,0,0,0,0,4,0,0,0,7,15,5,6,8,18,11,5,0,61,0,0,0,0,0,0,0,0,4,3,6,3,6,11,4,3,4,37,18,24,18,19,27,17,11,5,146,0,4
50601111034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,11,0,7,0,0,4,3,0,0,17,4,8,6,12,4,13,0,0,47,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,10,6,12,9,13,0,0,54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,9,10,20,14,18,13,17,4,0,103,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,14,0,0,4,0,5,0,0,0,11,10,7,9,3,4,0,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,8,9,7,9,9,7,7,0,0,50,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,10,20,20,17,14,10,4,0,96,0,0
50601111035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,8,7,6,3,6,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,6,3,6,6,0,31,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,14,3,12,6,14,5,9,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,8,0,3,6,3,0,5,0,0,21,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,5,3,3,7,4,0,0,0,0,29,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,10,8,17,16,12,8,7,0,0,63,0,0
50601111036,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,13,0,3,10,3,0,4,0,0,16,0,20,15,4,4,3,4,0,55,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,23,17,4,4,3,4,0,64,0,0,0,0,0,0,0,0,0,3,4,9,3,0,0,0,0,18,11,28,49,16,7,7,5,0,126,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,18,3,0,0,0,0,25,3,10,9,4,4,0,0,0,29,9,29,10,10,7,0,0,0,56,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,32,8,10,7,0,0,0,65,0,0,0,0,0,0,0,0,0,4,4,4,7,0,0,3,0,18,17,55,40,19,13,5,3,0,150,0,0
50601111038,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,5,0,3,0,0,14,0,11,9,4,3,0,0,0,24,10,10,6,5,6,9,0,0,48,3,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,7,15,11,9,5,6,12,0,0,55,0,0,0,0,0,0,0,0,6,9,9,12,4,0,0,4,0,40,28,36,38,18,11,17,10,0,149,0,4,4,3,0,0,0,0,8,0,0,0,0,5,0,0,0,6,3,9,8,3,0,0,0,0,24,0,12,9,7,0,6,0,0,31,10,17,14,4,5,8,0,0,51,0,4,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,3,14,18,16,8,8,10,0,0,69,0,0,0,0,0,0,0,0,0,13,9,4,0,3,4,0,0,32,30,57,36,12,11,17,3,3,168,0,8
50601111039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
50601111040,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,4,5,3,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,3,3,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,11,3,10,8,8,4,12,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,17,8,13,3,10,3,0,3,0,42,0,0
50601111041,0,0,10,4,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,6,26,8,0,0,0,0,50,3,10,23,8,0,0,0,0,43,11,27,25,9,0,0,0,0,77,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,4,15,32,25,18,0,0,0,0,89,0,0,5,0,0,0,0,0,6,0,0,7,0,0,0,0,0,13,17,63,88,39,6,5,0,0,216,0,6,13,3,0,0,0,0,27,0,6,0,0,0,0,0,0,3,3,29,31,5,0,0,0,0,67,0,8,17,9,0,0,0,0,43,8,24,20,11,4,0,0,0,55,3,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,8,9,23,19,10,7,0,0,0,72,0,0,0,0,0,0,0,0,3,0,4,6,4,0,0,0,0,15,17,83,79,31,12,3,0,0,235,0,12
50601111044,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,14,0,4,6,0,0,0,0,0,13,0,16,12,7,4,0,0,0,48,8,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,5,11,20,15,7,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,14,32,28,19,7,4,5,0,107,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,13,0,4,0,0,0,28,0,0,6,8,0,0,0,0,14,3,11,10,8,4,0,0,0,33,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,13,8,12,7,0,0,0,44,0,0,0,0,0,0,0,0,0,7,5,6,0,8,0,0,0,25,18,27,36,24,11,4,0,0,124,0,0
50601111045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
