SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50601111701,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,0,6,5,0,5,3,0,9,11,3,15,12,8,13,16,0,13,6,0,9,11,9,13,14,0,14,13,0,13,0,0,0,11,0,11,19,0,19,0,0,0,125,25,151
50601111703,0,0,4,0,0,0,4,0,4,0,3,3,3,6,8,0,3,3,8,4,14,8,3,15,3,4,10,6,4,14,9,0,10,15,0,15,15,0,16,13,0,13,5,0,5,6,0,6,5,0,5,6,0,5,0,0,0,106,31,139
50601111704,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,3,5,3,8,8,5,10,6,13,17,8,0,11,5,0,4,4,4,9,11,4,15,7,0,6,0,0,4,0,0,0,5,0,5,13,0,13,0,0,0,79,37,114
50601111706,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,6,0,7,5,0,3,9,4,16,14,3,16,15,0,15,13,4,17,21,0,19,18,0,18,9,0,9,9,0,9,10,0,10,15,0,15,0,0,0,156,22,173
50601111708,4,3,4,0,0,0,0,0,0,0,0,0,0,10,13,3,20,21,10,5,13,6,3,12,14,9,12,10,7,12,18,3,20,19,0,23,18,3,19,23,0,23,12,0,11,5,0,5,11,0,11,19,0,19,0,3,7,157,74,228
50601111709,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5,5,7,0,0,6,14,0,12,11,0,15,5,3,10,13,0,13,33,5,37,14,0,14,0,0,0,10,0,10,12,0,12,15,0,10,0,0,0,143,25,161
50601111710,0,0,0,0,0,0,0,3,4,0,0,0,0,5,5,4,0,0,5,0,9,11,3,12,8,14,22,15,0,12,6,0,11,6,0,5,15,4,19,17,0,17,13,0,13,4,0,4,3,0,6,17,0,17,0,0,0,120,33,149
50601111711,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,3,0,3,7,0,10,0,0,3,4,0,4,8,0,11,3,3,6,7,4,9,8,0,5,5,0,5,0,0,0,3,0,3,5,0,5,4,0,5,3,0,3,61,22,81
50601111712,4,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,4,4,8,4,8,10,4,4,6,8,0,12,11,0,12,8,6,4,20,0,20,13,0,13,8,0,8,6,0,6,7,0,7,10,0,10,0,0,0,112,26,141
50601111713,0,4,5,0,0,0,0,0,0,0,5,6,5,5,12,3,4,5,6,0,8,9,3,10,12,3,15,21,8,29,8,8,15,11,0,15,35,4,37,16,0,16,10,0,13,4,0,4,11,3,15,15,0,17,0,0,5,162,51,213
50601111714,3,0,3,0,0,0,0,0,0,0,0,4,0,6,8,8,3,9,12,0,12,4,3,9,7,3,16,18,6,18,12,4,13,3,4,11,23,0,22,17,0,17,9,0,9,3,0,3,3,0,3,14,0,14,0,5,4,146,36,179
50601111715,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,4,10,3,9,3,3,7,15,6,22,9,0,9,12,0,11,7,0,7,18,0,18,10,5,8,6,0,7,0,0,0,0,0,0,13,0,13,0,0,0,107,36,142
50601111716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,13,5,0,8,5,0,12,7,0,7,7,3,7,3,0,8,18,0,16,13,0,13,10,0,10,3,0,3,7,0,7,6,0,6,3,0,6,99,14,115
50601111717,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,6,8,4,9,8,5,11,9,0,10,6,3,14,8,3,10,14,3,15,15,0,15,10,0,10,5,0,3,0,0,3,0,0,0,8,0,8,0,5,5,87,42,128
50601111718,0,0,3,0,0,0,0,0,0,0,3,5,0,3,5,3,3,8,12,0,8,5,5,7,8,5,13,9,3,15,5,0,7,9,0,5,8,4,11,9,0,9,8,0,8,5,0,5,0,4,9,8,0,8,0,0,0,90,32,124
50601111719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,7,4,10,12,5,15,3,7,17,12,4,13,18,3,27,17,3,20,29,0,31,14,0,14,10,0,14,0,0,0,3,0,3,14,0,17,0,0,0,164,42,206
50601111720,6,0,6,0,0,0,0,0,0,0,4,4,0,10,12,0,0,0,11,0,14,5,5,11,6,0,6,3,0,10,10,4,14,8,0,8,25,0,24,8,0,8,10,0,10,3,0,3,7,0,7,16,0,16,0,0,0,123,26,143
50601111721,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,4,4,0,3,3,0,3,9,6,11,15,0,17,19,5,26,13,3,21,19,0,23,15,0,15,8,0,8,4,0,9,6,0,9,8,0,8,0,0,0,133,28,166
50601111722,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,7,3,0,3,4,5,8,14,11,22,16,5,15,7,0,12,31,4,35,14,0,14,14,0,14,9,0,9,6,0,6,19,0,19,0,0,0,147,28,175
50601111723,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,4,0,0,0,9,5,8,8,9,13,10,7,14,6,9,14,10,3,13,21,7,24,24,0,24,17,0,19,7,0,7,5,0,5,18,0,20,0,0,4,150,31,181
50601111724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,3,4,6,6,6,9,7,13,9,3,13,10,7,16,17,0,19,36,3,36,22,0,22,22,3,25,10,0,10,21,0,21,23,0,22,0,0,0,191,32,221
50601111725,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,4,12,7,3,4,7,4,10,11,0,6,8,3,10,22,0,25,15,0,15,16,0,16,0,0,0,3,0,3,9,4,10,0,0,0,98,29,127
50601111726,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,9,4,8,5,0,6,9,3,13,13,4,10,8,0,8,7,0,6,14,0,21,21,0,21,15,0,15,4,0,4,3,0,3,17,0,20,0,0,0,119,20,141
50601130701,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,3,4,6,5,4,3,0,3,11,0,15,16,0,16,28,4,29,27,0,27,18,0,17,12,0,12,18,0,18,13,0,13,0,0,0,150,11,162
50601130702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,12,0,10,8,4,10,9,4,14,11,7,11,4,4,10,30,4,32,29,0,29,24,0,24,10,0,10,17,0,17,15,0,12,0,0,0,168,26,196
50601130703,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,5,6,10,0,13,11,0,9,5,0,5,19,0,23,14,0,14,17,0,19,13,0,13,9,0,17,16,0,16,3,0,3,130,6,138
50601130704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,7,3,0,4,8,5,10,9,0,6,5,3,14,11,8,22,29,4,34,24,0,24,6,0,6,9,0,9,13,0,13,21,0,22,0,0,0,139,31,174
50601130705,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,7,0,4,4,0,0,0,11,0,11,4,0,4,9,0,11,27,5,35,24,0,28,20,0,20,16,0,16,51,0,51,18,0,18,0,0,0,200,18,211
50601130706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,10,0,7,7,0,9,3,0,3,7,0,15,14,5,18,20,5,31,20,0,20,28,0,27,12,0,12,17,0,17,20,0,20,0,0,0,171,20,191
50601130707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,7,4,8,10,14,0,14,11,5,15,5,0,5,24,0,24,21,0,21,22,0,22,9,0,9,38,0,38,13,0,13,0,0,0,166,19,183
50601130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,6,0,3,4,0,4,15,0,15,13,0,13,12,0,13,11,0,11,18,0,21,16,0,16,0,0,0,110,8,118
50601130709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,8,0,8,0,4,4,7,6,10,7,3,14,5,3,7,13,3,14,41,4,48,29,0,29,34,0,35,12,0,10,22,4,21,10,0,10,0,0,4,201,35,235
50601130710,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,3,16,4,0,9,9,0,9,3,3,10,12,0,11,19,0,15,29,7,39,17,0,17,31,0,36,16,0,16,43,4,45,20,0,23,0,0,0,221,25,246
50601130711,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,3,0,9,8,0,8,3,4,4,4,0,4,8,0,8,23,5,26,35,0,35,22,0,21,21,0,20,86,0,86,33,0,33,0,0,6,252,12,265
50601130712,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,4,6,7,5,0,5,9,6,10,6,6,11,8,0,14,14,3,17,32,3,36,17,0,17,11,0,11,4,0,7,8,0,13,20,4,22,0,0,3,143,38,174
50601130713,0,3,6,0,0,3,0,4,4,0,4,4,6,0,4,4,0,5,0,5,3,3,5,7,14,4,16,19,4,15,8,6,11,9,7,16,23,9,35,15,0,15,21,0,20,9,0,9,16,0,16,14,0,14,0,0,0,152,53,205
50601130714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,10,0,10,3,10,10,5,0,8,12,0,17,21,0,21,18,0,18,26,0,24,20,0,20,26,0,30,17,0,17,0,0,0,164,15,178
50601130715,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,3,3,0,6,10,7,11,4,4,5,7,0,8,11,3,10,22,6,23,13,0,19,24,0,24,8,0,8,35,5,36,20,0,20,0,0,0,150,25,172
50601130716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,6,11,3,16,7,4,10,11,0,11,6,4,9,21,9,29,17,0,17,15,0,15,7,0,7,13,0,13,11,0,12,0,0,0,147,24,169
50601130717,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,8,5,0,0,7,4,13,13,3,16,17,3,18,12,4,10,10,4,10,50,10,57,48,0,51,47,5,44,22,0,22,37,0,39,22,0,28,0,0,0,287,36,324
50601130718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,3,6,9,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,23,5,28
50601130719,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,4,7,6,5,16,9,4,11,12,9,17,10,4,13,18,4,25,27,10,38,23,0,23,6,4,14,10,0,10,17,0,17,11,0,13,0,3,3,174,49,219
50601130801,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,9,11,8,20,3,5,10,8,0,12,24,0,24,14,0,14,3,0,5,8,0,8,10,0,10,3,0,5,0,0,0,89,34,122
50601130802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,3,0,0,3,3,0,3,11,0,9,0,0,0,12,0,13,17,0,17,10,0,10,7,0,7,20,0,24,10,0,10,0,0,0,106,12,115
50601130803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,11,6,4,17,0,5,3,4,4,14,16,3,21,8,0,8,4,0,4,7,0,4,4,0,4,3,0,3,0,0,0,63,31,92
50601130804,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,4,0,4,0,0,0,3,5,16,3,0,3,8,5,10,9,5,11,21,5,23,25,0,27,21,4,24,11,0,7,13,0,16,14,0,17,0,0,0,125,34,163
50601130805,0,3,3,0,0,0,0,4,4,0,8,10,0,9,5,0,4,9,11,3,11,3,0,7,8,5,11,5,0,8,5,3,7,5,6,11,17,3,22,14,0,14,9,0,8,7,0,7,16,0,20,11,0,11,3,0,3,120,50,168
50601130806,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,3,0,10,0,0,0,11,3,10,25,4,24,13,0,15,19,0,20,7,0,7,14,0,14,12,0,12,0,0,0,108,14,125
50601130807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,7,6,13,4,7,15,5,5,14,10,0,12,11,5,15,9,0,11,7,0,12,8,0,8,4,0,4,4,0,9,0,0,0,89,38,133
50601130808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,10,0,10,3,5,9,6,12,19,13,0,14,20,3,21,23,0,23,15,0,15,9,0,9,21,4,25,7,0,7,0,0,0,133,23,156
50601130809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,6,0,5,0,0,6,4,0,5,4,0,4,20,6,24,12,0,12,13,0,13,5,0,5,19,0,19,12,0,12,0,0,0,100,12,116
50601130810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50601130811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,8,5,0,5,5,3,12,6,0,3,7,3,12,24,4,31,22,0,22,24,4,25,14,0,14,23,0,31,16,0,16,0,0,0,169,16,187
50601130812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,4,5,6,10,7,0,7,9,0,6,21,0,23,23,0,29,18,0,18,12,0,12,23,0,23,6,0,3,0,0,5,135,14,150
50601130813,0,4,4,0,0,0,0,0,0,0,0,4,5,6,3,0,3,6,9,0,9,5,0,6,8,0,8,7,0,10,3,0,3,3,0,3,21,0,20,12,0,12,5,0,5,8,0,8,21,0,24,14,0,14,3,4,5,113,23,133
50601130814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,3,0,3,3,0,3,9,0,9,8,0,13,7,0,7,4,0,4,7,0,7,13,3,14,9,0,9,0,0,0,67,5,76
50601130815,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,7,9,3,13,4,3,9,4,0,8,6,0,11,4,4,11,23,0,26,20,0,17,19,4,17,6,0,6,14,0,17,13,4,19,0,0,0,137,27,166
50601130816,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,12,5,12,13,3,14,48,4,51,31,0,31,37,0,42,22,0,22,34,0,32,26,5,26,6,0,6,226,20,244
50601130817,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,4,5,0,7,15,0,12,7,0,7,7,3,11,13,0,13,29,0,29,24,0,21,13,0,13,44,0,45,23,0,23,0,0,0,190,9,199
50601130818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,7,0,3,3,5,3,9,3,0,5,7,6,12,24,5,26,14,0,11,15,0,16,9,0,7,12,0,12,14,0,14,0,3,3,105,28,131
50601130819,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,4,0,0,0,10,0,13,4,0,4,25,4,32,26,0,29,34,0,30,12,0,12,36,0,38,14,0,14,5,0,5,170,19,185
50601130820,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,5,3,3,6,0,6,0,0,3,0,0,0,11,0,6,5,4,11,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,36,12,46
50601130821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,5,11,13,0,13,8,0,13,18,3,22,43,0,43,20,0,22,25,0,25,10,6,14,25,0,25,17,0,21,0,0,0,200,15,214
50601130822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,8,0,10,3,4,8,10,0,11,24,4,27,24,0,24,16,0,18,12,0,12,18,0,18,15,0,15,0,0,0,137,11,147
50601130823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,5,3,3,11,8,4,10,12,4,11,10,0,10,20,9,22,17,0,17,19,0,22,3,0,3,16,0,12,11,0,10,0,0,0,112,27,142
50601130824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,7,9,0,7,5,0,5,9,3,11,6,0,10,15,0,15,38,0,43,30,0,30,20,0,20,13,0,13,16,0,16,19,0,19,0,0,0,182,12,196
50601130825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,8,3,0,6,3,0,10,3,0,3,8,3,12,17,4,23,19,0,25,24,0,24,12,0,12,29,0,28,16,0,16,0,0,0,149,15,163
50601130826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,0,3,6,5,7,0,0,4,3,0,8,3,0,4,15,0,18,10,0,10,13,0,13,10,0,10,18,0,18,9,0,9,0,0,0,93,12,112
50601130827,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,6,9,3,0,3,0,5,5,8,3,13,15,3,16,18,0,18,10,0,10,3,0,3,19,0,19,12,0,12,0,0,0,99,13,116
50601130828,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,4,0,0,4,4,0,3,12,3,13,4,3,6,8,0,8,26,3,28,22,0,22,26,0,26,12,0,12,35,6,40,10,0,10,0,0,4,160,20,177
50601130829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50601130830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50601130831,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,5,6,4,6,6,5,8,7,0,8,6,0,10,23,6,25,20,0,24,17,0,18,18,0,15,13,0,22,11,0,14,0,0,0,126,27,152
50601130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,11,0,3,3,10,0,11,9,0,7,8,0,5,10,5,9,13,0,13,8,0,8,7,0,7,11,0,12,5,0,5,0,0,0,87,19,107
50601130833,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,0,4,0,6,7,0,0,6,5,0,8,6,4,9,5,10,11,5,0,8,18,5,21,12,0,12,12,0,12,0,0,0,4,0,4,8,0,8,0,0,0,84,28,114
50601130834,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,9,0,0,4,3,5,7,11,0,14,8,0,8,13,4,16,17,0,17,18,3,23,25,0,25,10,0,10,23,3,23,25,0,25,0,0,0,165,18,184
50601130835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,6,0,4,10,0,14,25,3,30,12,0,12,11,0,11,8,0,8,17,0,17,15,0,11,0,0,0,112,7,119
50601130836,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,4,3,3,9,0,9,8,3,16,14,0,14,25,9,25,17,0,17,23,0,23,16,0,16,30,0,36,18,0,17,0,0,0,165,26,185
50601130837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,10,11,3,15,7,0,10,12,4,16,18,0,18,18,0,18,13,0,13,15,0,15,7,0,7,4,0,4,106,16,122
50602111801,0,0,0,0,0,0,0,3,3,0,4,5,3,12,18,0,4,4,3,0,4,6,0,5,6,4,11,5,8,11,4,0,8,3,0,7,11,0,18,7,0,7,0,0,0,6,0,6,8,4,10,5,0,6,4,3,6,77,49,132
50602111802,3,0,4,0,0,0,0,3,3,0,7,7,0,6,5,3,8,12,6,5,5,5,4,13,6,4,8,7,0,8,6,0,10,7,0,7,11,9,21,12,0,12,10,0,9,7,0,7,9,0,6,6,5,8,0,0,0,92,44,135
50602111803,0,4,4,0,0,0,0,4,4,0,4,4,4,16,14,0,3,8,10,3,15,12,5,14,13,8,16,14,16,25,8,10,16,6,12,11,25,11,39,18,4,22,20,8,29,3,0,5,20,7,22,12,8,18,3,0,3,167,123,291
50602111804,6,0,3,0,0,4,0,6,3,0,3,3,4,10,15,4,7,12,4,8,11,8,4,16,12,12,21,11,8,13,3,8,7,9,3,16,10,12,20,19,0,16,14,3,14,7,0,7,17,5,21,24,0,22,0,0,0,150,92,242
50602111805,0,0,0,0,0,5,0,0,0,0,6,4,6,4,10,0,14,10,0,4,8,8,7,10,0,13,17,6,11,20,0,4,14,4,7,10,19,13,31,7,0,3,6,3,8,0,0,0,3,0,7,6,0,10,0,0,0,65,92,155
50602111806,4,0,4,0,0,0,0,6,4,0,5,5,0,4,4,0,4,5,0,3,5,4,3,5,0,0,3,5,0,6,6,5,9,5,0,5,22,3,27,8,0,8,8,4,15,15,0,13,32,0,39,6,0,7,0,0,3,124,38,162
50602111807,4,8,8,0,0,0,0,6,4,0,4,4,0,13,17,4,11,15,8,0,13,3,11,18,0,16,19,16,7,20,10,6,15,8,3,16,10,19,33,7,0,14,15,3,18,9,0,12,23,4,25,10,4,16,3,0,0,139,127,268
50602111808,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,0,4,3,4,3,8,5,3,9,0,3,3,11,3,16,5,9,10,3,3,7,11,12,24,13,0,6,11,0,11,11,0,11,29,0,30,9,0,10,0,0,3,128,45,168
50602111809,0,0,0,0,0,0,0,4,4,0,3,3,0,12,11,3,0,5,6,0,8,5,8,8,6,3,9,6,9,19,5,14,18,10,8,14,12,8,26,14,0,14,9,4,11,5,0,5,26,6,33,18,3,20,0,0,6,133,88,218
50602111810,0,3,4,0,0,0,0,0,0,0,4,0,3,8,14,0,7,7,14,9,19,7,6,16,6,4,15,15,5,27,10,5,13,3,7,16,19,7,32,17,4,24,4,3,7,13,0,13,39,3,42,14,9,26,0,4,4,188,93,279
50602111812,3,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,3,4,8,3,11,12,8,15,8,3,9,6,9,6,6,0,12,8,0,8,19,4,22,16,0,18,11,0,11,11,0,11,11,0,11,3,5,7,3,0,4,128,43,170
50602111813,0,0,0,0,0,0,0,0,0,0,0,7,3,8,11,3,0,3,4,0,5,9,0,9,5,3,9,8,5,16,5,4,5,10,4,9,19,5,24,10,0,10,15,3,20,3,0,3,13,0,11,7,3,15,0,0,3,126,40,167
50602111814,0,6,5,0,0,0,0,5,9,0,3,3,5,9,8,0,9,7,4,0,9,5,7,17,12,6,25,8,7,15,13,3,13,8,4,12,15,7,24,10,0,10,19,4,19,8,0,8,13,0,11,18,0,16,0,0,0,136,67,206
50602111815,4,0,4,0,0,0,0,4,4,3,0,5,0,8,8,0,0,3,8,0,15,5,3,10,9,9,19,6,0,13,13,3,16,8,0,15,18,0,22,20,0,20,9,0,12,16,0,17,29,0,29,21,0,21,4,4,4,178,37,213
50602111816,5,6,10,0,0,0,0,6,8,0,24,28,5,31,32,9,3,9,8,6,16,0,3,7,9,13,19,5,9,14,8,5,12,5,3,3,11,4,13,6,0,7,6,0,3,3,0,3,3,0,3,10,7,18,0,0,0,87,131,212
50602111818,0,5,7,0,0,0,0,7,7,0,9,9,4,23,27,5,8,14,16,7,19,7,11,23,9,12,21,9,11,16,7,8,19,8,7,11,36,11,44,25,4,31,15,9,18,10,0,9,31,0,31,20,4,19,0,10,10,204,134,347
50602111819,0,5,5,0,0,0,0,0,3,0,8,8,3,17,24,4,5,14,8,6,11,6,8,16,5,7,17,9,0,9,8,3,10,4,0,11,19,8,22,9,0,9,13,0,19,6,0,6,7,5,7,11,4,11,0,0,0,109,95,198
50602111821,0,7,7,0,4,4,0,11,11,4,12,19,9,10,19,6,4,14,5,0,8,8,4,15,11,10,21,16,5,22,11,4,16,7,4,14,15,12,26,9,0,12,8,0,10,7,0,8,13,3,18,17,0,17,3,3,3,139,96,233
50602111822,0,4,5,0,4,4,3,3,9,3,5,6,0,32,37,0,9,12,5,4,12,3,7,10,5,12,16,14,7,19,7,4,10,8,7,12,12,0,11,10,0,14,3,0,3,5,0,5,13,3,12,8,5,14,4,7,12,107,118,223
50602111823,4,3,10,0,0,0,0,0,7,0,4,4,4,11,17,0,6,8,7,0,6,6,5,7,0,9,14,16,3,16,10,9,21,4,10,19,12,6,26,19,0,19,16,0,18,6,0,11,11,6,18,19,5,19,5,3,5,141,94,231
50602111824,4,4,3,0,4,3,0,3,3,0,10,10,0,13,13,3,6,4,13,8,14,9,4,17,9,4,10,10,3,21,5,10,12,6,7,14,15,6,24,23,4,23,12,0,15,6,0,6,8,0,8,6,0,8,0,9,9,143,78,221
50602111825,4,4,5,0,0,0,0,7,4,0,9,9,0,18,23,9,12,13,10,6,18,11,7,18,11,9,28,11,4,19,8,0,16,8,3,9,20,8,27,16,4,19,19,0,21,8,0,12,22,3,27,23,3,30,0,3,0,180,107,294
50602111826,0,9,3,0,3,3,0,6,6,0,8,8,0,18,18,3,0,3,6,4,10,5,6,11,9,4,11,4,8,11,11,5,10,3,3,9,10,3,11,5,0,3,4,0,8,0,0,0,5,0,8,8,3,9,5,0,9,79,68,151
50602111827,0,0,0,0,0,4,0,3,3,0,7,3,0,10,14,0,10,10,3,5,5,3,7,13,5,6,15,4,0,3,0,6,10,0,8,12,10,8,17,8,0,11,6,4,9,3,0,3,4,3,4,13,0,9,0,0,0,74,75,146
50602111828,5,0,7,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,3,8,8,3,10,16,3,13,18,6,15,16,3,4,13,9,7,18,16,14,31,14,4,12,12,9,20,10,0,14,40,9,55,10,7,16,0,4,0,147,108,247
50602111829,0,0,5,0,0,5,0,0,0,0,0,0,3,6,5,5,0,3,5,3,11,4,6,8,9,3,8,7,0,7,5,0,6,7,0,7,12,9,20,8,0,14,8,0,8,9,0,9,42,0,44,16,0,16,0,0,4,128,31,161
50602111830,4,0,4,0,0,0,0,0,0,0,5,5,7,4,9,3,0,4,3,0,4,0,0,5,3,8,6,5,0,7,11,0,14,6,0,3,9,3,8,3,0,3,6,0,3,5,0,5,24,3,31,0,0,0,0,0,0,96,33,126
