SA1_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50705119145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,12,18,19,86,79,75,41,23,7,3,360
50705119146,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,23,28,65,71,35,16,6,0,249
50705119147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,23,19,38,84,74,24,15,0,0,273
50705119148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,23,17,48,73,47,15,0,0,245
50705119149,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,11,5,0,0,0,0,0,31,23,65,160,78,54,29,5,0,0,419
50705119150,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,5,0,4,0,9,0,0,0,0,15,8,29,74,64,46,41,28,9,3,307
50705119151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,14,23,51,61,42,42,17,3,0,255
50705119152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,20,62,79,49,15,0,6,268
50705119153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,3,4,0,0,27,27,37,88,92,63,33,21,3,0,352
50705119154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,21,19,32,25,35,29,3,177
50705119155,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,3,0,3,0,15,17,35,61,77,57,30,28,12,0,321
50705119156,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,0,7,21,43,120,92,71,39,29,13,0,425
50705119157,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,14,36,88,73,48,23,12,6,0,293
50705119158,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,3,0,0,17,14,13,29,64,56,26,23,4,0,234
50705119201,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,13,12,34,39,38,37,25,15,3,225
50705119202,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,41,50,41,72,32,23,9,284
50705119203,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,9,20,45,39,47,50,31,14,8,251
50705119204,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,18,5,17,55,56,66,51,43,36,19,354
50705119205,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,41,40,63,52,43,13,5,274
50705119206,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,11,30,56,38,64,76,48,21,8,352
50705119207,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,4,0,0,24,18,29,57,47,65,59,34,7,0,310
50705119208,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,5,3,0,10,7,4,0,0,0,20,4,28,37,33,30,35,20,8,9,205
50705119209,0,0,0,0,4,0,0,5,3,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,3,0,0,15,10,19,27,29,50,41,37,10,6,233
50705119211,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,4,3,28,21,21,54,27,66,35,23,13,4,260
50705119212,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,3,0,0,25,29,49,84,99,122,101,54,23,4,564
50705119213,0,0,0,0,0,0,7,8,0,11,0,0,0,0,0,0,0,0,0,0,5,0,11,11,0,7,3,5,0,42,12,20,80,64,55,73,52,27,8,394
50705119214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,9,10,24,42,45,42,37,26,11,0,242
50705119215,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,13,12,18,23,22,38,34,21,12,5,186
50705119216,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,9,19,27,68,3,18,21,25,47,47,36,31,29,272
50705119217,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,0,21,18,49,82,99,102,86,54,30,9,525
50705119218,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,3,0,3,0,34,38,75,123,131,151,88,48,19,4,679
50705119219,0,0,0,0,0,0,4,7,0,16,0,0,0,0,0,0,0,3,0,4,0,3,4,4,8,0,8,0,0,36,11,28,65,65,65,61,50,23,3,366
50705119220,0,0,0,0,0,5,3,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,17,21,26,47,57,87,73,68,32,7,420
50705119221,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,8,9,11,35,25,36,30,22,10,3,186
50705119222,4,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,13,16,21,37,45,53,45,29,16,9,275
50705119223,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,15,19,24,48,52,63,49,22,9,4,299
50705119224,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,9,9,35,51,41,56,50,29,6,281
50705119225,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,14,15,25,82,72,61,97,55,19,8,429
50705119226,0,0,0,0,0,0,6,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,8,24,29,39,43,51,53,20,4,280
50705119227,0,0,0,0,0,0,8,3,3,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,8,9,17,28,42,43,41,37,35,4,259
50705119228,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,13,20,40,27,51,86,34,9,11,286
50705119229,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,11,8,20,29,27,36,32,24,6,0,180
50705119230,0,0,0,0,3,0,4,3,0,11,0,0,0,0,0,0,0,0,0,3,6,0,4,3,3,0,6,0,0,20,3,13,38,41,43,37,27,13,0,223
50705119301,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,9,17,28,41,51,53,41,34,15,3,282
50705119302,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,19,26,39,48,49,56,38,34,13,315
50705119303,0,0,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,4,13,15,46,29,38,43,26,16,11,233
50705119304,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,17,15,26,31,38,61,30,16,3,226
50705119305,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,22,35,39,42,65,99,39,34,10,373
50705119306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,13,34,28,29,36,35,11,3,194
50705119307,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,16,15,29,54,54,60,46,29,14,4,293
50705119308,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,6,0,27,3,30,39,42,34,40,14,21,7,237
50705119309,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,21,26,71,59,64,39,30,24,0,335
50705119310,0,0,0,0,0,3,3,5,4,16,0,0,0,0,0,3,0,0,0,6,0,0,0,6,4,0,0,3,3,14,19,34,55,65,56,57,50,32,10,372
50705119311,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,21,12,17,38,31,38,44,17,26,4,224
50705119312,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,13,11,21,47,39,38,36,15,10,0,217
50705119313,0,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,15,34,37,22,31,11,7,0,164
50705119314,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,8,6,0,0,0,0,17,11,25,68,49,62,58,36,23,5,336
50705119315,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,5,0,0,3,0,18,14,18,20,50,36,41,38,19,3,235
50705119316,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,16,41,30,56,46,28,12,4,234
50705119317,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,12,12,33,54,39,42,43,38,12,5,276
50705119318,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,12,3,16,40,30,31,45,19,18,8,216
50705119319,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,26,25,16,31,22,10,0,149
50705119320,0,0,0,0,0,5,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,7,21,41,45,37,40,28,16,4,236
50705119321,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,34,46,47,40,56,19,9,0,248
50705119322,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,3,3,0,21,21,27,78,58,69,67,27,17,3,366
50705119323,0,0,0,0,0,3,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,55,48,44,50,40,23,15,312
50705119324,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,4,3,7,0,4,3,7,0,0,33,16,22,62,53,53,37,48,13,5,310
50705119325,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,4,5,0,0,26,10,42,57,64,86,91,47,24,7,428
50705119326,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,6,0,0,0,18,19,19,55,73,60,86,36,26,5,373
50705119327,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,9,14,21,51,44,55,61,31,22,10,303
50705119328,0,0,0,0,0,5,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,10,10,20,42,43,48,57,35,21,6,278
50705131201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,9,12,86,66,31,24,11,5,0,242
50705131202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,14,13,30,84,60,44,36,19,20,0,311
50705131203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,5,3,9,0,0,36,8,14,86,89,43,28,21,0,0,296
50705131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,47,27,31,18,9,0,0,151
50705131205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,6,0,0,0,0,17,18,41,118,125,60,46,19,8,0,434
50705131206,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,168,82,22,22,16,7,0,364
50705131207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,10,4,4,0,0,0,0,25,11,31,190,94,57,38,10,7,0,442
50705131208,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,9,16,52,62,34,16,21,12,0,217
50705131209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131210,0,0,0,0,0,0,8,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,15,5,50,0,0,0,0,0,41,156,136,13,345
50705131211,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,8,3,6,0,0,0,0,25,21,28,111,89,79,46,27,6,0,405
50705131212,0,0,0,0,0,0,4,4,4,11,0,0,0,0,0,0,0,0,0,5,0,0,4,7,5,0,4,4,0,20,10,29,21,39,59,61,55,26,5,297
50705131213,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,12,49,151,59,37,33,12,0,0,352
50705131214,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,23,71,55,53,27,18,6,5,254
50705131215,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,17,16,53,150,114,67,38,18,8,0,468
50705131216,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,73,59,54,26,7,8,3,254
50705131217,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,11,32,169,72,46,31,18,0,4,381
50705131218,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,6,0,5,0,0,0,0,19,13,37,152,102,54,26,3,0,0,391
50705131219,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,13,3,3,3,9,10,3,41,16,54,145,105,50,37,55,39,8,513
50705131220,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,106,58,25,14,11,0,0,261
50705131221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,25,55,20,13,10,0,0,0,117
50705131222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,14,22,15,39,55,44,23,10,0,213
50705131223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,0,0,15,22,26,56,64,47,30,17,3,0,267
50705131224,0,0,4,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,4,0,0,16,20,23,114,142,64,43,33,10,0,454
50705131225,0,0,0,0,0,3,10,7,3,21,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,4,0,30,16,22,42,46,75,86,57,19,8,378
50705131301,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,5,0,0,0,14,28,24,106,122,67,37,19,13,3,432
50705131302,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,19,12,29,50,67,34,13,8,4,237
50705131303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,11,13,20,99,110,49,23,13,0,0,326
50705131304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,56,56,61,37,19,7,3,267
50705131305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,14,15,61,74,44,24,19,9,5,255
50705131306,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,25,40,144,156,112,52,33,5,0,561
50705131307,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,3,0,6,7,0,0,0,0,0,24,16,43,137,142,42,33,19,0,0,439
50705131308,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,17,9,3,0,0,5,0,38,14,42,117,112,59,31,19,6,0,399
50705131309,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,14,23,101,70,28,20,4,4,0,269
50705131310,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,14,51,47,36,20,32,9,0,225
50705131311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,17,5,29,97,31,26,14,10,0,0,219
50705131312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,3,18,80,77,42,34,23,5,0,278
50705131313,0,0,0,0,0,0,7,18,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,9,46,0,0,3,3,11,21,129,149,23,345
50705131314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,47,31,26,11,9,8,0,147
50705131315,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,13,17,33,50,86,112,68,45,19,5,432
50705131316,0,0,0,0,0,0,3,11,0,17,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,5,11,5,28,8,19,54,71,34,25,103,120,28,465
50705131317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131318,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,11,16,31,51,80,79,64,36,16,5,375
50705131319,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,12,18,26,60,110,81,26,16,8,0,333
50705131320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,37,64,85,27,17,8,0,284
50705131321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,15,26,61,103,66,43,10,5,0,339
50705131322,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,52,68,103,56,28,12,3,373
50705131323,0,0,0,0,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,19,12,38,106,80,48,57,30,19,0,391
50705131324,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,29,26,69,123,94,29,10,3,0,388
50705131325,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,33,60,53,53,30,13,0,280
50705131326,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,5,20,28,66,95,86,42,31,16,0,388
50705131327,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,4,0,0,0,22,11,39,171,63,28,28,11,4,0,349
50705131328,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,25,17,57,60,36,24,17,4,253
50705131329,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,12,8,28,71,86,47,31,39,11,0,320
50705131330,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,8,16,11,31,45,31,15,27,0,189
50705131331,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,4,0,0,13,11,27,27,24,56,69,33,10,0,257
50705131332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,15,10,24,34,33,68,62,25,17,0,278
50705131333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,5,3,6,0,0,3,0,22,30,24,67,86,75,33,14,12,0,345
50705131334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,11,27,59,94,69,32,7,9,0,304
50705131335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,13,13,62,50,27,22,7,0,0,195
50705131336,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,11,10,0,0,0,0,0,25,21,30,137,114,45,34,16,7,0,402
50705131337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,21,5,7,0,0,0,64
50705131338,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,4,0,7,4,3,0,0,0,0,19,13,11,26,24,42,27,26,14,6,182
50705131339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,12,8,14,35,70,35,33,15,7,0,218
50705131340,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,20,33,40,63,93,50,18,5,0,333
50705131341,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,29,14,23,3,3,0,0,97
50705131342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,11,23,73,101,63,22,17,0,0,313
50705131343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,15,17,56,59,61,39,23,12,0,278
50705131344,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,31,81,129,88,50,28,12,0,446
50705131345,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,5,13,0,0,0,0,0,19,13,28,82,78,52,35,16,4,0,301
50705131346,0,0,0,0,5,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,20,26,24,34,47,24,12,3,185
50705131347,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,12,19,43,134,131,74,45,37,17,3,506
50705131348,0,0,0,7,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,15,24,75,89,50,18,6,4,3,280
50705131349,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,13,4,4,0,0,0,0,26,22,22,132,78,42,30,17,4,0,344
50705131350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,7,10,0,0,0,0,0,25,22,40,103,134,84,66,26,6,0,479
50705131351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,23,35,90,95,47,22,12,5,0,337
50705131352,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,4,0,0,0,25,13,56,135,76,50,30,15,3,0,371
50705131353,0,0,0,0,0,0,0,3,0,9,0,0,6,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,13,13,31,53,44,54,35,12,21,9,284
50705131354,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,10,21,88,42,30,23,23,8,0,248
50705131355,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,12,7,21,60,51,20,8,4,0,0,171
50705131356,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,15,18,53,35,17,13,0,179
50705131401,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,48,19,14,9,5,0,0,110
50705131402,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,18,19,26,25,33,59,46,43,17,0,274
50705131403,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,15,106,51,17,17,0,0,0,226
50705131404,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,10,14,17,17,36,61,64,49,19,8,285
