SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50503130417,9,9,13,24,22,53,11,6,17,0,0,9,40,34,70,19,17,40,0,0,9,0,3,8,24,30,50,0,0,0,0,3,5,0,0,0,0,8,8,0,0,0,3,15,12,6,7,18,0,3,9,0,0,0,0,0,4,0,0,0,12,17,26,15,28,44,0,0,5,9,3,10,0,0,0,5,3,10,9,7,20,0,0,0,97,112,211
50503130418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130419,5,5,11,23,22,44,9,5,13,6,4,9,33,34,66,25,26,45,8,9,11,5,4,10,33,40,72,0,3,5,4,4,8,4,3,4,0,0,3,0,0,0,7,13,20,7,18,28,6,0,7,3,3,3,3,8,6,0,0,0,25,24,50,32,40,73,0,0,0,0,0,3,0,0,0,3,0,8,14,12,25,7,4,8,130,132,266
50503130420,9,6,18,22,25,49,15,4,20,8,7,15,50,37,83,9,7,21,5,5,6,0,5,3,14,20,31,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,4,5,0,4,3,0,5,5,0,0,0,0,0,0,0,0,0,0,9,13,4,13,20,0,0,0,3,0,11,0,0,0,10,0,7,0,3,4,0,0,0,85,80,166
50503130421,8,0,5,20,11,40,0,0,0,6,0,7,26,18,48,14,15,33,7,0,11,0,5,10,25,26,51,3,4,8,0,3,3,6,5,8,0,3,3,0,0,0,6,10,16,3,8,19,0,0,0,3,3,6,0,4,3,0,0,0,8,12,27,18,28,42,0,0,0,0,0,0,0,0,0,0,0,4,5,6,14,0,0,0,78,79,162
50503130422,6,0,10,14,11,23,0,0,0,0,0,4,15,15,25,4,4,12,4,3,4,3,3,8,12,10,25,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,4,5,9,7,5,16,0,0,0,0,3,3,5,0,0,0,0,0,14,9,20,18,16,31,0,0,0,0,3,3,0,0,0,0,3,3,4,0,4,0,0,0,56,43,100
50503130423,10,7,12,16,25,39,3,7,13,8,11,24,31,42,73,10,17,28,8,3,13,5,7,12,23,27,47,0,0,0,0,0,5,0,0,0,7,8,9,0,0,0,9,9,14,3,3,9,0,3,6,0,0,0,0,6,7,0,0,0,10,8,17,15,23,34,0,0,0,0,5,5,0,0,0,0,5,8,9,0,7,0,5,4,84,105,191
50503130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130426,0,0,0,8,10,20,0,0,0,3,5,6,12,17,28,16,10,32,0,0,0,0,0,4,25,15,36,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,5,10,0,3,5,0,0,4,0,0,0,4,0,4,0,0,0,11,8,18,12,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,89
50503130427,13,14,24,35,45,83,6,11,14,4,8,12,46,61,109,9,14,23,4,4,3,0,7,3,14,16,27,0,0,0,0,0,6,0,0,0,4,4,10,0,0,0,12,10,14,6,10,15,7,0,0,5,0,4,0,5,5,0,0,0,9,16,27,21,23,43,0,0,3,7,4,11,0,0,0,5,3,6,5,3,13,0,0,0,103,119,223
50503130428,0,4,4,13,5,11,0,0,9,6,5,6,17,8,28,9,11,21,5,5,4,5,6,4,16,15,34,5,5,7,0,0,0,3,0,3,0,0,0,0,0,0,8,5,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,77
50503130429,13,15,23,45,25,75,4,7,13,3,3,7,50,41,92,20,8,31,0,5,4,3,7,9,25,23,42,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,4,7,11,4,6,6,0,0,0,0,0,0,0,6,6,0,0,0,7,14,17,4,21,28,0,0,4,0,0,5,0,0,0,4,0,4,10,10,19,0,0,0,113,109,218
50503130430,0,0,0,13,9,20,4,0,3,5,7,5,15,14,31,4,11,13,3,3,7,4,6,15,13,23,32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,9,7,13,22,4,0,4,0,0,0,0,0,5,0,0,0,10,18,27,12,19,36,0,0,0,0,3,3,0,0,0,0,3,0,3,3,8,0,0,0,47,63,109
50503130431,8,13,20,34,21,57,0,5,6,0,5,11,40,38,75,20,15,34,3,5,7,4,5,8,30,17,44,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,4,10,8,0,4,4,0,5,3,0,0,0,4,3,10,0,0,0,5,6,17,8,17,24,0,0,0,5,3,7,0,0,0,3,3,7,0,3,9,0,0,0,94,88,181
50503130432,4,9,12,17,8,30,10,6,15,4,0,4,29,18,51,14,18,35,7,5,9,7,7,12,23,33,56,5,5,8,0,0,3,3,0,3,0,0,3,0,0,0,7,3,18,6,8,9,0,0,8,0,0,3,3,3,8,0,0,0,14,16,32,26,19,46,0,4,5,0,4,4,0,0,0,0,10,13,11,5,20,0,0,0,94,94,188
50503130501,8,3,11,22,17,35,9,6,17,4,7,12,32,32,67,8,9,14,7,6,14,0,8,13,15,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,5,5,3,3,7,0,0,0,12,9,20,12,15,23,3,4,7,0,0,0,0,0,0,8,4,8,0,0,0,0,0,3,71,81,149
50503130502,8,3,8,8,7,20,3,0,4,4,8,12,18,17,36,14,10,28,6,3,7,10,4,15,28,27,55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,15,9,23,0,0,0,3,0,3,0,0,0,0,0,0,16,11,27,24,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,62,136
50503130503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4
50503130504,4,5,4,17,26,46,0,3,5,5,3,8,21,36,57,14,23,40,9,8,16,7,10,18,29,43,68,4,0,4,4,0,3,0,0,0,4,4,4,0,0,0,9,10,15,10,11,22,0,4,4,5,0,6,0,0,0,0,0,0,14,21,35,25,26,50,0,4,4,8,0,3,0,0,0,4,5,6,11,16,28,0,0,0,95,128,221
50503130505,8,11,16,29,36,65,3,0,3,7,6,8,39,36,76,24,21,49,0,9,4,5,4,9,31,34,65,0,3,4,0,0,0,0,0,3,5,4,4,0,0,0,7,7,15,8,9,17,0,0,7,3,0,3,0,0,0,0,0,0,14,13,29,21,17,41,0,0,0,3,3,10,0,0,0,5,3,8,8,0,10,0,0,0,110,104,215
50503130506,6,0,7,16,16,32,3,7,9,8,5,16,32,30,61,23,12,32,6,3,3,6,5,9,30,19,49,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,5,11,8,11,23,3,0,5,0,0,0,6,8,12,0,0,0,19,18,33,20,25,45,0,0,0,0,5,4,0,0,0,3,5,4,0,3,3,0,0,0,100,88,186
50503130507,4,3,7,9,9,21,5,5,5,0,0,6,16,14,28,11,10,21,3,3,5,3,4,5,14,15,33,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,5,7,7,3,12,0,0,0,0,0,0,0,0,3,0,0,0,9,12,18,12,11,27,0,0,0,0,0,3,0,0,0,4,0,6,0,0,4,0,0,0,45,48,93
50503130508,6,0,13,31,22,48,4,6,11,0,0,0,40,31,65,24,23,45,3,7,3,0,7,13,29,32,63,0,0,0,0,5,5,3,0,3,6,0,4,0,0,0,5,8,19,15,9,20,0,0,5,0,3,0,0,4,3,0,0,0,17,15,29,22,21,47,0,0,0,0,5,9,0,0,0,0,11,9,11,8,15,0,0,0,107,97,206
50503130509,11,10,17,26,41,68,3,11,11,11,5,17,42,57,95,15,11,37,4,8,7,5,12,16,29,32,56,0,3,3,0,0,3,5,0,7,0,10,9,0,0,0,10,13,17,5,8,14,0,3,5,5,0,4,7,10,8,0,0,0,15,16,32,21,33,53,0,0,0,4,7,10,0,0,0,4,6,11,4,7,13,0,0,0,107,140,247
50503130510,6,5,8,23,23,48,5,5,13,4,4,3,36,32,63,15,19,38,0,3,5,0,0,0,17,26,38,0,0,5,0,3,5,4,4,5,0,0,3,0,0,0,5,9,15,0,4,6,4,0,8,0,6,6,0,0,6,0,0,0,6,12,21,15,22,33,0,0,0,0,4,4,0,0,0,4,4,4,13,12,22,0,0,0,79,99,180
50503130511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130512,3,0,10,23,22,42,4,5,5,3,9,7,29,26,61,19,19,41,6,8,6,4,12,7,27,32,58,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,11,21,0,5,3,4,0,6,0,6,6,0,0,0,13,19,35,18,21,37,0,4,0,0,3,0,0,0,0,3,4,5,4,4,3,0,0,0,83,87,167
50503130513,0,4,8,18,13,31,0,3,3,4,0,3,24,17,39,13,9,17,5,3,8,0,0,0,17,10,26,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,6,6,8,0,7,4,0,0,0,3,0,3,0,0,0,0,0,0,3,7,12,10,9,18,0,0,0,0,3,3,0,0,0,0,3,3,3,3,4,0,0,0,56,50,103
50503130514,0,0,8,16,15,29,0,7,7,3,7,13,23,26,48,17,16,34,0,4,7,7,15,26,24,34,67,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,14,29,0,0,0,0,0,4,0,6,6,0,0,0,16,21,37,21,20,47,0,0,0,0,0,4,0,0,0,0,3,6,7,7,16,0,0,0,88,102,183
50503130515,3,6,5,27,21,46,3,7,15,4,4,14,36,32,71,12,15,23,3,6,5,5,0,5,14,19,35,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,5,8,0,10,6,0,4,4,0,6,3,0,3,6,0,0,0,11,16,23,15,22,34,0,0,0,0,0,4,0,0,0,0,0,3,0,3,7,0,0,0,76,87,158
50503130516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12
50503130517,4,5,9,11,9,12,8,0,11,4,0,9,21,16,30,18,20,31,6,5,4,7,11,16,30,31,58,0,5,4,0,0,0,0,0,0,0,4,4,0,0,0,0,8,7,4,3,13,4,0,3,0,0,0,0,4,3,0,0,0,11,11,24,11,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,64,128
50503130518,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11
50503130519,9,4,16,14,10,28,0,0,0,5,0,5,22,10,36,8,9,22,0,0,0,0,0,0,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,10,6,3,3,4,5,9,3,5,7,0,0,0,8,15,24,15,17,31,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,58,55,114
50503130520,4,4,6,8,15,32,3,4,7,4,0,6,19,24,47,21,14,35,5,3,5,5,12,15,28,27,54,6,0,3,0,4,4,6,0,6,3,3,5,0,0,0,9,9,20,10,8,14,0,0,4,0,0,3,8,4,8,0,0,0,15,14,27,20,26,50,0,0,0,0,4,4,0,0,0,0,5,10,7,4,9,0,0,0,78,89,175
50503130521,3,0,9,16,17,30,0,0,6,8,8,10,21,27,53,6,9,16,3,4,5,3,0,10,14,18,28,0,5,5,0,0,3,0,4,6,0,0,0,0,0,0,6,10,8,10,11,17,0,8,8,0,0,0,0,3,3,0,0,0,9,19,29,10,28,36,0,0,0,0,3,3,0,0,0,0,3,0,5,0,5,0,0,0,57,72,132
50503130522,3,6,8,23,17,40,3,10,10,0,5,10,29,31,59,33,18,54,3,0,0,3,4,6,40,26,66,6,0,6,0,0,0,0,3,5,0,0,3,0,0,0,10,4,13,11,8,24,0,0,0,3,0,6,0,4,8,0,0,0,14,19,33,28,23,49,0,0,0,0,0,0,0,0,0,0,0,8,0,3,6,0,0,0,101,86,187
50503130523,10,0,14,25,16,43,9,0,10,11,0,14,42,21,63,29,24,55,4,3,11,10,6,19,44,39,81,0,0,0,0,3,3,3,0,4,0,0,3,0,0,0,6,8,13,5,13,19,0,4,6,5,4,6,0,3,4,0,0,0,13,22,30,16,23,41,0,0,0,0,0,0,0,0,0,4,0,5,6,0,13,0,0,0,120,94,214
50503130524,6,0,3,11,5,14,0,0,0,0,0,4,12,4,18,10,7,13,4,0,4,4,0,4,20,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,0,0,0,0,5,5,0,0,0,0,0,0,4,5,8,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0,0,0,44,32,75
50503130525,0,0,4,11,14,22,0,3,3,10,8,17,29,18,44,13,10,28,0,3,4,13,11,19,28,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,16,27,0,0,4,3,4,9,0,0,0,0,0,0,17,15,39,21,21,40,0,0,0,0,3,3,0,0,0,0,3,3,5,0,4,0,0,0,83,75,161
50503130526,3,3,12,14,14,24,12,9,19,6,5,16,34,30,60,11,11,24,11,4,14,3,3,11,31,25,55,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,3,4,8,11,22,7,4,6,0,0,0,0,7,7,0,0,0,15,18,36,20,20,37,0,0,0,0,3,4,0,0,0,0,3,5,3,6,11,0,0,3,93,88,182
50503130527,8,5,10,22,19,40,7,0,9,3,0,4,29,24,50,12,23,37,0,0,0,4,6,12,18,27,47,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,7,8,7,9,0,0,0,3,0,3,0,5,5,0,0,0,10,9,19,10,8,23,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,74,74,149
50503130528,6,4,12,18,17,32,8,4,14,0,4,4,26,24,50,19,9,35,3,5,3,4,11,12,32,20,54,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,4,8,8,8,15,8,0,6,0,3,4,0,3,3,0,0,0,15,16,27,19,18,36,0,0,0,0,0,4,0,0,0,0,0,3,8,6,17,0,0,0,95,83,175
50503130529,19,9,26,25,23,54,9,9,15,10,6,16,43,44,85,19,9,29,5,0,4,11,3,10,34,18,48,0,0,0,4,0,4,0,0,5,6,0,6,0,0,0,5,8,13,16,26,40,4,0,4,0,4,3,0,5,5,0,0,0,17,30,54,26,35,67,0,0,0,0,0,0,0,0,0,3,0,4,9,3,15,0,0,0,124,110,242
50503130530,8,4,12,16,23,41,3,4,12,0,3,3,26,26,53,11,12,27,0,3,6,7,8,11,24,25,50,0,0,0,0,0,4,0,0,0,0,5,8,0,0,0,8,6,10,4,3,9,0,4,7,0,0,0,0,0,3,0,0,0,12,12,15,13,19,28,0,0,0,6,0,5,0,0,0,6,3,4,0,5,4,0,0,0,74,83,150
50503130531,0,0,0,13,5,21,6,0,3,0,0,6,17,7,31,14,13,29,7,4,12,4,5,7,21,25,43,3,0,3,0,4,4,0,0,0,0,0,0,0,0,0,4,3,11,10,8,13,0,3,3,3,6,4,4,0,4,0,0,0,13,14,27,17,19,35,0,0,5,0,0,0,0,0,0,0,0,5,4,5,8,0,0,0,59,60,113
50503130532,0,5,3,10,12,17,0,0,0,3,3,5,14,14,30,3,5,12,0,0,0,0,0,0,8,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,0,3,3,0,0,0,0,0,0,0,6,11,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,4,13,19,0,0,0,31,42,78
50503130601,4,6,5,13,17,32,3,0,7,0,5,3,19,22,42,12,12,21,3,8,8,3,4,6,19,22,34,0,0,3,0,0,0,0,0,0,0,8,5,0,0,0,4,7,11,3,9,15,0,0,7,0,0,0,0,4,3,0,0,0,3,12,15,7,18,29,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,54,66,126
50503130602,4,4,7,18,12,32,0,0,3,6,0,4,25,18,41,12,15,32,0,0,3,0,0,0,14,19,31,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,6,5,8,3,0,6,4,0,3,4,0,4,0,0,0,0,0,0,7,4,13,12,7,17,4,4,3,0,9,9,0,0,0,4,6,5,12,9,24,0,0,0,69,70,138
50503130603,8,9,14,21,24,41,6,11,20,5,4,6,36,30,67,16,16,26,0,0,9,4,0,10,23,21,41,0,7,8,0,4,5,3,0,3,7,14,18,0,0,0,17,17,36,0,6,12,0,8,6,0,0,0,0,3,5,0,0,0,3,24,25,23,40,61,0,0,10,3,0,4,0,0,0,9,3,11,4,3,10,0,0,0,92,115,209
50503130604,0,3,3,7,5,14,3,4,6,0,4,4,10,11,22,4,4,14,0,0,3,0,0,0,10,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,11,11,0,0,0,4,0,4,0,0,0,0,0,0,5,12,13,5,11,19,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,25,40,71
50503130605,9,5,12,16,15,27,8,3,3,6,0,7,20,22,42,12,15,28,0,0,6,0,0,0,10,14,28,0,0,0,0,0,3,3,0,3,0,8,9,0,0,0,8,9,11,3,0,3,0,0,0,0,0,0,0,5,8,0,0,0,6,10,17,9,14,22,0,0,0,0,0,0,0,0,0,0,0,0,11,9,23,6,0,10,71,74,145
50503130606,11,14,21,29,38,67,11,5,18,6,5,10,44,52,95,19,17,35,0,9,9,5,7,7,27,23,52,0,0,0,0,0,0,5,0,3,5,8,18,0,0,0,13,11,23,8,5,7,0,0,5,0,0,5,0,4,7,0,0,0,11,12,17,21,21,43,0,0,0,4,9,9,0,0,0,6,7,9,5,3,8,0,0,0,112,120,234
50503130607,9,3,10,14,24,33,3,0,5,0,0,3,20,26,40,11,19,28,4,0,5,0,0,3,16,20,35,0,0,0,0,5,0,6,3,3,0,0,5,0,0,0,6,6,11,6,4,10,0,0,0,0,0,0,0,0,3,0,0,0,6,8,16,12,16,30,3,0,3,0,7,3,0,0,0,4,7,3,7,3,11,0,0,0,63,65,128
50503130608,3,4,5,0,0,3,0,3,7,0,0,0,7,7,9,0,0,3,0,0,5,0,0,0,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,5,0,0,0,0,0,0,0,5,5,0,0,0,8,4,12,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,26,20,42
50503130609,13,12,22,25,24,48,6,16,22,4,3,4,36,42,78,18,10,32,0,0,3,0,0,0,20,13,34,0,4,4,0,4,4,0,0,0,0,3,0,0,0,0,5,7,10,0,3,3,3,6,9,0,0,0,4,7,10,0,0,0,9,19,26,12,26,40,0,0,4,0,0,0,0,0,0,7,0,5,3,5,7,0,0,0,85,97,182
50503130610,0,9,6,12,13,25,5,4,9,6,4,6,22,21,46,7,12,21,0,4,7,3,0,5,14,16,25,0,0,0,0,0,0,0,3,6,4,3,5,0,0,0,6,8,8,7,5,15,0,0,0,0,0,0,5,3,5,0,0,0,9,10,28,22,20,40,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,0,0,0,57,63,124
50503130611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,3,7,10,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15
50503130612,0,4,0,16,22,32,4,0,5,0,5,5,25,27,46,17,9,25,0,0,0,0,0,0,19,9,23,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,5,4,13,0,3,3,3,0,5,0,0,0,0,5,0,0,0,0,5,10,12,10,17,28,0,0,0,4,0,3,0,0,0,4,3,3,3,3,11,0,0,0,56,61,110
50503130613,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,33,0,0,0,7,23,39
50503130614,4,3,11,9,10,23,0,4,4,0,0,0,9,16,27,8,7,17,0,0,4,0,0,0,6,10,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,5,0,5,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,32,40,76
50503130615,0,0,3,5,0,6,5,0,5,5,5,7,15,7,22,3,9,17,4,5,8,0,0,0,9,18,24,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,5,9,5,0,6,0,0,0,0,0,0,4,4,7,0,0,0,6,8,15,8,13,28,0,3,3,0,5,5,0,0,0,0,3,3,17,8,25,0,0,0,54,48,98
50503130616,9,3,13,16,21,32,4,11,13,3,0,10,23,30,54,21,7,27,0,6,4,0,0,0,18,15,33,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3,6,10,4,0,3,0,3,3,4,4,3,5,6,9,0,0,0,13,16,28,17,20,37,4,0,4,0,3,7,0,0,0,5,3,6,5,5,21,0,0,0,79,84,159
50503130617,0,4,7,10,4,17,8,12,18,3,0,5,21,23,40,4,6,11,0,5,7,6,4,4,11,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,7,0,0,4,0,0,5,0,0,0,7,9,15,7,12,19,0,0,0,4,0,3,0,0,0,4,0,3,14,12,27,0,0,0,63,62,119
50503130618,5,6,10,12,11,22,6,0,7,4,0,0,21,11,34,11,13,28,0,6,6,3,0,5,15,19,36,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,4,9,6,0,5,9,0,3,6,0,0,0,0,6,6,0,0,0,3,16,21,5,23,28,0,0,0,0,3,6,0,0,0,6,3,4,10,11,20,0,5,8,59,70,134
50503130619,0,3,4,3,3,7,0,6,8,0,0,0,3,3,7,14,3,19,0,0,0,0,0,0,13,3,19,0,0,0,0,0,0,0,5,5,0,4,6,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,5,0,0,0,0,0,0,4,0,0,3,3,10,0,0,0,25,30,54
50503130620,6,3,8,9,3,11,0,0,0,4,0,8,13,0,19,6,8,10,3,6,5,8,0,8,9,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,5,0,0,0,8,7,11,3,7,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,6,0,0,0,38,31,66
50503130621,3,8,12,18,16,30,8,8,13,9,0,9,32,21,53,11,11,22,0,4,7,0,7,7,13,25,29,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,8,5,4,13,0,7,3,0,0,0,0,10,15,0,0,0,12,23,36,12,28,39,4,0,4,0,0,6,0,0,0,7,4,8,0,5,3,0,0,0,61,87,153
