SA1_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
50604113623,0,0,0,0,4,0,0,0,0,4,9,7,3,3,11,16,0,0,0,55,0,0,0,0,0,9,0,0,0,13,0,4,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0
50604113624,0,0,0,0,0,0,0,0,0,3,10,0,9,17,15,15,10,0,0,79,0,0,0,0,0,0,6,0,0,4,0,0,3,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,5,5,5,0,6,0,0,0,0,24,10,0,0,0,0,0,4,0,0,8,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,3,6,3,0,0,0,17,0,0,4,0,7,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4
50604113626,0,0,0,0,3,0,0,0,0,7,7,7,17,13,15,19,5,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,4,0,0,0,22,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,8,0,6,3,3,3,3,0,0,0,14,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
50604113630,0,0,0,0,0,0,0,0,0,4,0,3,5,14,13,19,0,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,4,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,5,0,0,0,24,0,0,0,0,0,3,0,0,0,4,0,0,4,4,0,5,0,0,0,13,0,0,3,3,0,0,0,0,0,8,0,0,5,5,5,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,5,4,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
50604113631,0,0,0,3,0,3,0,0,0,4,8,17,37,41,24,15,0,0,0,148,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,0,0,0,13,0,0,6,9,9,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,8,11,13,3,3,0,0,0,42,0,0,0,0,4,0,0,0,0,9,3,7,8,9,0,3,0,0,0,36,12,10,5,8,0,3,0,0,0,37,0,0,3,10,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,10,0,0,6,5,0,4,0,0,0,13,0,0,5,3,3,0,0,0,0,18,0,3,4,4,0,4,0,0,0,19,0,6,20,13,8,4,0,0,0,49,0,0,0,0,0,0,0,0,0,3
50604113632,0,0,3,0,0,0,0,0,0,4,7,6,23,19,15,4,0,0,0,71,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,4,5,5,0,0,0,0,15,0,0,4,0,6,0,0,0,0,10,4,4,3,8,0,0,0,0,0,19,7,5,0,4,3,0,0,0,0,13,0,0,0,5,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,0,9,5,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
50604113633,0,0,0,0,0,0,0,0,0,5,11,22,33,50,36,6,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,17,0,0,5,5,14,0,0,0,0,32,0,0,0,3,0,0,0,0,0,6,0,0,5,3,3,0,0,0,0,15,0,0,3,4,0,0,0,0,0,7,0,9,3,7,0,6,0,0,0,27,8,9,7,3,0,0,0,0,0,32,0,3,8,7,5,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,0,0,0,0,5,0,0,0,0,14,0,0,0,10,0,0,0,0,0,11,0,0,0,7,3,0,0,0,0,11,0,0,18,23,18,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0
50604113634,0,0,0,0,0,0,0,0,0,0,0,5,17,14,12,13,7,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,10,0,0,0,8,0,0,0,0,0,4,0,0,0,5,3,3,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,6,3,0,11,3,0,0,26,0,0,0,0,0,0,0,0,0,0
50604113635,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50604113636,0,0,0,6,0,0,0,0,0,6,6,10,23,31,16,5,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,4,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,17,0,0,0,3,0,0,0,0,0,5,3,0,9,3,4,0,0,0,0,21,4,6,0,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,0,0,16,0,0,0,4,0,0,0,0,0,7,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,7,3,12,6,0,0,0,0,30,0,0,4,0,0,0,0,0,0,6
50604113637,0,0,0,3,0,0,0,0,0,6,10,4,31,27,17,11,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,16,0,0,3,0,3,0,0,0,0,8,3,0,5,5,3,0,0,0,0,18,7,0,4,4,0,0,0,0,0,13,0,0,5,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,7,0,0,4,0,3,0,0,0,0,15,0,5,9,10,9,3,0,0,0,47,0,0,4,0,0,0,0,0,0,0
50604113638,0,0,0,0,0,0,0,0,0,3,0,3,20,8,4,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,0,3,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
50604113639,0,0,3,3,0,0,0,0,0,6,3,11,23,16,14,13,0,0,0,80,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,5,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,3,0,0,0,23,0,0,4,0,0,0,0,0,0,6,0,0,3,4,3,4,0,0,0,16,0,0,3,4,3,0,0,0,0,14,0,0,4,4,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,7,0,0,0,0,8,0,3,4,0,0,0,0,0,0,15,0,4,12,9,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4
50604113640,0,0,5,3,0,0,0,0,0,3,4,0,26,31,12,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,8,0,0,0,13,3,0,0,0,0,17,0,4,4,8,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
50604113641,0,0,0,0,0,0,0,0,0,6,9,7,11,21,17,13,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,5,6,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,4,3,0,0,0,0,9,3,3,0,8,0,4,0,0,0,13,6,0,0,0,3,0,0,0,0,14,0,0,0,7,6,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,18,0,0,8,11,3,3,0,0,0,28,0,0,4,0,0,0,0,0,0,5
50604113642,0,0,0,0,0,0,0,0,0,4,0,12,38,21,5,4,4,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,4,7,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,4,7,0,0,0,0,0,8,0,5,7,3,0,0,0,0,0,17,0,6,8,7,3,4,0,0,0,21,0,3,7,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,9,6,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,8,0,0,8,6,0,0,0,0,0,13,0,0,4,9,0,0,0,0,0,9,0,6,10,5,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0
50604113701,0,0,0,0,0,0,0,0,0,0,5,9,13,11,19,10,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,4,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,10,3,5,0,0,0,0,0,0,0,10,0,0,0,3,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,16,0,0,0,0,3,3,0,0,0,14,0,0,0,7,8,5,0,0,0,24,0,0,0,0,0,0,0,0,0,7
50604113702,0,0,0,0,0,0,0,0,0,3,14,8,19,17,31,12,7,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,5,4,3,4,8,0,0,20,0,0,0,0,0,0,0,0,0,3,4,6,0,6,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,7,3,7,4,4,3,0,0,0,0,21,7,4,5,0,0,3,0,0,0,11,0,0,0,0,3,9,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,9,0,4,5,4,11,3,5,0,0,30,0,0,4,4,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,5
50604113703,0,0,0,0,0,0,0,0,0,0,13,9,20,20,24,12,9,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,8,3,0,6,3,3,0,0,0,17,3,0,0,0,0,0,0,0,0,8,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,5,5,6,0,0,0,0,18,0,3,6,11,5,6,0,0,0,21,0,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5
50604113704,0,0,0,0,0,0,0,0,0,0,0,4,24,15,13,21,11,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,11,6,0,0,0,0,0,20,0,5,0,7,0,0,0,0,0,6,0,3,7,4,0,3,0,0,0,23,4,4,8,0,0,0,0,0,0,16,0,5,4,4,6,7,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,5,0,4,4,5,0,0,20,0,0,4,0,0,9,4,0,0,13,0,0,4,5,0,0,3,0,0,24,0,0,6,0,0,0,0,0,0,3
50604113705,0,0,0,0,0,0,0,0,0,3,4,4,26,16,17,12,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,0,10,4,6,0,0,0,0,21,0,0,3,4,4,0,0,0,0,13,0,8,11,4,8,5,0,0,0,29,3,0,5,3,5,0,0,0,0,24,0,6,7,7,4,0,6,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,12,0,0,8,0,0,3,0,0,0,11,0,0,4,5,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
50604113706,0,0,0,3,0,0,0,0,0,7,5,8,19,25,16,14,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,4,8,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,21,0,0,0,4,0,0,0,0,0,6,0,8,6,4,3,4,0,0,0,21,8,0,3,0,0,0,0,0,0,14,0,4,0,4,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,16,0,0,0,4,3,3,0,0,0,9,0,0,0,7,4,0,0,0,0,9,3,0,3,8,4,3,0,0,0,13,0,3,7,7,5,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0
50604113707,0,0,6,0,0,0,0,0,0,6,0,4,14,8,17,9,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,4,0,3,3,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,5,0,4,0,0,12,0,0,4,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3
50604113708,0,3,0,0,0,0,0,0,0,8,13,18,18,20,37,26,6,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,0,0,0,3,4,4,3,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,6,4,3,8,5,0,0,21,0,0,6,4,0,0,0,0,0,10,3,4,0,0,4,3,0,0,0,25,7,0,0,0,3,3,0,0,0,15,0,0,0,6,8,8,0,0,0,19,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,6,6,4,0,0,0,16,0,0,0,3,3,0,0,0,0,8,0,0,0,0,5,3,0,0,0,18,0,3,7,3,9,6,6,0,0,32,4,5,4,6,11,10,0,0,0,37,0,3,0,0,0,0,0,0,0,5
50604113709,0,0,0,0,0,0,0,0,0,4,3,16,28,23,26,16,7,0,0,111,0,0,0,0,0,3,0,0,0,3,0,0,4,10,3,0,0,0,0,13,0,0,5,6,0,3,0,0,0,16,0,0,0,3,0,0,0,0,0,6,0,0,5,0,7,0,0,0,0,18,0,0,0,4,3,0,0,0,0,6,4,5,7,5,0,9,0,0,0,25,9,5,5,5,6,0,0,0,0,23,0,0,5,7,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,21,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,5,5,8,9,6,0,0,0,30,0,5,7,10,3,7,4,0,0,43,0,0,0,0,0,0,0,0,0,4
50604113710,0,0,0,0,0,0,0,0,0,0,7,5,12,19,10,19,9,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,6,6,0,0,19,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,8,0,0,0,16,3,0,0,0,0,0,0,0,0,10,0,0,5,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,10,0,0,5,5,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0
