SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50605113841,78,21,26,49,27,14,3,0,0,222,6,0,3,9,4,4,4,0,0,32,0,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,3,3,0,4,6,0,6,9,12,4,11,3,0,48,5,0,3,4,3,4,0,0,0,27,85,26,35,70,36,22,12,5,0,297,70,9,32,55,20,12,8,0,0,200,4,9,5,9,9,5,0,4,0,39,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,4,9,5,12,11,0,6,4,0,51,7,0,0,6,0,0,3,0,0,19,82,17,35,67,36,16,12,0,0,271,150,37,54,103,43,27,9,0,0,423,5,6,13,12,15,3,10,4,0,69,0,0,0,9,9,5,0,0,0,23,0,0,0,0,0,0,6,3,0,11,5,6,13,23,19,4,16,3,0,97,9,5,8,13,7,4,0,3,0,45
50605113842,59,26,9,40,32,6,7,0,0,188,3,5,9,4,8,0,12,0,0,39,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,3,0,0,4,3,3,9,11,10,4,9,4,0,52,6,0,0,3,0,0,0,0,0,11,72,34,18,56,44,16,18,5,0,248,64,21,23,54,21,10,9,0,0,197,3,4,0,14,4,3,3,0,0,37,0,0,0,6,5,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,4,3,11,10,4,5,3,0,50,0,0,0,0,0,4,0,0,0,12,72,25,23,64,27,23,15,3,0,261,123,50,33,93,50,20,12,0,0,391,7,10,10,20,11,4,11,0,0,76,0,0,0,4,3,3,6,3,0,23,0,0,0,0,0,0,3,6,0,4,8,7,11,23,18,11,16,3,0,100,8,0,0,6,3,6,0,0,0,25
50605113843,81,19,34,76,21,6,6,0,0,246,5,0,4,11,3,9,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,4,11,6,8,0,0,0,39,3,5,3,3,0,0,0,0,0,16,89,29,40,94,24,17,9,3,0,309,100,15,49,68,17,12,9,0,0,271,0,3,11,13,13,5,0,4,0,49,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,8,14,10,8,3,4,0,62,4,0,8,0,4,0,0,0,0,17,110,26,64,85,29,19,15,4,0,349,183,36,81,144,30,27,21,0,0,522,8,3,15,24,15,6,5,4,0,83,0,0,0,0,3,3,3,5,0,20,0,0,0,0,0,0,0,0,0,0,9,8,16,27,18,10,7,4,0,102,9,8,12,6,4,0,0,0,0,38
50605113844,50,21,29,30,22,12,0,0,0,169,9,4,11,3,9,4,9,0,0,44,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,4,11,7,7,11,5,0,0,57,12,0,0,5,3,0,0,0,0,21,70,26,43,43,30,17,8,4,0,246,57,17,32,41,23,11,4,0,0,187,6,4,9,3,3,3,3,0,0,34,3,0,0,8,6,0,9,0,0,19,0,0,0,0,0,0,0,3,0,7,9,4,9,10,9,10,9,4,0,62,7,3,0,8,4,3,0,0,0,22,71,23,44,51,40,22,17,4,0,272,106,35,65,66,44,22,12,3,0,353,15,9,18,12,9,10,6,0,0,79,3,0,0,11,3,4,6,3,0,27,0,0,0,0,0,0,0,3,0,8,15,9,17,16,21,13,15,4,0,117,19,9,0,10,7,6,0,0,0,39
50605113845,46,23,21,36,25,17,4,0,0,174,4,0,3,10,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,6,10,5,6,5,0,0,42,5,0,0,4,4,0,0,0,0,10,56,29,24,50,32,24,7,0,0,221,75,24,20,37,28,14,9,0,0,197,5,8,4,15,0,7,4,0,0,45,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,8,14,6,8,4,0,0,54,3,5,0,0,0,0,0,0,0,8,81,32,29,56,31,22,9,0,0,263,120,53,45,68,47,30,10,0,0,373,12,7,4,23,3,11,6,0,0,76,0,0,0,4,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,14,10,23,9,15,7,0,0,92,4,4,0,7,4,0,0,0,0,24
50605113846,161,46,52,97,46,23,8,0,0,433,15,6,6,13,13,12,7,0,0,69,0,0,0,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,15,5,5,23,17,15,8,0,0,81,12,0,8,4,6,0,0,0,0,30,188,59,68,121,61,37,14,0,0,547,132,46,64,89,39,20,8,0,0,405,7,12,9,14,20,8,3,0,0,75,0,0,5,0,8,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,7,12,15,19,24,15,8,5,0,92,6,0,6,3,5,0,0,0,0,30,150,61,81,115,70,35,16,5,0,522,297,96,114,188,85,40,11,0,0,832,18,14,13,33,28,19,11,5,0,145,0,0,6,3,10,3,0,0,0,22,0,0,0,0,0,4,0,0,0,12,18,13,23,39,39,28,12,3,0,179,21,6,12,10,10,0,0,0,0,60
50605113847,82,40,32,62,28,16,3,0,0,265,10,7,0,17,4,11,0,0,0,50,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,12,9,0,15,9,7,9,0,0,60,17,9,3,5,9,3,0,0,0,45,106,56,40,82,43,27,12,0,0,375,107,35,40,69,29,16,10,0,0,300,4,6,4,18,17,11,3,0,0,67,0,0,0,5,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,6,8,26,14,11,4,0,0,77,10,11,5,8,0,0,0,0,0,32,122,50,54,102,47,26,9,4,0,405,189,72,68,133,60,31,4,0,0,565,15,11,4,34,20,16,3,0,0,117,0,0,3,6,0,0,4,0,0,16,0,0,0,4,0,0,0,0,0,10,20,10,11,40,24,15,16,0,0,140,18,15,10,14,3,4,4,0,0,79
50605113848,50,10,11,25,26,11,0,0,0,132,4,5,0,0,9,9,0,0,0,30,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,4,5,0,0,8,10,3,6,0,41,6,4,0,0,0,4,0,0,0,8,56,18,17,30,35,19,5,6,0,178,52,22,21,20,17,13,9,0,0,151,0,9,4,5,8,3,0,3,0,33,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,4,7,6,6,11,7,6,6,5,0,54,9,0,0,0,0,0,0,0,0,8,61,27,26,32,27,24,14,5,0,217,100,34,39,49,38,24,12,0,0,283,7,7,4,8,14,11,5,5,0,64,0,0,0,0,5,4,4,0,0,16,0,0,0,0,0,3,0,0,0,9,5,9,5,6,18,19,11,8,0,85,9,3,4,0,0,4,0,0,0,24
50605113901,38,16,19,18,14,5,4,0,0,126,3,6,5,5,6,5,0,0,0,29,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,3,0,9,3,6,5,14,6,9,3,6,3,41,0,0,0,0,0,0,0,0,0,8,43,20,28,35,19,12,8,4,3,175,26,17,11,16,13,11,0,0,0,101,4,3,8,5,3,4,9,5,0,35,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,9,3,3,9,13,9,5,4,9,4,56,0,0,0,0,0,3,0,0,0,7,28,23,21,26,20,22,14,9,6,169,61,33,40,35,32,12,6,4,0,226,7,9,7,17,10,9,9,11,3,68,3,0,0,3,0,0,0,0,0,21,0,0,0,0,0,3,0,3,0,16,9,4,12,19,13,12,11,12,5,102,8,0,0,0,0,3,0,0,0,16
50605113902,56,47,31,47,17,17,4,0,0,219,8,4,15,4,9,9,6,0,0,53,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,5,6,4,15,8,12,10,6,0,0,66,7,3,8,7,6,0,0,0,0,30,77,56,55,58,40,24,3,5,0,314,79,32,42,34,33,20,3,4,0,246,8,10,9,22,8,10,10,3,0,80,0,0,0,4,0,4,5,0,0,13,0,0,0,0,0,0,3,0,0,4,8,16,9,27,16,18,9,3,0,94,8,0,3,4,4,4,0,0,0,24,94,48,56,62,47,38,18,3,0,366,135,81,72,78,51,38,7,4,0,469,17,19,23,26,16,17,7,3,0,134,0,0,0,6,8,5,5,0,0,23,0,0,0,0,0,0,3,0,0,6,17,18,23,34,26,24,15,3,0,164,18,5,10,5,9,3,0,0,0,53
50605113903,38,21,29,19,16,19,10,3,0,151,5,16,4,6,7,6,7,6,0,51,0,0,0,5,0,0,7,3,0,21,0,0,0,0,3,3,0,5,0,11,5,16,4,10,14,12,14,14,0,82,6,0,0,0,0,0,0,0,0,16,51,35,32,31,29,26,24,16,0,246,32,24,27,22,22,17,13,4,0,154,3,11,15,5,6,6,5,3,0,55,0,0,0,0,4,0,0,0,0,21,0,0,0,0,0,5,3,4,0,19,3,10,15,13,15,14,13,14,0,92,0,3,0,0,0,3,0,0,0,11,35,33,45,33,36,30,28,13,0,258,72,46,53,46,34,28,16,5,0,306,6,21,15,7,11,10,12,11,0,104,4,3,0,7,7,4,11,3,0,38,0,0,0,0,6,8,11,3,0,28,12,22,17,21,26,27,30,25,0,175,6,0,7,3,0,4,0,0,0,24
50605113904,47,17,24,27,15,13,11,5,0,166,3,7,6,14,5,6,7,3,0,50,0,0,0,3,0,0,5,0,0,15,0,0,0,0,0,0,4,0,0,4,3,7,6,10,5,13,10,8,0,69,12,0,8,0,3,3,0,0,0,31,67,29,32,42,25,24,21,11,0,257,49,18,29,21,18,14,4,3,0,161,6,5,6,8,5,8,9,5,0,55,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,9,6,4,10,8,12,14,11,10,0,74,5,0,3,4,0,4,0,0,0,17,61,28,45,34,22,27,18,9,4,250,101,40,46,51,33,25,13,11,6,326,7,10,17,19,11,15,18,7,0,106,0,0,0,3,0,8,4,0,0,24,0,0,0,0,0,0,4,0,0,8,7,12,15,27,11,23,21,13,0,139,15,5,16,5,5,5,0,0,0,48
50605113907,15,29,13,10,6,17,7,0,0,102,0,5,3,3,13,8,0,6,0,41,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,5,5,3,15,12,11,3,0,54,0,0,0,0,0,3,3,0,0,10,13,35,22,16,24,31,18,5,0,170,14,20,14,15,22,12,11,0,0,110,0,3,3,9,7,6,13,3,0,41,0,0,0,0,0,0,0,3,3,15,0,0,0,0,3,0,6,0,0,13,0,3,6,7,8,9,19,6,6,63,0,0,4,0,0,4,0,0,0,12,17,25,17,28,34,26,31,7,6,186,24,50,28,32,32,26,19,4,0,214,0,4,11,8,18,14,15,6,0,77,0,0,0,0,0,4,4,7,3,20,0,0,0,0,0,0,10,6,0,14,0,8,10,8,23,18,27,10,6,115,5,0,4,0,0,7,0,0,0,19
50605113908,36,18,21,14,13,17,12,0,0,132,0,4,4,4,12,10,10,6,0,45,0,0,0,0,0,3,4,8,3,21,0,0,0,0,0,0,4,8,14,25,0,4,4,4,13,15,10,22,24,92,3,4,0,0,3,0,5,0,0,19,41,26,23,22,27,33,19,26,25,242,26,13,21,16,15,8,7,0,5,112,4,8,4,9,12,3,7,9,3,59,0,0,0,0,0,3,5,6,6,21,0,0,0,0,0,4,3,10,28,38,4,9,4,9,16,8,16,28,34,123,4,0,0,0,0,0,0,0,0,16,37,26,20,20,33,19,20,30,37,249,68,31,40,34,28,23,13,3,8,250,4,10,5,12,22,13,12,9,5,100,0,0,0,0,7,13,3,15,16,46,0,0,0,0,0,4,3,26,35,66,4,12,5,12,32,24,24,45,54,212,7,4,0,7,5,3,0,3,0,30
50605113909,24,10,16,18,13,24,7,3,0,113,5,6,9,5,10,3,8,3,0,35,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,3,0,0,6,5,6,5,5,8,5,5,4,0,45,8,8,3,0,0,0,0,0,0,20,32,17,23,24,21,33,16,8,0,177,32,17,21,18,19,11,3,0,0,122,0,6,3,7,6,10,7,0,0,37,0,0,0,4,4,5,0,0,0,15,0,0,0,0,0,5,0,0,0,8,3,6,5,10,13,16,7,3,0,61,4,0,0,0,4,0,0,0,0,14,42,21,23,25,36,27,17,0,0,189,58,34,34,34,27,34,11,6,0,227,3,5,8,12,12,14,10,3,0,73,0,0,0,6,7,5,0,4,0,19,0,0,0,0,0,6,0,0,0,10,6,5,10,13,20,23,16,7,0,110,11,8,3,0,4,4,0,0,0,29
50605113910,16,13,8,14,8,10,4,3,0,89,0,5,0,9,0,8,7,4,0,30,0,0,0,0,5,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,9,3,6,10,6,0,42,3,3,0,0,0,0,0,0,0,16,25,17,8,24,16,25,14,7,5,132,17,5,13,11,11,3,5,3,0,77,4,9,0,0,8,8,4,0,7,37,0,0,0,0,3,5,0,0,3,21,0,0,0,0,0,0,0,0,0,0,4,9,3,7,9,10,6,9,6,62,0,0,0,0,3,0,0,0,0,8,24,13,19,20,20,20,20,13,4,145,34,18,26,31,19,13,8,10,0,162,4,6,0,9,8,15,6,3,5,62,0,0,0,0,4,5,9,6,3,24,0,0,0,0,0,4,5,0,0,6,5,6,3,9,13,22,23,14,10,97,7,3,0,3,3,3,0,0,4,26
50605113911,72,35,30,26,24,19,10,0,0,220,6,6,3,10,13,3,9,0,0,59,0,0,0,0,5,9,3,6,3,24,0,0,0,0,0,0,0,0,0,3,9,6,3,12,19,15,11,6,3,82,0,0,0,5,0,4,0,0,0,15,83,39,33,44,44,35,23,8,6,324,42,30,29,29,38,21,13,0,0,204,0,7,9,19,7,7,10,4,4,64,0,0,5,0,0,0,4,0,0,8,0,0,3,0,3,0,0,4,0,11,0,7,14,24,13,7,16,4,4,89,0,0,0,6,5,3,0,0,0,11,52,41,35,52,55,34,31,11,4,305,116,69,56,57,65,43,29,5,0,434,12,13,12,29,23,13,20,3,4,123,0,0,5,4,7,6,9,6,6,37,0,0,3,0,3,0,0,4,0,17,11,18,13,30,32,22,27,10,7,170,5,0,0,3,5,4,0,0,0,20
50605113913,16,22,4,8,11,19,3,4,0,88,0,4,3,0,0,5,8,0,0,24,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,4,3,4,0,4,9,4,0,27,4,4,0,0,0,0,0,0,0,11,22,23,14,11,14,28,19,3,0,133,11,8,9,8,16,17,6,6,0,84,0,0,0,0,3,9,7,0,0,23,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,5,3,33,3,3,0,3,0,0,0,0,0,14,14,16,7,15,23,25,19,14,0,132,22,33,11,15,27,36,12,7,0,169,3,3,3,0,4,12,14,3,0,50,0,0,0,0,0,0,5,0,3,12,0,0,0,0,0,0,4,0,0,6,3,3,3,4,4,14,22,4,3,65,9,4,0,4,0,0,0,0,0,19
50605113914,31,16,16,13,22,11,3,0,0,121,6,0,4,6,0,3,0,3,0,33,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,5,0,0,0,3,5,5,5,7,3,13,7,5,0,44,4,3,3,0,0,0,0,0,0,11,39,18,26,23,23,20,10,4,3,174,23,19,8,11,18,11,9,7,0,102,3,5,7,4,9,4,0,0,0,37,0,0,0,0,4,0,5,0,0,16,0,0,0,0,7,0,0,0,0,7,3,9,10,5,14,7,5,4,0,60,0,3,0,0,0,0,0,0,0,11,30,29,22,15,32,21,15,11,0,176,52,35,29,21,36,21,13,7,4,219,8,6,10,8,12,12,6,3,0,63,0,5,5,3,0,4,0,0,0,29,0,0,0,0,7,4,0,0,0,11,11,11,15,14,15,21,14,7,0,105,7,7,0,0,6,0,0,0,0,21
50605113915,25,12,13,12,24,13,11,0,0,113,3,8,0,4,5,9,0,0,0,36,0,5,4,0,6,0,3,0,0,16,0,0,0,0,0,0,3,0,0,4,3,10,5,4,10,16,10,0,0,53,3,0,0,0,0,0,0,0,0,12,33,23,21,19,35,22,12,0,0,176,26,11,17,14,14,16,8,0,0,108,3,12,3,6,6,8,0,0,0,43,0,0,0,3,7,0,0,3,0,15,0,0,0,0,3,0,0,0,0,8,3,12,3,10,17,13,4,7,0,65,0,0,0,0,0,0,0,0,0,4,30,26,28,31,27,30,9,3,0,180,52,28,34,25,39,29,11,0,0,222,9,12,3,9,9,18,4,0,0,81,0,5,4,3,8,3,3,3,0,25,0,0,0,0,3,6,0,0,0,10,9,15,10,15,24,24,12,7,0,116,3,0,8,4,0,3,0,0,0,15
50605113916,28,9,13,18,9,5,0,0,0,82,0,4,0,0,0,7,0,4,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,7,0,4,0,25,0,0,0,0,0,0,0,0,0,4,27,11,17,22,11,17,0,0,0,112,15,9,13,9,6,8,0,0,0,57,4,0,4,8,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,4,5,3,7,0,0,0,26,0,0,3,0,0,0,0,0,0,8,23,15,15,12,10,17,0,0,0,88,41,18,26,24,15,15,0,0,0,143,4,9,0,4,3,7,0,4,0,34,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,9,6,5,6,13,0,4,0,49,4,0,5,0,0,0,0,0,0,8
50605113917,23,13,21,8,7,15,0,4,0,93,0,3,6,3,4,3,5,0,0,25,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,11,8,0,0,36,9,0,0,0,0,5,0,0,0,10,29,18,26,16,14,25,8,4,4,138,33,6,14,5,14,8,3,0,0,90,0,0,11,0,6,5,0,4,0,36,0,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,6,9,4,7,7,5,5,4,53,0,0,0,0,0,3,0,0,0,7,33,14,25,16,21,17,9,7,4,148,54,21,34,16,28,19,3,4,0,177,0,8,11,9,7,17,7,4,0,64,0,0,0,4,3,5,3,0,0,17,0,0,0,0,0,0,0,0,3,4,0,9,15,9,10,18,8,5,3,83,9,0,3,0,0,8,0,0,0,21
50605113918,43,34,16,19,26,26,7,0,0,171,17,6,6,12,10,24,8,0,4,77,0,0,0,3,6,3,4,0,0,12,0,0,0,0,3,0,4,0,0,4,17,6,6,14,18,26,13,0,4,95,3,0,5,0,0,3,0,0,0,16,59,39,30,37,40,55,20,0,4,282,44,22,16,25,18,25,4,0,0,161,6,7,10,8,8,17,10,4,3,67,0,0,3,3,3,3,3,0,0,19,0,0,0,0,0,0,5,0,0,5,6,7,9,11,8,26,13,4,6,89,0,0,0,5,3,0,0,0,0,12,50,27,32,43,30,54,15,3,3,264,81,53,38,46,40,51,6,4,0,336,17,12,16,19,15,43,17,4,6,142,0,0,3,8,5,5,5,0,0,29,0,0,0,3,3,0,8,0,0,15,17,12,19,24,27,48,23,4,6,184,3,4,5,6,3,4,3,0,0,26
50605113919,31,19,30,7,23,20,6,9,0,145,3,5,6,8,3,12,3,0,0,32,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,5,0,0,4,3,7,6,7,0,10,12,3,0,44,3,3,3,4,0,0,0,0,0,14,34,23,41,20,25,23,19,4,3,199,47,8,28,20,20,16,8,0,0,152,0,6,5,6,8,6,10,0,0,43,5,0,0,0,5,0,0,0,0,12,0,0,0,0,4,0,4,0,0,4,5,6,5,5,6,10,11,3,3,58,3,0,0,0,0,0,4,0,0,10,58,17,37,30,29,26,20,9,3,223,81,31,65,31,39,35,16,9,0,293,6,12,13,16,7,13,11,3,0,75,5,0,0,0,4,0,5,0,0,21,0,0,0,0,4,0,3,0,0,6,8,13,12,14,15,18,20,6,0,103,3,7,4,4,0,0,4,0,0,22
50605113920,28,18,25,19,15,16,11,0,0,131,3,0,8,4,8,6,6,0,0,30,0,5,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,8,4,8,5,7,4,0,39,0,0,0,0,0,3,0,0,0,9,32,19,30,25,17,24,13,6,0,176,49,14,23,18,13,15,3,0,0,148,4,3,12,3,11,10,4,4,0,46,0,0,0,0,0,7,3,4,0,20,0,0,0,0,0,0,4,0,3,5,4,4,11,6,13,14,16,6,3,74,3,0,0,3,0,0,0,0,0,9,57,20,36,26,26,30,21,10,3,239,83,32,52,40,30,33,13,0,0,282,7,3,10,7,16,14,12,4,0,77,0,0,0,0,0,8,4,7,0,26,0,0,0,0,0,0,6,4,3,10,10,8,16,7,16,20,19,11,9,115,5,5,4,3,0,4,0,0,0,17
50605113921,35,19,32,19,23,24,5,6,0,159,8,7,4,9,0,4,7,0,0,35,0,0,0,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,7,5,9,0,10,13,0,0,53,3,5,3,0,4,0,0,0,0,15,44,30,43,25,24,37,18,0,0,220,29,17,18,15,16,15,5,4,3,120,6,11,14,10,10,8,3,7,0,62,0,0,0,3,4,0,4,4,0,17,0,0,0,0,0,0,0,5,0,10,6,11,16,9,17,11,9,7,3,86,5,0,4,5,0,0,0,0,0,13,40,23,33,32,31,25,19,16,4,219,61,31,51,38,37,44,12,3,3,275,10,17,19,11,13,15,7,7,4,102,0,0,0,3,3,6,8,9,0,27,0,0,0,0,0,0,0,5,0,8,12,17,26,15,19,19,21,9,6,139,11,8,0,9,4,0,0,0,0,27
50605113922,49,28,31,31,15,12,10,8,3,182,7,11,9,5,0,5,6,4,0,44,0,0,0,4,5,6,3,0,0,20,0,0,0,0,0,0,0,0,0,8,7,9,8,5,4,10,8,8,3,68,3,0,5,0,0,0,3,0,0,23,59,39,44,42,16,25,22,12,8,266,39,29,38,33,16,19,5,6,3,191,5,9,7,9,10,6,3,7,0,58,0,0,0,0,0,4,4,4,0,14,0,0,0,0,0,3,3,0,0,7,5,6,7,9,13,14,10,8,0,79,3,3,4,3,4,7,0,0,0,24,43,40,52,48,34,39,19,20,5,292,87,61,65,61,28,31,18,11,4,366,10,15,16,17,8,13,11,7,0,101,0,0,0,3,6,4,8,4,0,35,0,0,0,0,5,0,5,0,0,10,10,16,14,13,18,24,24,12,3,147,10,0,7,3,4,7,4,0,0,45
