SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
50604113747,0,0,0,0,0,3,0,0,0,6,0,3,3,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,13,0,0,0,0,0,0,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,4,0,0,13,14,15,26,23,7,10,10,6,0,108,0,0,0,0,0,0,0,0,0,4,23,15,28,28,13,15,18,11,0,161,0,0,0,0,0,9,11,9,0,26,0,0,3,6,0,0,5,3,0,18,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,12,0,0,0,0,0,0,3,0,0,11
50604113748,0,0,0,0,0,0,6,7,0,23,3,4,0,0,3,6,0,0,0,17,0,0,0,0,0,5,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,16,0,0,0,0,0,0,10,12,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,4,3,0,5,0,0,17,0,0,0,0,0,0,0,5,0,5,6,3,0,0,0,0,3,4,0,25,40,22,25,12,19,7,14,8,0,143,6,5,0,0,0,0,4,0,0,10,42,33,29,25,28,22,33,28,11,239,0,0,0,0,0,6,12,6,6,32,6,0,0,0,5,3,0,0,0,19,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,3,4,0,11,0,0,0,0,0,5,0,0,0,3
50604113749,0,0,0,0,0,3,0,9,5,16,4,0,0,7,0,3,0,3,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,3,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,18,23,16,12,23,8,12,13,3,3,120,3,0,0,0,4,0,0,0,0,8,34,23,10,32,19,28,21,17,9,199,0,0,0,0,0,6,10,3,0,20,6,0,3,7,4,4,5,0,0,25,0,0,0,0,0,8,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,8
50604113750,0,0,0,0,0,0,6,6,0,15,5,0,0,4,3,0,0,0,0,15,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,14,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,22,18,10,9,8,11,14,8,0,0,81,0,0,0,0,5,0,0,0,0,5,23,14,19,18,22,30,20,10,0,152,0,0,0,3,3,4,8,3,0,20,3,7,5,6,0,0,0,0,0,24,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,4,0,4
50604113751,0,0,0,0,0,7,4,5,0,11,5,0,0,3,6,4,0,0,0,12,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,0,0,0,0,0,4,3,3,0,14,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,3,5,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,15,45,18,18,18,19,15,19,0,0,150,9,4,0,0,3,0,0,0,0,13,54,20,24,32,31,27,33,13,0,230,0,0,4,0,0,10,6,7,0,24,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,14,0,0,0,0,0,0,0,6,0,4
50604113752,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,29,8,8,7,8,14,6,0,0,93,3,0,4,0,0,0,0,0,0,9,29,14,13,8,19,22,19,10,0,129,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3
50604113753,0,0,0,0,3,0,4,4,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,17,35,12,24,15,15,0,5,0,0,103,3,3,0,3,0,0,0,0,0,12,43,16,27,22,19,8,9,3,3,163,0,0,0,3,4,4,0,3,0,17,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,15,0,0,0,0,0,0,0,0,0,0
50604113754,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,30,13,9,16,13,7,8,0,0,93,0,0,0,0,0,6,0,0,0,3,33,19,9,21,21,15,19,5,0,141,0,0,0,0,5,0,8,4,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,7
50604113755,0,0,0,0,0,0,5,3,0,10,6,5,0,5,0,0,0,3,0,11,0,0,0,0,0,5,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,12,0,0,0,0,3,0,7,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,16,0,0,0,0,0,0,4,3,0,10,0,0,3,3,0,5,4,4,0,25,45,12,18,16,22,16,8,3,0,144,0,0,0,5,0,3,0,0,0,13,52,19,23,29,35,30,24,15,5,233,0,0,0,0,0,7,15,3,0,38,0,4,3,3,6,0,8,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,14,0,0,0,0,0,0,6,0,0,9
50604113756,0,0,0,3,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,11,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,8,7,7,0,12,3,0,63,6,0,3,0,4,0,0,0,0,14,22,15,15,13,9,14,14,6,0,106,0,0,0,0,0,3,3,0,0,9,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0
50604113757,0,0,0,0,0,0,3,0,0,10,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,15,33,18,11,25,23,11,11,0,0,139,0,9,5,0,5,6,0,0,0,13,40,31,14,27,33,20,24,4,6,187,0,0,0,0,3,0,9,3,0,18,3,6,0,4,3,0,0,4,0,22,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,15,0,0,0,0,0,0,0,0,0,4
50604113758,0,0,0,0,0,0,3,0,0,5,9,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,15,54,32,40,43,18,19,15,8,0,236,7,4,4,3,0,4,3,0,0,20,75,39,54,59,29,30,24,15,5,323,0,0,0,0,6,5,10,5,3,28,3,6,9,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,21,0,0,0,0,0,0,0,4,0,4
50604113759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50605113801,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,14,13,10,10,6,7,6,0,0,64,0,0,0,0,0,0,0,0,0,0,16,13,14,10,12,13,10,6,3,99,0,0,0,0,0,6,0,4,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50605113803,0,0,0,3,6,3,0,0,0,12,6,0,0,6,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,12,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,16,40,18,16,28,32,12,0,0,0,154,7,0,0,0,0,5,0,0,0,16,61,21,23,37,46,18,10,0,0,227,0,0,0,0,7,3,3,0,0,15,3,7,0,0,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
50605113804,3,0,0,0,0,4,0,0,0,15,6,0,0,6,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,10,5,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,0,0,0,0,13,46,24,25,24,21,10,3,0,0,149,4,0,3,0,4,0,0,0,0,11,60,35,27,37,38,19,10,0,0,229,4,0,0,0,0,9,3,0,0,20,11,3,0,8,0,4,0,0,0,28,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,4,11
50605113806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50605113807,0,0,0,0,5,5,3,0,0,12,3,4,0,5,6,5,4,0,0,16,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,4,3,3,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,20,15,12,14,18,8,0,0,113,4,3,3,5,0,5,0,0,0,22,31,26,22,19,20,31,21,7,0,181,0,0,0,0,0,6,4,0,0,14,0,3,0,0,0,5,0,0,0,19,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,5,0,0,13
50605113808,0,0,0,0,0,6,5,6,8,25,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,3,3,12,14,0,0,0,0,0,10,8,3,6,28,0,0,0,0,0,3,8,0,9,21,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,3,4,0,9,0,3,0,0,0,0,3,5,3,17,0,0,0,0,0,3,0,0,4,8,0,0,0,0,3,0,3,3,3,15,17,11,13,11,18,11,8,0,3,89,0,0,0,0,0,0,0,0,4,11,24,11,9,16,24,28,33,20,31,185,0,0,0,0,0,6,16,20,15,53,0,0,0,0,0,0,4,9,0,15,0,0,0,0,0,0,4,5,7,13,0,0,0,0,0,0,0,12,21,32,0,0,0,0,0,0,7,10,7,21,0,0,0,0,0,0,0,8,11,25
50605113809,0,0,0,0,0,3,7,6,0,15,0,0,3,0,0,0,6,0,0,14,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,4,4,0,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,3,3,0,3,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,9,8,11,12,8,13,13,3,5,0,81,0,0,0,0,0,0,4,0,0,9,15,16,17,12,16,21,19,11,11,139,0,0,0,0,0,9,13,12,9,42,3,0,0,3,0,0,7,0,0,15,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,15,0,0,0,0,0,0,3,5,7,7
50605113810,0,0,0,3,0,4,3,0,0,18,0,0,4,5,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,16,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,24,15,17,15,19,3,6,0,0,109,3,0,5,0,0,0,0,0,0,8,33,22,26,21,24,21,23,0,0,167,0,0,0,3,6,3,4,4,4,23,0,3,4,0,0,5,5,0,0,19,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,6
50605113811,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,5,3,0,0,0,11,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,17,18,17,11,11,9,8,3,0,91,0,0,3,0,0,0,0,0,0,10,19,19,28,13,18,24,20,5,0,148,0,0,0,0,3,3,5,0,0,13,0,4,0,3,4,6,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0
50605113812,0,0,0,0,3,0,6,0,0,9,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,27,9,4,20,10,8,5,3,0,84,0,0,0,0,0,3,0,0,0,3,31,16,7,22,16,19,9,3,0,124,0,0,0,0,0,0,6,0,0,13,0,0,0,4,3,0,3,0,0,18,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0
50605113813,0,0,0,0,0,0,9,4,3,17,5,3,6,0,0,4,4,0,0,21,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,24,0,0,0,0,4,6,10,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,4,6,5,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,23,25,19,23,12,11,12,13,12,0,129,0,5,0,0,0,6,6,0,0,18,38,28,26,25,16,44,37,19,5,240,0,0,0,0,3,8,16,10,0,38,3,3,5,4,0,0,0,0,0,21,0,0,0,0,0,5,6,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,5,0,0,19,0,0,0,0,0,0,3,4,0,7
50605113814,0,0,0,0,4,3,5,7,9,30,12,9,13,14,6,0,0,4,4,58,0,0,0,0,0,0,7,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,5,5,0,34,0,0,0,0,5,5,3,8,3,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,6,8,12,13,3,0,6,0,6,49,0,0,0,0,0,0,0,0,0,0,8,3,3,8,10,0,0,5,0,46,203,91,115,152,73,29,16,3,3,676,10,9,3,14,10,0,0,3,4,52,234,113,147,200,106,51,36,31,17,929,0,0,3,6,6,7,16,20,13,75,9,6,20,14,11,15,4,9,4,93,0,0,0,0,0,0,4,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,7,3,30,0,0,0,0,0,4,5,5,5,17
50605113815,0,0,0,0,3,3,6,4,0,15,5,5,5,3,0,0,4,0,0,15,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,4,3,0,0,15,37,26,15,9,18,15,4,0,0,132,0,5,0,3,6,3,0,0,0,13,41,34,24,17,30,27,21,4,4,209,0,0,6,0,6,3,7,0,0,24,0,0,3,0,7,0,8,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6
50605113816,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,12,4,10,9,6,4,0,0,55,0,0,0,0,0,0,0,0,0,9,10,11,8,10,18,10,10,3,0,79,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,4,0,0,4
50605113817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
