SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
505011076,207,325,98,6,86,82,20,34,240,14,297,3218,187,4467,16,11,4,0,3,6,0,0,5,0,10,138,12,204,238,139,87,10,88,90,14,32,167,24,183,1755,106,2660,21,11,18,0,12,9,0,3,19,4,15,171,13,260,9,7,10,0,13,8,0,0,7,0,9,110,9,166,0,4,0,0,10,3,0,0,0,0,10,78,3,110,15,11,4,0,18,7,0,0,8,3,18,207,3,275,5,0,0,0,11,0,0,0,3,0,4,73,0,92,14,3,3,0,15,8,0,0,0,5,16,77,6,126,7,12,0,0,3,0,3,0,6,0,8,125,0,156,50,47,23,0,33,25,0,5,38,0,79,762,24,1031,389,252,155,18,195,171,19,44,252,35,347,3489,174,5079,0,3,0,0,0,0,0,0,0,0,0,15,170,193,596,583,258,20,280,253,36,82,495,50,648,6727,535,9737,279,339,139,0
505011077,464,642,165,83,249,231,45,100,929,76,703,4399,231,7029,30,44,14,7,18,20,5,13,40,5,46,286,9,449,370,198,136,51,175,167,32,87,277,48,316,1478,91,2721,57,30,22,10,25,31,6,12,39,6,50,300,14,508,31,9,14,10,22,19,3,0,14,4,28,176,8,277,7,4,0,0,10,9,0,0,6,0,7,153,6,185,26,19,4,4,31,18,3,0,18,6,29,360,5,479,5,6,0,0,3,0,0,0,0,0,10,188,0,220,15,6,3,5,16,9,0,0,14,8,16,293,14,367,7,18,5,0,4,6,0,3,20,4,26,122,3,194,67,60,29,6,40,24,0,9,64,5,52,514,22,777,614,393,226,94,354,297,50,126,495,84,588,3879,176,6170,7,0,0,5,3,3,0,0,7,7,8,20,597,645,1088,1037,398,179,600,532,97,228,1429,159,1303,8298,1000,13845,383,574,148,0
505011078,791,830,281,103,364,367,72,127,777,80,779,5293,353,8721,41,29,15,3,22,27,6,4,23,4,27,226,18,383,314,135,106,55,134,153,20,54,164,27,184,942,52,1836,46,24,17,10,16,19,0,9,35,10,29,226,14,388,45,12,12,10,30,23,0,0,16,0,31,110,8,225,5,3,7,0,4,3,0,0,3,0,0,68,0,84,24,18,7,0,19,12,0,3,10,4,22,194,0,285,5,3,4,0,3,3,0,0,0,0,10,115,0,144,13,7,5,0,20,9,5,0,10,0,12,81,4,133,12,13,3,0,3,0,0,0,16,0,12,84,10,135,44,44,18,0,15,22,7,4,48,0,47,327,12,524,545,287,186,83,274,280,32,90,325,45,380,2373,115,4139,8,0,3,6,7,8,0,3,13,0,0,35,267,341,1346,1124,476,196,646,649,104,222,1114,127,1167,7708,734,13204,389,611,150,0
505011079,533,539,202,24,179,228,34,75,485,46,500,4517,260,6745,27,30,11,0,6,16,3,9,20,0,33,192,10,315,258,133,105,11,85,125,13,45,126,26,187,1464,93,2316,43,9,13,0,10,23,6,9,15,3,34,249,11,376,28,13,8,3,25,15,3,5,11,3,26,166,4,276,11,4,8,0,7,3,0,0,3,0,3,46,0,76,7,5,0,0,10,0,0,0,4,0,15,144,7,179,5,3,0,0,8,4,0,0,0,0,9,74,0,94,7,3,4,0,11,13,0,3,0,0,6,35,0,63,7,12,12,0,9,5,0,0,11,0,10,127,3,174,36,32,19,0,13,19,6,4,29,0,32,374,17,542,428,237,169,24,173,216,27,67,219,32,352,2870,149,4398,10,0,0,0,0,6,0,0,0,0,6,36,292,347,970,779,376,49,351,447,66,139,708,84,853,7425,702,11493,359,433,120,0
505011080,296,324,105,11,109,109,21,55,359,24,292,2942,168,4333,11,18,12,0,10,3,5,0,6,0,25,149,6,219,217,108,73,15,69,96,0,33,104,13,138,1071,73,1749,19,6,3,0,8,17,0,3,10,6,10,186,5,264,29,3,9,0,13,17,9,5,13,0,15,120,6,196,13,3,4,5,10,5,5,0,10,3,11,51,4,99,27,11,4,3,24,9,0,3,11,3,29,165,4,259,4,0,0,0,4,3,0,0,0,0,3,35,3,50,9,0,0,0,17,6,0,7,0,0,8,43,0,72,9,3,0,3,4,7,0,0,8,0,7,84,5,116,31,33,19,0,15,10,4,9,26,4,39,333,18,508,364,205,135,24,170,178,23,57,185,35,285,2245,116,3518,7,3,0,0,6,0,0,3,7,3,3,16,244,279,669,537,245,42,283,288,45,115,548,59,584,5197,527,8125,263,313,87,0
505011081,386,511,132,22,181,178,31,59,492,32,421,3726,248,5645,25,22,14,0,8,3,5,4,21,0,13,168,17,266,153,88,75,0,62,69,10,32,93,14,105,678,50,1162,27,10,14,3,23,22,3,3,17,5,15,208,13,305,22,7,13,0,22,10,7,4,16,5,18,118,7,181,3,4,0,0,4,3,0,0,0,0,3,32,3,54,15,16,10,0,11,9,3,0,9,3,16,110,7,184,3,0,3,0,0,0,0,0,4,0,4,79,5,97,11,6,4,0,12,9,3,0,4,0,5,61,0,96,7,5,6,0,5,4,0,0,17,0,11,84,0,121,20,18,10,0,12,5,3,0,27,0,24,188,6,286,274,179,139,9,153,140,28,50,200,25,216,1729,111,2748,10,0,0,0,4,3,0,0,6,0,4,9,198,227,671,686,279,36,338,319,65,110,694,60,637,5470,552,8626,246,391,93,0
505011082,561,563,255,34,192,268,39,97,431,66,496,4699,274,7122,10,13,10,0,3,6,0,6,14,0,9,131,4,194,146,55,51,11,47,62,10,25,59,13,97,672,44,1105,29,9,17,0,13,22,5,4,13,0,14,195,11,285,30,0,18,7,21,15,3,3,10,6,23,133,18,234,5,0,0,0,4,3,0,4,5,3,3,31,4,57,18,12,9,0,5,9,3,4,7,0,11,114,3,179,5,0,3,0,6,6,0,0,0,0,0,69,3,86,8,9,0,0,16,6,0,0,3,0,10,45,3,78,7,10,7,0,0,0,0,0,6,0,12,82,0,119,33,38,16,0,17,13,3,9,23,6,29,286,5,421,292,149,127,22,142,145,28,54,127,31,206,1755,109,2761,9,4,7,0,3,14,0,0,0,0,4,24,255,308,869,721,380,60,333,428,64,154,560,101,711,6482,635,10193,277,382,133,0
505011083,439,463,170,25,177,201,24,65,488,32,433,3775,236,5797,18,18,9,0,3,12,0,4,11,0,5,139,5,197,230,110,85,10,85,82,8,27,134,17,172,1117,70,1862,24,6,13,0,3,8,0,3,6,0,21,210,14,294,25,5,3,0,14,11,0,0,5,4,10,91,10,145,3,3,0,0,3,0,0,0,3,0,4,71,0,88,11,9,5,0,16,8,0,0,5,0,16,144,3,207,7,0,6,0,3,4,0,0,6,0,12,89,4,118,14,9,11,0,15,10,3,7,7,0,5,74,3,121,3,7,3,0,0,0,0,0,11,0,5,48,3,80,26,16,15,0,9,19,4,5,32,0,41,360,6,490,357,192,136,14,161,153,17,43,210,24,297,2342,113,3601,11,7,3,0,5,6,0,4,4,4,5,20,133,172,805,664,307,37,349,353,41,111,707,57,736,6143,484,9579,305,397,116,0
505021084,750,796,279,42,375,344,69,163,951,64,791,6374,349,9789,28,28,4,0,12,11,0,7,34,3,22,228,11,350,128,77,35,7,54,57,9,38,104,18,90,457,22,865,28,16,21,3,12,14,0,3,13,5,25,246,14,357,359,63,73,89,194,118,28,40,98,44,138,669,49,1440,10,4,3,0,22,6,0,5,14,0,14,160,10,235,38,23,6,4,55,21,4,4,32,0,48,442,24,623,8,5,4,0,13,4,0,0,3,0,18,218,0,270,27,18,0,7,35,18,7,3,22,0,10,608,24,717,14,12,3,0,6,4,5,6,16,6,14,191,9,253,14,23,9,6,23,5,0,0,27,4,30,279,18,402,661,280,160,114,421,257,66,104,363,82,416,3500,175,5520,25,6,10,6,15,14,0,6,4,4,11,84,577,717,1438,1081,455,161,808,616,130,274,1318,155,1212,9958,1101,16025,334,579,117,0
505021085,656,1000,170,34,398,313,79,194,1072,74,706,5930,401,9251,36,55,4,0,29,21,6,11,36,9,19,304,24,459,164,68,41,6,98,67,24,54,112,14,77,234,15,619,32,4,6,4,15,15,3,9,19,5,19,107,12,183,164,36,37,18,146,86,16,25,89,19,103,596,34,1050,48,45,11,3,62,17,4,5,35,8,58,750,40,1011,122,101,39,9,205,77,23,23,79,23,200,2260,104,3001,4,7,5,3,15,4,5,0,3,0,24,232,3,296,58,41,10,3,84,26,7,7,40,7,40,1409,15,1636,15,9,5,0,23,0,0,0,18,0,19,180,6,247,36,46,10,0,91,17,11,5,42,7,59,1356,47,1657,674,405,175,59,775,338,99,138,469,92,615,7430,304,10155,19,14,6,5,18,12,4,3,14,3,10,128,1436,1626,1351,1422,358,96,1189,663,186,340,1553,166,1339,13486,2139,21032,321,600,84,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,800,1001,295,41,327,307,68,138,1243,68,923,7542,390,11503,37,42,12,0,14,22,0,8,48,10,38,324,18,497,190,125,75,8,71,98,9,36,168,11,141,799,48,1445,49,26,14,4,18,15,9,5,37,6,42,387,15,554,80,25,30,6,36,46,10,16,46,18,56,395,22,638,18,8,3,0,19,11,0,3,12,0,21,170,15,234,28,32,13,0,29,19,3,3,27,0,41,496,13,658,4,9,0,0,14,6,0,0,10,0,25,443,10,518,20,13,15,0,27,15,3,3,16,0,26,270,6,368,17,16,5,0,6,3,0,0,27,0,25,341,8,425,27,40,10,5,22,13,4,4,44,0,50,450,5,620,464,331,180,25,273,241,41,85,436,55,460,4078,153,5951,20,16,10,4,7,10,6,9,17,7,3,36,913,1008,1290,1344,489,74,608,564,111,229,1692,131,1390,11662,1455,18468,426,817,168,0
505021089,1194,1271,533,228,447,599,102,189,1216,129,1250,10114,596,15549,35,36,24,4,21,25,0,8,32,9,41,317,13,487,272,141,109,62,114,150,28,52,164,31,227,1245,66,2155,65,28,36,11,30,36,6,6,35,11,69,377,14,600,94,23,42,32,52,54,11,15,43,13,64,323,19,582,17,6,5,0,13,10,3,0,10,0,13,122,0,166,50,31,25,15,51,35,4,9,27,8,60,356,11,560,12,9,6,0,24,3,0,0,8,4,24,352,6,421,25,15,12,12,24,15,5,0,10,5,25,155,7,255,23,19,17,3,8,7,0,0,21,0,24,235,5,331,61,49,19,9,24,43,4,10,55,6,71,587,23,859,647,357,292,150,343,375,69,103,396,83,615,4075,152,6414,30,16,8,27,22,20,3,9,13,9,26,43,510,643,1873,1644,836,408,808,992,174,303,1623,225,1883,14238,1264,22602,549,862,267,0
505021090,638,837,180,26,382,261,60,169,1102,68,736,5648,313,8807,28,45,22,0,26,16,3,15,49,0,34,276,11,449,114,66,22,4,44,50,11,30,86,10,75,363,22,705,35,30,9,3,17,23,4,11,30,3,23,364,6,483,146,40,56,19,114,71,18,21,80,20,100,720,34,1157,34,22,7,3,38,21,6,4,39,4,55,590,20,778,58,79,19,9,117,31,7,7,54,7,134,1332,49,1778,9,18,10,0,17,4,4,0,12,0,25,499,3,580,31,37,14,6,76,27,12,8,26,3,55,1872,43,2122,18,14,0,0,3,4,0,0,24,0,28,313,18,398,22,41,10,0,53,22,3,5,45,3,52,915,36,1147,509,391,175,49,505,273,65,99,442,59,580,7244,240,9596,18,17,9,5,14,11,3,10,18,4,13,104,1249,1417,1171,1244,364,81,900,541,127,276,1561,129,1326,12992,1804,19818,344,678,101,0
505021091,0,7,0,0,0,0,0,0,7,0,4,70,0,91,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,3,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,5,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,6,0,0,5,0,0,0,3,0,3,84,0,95,0,0,0,0,0,0,0,0,0,0,0,0,33,31,3,6,3,0,5,0,0,0,9,0,9,150,33,219,0,6,0,0
505021092,659,879,281,56,233,292,59,125,1011,71,744,7481,338,10932,29,53,14,0,12,8,0,4,46,0,31,434,16,615,131,112,68,15,43,47,4,29,148,16,118,1089,41,1638,50,23,24,7,18,27,3,6,42,9,42,537,16,724,40,14,13,9,12,18,3,12,23,3,36,344,13,460,9,8,5,0,5,4,0,3,4,0,0,66,5,98,9,24,3,0,14,6,0,0,22,0,19,251,8,335,6,0,8,0,7,9,0,0,3,0,11,186,0,225,5,10,0,3,5,0,3,0,7,0,8,85,0,118,14,23,10,0,4,3,0,3,26,0,25,667,20,771,29,34,15,0,8,15,4,6,47,4,33,418,7,571,320,298,161,45,138,144,20,66,372,34,336,4068,132,5556,5,4,3,0,3,3,3,3,5,0,0,45,992,1059,981,1181,450,92,371,436,80,193,1384,100,1083,11592,1456,17552,387,805,197,4
505021093,467,575,204,29,258,255,46,109,739,46,614,5268,276,7831,21,16,5,0,5,10,0,3,26,0,15,133,7,223,81,67,40,8,43,35,11,13,89,5,61,382,35,693,13,8,8,0,6,10,3,3,16,0,13,189,8,257,267,54,80,31,137,117,7,35,83,37,135,645,44,1271,5,4,5,0,9,5,0,0,12,0,17,148,6,197,38,24,17,4,43,24,9,10,31,3,76,641,14,866,31,8,6,0,22,17,3,0,12,3,37,529,5,636,28,22,10,0,53,26,14,4,10,0,33,1168,20,1331,11,15,6,0,8,4,0,6,17,0,10,226,6,293,22,23,11,3,16,10,0,0,30,0,27,321,13,449,521,241,193,52,334,253,42,82,320,57,425,4389,157,6221,20,0,9,0,8,4,3,0,7,0,3,41,489,567,1004,819,396,85,608,515,93,190,1064,105,1041,9701,924,14620,298,482,146,7
505021094,429,395,199,40,106,217,37,80,377,52,395,3861,189,5722,15,8,5,0,8,10,0,4,11,0,13,113,12,180,102,48,36,10,35,49,6,24,52,15,68,454,26,782,12,11,5,0,3,9,0,0,11,0,29,137,3,207,20,4,11,7,12,10,4,0,9,3,13,99,0,154,0,6,0,0,4,0,0,0,5,0,0,20,0,35,9,12,4,0,6,7,0,0,9,0,10,66,0,98,3,0,0,0,3,0,0,0,0,0,0,19,5,34,10,0,0,0,0,0,0,0,0,0,12,21,0,42,18,10,5,0,3,3,0,0,5,0,10,109,0,159,15,13,9,0,6,3,4,0,18,0,17,193,11,278,211,104,79,17,80,98,15,37,124,25,168,1241,65,1963,15,3,3,0,0,3,0,0,5,0,3,17,245,282,652,506,284,54,186,324,48,123,498,71,564,5117,496,7965,194,270,97,4
505021095,492,600,191,32,219,200,49,87,968,42,643,4314,203,6907,16,26,13,0,9,4,0,3,33,7,28,186,14,277,95,58,42,10,35,39,8,20,96,7,74,441,24,776,19,18,5,6,7,5,0,5,19,0,17,248,3,329,139,36,54,21,67,74,20,17,54,15,71,408,23,751,17,13,6,0,12,7,5,0,9,4,19,152,5,218,33,34,12,0,44,13,3,3,21,3,49,462,23,637,0,13,0,0,11,0,0,0,12,0,14,294,5,349,16,15,0,0,29,5,0,5,8,0,28,1111,15,1209,11,9,6,0,9,6,3,4,22,3,20,222,8,292,21,24,13,5,5,11,3,5,21,3,28,290,16,397,361,243,147,46,227,166,44,61,298,41,348,3808,136,5234,10,3,6,0,4,8,4,0,10,3,9,40,602,678,869,848,338,77,449,377,92,149,1274,91,990,8162,946,12820,284,555,112,0
505021096,704,744,351,102,215,338,54,135,706,67,684,6333,297,9505,19,20,7,0,4,10,0,0,17,0,16,154,5,226,144,68,73,26,34,58,5,28,86,17,115,762,29,1235,33,13,15,5,8,11,3,3,22,10,23,251,13,365,43,15,18,3,28,27,9,13,19,11,37,223,9,356,10,7,5,0,0,6,0,0,9,0,8,119,0,156,30,25,21,3,42,36,7,5,25,10,62,536,16,734,17,12,12,3,34,20,0,8,20,6,39,582,9,726,17,20,7,3,31,17,6,3,8,4,29,339,8,439,12,17,10,4,4,8,0,0,22,0,22,239,8,332,33,33,22,3,17,13,3,9,35,5,45,433,22,608,358,233,198,50,206,204,34,56,260,56,385,3626,114,5179,7,0,5,0,0,5,3,0,0,0,3,24,324,366,1074,975,552,149,425,550,91,190,967,129,1073,9980,734,15044,313,501,198,4
505021097,812,805,290,146,349,403,100,178,1045,100,959,6416,324,10151,34,31,13,0,15,14,0,12,30,3,33,168,3,303,156,88,57,37,67,77,23,29,124,10,134,541,37,1090,44,29,19,16,22,20,3,5,32,6,49,292,11,453,155,43,59,62,111,113,35,32,92,39,97,465,37,942,13,9,0,8,16,8,3,0,13,0,17,245,17,318,57,46,23,8,61,36,10,8,44,4,84,586,21,854,9,12,7,3,10,4,4,0,21,0,21,366,10,439,30,18,6,0,29,10,3,9,14,5,29,683,13,795,12,16,3,0,6,5,0,0,24,0,20,226,10,313,57,46,31,19,44,33,9,14,75,11,60,460,16,742,565,332,212,161,378,321,91,113,477,84,553,4039,182,6258,23,6,6,5,14,12,0,3,9,5,13,50,556,662,1403,1149,512,309,747,730,193,293,1535,187,1519,10513,1065,17066,367,685,148,0
505021301,450,497,181,52,245,254,52,85,520,68,444,4472,235,6599,13,10,6,4,7,7,0,3,10,3,12,101,5,160,103,45,33,11,44,44,14,31,43,18,52,234,27,497,15,10,11,6,9,16,4,7,16,3,17,93,12,168,198,35,72,49,157,110,21,35,85,24,127,525,55,1108,23,11,4,0,25,16,0,3,13,4,39,207,19,316,71,55,28,16,128,64,11,13,37,15,107,832,47,1268,12,3,10,0,27,9,8,0,4,4,32,274,12,360,37,14,7,9,52,21,3,0,11,0,41,341,14,491,11,8,6,0,8,9,0,0,10,0,9,82,6,129,46,38,11,3,33,19,3,9,26,9,43,310,15,486,523,226,188,106,480,309,60,93,248,83,472,3001,189,4976,15,7,11,3,9,13,3,4,8,5,10,51,244,349,995,724,383,161,726,581,118,192,777,156,924,7521,673,11927,268,377,113,4
505021302,601,670,259,45,296,288,56,138,804,50,642,4656,217,7410,21,20,14,0,10,9,0,0,21,0,14,146,7,235,121,65,32,13,47,61,13,34,81,15,74,407,23,751,31,12,8,3,13,16,5,6,20,3,27,168,3,263,138,36,25,14,78,76,10,29,42,20,58,365,21,690,16,4,10,4,16,5,3,4,11,4,20,179,8,249,62,38,23,5,64,38,7,11,32,13,62,673,27,954,5,7,10,0,33,6,4,4,5,3,24,379,7,466,31,20,8,0,40,16,4,3,9,4,30,460,5,588,6,8,0,0,6,9,0,3,10,0,12,116,10,164,49,49,19,5,37,28,8,14,41,0,41,376,15,581,481,271,152,46,347,257,48,101,272,59,363,3272,136,4945,16,6,4,0,10,18,4,7,13,5,0,63,523,630,1098,944,420,93,648,563,108,244,1081,117,1009,7987,877,12985,298,506,126,0
505031098,429,648,144,18,287,185,49,127,628,58,571,3946,262,6256,19,27,4,0,13,13,0,7,21,5,22,145,3,241,116,65,41,12,76,51,14,46,75,18,67,249,22,574,24,18,0,0,14,9,4,7,12,0,16,83,6,144,77,29,39,9,65,54,7,15,49,15,55,332,22,592,28,18,0,0,17,5,0,5,17,0,26,259,16,345,82,58,35,13,142,46,14,12,51,20,116,1380,66,1863,5,0,0,0,9,3,0,0,5,0,7,99,3,121,54,11,4,7,43,31,11,7,20,5,41,423,28,591,12,11,0,0,10,3,3,0,5,0,5,41,0,73,23,21,3,0,22,13,8,0,14,5,21,298,12,394,442,261,138,40,400,229,58,93,266,61,379,3300,173,4934,14,9,9,0,13,6,4,3,8,5,10,54,402,494,886,914,286,66,700,419,114,227,899,123,954,7302,841,11687,241,396,104,3
