SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
507051192,20,11,6,0,8,0,46,0,3,3,0,0,0,15,10,10,3,4,4,0,24,4,3,7,0,0,0,19,15,10,8,4,9,0,47,18,18,14,8,0,0,66,45,40,22,9,16,3,129,60,80,29,20,18,0,203,62,98,34,12,16,0,220,74,109,23,18,6,0,227,32,59,20,12,6,0,129,49,81,45,12,7,3,195,20,34,18,6,0,0,78,13,16,7,6,0,0,46,22,40,19,8,3,0,88,29,17,17,7,5,0,80,13,14,5,0,0,0,32,3,11,3,0,0,0,19,33,31,6,7,3,0,88,529,691,294,118,102,14,1748
507051193,25,6,12,3,5,0,48,0,0,0,0,3,0,12,13,6,6,5,7,0,30,9,3,9,0,6,0,29,17,17,14,3,11,0,58,21,10,14,13,10,0,70,35,41,23,8,9,0,125,58,63,19,23,14,0,180,59,85,20,8,15,0,194,60,81,27,18,15,0,198,34,50,11,3,3,0,109,38,68,20,11,12,0,153,12,16,4,0,0,0,39,4,9,12,4,0,0,31,15,19,9,3,0,0,50,20,21,12,4,6,0,55,5,8,5,0,0,0,19,6,4,0,0,0,0,10,30,24,18,10,6,0,87,471,527,223,130,130,8,1494
507051312,12,9,3,0,0,0,28,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,10,7,0,4,4,5,0,20,18,5,4,3,3,0,27,24,32,10,11,3,0,84,39,55,9,7,3,0,117,60,105,11,11,11,6,204,81,168,25,21,16,0,306,56,138,17,13,8,3,240,74,181,32,20,7,3,310,28,81,11,15,4,0,131,18,50,6,4,0,0,84,45,61,13,5,5,0,133,37,42,12,12,3,0,103,10,19,5,4,0,0,32,9,14,0,0,3,0,31,30,41,11,7,8,0,93,560,1011,171,134,73,22,1969
507051313,19,20,10,3,5,0,64,8,0,0,0,0,0,12,17,8,4,5,0,0,34,12,4,9,6,0,0,30,18,23,8,6,9,0,59,30,30,6,9,10,3,87,45,64,15,11,17,3,158,70,151,33,19,15,0,296,109,217,36,37,18,3,427,131,314,63,51,31,0,598,98,313,68,43,12,0,540,137,383,107,54,17,0,695,70,171,47,12,10,3,312,38,107,25,16,0,0,193,72,184,64,19,4,0,348,65,128,66,11,5,0,279,31,46,18,9,7,0,107,22,34,15,0,3,0,74,52,117,29,18,13,4,227,1049,2330,620,325,184,26,4531
507051314,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,3,4,5,0,0,0,0,11,8,8,3,0,0,0,24,13,25,0,0,4,0,38,15,25,7,9,0,0,61,7,22,0,4,0,0,32,13,33,4,8,0,0,59,6,20,0,0,0,0,25,3,6,0,3,0,0,10,6,6,3,0,0,0,20,8,9,9,0,3,0,25,0,3,0,0,0,0,9,0,9,5,0,0,0,19,10,6,8,4,0,0,22,102,178,47,35,11,3,368
509011225,26,6,5,6,3,0,42,5,3,0,0,0,0,14,27,3,4,0,3,0,38,14,4,0,0,0,0,19,12,10,0,4,0,0,39,27,27,5,4,3,0,70,38,34,15,10,5,0,106,64,57,25,18,6,4,174,43,67,12,5,4,0,137,35,62,16,5,4,0,120,20,36,10,7,0,0,80,43,52,16,8,6,0,125,13,20,3,0,0,0,38,9,7,4,0,0,0,27,12,25,12,3,0,0,48,21,21,7,5,0,0,49,8,10,6,0,0,0,20,0,4,0,0,0,0,13,23,13,8,3,8,0,55,433,472,157,79,66,8,1209
509011226,12,13,6,0,0,0,24,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,9,10,3,0,0,0,0,12,13,6,3,0,0,0,19,6,5,7,0,0,0,23,11,4,8,3,0,0,26,5,8,6,6,0,0,21,12,14,0,0,0,0,29,9,14,3,0,0,0,31,7,18,9,0,0,0,34,3,7,0,0,0,0,14,3,10,3,0,0,0,9,10,15,4,0,0,0,30,13,23,5,5,0,0,42,0,7,0,0,0,0,6,0,3,0,0,0,0,7,11,3,0,0,0,0,15,133,153,51,13,8,0,358
509011227,7,0,0,3,0,0,20,0,0,0,0,0,0,3,6,4,0,0,0,0,14,3,4,0,0,0,0,12,8,0,4,0,3,0,18,14,13,3,0,4,0,23,13,16,9,0,7,0,44,26,29,6,8,0,0,69,27,52,3,10,0,0,91,18,34,11,6,6,3,82,8,28,13,4,0,0,49,15,24,11,6,6,0,61,10,23,10,0,0,0,39,5,8,3,0,0,0,13,10,16,6,4,0,0,28,10,11,0,0,0,0,26,3,4,3,0,0,0,6,0,3,3,3,0,0,7,13,10,7,0,6,0,31,200,270,96,48,33,4,648
509011228,8,3,0,0,0,0,19,5,0,6,0,0,0,9,5,0,0,0,0,0,13,5,3,0,0,0,0,12,8,9,0,0,0,0,21,10,12,3,0,6,0,29,22,9,5,7,4,0,46,11,19,3,8,0,0,52,23,32,6,5,0,0,66,13,24,5,0,4,0,45,6,19,0,0,0,0,27,17,28,3,0,0,0,45,4,15,0,0,0,0,27,3,7,0,0,0,0,12,12,19,0,0,0,0,28,16,19,11,0,0,0,43,6,8,0,0,0,0,12,8,8,0,0,0,0,12,8,7,0,0,0,0,17,186,236,54,42,22,0,535
509011229,10,12,0,0,0,0,34,0,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,8,7,4,0,0,0,0,13,4,6,0,0,0,0,13,11,14,0,0,0,0,22,4,4,0,0,0,0,11,6,3,0,0,0,0,13,0,0,0,0,0,0,6,0,4,0,0,0,0,5,3,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,4,0,0,0,10,4,5,0,0,0,0,8,65,79,17,3,6,5,165
509011230,6,9,0,0,0,0,18,3,0,3,0,0,0,6,10,8,0,0,0,0,17,8,3,0,0,3,0,15,4,25,6,0,4,3,39,23,24,0,7,4,0,56,14,15,0,0,4,0,35,15,25,3,0,0,0,41,11,12,3,3,0,0,29,3,15,3,0,5,0,33,8,4,0,0,0,0,14,11,10,7,3,0,0,34,3,3,0,0,0,0,6,0,4,0,0,0,0,4,3,9,0,0,0,0,11,0,0,0,0,0,0,6,0,5,4,0,0,0,8,0,0,0,0,0,0,6,11,3,0,0,0,0,20,139,154,45,23,27,8,393
509011231,11,10,3,0,0,0,25,3,0,0,0,0,0,4,3,0,0,0,3,0,11,7,3,3,0,0,0,16,16,6,0,0,0,0,23,11,6,4,0,0,0,18,8,14,0,0,3,0,28,12,8,3,0,0,0,15,7,7,0,0,0,0,15,5,6,0,0,0,0,8,5,5,4,0,0,0,12,5,10,0,0,0,0,11,4,0,0,0,0,0,5,0,0,0,0,0,0,4,4,4,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,8,3,0,0,0,15,97,98,24,6,9,0,235
509011232,4,0,4,0,0,0,11,4,0,0,0,0,0,4,9,5,4,0,0,0,14,0,4,0,0,0,0,6,8,0,0,0,0,0,11,8,5,0,0,0,0,15,10,13,5,0,0,0,29,8,12,3,0,0,0,25,10,17,3,3,0,0,37,10,23,11,0,0,0,45,3,19,7,0,0,0,23,15,29,8,0,0,0,51,0,5,3,0,0,0,8,6,3,0,0,3,0,12,9,16,5,0,0,0,27,9,8,7,0,0,0,24,6,4,8,0,0,0,12,0,0,0,0,0,0,5,13,8,0,0,4,0,21,137,170,62,19,5,0,392
509011233,18,8,4,0,3,0,39,6,0,7,0,0,0,13,12,5,6,0,4,0,32,9,3,0,3,0,0,12,15,8,4,6,0,3,43,31,18,12,5,4,0,75,31,41,19,8,9,0,104,37,67,17,18,17,0,145,47,84,8,15,9,0,162,59,82,26,19,9,5,191,22,67,7,3,0,0,108,51,83,25,7,3,0,163,17,24,8,0,0,0,48,8,16,9,3,0,0,28,17,30,15,0,0,0,61,17,30,10,3,0,0,64,3,7,4,0,4,0,19,8,7,3,0,0,0,16,24,29,14,0,6,0,75,413,621,189,93,66,10,1400
509011234,15,8,3,0,0,0,28,4,0,0,0,0,0,7,5,3,0,0,0,0,16,12,3,5,4,0,0,22,19,6,8,3,4,0,40,6,13,4,5,0,0,35,23,17,12,7,5,0,56,24,27,8,3,4,0,65,19,19,8,0,3,0,48,18,20,3,3,0,0,42,13,12,0,0,0,0,28,12,14,0,0,0,0,28,8,10,0,0,0,0,15,6,0,0,0,0,0,4,12,6,5,0,0,0,17,0,6,0,0,0,0,9,4,0,0,0,0,0,3,0,5,5,0,0,0,10,12,7,4,0,3,0,30,206,170,66,27,24,0,497
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,22,5,4,0,0,0,25,10,4,0,0,0,0,12,5,0,0,0,0,0,5,5,0,0,0,0,0,10,9,0,5,0,0,0,10,12,7,5,0,0,0,23,13,7,13,7,0,0,29,16,21,14,11,6,0,64,22,20,8,0,7,0,58,27,31,18,3,0,0,80,25,25,14,0,0,0,68,40,56,27,10,4,0,138,15,40,13,0,4,0,66,21,22,8,0,0,0,50,41,46,17,9,5,0,122,48,60,24,4,4,0,142,19,6,0,0,3,0,34,8,9,3,0,0,0,18,27,16,19,4,4,0,68,368,380,191,49,39,0,1031
509021237,12,6,4,0,0,0,19,0,0,3,0,0,0,7,4,4,0,6,4,0,13,5,0,5,0,4,0,15,15,5,3,0,5,0,29,6,8,6,0,0,0,20,12,13,4,0,4,0,30,7,9,4,0,0,0,20,3,12,0,0,0,0,18,0,3,4,0,0,0,13,7,5,0,0,0,0,10,3,6,0,0,0,0,9,0,4,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,8,7,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,10,88,96,31,14,18,5,245
509021238,8,0,0,0,0,0,18,3,0,0,0,0,0,9,9,0,0,4,0,0,17,3,6,4,0,6,0,15,12,11,0,4,0,0,28,5,10,4,3,3,0,26,8,5,3,3,4,0,25,3,10,0,5,0,0,22,4,5,3,0,0,0,13,7,8,3,0,0,0,15,4,3,0,0,0,0,7,4,5,0,0,0,0,12,0,3,0,0,0,0,7,0,3,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,0,0,0,0,13,91,86,24,22,14,0,240
509021239,29,8,9,0,3,0,54,12,0,0,0,0,0,18,6,5,0,0,0,0,17,9,4,0,0,0,0,18,15,7,7,0,0,0,30,17,6,4,0,3,0,30,32,19,8,0,0,0,65,24,19,8,6,4,0,61,31,24,8,9,3,0,73,41,34,13,3,3,0,90,21,28,8,3,0,0,59,30,35,14,0,3,0,81,9,14,7,0,0,0,36,13,16,8,0,0,0,33,23,18,6,3,0,0,52,29,15,7,0,0,0,60,10,0,4,0,0,0,17,17,11,4,4,4,0,27,21,10,9,0,4,0,50,378,290,128,32,36,7,865
509021240,13,9,7,0,3,0,26,0,3,0,0,0,0,11,3,13,0,0,7,0,21,5,6,0,0,6,0,18,18,15,5,0,3,0,36,19,17,0,10,3,0,54,19,21,5,6,0,0,49,12,14,9,0,0,0,39,10,13,0,0,0,0,22,8,5,0,0,0,0,19,0,3,0,0,0,0,8,5,15,4,0,0,0,28,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,6,6,0,0,0,0,0,8,0,0,6,0,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,18,125,161,41,24,20,0,372
509021241,15,11,7,6,3,0,36,0,3,0,0,0,0,0,0,3,0,0,0,0,7,6,6,0,0,0,0,18,11,15,8,0,0,4,38,4,21,8,0,0,0,37,12,19,0,3,3,0,39,7,15,4,0,6,0,26,4,7,0,0,0,0,20,10,7,0,0,0,0,20,3,0,0,0,0,0,6,5,6,0,0,0,0,18,0,3,0,0,0,0,4,0,4,0,0,0,0,4,8,0,0,0,0,0,6,3,4,0,0,0,0,4,4,3,0,0,0,0,3,3,4,0,0,0,0,7,8,0,0,0,0,0,17,96,139,45,11,15,4,312
509021242,8,9,4,0,0,0,15,5,0,0,0,0,0,5,8,0,0,0,0,0,12,8,3,0,0,0,0,16,6,8,4,0,0,0,16,8,0,3,0,0,0,12,3,3,0,0,0,0,14,4,8,0,0,0,0,9,0,0,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,13,56,46,20,8,8,0,137
509021243,17,6,3,4,7,4,34,7,4,0,0,0,0,10,14,4,4,5,4,0,27,18,3,9,3,10,0,46,26,14,12,5,9,0,69,28,25,3,4,18,0,85,41,47,15,16,5,0,126,40,57,12,12,7,6,127,39,41,16,3,13,0,110,24,56,22,3,3,0,115,22,26,10,4,0,0,63,39,52,13,8,0,0,103,12,18,9,5,0,0,39,14,10,5,5,4,0,35,23,26,14,5,5,0,70,28,20,9,5,0,0,66,8,7,5,0,0,0,16,5,6,5,0,0,0,16,19,11,11,3,3,0,53,438,425,178,86,92,6,1221
509021244,13,0,4,0,4,0,24,0,0,0,0,0,0,4,9,0,3,0,0,0,12,0,5,0,0,3,3,11,10,4,4,0,4,0,24,19,5,6,3,0,0,35,19,12,6,3,3,0,46,13,10,5,3,3,0,40,25,17,7,4,4,0,60,30,31,8,5,0,0,68,12,18,3,0,0,0,36,24,20,10,4,0,0,53,10,3,6,0,0,0,21,11,6,0,0,0,0,13,23,14,3,0,0,0,42,18,4,10,0,0,0,35,8,5,0,0,0,0,13,3,0,0,0,0,0,10,15,5,7,3,4,0,35,272,158,85,35,29,5,578
509021245,17,0,0,3,4,0,28,3,0,0,0,0,0,3,8,6,0,0,0,0,11,4,4,0,0,0,0,10,19,5,0,0,0,0,29,21,6,7,0,3,0,35,13,9,8,6,0,3,38,21,21,5,7,4,0,64,19,17,9,3,3,0,47,15,18,5,3,0,0,43,6,10,4,0,4,0,19,20,13,7,4,4,0,46,6,3,3,0,0,6,20,3,3,0,0,0,0,9,10,3,0,0,5,0,14,8,6,6,0,0,0,15,3,4,0,0,0,0,8,5,0,0,0,0,0,5,13,4,6,4,0,0,25,207,144,69,25,24,13,476
509031246,11,4,9,0,0,0,18,0,0,0,0,0,0,4,4,0,0,0,7,0,5,8,0,0,0,0,0,14,5,6,7,0,5,0,27,12,16,0,0,0,0,30,12,3,4,0,6,0,16,9,9,3,0,0,0,27,8,11,0,4,0,0,16,6,3,0,0,0,0,18,7,9,0,0,0,0,12,10,8,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,4,0,0,0,12,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,3,3,0,0,0,8,10,6,0,0,0,0,15,111,81,33,9,14,0,250
509031247,20,11,6,0,0,0,33,4,0,0,0,0,0,10,0,8,0,0,0,0,22,7,7,0,0,0,0,18,0,12,3,0,3,0,18,8,4,0,0,0,0,17,7,8,0,0,0,0,17,12,8,0,0,0,0,16,0,11,0,0,0,0,12,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,6,7,5,0,0,0,20,80,98,24,9,10,0,216
509031248,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,0,0,0,7,0,10,0,0,0,0,13,9,18,0,0,6,0,28,3,3,5,0,0,0,19,0,5,0,0,0,0,13,5,9,6,4,0,0,23,3,3,3,0,0,0,12,6,20,3,0,0,0,37,0,6,0,0,0,0,13,3,3,0,0,0,0,8,9,8,0,0,0,0,9,10,3,3,0,0,0,21,4,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,4,3,5,0,10,77,103,35,10,14,0,240
509031249,4,7,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,3,0,0,8,3,5,0,3,3,0,13,9,7,4,9,4,0,37,15,14,0,5,5,0,41,16,20,5,10,3,0,50,16,24,7,6,6,0,51,5,23,3,0,0,0,36,9,13,9,0,0,0,35,6,5,0,0,0,0,8,6,7,3,0,0,0,20,0,5,3,0,0,0,6,0,0,0,0,0,0,6,3,7,0,0,0,0,13,3,0,0,0,0,0,9,4,0,0,0,0,0,6,0,0,0,0,0,0,0,5,9,0,3,0,0,17,111,152,48,34,31,5,373
509031250,18,8,0,0,0,0,30,10,0,0,0,0,0,13,0,7,0,0,0,0,8,8,5,0,3,0,0,16,21,10,3,6,0,0,39,17,13,3,6,5,0,37,8,19,3,4,0,0,39,13,5,0,0,6,0,29,11,18,5,0,0,0,27,8,3,3,0,0,0,21,4,3,0,0,0,0,4,6,10,9,0,0,0,17,5,0,0,0,0,0,5,0,0,4,0,0,0,3,6,0,0,0,0,0,8,8,3,0,0,0,0,6,3,0,0,0,0,0,5,0,0,4,0,0,0,6,11,3,4,0,0,0,22,145,117,46,23,19,0,351
510011262,3,9,6,0,0,0,18,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,5,7,5,0,0,0,0,18,13,14,6,0,0,0,32,20,15,3,9,0,0,40,17,13,3,5,0,0,48,29,17,9,0,0,0,60,28,37,5,8,4,0,79,19,39,9,9,4,0,73,34,65,17,10,3,0,129,13,36,7,3,4,0,69,20,35,3,4,0,0,59,25,66,13,8,7,0,116,53,110,26,6,4,0,204,25,31,6,3,0,0,65,9,16,4,3,0,3,34,22,22,3,6,5,0,62,338,541,105,79,37,10,1112
510011263,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,8,8,4,0,0,0,0,10,0,0,0,0,0,0,5,0,4,3,0,0,0,11,0,8,0,0,0,0,4,3,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,3,3,0,6,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,31,16,6,0,0,97
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10
510011265,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,5,6,4,0,0,0,0,16,6,10,0,6,0,0,16,10,8,0,0,0,0,17,5,5,3,0,0,0,12,4,9,3,0,0,0,19,4,6,0,0,0,0,14,13,23,0,4,0,0,35,0,3,0,0,0,0,8,0,8,0,0,0,0,8,5,12,0,4,0,0,24,11,12,3,0,3,0,24,3,4,0,0,0,0,16,3,10,0,0,0,0,17,3,7,4,5,0,0,20,98,123,24,18,7,3,266
510011266,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,19,13,3,3,0,0,43
510021267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,7,0,0,0,31
510021268,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,3,0,0,0,0,6,10,5,0,0,0,0,10,6,4,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,28,21,6,5,3,0,56
510021269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,3,0,0,0,0,12,0,7,0,0,0,0,8,6,0,0,0,0,0,6,3,9,0,0,0,0,11,3,8,0,0,0,0,9,8,8,0,0,0,0,18,0,0,0,0,0,0,6,0,7,0,0,0,0,9,3,4,0,0,0,0,8,10,0,0,0,0,0,13,6,0,0,0,0,0,8,4,3,0,0,0,0,9,3,9,3,0,0,0,20,64,60,13,6,5,0,154
510021270,8,5,0,0,0,0,12,0,5,0,0,0,0,8,7,9,0,0,0,0,18,5,6,0,0,0,0,15,11,24,6,0,0,0,41,12,33,6,4,6,0,55,14,19,12,4,0,0,49,24,20,7,5,5,0,53,15,25,3,0,0,0,48,11,18,4,3,0,0,38,12,8,3,3,6,0,32,9,13,6,6,0,4,37,3,4,5,0,0,0,7,3,4,0,0,0,0,9,5,12,3,0,0,0,17,12,12,7,5,0,0,41,14,3,0,6,0,0,23,6,3,5,0,3,0,13,10,13,5,3,0,0,28,172,250,56,36,19,10,538
510031271,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,3,18,10,0,0,0,0,37
510031272,9,4,0,4,0,0,21,8,3,0,0,0,0,10,0,5,0,0,0,0,10,0,4,0,0,0,0,10,14,5,0,0,6,0,24,7,8,0,0,0,0,21,22,33,4,0,0,0,59,35,36,6,5,0,0,75,36,58,5,4,0,0,101,28,63,8,3,0,0,99,21,45,7,7,0,0,83,36,67,12,3,5,4,124,20,42,4,0,0,0,68,13,22,5,0,0,0,38,16,47,7,0,0,0,76,31,60,16,7,0,0,111,22,41,7,0,0,0,70,14,16,5,0,0,0,42,17,33,8,3,0,0,59,349,585,105,38,22,8,1106
