SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
505031303,..,7,270,626,534,455,370,155,31,2444,..,41,224,124,82,45,25,8,0,553,..,0,3,29,47,16,15,0,0,117,1333,..,..,..,..,..,..,..,..,1333,..,337,..,..,..,..,..,..,..,337,..,298,149,33,15,10,0,0,0,503,..,42,31,12,3,12,13,8,6,130,..,16,27,5,7,3,0,0,0,62,..,24,30,17,11,13,10,0,0,99,..,14,57,63,66,57,52,32,8,340,13,17,15,8,9,7,6,0,0,74,1338,787,810,921,769,611,487,216,45,5986,..,10,383,708,554,433,309,128,11,2531,..,72,277,136,81,44,22,5,0,623,..,7,65,119,121,67,28,13,3,416,1330,..,..,..,..,..,..,..,..,1330,..,393,..,..,..,..,..,..,..,393,..,205,101,24,13,4,0,0,0,351,..,32,19,5,7,29,32,21,5,156,..,14,16,3,8,3,4,0,0,51
505031304,..,11,413,1015,743,556,286,86,22,3131,..,26,171,125,69,43,13,9,0,438,..,0,10,19,37,19,7,0,0,97,1983,..,..,..,..,..,..,..,..,1983,..,472,..,..,..,..,..,..,..,472,..,382,205,35,12,4,0,0,0,652,..,35,45,14,15,15,14,4,4,145,..,10,26,9,9,6,0,0,0,55,..,22,42,12,12,3,5,0,0,94,..,17,38,48,41,31,10,16,5,215,9,17,17,4,8,0,0,0,0,71,1994,993,971,1283,953,677,334,111,31,7349,..,29,659,1050,738,504,215,61,7,3259,..,32,216,123,66,39,10,4,0,495,..,7,58,92,108,67,18,10,4,372,1808,..,..,..,..,..,..,..,..,1808,..,508,..,..,..,..,..,..,..,508,..,285,146,23,12,7,0,0,0,475,..,35,29,16,20,44,38,22,17,212,..,18,11,4,0,5,0,0,0,41
505031305,..,8,233,777,821,501,320,190,50,2907,..,27,110,84,96,35,8,0,0,357,..,0,3,13,33,16,12,5,4,78,1563,..,..,..,..,..,..,..,..,1563,..,553,..,..,..,..,..,..,..,553,..,354,174,39,27,6,0,0,0,611,..,24,18,12,12,7,13,11,0,102,..,17,12,8,0,3,0,0,0,44,..,20,34,12,8,4,3,0,0,84,..,4,36,41,53,36,46,24,20,258,18,16,14,10,8,5,5,8,0,76,1574,1018,642,1000,1067,615,407,233,73,6629,..,20,395,882,824,428,289,149,24,2999,..,37,125,86,79,32,9,4,0,370,..,4,36,112,143,62,30,11,6,411,1469,..,..,..,..,..,..,..,..,1469,..,543,..,..,..,..,..,..,..,543,..,244,131,26,8,3,0,0,0,417,..,32,13,11,18,30,38,22,11,175,..,14,6,5,0,0,0,0,0,30
505031306,..,6,235,552,437,438,458,225,48,2391,..,61,285,143,99,67,30,9,0,691,..,0,15,43,43,28,14,0,0,150,1459,..,..,..,..,..,..,..,..,1459,..,289,..,..,..,..,..,..,..,289,..,270,157,62,34,13,0,0,0,542,..,34,26,20,13,22,15,5,0,141,..,25,36,10,11,10,7,3,0,101,..,31,56,20,15,16,18,8,0,168,..,31,83,88,105,116,99,79,24,637,12,17,23,16,12,8,6,4,0,106,1473,772,916,968,767,727,653,350,74,6677,..,15,366,616,458,480,395,171,30,2520,..,102,317,128,127,56,22,7,0,753,..,7,90,148,130,80,41,21,13,527,1396,..,..,..,..,..,..,..,..,1396,..,299,..,..,..,..,..,..,..,299,..,213,102,25,15,10,0,0,0,365,..,37,20,7,16,33,30,19,10,171,..,12,12,7,0,0,0,3,0,43
506011110,..,25,430,706,494,432,428,257,51,2822,..,180,484,210,151,102,30,11,7,1172,..,0,34,55,65,47,26,7,4,240,2432,..,..,..,..,..,..,..,..,2432,..,407,..,..,..,..,..,..,..,407,..,384,261,95,65,24,3,0,0,834,..,75,101,37,39,46,34,10,6,348,..,51,52,38,18,9,7,3,0,172,..,59,100,57,57,63,43,11,0,392,..,38,202,174,254,231,198,103,38,1224,63,34,50,36,19,9,8,12,0,230,2490,1256,1713,1411,1158,962,773,406,100,10268,..,47,648,754,514,436,389,171,22,2976,..,271,489,206,154,87,28,3,0,1243,..,66,304,313,253,159,89,44,25,1251,2278,..,..,..,..,..,..,..,..,2278,..,425,..,..,..,..,..,..,..,425,..,287,121,38,29,20,0,0,0,491,..,75,44,20,49,55,84,24,8,359,..,42,29,11,10,8,5,0,0,96
506011111,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506011112,..,7,81,175,138,198,197,69,11,874,..,24,69,54,40,18,23,12,0,233,..,0,4,22,18,14,5,0,7,73,557,..,..,..,..,..,..,..,..,557,..,118,..,..,..,..,..,..,..,118,..,148,79,33,21,9,0,0,0,289,..,20,14,9,10,4,8,10,0,67,..,6,18,8,14,4,6,0,0,53,..,9,19,11,11,20,11,5,4,87,..,12,41,41,56,66,49,23,5,296,5,13,9,12,3,9,3,0,0,49,558,355,330,361,316,343,291,117,24,2692,..,11,117,193,159,197,164,43,3,888,..,30,84,47,39,27,23,0,0,249,..,10,57,89,55,50,26,13,0,291,528,..,..,..,..,..,..,..,..,528,..,119,..,..,..,..,..,..,..,119,..,90,37,4,10,6,0,0,0,154,..,18,9,6,7,9,11,10,4,77,..,13,7,4,0,0,0,0,0,32
506011114,..,6,153,258,277,309,315,168,52,1542,..,36,161,91,70,59,18,3,4,439,..,0,12,26,39,29,14,11,0,135,880,..,..,..,..,..,..,..,..,880,..,204,..,..,..,..,..,..,..,204,..,233,125,57,38,19,0,0,0,462,..,40,29,15,11,24,9,8,6,129,..,18,20,19,13,5,0,0,0,82,..,25,40,29,28,33,20,0,0,177,..,14,77,94,113,123,103,48,18,602,9,24,17,6,15,8,9,3,3,96,892,601,641,599,606,601,490,246,75,4746,..,23,205,307,316,309,294,139,23,1616,..,58,163,109,62,52,12,5,0,465,..,17,88,129,109,65,40,25,6,486,845,..,..,..,..,..,..,..,..,845,..,219,..,..,..,..,..,..,..,219,..,148,58,14,16,7,0,0,0,240,..,40,17,13,11,21,29,17,5,156,..,20,4,11,0,0,0,0,0,44
506011115,..,8,97,268,345,436,330,202,41,1721,..,29,74,65,66,53,27,9,0,317,..,0,3,23,18,11,3,0,0,69,686,..,..,..,..,..,..,..,..,686,..,196,..,..,..,..,..,..,..,196,..,192,94,37,25,5,0,0,0,350,..,23,14,5,6,6,4,7,5,68,..,12,9,3,0,7,0,4,0,41,..,5,11,9,12,18,10,0,0,66,..,8,22,27,33,56,57,50,15,264,11,10,8,5,6,4,5,5,0,58,696,486,336,436,503,587,435,281,68,3841,..,10,150,324,380,438,319,157,17,1797,..,34,94,62,69,58,18,6,0,346,..,10,32,49,43,24,20,12,8,202,637,..,..,..,..,..,..,..,..,637,..,215,..,..,..,..,..,..,..,215,..,129,59,15,11,9,3,0,0,229,..,14,0,5,3,10,18,18,7,69,..,8,6,6,0,3,4,0,0,27
506011116,..,0,107,252,331,362,350,149,16,1574,..,12,73,64,76,54,22,5,0,301,..,0,3,16,22,8,3,9,6,63,662,..,..,..,..,..,..,..,..,662,..,176,..,..,..,..,..,..,..,176,..,151,84,38,21,8,0,0,0,300,..,9,5,3,3,8,12,4,7,55,..,8,7,3,0,0,4,0,0,33,..,5,4,8,8,8,11,0,0,48,..,8,16,24,28,27,40,31,5,178,4,12,5,13,7,0,8,0,4,44,666,378,302,419,503,478,446,195,36,3429,..,3,155,305,371,348,334,92,10,1623,..,15,74,70,80,48,21,0,0,309,..,4,14,38,51,23,12,13,0,158,588,..,..,..,..,..,..,..,..,588,..,192,..,..,..,..,..,..,..,192,..,114,50,9,5,10,0,0,0,186,..,12,3,0,3,5,13,10,7,57,..,5,3,5,0,0,0,0,0,23
506011117,..,17,244,517,361,276,179,73,16,1680,..,46,199,120,69,35,6,5,4,491,..,0,9,27,29,24,10,4,0,96,1477,..,..,..,..,..,..,..,..,1477,..,271,..,..,..,..,..,..,..,271,..,278,134,31,22,10,0,0,0,475,..,50,39,23,7,21,6,9,0,157,..,29,30,16,8,0,4,0,0,91,..,13,32,10,12,13,4,0,0,89,..,23,61,70,74,50,47,20,11,346,21,7,16,16,16,11,4,0,0,82,1498,732,763,832,600,438,258,109,25,5254,..,24,375,566,352,268,147,44,3,1784,..,81,222,117,55,36,10,7,0,524,..,16,111,124,111,62,22,11,8,474,1366,..,..,..,..,..,..,..,..,1366,..,291,..,..,..,..,..,..,..,291,..,200,87,21,12,10,0,0,0,323,..,26,26,8,19,30,22,4,0,141,..,14,7,3,0,6,4,0,0,39
506011307,..,4,348,1050,480,273,161,45,8,2367,..,25,133,84,52,24,7,0,0,318,..,0,10,17,30,7,0,0,0,71,1670,..,..,..,..,..,..,..,..,1670,..,307,..,..,..,..,..,..,..,307,..,152,85,13,7,8,0,0,0,267,..,34,45,16,4,6,6,9,0,109,..,9,29,14,3,0,0,0,0,58,..,9,34,17,4,3,0,0,0,74,..,7,49,55,21,26,11,0,0,182,17,10,15,6,4,6,0,0,0,57,1680,557,742,1273,601,346,196,57,10,5473,..,10,594,1053,407,232,133,27,0,2464,..,44,138,96,45,12,8,0,0,352,..,5,50,103,81,37,12,5,8,294,1639,..,..,..,..,..,..,..,..,1639,..,332,..,..,..,..,..,..,..,332,..,114,67,9,8,14,4,0,0,206,..,25,17,11,11,30,50,19,4,162,..,8,16,0,5,0,0,0,0,32
506011308,..,10,614,1427,574,307,166,67,6,3167,..,34,252,114,79,30,14,0,0,518,..,0,7,24,17,22,3,0,0,74,2352,..,..,..,..,..,..,..,..,2352,..,313,..,..,..,..,..,..,..,313,..,204,114,26,8,5,0,0,0,359,..,58,75,19,4,12,10,5,0,191,..,23,36,14,9,0,0,0,0,85,..,20,75,16,14,3,0,0,0,132,..,20,98,71,45,26,12,0,0,280,18,9,11,13,3,3,3,0,0,69,2372,697,1297,1725,745,407,218,70,12,7542,..,29,975,1411,484,267,147,35,0,3345,..,68,283,131,72,23,12,0,0,592,..,4,65,118,84,43,25,4,4,356,2301,..,..,..,..,..,..,..,..,2301,..,363,..,..,..,..,..,..,..,363,..,149,80,16,3,0,3,0,0,259,..,42,48,11,8,41,47,16,8,228,..,20,28,4,0,0,0,0,0,58
506021118,..,4,261,498,441,381,328,178,50,2140,..,62,254,152,125,81,43,17,0,725,..,5,6,31,34,30,20,10,4,143,1099,..,..,..,..,..,..,..,..,1099,..,257,..,..,..,..,..,..,..,257,..,221,158,45,36,21,5,0,0,488,..,68,66,21,25,17,14,6,4,216,..,37,71,24,13,5,3,0,0,158,..,116,201,74,56,43,21,5,0,516,..,43,149,149,149,192,144,73,25,923,7,17,30,12,13,16,11,8,6,113,1108,816,1206,1008,886,789,581,291,92,6765,..,22,389,590,425,366,289,112,24,2212,..,103,294,134,109,88,22,4,0,766,..,10,60,112,120,81,29,21,18,462,1061,..,..,..,..,..,..,..,..,1061,..,242,..,..,..,..,..,..,..,242,..,124,75,17,12,14,6,0,0,248,..,65,59,7,19,42,32,16,4,252,..,26,30,7,4,3,0,0,0,76
506021119,..,12,433,703,518,377,278,116,42,2480,..,63,466,226,129,68,27,9,0,990,..,0,5,12,34,29,16,3,3,104,1283,..,..,..,..,..,..,..,..,1283,..,290,..,..,..,..,..,..,..,290,..,158,128,54,32,16,0,0,0,385,..,66,58,24,12,21,11,7,6,195,..,39,72,16,11,5,4,3,0,145,..,219,345,96,63,46,25,11,0,807,..,58,168,186,164,206,190,83,16,1063,21,26,24,18,6,10,3,0,5,115,1301,924,1690,1336,974,775,548,231,68,7856,..,31,565,771,529,345,219,85,20,2559,..,113,481,218,130,52,16,4,0,1016,..,8,42,100,133,91,50,23,15,470,1255,..,..,..,..,..,..,..,..,1255,..,280,..,..,..,..,..,..,..,280,..,116,71,27,16,6,0,0,0,237,..,87,65,16,12,25,27,12,5,254,..,54,47,10,4,0,0,0,0,115
506021120,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506021121,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506021123,..,18,398,671,441,418,346,103,36,2426,..,85,378,202,105,63,43,9,0,881,..,0,11,27,36,32,5,6,0,118,1005,..,..,..,..,..,..,..,..,1005,..,202,..,..,..,..,..,..,..,202,..,142,103,21,15,6,3,0,0,292,..,83,59,15,5,13,6,7,4,184,..,51,49,26,3,4,0,0,0,136,..,195,295,72,38,38,30,7,0,683,..,81,262,232,200,235,160,91,25,1278,7,22,30,19,10,19,10,0,0,122,1010,879,1581,1283,859,822,606,215,71,7316,..,31,560,675,457,402,281,72,16,2497,..,125,432,168,79,62,35,8,0,904,..,3,23,93,92,66,21,16,14,334,993,..,..,..,..,..,..,..,..,993,..,224,..,..,..,..,..,..,..,224,..,90,66,13,4,8,4,0,0,182,..,91,59,20,11,20,35,12,3,248,..,37,43,8,9,0,0,0,0,94
506021309,..,9,201,332,236,169,148,86,32,1205,..,47,168,78,49,45,14,4,0,402,..,3,6,15,21,21,13,0,5,86,696,..,..,..,..,..,..,..,..,696,..,169,..,..,..,..,..,..,..,169,..,130,101,32,31,20,7,0,0,311,..,55,42,12,7,19,15,4,0,161,..,29,51,11,11,6,3,0,0,115,..,56,126,54,22,31,0,6,0,292,..,26,99,81,61,97,60,33,24,479,15,8,13,16,10,4,3,0,0,71,708,533,802,635,441,405,262,140,67,3997,..,16,286,339,245,139,143,64,14,1252,..,81,196,59,44,29,17,4,0,437,..,15,49,80,95,43,32,26,15,354,710,..,..,..,..,..,..,..,..,710,..,187,..,..,..,..,..,..,..,187,..,88,49,9,10,13,0,0,0,177,..,41,22,10,5,26,28,13,9,160,..,14,25,4,6,5,0,0,0,56
506021310,..,3,163,349,237,179,133,106,27,1190,..,22,103,61,38,34,18,5,0,279,..,0,3,9,24,18,7,6,0,62,682,..,..,..,..,..,..,..,..,682,..,176,..,..,..,..,..,..,..,176,..,91,67,17,31,20,5,0,0,221,..,21,25,9,9,9,0,0,0,84,..,12,26,9,7,6,4,0,0,61,..,44,85,36,27,20,11,4,0,233,..,15,86,53,58,71,55,25,15,380,9,9,7,4,3,5,3,0,0,47,688,397,560,551,435,354,233,150,44,3423,..,12,271,338,215,165,142,79,13,1229,..,30,129,62,39,20,10,5,3,290,..,0,27,60,62,29,23,14,17,237,652,..,..,..,..,..,..,..,..,652,..,156,..,..,..,..,..,..,..,156,..,81,39,15,8,8,3,0,0,150,..,24,17,7,3,12,17,8,10,104,..,13,14,3,3,0,0,0,0,33
506021311,..,16,304,396,266,237,160,80,20,1485,..,67,308,126,61,44,17,3,0,627,..,0,10,12,24,14,12,0,4,76,708,..,..,..,..,..,..,..,..,708,..,124,..,..,..,..,..,..,..,124,..,100,69,22,17,15,0,0,0,230,..,51,58,14,12,15,13,3,0,170,..,30,42,16,3,0,0,0,0,100,..,117,260,64,27,26,10,3,0,520,..,63,252,173,128,160,116,54,23,970,10,8,20,21,4,10,5,0,0,81,717,571,1330,853,544,531,336,149,46,5079,..,17,422,406,246,227,132,56,4,1511,..,125,311,117,45,36,12,0,0,640,..,5,39,73,72,46,24,20,16,293,664,..,..,..,..,..,..,..,..,664,..,130,..,..,..,..,..,..,..,130,..,70,46,15,7,12,0,0,0,147,..,33,50,10,11,21,33,11,6,161,..,17,31,6,4,0,0,0,0,61
506031124,..,19,523,660,429,384,291,251,81,2636,..,100,333,119,85,41,23,10,3,705,..,0,13,17,35,28,16,3,3,114,1296,..,..,..,..,..,..,..,..,1296,..,285,..,..,..,..,..,..,..,285,..,174,159,47,29,24,0,0,0,431,..,137,111,34,14,13,11,8,3,340,..,122,197,44,16,11,3,3,0,394,..,767,809,135,81,49,21,5,0,1866,..,83,190,154,129,163,155,119,75,1081,10,48,43,16,11,3,7,3,0,146,1304,1735,2375,1229,822,726,536,400,165,9289,..,42,689,682,425,362,302,179,45,2725,..,144,331,150,65,34,20,4,0,752,..,16,71,124,124,84,35,27,21,512,1209,..,..,..,..,..,..,..,..,1209,..,346,..,..,..,..,..,..,..,346,..,127,80,29,8,15,3,0,0,263,..,142,67,26,28,23,32,14,11,351,..,94,103,20,11,3,0,0,0,232
506031125,..,3,130,391,534,591,407,160,28,2243,..,12,66,37,36,51,21,4,0,220,..,0,3,4,19,19,0,0,4,51,876,..,..,..,..,..,..,..,..,876,..,425,..,..,..,..,..,..,..,425,..,244,182,32,21,9,0,0,0,484,..,37,30,13,5,5,10,6,0,107,..,15,23,15,7,4,4,0,0,73,..,18,15,18,8,9,6,5,0,77,..,8,12,18,23,30,29,6,5,127,6,6,16,7,6,7,3,0,0,49,883,760,472,530,666,720,471,183,44,4729,..,8,196,501,583,595,343,100,10,2331,..,22,72,44,45,47,14,0,0,237,..,3,13,61,87,52,12,16,9,257,827,..,..,..,..,..,..,..,..,827,..,439,..,..,..,..,..,..,..,439,..,179,151,23,14,13,3,0,0,386,..,36,28,9,4,24,33,26,16,186,..,8,18,4,7,0,0,0,0,43
506031126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506031127,..,32,927,1052,584,380,270,140,36,3418,..,89,282,132,61,35,13,3,0,621,..,5,17,25,34,32,4,10,0,129,1901,..,..,..,..,..,..,..,..,1901,..,398,..,..,..,..,..,..,..,398,..,250,195,47,30,13,0,0,0,535,..,144,166,37,23,30,12,6,0,413,..,118,216,54,19,17,0,0,0,417,..,257,410,104,62,44,17,0,4,902,..,62,215,168,119,126,112,46,15,857,5,20,38,29,13,11,5,0,0,127,1910,1369,2457,1647,943,689,446,203,52,9725,..,95,1197,996,523,364,229,86,17,3511,..,141,279,126,58,40,5,3,0,654,..,17,78,130,131,92,46,26,18,535,1781,..,..,..,..,..,..,..,..,1781,..,378,..,..,..,..,..,..,..,378,..,163,131,37,12,5,0,0,0,353,..,110,106,26,25,76,51,31,15,440,..,106,167,27,5,5,4,0,0,311
506031128,..,7,281,561,436,459,501,271,62,2570,..,43,165,106,80,48,28,9,0,484,..,0,11,24,29,36,18,8,4,131,1171,..,..,..,..,..,..,..,..,1171,..,348,..,..,..,..,..,..,..,348,..,218,203,77,43,19,0,0,0,561,..,53,41,19,14,18,17,9,0,162,..,38,33,23,12,7,3,0,0,123,..,43,87,44,19,26,23,0,0,248,..,12,77,102,100,122,114,67,38,627,16,18,13,15,10,6,4,7,0,87,1189,787,912,969,739,738,722,363,105,6521,..,13,407,596,458,533,450,192,22,2659,..,58,194,114,74,60,27,8,0,537,..,10,54,116,130,76,49,40,18,493,1142,..,..,..,..,..,..,..,..,1142,..,275,..,..,..,..,..,..,..,275,..,141,113,40,27,20,0,0,0,341,..,43,29,6,20,29,37,32,10,212,..,11,28,7,3,0,0,0,0,56
506031129,..,4,151,682,760,624,496,314,89,3119,..,22,71,44,38,32,25,17,0,251,..,0,3,19,41,21,7,3,0,96,1434,..,..,..,..,..,..,..,..,1434,..,633,..,..,..,..,..,..,..,633,..,220,158,46,26,15,0,0,0,470,..,27,20,9,3,7,11,8,3,91,..,14,18,12,3,0,7,0,0,46,..,26,46,18,11,7,4,0,0,125,..,14,24,40,55,69,81,62,24,362,5,12,15,3,10,9,6,4,0,63,1438,971,508,868,947,787,638,415,121,6684,..,13,240,818,805,571,456,253,40,3193,..,30,84,43,35,37,23,10,0,264,..,3,13,113,130,72,25,20,18,384,1286,..,..,..,..,..,..,..,..,1286,..,635,..,..,..,..,..,..,..,635,..,167,109,18,22,5,4,0,0,322,..,39,22,0,0,26,47,35,19,186,..,10,18,0,0,0,0,0,0,27
