SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
510011266,37,0,0,50,9,96,40,0,0,9,0,52,0,0,0,0,0,0,220,6,0,0,0,228,117,0,0,0,3,124,12,0,0,0,0,14,15,0,0,3,6,29,0,0,0,0,0,0,369,6,0,7,4,392,53,0,0,9,9,69,20,0,0,0,7,31,521,9,0,78,35,640
510021267,17,0,0,25,10,49,27,0,0,3,3,39,3,0,0,0,4,5,53,0,4,0,0,59,157,6,3,0,0,167,3,0,0,0,4,9,20,0,0,0,9,34,0,0,0,0,0,0,245,3,3,0,14,269,47,3,4,6,7,66,7,0,0,6,4,19,349,6,5,40,38,437
510021268,77,0,0,0,0,78,75,0,0,0,0,72,173,13,22,0,0,206,59,8,0,0,0,68,4,0,0,0,0,4,32,0,0,0,0,36,658,27,0,0,0,687,0,0,0,0,0,0,926,50,18,0,0,998,115,0,6,0,0,121,22,0,0,0,0,28,1213,52,28,0,3,1305
510021269,76,8,13,13,0,114,156,6,7,6,0,180,151,68,81,5,0,300,46,18,8,0,0,72,4,0,0,0,0,10,31,9,6,0,0,46,353,32,109,7,0,503,0,0,0,0,0,0,581,130,201,11,4,931,102,18,19,3,0,143,11,5,0,0,0,19,931,163,245,35,10,1389
510021270,172,45,4,12,0,233,559,74,3,3,0,638,394,185,104,3,3,691,374,96,17,0,0,488,61,7,3,0,0,70,75,19,5,0,0,109,602,234,58,6,0,900,9,6,0,0,0,12,1516,551,189,11,8,2274,117,32,5,5,0,161,52,18,5,3,0,72,2417,719,204,26,10,3377
510031271,82,0,0,30,3,117,36,3,0,4,4,50,52,7,14,3,0,79,75,9,0,0,3,88,48,8,3,0,0,54,28,0,0,4,0,36,876,34,7,7,11,940,6,0,4,0,0,8,1086,60,24,12,17,1201,150,17,9,3,8,187,19,0,0,6,8,27,1370,81,35,64,33,1581
510031272,264,32,0,16,0,315,1154,119,5,4,0,1285,719,221,151,0,0,1094,312,77,37,0,0,422,16,5,0,0,0,18,116,46,8,0,0,177,1106,119,56,27,3,1314,4,4,0,0,0,5,2274,467,257,29,9,3035,261,31,26,8,5,324,62,26,3,4,8,99,4015,676,298,60,13,5062
510031273,98,4,0,22,10,130,214,11,0,5,0,231,67,18,22,0,0,114,71,46,0,0,0,118,23,8,4,0,0,30,57,5,0,0,0,61,353,102,0,4,0,465,0,0,0,0,0,5,574,185,28,5,6,793,42,7,0,4,7,61,17,5,0,0,4,22,942,218,30,34,22,1244
511011274,1333,89,19,40,13,1492,1365,32,0,3,9,1399,333,111,22,0,0,466,118,68,5,0,0,190,7,13,26,0,0,49,416,58,11,6,7,499,73,12,0,10,4,95,10,7,3,0,0,18,957,265,63,17,9,1314,71,10,3,0,13,96,56,15,8,0,4,77,3778,413,95,60,40,4379
511011275,518,0,0,23,15,557,213,0,0,3,4,216,67,0,3,0,0,67,17,3,3,0,0,24,3,0,0,0,0,3,101,0,0,3,0,105,85,0,5,10,0,95,4,0,0,0,0,6,280,6,8,7,0,306,270,0,0,0,9,286,27,0,0,0,0,24,1306,9,13,37,36,1398
511021276,408,27,0,62,5,505,354,6,0,4,0,370,76,31,6,0,0,116,125,56,9,0,0,192,36,15,25,0,0,74,123,41,0,4,3,164,106,18,4,8,4,142,3,0,4,0,0,6,468,165,47,15,7,697,41,3,0,0,3,52,26,8,5,4,0,35,1303,212,46,87,15,1662
511021277,266,3,4,148,15,428,354,9,0,39,3,404,139,13,16,6,0,167,118,8,7,0,0,133,21,10,26,5,0,61,88,4,0,17,3,117,91,5,7,41,4,148,0,3,0,0,0,6,452,38,60,72,8,637,69,3,0,25,9,105,37,4,0,11,3,58,1178,57,65,286,39,1629
511031278,454,22,0,24,5,506,912,49,0,4,0,962,297,134,0,5,0,437,44,38,0,0,0,79,0,3,0,0,0,3,174,25,0,0,0,205,14,5,0,19,0,38,0,5,0,0,0,5,525,209,0,22,3,767,28,5,0,6,0,37,46,4,0,0,0,56,1964,288,0,61,9,2329
511031279,694,50,10,16,0,778,1700,144,10,4,0,1850,486,342,69,0,0,900,131,135,11,0,0,281,3,19,0,0,0,26,233,49,7,0,0,294,106,43,11,61,0,222,8,6,0,3,0,11,966,594,96,63,5,1727,52,11,0,0,0,71,78,24,5,0,0,117,3489,830,128,87,3,4538
511031280,505,30,0,0,0,536,1256,47,0,0,0,1300,424,157,4,0,0,583,106,58,0,0,3,173,4,34,0,0,0,39,163,34,0,0,0,202,115,55,0,0,0,167,4,7,0,0,0,8,820,341,3,0,5,1171,22,12,0,0,0,32,44,19,0,0,0,61,2645,449,3,0,4,3104
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,402,5,0,5,11,430,386,10,0,0,0,397,175,55,11,0,0,245,24,0,0,0,0,22,25,0,5,0,0,28,117,3,0,0,0,120,31,3,0,0,3,39,9,0,0,0,0,9,372,61,19,0,8,471,38,0,0,0,4,43,49,4,0,3,3,55,1254,83,19,19,25,1401
511031283,72,3,0,22,10,106,37,0,3,0,0,42,3,0,0,0,0,5,251,9,4,0,4,268,90,3,3,0,6,102,28,0,4,4,0,35,105,8,0,0,6,133,5,0,0,0,0,11,488,27,11,9,20,549,116,12,3,0,19,149,38,10,4,6,6,62,747,53,21,38,44,905
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,1403,167,18,21,6,1619,1083,71,17,0,0,1167,462,322,99,0,9,885,104,167,41,0,0,311,33,34,0,0,0,66,428,75,18,0,0,524,42,36,0,3,0,85,5,3,0,0,0,16,1077,636,153,3,11,1887,73,39,0,0,0,113,54,30,14,0,5,104,3690,948,200,32,21,4890
511041286,777,9,0,4,0,799,1080,9,0,0,6,1100,167,39,0,0,0,208,50,8,0,0,0,60,18,4,0,0,0,16,195,22,0,3,0,216,19,4,0,0,0,23,4,5,0,0,0,7,447,82,0,0,0,533,39,0,6,0,0,41,44,0,0,0,0,49,2390,105,3,13,3,2523
511041287,829,5,0,56,0,886,1217,0,0,5,0,1220,394,7,0,0,0,399,49,4,4,0,0,57,3,0,0,0,0,6,203,0,0,0,0,210,35,0,0,12,0,51,3,0,0,0,0,3,690,16,0,13,0,725,25,0,4,3,0,28,33,0,0,3,0,30,2788,28,5,80,0,2904
511041288,929,117,0,19,18,1085,1366,102,8,0,0,1478,456,84,7,0,0,548,89,4,0,0,0,98,12,11,0,0,0,17,217,63,4,0,0,277,62,6,0,10,4,81,3,0,0,0,0,3,841,161,13,10,4,1022,26,51,0,0,3,82,37,9,0,3,3,45,3198,439,13,28,31,3710
511041289,592,36,4,14,0,650,338,11,5,5,0,355,124,16,0,0,0,139,16,20,6,0,0,46,3,14,5,0,0,25,94,12,0,3,0,116,13,0,0,4,0,17,5,0,0,0,0,5,253,67,17,8,0,345,27,12,0,3,0,41,33,5,0,0,0,38,1238,130,23,31,11,1437
511041290,168,4,0,21,9,204,36,0,0,3,0,48,0,0,0,0,0,8,95,10,5,6,0,110,25,0,0,0,0,23,38,0,0,0,0,48,65,11,4,4,4,84,4,0,0,0,0,4,224,21,14,12,13,278,86,3,0,6,5,105,29,3,0,12,12,55,551,28,11,45,42,685
511041291,617,8,0,10,17,649,244,0,0,6,7,255,30,0,0,0,0,32,34,7,0,0,0,43,14,0,5,0,0,15,99,9,0,5,0,109,70,3,0,0,0,73,0,0,0,0,0,4,249,23,0,0,0,279,121,6,0,0,0,133,17,0,0,4,7,25,1253,37,0,22,32,1339
511041292,866,29,0,49,11,959,481,3,0,5,3,501,46,15,0,0,0,68,33,4,5,0,0,41,15,0,3,0,0,17,171,5,0,3,3,183,43,5,0,6,0,49,5,0,0,0,0,3,307,38,8,5,3,363,108,8,0,7,9,133,44,6,15,3,4,63,1809,82,23,77,29,2020
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
