SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
505021095,47,59,106,234,252,478,0,0,0,0,0,0,27,20,44,2442,2266,4705,99,229,330,23,0,23,18,4,18,56,15,70,57,25,80,31,35,66,3020,2902,5923,53,73,122,0,0,0,0,0,0,22,23,43,0,3,6,6,0,6,79,102,176,0,0,0,0,0,0,12,12,25,8,8,18,3,3,7,22,27,46,21,20,46,124,146,270,24,19,36,3,5,11,4,0,4,28,22,48,232,306,534,257,442,699,17,14,33,3682,3825,7503
505021096,26,33,58,147,97,243,0,0,0,0,0,0,5,3,13,2366,2190,4546,130,179,309,15,0,14,25,0,28,81,16,93,53,12,65,50,50,98,2885,2585,5472,44,31,72,0,0,0,0,0,0,38,31,67,3,7,10,0,0,0,86,67,147,0,0,0,0,0,0,9,16,27,4,9,14,3,5,6,18,27,43,30,16,45,131,107,241,11,6,13,4,0,4,3,0,3,15,6,17,442,433,874,303,506,804,12,10,19,3788,3646,7436
505021097,16,11,25,362,340,696,0,0,0,0,0,0,11,25,34,3045,2630,5681,162,223,381,23,0,23,21,4,19,50,9,63,66,13,78,42,42,85,3794,3307,7097,30,30,60,0,0,0,0,0,0,0,8,15,0,0,3,0,0,0,33,43,78,0,0,0,0,0,0,15,15,25,11,14,23,4,4,10,27,33,60,30,17,48,94,92,183,4,13,17,11,4,14,0,0,3,15,18,31,327,422,745,324,579,903,16,12,30,4569,4421,8996
505021301,12,11,20,127,128,259,0,0,0,0,0,0,9,11,21,2171,1811,3979,133,213,350,39,0,37,16,0,16,24,4,26,35,15,49,26,17,44,2591,2203,4793,10,7,14,0,0,0,0,0,0,14,13,23,0,0,0,0,0,0,22,20,43,0,0,0,0,0,0,9,8,25,5,7,14,0,0,0,20,14,36,15,12,32,59,51,113,0,0,0,0,0,0,0,0,0,5,0,9,221,249,474,205,341,542,9,9,19,3093,2855,5944
505021302,14,22,34,187,211,398,4,0,4,0,0,0,26,15,38,2202,1942,4145,119,195,312,15,0,15,13,4,23,24,3,28,60,14,81,27,23,53,2687,2440,5127,18,31,52,0,0,0,0,0,0,9,11,17,0,3,5,3,0,3,33,41,70,0,0,0,0,0,0,6,10,18,11,10,20,3,0,3,24,18,40,36,17,49,89,72,164,3,10,10,0,3,3,0,0,0,7,16,17,242,274,515,291,387,676,15,5,20,3334,3193,6521
505031098,20,29,50,46,74,120,0,0,0,0,0,0,16,3,21,2126,1622,3746,121,156,270,45,0,45,18,0,16,10,0,17,53,24,73,13,13,26,2473,1918,4390,17,22,44,0,0,0,0,0,0,13,25,40,0,8,10,0,0,0,33,61,93,0,0,0,0,0,0,7,6,13,3,5,6,4,0,0,12,8,23,27,14,36,72,83,152,5,7,17,0,0,0,0,0,0,9,7,20,96,154,250,228,287,510,15,6,23,2894,2451,5347
505031099,228,240,467,113,43,157,0,0,4,0,0,0,11,10,25,3304,3238,6543,296,284,582,78,0,77,23,0,23,8,4,11,194,30,220,58,56,115,4311,3910,8228,93,102,196,0,0,0,0,0,0,41,42,84,11,14,27,12,3,13,164,163,325,0,0,0,0,0,0,0,8,8,4,3,12,6,0,4,15,13,22,30,22,49,203,196,394,30,38,69,9,3,6,0,0,0,37,42,77,234,363,600,693,766,1467,41,22,64,5524,5304,10826
505031100,86,95,182,97,41,136,4,0,4,0,0,0,14,5,21,3304,3150,6452,229,249,475,66,0,70,26,0,26,12,0,12,152,28,182,50,48,99,4038,3612,7652,61,66,132,0,0,0,0,0,0,67,69,139,8,12,22,0,0,0,139,150,289,0,0,0,0,0,0,0,3,8,4,12,16,3,0,9,11,20,25,57,17,72,205,184,386,31,31,65,3,4,4,4,0,4,35,29,72,243,396,632,507,681,1191,21,24,45,5045,4937,9982
505031101,184,195,381,60,22,81,0,0,0,0,0,0,8,15,26,2258,2051,4306,163,181,352,41,0,43,16,0,17,12,0,15,81,22,94,25,38,67,2851,2529,5384,87,68,153,0,0,0,0,0,0,30,27,65,8,19,25,9,5,8,140,113,253,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,7,5,14,29,23,56,173,141,317,24,24,51,3,0,5,4,0,6,30,32,60,183,241,430,393,515,910,17,11,34,3647,3476,7130
505031102,23,22,49,23,29,52,0,0,0,0,0,0,18,3,21,1459,1096,2551,103,133,233,17,0,17,12,0,14,3,4,7,32,6,39,13,16,23,1700,1313,3012,25,28,50,0,0,0,0,0,0,14,14,34,3,3,8,0,0,0,44,53,95,0,0,0,0,0,0,4,4,6,3,7,10,0,0,5,11,10,19,20,9,31,78,66,144,8,14,19,0,0,0,0,0,0,8,12,23,48,78,126,149,181,332,13,15,31,2000,1667,3666
505031104,30,32,65,44,28,67,0,0,0,0,0,0,10,4,10,1878,1520,3404,101,131,226,40,0,40,11,0,11,6,0,6,58,8,67,17,10,29,2200,1737,3941,21,16,39,0,0,0,0,0,0,27,21,57,0,6,6,0,0,3,49,45,96,0,0,0,0,0,0,4,5,7,0,0,4,0,0,0,3,0,8,17,13,28,75,60,133,11,12,25,0,0,4,0,0,0,12,14,30,87,138,225,190,292,489,12,10,22,2576,2252,4831
505031105,199,204,409,83,24,105,5,0,6,0,0,0,7,13,24,3541,3476,7016,250,249,496,102,7,107,28,0,28,14,4,12,212,31,243,55,47,102,4494,4055,8548,85,63,146,0,0,0,0,0,0,70,58,133,10,12,23,4,3,8,167,134,305,0,0,0,0,0,0,0,7,4,4,3,6,10,0,7,9,9,17,49,29,79,231,170,401,27,26,53,3,0,3,6,0,8,38,28,63,409,621,1031,660,721,1387,17,12,28,5854,5603,11460
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
505031107,79,82,165,67,21,87,0,0,0,0,0,0,6,8,11,2395,2177,4570,169,135,304,57,4,56,17,0,17,4,3,5,99,10,105,37,30,59,2922,2458,5386,35,27,63,0,0,0,0,0,0,62,45,111,3,10,15,0,0,4,111,81,188,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,5,0,10,39,16,53,150,100,252,21,7,27,0,0,4,0,0,0,27,6,34,189,349,540,369,451,826,14,6,21,3678,3379,7051
505031255,126,142,259,69,25,95,0,0,0,0,0,0,5,9,9,2211,2194,4402,160,157,312,33,0,33,15,0,15,5,0,8,147,18,166,31,30,66,2800,2570,5373,47,50,100,0,0,0,0,0,0,42,34,79,6,9,16,3,0,5,102,98,200,0,0,0,0,0,0,0,6,3,4,5,8,11,0,12,10,9,20,41,18,57,161,118,282,23,25,48,4,0,3,0,0,0,29,23,53,157,316,473,491,556,1042,11,5,16,3644,3599,7241
505031256,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,109,83,192,5,11,14,15,0,17,0,0,0,0,0,0,3,0,3,20,8,30,158,111,266,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,6,6,0,0,4,0,0,0,0,0,0,0,0,4,32,36,70,22,28,47,4,5,5,221,184,400
505031257,7,13,12,25,6,31,0,0,0,0,0,0,0,0,0,480,452,933,42,32,67,22,0,22,0,0,0,0,0,5,44,10,55,6,10,17,624,527,1153,4,10,10,0,0,0,0,0,0,5,8,13,0,0,0,0,0,0,13,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,38,25,58,4,0,3,0,0,0,3,0,4,4,4,9,34,75,111,149,114,263,4,5,8,860,739,1596
505031258,24,28,53,60,18,79,0,0,0,0,0,0,3,0,3,1437,1411,2845,120,114,234,38,3,39,11,0,11,9,0,7,112,30,140,32,19,57,1841,1622,3469,27,21,51,0,0,0,0,0,0,42,34,70,3,7,6,0,3,5,71,60,139,0,0,0,0,0,0,6,0,6,0,0,4,0,0,5,6,4,12,34,9,45,117,72,190,14,11,24,5,0,7,0,0,3,16,17,31,100,220,315,387,348,737,12,4,18,2476,2288,4766
505031303,61,60,121,39,20,64,0,0,0,0,0,0,12,4,18,2388,2240,4633,125,163,290,72,0,72,17,0,17,10,0,12,79,18,98,23,26,49,2837,2536,5375,34,26,60,0,0,0,0,0,0,59,49,109,6,7,15,0,0,0,96,87,181,0,0,0,0,0,0,4,0,4,5,0,5,3,4,8,4,5,7,33,7,43,134,101,237,15,23,43,0,0,0,4,0,4,18,23,44,235,329,562,361,456,813,16,12,27,3601,3453,7050
505031304,58,66,121,71,45,113,0,0,0,0,0,0,6,5,15,3109,2662,5777,166,218,377,46,0,48,10,0,12,6,0,11,98,19,112,19,17,30,3601,3021,6620,33,32,66,0,0,0,0,0,0,72,59,135,8,0,9,0,0,0,116,96,209,0,0,0,0,0,0,14,9,20,4,8,10,0,0,0,20,18,34,44,17,62,182,129,312,22,27,41,0,0,0,0,0,0,18,27,45,201,331,532,367,498,864,13,12,17,4374,4013,8388
505031305,82,85,166,51,13,64,0,0,0,0,0,0,13,11,17,2655,2296,4952,160,218,378,32,0,36,13,0,13,6,0,6,66,12,79,18,28,53,3092,2674,5766,50,42,98,0,0,0,0,0,0,71,62,134,7,15,20,0,0,0,137,121,255,0,0,0,0,0,0,7,0,6,0,8,3,0,0,0,9,7,8,26,10,33,162,138,302,16,25,42,0,5,5,0,0,0,16,32,49,237,318,553,314,446,762,15,8,24,3832,3618,7447
505031306,46,55,99,75,31,109,0,0,0,0,0,0,11,3,20,2452,2213,4662,158,146,307,64,5,68,13,4,19,10,3,9,85,10,93,45,29,76,2964,2503,5465,33,29,66,0,0,0,0,0,0,38,40,82,0,4,5,0,0,0,81,78,161,0,0,0,0,0,0,0,5,4,0,3,8,3,0,10,9,4,19,35,18,52,126,104,230,16,16,33,8,0,5,0,0,0,22,16,38,178,302,479,375,435,808,18,7,32,3682,3375,7054
506011110,103,116,220,73,33,108,0,0,0,0,0,0,16,11,27,3498,2947,6446,257,236,498,47,4,52,20,0,20,17,0,19,118,31,154,49,57,109,4211,3441,7653,23,61,87,0,0,0,0,0,0,36,35,71,6,8,8,4,6,9,69,107,179,0,0,0,0,0,0,0,0,0,3,3,7,5,0,9,12,5,17,49,22,71,135,134,267,23,27,46,0,3,7,5,0,8,24,33,59,125,196,322,488,625,1117,36,23,61,5023,4457,9483
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,23,25,51,15,10,28,0,0,0,0,0,0,0,4,3,906,718,1628,63,53,112,20,0,21,12,0,12,3,3,7,33,7,40,17,14,25,1097,828,1929,9,16,27,0,0,0,0,0,0,6,15,23,3,0,6,3,5,5,28,28,54,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,5,9,13,5,14,39,41,79,3,13,9,5,0,5,3,0,3,6,12,20,35,69,108,131,133,265,4,3,9,1312,1092,2408
506011114,79,87,166,34,9,47,0,0,0,0,0,0,6,5,9,1732,1413,3143,109,84,197,40,9,45,11,0,14,14,0,7,49,16,69,25,21,45,2101,1642,3735,20,31,56,0,0,0,0,0,0,14,18,34,4,6,10,4,0,6,49,54,102,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,8,3,8,25,7,31,77,64,143,4,15,16,0,0,0,0,0,0,10,15,16,81,139,216,249,308,556,12,15,24,2524,2175,4696
506011115,45,36,82,37,12,46,0,0,0,0,0,4,0,0,3,1517,1241,2762,78,83,161,36,5,41,8,3,5,8,0,10,43,16,58,15,20,35,1787,1413,3207,0,4,6,0,0,0,0,0,0,19,19,33,3,0,0,4,0,4,21,26,50,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,5,3,5,12,0,13,40,27,63,4,3,10,0,0,5,0,0,0,11,7,14,134,196,333,209,278,485,13,9,19,2189,1933,4119
506011116,24,34,58,20,3,26,0,0,0,0,0,0,7,0,7,1344,1115,2452,58,67,124,35,0,37,11,0,19,5,0,5,42,8,54,26,23,49,1576,1248,2826,5,8,13,0,0,0,0,0,0,39,18,56,6,0,9,0,0,0,48,27,76,0,0,0,0,0,0,0,6,4,0,0,8,6,0,6,9,6,14,13,0,14,74,33,102,3,4,10,0,0,0,0,0,0,6,8,15,133,227,354,215,251,465,4,6,14,2011,1762,3770
506011117,28,45,72,39,17,58,0,0,0,4,0,4,14,3,18,2016,1662,3678,131,124,260,35,0,36,10,0,10,10,4,15,68,20,90,16,15,30,2379,1890,4267,25,24,55,0,0,0,0,0,0,12,11,19,0,3,3,0,0,0,33,40,77,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,10,28,11,35,68,52,124,12,25,31,0,0,0,0,0,0,13,25,36,77,99,178,265,339,605,20,5,25,2817,2413,5229
506011307,55,59,109,55,29,85,0,0,3,0,0,0,12,5,21,2269,1885,4152,97,149,242,19,4,19,3,0,3,7,0,7,68,18,83,21,25,44,2602,2166,4770,64,53,117,0,0,0,0,0,0,65,35,102,5,6,8,0,0,3,136,93,233,0,0,0,0,0,0,6,7,11,0,7,10,3,0,3,5,13,22,29,10,44,177,119,294,19,28,43,3,4,5,0,0,0,22,27,47,175,256,432,269,382,650,13,6,15,3249,2961,6211
506011308,92,74,171,65,45,107,0,0,0,0,0,0,12,9,17,3138,2582,5722,126,204,334,32,0,32,11,4,20,9,3,11,94,21,118,34,18,56,3632,2960,6591,80,71,149,0,0,0,0,0,0,91,56,147,3,11,11,0,5,0,171,139,310,0,0,0,0,0,0,4,10,10,4,3,7,4,0,4,6,16,22,44,17,58,222,167,392,29,40,64,4,0,10,0,0,0,34,42,68,224,333,561,345,557,897,14,10,23,4471,4070,8542
506021118,21,21,45,210,203,414,0,0,0,0,0,0,28,24,49,2616,2115,4734,169,230,398,31,0,29,19,3,21,52,3,52,127,38,162,41,43,91,3312,2685,6001,23,20,40,0,0,0,0,0,0,25,22,48,3,0,5,0,0,0,47,44,92,0,0,0,0,0,0,7,13,15,6,8,14,9,4,5,14,20,34,32,18,52,97,84,182,4,7,14,9,8,13,0,0,0,17,17,31,218,258,477,414,430,847,27,11,42,4088,3486,7572
506021119,144,135,283,381,358,742,0,0,0,0,0,0,29,18,48,2983,2496,5480,180,301,476,23,0,24,26,5,31,85,30,114,100,29,124,80,76,154,4036,3450,7484,39,57,97,0,0,0,0,0,0,11,16,24,3,8,8,6,0,12,57,82,135,0,0,0,0,0,0,11,12,17,7,17,30,7,3,14,29,34,60,31,27,59,117,140,260,23,20,40,8,5,14,0,5,9,35,25,59,350,389,738,432,650,1083,19,11,32,4986,4669,9654
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,117,138,265,520,458,974,0,0,0,0,0,0,26,31,56,2743,2226,4968,149,277,423,12,0,12,28,0,29,101,27,132,109,52,162,99,82,184,3908,3295,7205,56,53,113,0,0,0,0,0,0,8,9,14,3,0,5,5,0,5,68,68,142,0,0,0,0,0,0,22,9,34,13,13,25,22,17,36,59,34,98,32,23,57,162,128,295,15,31,49,6,3,13,3,0,11,24,38,68,379,373,753,485,582,1066,15,10,28,4987,4430,9412
506021309,8,8,18,113,115,234,0,0,0,0,0,0,26,20,43,1596,1259,2849,100,166,267,20,6,21,6,0,6,21,4,26,57,24,83,32,34,65,1977,1635,3612,15,16,34,0,0,0,0,0,0,9,20,27,0,0,0,0,0,0,21,35,57,0,0,0,0,0,0,4,4,7,3,4,8,0,5,3,9,9,21,15,14,28,49,54,101,0,12,11,4,4,8,0,0,0,10,13,19,84,110,193,209,229,440,21,7,28,2344,2052,4398
506021310,19,27,40,94,112,211,0,0,0,0,0,0,23,16,37,1339,954,2295,75,109,182,18,0,18,8,0,10,20,7,20,42,15,57,25,20,48,1665,1257,2928,13,19,25,0,0,0,0,0,0,8,9,8,7,0,7,0,0,0,22,27,51,0,0,0,0,0,0,13,3,16,4,14,11,3,7,7,19,19,35,16,7,24,55,54,113,4,10,16,9,6,13,5,0,5,13,17,30,87,110,195,163,204,366,9,8,16,1996,1649,3648
506021311,33,26,57,299,238,542,0,0,0,0,0,0,32,25,58,2062,1672,3735,112,195,311,19,0,21,23,3,26,37,8,43,94,23,116,61,37,99,2770,2232,5007,30,21,49,0,0,0,0,0,0,11,11,22,0,3,5,0,0,0,42,37,76,0,0,0,0,0,0,8,15,22,3,17,25,10,9,21,19,39,63,39,14,55,105,86,194,4,13,19,4,3,15,0,0,3,13,24,32,189,182,373,319,384,703,28,10,37,3428,2925,6348
506031124,51,46,99,355,379,728,0,0,0,0,0,0,22,39,67,3710,2605,6314,188,319,511,34,0,34,30,8,37,60,17,75,90,17,103,83,62,155,4621,3497,8122,66,63,127,0,0,0,0,0,0,26,31,55,4,4,8,0,0,0,100,99,197,0,0,0,0,0,0,14,14,29,6,31,39,14,13,25,40,56,92,39,27,68,173,182,361,29,21,51,13,7,21,3,0,8,42,36,80,262,284,546,500,623,1123,35,7,47,5649,4636,10280
506031125,23,33,56,26,29,61,0,0,0,0,0,0,7,8,9,1901,1677,3580,86,151,238,15,0,14,9,0,9,14,3,10,40,10,45,17,17,33,2135,1930,4064,101,75,183,0,0,0,0,0,0,35,24,59,3,3,11,0,0,0,143,109,248,0,0,0,0,0,0,0,0,5,0,5,5,3,0,3,5,6,10,24,6,24,167,121,282,25,16,36,3,0,3,0,0,0,28,16,42,209,225,437,244,319,558,10,12,21,2797,2618,5409
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,237,312,548,140,182,324,0,0,0,0,0,0,44,34,85,4105,2582,6687,195,345,539,69,4,69,27,0,23,25,11,37,98,29,129,64,73,141,5003,3580,8582,76,145,220,0,0,0,0,0,0,27,30,60,12,16,35,14,3,17,128,197,326,0,0,0,0,0,0,13,6,20,8,22,27,5,8,15,21,37,65,66,31,95,215,263,485,37,57,93,9,3,13,4,4,9,53,62,112,184,233,415,461,529,987,34,23,60,5952,4689,10637
506031128,31,36,67,74,68,135,0,0,0,0,0,0,8,13,21,2496,2112,4608,109,170,282,30,0,34,16,6,23,28,8,32,65,21,82,15,20,33,2870,2439,5314,63,62,126,0,0,0,0,0,0,38,34,72,0,4,8,0,4,3,103,107,206,0,0,0,0,0,0,9,8,19,3,6,8,0,0,4,16,17,27,23,8,34,135,132,268,25,19,45,5,0,5,0,0,3,28,21,47,165,229,398,341,436,774,10,11,24,3556,3271,6820
506031129,74,66,140,65,59,123,0,0,0,0,0,0,8,10,16,2298,2008,4312,98,175,280,18,0,20,12,0,12,42,9,56,51,6,60,22,27,46,2697,2359,5059,125,71,198,0,0,0,0,0,0,44,22,66,5,5,13,3,0,6,180,101,280,0,0,0,0,0,0,4,0,7,11,14,27,0,0,3,15,17,34,25,15,47,220,133,358,22,22,49,4,6,9,0,0,0,27,29,56,320,341,660,245,389,633,12,18,32,3522,3274,6794
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
506031131,74,66,139,82,79,165,0,0,0,0,0,0,10,5,19,3047,2709,5757,131,242,374,19,0,19,9,0,9,53,17,69,82,16,99,40,44,84,3561,3186,6738,240,147,387,0,0,0,0,0,0,44,42,92,10,12,21,4,0,4,305,197,501,0,0,0,0,0,0,6,7,12,9,13,20,10,0,10,19,27,44,32,34,66,355,259,609,64,44,109,5,10,7,4,0,4,72,50,123,365,349,719,387,568,955,17,10,27,4752,4415,9166
506041132,145,175,319,95,78,175,0,0,4,0,0,0,38,16,54,3697,2476,6178,241,280,524,68,4,68,24,0,31,34,4,37,118,23,138,37,38,72,4504,3095,7595,47,89,138,0,0,0,0,0,0,36,23,56,10,18,28,4,0,4,94,126,227,0,0,0,0,0,0,7,7,18,4,9,14,6,3,11,20,17,38,49,23,71,166,168,335,20,40,64,3,0,3,0,0,0,21,40,64,180,235,415,421,489,914,29,25,49,5322,4050,9370
506041133,70,85,154,112,106,218,0,0,0,0,0,0,27,15,37,4426,3542,7969,226,327,557,39,0,39,19,3,16,21,3,24,124,15,146,31,38,72,5108,4138,9247,210,148,353,0,0,0,0,0,0,84,51,131,6,4,15,0,0,0,302,200,498,0,0,0,0,0,0,9,9,16,9,9,18,3,3,9,19,23,41,41,24,68,362,247,608,42,48,89,5,4,5,0,0,0,43,56,102,330,456,784,532,648,1176,28,19,45,6405,5556,11961
506041134,99,124,219,81,38,122,0,4,4,0,0,0,25,19,44,3451,2450,5907,228,235,459,68,5,71,16,3,21,18,7,22,110,21,132,30,33,66,4136,2935,7070,53,72,127,0,0,0,0,0,0,25,34,54,10,11,18,5,4,9,89,113,203,0,0,0,0,0,0,0,9,11,3,3,6,3,3,7,12,13,26,37,13,47,138,136,277,25,22,45,0,4,3,0,0,0,26,27,53,126,179,308,365,482,845,28,15,39,4821,3774,8597
506041135,64,58,128,103,57,156,0,0,0,0,0,0,27,8,37,4115,3492,7611,217,273,493,64,0,67,23,0,24,9,0,9,111,27,140,26,35,56,4766,3950,8713,94,73,163,0,0,0,0,0,0,71,56,125,15,11,26,0,0,0,179,135,312,0,0,0,0,0,0,8,14,23,7,17,24,0,0,5,16,33,47,46,24,73,238,197,432,33,38,73,0,0,0,0,0,0,35,45,75,259,384,645,496,626,1127,20,20,38,5809,5216,11026
506041136,66,76,139,63,38,107,4,0,4,0,0,0,19,7,32,2607,1781,4385,177,206,381,69,0,70,13,0,12,15,0,14,68,23,90,42,29,66,3140,2161,5302,25,51,75,0,0,0,0,0,0,13,24,41,7,13,16,3,0,5,51,90,139,0,0,0,0,0,0,4,3,3,0,5,6,0,0,0,6,11,18,41,18,59,98,121,220,14,26,37,4,5,7,4,0,4,20,25,48,97,170,267,289,319,612,30,15,41,3674,2819,6487
506041137,116,126,239,116,94,206,5,0,6,0,0,0,29,19,47,4112,3224,7333,245,298,544,62,0,62,20,0,22,19,0,22,112,27,139,33,37,75,4861,3827,8693,76,86,162,0,0,0,0,0,0,44,47,89,10,7,13,0,0,0,130,142,277,0,0,0,0,0,0,3,11,13,4,12,12,6,3,9,18,28,41,57,25,82,200,195,393,26,32,57,6,5,7,3,0,4,30,33,66,206,294,504,558,687,1245,30,12,43,5891,5053,10944
506051138,12,26,39,128,99,221,0,3,3,0,0,0,26,15,40,3744,3042,6790,178,203,381,85,0,85,31,0,29,14,3,18,115,31,143,42,45,87,4371,3461,7838,0,14,17,0,0,0,0,0,0,19,24,48,0,7,7,0,0,0,27,53,75,0,0,0,0,0,0,13,11,23,4,16,19,13,4,9,33,24,57,50,17,62,102,93,193,12,9,17,0,0,0,0,0,3,12,9,20,192,347,535,474,608,1078,34,15,44,5185,4536,9722
