SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
505011082,..,3,0,3,0,3,..,67,17,85,0,78,..,13,5,12,0,12,..,45,0,45,0,44,..,56,0,51,0,58,..,26,0,25,0,25,..,6,0,6,0,6,..,22,0,22,0,22,..,9,0,9,0,9,..,0,0,0,0,0,..,10,0,10,0,10,..,9,0,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,59,0,59,0,59,..,125,6,129,0,129,..,12,4,17,0,17,..,0,0,0,0,0,..,8,3,9,0,9,..,22,0,25,0,25,..,0,0,0,0,0,..,11,0,11,0,11,..,47,0,49,0,49,..,29,0,35,0,35,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,14,0,14,0,14,..,3,0,3,0,3,..,8,0,8,0,8,..,28,0,28,0,28,..,19,6,21,0,21,..,6
505011083,..,16,0,16,0,16,..,139,29,166,0,164,..,7,0,10,0,10,..,53,0,53,0,53,..,51,0,54,0,54,..,16,0,16,0,16,..,10,0,10,0,10,..,52,3,52,0,57,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,85,3,86,0,86,..,58,3,61,0,65,..,23,5,36,0,36,..,0,0,0,0,0,..,5,0,7,0,7,..,32,0,33,0,33,..,20,0,19,0,19,..,68,5,70,0,72,..,30,0,33,0,33,..,16,0,16,0,16,..,4,0,4,0,4,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,20,5,21,0,21,..,7,0,7,0,7,..,11,0,12,0,12,..,46,6,50,0,50,..,30,4,30,0,30,..,7
505021084,..,10,6,17,0,17,..,271,98,368,5,372,..,124,12,135,0,134,..,69,0,69,0,69,..,35,0,35,0,37,..,120,23,139,6,143,..,15,0,15,0,15,..,216,23,241,0,248,..,82,7,90,0,86,..,41,4,49,0,49,..,104,13,118,0,118,..,26,0,26,0,26,..,47,0,47,0,47,..,7,0,7,0,7,..,540,42,586,8,590,..,749,106,859,23,884,..,58,9,61,0,65,..,0,0,0,0,0,..,12,7,19,0,19,..,423,62,492,10,498,..,19,5,19,0,19,..,59,11,74,0,74,..,39,4,47,0,47,..,82,14,91,4,99,..,41,0,43,0,43,..,4,0,6,0,6,..,73,14,90,0,90,..,36,0,36,0,36,..,30,5,31,0,31,..,54,0,54,0,56,..,16,0,16,0,16,..,143,5,152,0,151,..,93,13,104,3,104,..,10
505021085,..,34,15,44,0,44,..,357,193,546,0,548,..,33,12,48,0,48,..,72,4,72,3,78,..,27,0,27,0,25,..,48,14,66,0,66,..,37,5,35,0,35,..,149,29,176,0,176,..,180,18,202,0,200,..,21,6,22,0,22,..,505,41,545,14,562,..,66,4,73,0,73,..,225,8,235,4,238,..,33,3,32,0,32,..,1210,105,1317,18,1329,..,156,14,163,0,163,..,33,3,34,0,34,..,32,10,42,0,44,..,13,6,20,0,20,..,304,70,372,3,373,..,17,0,23,0,23,..,116,31,145,0,151,..,79,18,98,0,98,..,116,10,121,0,121,..,28,4,39,0,39,..,11,5,12,0,14,..,109,27,138,0,138,..,79,0,81,0,81,..,76,10,89,0,87,..,217,11,223,0,223,..,120,35,153,3,157,..,491,58,549,10,554,..,107,31,137,6,142,..,33
505021087,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
505021088,..,13,0,16,0,16,..,526,92,616,4,627,..,32,4,37,0,37,..,93,5,98,0,96,..,85,3,92,0,92,..,51,9,53,0,55,..,11,0,11,0,11,..,92,7,99,0,99,..,67,6,70,0,69,..,10,0,12,0,12,..,25,0,25,0,25,..,30,0,31,0,31,..,10,0,10,0,10,..,16,0,16,0,16,..,258,21,282,0,280,..,229,22,250,0,255,..,115,10,126,0,125,..,10,0,10,0,10,..,35,4,44,0,44,..,36,8,44,0,46,..,25,0,28,0,28,..,94,23,115,0,115,..,75,9,82,0,85,..,188,14,204,7,207,..,55,6,59,0,59,..,0,0,0,0,0,..,74,6,85,0,85,..,20,0,20,0,20,..,73,10,86,0,86,..,44,0,44,0,40,..,18,0,18,0,18,..,154,10,163,0,159,..,148,14,170,0,170,..,33
505021089,..,27,0,23,0,23,..,465,106,563,4,563,..,67,11,75,0,75,..,89,12,96,4,98,..,147,7,153,0,155,..,86,7,93,0,95,..,0,0,0,0,0,..,87,0,87,0,87,..,31,0,31,0,31,..,0,0,0,0,0,..,9,0,6,0,6,..,19,0,19,0,19,..,12,0,15,0,15,..,10,0,10,0,10,..,172,3,181,0,181,..,284,19,306,4,305,..,64,10,73,0,69,..,0,0,0,0,0,..,24,8,34,0,32,..,54,10,58,0,58,..,24,0,26,0,26,..,64,8,76,0,76,..,61,7,68,5,72,..,76,8,87,0,87,..,53,7,57,0,57,..,0,0,0,0,0,..,34,0,34,0,34,..,16,0,16,0,16,..,30,7,31,0,31,..,20,0,20,0,20,..,22,0,22,0,22,..,75,6,85,0,85,..,126,5,127,4,129,..,20
505021090,..,25,0,26,0,26,..,565,201,765,7,773,..,62,11,69,0,69,..,105,3,109,5,107,..,23,4,31,0,31,..,86,19,104,0,105,..,28,0,32,0,30,..,314,27,343,5,343,..,286,34,323,7,331,..,99,4,98,0,107,..,619,51,673,8,684,..,73,4,75,0,75,..,284,15,297,0,302,..,36,5,36,0,36,..,1741,143,1883,28,1913,..,377,46,424,5,429,..,47,8,57,0,57,..,14,4,20,0,20,..,72,19,93,0,88,..,311,68,374,0,380,..,114,11,123,0,123,..,142,45,179,6,182,..,81,4,87,0,87,..,169,22,192,8,199,..,49,4,57,0,57,..,9,4,11,0,11,..,120,21,134,0,134,..,123,0,120,6,126,..,95,3,101,0,101,..,218,4,219,4,226,..,82,0,85,3,88,..,513,18,526,12,534,..,170,19,195,5,195,..,52
505021091,..,0,0,0,0,0,..,12,4,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,7,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3
505021092,..,11,3,15,0,15,..,178,36,213,0,213,..,12,3,11,0,11,..,129,8,138,0,139,..,132,12,137,0,142,..,30,4,29,0,29,..,6,0,6,0,6,..,9,0,10,0,10,..,26,0,25,0,25,..,0,0,0,0,0,..,6,0,6,0,6,..,15,0,15,0,15,..,6,0,6,0,6,..,8,0,8,0,8,..,70,0,77,0,77,..,175,5,183,0,183,..,90,9,100,0,99,..,0,0,0,0,0,..,7,0,8,0,8,..,21,6,26,0,26,..,5,0,5,0,5,..,32,9,43,0,43,..,65,0,65,0,65,..,379,25,401,0,404,..,54,9,61,0,61,..,0,0,0,0,0,..,25,0,28,0,28,..,12,0,12,0,12,..,45,3,45,0,45,..,20,0,20,0,20,..,8,0,8,0,8,..,80,3,85,0,85,..,197,8,200,0,203,..,11
505021093,..,32,4,40,0,40,..,756,205,969,12,974,..,160,21,178,0,178,..,36,0,36,0,35,..,45,3,48,0,48,..,97,4,108,0,108,..,13,0,13,0,13,..,296,12,306,3,312,..,112,4,119,4,121,..,96,8,102,0,100,..,117,9,126,0,127,..,41,0,45,0,45,..,86,9,90,0,92,..,36,0,38,0,38,..,791,38,837,10,844,..,797,94,888,7,897,..,47,8,53,0,57,..,5,0,3,0,3,..,18,8,28,0,28,..,270,36,308,3,310,..,37,0,35,0,35,..,107,9,115,0,112,..,67,3,70,4,72,..,90,3,92,0,91,..,20,0,19,0,19,..,0,0,0,0,0,..,48,3,48,0,48,..,20,0,20,0,20,..,56,12,68,3,71,..,42,3,44,0,44,..,23,0,27,0,30,..,148,15,161,4,164,..,156,6,165,0,168,..,26
505021094,..,0,0,0,0,0,..,37,6,47,0,47,..,7,0,8,0,8,..,13,3,17,0,17,..,41,3,46,0,46,..,33,0,38,0,38,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,90,0,89,0,87,..,9,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,12,0,12,0,12,..,21,4,26,0,25,..,18,4,22,0,22,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,19,0,19,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,29,4,27,0,27,..,0
505021095,..,19,5,22,0,22,..,346,95,443,3,443,..,52,5,60,0,60,..,56,0,56,0,61,..,30,0,36,0,36,..,51,7,59,0,59,..,4,0,4,0,4,..,297,30,326,0,328,..,110,6,118,0,118,..,81,3,84,0,84,..,111,4,116,0,117,..,44,0,44,0,44,..,63,11,70,0,67,..,23,0,23,0,23,..,724,57,782,9,790,..,431,65,490,8,494,..,62,13,78,0,78,..,0,3,9,0,9,..,28,7,32,0,35,..,90,16,106,0,106,..,63,0,67,0,67,..,65,13,82,3,80,..,50,3,52,0,49,..,95,10,111,0,111,..,25,4,31,0,31,..,0,0,0,0,0,..,105,4,108,5,111,..,26,0,26,0,26,..,35,5,41,0,38,..,46,0,46,0,46,..,12,0,11,0,11,..,124,6,130,0,131,..,106,10,118,0,115,..,23
505021096,..,82,5,84,0,86,..,896,149,1044,5,1048,..,31,4,31,0,33,..,75,3,78,7,80,..,93,0,93,0,93,..,70,0,68,0,68,..,17,0,18,0,17,..,105,6,109,0,109,..,58,3,59,0,59,..,8,0,11,0,11,..,29,0,32,0,35,..,65,6,66,0,66,..,16,0,16,0,16,..,23,0,23,0,23,..,320,16,341,6,338,..,176,19,193,0,193,..,87,17,101,0,104,..,0,0,0,0,0,..,15,3,23,0,23,..,34,3,36,0,36,..,16,0,16,0,16,..,86,11,90,0,90,..,39,0,41,0,41,..,58,4,62,0,62,..,38,4,44,0,45,..,0,0,0,0,0,..,16,5,14,0,14,..,7,0,7,0,7,..,60,0,63,0,63,..,14,0,14,0,14,..,16,0,16,0,16,..,95,0,98,0,98,..,91,8,97,0,96,..,30
505021097,..,28,0,28,0,31,..,426,100,522,4,529,..,68,6,68,0,68,..,63,3,69,0,69,..,54,4,60,0,57,..,123,18,140,0,141,..,9,0,9,0,9,..,114,5,124,0,124,..,87,8,95,4,99,..,77,5,78,0,78,..,95,12,111,0,111,..,57,0,57,0,61,..,39,0,39,0,39,..,17,5,20,0,20,..,498,27,535,3,535,..,515,71,584,0,584,..,82,10,88,0,88,..,7,3,10,0,10,..,63,21,77,0,80,..,138,16,152,0,151,..,49,3,52,0,56,..,86,8,96,0,96,..,67,4,73,0,75,..,79,7,88,0,88,..,45,3,48,0,48,..,0,0,0,0,0,..,78,8,91,0,91,..,23,0,23,0,23,..,32,3,35,0,39,..,30,0,30,0,30,..,30,3,31,0,31,..,106,6,114,0,116,..,145,17,159,0,162,..,24
505021301,..,40,13,57,0,58,..,506,182,685,7,697,..,55,8,62,0,61,..,49,0,47,0,47,..,24,0,24,0,24,..,203,20,218,5,227,..,7,0,7,3,4,..,68,5,72,3,78,..,44,0,45,0,45,..,8,0,11,0,11,..,45,6,48,0,48,..,17,0,17,0,17,..,62,3,63,0,67,..,7,0,7,0,7,..,257,18,277,5,280,..,566,47,615,8,622,..,23,3,20,0,20,..,6,0,3,0,3,..,9,4,16,0,16,..,378,55,431,3,433,..,31,0,27,0,27,..,69,20,93,0,93,..,54,0,52,0,53,..,23,3,26,0,26,..,14,4,18,0,18,..,0,0,0,0,0,..,88,12,97,0,97,..,22,0,20,0,20,..,31,0,34,0,34,..,43,0,46,0,46,..,21,6,21,0,21,..,108,12,116,0,116,..,42,7,47,0,47,..,23
505021302,..,36,8,43,0,43,..,514,188,700,7,703,..,39,5,41,0,41,..,76,5,83,0,82,..,17,3,21,0,21,..,94,11,108,0,110,..,11,0,15,0,15,..,33,3,35,0,35,..,58,6,62,0,62,..,24,0,27,0,27,..,78,4,82,0,82,..,31,0,31,0,31,..,130,9,145,0,147,..,15,0,15,0,15,..,374,28,399,0,398,..,342,38,379,4,383,..,53,10,62,0,61,..,7,3,10,0,10,..,30,8,41,0,41,..,65,3,68,0,68,..,49,0,53,0,53,..,53,5,62,0,62,..,67,3,68,0,73,..,29,0,29,6,31,..,32,0,34,0,34,..,0,0,0,0,0,..,104,10,115,0,115,..,35,0,33,0,37,..,38,3,41,0,41,..,62,5,59,0,59,..,35,0,37,0,37,..,162,11,170,0,176,..,83,11,92,0,94,..,45
505031098,..,20,4,19,0,19,..,168,62,229,0,231,..,20,3,25,0,25,..,33,0,33,0,32,..,29,0,29,0,29,..,34,5,32,0,32,..,14,0,14,0,13,..,48,3,46,0,46,..,40,5,43,0,42,..,4,0,4,0,4,..,35,4,33,0,38,..,12,0,12,0,12,..,34,0,41,0,41,..,10,0,9,0,9,..,191,12,204,4,203,..,109,8,117,0,117,..,7,0,7,0,7,..,47,15,63,0,63,..,9,0,9,0,9,..,203,20,220,3,222,..,4,0,4,0,4,..,47,13,59,0,63,..,29,9,38,0,38,..,13,8,19,0,19,..,14,0,14,0,14,..,5,0,5,0,5,..,98,34,134,0,134,..,44,0,42,0,42,..,30,3,32,0,32,..,58,0,58,0,58,..,45,7,52,0,52,..,170,10,181,0,181,..,47,5,47,0,47,..,39
505031099,..,3,0,7,0,7,..,114,48,161,5,160,..,18,0,18,0,18,..,78,3,83,0,83,..,59,4,60,0,60,..,15,0,23,0,21,..,31,0,31,0,31,..,53,6,64,0,64,..,69,7,75,0,81,..,18,0,16,0,18,..,94,4,96,0,100,..,10,0,10,0,10,..,31,7,34,0,34,..,3,0,3,0,3,..,308,29,330,5,333,..,60,3,60,0,63,..,56,6,64,0,64,..,16,11,31,0,31,..,9,4,14,0,14,..,14,0,16,0,16,..,4,0,4,0,4,..,42,4,47,0,47,..,40,13,56,0,56,..,43,3,37,3,43,..,36,9,48,0,48,..,16,0,19,0,19,..,6,0,11,0,11,..,114,3,115,0,112,..,35,0,35,0,35,..,154,0,156,0,156,..,51,0,55,0,55,..,350,7,361,6,366,..,99,8,107,0,109,..,21
505031100,..,6,0,10,0,8,..,129,32,165,5,165,..,14,0,14,0,14,..,39,7,44,0,44,..,43,0,43,0,43,..,11,0,11,0,11,..,9,0,9,0,9,..,138,12,155,0,155,..,93,7,100,6,101,..,13,4,18,0,18,..,192,12,209,4,216,..,18,0,21,0,21,..,25,3,26,0,26,..,15,0,15,0,15,..,504,41,544,9,551,..,40,10,43,0,43,..,20,8,30,0,30,..,14,3,19,0,19,..,7,5,19,0,19,..,13,0,14,0,14,..,117,6,122,0,120,..,34,0,40,0,39,..,33,3,29,0,29,..,30,5,41,0,41,..,27,0,27,0,27,..,3,0,3,0,4,..,18,3,26,0,26,..,172,0,179,0,179,..,31,0,35,0,35,..,220,5,220,0,225,..,80,10,90,0,90,..,506,19,526,0,530,..,60,8,70,0,70,..,37
505031101,..,15,0,15,0,15,..,203,63,271,0,271,..,7,0,7,0,7,..,43,3,45,0,45,..,30,0,32,0,32,..,14,0,12,0,12,..,16,0,22,0,20,..,63,3,70,0,70,..,80,3,84,0,84,..,15,5,15,0,15,..,172,22,195,0,195,..,12,0,14,0,14,..,33,0,31,0,31,..,5,0,5,0,5,..,398,38,434,0,433,..,54,8,55,0,57,..,27,5,34,0,34,..,35,24,58,0,64,..,13,4,17,0,17,..,9,0,9,0,9,..,3,0,3,0,3,..,52,12,58,0,58,..,75,4,78,0,78,..,34,5,39,0,39,..,49,3,53,3,58,..,8,0,8,0,8,..,27,0,26,0,26,..,106,0,108,3,108,..,30,7,32,0,32,..,108,3,116,0,116,..,76,7,82,0,81,..,317,20,336,4,337,..,94,7,106,0,108,..,19
505031102,..,4,4,9,0,9,..,80,28,105,3,110,..,22,6,23,0,23,..,45,0,45,0,45,..,9,0,9,0,9,..,24,5,28,0,28,..,13,4,19,0,24,..,17,5,14,0,19,..,15,0,15,0,15,..,13,3,15,0,15,..,43,4,50,0,53,..,11,0,11,0,11,..,29,4,31,0,31,..,9,0,3,0,3,..,142,20,166,4,165,..,60,9,67,0,67,..,3,0,9,0,9,..,18,22,41,0,41,..,5,0,5,0,5,..,102,30,133,0,139,..,6,0,6,0,6,..,26,11,35,0,38,..,7,3,7,0,7,..,11,0,11,0,11,..,3,0,7,0,7,..,0,0,0,0,0,..,37,17,53,0,53,..,63,0,63,0,66,..,20,0,20,0,20,..,117,0,123,0,123,..,83,22,109,6,107,..,282,33,313,4,317,..,42,5,51,0,50,..,19
505031104,..,15,4,21,0,21,..,168,54,221,0,224,..,17,6,18,0,18,..,23,0,23,0,23,..,20,0,20,0,22,..,43,0,43,0,43,..,7,0,5,0,5,..,39,3,40,0,40,..,15,0,22,0,22,..,3,0,3,0,3,..,21,0,20,0,20,..,8,0,8,0,8,..,8,0,8,0,8,..,0,0,0,0,0,..,97,8,107,0,107,..,174,35,210,0,210,..,9,4,12,0,12,..,46,21,68,0,68,..,0,7,8,0,8,..,325,73,394,0,393,..,18,0,20,0,20,..,40,4,48,0,48,..,33,9,44,0,44,..,18,0,20,0,20,..,9,5,12,0,16,..,0,0,0,0,0,..,51,9,64,0,64,..,40,0,43,0,44,..,13,4,18,0,18,..,79,0,79,0,79,..,73,13,87,0,90,..,207,21,227,4,225,..,54,17,66,0,67,..,13
505031105,..,3,0,3,0,3,..,107,20,129,0,129,..,20,0,20,0,20,..,75,0,76,0,76,..,77,3,76,0,76,..,19,0,19,0,19,..,3,0,7,0,7,..,29,4,29,0,29,..,24,0,27,0,27,..,10,0,10,0,10,..,23,0,24,3,26,..,5,0,5,0,5,..,6,0,8,0,8,..,0,0,0,0,0,..,104,4,107,3,112,..,66,0,66,0,64,..,25,5,27,0,27,..,0,0,0,0,0,..,3,6,14,0,14,..,18,0,18,0,20,..,9,0,6,0,6,..,22,0,22,0,22,..,59,4,65,0,65,..,73,9,75,0,75,..,24,0,26,0,26,..,0,0,0,0,0,..,16,0,16,0,16,..,18,0,18,0,18,..,42,0,39,0,39,..,23,0,27,0,27,..,12,5,15,0,15,..,95,6,101,0,101,..,73,8,80,0,84,..,0
505031106,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
505031107,..,4,0,4,0,4,..,98,34,127,0,127,..,17,0,18,0,18,..,27,0,32,0,32,..,30,0,30,0,30,..,19,3,19,0,19,..,9,0,9,0,9,..,206,20,226,0,225,..,62,4,67,0,67,..,7,0,7,0,7,..,138,9,146,3,149,..,9,0,9,0,9,..,24,0,27,0,27,..,7,0,5,0,5,..,470,30,500,6,502,..,55,4,66,0,66,..,10,0,11,0,11,..,0,5,5,0,5,..,5,0,6,0,6,..,6,0,14,0,14,..,124,0,121,0,121,..,30,8,41,0,41,..,37,5,43,0,43,..,11,0,8,0,8,..,16,0,13,0,13,..,0,0,0,0,0,..,10,0,10,0,10,..,31,0,29,0,29,..,24,0,25,0,25,..,21,0,21,0,21,..,13,0,9,0,9,..,78,0,86,0,86,..,29,0,28,0,28,..,8
