SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
507041177,0,0,3,6,0,4,0,13,0,27,28,9,13,7,22,58,50,150,10,339,7,14,18,14,41,90,26,56,0,258,0,3,4,5,15,15,4,7,0,44,18,34,20,29,64,132,60,168,4,522,0,9,3,0,22,33,11,33,0,116,13,68,21,10,31,42,22,34,0,239,4,70,37,13,19,14,12,20,0,183,20,24,13,8,24,57,30,57,0,220,0,5,3,0,6,7,0,5,0,30,0,7,5,5,23,30,11,16,0,102,0,3,3,4,6,26,16,24,0,84,8,25,11,19,62,116,32,80,0,351,0,24,13,10,15,13,0,14,0,89,9,8,5,4,62,65,30,36,6,227,15,25,17,11,53,57,26,64,0,273,14,39,30,17,68,62,18,29,4,273,0,14,6,0,6,13,9,9,0,68,6,10,14,7,14,20,7,23,0,104,10,17,10,5,36,51,12,34,12,187
507041178,0,4,0,5,0,7,5,0,0,18,9,12,12,4,30,106,46,141,3,368,0,8,17,9,39,74,30,59,0,233,0,0,0,3,10,13,3,15,0,46,8,26,29,20,49,136,43,134,0,437,0,9,12,5,21,41,11,33,0,129,9,93,47,16,27,55,12,45,0,305,14,96,35,21,27,21,6,25,4,243,19,21,18,7,23,45,15,31,5,178,0,3,0,3,3,6,4,7,0,28,0,6,10,8,24,57,13,29,0,146,0,5,12,3,9,35,8,30,0,106,12,39,34,29,70,184,57,127,5,559,6,13,7,13,18,19,6,8,3,88,13,15,7,6,73,64,18,28,0,220,5,48,16,14,55,36,14,38,0,225,11,26,31,21,61,69,15,52,3,290,7,19,3,4,7,6,4,9,0,58,0,11,15,5,19,21,11,17,0,87,0,26,10,12,29,63,16,41,23,226
507041179,0,0,0,0,0,6,0,0,0,13,9,5,3,0,20,47,18,60,0,174,10,8,6,3,20,21,16,18,0,102,0,0,0,3,15,8,4,8,0,30,3,8,10,12,19,52,22,52,0,188,0,5,0,0,9,20,7,14,0,58,0,30,14,6,14,25,12,11,0,113,3,36,12,5,13,12,9,11,0,95,3,10,3,4,14,32,6,19,0,92,0,4,0,0,3,10,0,0,0,19,0,4,4,0,14,26,3,5,0,55,0,0,3,0,0,5,0,5,0,18,9,10,21,7,52,98,18,35,0,248,0,14,10,5,5,7,0,4,0,48,3,10,4,6,36,28,7,6,0,98,8,36,5,7,33,19,6,22,0,138,0,19,11,18,32,33,7,16,3,146,0,19,3,0,12,5,0,3,0,43,0,8,0,0,6,19,7,3,0,42,0,12,11,0,20,24,3,7,17,99
507041180,0,0,0,0,0,11,0,5,0,17,19,15,5,0,18,68,32,93,0,261,4,14,9,3,35,67,31,36,0,202,0,0,4,5,15,15,5,14,0,52,4,25,19,18,38,88,34,89,4,317,0,8,5,4,28,38,16,26,0,114,7,48,21,13,26,41,15,8,0,186,3,50,20,11,17,13,6,15,0,135,13,17,18,10,23,36,22,23,0,153,3,5,0,0,12,8,0,3,0,27,0,8,0,0,21,31,7,18,0,84,0,3,4,0,10,10,4,12,0,41,9,22,25,13,47,146,26,64,0,355,0,18,11,8,12,18,7,4,0,77,11,17,12,8,69,54,18,12,0,200,8,40,13,9,45,43,14,35,0,211,10,24,14,14,58,42,14,19,4,206,0,25,9,5,14,7,0,6,0,73,9,6,9,5,19,23,7,14,0,93,4,19,9,0,24,37,16,27,11,150
507041181,0,6,4,0,5,4,0,8,0,28,23,11,10,3,28,92,53,185,4,414,5,16,10,6,51,89,34,71,4,290,5,0,0,0,6,15,9,19,0,55,11,28,25,25,71,165,72,198,3,600,0,12,12,10,21,60,17,44,0,175,7,96,39,22,36,49,20,44,0,327,9,114,24,12,22,23,6,29,0,239,12,24,22,17,31,54,22,63,0,240,0,3,0,3,5,14,3,12,0,43,3,7,6,5,21,44,16,36,0,140,0,8,8,4,6,25,12,31,0,92,8,38,18,25,78,169,48,110,4,496,8,22,19,5,12,26,3,14,0,112,5,7,14,8,62,79,22,33,0,235,5,40,30,4,47,51,26,49,0,252,18,37,25,17,72,61,29,46,0,308,0,25,7,12,10,14,4,13,0,82,0,17,10,9,23,32,8,35,0,129,4,23,18,5,26,46,21,56,14,221
507041182,0,3,0,0,3,4,0,5,0,18,20,10,4,3,23,55,26,95,0,237,4,12,6,9,54,60,23,40,0,208,0,0,0,3,15,10,8,5,0,37,14,14,29,25,56,116,37,105,8,397,4,4,5,3,21,33,13,23,0,105,12,85,41,10,34,33,11,30,8,264,4,68,43,18,19,11,5,18,3,182,12,19,21,17,28,34,9,34,6,183,0,7,0,4,10,8,0,3,0,35,3,4,0,3,19,21,3,10,0,66,0,5,10,3,3,12,0,6,0,42,5,35,21,13,68,121,30,49,0,340,4,14,5,8,12,15,3,5,3,81,0,10,4,9,62,55,13,25,0,188,9,34,14,11,38,40,19,26,0,192,7,35,21,15,53,48,15,11,0,202,0,23,5,6,9,8,0,3,0,49,5,14,11,6,24,33,10,28,0,123,5,19,16,4,19,49,6,24,29,178
507041183,0,0,0,0,0,0,0,0,0,4,12,3,0,3,9,17,13,44,5,102,0,4,4,4,23,25,10,16,0,88,0,0,0,0,4,6,7,5,0,20,0,8,14,14,31,53,22,59,3,195,0,3,6,4,3,9,0,8,0,30,5,20,21,8,16,11,6,13,0,96,0,27,3,3,5,12,3,13,0,68,0,9,12,6,10,20,11,18,0,82,0,0,0,0,5,4,0,0,0,13,0,0,0,0,7,12,3,4,0,24,0,0,0,0,0,0,3,6,0,15,3,3,6,5,20,30,7,28,0,101,0,9,8,0,0,4,0,4,0,31,3,4,8,0,25,23,11,8,0,89,0,9,5,10,11,19,12,13,0,80,0,7,7,4,17,18,6,5,0,76,4,13,5,0,4,0,0,6,0,26,0,7,6,4,11,10,10,14,0,54,5,4,4,4,18,14,4,8,13,74
507041184,0,0,0,0,0,3,0,0,0,4,3,3,0,5,10,34,16,47,0,123,3,4,0,0,15,20,11,24,0,96,0,0,0,0,12,15,0,3,0,34,0,6,6,11,12,47,15,36,0,136,4,6,7,0,11,16,3,11,0,61,3,37,13,13,13,24,13,14,0,136,0,51,6,9,9,8,5,7,0,104,7,13,11,4,13,17,6,16,0,87,0,0,7,0,4,10,0,3,0,23,0,0,3,3,8,13,3,13,0,48,0,5,3,0,6,8,0,6,0,39,6,13,11,9,37,77,18,29,0,194,0,3,9,0,8,10,0,0,0,22,7,0,0,0,46,26,9,5,0,93,0,24,13,0,21,21,4,13,0,105,0,13,12,9,23,32,6,7,0,104,0,12,3,3,3,3,0,10,0,30,0,3,0,0,3,15,3,13,0,43,4,7,10,4,10,24,7,12,6,82
507051186,0,0,0,0,3,5,0,0,0,9,25,3,6,0,12,21,14,100,0,184,10,9,0,3,62,69,16,45,3,228,3,0,0,0,3,8,4,14,0,26,12,17,21,15,45,82,35,92,10,322,3,5,3,0,18,24,9,8,0,71,6,19,17,7,30,22,12,6,3,125,0,28,18,5,7,12,0,16,0,82,9,6,9,6,20,23,15,34,5,123,0,0,0,0,4,5,0,0,0,14,0,0,0,0,0,4,0,4,0,8,0,0,0,0,4,4,3,3,0,18,0,7,0,0,9,21,9,3,0,61,0,13,8,9,17,17,0,7,0,71,11,12,3,8,47,35,15,25,0,149,3,15,8,3,11,9,6,4,0,54,6,11,17,6,15,5,3,9,0,72,0,3,3,0,4,3,0,0,0,15,0,11,3,9,16,29,6,15,0,87,10,9,3,10,23,31,10,10,13,120
507051187,0,4,4,4,6,4,0,6,0,25,46,11,6,3,26,26,47,256,10,436,18,3,3,14,111,112,52,98,0,409,9,3,0,0,14,17,13,19,4,65,22,25,18,30,73,144,50,189,6,548,4,0,0,0,24,28,16,20,0,97,6,43,41,17,50,38,7,32,3,239,11,58,18,11,15,12,0,11,0,136,14,13,17,11,28,39,25,56,0,211,0,0,0,4,4,9,4,0,0,22,4,0,3,0,7,7,0,4,0,26,3,4,0,0,0,8,0,8,0,29,3,11,6,4,22,39,9,38,0,135,0,12,6,5,15,19,3,22,0,82,19,9,0,7,66,103,31,49,4,292,4,13,12,11,20,26,6,6,0,94,6,11,15,8,30,10,9,4,0,90,0,11,0,7,3,5,4,3,0,31,4,10,6,8,21,24,6,33,0,112,10,13,11,10,36,51,12,33,33,210
507051188,0,0,0,0,3,7,0,0,0,20,56,7,9,8,18,46,19,169,9,334,10,14,17,9,90,110,37,99,5,388,5,3,5,0,14,18,7,24,0,71,26,25,22,38,77,125,50,184,14,558,3,3,0,4,22,36,13,19,0,98,6,36,26,17,45,26,10,22,0,202,6,53,20,18,15,16,9,16,3,158,15,14,12,17,30,43,19,58,0,213,0,0,0,0,5,4,0,3,0,19,0,0,0,0,5,9,0,5,0,21,0,6,0,0,10,4,9,14,0,33,3,10,5,4,22,37,5,14,0,109,12,9,9,8,17,26,4,17,0,106,28,25,13,17,124,258,66,196,3,736,4,19,11,5,20,18,7,15,0,95,8,20,23,9,21,23,10,9,0,113,6,4,0,5,10,3,3,3,0,36,3,8,7,8,13,37,7,20,0,111,14,8,6,9,41,43,7,54,37,230
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,0,0,0,5,3,7,3,0,26,45,9,10,3,22,22,19,157,0,291,19,7,11,10,71,81,49,71,0,311,0,3,3,3,18,15,7,16,0,58,23,21,23,20,77,137,41,132,9,484,3,7,0,0,9,20,5,15,0,65,3,42,22,15,27,21,11,14,3,147,6,41,13,7,11,8,4,11,0,94,15,10,17,3,22,39,18,37,0,161,4,4,0,0,4,6,4,0,0,18,0,0,0,0,13,4,0,8,0,22,0,0,4,4,0,8,3,9,0,38,8,6,9,6,27,37,18,27,3,140,3,16,6,0,9,17,5,4,0,61,14,12,6,5,58,91,24,55,0,255,6,9,12,3,26,14,10,13,0,93,6,13,21,11,24,15,3,14,0,105,0,10,0,3,0,8,0,0,0,21,0,5,3,7,17,23,13,16,0,86,16,8,10,16,28,37,12,29,29,179
507051191,4,0,3,3,3,3,6,10,0,34,121,16,11,6,57,82,66,542,18,913,27,17,19,17,141,182,92,130,0,620,0,4,0,0,32,35,11,27,0,110,47,42,47,55,141,314,112,383,18,1159,4,9,7,3,34,43,19,50,0,167,16,103,44,23,57,54,16,41,8,360,13,138,40,20,26,15,9,35,0,282,8,13,12,19,41,72,32,70,4,273,0,12,3,0,15,10,4,7,0,56,0,0,0,0,21,13,6,19,0,59,0,0,0,0,14,12,4,16,0,50,6,16,12,7,34,92,21,55,0,253,7,19,12,7,15,23,8,26,0,125,35,21,12,18,116,212,63,96,4,571,4,25,15,18,50,61,17,23,0,216,9,13,25,16,52,29,12,20,0,176,0,30,10,4,10,12,0,9,0,78,6,15,10,4,29,40,12,46,0,169,14,26,7,12,46,100,23,75,48,337
507051192,5,0,0,0,5,4,0,0,0,22,53,5,4,7,39,43,32,211,5,389,15,11,4,7,91,90,44,73,9,344,4,0,5,0,10,8,4,17,0,51,19,17,24,28,78,135,52,155,4,523,3,0,4,0,18,32,12,9,0,91,17,52,29,18,44,29,7,13,0,212,7,61,19,12,15,9,0,14,0,131,11,15,8,5,14,47,16,61,0,183,0,0,3,0,4,3,0,3,0,18,0,0,0,0,7,6,5,3,0,21,0,3,0,0,3,6,6,5,0,17,3,9,0,8,23,49,10,31,0,138,4,21,9,8,17,12,8,16,0,92,6,18,8,6,87,92,26,41,0,277,0,11,12,9,26,23,4,8,0,97,3,16,9,7,34,19,3,6,0,103,0,7,3,0,0,0,0,3,0,24,3,3,3,8,16,30,13,28,3,109,8,8,3,6,36,37,11,35,20,152
507051193,0,3,0,4,0,3,4,4,0,21,37,9,5,0,29,23,21,175,4,305,16,6,7,6,71,91,42,56,0,290,0,0,0,0,11,14,5,17,0,53,12,25,27,20,64,116,44,119,5,430,6,0,4,0,27,22,7,29,0,96,4,27,24,13,29,23,7,14,0,139,4,40,20,7,9,12,3,19,0,116,17,9,12,4,34,41,15,41,0,163,3,0,0,0,3,10,0,3,0,16,0,0,0,0,3,0,0,0,0,11,0,3,5,0,3,6,0,7,0,22,0,5,5,4,25,35,7,19,0,102,0,12,9,9,20,10,3,15,0,79,11,10,8,3,54,73,22,30,0,207,0,9,14,9,15,26,10,7,0,82,5,9,7,6,20,12,0,7,0,65,0,6,3,6,0,10,0,3,0,25,6,7,12,0,29,28,7,17,0,101,7,6,8,5,35,30,8,37,22,159
507051312,0,3,0,0,0,0,0,7,0,15,50,14,7,0,28,31,22,275,11,426,9,9,0,5,56,103,46,74,4,314,0,0,0,0,11,17,0,10,0,45,19,15,14,17,49,136,54,153,6,464,3,6,0,3,26,23,16,35,0,114,4,30,22,10,50,36,11,23,6,185,6,44,32,0,9,13,3,19,3,125,10,8,10,4,26,48,23,64,6,186,0,0,0,0,5,6,0,5,0,20,0,0,0,0,3,8,0,4,0,21,3,0,0,0,7,8,4,7,0,25,0,4,4,6,27,44,10,30,0,133,5,7,7,3,19,13,8,13,3,80,14,4,3,3,57,127,25,60,8,300,4,6,6,4,19,20,10,14,0,85,0,4,9,5,26,11,11,5,0,74,0,5,0,0,7,0,3,3,0,26,3,3,4,7,18,38,14,28,0,118,4,6,12,4,16,36,16,39,30,177
507051313,4,0,3,0,3,10,3,14,0,43,102,18,19,7,50,83,70,575,14,940,20,6,21,19,172,186,102,158,4,692,3,0,3,3,35,34,21,38,0,136,36,30,22,38,125,259,96,398,11,1019,7,11,11,0,50,81,18,61,5,238,6,89,33,29,82,102,30,54,3,423,9,157,52,13,37,31,18,41,0,359,12,12,17,15,62,117,31,140,4,421,0,5,0,3,9,14,0,11,0,38,0,5,0,0,15,17,3,11,0,62,0,4,4,3,14,6,11,22,0,59,14,11,12,5,59,121,33,78,0,336,8,10,20,12,29,23,6,38,0,150,24,16,16,16,139,235,50,102,5,609,3,19,19,13,48,59,13,27,6,207,7,24,18,17,61,64,17,28,0,242,0,14,6,3,10,12,6,12,0,55,0,13,14,0,55,55,27,51,3,226,11,21,15,3,72,86,32,68,57,359
507051314,0,0,0,0,0,0,0,0,0,6,14,0,0,5,5,4,11,36,0,74,3,0,3,0,16,24,13,7,0,69,0,0,0,0,0,0,0,5,0,13,6,3,6,5,10,31,12,39,3,103,0,0,3,0,0,4,6,0,0,17,4,8,5,0,4,7,0,3,0,30,0,5,3,0,0,3,0,3,0,15,4,0,0,0,5,9,3,9,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,4,0,7,0,16,0,0,0,0,0,0,0,0,0,7,0,0,5,0,8,12,6,12,0,44,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,5,0,0,0,13,0,4,0,0,0,7,0,7,0,16,0,4,0,0,0,4,5,12,0,24,0,0,0,0,3,4,7,12,0,30
509011225,13,28,19,12,29,28,12,45,0,186,14,5,0,3,3,0,7,67,0,102,15,10,3,3,35,61,47,38,4,208,0,0,0,0,13,12,10,5,0,45,24,13,25,27,90,140,51,81,3,458,0,9,0,0,13,35,20,26,0,104,11,61,48,23,64,53,20,43,3,325,8,75,40,27,35,34,22,31,4,266,7,22,18,13,16,42,26,43,0,184,0,0,0,0,7,7,3,13,0,36,4,0,3,0,7,15,3,7,0,47,0,6,0,3,4,14,6,7,0,43,4,10,15,14,20,32,8,26,0,134,9,14,10,9,14,7,5,9,0,77,18,12,7,6,44,60,18,33,0,204,0,29,21,14,46,42,21,23,0,202,11,26,30,34,59,65,18,34,4,281,0,15,5,7,11,0,0,12,0,38,10,9,14,9,18,44,7,19,0,136,8,15,10,9,11,20,6,23,25,122
509011226,13,21,23,20,10,64,27,133,8,318,7,0,0,0,0,4,8,27,0,51,0,4,0,0,6,9,3,13,0,44,0,0,0,0,0,3,0,0,0,7,6,6,9,10,10,35,6,24,6,106,0,0,5,0,3,9,9,6,0,29,0,6,4,5,14,14,5,3,0,56,0,5,8,0,0,0,0,3,3,25,7,6,3,0,6,7,0,20,0,49,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,0,4,0,12,6,3,3,0,4,6,0,4,0,29,4,7,0,0,0,6,0,3,4,25,4,3,3,0,8,18,3,4,0,48,0,5,3,4,9,13,0,0,0,48,7,5,4,4,8,3,3,5,0,42,0,0,0,0,0,0,0,0,0,5,3,0,0,3,9,4,3,7,0,45,4,8,0,0,3,3,3,3,9,35
509011227,8,4,4,0,4,21,6,38,0,100,8,0,3,0,3,0,3,38,0,63,3,3,3,0,8,16,19,13,0,75,5,0,0,0,12,5,0,6,0,25,14,15,9,9,40,52,20,38,4,192,0,0,3,0,10,16,3,15,0,49,0,24,11,7,27,19,8,14,0,120,4,21,6,4,3,4,7,7,0,54,3,9,3,3,15,13,3,23,0,74,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,0,0,14,0,0,0,0,0,4,0,0,0,13,0,0,3,5,9,16,3,0,0,44,6,11,4,4,4,3,3,0,0,33,9,11,3,3,24,42,9,6,0,103,0,14,6,3,17,16,0,7,0,65,0,10,11,7,30,21,0,6,0,85,0,4,3,4,0,0,0,0,0,8,0,9,0,4,13,17,0,4,0,49,0,7,3,4,4,10,4,9,10,49
509011228,9,21,18,12,10,29,9,38,4,163,12,3,10,0,3,9,3,62,3,103,4,4,9,8,12,20,3,24,0,78,0,0,0,0,3,0,0,0,0,9,8,20,19,25,31,53,17,49,5,230,0,3,0,0,0,9,0,5,0,19,5,35,5,0,6,15,3,5,0,88,8,21,8,0,6,9,3,21,0,86,4,7,10,0,4,11,0,14,0,51,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,7,0,3,0,14,0,0,0,0,0,0,0,8,0,8,6,16,10,6,5,10,4,12,0,70,4,13,11,5,0,4,3,5,0,47,12,10,3,3,16,23,4,8,0,82,10,16,5,9,14,21,4,6,0,93,5,7,15,7,5,9,6,8,0,62,0,0,9,0,0,0,0,3,0,17,0,8,4,0,4,4,6,7,0,32,0,8,4,0,10,3,0,13,5,46
509011229,12,24,17,21,19,108,57,271,8,531,3,0,0,0,5,0,0,8,0,12,0,4,0,0,0,9,0,4,0,20,0,0,0,0,0,0,0,5,0,8,0,4,3,0,4,19,3,16,0,52,0,0,3,6,4,11,7,21,0,46,0,0,0,0,0,0,0,8,0,9,0,4,4,0,0,3,0,9,0,21,3,3,3,0,0,3,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,4,18,8,7,0,35,0,4,0,0,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,20,4,5,4,0,4,10,0,10,5,30
509011230,8,25,4,9,12,70,17,107,11,270,6,0,0,0,0,0,0,13,0,25,12,6,13,10,93,42,3,31,11,219,0,4,0,0,6,6,4,3,0,24,0,5,7,7,9,21,13,17,0,79,0,7,0,0,3,28,13,13,0,66,3,8,11,3,15,21,7,12,0,76,0,9,8,0,3,0,3,7,0,30,3,0,3,0,7,11,5,9,3,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,4,0,4,0,5,0,0,0,0,6,0,3,5,0,16,0,0,3,3,7,0,7,0,0,26,0,3,0,0,22,12,7,11,0,59,0,4,0,3,3,4,0,4,0,26,0,8,0,4,13,10,3,4,0,40,0,0,0,0,0,0,0,0,0,6,3,8,0,3,5,15,3,15,0,56,4,9,5,7,9,8,0,6,10,61
509011231,25,33,32,28,28,148,73,301,20,679,8,0,0,0,3,0,5,11,0,17,5,0,5,0,13,17,4,11,0,62,0,0,0,0,0,0,0,0,0,6,7,3,8,0,9,14,4,18,0,68,0,0,0,0,8,7,0,6,0,19,0,3,0,0,8,5,0,4,0,19,0,0,0,5,3,0,0,4,0,14,5,4,7,4,4,6,4,16,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,18,3,0,0,46,0,0,0,0,0,8,0,0,0,8,0,0,3,0,3,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,4,8,0,19,3,11,4,3,7,4,4,11,11,53
509011232,5,12,4,6,3,3,3,15,0,54,8,5,0,0,0,0,8,16,0,39,3,8,0,3,4,14,10,14,0,48,7,4,0,0,15,5,3,4,0,26,9,8,9,14,20,44,24,30,3,164,0,3,0,0,3,7,7,10,0,29,0,14,0,4,7,14,5,8,0,59,3,19,3,5,4,0,0,0,0,43,0,4,7,3,3,10,5,14,0,50,0,0,4,0,0,0,0,0,0,10,0,0,0,0,5,0,0,3,0,11,0,0,0,0,0,0,3,0,0,5,0,9,4,0,3,5,0,4,0,32,5,7,7,0,4,5,0,0,0,25,13,3,0,0,19,23,7,9,0,70,0,3,5,4,11,14,4,8,0,41,4,4,8,3,10,9,4,8,0,47,0,4,0,0,0,0,0,5,0,17,0,5,4,4,3,5,0,6,0,28,7,9,4,3,5,11,0,9,4,39
509011233,11,22,19,14,17,44,17,50,3,186,15,6,5,0,3,7,11,86,0,125,3,15,13,6,50,74,73,51,0,291,0,0,0,0,21,14,4,7,0,54,21,24,25,27,71,131,64,98,8,469,0,4,4,0,13,43,15,24,0,97,16,55,27,18,51,58,16,20,5,266,3,60,24,11,19,18,5,17,3,160,9,7,6,5,15,27,21,54,10,159,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4,6,0,4,0,19,0,0,3,0,9,4,0,3,0,23,3,4,0,0,17,14,4,12,0,54,0,17,10,7,9,8,4,8,0,66,20,10,3,7,40,87,15,22,0,201,3,16,6,15,23,17,6,6,0,95,4,18,12,23,45,24,0,5,4,139,0,3,8,0,3,0,0,0,0,19,3,13,0,3,33,42,19,24,3,144,5,8,3,5,16,18,6,19,29,119
