SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
505021090,0,24,5,0,0,0,33,3,39,5,3,0,0,46,14,188,28,15,7,0,253,17,93,29,31,5,3,171,11,30,4,29,5,0,80,85,51,7,57,10,0,203,778,27,3,256,51,6,1128,1136,8,4,300,53,8,1511,102,3,0,28,3,0,133,5,0,0,6,0,0,13,4,0,0,3,0,0,9,7,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,5,37,13,13,129,2191,495,80,778,152,29,3719
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,56,0,0,0,0,0,56,29,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,0,98
505021092,0,6,0,0,0,0,10,0,4,0,0,0,0,9,4,43,5,8,0,0,62,9,26,6,21,4,0,69,17,11,3,25,6,0,60,109,8,0,56,6,0,181,351,9,0,137,13,0,511,566,0,0,226,13,3,806,441,0,0,137,7,0,581,233,0,0,57,0,0,291,151,0,0,30,0,0,175,59,0,0,22,0,0,78,33,0,0,5,0,0,43,32,0,0,8,0,0,38,31,5,0,35,0,3,78,2038,114,16,760,58,9,3002
505021093,0,0,0,0,0,0,6,0,17,0,0,0,0,14,0,40,0,19,0,0,61,30,24,10,22,3,0,86,77,10,0,33,8,0,127,159,6,3,70,12,0,259,313,0,0,122,12,3,449,251,0,0,99,9,0,364,115,0,0,43,4,0,167,47,0,0,8,4,0,61,29,0,0,3,0,0,39,21,0,0,0,0,0,19,7,0,0,4,0,0,13,4,0,0,0,0,0,3,14,4,0,14,0,3,39,1076,107,18,442,55,10,1707
505021094,0,10,0,0,0,0,10,0,12,0,0,0,0,12,0,60,6,3,0,0,73,4,12,4,4,0,0,32,0,4,0,10,0,0,22,3,0,0,3,0,0,18,29,3,0,36,6,0,70,81,0,0,60,0,0,147,66,0,0,40,0,0,109,36,0,0,7,0,0,46,26,0,0,10,0,0,39,15,0,0,6,0,0,27,13,0,0,0,0,0,13,22,0,0,4,0,0,28,0,8,4,8,4,0,23,304,119,21,197,12,3,655
505021095,0,7,0,0,0,0,16,0,16,0,0,0,0,21,6,75,3,20,0,0,107,33,39,28,23,3,0,119,54,9,7,49,0,0,120,247,11,4,84,11,0,349,567,13,4,195,20,6,808,571,7,0,166,22,3,769,178,0,0,39,0,0,223,58,0,0,7,4,0,68,19,0,0,11,0,0,30,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,11,4,23,7,3,67,1767,193,44,621,72,11,2707
505021096,0,0,0,4,0,0,4,0,3,0,0,0,0,4,0,15,0,0,0,0,17,4,3,4,12,0,0,24,5,4,0,14,0,0,18,32,5,0,17,0,0,53,117,0,0,57,3,0,182,138,3,0,86,4,0,233,106,0,0,37,5,0,142,54,0,0,26,0,0,75,59,0,0,9,0,0,65,53,0,0,9,0,0,65,36,0,0,7,0,0,39,65,0,0,5,0,0,69,3,3,4,14,3,0,17,665,29,5,284,18,3,1006
505021097,0,3,0,0,0,0,7,0,8,4,6,0,0,13,7,37,8,21,4,0,82,24,21,34,27,11,3,110,56,14,20,37,3,5,129,294,5,5,66,8,0,385,386,9,6,149,20,0,571,427,6,9,143,14,0,602,215,0,0,65,4,0,276,88,0,0,20,0,0,106,29,0,0,4,0,0,37,11,0,0,4,0,0,16,5,0,0,0,0,0,3,7,0,0,0,0,0,11,16,13,4,21,8,4,60,1557,115,85,566,83,18,2414
505021301,0,9,0,0,0,0,10,0,11,0,0,0,0,8,0,100,5,6,0,0,111,8,25,12,8,5,6,65,0,11,3,9,0,0,29,23,8,0,16,0,0,49,76,4,3,58,0,0,145,91,3,0,73,8,0,180,59,0,0,16,0,0,74,24,0,0,11,0,0,36,10,0,0,9,0,0,20,6,0,0,0,0,0,5,6,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,0,14,3,3,37,309,177,30,229,22,16,780
505021302,0,7,0,3,0,0,6,0,0,0,0,0,0,3,3,27,0,18,0,0,51,6,17,9,25,0,0,63,26,5,5,26,0,0,65,85,11,4,56,7,0,167,294,4,5,129,6,7,441,344,0,4,137,11,3,502,135,0,0,47,7,0,185,47,0,0,10,0,0,57,7,0,0,0,0,0,11,8,0,0,5,0,0,11,4,0,0,0,0,0,6,9,0,0,0,0,0,6,15,0,0,16,6,4,49,978,73,37,473,43,13,1624
505031098,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,87,0,8,5,0,101,0,48,4,9,0,0,55,4,16,0,7,0,0,28,17,29,3,30,8,0,89,114,13,0,91,20,0,244,147,3,5,70,15,0,243,37,0,0,11,4,0,53,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,7,3,6,34,330,216,18,244,58,8,880
505031099,8,9,0,6,0,0,9,0,12,4,0,0,0,12,0,36,10,15,11,0,74,6,39,30,12,5,3,98,10,17,11,18,6,0,53,52,43,29,53,0,0,185,581,46,12,226,9,3,882,711,12,4,199,19,5,948,105,0,0,36,0,0,135,15,0,0,5,0,0,26,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,21,3,9,72,1521,240,93,585,48,17,2508
505031100,0,8,0,0,0,0,8,0,3,0,0,0,0,3,0,28,3,5,0,0,38,0,29,10,4,0,0,46,3,11,6,9,0,0,25,3,31,13,9,3,0,64,95,32,12,64,7,0,209,340,9,0,133,10,0,500,160,0,0,50,3,0,215,33,0,0,9,3,0,39,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,9,0,9,5,0,29,648,152,49,302,34,0,1190
505031101,0,8,0,0,0,0,3,0,7,0,0,0,0,7,0,26,4,17,0,0,44,7,26,10,11,6,0,54,9,12,4,7,0,0,38,16,32,0,29,0,0,82,250,21,12,100,7,0,391,522,8,5,180,16,0,728,105,0,0,22,8,0,137,8,0,0,3,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,14,3,0,38,938,146,33,389,33,4,1542
505031102,0,0,0,0,0,0,5,0,12,0,7,0,0,16,0,80,3,7,0,0,97,4,32,0,19,0,0,57,0,20,0,23,0,0,46,96,17,6,55,17,0,193,235,19,0,155,32,0,446,113,4,0,70,18,0,199,11,0,0,3,5,0,22,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,20,4,3,33,461,189,24,355,74,9,1115
505031104,0,6,0,3,0,0,11,0,4,0,0,0,0,7,0,55,0,3,0,0,55,0,18,12,7,0,0,31,0,8,5,6,0,0,20,3,13,4,16,0,0,35,76,11,0,61,8,0,161,144,5,0,92,12,3,260,38,5,0,11,0,0,52,5,0,0,4,0,0,9,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,19,3,0,43,274,126,27,223,33,9,688
505031105,0,4,0,4,0,0,5,0,0,0,0,0,0,7,0,22,0,0,0,0,27,4,13,4,12,0,0,28,3,10,0,13,0,0,21,6,7,0,16,0,0,32,97,14,0,82,7,0,207,295,3,0,141,6,0,449,227,0,0,56,0,0,283,97,0,0,21,0,0,121,49,0,0,13,0,0,58,13,0,0,7,0,0,19,10,0,0,0,0,0,6,7,0,0,6,0,0,10,10,8,0,13,8,0,36,822,75,6,387,27,3,1319
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,16,21,0,0,3,10,0,36,12,3,0,7,3,0,21,34,7,0,3,4,0,50,31,0,0,26,0,0,64,195,0,0,98,5,0,301,179,0,0,42,5,0,231,41,0,0,9,0,0,48,3,0,0,5,0,0,5,0,0,0,4,0,0,3,3,0,0,4,0,0,9,0,0,0,4,0,0,3,8,0,0,13,5,5,24,530,12,6,216,41,4,811
505031255,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,12,0,0,15,0,0,0,5,0,0,5,22,0,0,19,0,0,35,343,0,0,81,4,0,431,472,0,0,98,7,0,578,105,0,0,18,0,0,126,19,0,0,3,0,0,23,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,7,7,0,28,989,3,3,247,20,4,1261
505031256,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,0,4,0,0,0,3,7,0,10,0,0,0,0,0,0,3,0,0,0,5,0,0,7,3,3,0,3,0,0,10,0,0,0,0,0,0,11,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,4,0,21,13,0,55
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,8,14,0,0,17,0,0,23,61,0,0,25,0,0,85,49,0,0,13,0,0,64,17,0,0,3,0,0,19,3,0,0,3,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,154,3,0,58,3,0,222
505031258,0,0,0,0,0,0,4,0,0,0,5,0,0,5,0,0,0,8,0,0,11,0,0,0,6,0,0,15,19,0,0,10,0,0,29,57,5,5,19,7,0,89,192,4,0,59,0,0,262,214,0,0,60,10,0,283,60,0,0,18,0,0,82,9,0,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,26,574,8,5,204,16,0,811
505031303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,9,0,0,19,4,4,0,10,9,0,30,4,3,0,6,0,0,11,44,9,0,8,0,0,58,31,0,0,28,4,0,68,285,0,0,101,4,0,391,115,0,0,26,9,0,152,29,0,0,0,0,0,38,6,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,7,0,0,9,4,4,29,537,31,0,207,27,3,805
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,7,0,0,13,14,4,0,5,0,0,24,14,0,0,22,0,0,38,100,0,0,41,3,0,149,178,0,0,29,9,0,215,34,0,0,8,0,0,40,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,3,0,25,367,11,0,135,12,3,527
505031305,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,3,5,0,10,0,0,0,0,0,0,9,0,0,0,0,5,0,8,6,5,0,5,0,0,18,37,4,0,16,0,0,50,188,0,0,46,11,0,238,192,0,0,47,9,0,250,56,0,0,12,0,0,71,9,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,4,23,506,19,5,134,26,3,697
505031306,0,0,0,6,4,0,4,0,6,3,3,0,0,15,0,38,5,6,0,0,47,6,15,3,22,4,0,47,0,12,0,21,11,0,48,13,13,4,31,5,0,64,149,7,0,80,4,0,242,305,0,0,129,11,0,450,116,5,0,39,0,0,150,25,0,0,3,0,0,29,7,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,17,5,6,44,620,107,15,347,53,7,1149
506011110,0,17,7,0,0,0,29,0,19,0,9,0,0,23,17,140,13,17,0,0,180,46,69,42,31,4,0,198,137,33,0,67,3,0,247,376,53,6,148,17,3,605,668,21,0,227,19,3,939,279,3,4,89,9,0,392,38,3,0,17,0,0,59,8,0,0,3,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,30,4,9,103,1597,386,79,635,72,22,2789
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,0,5,0,0,33,0,14,0,8,11,0,36,7,9,0,19,8,0,41,56,0,0,31,3,0,93,107,5,0,75,10,0,194,63,0,0,38,5,0,101,8,0,0,0,0,0,7,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,248,50,3,179,45,4,527
506011114,0,0,0,3,0,0,7,0,5,0,0,0,0,7,0,33,7,3,0,0,47,11,21,17,10,0,0,54,21,9,0,22,11,0,68,130,14,0,64,7,0,217,309,8,0,122,9,0,456,109,0,0,47,5,0,160,12,0,0,9,0,0,20,5,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,6,3,13,3,4,37,605,99,33,305,47,8,1104
506011115,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,4,0,6,17,0,23,3,4,0,5,0,0,8,13,0,0,12,0,0,28,31,0,0,25,0,0,59,54,0,0,21,3,0,81,15,0,0,7,0,0,20,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,7,129,8,0,85,21,3,243
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,11,6,5,0,22,0,3,0,6,0,0,7,0,0,4,10,3,0,16,7,0,0,11,4,0,25,15,0,0,23,0,0,43,18,0,0,13,0,0,30,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,16,59,3,18,76,14,0,178
506011117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,3,0,0,17,0,10,0,10,0,0,22,8,12,0,5,0,0,34,49,12,5,30,0,0,94,206,13,4,67,6,0,293,194,3,13,71,21,0,304,20,0,0,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,3,3,3,0,0,29,493,60,28,207,38,5,829
506011307,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,18,0,0,0,0,0,0,4,0,0,0,7,0,0,13,8,0,0,24,0,0,32,319,0,0,63,3,0,386,176,0,0,38,0,0,213,35,0,0,6,0,0,40,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,14,549,4,5,154,11,5,720
506011308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,4,0,0,5,3,0,10,0,0,0,7,0,0,7,5,0,0,7,0,0,20,27,0,0,31,3,0,64,306,0,0,75,4,0,383,184,0,0,44,4,0,234,28,0,0,10,0,0,40,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,3,0,32,577,5,0,191,20,0,796
506021118,0,20,3,4,0,0,29,0,38,0,3,0,0,40,3,176,13,10,7,0,206,13,61,25,18,4,0,117,11,29,7,22,0,0,74,60,37,3,49,5,0,146,329,20,4,103,17,4,476,604,11,3,149,24,3,796,206,9,0,45,3,0,258,54,0,0,7,0,0,65,29,0,0,5,0,0,38,5,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,6,25,29,4,27,13,11,108,1347,433,53,450,76,18,2374
506021119,0,30,0,3,0,0,33,0,34,0,0,0,0,32,10,193,11,21,0,0,232,25,53,5,44,4,0,124,41,28,3,41,0,0,120,124,24,4,71,8,0,237,330,23,0,164,20,3,541,714,12,0,216,11,0,956,286,0,0,78,4,0,372,91,0,0,23,6,0,109,29,0,0,7,0,0,38,9,0,0,4,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,6,20,25,0,34,4,10,87,1682,418,30,717,48,20,2913
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,7,0,0,0,0,8,0,8,0,0,0,0,12,8,48,3,24,0,0,87,31,12,41,31,0,0,118,143,3,3,40,7,0,197,316,4,6,70,4,0,403,477,0,5,156,9,3,648,702,7,4,175,18,5,899,394,0,0,91,11,0,493,190,0,0,44,0,0,235,76,0,0,10,0,0,89,34,0,0,3,0,0,40,11,0,0,0,0,0,17,12,0,0,11,0,0,23,32,3,0,28,7,6,70,2424,92,59,692,48,15,3339
506021309,0,5,0,0,0,0,6,0,8,0,5,0,0,19,5,69,12,16,0,0,98,6,30,10,15,6,0,64,14,21,10,7,4,0,49,42,21,7,22,6,0,95,302,8,0,97,5,3,422,402,4,0,105,9,0,529,108,0,0,16,3,3,130,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,5,12,3,3,40,905,182,39,293,38,10,1469
506021310,0,4,0,0,0,0,3,5,6,0,0,0,0,4,0,15,0,7,3,0,29,6,3,0,5,0,0,23,9,0,0,10,0,0,20,49,3,0,21,0,0,76,249,3,0,83,13,0,356,312,0,0,91,14,0,421,65,0,0,12,0,0,84,7,0,0,5,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,0,3,31,714,38,4,253,35,6,1052
506021311,0,13,3,0,0,0,18,0,23,0,0,0,0,29,13,174,11,17,0,5,218,16,48,11,29,0,0,105,62,24,5,23,0,0,111,163,26,0,52,7,0,254,349,22,3,119,14,0,508,670,10,4,134,12,0,836,307,0,0,28,0,0,340,64,0,0,9,0,0,69,14,0,0,0,0,0,13,4,0,0,0,0,0,7,5,0,0,0,0,0,6,3,0,0,0,0,0,3,23,15,4,20,3,8,66,1678,365,48,438,39,16,2587
506031124,0,23,0,4,0,0,29,3,32,7,10,0,0,50,40,213,17,78,14,3,368,58,76,96,71,18,9,326,23,35,3,44,6,0,115,123,35,39,80,24,4,305,444,27,14,190,48,4,725,800,16,7,222,32,4,1082,247,0,9,80,11,0,353,61,0,0,26,6,0,98,19,0,0,10,0,0,32,4,0,0,9,0,0,13,0,0,0,0,0,0,4,11,0,0,11,0,0,22,37,40,16,29,11,19,151,1876,502,207,866,168,41,3672
506031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,9,0,0,9,0,0,0,5,0,0,4,0,0,0,3,0,0,6,8,0,0,20,0,0,24,89,0,0,37,0,0,128,137,0,0,31,3,0,166,43,0,0,12,0,0,56,15,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,19,296,0,0,124,10,4,436
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,13,0,5,0,0,17,0,13,3,12,0,0,20,12,80,16,27,4,4,146,20,37,20,35,7,0,115,15,14,3,26,5,0,72,104,22,17,53,8,0,205,663,26,12,195,39,3,939,1043,5,7,230,77,0,1364,202,5,3,49,12,0,273,15,0,0,5,0,0,22,7,0,0,8,0,0,15,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,19,3,55,10,9,110,2123,226,76,695,175,19,3316
506031128,0,0,0,0,0,0,0,0,8,0,0,3,0,7,4,21,3,16,0,0,45,6,21,3,18,0,0,45,12,5,0,24,3,0,41,48,8,4,37,6,0,101,253,9,0,115,14,0,392,340,4,0,112,6,0,465,60,0,4,14,8,0,76,4,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,22,7,0,47,741,69,16,364,37,3,1233
506031129,0,0,0,0,0,0,3,0,5,0,0,0,0,5,0,29,0,13,0,0,41,0,3,0,10,0,0,12,3,0,0,11,0,0,20,9,0,4,23,8,0,44,112,3,4,61,3,0,180,279,0,0,99,17,0,395,172,0,3,42,0,0,223,73,0,0,10,0,0,81,43,0,0,12,0,0,49,22,0,0,0,0,0,20,10,0,0,0,0,0,10,0,0,0,3,0,0,4,8,0,0,17,0,0,25,737,41,13,290,28,6,1121
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,31,3,12,4,0,42,9,8,5,12,0,0,38,8,0,0,7,3,0,15,0,3,0,16,0,0,25,79,0,0,52,3,0,138,350,6,0,110,14,0,482,233,0,0,56,9,0,303,85,0,0,18,0,0,99,19,0,0,3,0,0,19,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,17,6,3,30,798,54,17,313,31,12,1214
