SA2_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
507041182,13,28,27,21,18,10,3,120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,20,47,52,34,41,23,12,235,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,5,3,3,0,0,0,0,12,28,52,51,38,46,23,18,249,9,11,7,12,7,0,3,49,0,0,0,0,0,0,0,5,32,65,57,48,56,29,16,305
507041183,7,20,12,13,16,6,3,75,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,11,36,24,22,29,8,3,127,0,0,0,0,0,0,0,3,0,3,3,0,5,0,0,15,0,3,3,0,4,0,0,23,10,38,27,21,29,17,3,149,24,44,32,13,13,7,0,136,0,5,0,0,0,0,0,9,34,86,56,36,45,19,4,284
507041184,6,11,12,6,18,11,0,68,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,15,22,18,39,15,7,121,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9,17,24,22,39,13,7,125,7,7,0,10,6,3,5,33,0,0,0,0,0,0,0,0,15,20,21,26,43,20,7,158
507051186,13,32,21,17,15,0,3,104,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,27,54,54,34,43,8,3,228,6,0,0,5,3,0,0,12,9,10,10,4,5,0,0,38,8,10,10,12,7,0,4,52,35,59,67,45,54,10,10,282,78,79,48,34,26,4,0,272,3,3,0,0,0,0,0,5,114,141,116,82,75,15,8,556
507051187,33,52,47,36,44,7,3,230,6,4,4,0,0,0,0,20,0,3,0,0,3,0,0,9,66,110,93,79,96,31,14,483,4,3,5,6,0,0,0,18,8,7,3,6,5,0,0,25,12,14,9,6,3,0,0,50,74,123,104,84,103,31,14,530,98,98,60,33,34,4,3,334,5,0,7,5,0,0,0,9,167,222,171,123,140,35,20,875
507051188,27,41,33,24,29,12,0,163,0,3,0,6,3,0,0,9,0,0,3,0,0,0,0,9,38,72,81,44,67,24,8,341,6,8,8,0,3,0,0,24,4,6,9,3,0,0,0,17,13,8,12,8,3,3,0,45,47,85,94,49,72,27,10,378,87,59,19,18,29,11,0,224,0,0,4,0,0,0,0,3,137,143,116,75,100,32,10,607
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,16,40,31,33,30,0,6,159,0,8,0,0,0,0,0,10,0,3,4,0,0,0,0,5,30,77,63,56,67,9,11,310,0,5,4,0,0,0,0,12,0,6,6,0,0,0,0,9,0,8,3,5,0,0,0,23,32,88,70,58,67,14,11,334,48,47,29,24,22,0,0,176,0,5,0,0,0,0,0,7,79,139,105,81,90,12,11,515
507051191,60,119,86,72,51,17,13,422,18,10,5,3,6,0,0,43,0,0,5,0,0,0,0,9,115,221,187,153,155,43,26,892,4,10,7,4,3,0,0,29,3,3,11,0,3,0,0,25,12,15,18,6,11,0,0,58,121,235,206,159,166,45,26,952,89,112,49,38,38,3,0,328,10,3,4,4,0,0,0,15,218,346,253,196,207,49,26,1294
507051192,17,66,37,31,20,5,0,173,6,6,0,6,0,0,0,19,3,0,3,0,4,0,0,10,34,99,66,62,68,14,7,360,5,3,0,3,3,0,0,12,3,10,10,4,0,0,0,26,10,18,12,5,0,0,0,41,47,114,74,70,68,14,7,401,96,96,54,27,33,6,6,305,4,0,0,0,0,0,0,7,139,209,129,98,105,20,12,716
507051193,29,67,43,28,22,3,0,193,0,6,4,3,0,0,0,12,0,0,0,0,0,0,0,3,55,110,76,60,64,8,8,387,9,18,4,3,9,4,0,51,7,9,5,6,0,0,0,24,18,26,13,12,8,5,0,77,72,137,92,72,77,14,8,462,80,95,52,33,30,3,6,299,5,0,0,0,0,0,0,7,152,239,140,108,106,17,14,767
507051312,31,51,25,20,24,6,0,164,12,8,3,0,0,0,0,24,0,0,0,0,3,0,0,8,65,98,71,49,57,16,12,368,8,4,0,0,0,0,0,12,4,12,4,0,0,0,0,27,14,14,0,0,5,0,0,36,76,112,72,53,61,16,12,408,75,68,23,18,21,0,4,217,0,0,0,0,0,0,0,3,152,186,95,72,89,17,18,624
507051313,74,139,87,53,64,17,4,435,8,11,4,3,10,0,0,34,3,8,0,4,0,0,0,17,137,252,197,117,160,36,21,933,6,9,15,12,7,0,0,41,15,18,9,7,0,0,0,52,21,32,27,17,10,0,0,98,160,280,224,131,172,36,21,1027,114,131,70,51,37,0,4,409,5,5,3,0,0,0,0,20,275,415,298,188,207,42,27,1456
507051314,10,13,4,9,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,29,14,16,9,0,0,84,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,5,0,3,0,0,4,0,0,7,15,33,19,16,14,0,0,89,10,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,22,34,17,16,17,0,0,106
509011225,31,77,65,32,52,6,0,250,4,3,0,0,0,0,0,8,0,0,4,0,0,0,0,6,41,116,112,67,108,7,0,443,0,5,0,0,3,0,0,4,5,8,3,0,3,0,0,18,5,12,4,0,6,0,0,25,44,126,115,67,112,7,4,465,63,68,30,31,24,0,0,217,0,0,0,0,0,0,0,0,108,187,146,95,137,10,7,681
509011226,4,11,7,7,0,0,0,31,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,15,17,10,8,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,4,12,19,17,10,8,0,0,69,6,4,0,0,7,0,0,24,0,0,0,0,0,0,0,0,17,24,21,9,16,4,0,93
509011227,11,26,12,7,19,0,0,81,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,39,29,35,39,5,0,155,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,11,11,46,25,35,39,5,0,166,25,29,16,4,5,0,0,81,0,0,0,0,0,0,0,0,36,75,45,40,51,4,0,251
509011228,15,28,15,14,26,6,0,100,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,19,35,25,26,43,6,0,157,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,9,17,41,27,27,47,6,0,168,11,13,15,9,8,0,0,58,0,0,0,0,0,0,0,0,34,54,45,39,48,6,0,223
509011229,6,3,3,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,11,0,5,0,0,42,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,0,5,0,0,42,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,5,17,20,16,0,5,0,0,57
509011230,9,14,4,4,5,0,0,44,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,18,8,4,14,4,0,65,3,0,6,7,6,0,0,14,0,9,3,0,3,0,0,12,3,7,4,4,8,0,0,26,15,31,17,7,20,5,0,97,31,26,21,10,10,0,0,94,0,0,0,0,0,0,0,0,51,52,33,20,29,0,0,194
509011231,6,0,9,9,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,11,21,9,5,0,0,47,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,8,4,3,0,0,5,0,0,9,3,10,21,16,4,0,0,57,15,27,13,10,6,0,0,65,0,0,9,3,4,0,0,10,21,42,35,26,18,0,0,138
509011232,5,14,9,9,10,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,13,20,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,13,20,0,0,65,5,9,0,5,0,0,0,21,0,0,0,0,0,0,0,0,10,23,16,15,17,0,0,81
509011233,27,54,36,26,25,6,0,170,3,8,3,5,0,0,0,16,3,3,0,3,0,0,0,14,41,91,68,63,49,6,3,320,0,7,0,3,3,0,0,17,0,0,0,3,0,0,0,7,0,11,4,4,3,0,0,21,44,94,73,68,51,7,3,341,58,71,34,22,27,3,0,220,0,3,0,6,0,0,0,14,102,172,106,97,82,8,7,572
509011234,3,29,13,16,7,0,0,61,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,9,34,17,21,17,8,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,9,34,19,24,13,8,0,101,17,29,8,9,10,5,0,86,0,0,0,3,0,0,0,4,28,67,30,37,27,6,0,196
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,5,8,14,4,9,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,23,15,28,0,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,9,28,23,15,28,0,4,114,20,6,14,11,7,0,0,52,0,3,0,0,0,0,0,4,33,41,39,19,32,0,4,168
509021237,0,3,13,6,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,16,8,15,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,10,20,8,15,0,0,61,12,10,9,7,4,0,0,47,0,4,0,0,0,0,0,3,18,29,26,17,17,0,0,108
509021238,3,12,8,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,16,12,7,0,0,65,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,7,23,15,13,7,0,0,66,13,15,8,10,6,0,0,56,0,5,0,0,0,0,0,5,21,43,25,20,13,0,0,121
509021239,12,16,13,9,10,0,0,58,8,4,3,4,3,0,0,16,0,4,0,0,0,0,0,5,17,35,27,23,26,0,0,131,0,4,3,0,0,0,0,7,4,3,0,3,0,0,0,16,4,5,5,3,0,0,0,21,25,44,28,27,35,0,0,150,32,27,6,0,7,0,0,72,0,0,4,3,0,0,0,4,51,67,42,30,36,0,0,231
509021240,3,5,12,3,7,0,0,39,0,0,4,0,0,0,0,11,0,0,0,3,0,0,0,3,9,19,23,9,16,0,0,79,0,0,0,4,0,0,0,3,0,3,0,4,3,0,0,13,0,3,4,3,3,0,0,13,12,23,30,16,18,0,0,93,15,22,15,3,0,0,0,57,0,0,0,0,0,0,0,7,28,48,36,22,19,0,0,157
509021241,5,16,6,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,6,5,8,0,0,53,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,6,0,4,3,5,0,0,0,12,13,23,5,11,8,0,0,65,19,23,18,3,3,0,0,59,0,4,0,0,0,0,0,4,32,47,25,17,10,0,0,132
509021242,6,3,4,3,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,11,8,3,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,7,8,13,11,8,3,0,0,39,10,10,4,9,6,0,0,32,0,0,0,0,0,0,0,0,11,25,17,13,6,0,0,73
509021243,11,36,35,23,32,0,0,144,4,0,0,0,0,0,0,7,3,3,4,0,0,0,0,14,36,72,62,43,77,5,0,287,6,8,3,4,0,0,0,25,3,13,5,0,0,0,0,25,9,24,8,4,4,0,0,51,44,91,75,46,80,5,0,335,76,86,28,27,20,0,0,238,3,0,0,0,0,0,0,3,120,180,100,76,102,5,0,582
509021244,3,11,9,7,9,0,0,41,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,12,18,24,17,16,0,4,82,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,8,0,4,0,0,3,0,0,10,12,22,19,17,21,0,4,88,25,14,17,10,8,0,0,77,0,0,0,0,0,0,0,0,30,37,36,27,33,0,4,169
509021245,8,7,11,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,26,12,14,0,0,84,0,0,0,3,5,0,0,6,4,0,8,0,0,0,0,12,5,0,8,4,4,0,0,17,11,20,28,17,18,0,0,105,7,13,9,5,0,0,0,39,0,0,0,0,0,0,0,4,25,34,38,22,19,0,0,142
509031246,3,11,3,3,3,0,0,32,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,6,18,8,6,7,0,0,49,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,16,15,9,7,0,0,53,10,15,5,3,3,0,0,44,0,0,0,0,0,0,0,0,17,30,19,14,12,0,0,97
509031247,0,9,6,4,0,0,0,26,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,23,15,4,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,15,4,3,0,0,48,6,9,7,0,4,0,0,23,0,0,0,0,0,0,0,0,10,27,22,8,9,0,0,77
509031248,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,3,5,7,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,0,0,0,0,0,9,6,9,3,6,7,0,0,32,13,16,10,0,0,0,0,48,4,0,0,0,0,0,0,4,25,27,19,10,4,0,0,82
509031249,4,29,9,8,10,0,0,60,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,9,38,17,23,26,0,0,113,0,10,3,0,3,0,0,24,0,6,0,0,0,0,0,11,5,9,3,0,3,5,0,29,14,48,24,22,34,5,4,147,17,23,17,6,6,0,0,69,0,0,0,0,0,0,0,5,29,72,41,30,41,5,4,221
509031250,0,5,11,9,8,0,0,34,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,18,22,13,13,0,0,78,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,9,12,18,21,17,15,0,0,86,18,8,6,5,5,0,0,43,0,0,0,0,0,0,0,3,26,31,38,20,18,0,0,130
510011262,28,57,32,20,21,3,0,152,5,0,0,0,0,0,0,10,0,3,0,0,0,0,0,8,71,149,105,76,79,6,0,490,0,0,7,4,3,0,0,17,0,5,7,6,4,0,0,17,0,11,8,9,6,0,0,34,76,159,112,83,85,6,0,520,79,85,47,32,22,0,0,263,9,11,10,4,0,0,0,23,162,250,164,121,108,6,0,813
510011263,5,24,12,11,4,0,0,50,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,9,19,43,28,18,4,0,0,118,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,9,20,50,31,18,14,0,0,128,118,110,63,30,23,0,0,353,0,6,6,0,0,0,0,6,136,164,96,49,33,0,0,490
510011264,15,12,13,4,11,0,0,49,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,10,17,23,26,16,9,0,0,96,0,0,4,0,0,0,0,7,3,7,6,0,0,0,0,9,0,7,6,0,0,0,0,17,21,25,33,16,14,0,0,108,84,85,45,33,27,3,0,276,6,13,0,4,3,0,0,23,108,126,83,51,42,0,0,407
510011265,13,39,11,10,0,0,0,73,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,6,22,84,44,28,20,3,0,198,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,7,5,9,3,4,0,0,0,13,24,92,44,28,23,3,0,213,81,74,48,29,10,0,0,248,6,11,4,0,0,0,0,23,113,177,100,55,33,3,0,484
510011266,8,10,0,3,0,0,0,22,0,8,3,5,3,0,0,15,0,0,0,0,0,0,0,0,5,14,13,8,0,0,0,43,3,3,0,0,0,0,0,9,0,5,0,5,0,0,0,5,3,3,0,3,0,0,0,13,6,20,12,10,0,0,0,55,39,40,26,14,10,0,0,142,6,3,5,0,0,0,0,10,52,57,43,29,14,0,0,201
510021267,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,16,6,7,0,0,0,0,0,9,0,3,0,0,0,0,0,8,8,5,0,4,0,0,0,23,10,12,4,3,0,0,0,37,27,31,14,19,7,0,0,104,0,0,0,0,0,0,0,0,39,44,18,22,13,0,0,141
510021268,3,3,0,0,0,0,0,9,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,34,18,6,13,4,0,82,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,18,8,12,4,0,87,5,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,19,40,19,12,15,4,0,101
510021269,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,13,4,8,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,13,4,8,0,0,64,6,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,26,13,4,8,0,0,75
510021270,14,26,12,18,9,0,0,81,0,0,0,0,0,0,0,0,9,7,0,0,3,0,0,18,55,98,50,46,39,5,0,286,8,4,0,8,0,0,0,17,0,3,0,0,0,0,0,11,6,10,7,10,0,0,0,28,58,107,52,48,42,5,0,317,50,51,38,14,15,4,0,169,5,3,0,0,0,0,0,17,119,158,93,62,59,12,0,498
510031271,6,6,4,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,23,22,11,15,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,22,13,15,0,0,88,13,11,10,5,0,0,0,36,0,0,0,0,0,0,0,0,24,34,29,16,15,0,0,119
510031272,16,29,14,9,16,0,0,76,3,3,3,0,3,0,0,8,0,8,0,3,0,0,0,14,48,87,65,57,51,0,0,317,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,10,3,7,0,4,0,0,0,17,51,94,68,61,53,0,0,332,20,25,16,15,11,0,0,90,0,3,4,0,0,0,0,5,77,122,83,75,63,0,0,425
510031273,7,10,10,3,4,0,0,23,0,6,0,0,5,0,0,9,0,0,0,0,0,0,0,4,17,27,11,5,18,0,0,77,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,20,28,16,9,18,0,0,87,16,13,17,8,7,0,0,55,0,0,3,0,0,0,0,3,35,36,28,22,22,0,0,142
511011274,22,39,16,20,29,0,0,119,0,0,0,3,5,0,0,9,0,4,0,0,3,0,0,4,31,75,48,49,76,3,3,285,0,3,4,0,0,0,0,9,0,5,0,0,0,0,0,12,0,8,4,4,0,0,0,16,36,82,49,51,75,3,3,306,74,57,18,21,22,0,0,191,5,0,0,0,0,0,0,3,112,136,78,69,93,7,3,503
511011275,3,17,4,0,0,0,0,22,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,9,24,10,7,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,9,7,4,0,0,55,10,3,5,3,5,0,0,29,6,0,0,0,0,0,0,11,24,31,15,15,10,0,0,93
511021276,12,15,16,9,5,0,0,50,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,24,26,34,11,13,0,0,114,5,3,0,0,0,0,0,13,0,0,0,4,0,0,0,12,7,4,0,3,8,0,0,22,29,31,39,16,20,0,0,136,30,24,15,16,4,0,0,82,0,0,0,0,0,0,0,3,57,54,50,33,25,0,0,226
511021277,3,9,9,0,6,0,0,30,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,20,14,5,10,0,0,56,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,9,3,5,5,0,0,0,0,9,4,25,17,5,8,0,0,64,15,14,0,0,0,0,0,34,0,0,0,0,0,0,0,3,21,45,21,5,13,0,0,101
511031278,25,28,13,7,3,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,36,66,44,25,28,0,0,194,0,5,0,0,0,0,0,8,3,4,3,0,0,0,0,10,3,10,4,0,0,0,0,18,38,73,45,29,26,0,0,215,47,32,10,11,6,0,0,111,0,3,3,0,0,0,0,11,84,102,64,40,36,0,0,336
511031279,11,28,19,13,13,0,0,83,0,3,0,0,0,0,0,11,3,3,0,4,0,0,0,8,43,95,61,53,52,3,0,308,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,8,39,94,58,50,53,7,0,316,58,40,15,11,3,0,0,139,9,9,3,3,0,0,0,26,113,147,84,67,61,7,0,487
511031280,17,29,18,12,10,0,0,86,0,3,0,6,0,0,0,13,6,5,6,0,0,0,0,13,38,63,61,43,34,3,0,238,0,0,6,0,0,0,0,6,0,0,5,4,0,0,0,9,0,0,7,4,0,0,0,10,36,66,71,44,34,3,0,253,37,20,13,9,8,0,0,79,5,4,0,0,0,0,0,4,76,83,79,51,47,3,0,341
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,7,6,4,7,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,6,18,20,14,21,3,0,84,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,3,0,5,4,0,0,11,10,26,21,18,19,3,0,95,26,20,4,7,6,0,0,63,0,0,0,0,0,0,0,6,44,41,30,27,26,3,0,167
511031283,5,17,10,8,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,10,6,3,0,0,60,3,0,0,0,6,0,0,8,0,4,0,0,0,0,0,4,3,4,0,0,6,0,0,9,12,33,12,11,5,0,0,66,40,50,29,15,9,0,0,150,0,0,0,0,0,0,0,3,49,89,47,26,19,3,0,227
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,22,40,39,28,23,0,0,156,8,0,3,0,4,0,0,16,0,0,0,0,0,0,0,6,36,67,66,51,68,10,0,299,0,3,14,10,0,0,0,18,5,3,0,0,5,0,0,18,9,6,14,6,4,0,0,38,42,72,84,65,71,10,4,339,83,57,33,29,11,3,0,215,0,3,3,3,0,0,0,17,125,133,122,93,82,12,4,570
511041286,14,29,22,10,19,0,0,94,3,0,6,5,5,0,0,17,0,0,0,0,0,0,0,3,18,50,46,29,37,0,3,188,0,7,3,3,0,0,0,9,9,17,9,3,0,0,0,33,9,22,4,6,0,0,0,42,27,70,54,33,39,0,3,232,85,97,40,15,24,5,0,260,3,6,0,3,0,0,0,16,110,171,98,54,64,3,3,506
511041287,13,41,26,16,19,0,0,118,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,26,88,68,40,48,6,0,275,0,6,3,0,0,0,0,16,0,4,5,0,7,0,0,18,3,15,8,0,6,0,0,30,32,97,72,47,57,6,0,304,40,45,24,13,10,0,0,126,0,7,0,0,0,0,0,3,67,142,95,58,67,6,4,433
511041288,27,41,31,12,27,0,0,142,3,5,3,0,0,0,0,19,0,0,0,0,0,0,0,5,47,85,82,57,67,4,0,344,0,7,3,0,0,0,0,11,0,0,3,0,0,0,0,9,0,5,5,0,0,0,0,19,45,91,91,58,72,4,0,362,34,56,27,24,24,8,0,164,0,5,0,0,0,0,0,8,82,145,124,80,94,9,0,530
511041289,8,17,11,5,8,0,0,46,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,18,21,19,16,0,0,87,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,21,19,19,0,0,90,18,7,9,4,3,0,0,48,0,0,0,0,0,0,0,0,22,28,30,29,26,0,0,137
