SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,18,34,42,12,8,128,4,6,6,22,34,42,12,8,131,348,327,359,298,313,255,111,21,2034,27,26,19,35,31,10,0,0,151,376,360,390,354,374,309,128,32,2324,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,8,4,5,0,20,0,0,4,6,8,4,5,0,23,319,352,357,314,379,284,120,33,2162,23,24,24,22,21,12,7,0,134,343,377,389,339,407,304,132,34,2319,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,12,21,38,50,15,9,148,0,6,13,25,38,50,15,9,156,663,675,716,616,695,542,230,57,4192,53,50,48,57,52,24,8,0,294,723,732,776,699,782,614,255,63,4637
506011114,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,9,22,29,54,79,32,21,244,3,9,21,29,59,79,32,21,251,603,639,594,592,577,425,208,58,3700,46,67,49,58,54,23,32,26,359,653,717,668,683,689,525,276,107,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,7,3,0,33,0,3,6,6,12,7,3,0,31,582,621,642,633,621,582,288,103,4072,36,44,50,51,39,23,39,34,323,621,668,694,691,668,615,332,135,4424,0,0,6,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,4,8,24,38,63,89,40,19,280,3,9,29,38,59,89,40,19,287,1181,1270,1239,1223,1196,1004,498,162,7770,85,108,97,109,95,46,74,57,672,1268,1384,1363,1367,1353,1143,611,238,8737
506011115,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,13,38,35,55,34,9,188,0,11,15,38,35,55,34,9,201,494,333,433,508,568,398,248,62,3047,16,15,28,40,29,14,11,6,155,507,364,481,590,634,467,288,73,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,3,0,0,27,0,0,4,6,8,3,0,0,25,448,375,474,566,620,484,263,61,3289,20,21,20,20,16,25,9,7,134,470,400,502,596,644,508,271,65,3451,0,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,4,17,42,42,63,34,9,212,0,13,23,46,47,63,34,9,226,946,714,911,1079,1182,879,509,124,6331,30,35,46,65,46,34,22,10,292,978,761,980,1186,1277,975,566,137,6849
506011116,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,12,24,43,57,19,6,165,4,0,12,27,42,57,19,6,174,380,320,425,492,464,401,175,28,2692,17,10,25,24,19,8,3,0,112,396,335,458,548,527,467,201,39,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,5,10,3,0,28,0,0,4,10,10,10,3,0,30,374,328,453,536,490,481,173,40,2871,14,9,20,15,14,8,4,0,76,384,335,473,566,513,488,180,41,2980,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,0,0,12,32,51,68,27,6,192,4,4,12,37,51,68,27,6,201,755,644,872,1040,953,877,348,69,5560,25,23,41,48,27,14,4,5,190,782,672,933,1111,1035,956,380,79,5950
506011117,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,3,18,40,27,45,7,5,145,0,7,22,39,27,45,7,5,157,720,777,839,571,416,213,100,21,3663,50,68,77,43,29,9,4,0,284,775,849,932,657,474,268,109,30,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,0,0,0,29,0,5,4,6,7,0,0,0,27,697,909,903,608,476,275,88,32,3991,57,49,51,33,16,5,9,6,219,753,958,963,652,502,283,90,38,4241,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,5,6,6,25,46,35,45,7,5,171,5,9,24,43,35,45,7,5,182,1419,1680,1741,1186,888,494,193,62,7654,105,112,126,75,48,17,9,8,507,1528,1810,1895,1308,975,558,207,68,8341
506011307,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,9,15,15,9,17,3,0,73,0,15,19,18,13,17,3,0,91,570,745,1292,607,338,181,56,9,3802,21,35,49,19,16,7,0,0,142,585,794,1362,646,369,207,56,10,4037,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,18,0,3,6,0,3,0,0,0,17,556,955,1323,594,378,237,66,16,4129,16,27,26,10,9,11,0,0,99,569,982,1356,603,398,247,70,16,4250,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,11,17,15,16,19,5,0,88,4,20,29,18,17,19,5,0,106,1123,1703,2620,1207,720,419,119,29,7936,33,57,80,34,25,16,0,0,245,1160,1777,2721,1249,768,457,130,29,8281
506011308,0,0,3,0,0,0,0,0,3,0,3,7,0,0,0,0,0,15,0,15,21,22,13,20,4,0,91,0,15,27,22,13,20,4,0,104,694,1303,1734,753,402,199,69,12,5166,24,55,72,40,30,8,4,0,229,723,1370,1839,812,445,230,76,13,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,4,7,0,0,0,14,725,1627,1775,705,446,272,64,18,5634,20,37,47,9,10,11,5,0,127,742,1666,1823,719,454,283,73,18,5773,0,0,3,0,0,0,0,0,3,0,3,7,0,4,0,0,0,14,0,11,18,23,18,24,5,0,100,0,19,31,23,15,24,5,0,116,1416,2934,3510,1460,848,475,137,25,10796,43,85,121,48,37,19,5,0,358,1466,3037,3658,1525,905,515,145,30,11278
506021118,0,0,0,3,0,0,0,0,8,4,6,4,0,5,0,0,0,14,3,12,20,43,46,46,46,23,235,6,20,22,42,56,46,46,23,261,801,1206,1035,895,783,551,274,98,5640,85,139,112,90,72,39,35,30,600,889,1365,1167,1027,908,640,356,152,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,5,7,3,41,4,6,8,10,7,5,7,3,43,713,1170,1023,845,809,651,319,202,5721,50,92,72,65,52,35,43,68,489,766,1270,1100,916,871,690,365,275,6261,0,3,0,3,0,0,0,0,13,3,6,9,0,5,0,0,0,15,0,19,24,51,62,56,49,25,282,9,28,25,55,65,56,49,25,309,1516,2372,2057,1734,1587,1199,586,302,11362,131,230,184,153,124,77,81,100,1089,1658,2630,2265,1947,1779,1331,721,432,12760
506021119,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,7,4,21,37,46,42,54,22,18,250,4,31,34,50,42,54,22,18,262,913,1710,1342,966,762,500,213,56,6476,91,155,108,83,58,45,27,15,588,1008,1895,1487,1100,872,606,271,86,7324,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,7,5,10,0,7,44,4,7,10,7,5,10,0,7,47,968,1683,1332,1033,753,586,270,113,6738,46,115,74,53,52,38,27,18,426,1012,1804,1416,1099,814,629,302,144,7212,4,3,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,12,4,29,38,55,55,68,27,25,293,10,35,48,53,55,68,27,25,314,1878,3395,2679,1999,1519,1082,488,179,13215,140,270,180,137,114,84,58,35,1013,2020,3703,2904,2196,1685,1233,573,233,14540
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,14,0,0,9,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,20,0,7,7,0,0,0,0,0,20
506021123,0,4,0,0,0,0,0,0,7,0,8,5,0,0,0,0,0,17,0,23,29,40,45,60,25,17,245,6,31,33,41,48,60,25,17,267,879,1606,1290,861,809,565,194,52,6250,63,123,110,74,69,40,13,8,496,951,1756,1434,972,929,664,229,78,7013,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,8,7,0,3,0,25,4,4,5,5,11,0,3,0,35,945,1639,1207,817,791,591,231,99,6316,51,94,73,51,33,26,18,9,351,996,1734,1282,877,833,617,248,104,6697,3,4,0,0,0,0,0,0,8,0,9,4,0,0,0,0,0,20,3,20,34,45,59,62,34,18,275,6,36,39,44,58,62,34,18,299,1825,3244,2497,1679,1602,1154,426,144,12572,113,215,180,124,101,59,30,15,838,1942,3495,2715,1854,1762,1280,482,182,13713
506021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,14,17,30,24,13,114,0,8,10,12,17,30,24,13,121,528,822,647,440,401,232,120,52,3243,56,80,48,50,32,21,8,4,295,577,908,707,503,452,285,156,73,3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,0,22,0,0,0,8,0,8,4,0,22,540,795,587,492,365,315,190,115,3392,47,72,52,29,25,10,14,13,258,588,869,635,528,384,332,203,125,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,18,21,33,28,13,134,0,6,15,26,21,33,28,13,144,1068,1619,1235,927,759,549,307,167,6634,99,148,94,77,55,29,26,20,556,1172,1774,1345,1032,838,618,357,197,7333
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,5,12,22,29,14,13,111,3,7,5,12,25,29,14,13,111,394,571,561,437,334,213,135,35,2684,30,42,39,28,22,12,3,3,176,423,620,605,483,372,254,158,53,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,10,5,0,26,0,0,3,3,6,10,5,0,29,379,639,545,381,335,291,197,89,2846,20,38,27,15,17,11,11,5,151,397,676,571,401,359,314,211,92,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,4,16,29,40,17,13,130,3,7,4,16,32,40,17,13,134,776,1212,1104,816,669,505,335,122,5534,48,77,68,46,36,21,19,9,328,826,1300,1179,880,731,572,371,142,6000
506021311,0,4,5,0,0,0,0,0,7,0,8,0,5,0,0,0,0,9,0,11,17,32,32,34,17,14,163,0,16,18,38,35,34,17,14,172,566,1338,863,545,528,319,140,39,4340,37,96,84,52,37,23,9,7,336,608,1454,963,628,597,375,165,53,4853,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,9,9,4,3,0,34,3,4,3,7,9,4,3,0,36,577,1280,783,493,517,360,191,72,4284,30,68,56,21,21,19,21,6,244,613,1354,847,528,545,382,212,82,4570,0,0,5,0,0,0,0,0,9,0,10,0,4,0,0,0,0,15,6,17,17,39,36,41,23,12,195,8,22,19,43,38,41,23,12,212,1147,2626,1648,1042,1044,677,328,111,8625,64,170,139,73,56,41,29,8,581,1220,2811,1807,1160,1143,758,381,136,9419
506031124,0,5,0,0,0,0,0,0,10,4,7,4,0,5,0,0,0,18,0,18,16,32,22,59,57,56,262,3,27,24,36,26,59,57,56,292,1794,2389,1245,827,724,494,382,154,8009,142,213,87,68,36,44,72,89,746,1948,2635,1354,931,779,601,504,302,9047,4,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,5,0,0,0,4,10,7,13,8,55,3,4,0,4,10,7,13,8,57,1614,1860,1246,818,799,698,565,396,7998,97,167,91,63,49,50,135,239,879,1712,2032,1334,882,858,757,716,647,8940,3,9,0,0,0,0,0,0,15,4,5,4,0,5,0,0,0,19,5,18,20,44,29,71,65,65,315,10,26,26,40,40,71,65,65,350,3411,4252,2490,1639,1520,1193,945,553,16011,235,382,172,134,81,93,208,324,1631,3655,4663,2690,1817,1639,1359,1219,943,17989
506031125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,4,19,35,28,30,11,140,3,4,4,20,40,28,30,11,145,758,478,538,664,703,449,160,29,3780,14,24,27,28,30,8,4,0,133,775,507,572,712,776,493,186,43,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,4,0,23,0,0,0,3,7,10,4,0,23,734,531,654,775,794,485,174,45,4181,14,14,14,19,14,7,4,0,76,742,543,662,800,814,498,182,48,4283,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,4,30,44,38,28,10,160,3,4,4,32,47,38,28,10,167,1492,1009,1195,1442,1498,933,336,73,7961,29,39,41,45,43,14,3,3,211,1522,1049,1238,1510,1582,986,373,88,8344
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,3
506031127,0,0,8,0,0,0,0,0,5,3,0,5,0,0,0,0,0,7,0,11,17,19,34,38,13,8,151,3,17,28,19,39,38,13,8,161,1352,2452,1645,964,668,421,185,49,7738,107,210,131,70,73,20,17,3,630,1467,2680,1803,1048,777,480,220,58,8533,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,3,0,24,0,0,5,4,9,0,3,0,29,1284,2354,1479,901,762,524,258,107,7667,97,182,102,50,46,19,20,13,529,1381,2536,1586,955,813,542,281,121,8221,0,0,4,0,0,0,0,0,9,3,0,6,0,0,0,0,0,8,0,14,23,25,45,39,24,11,178,3,15,37,25,41,39,24,11,190,2638,4807,3123,1864,1432,941,444,151,15406,205,393,233,123,111,37,39,16,1158,2852,5214,3389,2008,1587,1016,503,176,16758
506031128,0,0,3,0,0,0,0,0,9,0,3,0,0,4,0,0,0,9,0,17,21,27,40,69,38,19,226,4,21,28,24,47,69,38,19,245,779,905,950,727,719,670,336,85,5185,33,38,55,38,34,26,18,29,268,812,967,1031,794,802,767,388,134,5696,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,14,4,10,0,47,0,6,3,7,17,4,10,0,52,634,936,974,793,882,817,414,134,5582,21,43,30,21,24,26,42,51,267,655,982,1012,828,918,849,463,185,5900,0,0,0,0,3,0,0,0,8,0,5,5,0,4,0,0,0,17,0,15,25,29,55,73,50,19,270,4,28,32,38,65,73,50,19,294,1415,1841,1927,1529,1606,1490,743,224,10769,57,81,91,59,55,51,63,75,531,1470,1945,2046,1616,1721,1619,851,319,11594
506031129,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,5,4,12,37,38,61,77,50,281,7,4,22,37,41,61,77,50,298,967,514,860,941,773,601,355,112,5125,19,20,30,26,31,15,18,10,163,989,543,906,999,845,676,450,168,5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,7,6,34,0,0,0,10,3,9,7,6,40,960,544,1055,1040,825,751,565,227,5966,20,11,24,15,20,20,33,19,153,974,558,1080,1064,850,781,605,256,6160,0,0,5,0,0,0,0,0,7,0,0,0,5,0,0,0,0,4,5,5,16,46,41,76,80,60,316,7,5,18,45,44,76,80,60,334,1928,1056,1919,1975,1592,1345,922,341,11086,39,35,49,38,54,37,50,23,320,1969,1104,1984,2060,1691,1455,1054,428,11738
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,0,0,16
506031131,0,3,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,6,0,0,10,35,32,87,59,12,239,4,8,15,37,34,87,59,12,257,1364,693,1258,1407,902,807,356,84,6874,34,28,44,50,23,9,10,7,204,1397,727,1312,1489,956,905,423,110,7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,9,4,0,40,4,0,9,4,12,9,4,0,41,1281,665,1593,1406,1067,974,401,126,7513,29,18,30,35,22,10,13,0,155,1313,681,1629,1445,1102,994,419,129,7712,3,3,0,0,0,0,0,0,4,6,4,0,3,0,0,0,0,11,3,4,17,33,42,102,62,15,279,8,8,23,42,43,102,62,15,301,2643,1357,2857,2810,1969,1779,754,215,14392,62,45,70,83,45,26,28,7,362,2714,1411,2945,2937,2055,1906,846,235,15044
506041132,0,0,5,0,0,0,0,0,9,0,6,0,0,0,0,0,0,9,3,10,24,36,39,61,32,11,219,10,19,25,36,47,61,32,11,234,1311,1549,1594,1157,843,689,342,66,7554,92,151,118,95,47,28,20,14,562,1411,1717,1738,1287,935,775,401,97,8350,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,4,8,10,8,0,39,3,9,0,4,8,10,8,0,43,1123,1578,1435,1080,925,772,368,105,7380,89,106,89,67,42,33,34,7,469,1216,1687,1528,1156,974,815,406,115,7894,0,6,3,0,0,0,0,0,13,0,6,0,0,0,0,0,0,9,8,13,24,42,55,65,40,11,254,11,19,25,42,55,65,40,11,278,2431,3121,3030,2238,1766,1461,713,177,14935,183,257,205,156,89,59,49,16,1025,2628,3404,3263,2440,1910,1590,803,210,16240
506041133,4,4,0,3,0,0,0,0,12,0,0,0,5,0,0,0,0,6,3,12,14,44,32,56,43,12,215,5,17,15,46,34,56,43,12,232,1654,1284,1764,1489,1109,750,268,90,8406,183,459,387,193,82,27,13,12,1351,1849,1762,2167,1725,1222,831,322,110,9982,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,7,0,28,3,0,3,6,10,0,7,0,37,1477,1423,1956,1635,1174,790,346,193,8992,82,137,96,67,18,15,18,13,451,1558,1556,2062,1708,1202,804,375,213,9476,3,4,0,10,0,0,0,0,19,0,5,0,5,0,0,0,0,7,3,12,17,47,44,55,45,17,241,11,17,19,60,47,55,45,17,266,3131,2711,3725,3124,2284,1533,614,287,17397,265,595,484,256,100,41,38,23,1801,3400,3321,4228,3440,2426,1629,697,324,19458
506041134,0,0,5,0,0,0,0,0,4,6,0,3,0,0,0,0,0,7,0,15,18,44,74,108,71,43,376,4,20,24,47,79,108,71,43,390,1194,1268,1402,1171,944,743,411,114,7251,72,93,119,111,66,57,52,52,610,1264,1381,1544,1328,1087,900,535,210,8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,11,16,9,59,0,0,4,9,13,11,16,9,59,1147,1346,1368,1147,1077,893,644,273,7902,67,95,98,68,43,82,86,82,614,1209,1443,1470,1226,1132,984,748,371,8579,0,0,3,0,0,0,0,0,8,6,0,3,0,0,0,0,0,7,0,20,21,49,86,117,87,56,439,6,14,25,54,88,117,87,56,450,2342,2616,2775,2328,2022,1638,1050,386,15158,131,186,213,177,110,136,142,141,1231,2476,2821,3007,2556,2219,1888,1281,584,16834
506041135,3,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,13,8,5,19,44,48,59,32,7,228,11,15,27,46,49,59,32,7,251,1468,1264,1667,1346,909,579,181,39,7447,46,77,82,74,41,16,12,3,348,1522,1357,1769,1465,998,653,221,47,8046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,7,3,3,0,38,0,0,4,23,7,3,3,0,44,1460,1439,1887,1458,991,677,224,62,8200,45,84,59,37,31,20,19,6,307,1503,1522,1950,1514,1032,707,246,64,8545,3,0,0,0,0,0,0,0,9,0,3,0,4,0,0,0,0,10,8,5,24,63,55,69,33,7,269,11,19,28,66,58,69,33,7,289,2930,2699,3552,2804,1900,1260,407,97,15652,92,160,140,114,75,37,29,12,656,3031,2878,3719,2979,2033,1362,467,116,16594
