SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
505011078,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8,3,4,0,0,11,0,5,3,10,3,18,3,0,0,34,0,0,0,7,7,10,7,0,0,34,0,0,0,0,0,0,0,0,0,5,0,6,9,38,28,46,62,30,15,241,0,0,4,13,0,17,16,4,6,52,0,17,33,104,76,42,26,14,6,326,0,0,0,0,0,9,3,0,0,12,0,3,0,0,0,0,0,0,0,6,0,0,5,11,12,5,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,9,3,17,6,10,5,0,0,52,0,0,0,8,5,0,4,0,0,26,0,0,4,15,10,3,11,13,7,59,0,0,9,24,34,29,6,3,0,106,0,19,18,92,54,47,43,27,15,316,5,15,28,77,56,45,41,32,30,330,663,1755,1353,2906,1653,1777,1773,766,559,13204
505011079,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,0,0,0,11,0,3,0,0,0,30,0,0,0,7,8,9,9,3,0,37,0,0,0,0,0,0,0,0,0,0,0,14,24,32,41,58,42,18,4,225,0,5,3,5,3,8,11,0,0,37,0,25,51,109,103,61,26,6,3,383,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,4,8,4,6,6,0,0,21,0,0,0,0,0,0,0,0,0,3,5,8,7,18,9,9,9,0,0,62,0,0,0,0,9,0,4,0,0,16,0,10,16,22,19,10,17,8,3,104,0,0,9,23,16,20,18,0,0,91,0,20,17,106,70,55,58,22,7,360,10,27,37,97,49,46,43,21,16,343,536,1538,1444,2502,1703,1595,1380,600,193,11493
505011080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,3,9,8,5,3,0,32,0,0,0,7,0,5,11,0,0,32,0,0,0,0,0,0,0,0,0,0,0,19,27,34,42,37,33,15,9,207,0,0,10,5,6,11,12,4,6,56,4,19,62,84,90,67,37,11,3,366,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,6,0,10,3,3,10,10,6,8,0,45,0,0,0,11,12,10,10,0,0,51,0,0,3,7,9,9,13,0,6,45,0,0,5,15,22,23,15,5,0,75,0,20,14,46,56,60,58,29,6,289,8,16,33,64,47,49,27,21,6,271,327,1090,1116,1565,1295,1258,992,358,118,8125
505011081,0,0,0,4,0,0,6,0,0,12,0,0,0,0,3,0,0,0,0,0,0,7,0,12,8,11,3,3,0,43,0,3,0,7,5,4,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,10,43,22,29,31,12,4,158,0,0,0,0,9,11,0,4,3,29,0,8,22,59,35,14,20,3,0,165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,4,0,12,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,3,8,8,3,0,3,0,28,0,0,3,9,6,0,3,0,0,25,0,3,4,6,8,3,4,3,0,36,0,0,0,24,21,7,10,0,0,64,0,14,14,89,51,50,26,20,5,269,11,22,12,71,35,34,23,12,10,230,660,1174,819,2531,1099,968,885,389,104,8626
505011082,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,8,0,0,0,5,5,0,6,0,0,12,0,0,0,9,3,11,15,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,14,21,27,22,34,17,4,139,0,3,3,6,3,3,17,3,0,45,4,16,25,75,57,73,30,8,8,297,0,0,0,4,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,8,11,15,10,5,3,0,0,50,0,0,0,3,4,9,0,0,0,21,0,0,3,3,11,5,5,0,0,30,0,0,5,17,22,14,16,4,6,77,0,17,11,52,46,37,48,14,4,236,3,18,18,58,40,34,60,32,14,288,437,1400,1205,1774,1465,1486,1522,700,204,10193
505011083,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,3,12,12,5,8,0,0,32,0,5,0,5,8,6,12,0,0,34,0,0,0,0,0,0,0,0,0,0,0,10,26,37,48,65,38,18,7,252,0,4,4,7,3,4,0,0,0,25,0,37,55,86,98,30,20,13,0,337,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,10,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,0,5,0,0,24,0,0,0,5,0,0,5,0,0,14,0,0,9,8,13,8,9,8,3,66,0,0,10,15,14,13,15,3,0,67,0,12,7,42,37,47,40,8,4,213,0,13,11,47,21,23,25,16,14,169,402,1323,1272,1921,1346,1614,1099,421,177,9579
505021084,0,6,5,34,0,0,4,0,0,49,0,0,0,3,0,0,0,0,0,7,0,13,36,44,23,11,10,0,0,144,0,0,0,8,5,8,15,10,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,11,23,18,3,100,0,0,3,18,7,7,7,0,0,47,0,0,13,86,14,18,12,4,0,159,0,0,3,25,0,10,0,4,3,40,0,0,0,20,9,0,0,0,0,29,0,11,8,24,10,3,4,0,0,62,0,0,0,3,9,0,0,0,0,12,0,9,3,32,9,6,7,6,0,60,0,7,10,50,44,24,25,4,0,171,0,0,0,9,0,0,7,4,0,17,0,4,6,24,13,8,4,0,0,47,4,37,85,286,92,75,54,51,17,708,33,61,62,224,106,57,66,70,33,701,1011,1698,1511,4933,1927,1615,1641,1174,509,16025
505021085,0,16,56,150,3,8,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,33,60,126,94,39,22,3,3,373,0,0,4,17,7,9,39,7,3,89,0,0,0,6,0,0,0,0,0,3,0,0,0,14,8,19,27,15,4,82,0,0,6,25,7,12,17,4,0,72,0,3,14,30,22,9,13,0,0,103,0,3,17,47,16,11,12,6,0,108,0,0,3,30,6,0,0,0,0,41,0,36,60,61,26,5,9,0,0,202,0,6,0,17,4,3,0,0,0,40,0,0,3,12,8,0,6,0,0,33,4,38,75,374,234,209,109,32,12,1089,0,0,0,0,0,10,0,4,0,9,0,0,10,33,3,0,4,0,0,46,32,228,324,1091,313,206,102,58,6,2366,123,235,218,553,195,116,85,55,17,1596,1623,2879,2677,7017,2297,2044,1540,752,207,21032
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,4,0,0,0,0,0,10,0,0,0,0,5,0,5,0,0,12,0,4,13,58,17,12,7,0,0,112,0,0,0,16,6,11,28,5,3,81,0,0,0,3,0,0,0,0,0,0,0,0,14,69,19,27,20,10,12,175,0,6,14,52,19,13,17,0,0,116,3,4,40,182,50,44,20,7,3,358,0,0,9,13,10,6,5,0,0,56,0,4,0,19,6,0,0,0,0,30,0,5,8,21,10,0,0,0,0,49,0,0,0,7,0,0,0,0,0,9,4,8,8,31,14,9,8,0,0,87,0,0,3,14,11,12,15,5,4,65,0,0,0,25,8,7,11,3,4,46,0,3,10,39,16,20,5,4,0,94,4,51,54,351,107,106,55,31,15,767,33,68,66,350,85,77,92,106,117,996,1238,1770,1859,6824,2160,1878,1404,846,485,18468
505021089,0,0,0,10,4,0,0,0,0,15,0,0,0,6,8,4,0,0,0,18,0,8,4,21,3,12,6,4,0,59,0,0,0,25,5,10,18,6,4,62,0,0,0,0,0,0,0,0,0,3,7,10,29,49,44,60,49,32,9,283,0,10,5,30,11,17,18,5,7,110,3,43,58,181,107,81,45,23,9,552,0,0,0,4,3,8,5,3,3,24,0,0,0,5,6,0,3,0,0,11,4,0,4,12,10,4,0,0,0,36,0,0,0,3,0,3,5,0,0,17,7,17,10,30,20,11,8,7,0,113,0,0,9,16,16,18,9,0,3,65,0,0,0,15,18,11,7,9,0,55,0,0,8,38,38,25,16,10,0,137,8,35,32,188,128,93,86,51,19,642,22,38,36,155,104,76,67,70,57,629,1397,3341,2382,4969,3191,2441,2487,1625,773,22602
505021090,4,9,52,182,7,0,0,0,0,267,0,0,0,0,0,0,0,0,0,5,0,41,78,159,92,41,12,0,0,423,0,0,0,28,14,13,15,11,4,92,0,0,0,9,0,0,0,0,0,9,0,0,0,19,8,16,21,18,3,89,0,0,6,47,15,12,11,5,4,101,0,5,26,80,30,16,14,8,0,177,0,0,10,39,16,7,11,5,0,85,5,0,0,63,0,0,0,0,0,70,4,14,10,63,37,11,11,0,0,142,0,3,0,23,0,0,0,0,0,31,0,4,3,30,8,5,3,3,0,62,0,14,39,208,96,84,68,17,15,558,0,0,5,12,4,3,4,0,0,27,0,0,6,44,8,3,6,0,0,68,20,160,196,967,195,140,69,32,8,1788,93,155,145,556,134,135,87,58,32,1389,1541,1934,2084,8164,2004,1778,1271,733,301,19818
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,16,0,0,0,20,0,5,4,0,0,31,4,8,39,136,13,13,3,0,0,219
505021092,0,0,0,3,0,0,0,0,0,7,0,0,0,3,6,4,3,0,0,12,0,5,3,30,11,5,0,0,0,61,0,0,0,28,5,3,9,0,0,57,0,0,0,0,0,0,0,0,0,0,0,4,6,78,15,29,25,13,4,177,0,3,6,25,15,6,3,4,0,68,0,14,42,197,60,48,21,11,6,407,0,4,4,6,3,0,3,0,0,17,0,0,0,4,0,0,0,0,0,9,0,3,3,17,6,0,0,0,0,33,0,0,0,6,3,0,0,0,0,10,3,7,6,71,20,14,4,0,0,134,0,3,0,12,5,3,4,0,0,24,0,0,0,31,10,4,4,0,0,49,0,0,5,40,8,25,12,4,0,97,7,21,29,359,92,41,43,23,3,620,41,55,87,540,123,76,75,35,12,1049,1009,1515,1586,7305,2170,1744,1248,708,270,17552
505021093,3,3,10,42,4,5,0,0,0,72,0,0,0,0,4,0,0,0,0,6,0,7,8,54,7,11,9,5,0,100,0,0,0,15,12,17,19,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,6,20,9,15,9,5,0,69,0,0,4,36,21,22,15,3,3,108,0,6,20,73,48,31,20,12,0,205,5,3,0,24,11,7,4,0,0,59,0,0,0,35,12,3,3,4,0,61,0,6,13,25,6,9,0,0,0,51,0,0,4,9,3,0,0,0,0,19,0,0,17,22,8,6,5,0,0,51,0,7,12,49,61,47,29,6,4,211,0,0,6,10,4,6,3,0,3,26,0,0,3,20,10,4,8,0,0,55,4,91,84,604,117,85,54,35,10,1084,18,30,53,236,65,58,55,36,7,560,752,1490,1584,4758,1840,1676,1429,818,270,14620
505021094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,5,6,3,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,23,12,12,0,85,0,11,6,0,5,8,0,0,0,24,0,4,23,70,30,34,24,4,4,197,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,3,5,21,4,15,18,0,0,76,0,0,0,0,4,6,0,0,0,11,0,0,0,7,6,4,7,0,0,27,0,0,3,12,3,4,8,0,0,33,3,10,10,59,34,41,36,21,3,210,9,17,21,86,28,30,41,37,5,275,373,981,881,1730,1108,1070,1065,582,169,7965
505021095,0,6,6,36,4,0,0,0,0,54,0,0,0,6,4,0,0,0,0,9,0,9,11,47,20,13,10,3,0,102,0,0,0,22,8,10,7,3,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,32,14,17,25,13,5,115,0,0,6,28,15,8,5,0,5,63,0,0,17,82,32,22,16,0,4,172,0,0,5,35,4,6,8,0,0,59,0,0,0,31,5,0,0,0,0,33,4,3,4,35,4,0,3,0,0,52,0,0,0,4,0,0,0,0,0,6,0,0,5,19,9,3,3,0,0,44,0,0,3,39,31,41,27,4,3,154,0,0,0,14,6,4,0,6,0,19,0,0,0,39,7,7,4,0,0,55,10,44,77,571,76,55,56,21,13,913,26,44,60,280,87,74,47,19,29,666,784,926,1097,5362,1526,1294,970,519,345,12820
505021096,0,4,0,5,4,0,0,0,0,19,0,0,0,0,5,0,0,0,0,7,0,3,3,14,11,4,0,0,0,37,0,0,0,10,6,10,11,4,0,44,0,0,0,0,0,0,0,0,0,0,0,12,15,17,39,34,24,11,11,165,4,14,18,41,25,23,25,21,0,166,0,29,60,90,95,68,35,24,4,418,0,5,4,18,15,13,16,12,4,75,0,7,7,19,8,5,0,3,0,42,0,0,5,14,8,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,16,23,23,22,16,7,5,0,107,0,6,6,14,27,9,7,4,0,63,0,0,0,11,7,8,9,9,0,37,0,0,5,14,24,18,9,0,0,69,0,35,57,185,94,87,49,32,24,562,16,28,40,116,38,36,37,36,19,353,695,2283,1973,3184,2296,1673,1321,1122,494,15044
505021097,0,5,6,21,3,0,0,0,3,36,0,0,0,0,0,0,0,0,0,6,0,5,3,49,10,14,3,0,0,88,0,0,0,16,11,10,15,11,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,24,22,20,14,129,0,0,10,41,8,15,26,8,6,112,0,6,24,124,80,80,78,46,39,476,0,6,7,49,11,6,0,0,0,75,0,0,0,30,0,0,0,0,0,35,4,6,12,23,8,4,6,0,0,61,0,0,0,9,0,4,0,0,0,19,0,4,7,12,13,10,9,3,4,57,0,11,33,69,69,48,15,9,3,257,0,0,0,4,0,0,4,7,0,18,0,0,0,17,12,7,8,0,0,51,6,46,61,440,145,93,67,48,29,935,30,55,49,229,79,45,57,71,30,649,848,1667,1769,5250,2105,1869,1511,1209,836,17066
505021301,0,7,5,44,6,8,0,4,0,74,0,0,0,0,0,0,0,0,0,7,0,5,11,28,15,7,9,7,0,83,0,0,0,7,6,13,16,4,5,59,0,0,0,0,0,0,0,0,0,0,0,0,6,14,10,9,15,10,3,60,0,0,9,17,10,13,13,6,0,68,0,8,28,69,50,73,51,18,9,321,0,0,7,10,3,9,9,6,3,41,0,0,0,10,0,0,0,0,0,11,0,6,3,7,4,3,3,0,0,32,0,0,3,3,10,3,0,0,0,21,0,5,3,17,8,3,4,4,0,48,0,14,32,120,179,184,107,31,14,678,0,0,0,0,0,0,5,4,0,10,0,0,7,7,6,13,4,0,0,37,0,27,55,126,70,74,78,41,28,502,16,10,37,90,40,47,45,39,24,343,524,1290,1528,2563,1660,1671,1375,922,384,11927
505021302,0,16,9,78,10,0,0,0,0,121,0,0,0,5,0,3,0,0,0,9,0,9,10,63,25,23,12,6,0,142,0,5,3,9,10,9,10,10,18,75,0,0,0,0,0,0,0,0,0,0,0,0,8,26,17,8,13,12,12,98,0,3,3,24,14,13,9,5,0,78,0,3,30,102,90,60,49,33,9,373,0,3,8,26,12,5,7,6,5,68,0,0,0,31,6,0,0,0,0,36,7,5,3,18,7,7,4,0,0,54,0,0,4,8,6,5,0,0,0,27,0,3,5,16,4,9,4,4,0,42,0,6,20,87,84,56,41,10,4,312,0,0,3,5,0,3,8,0,0,19,0,0,0,10,7,6,4,5,0,31,10,34,57,231,102,58,67,45,20,618,16,61,54,168,80,78,57,59,34,610,710,1295,1342,3694,1742,1502,1253,989,468,12985
505031098,0,11,17,27,9,5,5,6,0,82,0,0,0,0,0,5,0,0,0,5,0,0,24,43,22,16,14,3,0,127,0,0,5,5,4,7,9,0,6,37,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,14,18,9,6,60,0,4,0,12,8,12,13,0,0,53,0,3,11,16,11,11,10,4,0,69,0,0,9,3,4,6,9,3,0,28,0,0,0,19,0,0,0,0,0,17,0,31,71,41,11,0,7,0,0,157,0,0,3,0,0,0,0,0,0,4,0,0,0,8,4,6,0,3,0,24,0,21,42,252,174,170,82,32,8,779,0,0,0,0,3,0,5,0,0,12,0,0,0,8,3,11,8,0,0,31,5,34,108,228,127,109,69,23,6,705,40,75,46,131,55,40,48,24,7,475,713,1571,1646,2965,1507,1569,1067,505,152,11687
505031099,0,3,7,21,6,0,0,0,0,34,0,3,3,4,9,6,3,0,0,28,0,35,74,131,74,19,6,0,0,336,0,0,4,5,11,15,23,0,0,54,0,0,0,0,0,5,4,0,0,8,0,18,40,84,86,50,51,39,23,385,0,0,5,20,18,15,8,0,0,59,5,52,147,256,187,79,48,24,3,800,0,0,0,5,0,0,0,0,0,10,0,0,0,7,0,4,0,0,0,10,0,10,12,40,9,3,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,5,10,28,13,8,6,0,0,67,0,4,5,29,6,7,3,0,0,58,0,5,20,28,30,6,13,8,3,113,6,10,21,69,42,40,10,3,0,192,3,45,149,313,149,101,83,42,18,914,62,156,147,384,209,100,72,93,33,1261,1588,3658,3409,6493,3235,2029,1538,1197,544,23679
505031100,0,5,0,16,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,8,3,47,104,172,102,33,9,0,0,475,0,0,0,18,8,3,7,5,0,37,0,0,0,0,0,0,0,0,0,4,0,29,45,139,90,75,34,5,5,419,0,3,7,30,18,4,3,0,0,69,0,46,137,234,163,65,29,3,0,671,0,0,0,18,0,0,3,0,0,28,0,0,0,11,0,0,0,0,0,21,0,9,9,31,13,0,0,0,0,62,0,0,0,0,0,0,0,0,0,9,0,0,12,5,4,9,0,0,0,34,0,4,5,56,17,14,3,0,0,110,0,7,17,29,23,4,4,5,0,93,0,4,37,72,57,38,9,3,0,219,3,41,141,351,155,111,51,22,0,877,23,91,66,223,100,54,39,12,6,619,1527,3174,2525,6046,2500,1638,873,300,58,18641
505031101,0,0,4,18,5,0,0,0,0,38,0,0,0,0,0,0,0,0,0,10,0,15,52,95,55,23,11,0,0,257,0,0,5,22,11,15,20,0,0,71,0,0,0,0,3,0,0,0,0,4,0,9,28,99,46,41,27,11,3,264,0,3,7,28,19,17,13,4,0,83,0,33,63,206,101,66,24,9,0,507,6,0,3,9,3,0,0,0,0,22,0,0,0,15,0,0,0,0,0,19,0,7,9,30,10,8,0,0,0,71,0,0,0,5,3,0,0,0,0,7,0,7,5,21,8,3,5,0,0,53,0,6,4,44,15,6,3,4,0,91,0,0,7,19,10,17,3,0,0,60,0,4,10,42,19,25,11,0,0,114,5,35,54,250,110,84,47,23,3,614,51,95,88,228,99,80,28,20,0,682,1068,1913,1776,4637,1774,1468,841,360,71,13904
505031102,0,4,4,17,7,0,0,0,0,37,0,0,0,0,0,0,0,0,0,6,0,22,44,75,59,16,6,0,0,231,0,0,0,4,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,12,18,3,55,0,0,0,5,3,9,10,0,0,30,0,0,7,14,0,5,0,0,0,30,0,0,6,7,8,0,3,0,0,25,0,0,0,6,0,0,0,0,0,6,4,44,43,26,3,6,3,0,0,128,0,0,0,5,0,0,0,0,0,7,0,0,4,5,0,0,0,0,0,10,6,27,37,211,96,105,69,17,11,562,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,12,0,30,56,192,86,67,35,22,6,504,24,65,71,150,67,46,45,35,6,511,591,1162,1187,2642,1109,916,804,398,98,8897
505031104,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5,0,4,26,58,36,17,11,8,0,162,0,0,5,6,9,14,11,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,23,13,18,3,82,0,0,0,5,10,10,9,3,0,39,0,0,10,20,12,3,14,0,0,69,0,0,0,0,0,4,6,0,0,22,0,0,0,9,0,0,0,0,0,3,0,8,10,26,18,8,0,0,0,69,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,3,0,0,0,18,5,18,36,240,177,167,112,34,9,792,0,0,0,3,3,5,0,6,0,14,0,0,0,4,4,5,9,0,0,19,0,16,60,164,114,67,63,30,11,532,21,40,29,102,51,64,51,74,75,506,609,1302,1333,2698,1354,1343,1032,565,258,10483
505031105,0,0,0,3,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,9,0,0,8,15,18,18,10,0,0,79,0,0,0,23,15,18,12,3,0,71,0,0,0,0,0,0,0,0,0,0,4,43,117,137,155,138,71,25,8,699,0,4,5,21,10,8,15,3,0,67,9,113,261,332,385,163,45,22,5,1334,0,0,0,3,4,3,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,4,10,16,8,6,0,0,0,44,0,0,0,0,4,0,0,0,0,7,0,6,10,21,20,9,10,10,4,81,0,0,0,10,9,11,3,0,0,34,0,4,24,41,44,42,17,3,0,177,0,0,23,62,44,45,9,0,0,192,5,23,41,137,133,139,65,19,3,579,26,94,95,234,145,115,52,29,19,820,1028,2778,3198,4560,3701,2944,1506,777,261,20764
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
505031107,4,0,4,15,0,0,5,0,0,25,0,0,0,0,6,0,0,0,0,7,0,8,9,34,21,3,8,0,0,86,0,0,0,6,4,11,4,4,0,32,0,0,0,0,0,0,0,0,0,3,0,22,60,94,94,52,38,29,8,391,0,0,6,10,8,11,7,0,0,43,3,34,76,166,130,58,25,22,0,516,0,0,3,3,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,6,0,18,0,0,0,0,0,37,0,0,0,8,4,0,0,0,0,8,0,6,0,16,5,0,3,3,0,33,0,0,0,30,20,13,4,0,0,76,0,0,9,16,23,10,5,5,5,75,0,0,22,28,35,24,5,4,0,118,3,26,48,151,96,71,38,26,0,457,15,48,65,132,70,56,21,29,12,450,858,2231,1732,3656,1986,1318,982,633,166,13569
