SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
505031099,413,482,325,223,327,139,75,1979,183,152,80,46,67,4,10,546,152,172,100,50,41,12,7,539,408,438,257,139,169,37,16,1462,18,4,0,0,3,0,0,28,1170,1255,773,462,606,189,104,4555,75,105,96,61,106,34,22,484,55,68,47,33,29,5,0,241,46,60,35,32,38,9,0,229,157,203,138,95,114,15,7,730,10,11,8,8,4,0,0,39,348,445,320,229,286,64,34,1719,1515,1699,1095,686,891,257,138,6279
505031100,501,587,318,238,300,147,79,2167,171,168,75,41,40,12,0,508,155,159,63,38,52,10,0,484,488,401,180,141,141,43,18,1406,5,8,3,0,3,0,0,27,1314,1334,636,453,537,216,105,4592,51,94,60,34,72,18,20,347,26,37,20,13,24,7,0,126,17,27,23,18,21,3,4,118,86,130,86,64,60,12,0,445,9,5,3,3,0,0,0,18,181,296,197,138,178,43,29,1053,1495,1628,830,589,715,262,130,5645
505031101,344,288,204,121,136,56,41,1188,116,90,20,17,17,8,0,272,118,95,26,18,14,0,6,279,255,217,95,61,60,13,10,703,0,3,0,0,0,0,0,6,826,683,349,215,231,77,59,2443,43,73,53,27,44,11,10,259,24,47,29,19,19,5,3,146,23,29,12,12,18,5,0,102,71,129,64,61,65,15,4,422,4,3,5,0,0,0,0,11,169,281,157,119,148,38,24,936,991,966,508,333,384,116,80,3381
505031102,241,223,143,77,120,56,47,906,35,30,15,7,13,3,0,101,48,28,17,7,6,0,5,108,104,95,48,16,37,4,5,310,5,10,0,0,0,0,0,16,435,386,228,109,180,70,58,1452,30,49,41,41,27,22,11,224,16,14,6,13,15,3,0,68,5,9,8,9,3,0,0,42,68,77,52,30,39,3,4,260,8,4,8,0,0,0,0,25,124,155,117,89,88,35,18,621,550,537,344,200,265,100,73,2072
505031104,192,250,136,92,124,91,57,935,65,73,30,27,26,7,3,227,44,35,20,10,25,7,3,139,200,145,70,72,70,24,14,588,0,4,0,0,0,0,0,9,501,510,256,198,242,123,82,1910,23,40,30,23,40,17,12,185,7,20,3,5,14,4,4,51,5,17,12,6,6,0,0,42,45,50,42,26,30,3,4,209,4,4,8,0,0,0,0,15,84,128,87,57,87,33,23,501,578,639,348,257,326,155,103,2406
505031105,361,450,346,268,422,172,122,2136,134,132,73,57,74,35,15,514,109,115,79,40,71,31,14,452,253,311,226,151,201,60,18,1220,0,3,0,0,0,0,0,3,863,1013,724,506,761,295,162,4334,30,27,34,34,53,26,20,229,21,27,26,11,20,3,0,108,16,20,21,14,18,6,4,101,57,79,60,39,54,16,3,311,0,7,0,4,4,0,0,20,124,160,142,109,145,51,29,766,992,1176,867,614,912,350,198,5102
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,283,344,242,178,213,110,64,1434,106,104,76,44,34,12,6,380,90,112,64,28,35,11,5,347,273,340,176,128,119,21,17,1067,3,5,0,0,0,0,0,16,750,900,556,381,403,159,96,3244,19,32,30,15,26,18,7,150,15,21,22,10,6,6,3,82,13,22,6,6,11,4,4,59,41,64,49,32,39,19,9,252,0,0,0,3,6,3,0,11,85,145,108,69,88,40,24,555,836,1045,670,454,494,195,116,3799
505031255,489,500,297,156,198,61,31,1732,185,122,48,24,19,0,0,396,158,105,39,21,21,5,0,361,384,267,96,56,55,9,5,869,3,4,0,0,0,0,0,16,1221,999,481,260,298,76,35,3372,45,71,31,25,44,16,15,238,34,31,22,13,16,0,5,109,41,45,19,11,9,0,4,124,74,98,44,33,25,3,12,292,4,0,0,0,0,0,0,7,195,242,116,85,90,26,26,777,1416,1242,595,346,393,101,62,4151
505031256,7,9,5,8,7,6,4,38,3,3,5,0,0,0,0,16,0,5,9,7,8,0,0,30,7,9,4,9,5,6,0,41,0,0,0,0,0,0,0,0,17,40,17,16,26,11,6,129,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,17,15,48,26,26,26,8,5,151
505031257,40,47,37,20,24,3,0,171,14,30,24,8,10,0,0,83,30,34,23,7,19,5,0,121,119,129,73,44,29,7,0,411,0,0,0,0,0,0,0,3,196,249,166,77,87,13,0,797,3,0,0,5,5,0,0,19,3,11,6,0,0,0,0,22,4,4,3,0,0,0,0,9,14,33,10,14,8,0,0,82,7,0,0,0,0,0,0,7,26,48,22,19,14,0,0,138,224,298,185,98,99,18,3,929
505031258,215,237,147,110,139,43,18,903,89,88,50,20,31,5,0,280,116,111,41,25,21,3,0,318,287,257,145,80,65,9,8,840,4,9,0,0,0,0,0,9,702,699,379,235,249,58,22,2349,26,37,39,24,21,7,4,154,20,26,13,9,3,0,0,69,17,33,18,7,11,0,4,85,78,118,84,45,47,3,3,382,3,6,0,0,6,0,0,10,135,217,154,81,87,12,13,703,837,915,532,317,342,74,35,3052
505031303,264,264,138,103,170,93,39,1070,115,99,55,27,36,13,7,356,95,80,52,31,33,9,5,310,330,340,183,114,123,24,21,1143,6,4,0,0,0,0,0,9,813,791,428,281,369,137,79,2890,5,25,8,11,23,12,6,108,13,12,9,9,16,3,0,62,17,21,9,12,19,0,0,80,38,80,38,34,40,11,8,255,4,0,4,0,0,0,0,4,71,138,81,67,104,31,16,499,883,926,502,352,467,165,94,3391
505031304,539,588,297,214,263,143,76,2126,145,124,46,34,50,15,14,442,114,126,44,38,34,11,8,370,399,388,190,118,139,50,41,1329,0,0,3,0,0,0,0,7,1204,1228,575,408,490,225,140,4267,27,44,28,24,34,17,14,189,16,15,11,4,14,4,0,62,7,19,13,11,9,4,3,53,39,47,37,19,23,5,11,184,10,5,0,0,0,0,0,11,92,123,89,62,72,27,32,498,1296,1356,669,472,563,252,170,4771
505031305,355,444,285,195,251,150,109,1787,76,78,60,31,64,19,7,336,82,85,46,25,40,18,4,291,263,309,217,166,196,49,21,1213,0,0,0,3,0,0,0,7,777,913,599,427,545,238,141,3640,19,31,18,12,26,24,11,133,8,15,9,15,18,4,4,74,3,18,13,11,9,5,0,63,16,47,42,39,37,13,10,210,0,0,3,0,0,0,4,9,44,110,81,75,94,54,32,493,819,1028,681,499,643,284,173,4132
505031306,250,260,149,97,121,58,34,965,119,91,45,28,35,7,3,326,102,105,48,32,27,7,5,334,360,322,187,99,105,26,19,1127,3,4,0,0,0,0,0,12,836,784,426,263,292,107,62,2765,13,38,31,18,24,12,3,136,22,22,19,13,16,0,0,87,16,13,4,5,10,3,0,54,67,111,83,61,41,9,3,376,4,6,0,3,0,0,0,21,121,191,137,106,92,32,12,683,951,969,561,368,381,134,69,3446
506011110,475,483,228,121,159,74,27,1570,110,109,46,35,38,5,5,349,101,98,58,37,31,6,5,327,614,430,238,144,142,34,15,1615,15,11,8,7,0,0,0,41,1314,1134,577,341,367,124,53,3907,53,71,42,30,37,21,14,267,52,40,29,20,10,12,7,176,34,44,25,24,15,4,4,148,265,268,164,120,122,20,10,974,19,22,9,5,8,0,0,66,425,445,273,202,199,54,36,1626,1744,1581,846,538,568,178,87,5539
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,106,119,70,37,48,22,13,411,19,16,13,16,8,0,0,81,31,32,7,8,7,0,0,86,118,103,49,40,45,8,7,369,0,0,0,0,0,0,0,5,275,275,135,102,111,32,19,951,4,16,13,6,12,0,6,49,12,4,11,8,4,0,0,40,9,12,0,4,4,0,5,37,46,55,35,44,38,3,3,217,0,4,4,6,0,0,0,12,68,98,60,64,56,7,10,358,343,373,196,168,171,32,35,1313
506011114,104,106,70,51,55,14,9,408,37,46,33,18,49,9,3,194,50,61,29,17,20,5,3,186,195,223,110,78,83,25,24,733,0,3,0,0,0,0,0,5,387,436,242,160,200,50,36,1518,16,20,20,19,14,9,5,96,13,25,15,13,15,10,3,94,12,17,12,7,10,0,0,57,81,96,74,49,49,11,9,360,0,3,8,4,4,0,0,14,124,159,125,86,91,30,17,628,512,596,371,248,297,77,55,2145
506011115,41,47,38,24,46,24,10,238,50,65,46,25,45,11,4,245,59,70,21,33,24,17,3,221,175,211,133,88,126,27,12,769,0,0,0,0,0,0,0,4,328,393,236,172,240,79,27,1481,9,12,8,8,3,7,0,37,4,6,3,5,6,4,0,32,0,3,0,0,3,4,0,18,41,50,25,24,27,6,0,171,0,4,0,0,0,0,0,6,48,73,38,34,38,19,3,256,376,468,274,208,280,97,32,1735
506011116,33,42,29,28,49,25,14,221,35,62,30,21,29,9,3,193,30,42,32,32,24,7,6,173,204,239,140,94,101,25,14,818,0,0,0,0,0,0,0,3,308,388,232,170,207,63,36,1402,0,4,0,3,5,5,7,19,5,9,9,5,12,0,0,41,0,4,9,3,11,0,0,30,17,31,25,26,25,3,0,127,0,0,0,0,0,0,0,0,25,51,47,35,45,10,7,216,330,440,278,207,257,77,37,1619
506011117,327,355,178,105,123,73,32,1202,71,74,39,37,31,7,7,272,45,52,19,13,13,5,0,149,325,341,151,106,113,22,10,1060,5,7,3,0,0,0,0,14,769,832,390,265,280,112,48,2696,37,43,24,22,26,3,3,162,13,27,21,15,18,3,5,88,8,13,10,7,13,0,0,51,83,125,83,61,44,6,6,400,3,9,0,0,0,0,0,11,143,209,133,103,94,12,12,709,915,1043,529,370,373,128,57,3411
506011307,681,759,371,194,240,88,51,2383,78,67,46,35,33,11,0,276,54,47,25,12,14,9,0,158,227,212,118,64,71,21,5,708,0,5,0,0,0,0,0,3,1036,1079,557,308,355,123,62,3526,14,30,30,25,33,17,3,152,13,20,12,5,12,4,0,65,9,3,11,3,3,0,5,34,21,44,41,36,20,4,4,162,0,0,0,0,0,0,0,3,55,97,94,68,66,25,12,411,1095,1180,650,374,428,143,75,3941
506011308,1012,1030,424,235,234,138,61,3132,145,103,47,20,15,4,5,337,132,110,33,17,16,6,3,319,437,341,147,61,68,14,8,1082,0,0,0,0,0,0,0,3,1723,1592,647,334,341,164,79,4873,31,38,23,15,27,8,17,165,7,26,12,11,4,0,0,55,8,18,12,5,3,0,0,45,40,66,26,17,29,0,0,191,0,0,0,0,0,0,0,7,81,150,75,47,61,15,21,457,1804,1738,726,388,399,181,96,5330
506021118,362,277,151,86,93,60,21,1058,40,42,23,10,22,3,0,153,65,58,22,18,13,4,8,185,192,207,95,56,89,26,13,686,5,0,0,0,0,0,0,14,676,586,295,179,226,98,38,2098,16,27,19,22,24,13,7,132,13,22,8,10,13,0,0,75,16,17,3,4,5,0,0,50,56,75,43,36,44,9,12,271,5,10,8,0,0,0,0,27,108,153,85,76,91,30,21,559,785,739,383,251,315,129,59,2658
506021119,320,242,96,62,81,56,35,886,108,92,40,24,28,11,8,306,125,114,55,31,35,13,12,390,402,257,145,95,96,42,10,1050,0,0,0,0,4,0,0,4,946,706,331,216,241,124,61,2636,12,39,25,11,23,18,16,136,14,7,14,7,11,3,0,65,8,9,8,6,7,3,4,47,33,59,33,34,36,5,7,218,5,6,0,0,0,0,0,14,75,119,81,54,83,38,28,478,1019,831,416,270,325,160,90,3108
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,333,291,107,52,47,35,11,884,54,60,43,18,28,6,0,208,85,62,30,21,27,11,0,242,244,191,97,60,81,41,14,732,3,0,0,0,0,0,0,3,731,603,279,150,186,88,30,2070,12,27,11,8,13,13,6,95,9,8,4,7,3,4,0,36,4,14,7,8,8,5,0,39,26,39,26,25,27,17,12,175,0,0,0,0,0,0,0,8,44,87,46,45,54,32,25,344,778,692,326,194,241,131,57,2417
506021309,240,228,111,59,97,62,25,821,27,13,11,7,9,0,3,71,37,26,15,9,7,4,4,100,124,105,59,26,35,12,10,367,0,0,0,0,0,0,0,8,429,380,193,96,146,79,33,1363,18,34,30,15,26,16,8,147,13,3,4,6,3,0,0,29,10,6,8,7,7,0,3,37,39,49,36,20,23,3,4,174,0,3,4,0,4,0,0,13,80,95,72,51,60,25,13,403,512,478,269,153,207,105,50,1766
506021310,276,269,120,65,88,42,21,878,36,30,12,13,17,6,0,109,24,23,16,10,6,4,5,87,77,91,51,23,51,14,7,314,5,6,0,0,0,0,0,14,429,424,196,104,160,62,32,1404,23,23,19,6,24,10,7,108,6,9,8,7,7,3,0,42,4,3,3,6,7,0,3,27,15,18,5,14,11,0,0,70,0,5,0,0,0,0,0,6,48,67,37,40,49,15,13,261,470,489,228,146,204,80,41,1659
506021311,272,180,70,31,41,28,13,652,35,37,14,13,4,3,0,110,58,38,23,9,13,5,8,154,143,107,62,47,44,12,8,415,4,0,0,0,0,0,0,3,519,363,168,106,97,46,28,1330,15,27,10,15,13,10,8,98,12,6,15,3,10,0,3,52,6,9,5,0,4,0,5,24,16,36,23,16,14,8,4,123,0,0,0,0,0,0,0,0,52,80,56,43,39,14,16,290,565,440,223,142,144,64,42,1620
506031124,465,385,187,98,128,74,51,1391,66,52,34,22,19,7,6,208,61,63,33,22,21,9,8,217,255,182,84,59,79,28,16,705,0,0,0,0,0,0,0,6,848,680,342,203,251,115,77,2522,33,45,34,23,37,17,21,212,12,14,3,8,4,8,0,59,10,12,11,8,11,5,6,66,47,73,49,24,37,13,12,252,16,0,0,0,0,0,0,23,120,145,94,66,96,50,42,619,965,830,435,274,340,165,124,3140
506031125,224,276,185,124,184,144,93,1224,32,26,24,34,45,15,9,190,45,51,50,20,42,13,8,233,119,111,105,92,125,45,28,627,0,0,0,0,0,0,0,0,428,465,367,265,393,224,138,2271,14,23,19,18,27,14,15,129,3,11,10,3,5,3,0,40,0,0,0,5,0,0,0,14,13,12,17,15,28,11,8,108,0,5,3,0,5,0,0,10,30,55,52,43,61,31,17,289,456,520,413,310,453,252,155,2562
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,1163,822,357,217,238,157,93,3038,82,42,15,9,23,0,3,179,86,42,10,10,17,8,9,172,151,111,57,30,40,11,3,397,0,3,4,0,0,0,0,12,1480,1018,436,269,317,176,103,3804,50,61,37,26,58,26,24,279,26,16,13,8,9,0,6,69,10,13,3,8,13,8,0,53,49,58,38,42,30,10,3,220,12,11,10,0,4,0,0,31,140,157,94,76,116,38,35,656,1626,1170,532,348,432,213,135,4455
506031128,329,297,165,100,133,94,74,1198,76,77,31,18,22,6,8,241,96,61,38,12,24,11,0,246,222,220,112,67,70,26,16,731,0,3,3,0,0,0,0,6,722,656,356,202,249,141,99,2423,17,41,20,16,31,21,9,152,12,21,20,8,9,5,0,69,8,18,15,11,16,4,7,71,43,56,30,33,38,3,4,217,0,0,6,0,0,0,0,7,71,140,92,68,88,29,14,520,803,800,448,268,336,175,113,2941
506031129,348,555,400,280,354,214,110,2264,48,65,44,33,37,33,17,275,52,69,39,24,48,22,14,273,99,170,123,74,120,60,24,668,0,3,0,0,0,0,0,10,550,862,610,409,559,337,169,3489,9,31,55,43,62,35,27,267,4,10,10,7,16,3,0,47,3,8,9,5,12,8,0,49,17,33,23,17,29,9,0,128,0,5,4,0,0,0,0,13,32,81,97,75,120,58,38,498,583,939,707,490,679,390,200,3988
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,442,975,673,438,568,331,200,3625,45,62,51,38,44,25,12,269,67,80,70,43,38,21,17,344,136,214,189,145,171,84,28,962,6,4,5,0,0,0,0,9,691,1331,988,671,820,462,256,5205,27,76,68,64,93,48,27,398,4,5,17,9,20,4,0,65,4,14,13,12,25,8,0,81,19,42,33,38,35,12,8,185,0,0,0,0,0,0,0,3,48,139,131,122,184,71,33,734,743,1465,1115,791,1004,530,289,5944
506041132,854,742,372,216,268,133,110,2697,71,50,38,22,17,6,5,199,82,63,27,20,29,4,0,230,201,188,116,74,91,21,14,705,7,11,8,9,0,0,0,29,1206,1056,560,341,406,164,132,3858,49,69,49,33,43,38,19,303,15,11,21,12,15,0,3,84,11,14,7,8,8,5,0,62,82,89,68,51,55,14,5,368,12,6,7,0,0,0,3,30,166,188,152,109,121,61,34,840,1382,1245,712,453,528,226,160,4699
506041133,934,1179,549,323,469,340,233,4027,78,87,62,46,73,15,4,363,102,86,55,37,41,15,16,348,196,286,182,134,177,65,33,1074,4,8,4,6,0,0,0,21,1317,1650,846,546,760,433,284,5840,36,73,49,33,64,41,38,331,15,26,11,12,14,7,5,89,5,15,13,11,17,5,4,74,41,57,55,35,52,15,13,264,0,0,3,0,0,0,0,6,102,170,124,89,149,69,61,769,1414,1818,974,635,913,505,350,6605
506041134,580,568,282,171,209,98,64,1970,66,60,37,27,32,10,0,222,107,79,51,20,37,9,7,311,311,290,193,100,110,21,10,1034,4,0,6,4,0,0,0,18,1058,1003,563,326,389,139,78,3558,48,72,34,23,38,23,11,249,28,49,27,21,11,8,8,148,17,29,17,12,15,4,5,86,204,200,131,101,82,13,6,743,12,11,9,12,0,0,0,43,307,360,213,164,153,47,25,1275,1365,1368,782,493,545,187,104,4835
506041135,765,870,495,261,399,218,140,3145,116,120,69,35,53,26,4,417,111,117,64,38,42,10,9,386,420,426,282,187,220,57,20,1612,13,3,4,0,0,0,0,20,1424,1526,906,521,712,311,179,5584,32,71,37,19,55,18,20,263,23,40,23,17,17,4,8,130,17,30,15,14,15,7,8,94,94,123,97,52,58,19,4,453,3,6,0,5,0,0,0,12,173,269,173,112,138,44,38,951,1594,1795,1084,635,851,362,216,6533
506041136,541,512,261,185,231,125,87,1941,47,40,26,15,17,4,0,150,69,64,18,24,15,5,5,193,196,181,134,69,75,16,11,674,5,4,3,0,0,0,0,15,859,802,432,286,340,150,100,2972,26,42,29,15,32,16,9,172,17,21,14,7,10,3,0,73,7,9,15,9,11,3,0,45,80,114,48,46,55,5,6,353,6,6,0,0,0,0,0,12,136,180,104,88,99,29,24,657,993,985,536,379,443,179,121,3631
506041137,617,671,385,228,294,171,108,2474,97,94,75,58,39,15,15,397,116,116,44,29,46,23,12,385,328,366,209,157,179,52,24,1317,11,7,7,0,0,0,0,21,1164,1261,717,470,565,261,160,4598,50,61,52,42,50,31,18,298,23,43,15,9,20,7,6,118,19,20,23,13,16,6,4,100,87,145,94,44,66,16,8,469,3,4,5,3,3,0,0,20,178,276,180,115,149,59,42,1001,1341,1535,899,581,715,329,203,5599
506051138,522,508,293,153,174,97,62,1799,92,76,31,31,31,15,6,280,119,94,36,27,27,9,3,320,482,458,284,156,170,43,23,1621,10,3,6,0,3,0,0,26,1217,1138,654,370,410,168,91,4044,20,40,30,21,21,9,10,146,13,25,16,12,18,10,0,88,14,12,13,5,14,0,4,62,96,156,110,88,89,16,13,569,7,12,5,0,0,0,0,28,152,247,176,131,137,31,19,893,1368,1383,830,497,551,203,111,4938
506051139,119,105,56,53,69,24,16,433,69,49,34,20,25,5,8,216,60,49,20,21,26,9,0,192,353,325,168,128,144,36,14,1179,8,0,3,0,0,0,0,13,615,532,285,226,262,77,45,2037,11,26,18,14,10,7,4,84,15,25,9,8,10,5,0,79,9,18,14,7,10,4,3,65,65,131,105,64,73,6,9,453,4,3,3,0,5,0,0,6,94,198,158,93,108,21,14,687,713,729,439,313,371,97,58,2720
506051140,69,100,87,58,82,32,20,449,77,86,66,57,64,24,9,377,74,120,66,44,49,10,15,383,340,409,271,183,204,88,48,1540,3,10,0,0,0,0,0,15,562,719,494,342,399,156,94,2764,9,13,11,7,7,4,5,52,10,13,4,14,9,0,3,54,12,10,12,3,6,3,5,43,36,69,67,45,47,8,4,270,3,4,7,0,0,0,0,10,64,106,93,69,69,17,18,437,630,834,584,408,466,178,108,3199
506051141,50,92,54,55,60,36,21,363,58,65,54,45,39,20,14,297,67,84,52,43,50,14,11,320,286,374,281,181,225,77,40,1454,3,3,0,0,0,0,0,10,455,614,445,319,378,144,86,2441,0,6,12,4,7,3,0,32,7,12,6,3,8,10,6,45,4,14,14,6,7,3,0,48,22,67,52,32,45,17,4,238,0,3,0,0,0,0,0,4,33,98,90,45,68,26,11,372,483,719,535,370,441,175,98,2810
506061142,419,474,247,129,159,76,22,1530,219,179,71,48,55,19,4,600,184,169,89,40,42,7,0,529,963,753,388,250,214,22,12,2604,5,10,10,7,0,0,0,37,1789,1586,796,483,472,125,43,5303,24,57,35,14,24,7,6,169,45,51,26,11,19,3,0,152,19,31,15,18,13,5,0,104,170,193,113,75,67,10,4,628,3,3,4,5,0,0,0,20,258,338,186,127,125,27,15,1063,2047,1925,980,603,604,147,57,6368
506061143,41,51,34,26,31,11,12,205,33,41,35,29,33,13,4,179,52,53,36,25,24,3,0,191,249,275,154,110,123,39,17,969,0,0,0,0,0,0,0,0,376,422,260,185,204,65,36,1555,3,4,6,3,6,0,0,20,3,0,4,0,7,0,0,22,7,13,9,3,3,3,0,36,25,37,20,15,16,5,5,123,0,0,0,0,0,0,0,6,42,50,41,27,35,5,4,201,415,476,301,217,238,72,38,1755
506061144,11,7,14,14,22,4,0,80,31,28,17,7,6,0,0,92,19,25,14,10,18,0,6,93,133,138,88,65,81,13,8,533,0,6,0,0,0,0,0,5,194,207,132,94,132,29,12,799,0,0,0,0,0,0,0,3,5,0,3,8,4,0,0,18,6,9,0,0,3,0,0,15,9,26,17,15,15,0,0,75,0,0,0,0,0,0,0,0,22,32,16,19,19,5,0,115,217,240,151,108,150,31,19,915
506071145,228,232,96,47,68,47,43,748,88,38,24,12,19,18,3,201,91,65,36,28,30,12,9,272,228,174,115,76,85,43,14,735,0,0,0,0,0,0,0,6,634,511,266,172,200,120,68,1966,13,31,12,11,14,19,11,114,12,24,5,6,3,5,3,69,7,10,12,0,9,10,6,48,19,34,25,17,27,10,12,135,0,11,3,0,0,0,0,18,51,105,59,36,57,38,35,380,687,615,324,207,257,155,94,2345
506071146,168,185,100,55,89,67,53,726,53,45,36,30,37,24,14,240,47,56,44,36,33,14,12,243,180,201,130,108,134,68,28,847,3,4,0,0,0,0,0,7,453,485,317,225,301,174,104,2063,9,20,22,13,13,13,5,94,4,3,4,8,3,0,0,29,3,4,3,10,6,0,0,25,22,34,34,30,31,18,4,180,5,3,0,0,0,0,0,8,40,68,64,58,53,35,21,340,498,553,382,284,350,214,126,2403
506071147,234,208,99,56,98,65,33,789,96,78,55,38,62,22,17,365,98,102,54,40,55,37,15,399,247,226,181,133,170,118,50,1121,3,0,0,0,0,0,0,3,674,617,392,270,377,240,114,2684,9,20,23,13,24,16,8,115,6,15,22,8,11,3,5,69,12,13,8,0,5,5,0,48,23,40,29,21,28,17,12,174,0,0,3,4,0,0,0,9,51,85,83,47,73,41,29,413,724,703,472,321,455,281,137,3099
