SA2_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
504031299,0,3,6,7,3,6,7,0,0,33,4,19,108,88,70,22,6,0,0,317,7,20,86,88,62,28,0,0,0,296,0,0,14,19,7,0,0,0,0,46,19,42,167,120,51,31,0,5,0,435,3,4,48,34,28,11,3,0,0,122,33,31,106,68,33,15,3,0,0,281,46,32,44,37,15,5,3,0,0,188,3,15,119,134,44,39,11,0,0,366,0,3,11,6,7,6,0,0,0,28,0,0,15,13,11,4,0,0,0,39,0,4,13,14,8,0,0,0,0,37,3,10,59,61,30,13,0,0,0,173,0,10,23,23,11,0,3,0,0,74,0,10,65,61,28,21,3,0,0,187,3,9,36,18,4,8,3,0,0,90,0,9,50,66,29,18,5,3,0,178,0,6,19,17,4,4,0,5,0,50,7,16,50,25,20,6,3,0,0,131,3,12,60,60,27,15,6,0,0,191
504031300,0,0,3,9,9,5,0,0,0,26,3,35,119,192,135,61,12,0,0,549,16,29,94,102,108,53,10,0,0,407,0,0,4,22,12,13,0,0,0,63,53,83,162,189,138,70,10,0,0,705,7,14,28,71,50,41,4,0,0,223,79,82,70,84,57,39,9,0,0,413,96,31,29,29,23,15,3,0,0,233,15,18,90,119,107,85,11,0,0,442,0,4,8,10,10,0,0,0,0,40,0,4,16,18,28,11,0,0,0,67,0,0,10,7,14,6,0,0,0,43,0,16,32,52,53,17,4,0,0,183,6,9,23,21,28,23,9,0,0,126,3,15,51,61,64,45,6,0,0,247,9,10,27,35,23,20,8,0,0,133,6,16,35,55,42,30,4,0,0,187,7,5,7,11,6,0,0,0,0,43,12,34,43,58,40,28,4,0,0,212,25,37,64,70,69,24,16,0,0,304
505011070,0,0,3,6,3,0,0,0,0,13,0,14,102,81,56,16,4,0,0,267,6,11,44,44,29,31,5,0,0,176,0,0,14,14,9,5,0,0,0,50,13,51,212,223,114,63,14,0,0,688,0,0,31,14,14,16,0,0,0,85,14,28,41,31,27,22,7,0,0,175,40,29,29,16,12,3,8,0,0,129,0,4,28,29,33,31,11,0,0,139,0,0,7,8,4,7,0,0,0,35,0,0,20,14,13,5,0,0,0,49,0,0,4,10,3,0,0,0,0,17,0,15,56,61,32,13,4,0,0,188,0,3,24,24,23,18,4,0,0,105,0,11,32,40,31,33,9,0,0,158,0,8,38,22,27,23,10,0,0,124,4,7,29,40,19,16,11,3,0,131,8,5,11,10,9,8,3,0,0,57,8,8,23,37,23,21,7,0,0,124,3,11,51,33,22,14,10,0,0,148
505011071,0,4,4,0,3,5,0,0,0,13,4,26,61,79,126,57,10,0,0,361,3,19,44,38,76,60,10,0,0,247,0,6,12,15,23,21,4,0,0,69,40,68,165,167,188,151,26,0,0,799,7,11,26,22,42,31,6,0,0,139,65,79,46,26,49,30,11,0,0,303,78,38,21,19,16,11,0,0,0,193,3,16,22,25,47,55,16,0,0,196,7,3,3,8,11,12,0,0,0,46,0,4,19,20,29,21,8,0,0,102,0,0,10,6,8,6,6,0,0,38,7,27,52,69,98,66,9,0,0,322,0,9,15,24,24,28,6,0,0,125,0,8,42,56,82,84,13,0,0,300,5,11,23,27,40,45,8,0,0,164,0,14,36,40,29,47,12,0,0,186,12,11,18,3,11,7,0,0,0,62,12,18,26,28,29,37,6,0,0,161,9,27,29,35,51,34,11,0,0,193
505011072,0,3,6,0,8,3,0,0,0,23,6,11,58,150,114,49,11,0,0,403,14,9,23,41,65,39,23,0,0,218,0,0,7,20,19,14,8,0,0,60,27,41,108,152,169,99,26,0,0,620,5,7,10,22,39,19,8,0,0,113,59,50,32,40,31,24,19,5,0,263,84,30,20,18,22,7,12,0,0,188,0,4,13,32,44,33,16,3,0,147,0,7,5,14,13,0,3,0,0,46,0,4,15,28,40,26,8,0,0,122,0,0,4,19,14,14,6,3,0,58,9,22,63,158,171,88,39,12,0,562,9,12,10,26,22,14,6,0,0,103,3,10,28,66,91,57,11,0,0,267,0,19,24,54,57,42,37,3,0,240,0,9,31,46,50,48,18,4,0,201,22,10,7,14,12,15,5,0,0,75,11,19,12,22,23,23,11,6,0,122,12,7,25,38,44,36,7,0,0,165
505011073,0,0,3,4,5,0,9,0,0,16,3,0,62,118,83,35,13,0,0,315,9,7,34,49,41,42,14,0,0,191,0,3,12,13,15,13,3,0,0,55,37,52,184,206,143,87,29,0,0,740,5,6,20,29,24,19,6,0,0,114,40,49,31,47,39,28,15,3,0,260,55,29,24,9,21,18,0,0,0,155,8,8,21,44,49,34,11,5,0,171,3,0,7,12,7,5,0,0,0,44,0,11,18,23,25,6,3,0,0,92,0,0,9,5,9,3,7,4,0,32,7,25,59,95,66,41,15,5,0,305,5,7,10,20,16,13,11,0,0,84,0,8,38,56,71,46,6,0,0,242,6,15,16,45,54,32,19,0,0,193,3,8,29,26,39,39,19,0,0,168,13,7,18,7,6,9,4,0,0,65,4,18,22,31,30,19,12,0,0,137,11,4,29,42,28,28,10,5,0,156
505011074,0,0,4,3,6,0,0,0,0,12,0,9,75,72,70,45,13,0,0,281,9,6,22,33,45,39,12,0,0,162,0,0,9,17,13,17,4,0,0,62,24,61,161,190,121,81,18,0,0,654,0,13,16,20,23,16,0,0,0,90,26,41,39,32,23,31,11,0,0,196,50,26,27,17,9,9,0,0,0,134,5,7,29,26,32,36,16,0,0,155,0,4,6,6,4,6,3,0,0,34,0,0,12,8,9,12,7,0,0,49,0,6,0,14,3,5,0,0,0,34,0,11,37,49,46,38,4,4,0,185,0,19,16,22,23,19,12,0,0,99,5,10,32,47,40,33,12,3,0,172,4,10,28,32,28,35,4,0,0,139,0,11,25,19,20,31,6,0,0,113,6,10,5,5,4,4,4,0,0,42,0,17,34,28,14,32,7,0,0,134,7,12,34,37,18,27,8,0,0,134
505011075,0,0,0,0,0,0,4,0,0,8,0,11,46,71,93,63,12,0,0,302,8,11,12,22,29,45,13,0,0,142,0,0,0,13,18,4,5,0,0,34,32,36,88,109,112,86,24,0,0,491,0,9,10,11,31,28,13,0,0,102,41,46,18,18,26,27,8,0,0,178,59,33,17,12,13,15,3,0,0,152,6,7,7,29,32,23,9,3,0,115,4,3,4,8,16,7,0,0,0,41,0,11,9,29,27,41,11,0,0,135,0,4,11,6,14,9,5,5,0,59,3,25,39,69,106,82,27,0,0,356,3,8,0,8,17,15,9,5,0,69,0,5,33,39,40,59,19,0,0,198,7,10,22,25,36,33,13,0,0,149,0,13,21,27,48,44,19,0,0,175,13,11,11,9,10,6,7,0,0,58,4,10,11,18,20,15,7,0,0,83,11,11,17,28,33,32,12,0,0,143
505011076,3,0,5,0,11,5,0,0,0,17,5,5,34,78,98,63,9,0,0,292,5,11,12,20,55,49,11,4,0,167,0,0,4,3,22,12,0,0,0,45,30,43,51,87,161,116,15,3,0,507,0,0,5,16,32,31,3,0,0,93,55,47,16,14,47,26,0,0,0,200,59,30,7,10,7,11,10,0,0,130,0,7,7,10,34,40,9,0,0,117,0,0,4,4,10,4,0,0,0,29,0,7,7,25,42,28,5,0,0,115,0,0,3,7,9,13,0,0,0,43,3,22,28,74,111,82,15,0,0,339,0,5,7,8,24,19,3,0,0,60,6,10,19,30,77,44,3,0,0,184,3,13,15,16,31,31,5,3,0,122,8,12,23,27,44,47,11,0,0,161,14,17,6,3,3,6,0,0,0,47,3,5,4,16,26,26,6,0,0,92,14,9,14,21,31,36,13,0,0,141
505011077,3,5,4,4,6,5,0,0,0,32,0,17,76,77,82,57,8,0,0,317,4,23,42,41,47,49,3,3,0,217,0,0,14,17,14,12,0,0,0,67,30,63,142,128,129,109,32,4,0,632,0,8,23,26,21,22,6,0,0,106,30,70,73,48,23,37,12,0,0,293,50,56,46,23,15,5,3,0,0,192,7,6,37,27,36,46,16,0,0,177,0,9,3,10,5,3,0,0,0,27,0,5,26,25,21,19,5,0,0,96,0,0,9,14,3,11,3,0,0,41,0,21,71,73,67,42,17,0,0,289,4,19,31,15,17,26,4,0,0,119,3,21,45,59,72,72,25,3,0,288,3,11,51,52,45,59,11,0,0,227,3,35,56,46,43,27,11,3,0,226,12,10,8,5,8,3,4,0,0,55,14,14,34,18,29,36,13,0,0,159,4,27,53,36,38,41,15,0,0,206
505011078,0,0,0,7,0,0,0,0,0,9,0,6,49,93,66,39,17,0,0,272,10,18,22,28,37,38,16,0,0,174,0,0,8,15,22,16,5,0,0,63,23,46,118,174,114,114,31,0,0,632,4,3,8,33,33,28,3,0,0,117,37,52,34,22,33,23,18,4,0,226,57,21,15,25,16,10,5,0,0,148,7,10,16,24,32,44,24,0,0,154,9,6,10,12,11,14,0,0,0,47,0,3,7,42,36,20,4,0,0,119,0,4,0,3,5,14,6,0,0,39,3,22,43,94,74,61,15,4,0,317,0,8,8,18,18,23,13,0,0,99,0,11,34,66,50,65,20,0,0,241,10,10,23,42,34,38,29,0,0,181,0,12,25,27,41,24,7,0,0,138,18,8,8,18,10,11,5,0,0,73,3,14,15,30,21,25,13,0,0,126,9,14,21,21,32,34,8,0,0,140
505011079,0,0,5,3,3,3,0,0,0,11,4,10,59,98,71,57,0,0,0,300,7,6,19,34,43,36,13,0,0,151,0,0,4,13,11,13,5,0,0,51,37,64,93,166,173,108,24,0,0,669,0,9,10,17,26,34,5,0,0,105,32,48,27,29,27,19,15,0,0,197,67,19,17,10,12,8,0,0,0,132,0,0,9,23,29,28,10,0,0,106,0,6,3,10,11,12,4,0,0,49,0,3,12,16,29,17,6,0,0,91,0,0,8,8,13,14,9,0,0,55,7,14,36,60,83,45,23,5,0,267,7,8,10,13,17,18,7,0,0,82,5,11,22,44,61,56,11,3,0,201,4,9,22,28,43,53,13,4,0,181,5,15,20,32,27,33,13,0,0,142,16,5,13,4,9,4,0,0,0,51,8,12,18,11,14,21,13,0,0,99,10,19,28,27,31,33,12,0,0,146
505011080,0,3,0,0,6,0,0,0,0,8,0,11,35,60,70,49,8,0,0,242,4,7,7,17,28,39,15,0,0,121,0,4,3,7,10,8,0,0,0,33,36,47,52,96,99,91,20,0,0,431,0,7,0,11,10,16,3,0,0,50,41,44,14,11,26,33,6,0,0,171,43,21,4,3,13,11,4,0,0,101,0,5,14,16,31,25,9,0,0,97,3,4,3,4,4,5,0,0,0,26,0,0,4,13,16,10,4,0,0,54,6,0,3,3,10,4,4,0,0,35,3,18,22,38,75,47,8,3,0,216,7,9,0,12,25,23,6,0,0,79,3,9,13,37,36,42,10,0,0,146,5,8,10,23,19,22,12,0,0,99,0,7,15,14,26,25,11,0,0,93,13,5,3,0,3,4,0,0,0,38,3,10,13,12,19,14,3,0,0,77,6,7,19,16,38,20,11,0,0,110
505011081,0,0,0,0,5,3,0,0,0,10,0,3,59,81,52,24,4,0,0,221,3,7,24,27,35,33,13,0,0,151,0,0,10,14,10,6,0,0,0,39,24,32,114,151,98,49,12,0,0,494,0,0,17,22,21,9,12,0,0,83,21,18,23,27,18,10,9,0,0,124,37,14,14,10,13,0,9,0,0,96,6,4,11,22,15,22,14,0,0,95,0,0,3,6,4,0,0,0,0,19,0,3,15,18,12,4,0,0,0,50,0,3,3,6,5,4,0,3,0,24,5,7,48,56,49,33,7,0,0,205,3,9,10,12,12,12,5,0,0,61,3,5,31,45,37,25,6,0,0,149,7,10,21,25,33,30,6,0,0,137,0,9,12,38,22,15,9,0,0,102,6,3,3,8,6,10,0,0,0,43,6,6,19,21,23,5,5,0,0,83,7,9,30,34,23,22,3,0,0,132
505011082,3,0,3,6,8,4,0,0,0,27,0,5,28,57,88,50,15,4,0,248,3,14,10,14,31,28,10,0,0,112,0,5,0,8,10,11,0,0,0,33,21,36,50,100,108,66,28,0,0,412,0,4,8,14,28,38,9,0,0,99,48,40,19,19,29,24,15,0,0,194,59,22,7,11,14,10,0,0,0,120,0,3,10,25,35,28,7,0,0,110,4,6,3,13,13,10,0,0,0,45,0,5,8,30,30,20,12,5,0,112,3,3,3,9,13,16,9,5,0,61,8,22,29,72,110,57,35,3,0,339,6,7,11,5,13,18,3,0,0,52,5,3,15,34,46,44,12,0,0,153,10,16,18,18,30,48,20,0,0,159,8,16,16,27,27,30,7,4,0,135,8,12,3,0,8,9,4,0,0,46,5,3,9,9,14,5,5,0,0,60,0,8,14,24,27,25,9,4,0,113
505011083,0,0,0,7,0,0,0,0,0,10,0,9,26,57,65,52,3,0,0,214,8,14,20,30,33,50,14,4,0,168,0,4,0,12,27,20,4,0,0,61,17,39,62,93,96,97,17,0,0,425,5,11,7,27,34,22,6,0,0,114,45,54,27,9,18,28,15,0,0,201,63,29,11,13,13,5,5,0,0,139,3,3,15,29,28,36,13,0,0,126,0,3,0,13,8,9,0,0,0,30,0,0,5,18,27,28,7,0,0,78,0,0,3,5,4,3,3,0,0,23,3,18,36,60,78,43,27,4,0,268,3,15,3,9,9,24,8,0,0,82,7,5,30,48,53,57,10,0,0,201,12,13,12,24,30,50,13,0,0,156,8,15,12,23,19,25,12,0,0,123,11,9,0,5,5,3,3,0,0,47,4,3,14,17,15,24,10,0,0,92,0,11,12,17,23,30,8,0,0,107
505021084,0,0,5,7,12,0,0,0,0,30,0,17,88,84,54,19,3,0,0,258,3,13,34,56,50,34,10,3,0,208,3,4,13,14,9,11,4,0,0,54,19,52,207,241,160,100,31,5,0,820,3,0,30,37,34,20,12,0,0,132,48,60,73,57,45,30,13,0,0,328,33,37,54,40,21,8,7,0,0,201,4,6,53,64,45,50,21,0,0,244,6,3,14,5,10,14,0,0,0,49,0,3,20,23,16,12,8,0,0,78,0,0,9,8,5,9,4,0,0,36,0,14,99,128,70,33,17,9,0,369,3,8,32,42,26,16,10,8,0,144,0,8,58,57,65,51,10,0,0,241,0,13,60,39,45,28,14,0,0,207,3,18,43,56,28,32,11,0,0,187,3,7,18,11,13,7,9,0,0,68,7,20,45,41,36,27,3,0,0,178,6,22,54,65,50,35,13,6,0,242
505021085,0,3,15,13,11,7,0,0,0,53,0,21,71,81,44,20,0,0,0,234,4,34,116,117,117,77,9,0,0,475,0,5,8,10,8,4,4,0,0,32,9,56,213,170,87,71,19,4,0,624,0,7,52,47,22,15,3,0,0,155,36,75,140,71,53,29,6,0,0,413,69,54,111,70,32,24,6,0,0,369,3,44,200,124,92,72,24,0,0,560,0,3,19,12,7,0,0,0,0,46,0,3,19,19,5,0,0,0,0,48,0,6,19,9,0,0,0,0,0,31,0,20,71,72,26,20,7,0,0,213,5,27,51,50,44,40,0,0,0,206,0,18,68,52,39,30,19,0,0,232,4,4,26,32,21,23,15,0,0,132,8,36,109,75,47,53,18,0,0,336,9,7,24,14,11,14,0,0,0,73,9,27,80,53,35,27,7,0,0,229,7,49,137,104,68,44,19,0,0,435
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,6,9,5,4,0,0,0,30,0,25,221,190,98,43,5,0,0,584,5,11,48,58,53,38,4,0,0,223,0,0,27,23,17,8,4,0,0,84,19,46,272,208,120,87,25,0,0,775,0,6,38,48,21,28,8,0,0,152,60,50,75,57,43,29,12,6,0,331,59,49,70,52,21,23,0,0,0,275,8,17,61,49,43,29,17,0,0,218,0,3,16,14,8,7,0,0,0,58,0,7,43,48,25,23,3,0,0,155,0,0,29,26,15,13,3,6,0,89,0,37,153,187,120,66,15,3,0,581,0,8,35,24,24,21,8,0,0,125,0,9,85,71,54,46,12,0,0,281,12,22,71,70,42,44,14,0,0,274,3,19,85,65,60,37,21,0,0,287,6,14,30,18,13,9,6,0,0,103,9,12,57,28,16,20,6,6,0,154,6,8,73,71,34,33,9,0,0,245
505021089,7,0,0,13,13,7,4,3,0,41,0,16,101,190,160,79,20,0,0,561,3,14,23,55,65,60,14,0,0,244,0,0,17,21,20,24,4,0,0,96,33,65,132,232,182,134,47,0,0,828,10,13,13,43,48,26,13,3,0,162,92,69,35,58,49,43,21,4,0,369,97,57,34,26,19,24,3,0,0,265,4,8,27,47,58,43,18,4,0,217,3,0,8,19,36,13,4,0,0,78,0,10,29,76,78,33,6,0,0,237,0,3,12,25,29,18,8,9,0,100,4,51,89,239,222,140,49,9,0,805,10,6,20,25,29,34,20,0,0,142,3,14,37,77,115,68,21,0,0,343,15,24,34,72,70,72,25,6,0,320,0,14,52,73,79,58,20,0,0,292,33,16,16,22,26,12,0,0,0,120,9,11,19,39,53,31,18,0,0,171,7,22,26,59,71,45,18,5,0,257
505021090,0,0,9,10,7,3,0,0,0,26,0,21,109,108,49,25,6,0,0,310,0,25,92,89,58,55,15,0,0,335,0,0,25,13,11,12,0,0,0,62,10,52,264,190,89,70,9,0,0,687,8,9,40,31,25,14,4,0,0,131,26,64,149,102,41,35,11,0,0,440,52,70,149,82,34,18,3,0,0,408,5,37,186,144,69,53,20,0,0,516,0,9,23,24,5,4,4,0,0,73,0,7,33,35,17,14,0,0,0,110,0,6,12,14,11,8,0,4,0,40,0,28,164,126,53,30,6,0,0,413,0,13,51,53,27,24,6,0,0,178,0,17,92,95,44,29,17,0,0,298,11,10,58,52,28,29,10,0,0,182,0,17,137,120,61,32,12,0,0,381,4,0,35,19,19,13,0,0,0,98,8,22,65,58,31,20,9,0,0,219,10,36,126,92,50,23,5,0,0,344
505021091,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
505021092,0,0,0,3,4,10,9,0,0,23,3,22,282,211,107,66,17,0,0,712,3,11,40,49,43,33,7,0,0,196,0,0,19,22,7,10,3,0,0,62,27,46,308,241,120,84,15,0,0,842,5,0,26,29,19,21,8,0,0,104,28,37,69,38,45,24,11,3,0,254,50,36,97,60,24,18,4,0,0,289,9,8,57,51,41,42,7,4,0,211,0,0,23,20,18,3,4,5,0,72,0,10,52,42,36,21,5,0,0,167,0,0,24,29,19,12,8,0,0,97,4,23,180,165,112,67,24,0,0,586,3,5,45,27,37,19,7,6,0,145,4,8,82,82,54,46,9,0,0,284,8,20,79,57,46,57,26,3,0,290,4,22,94,78,57,39,13,0,0,310,13,27,35,17,24,8,5,0,0,128,3,10,49,34,21,19,4,0,0,149,11,24,82,71,54,24,11,0,0,277
505021093,0,4,9,6,5,3,0,0,0,27,0,9,72,78,55,41,3,0,0,267,10,7,50,65,39,39,16,0,0,219,0,0,13,15,16,21,0,0,0,70,10,50,167,140,106,90,23,5,0,590,6,3,23,31,25,24,5,0,0,119,54,63,97,57,50,44,18,3,0,386,38,43,79,39,30,26,6,0,0,268,0,12,55,47,35,45,20,0,0,209,0,5,15,10,6,3,0,0,0,41,0,9,24,31,44,16,4,0,0,128,0,8,8,15,15,19,6,3,0,72,4,20,105,116,101,51,17,6,0,426,0,15,52,45,20,18,9,0,0,151,0,9,48,52,46,50,10,0,0,213,4,18,47,40,36,33,11,0,0,188,0,20,75,86,47,41,13,4,0,286,9,9,21,8,11,3,0,0,0,60,9,16,31,28,29,17,13,3,0,151,3,20,52,49,54,20,17,3,3,225
505021094,0,0,3,6,8,3,0,0,0,23,5,4,41,51,44,31,9,0,0,185,0,12,11,16,16,20,4,4,0,83,0,3,11,6,9,6,3,0,0,35,19,26,64,77,99,63,22,10,0,372,3,5,3,8,14,12,11,0,0,51,22,24,11,21,18,23,9,0,0,128,48,16,4,15,9,7,3,0,0,105,5,4,3,10,14,13,6,0,0,53,0,0,3,4,9,9,0,0,0,23,4,4,11,29,25,21,5,3,0,97,0,3,3,10,20,9,7,0,0,59,4,14,27,63,75,46,35,7,0,262,0,4,3,13,10,6,8,0,0,40,0,5,13,23,36,34,4,0,0,119,0,8,10,21,21,28,11,0,0,116,0,8,22,21,19,34,14,3,0,125,11,9,14,9,6,3,4,0,0,54,0,7,15,8,7,8,4,0,0,59,3,11,20,22,22,13,7,4,0,101
505021095,0,0,11,5,5,4,0,0,0,18,0,8,111,77,52,24,4,0,0,272,0,11,46,39,33,30,7,0,0,173,0,4,19,16,10,11,0,0,0,52,9,24,172,103,69,47,3,0,0,436,0,4,29,19,16,17,5,0,0,81,22,46,113,79,33,18,12,0,0,334,27,29,94,46,16,18,0,0,0,237,0,10,72,53,44,31,10,0,0,227,0,3,21,17,13,13,0,0,0,55,0,5,33,46,18,11,5,0,0,113,0,0,19,20,8,6,3,0,0,60,0,17,127,146,76,16,15,0,0,400,0,11,69,36,11,13,8,0,0,149,3,11,57,59,47,26,13,0,0,219,7,8,67,38,33,25,11,0,0,188,5,11,89,85,37,32,4,0,0,264,4,8,18,17,17,8,0,0,0,76,4,10,33,37,18,24,11,0,0,138,0,20,62,41,29,17,4,0,0,180
