SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
509021243,76,0,0,0,0,79,42,0,0,0,0,42,59,0,0,0,0,60,94,0,0,0,0,99,122,0,0,0,0,123,310,0,0,0,0,314,264,0,0,0,0,262,226,0,0,0,0,228,114,0,0,0,0,114,62,0,0,0,0,68,39,0,0,0,0,39,67,0,0,0,0,71,1475,6,0,0,7,1489
509021244,32,0,0,0,0,35,15,0,0,0,0,19,24,0,0,0,0,24,40,0,0,0,0,40,46,0,0,0,0,42,102,0,0,0,0,102,136,0,0,0,0,140,120,0,0,0,0,126,64,0,0,0,0,66,36,0,0,0,0,36,26,0,0,0,0,23,44,0,0,0,0,44,683,3,0,0,4,693
509021245,45,0,0,0,0,48,20,0,0,0,0,25,14,0,0,0,0,14,35,0,0,0,0,35,55,0,0,0,0,55,119,0,0,0,0,129,100,0,0,0,0,100,92,0,0,0,0,99,26,0,0,0,0,25,23,0,0,0,0,23,15,0,0,0,0,15,36,0,0,4,0,37,589,4,0,3,5,599
509031246,33,0,0,0,0,33,10,0,0,0,0,10,22,0,0,0,0,22,31,0,0,0,0,31,39,0,0,0,0,39,49,0,0,0,0,49,39,0,0,0,0,39,32,0,0,0,0,31,10,0,0,0,0,10,8,0,0,0,0,8,10,0,0,0,0,10,20,0,0,0,0,20,303,0,0,0,0,300
509031247,56,0,0,0,0,56,25,0,0,0,0,23,23,0,0,0,0,23,28,0,0,0,0,28,20,0,0,0,0,20,43,0,0,0,0,44,28,0,0,0,0,28,11,0,0,0,0,11,8,0,0,0,0,9,4,0,0,0,0,4,5,0,0,0,0,4,24,0,0,0,0,25,271,4,0,0,0,273
509031248,10,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,8,17,0,0,0,0,17,53,0,0,0,0,53,47,0,0,0,0,47,65,0,0,0,0,65,20,0,0,0,0,20,23,0,0,0,0,23,12,0,0,0,0,12,16,0,0,0,0,16,276,0,0,0,0,276
509031249,23,0,0,0,0,23,12,0,0,0,0,16,21,0,0,0,0,21,51,0,0,0,0,51,57,0,0,0,0,57,115,0,0,0,0,115,80,0,0,0,0,80,48,0,0,0,0,48,20,0,0,0,0,20,13,0,0,0,0,13,4,0,0,0,0,4,26,0,0,0,0,30,472,0,0,0,0,478
509031250,53,0,0,0,0,54,19,0,0,0,0,19,22,0,0,0,0,22,51,0,0,0,0,52,47,0,0,0,0,49,96,0,0,0,0,96,62,0,0,0,0,59,35,0,0,0,0,35,9,0,0,0,0,9,11,0,0,0,0,8,7,0,0,0,0,7,39,0,0,0,0,39,457,0,0,0,5,458
510011262,31,3,0,0,0,39,8,0,0,0,0,4,4,0,0,0,0,5,18,3,0,5,0,29,29,6,3,4,0,41,94,14,4,0,0,112,153,16,0,0,0,171,284,19,0,0,0,304,195,6,0,0,0,205,210,0,0,0,0,214,101,4,0,0,0,104,65,3,0,3,0,73,1199,70,14,13,0,1296
510011263,7,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,25,0,0,0,0,25,22,0,0,0,0,22,17,0,0,0,0,23,7,0,0,0,0,10,3,0,0,0,0,3,12,0,0,0,0,10,8,0,0,0,0,8,121,0,0,4,0,134
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,12
510011265,10,0,0,0,0,11,6,0,0,0,0,6,4,0,0,0,0,3,8,0,0,0,0,8,14,0,0,0,0,21,37,3,0,0,0,43,33,4,3,0,0,37,56,4,4,0,0,61,26,5,0,0,0,35,23,0,0,0,0,29,22,0,0,4,9,30,20,3,0,0,4,25,247,25,7,12,14,303
510011266,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,0,0,0,0,0,6,0,0,0,0,9,0,0,0,4,0,9,5,0,0,0,0,3,5,0,0,3,0,5,3,0,0,0,0,6,40,0,0,9,0,52
510021267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,8,3,0,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,3,3,0,0,0,0,3,27,0,0,3,3,39
510021268,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,11,0,0,0,0,11,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,75,0,0,0,0,72
510021269,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,3,0,0,0,7,26,5,3,0,0,29,26,0,0,0,0,26,36,0,0,3,0,34,18,0,0,0,0,18,13,0,0,0,0,13,15,0,0,0,0,16,14,0,0,0,0,17,156,6,7,6,0,180
510021270,20,0,0,0,0,23,14,4,0,0,0,19,11,5,0,0,0,20,38,8,0,0,0,45,57,11,0,0,0,74,108,16,0,0,0,121,85,8,0,0,0,92,66,12,0,0,0,84,33,4,0,0,0,36,48,0,0,0,0,48,41,4,0,0,0,44,35,0,0,0,0,35,559,74,3,3,0,638
510031271,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,4,0,6,9,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,8,0,0,0,3,0,0,36,3,0,4,4,50
510031272,31,7,0,0,0,31,3,4,0,0,0,12,9,4,0,0,0,10,23,4,0,0,0,32,26,6,0,0,0,32,137,28,0,0,0,167,219,16,0,0,0,240,275,31,0,0,0,308,127,12,0,0,0,140,119,7,0,0,0,127,119,0,0,0,0,122,60,5,0,0,0,67,1154,119,5,4,0,1285
510031273,3,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,8,3,0,0,0,0,3,24,3,0,0,0,25,18,4,0,0,0,21,56,3,0,0,0,58,25,0,0,0,0,29,32,0,0,0,0,37,26,0,0,0,0,26,8,0,0,0,0,4,214,11,0,5,0,231
511011274,64,0,0,0,0,64,17,0,0,0,0,22,24,0,0,0,0,23,58,7,0,0,0,58,83,5,0,0,0,89,265,10,0,0,0,274,259,6,0,0,0,258,289,5,0,0,0,294,119,0,0,0,0,116,75,0,0,0,3,80,41,0,0,0,0,39,71,0,0,0,0,77,1365,32,0,3,9,1399
511011275,50,0,0,0,0,50,7,0,0,0,0,7,8,0,0,0,0,8,12,0,0,0,0,12,12,0,0,0,0,19,48,0,0,0,0,46,25,0,0,0,0,25,16,0,0,0,0,21,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,18,0,0,0,0,16,213,0,0,3,4,216
511021276,18,0,0,4,0,21,13,0,0,0,0,13,16,0,0,0,0,16,24,0,0,0,0,23,27,0,0,0,0,27,70,0,0,0,0,74,46,0,0,0,0,46,49,0,0,0,0,52,26,0,0,0,0,26,16,0,0,0,0,19,15,0,0,0,0,19,30,0,0,0,0,30,354,6,0,4,0,370
511021277,10,0,0,6,0,18,7,0,0,0,0,10,4,0,0,3,0,9,9,0,0,0,0,12,10,0,0,0,0,16,40,0,0,6,0,45,55,3,0,0,0,60,90,0,0,11,0,99,49,0,0,3,0,55,36,0,0,4,0,39,22,0,0,6,0,28,14,0,0,4,0,17,354,9,0,39,3,404
511031278,39,0,0,0,0,39,16,4,0,0,0,11,19,0,0,0,0,26,60,9,0,0,0,66,75,10,0,0,0,83,240,14,0,0,0,252,186,3,0,0,0,190,145,12,0,4,0,157,25,0,0,0,0,29,31,5,0,0,0,34,12,0,0,0,0,12,60,0,0,0,0,56,912,49,0,4,0,962
511031279,34,9,0,0,0,42,19,0,0,0,0,20,27,0,0,0,0,32,66,8,0,0,0,74,92,16,0,0,0,100,281,50,0,0,0,339,353,19,0,0,0,371,383,27,0,0,0,403,158,7,0,0,0,162,139,3,0,0,0,142,67,0,0,0,0,70,96,3,0,0,0,96,1700,144,10,4,0,1850
511031280,30,0,0,0,0,30,11,0,0,0,0,11,13,5,0,0,0,11,37,5,0,0,0,36,66,0,0,0,0,72,234,8,0,0,0,242,291,13,0,0,0,300,323,11,0,0,0,330,112,0,0,0,0,111,64,0,0,0,0,61,36,0,0,0,0,36,54,3,0,0,0,58,1256,47,0,0,0,1300
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,22,0,0,0,0,21,32,0,0,0,0,33,30,0,0,0,0,33,50,3,0,0,0,53,60,5,0,0,0,60,105,0,0,0,0,105,41,0,0,0,0,41,11,0,0,0,0,14,4,0,0,0,0,4,10,0,0,0,0,10,4,0,0,0,0,6,28,0,0,0,0,28,386,10,0,0,0,397
511031283,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,37,0,3,0,0,42
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,40,0,0,0,0,46,31,0,0,0,0,31,26,4,0,0,0,30,81,4,6,0,0,89,110,9,3,0,0,123,246,16,0,0,0,266,207,6,6,0,0,219,169,10,0,0,0,179,35,0,0,0,0,38,41,10,0,0,0,48,28,4,0,0,0,31,59,4,4,0,0,64,1083,71,17,0,0,1167
511041286,42,0,0,0,0,47,32,0,0,0,0,32,19,0,0,0,0,19,72,4,0,0,0,74,75,0,0,0,0,71,214,0,0,4,0,215,171,0,0,3,0,174,205,4,0,0,0,209,88,0,0,0,0,88,71,0,0,0,0,71,36,0,0,0,0,39,60,0,0,0,0,63,1080,9,0,0,6,1100
511041287,37,0,0,0,0,37,22,0,0,0,0,22,11,0,0,0,0,11,38,0,0,0,0,37,57,0,0,0,0,57,207,0,0,0,0,209,275,0,0,0,0,278,282,0,0,0,0,279,100,0,0,0,0,100,82,0,0,0,0,82,48,0,0,0,0,48,60,0,0,0,0,60,1217,0,0,5,0,1220
511041288,56,7,0,0,0,62,24,0,0,0,0,27,22,0,0,0,0,23,44,9,0,0,0,47,76,5,0,0,0,83,233,20,6,0,0,254,294,20,0,0,0,319,330,24,0,0,0,352,98,3,0,0,0,102,73,9,0,0,0,75,49,3,0,0,0,53,74,0,0,0,0,77,1366,102,8,0,0,1478
511041289,14,4,0,0,0,22,4,0,0,0,0,9,3,0,0,0,0,6,14,0,0,0,0,16,17,3,0,0,0,21,65,0,0,0,0,68,59,3,0,0,0,63,79,0,0,0,0,79,20,0,0,0,0,24,17,0,0,0,0,17,14,0,0,0,0,8,31,0,0,0,0,31,338,11,5,5,0,355
511041290,3,0,0,0,3,8,10,0,0,0,0,10,5,0,0,0,0,3,4,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,36,0,0,3,0,48
511041291,42,0,0,0,4,44,18,0,0,0,0,20,18,0,0,0,0,18,32,0,0,0,0,32,20,0,0,0,0,20,35,0,0,0,0,35,20,0,0,0,0,25,21,0,0,0,0,21,8,0,0,0,0,11,4,0,0,0,0,4,6,0,0,0,0,6,22,0,0,4,0,23,244,0,0,6,7,255
511041292,38,0,0,0,0,36,18,0,0,0,0,18,12,0,0,0,0,13,30,0,0,0,0,31,27,0,0,0,0,30,84,4,0,0,0,86,72,0,0,0,4,70,71,0,0,0,0,72,34,0,0,0,0,34,31,0,0,0,0,31,19,0,0,0,4,23,51,0,0,0,0,52,481,3,0,5,3,501
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
