SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
504031061,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,0,5,0,0,0,11,3,0,15,0,3,0,8,0,0,0,4,7,0,13,3,10,0,11,0,0,0,11,0,0,16,3,12,0,11,0,0,0,13,7,0,19,15,6,0,19,0,0,0,20,0,0,21,10,0,0,12,0,0,0,11,0,0,14,12,0,0,17,0,0,0,17,0,0,17,15,0,0,20,0,0,0,20,4,0,27,5,0,0,10,0,0,0,10,0,0,10,3,3,0,4,0,0,0,4,0,0,9,4,0,0,4,0,0,0,4,0,0,6,4,0,0,9,0,0,0,9,0,0,8,8,3,0,16,0,0,0,16,4,0,20,0,0
504031062,0,0,0,0,0,0,0,0,12,3,16,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,7,0,6,0,4,0,4,0,0,4,7,8,0,15,0,0,0,4,0,0,0,5,13,0,18,0,7,0,13,0,3,5,18,22,0,43,3,9,0,18,0,4,4,23,29,0,54,8,22,3,33,0,0,0,35,24,0,60,17,11,0,31,0,0,0,31,17,0,52,27,14,0,45,4,0,3,44,24,0,64,17,10,0,28,0,0,0,28,11,0,38,16,8,0,24,0,0,0,24,10,0,40,41,15,0,52,0,0,0,55,8,0,64,22,0,0,26,0,0,0,26,5,0,30,10,0,0,12,0,3,3,12,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,10,0,0,6,14,5,0,24,0,0,0,24,15,0,40,0,0
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,4,0,3,0,3,0,0,0,3,7,0,10,0,3,0,4,0,0,0,5,7,0,17,0,9,3,13,6,0,3,19,16,0,32,3,4,0,6,0,0,0,6,21,0,30,3,8,0,22,0,0,0,22,17,0,36,18,3,0,25,0,0,0,25,15,0,41,7,6,6,18,0,0,0,18,6,0,21,14,8,0,22,0,0,0,22,6,0,31,23,3,0,28,0,0,0,28,4,0,31,14,4,0,13,0,0,0,13,4,0,18,5,3,0,8,0,0,0,8,0,0,5,0,0,3,3,0,0,0,3,0,0,3,3,4,0,3,0,0,0,3,0,0,3,0,6,0,11,0,0,3,15,12,0,23,0,0
504031066,0,3,0,0,0,4,4,6,13,0,19,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,0,3,5,0,8,0,0,0,3,3,3,4,7,3,0,13,0,8,0,6,0,5,5,12,21,0,34,0,11,0,18,5,7,9,27,30,3,57,10,20,0,29,5,3,6,33,27,0,55,14,14,0,29,4,5,9,41,25,0,70,19,16,4,35,6,0,4,40,22,0,62,23,28,0,50,0,0,0,47,20,0,68,31,7,0,36,0,0,0,37,10,0,46,24,3,0,30,0,0,0,30,5,0,36,37,21,5,59,0,0,0,59,10,0,70,22,4,0,25,0,0,0,25,0,0,28,13,0,0,14,0,0,0,14,0,0,14,6,0,0,7,0,0,0,7,0,0,11,4,8,0,12,0,0,0,12,4,0,16,12,7,0,27,0,0,0,26,9,0,38,0,3
504031067,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,3,3,6,8,0,12,0,5,0,5,0,0,0,5,12,0,17,0,9,0,10,3,4,11,24,13,0,38,0,14,3,14,0,3,4,22,15,0,34,6,11,0,24,0,3,3,28,27,0,49,13,10,0,27,0,0,3,26,17,0,47,14,14,4,26,0,0,3,31,9,0,39,14,3,0,26,0,0,0,26,7,0,32,12,5,0,18,0,0,0,18,3,0,20,26,3,3,33,0,0,0,33,3,0,41,16,7,0,23,0,0,0,23,0,0,19,8,0,0,8,0,0,0,8,0,0,9,7,0,0,5,0,0,0,5,0,0,5,5,0,0,8,0,0,0,8,0,0,8,13,9,0,22,0,0,0,22,6,0,27,0,0
504031068,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,3,0,8,0,8,0,0,0,9,10,0,12,0,8,0,9,0,0,0,9,7,0,13,0,7,0,14,0,0,0,15,6,0,18,8,13,0,18,0,0,7,26,18,0,35,8,22,0,31,0,0,0,31,8,0,38,11,13,6,30,0,0,0,30,11,0,41,18,18,3,35,0,0,0,33,5,0,48,18,10,3,28,0,0,0,28,9,0,38,13,4,0,21,0,0,0,21,3,0,29,35,8,3,41,0,0,0,41,7,0,52,17,4,0,23,0,0,0,23,4,0,26,3,0,0,3,0,0,0,3,0,0,11,4,0,0,4,0,0,0,4,3,0,8,14,0,0,15,0,0,0,15,0,0,21,17,7,0,24,0,0,0,24,11,0,32,0,3
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,4,0,0,0,5,10,0,16,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,3,3,3,0,6,0,0,0,3,0,0,4,3,5,0,11,0,3,0,3,0,0,3,5,6,0,12,0,17,5,20,0,3,3,26,21,0,47,7,20,0,35,5,4,7,40,17,0,58,19,23,0,45,0,4,3,46,12,0,61,42,31,3,83,0,0,4,82,12,0,98,41,25,5,72,0,0,0,70,11,0,81,39,10,0,53,0,0,0,53,15,0,65,35,4,0,40,0,0,0,40,6,0,50,62,13,5,78,0,0,0,78,7,0,87,17,6,4,24,0,0,0,30,5,0,33,24,0,0,23,0,0,0,30,0,0,29,3,0,0,3,0,0,0,3,0,0,3,16,0,0,18,0,0,0,18,6,0,21,21,10,3,30,0,0,0,38,14,0,52,0,0
504031299,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,0,4,0,0,9,0,7,0,10,0,4,4,4,11,0,18,0,5,0,9,4,0,8,17,11,0,26,4,15,6,17,0,0,0,23,6,0,26,5,16,0,19,0,0,0,19,11,0,29,19,10,3,29,0,0,0,31,6,0,39,26,8,5,32,0,0,0,32,5,0,38,30,5,0,33,0,0,0,33,4,0,35,13,4,0,19,0,0,0,18,0,0,23,26,11,0,32,0,0,0,31,5,0,37,14,5,0,19,0,0,0,23,3,0,23,7,5,3,12,0,0,0,12,0,0,12,5,0,0,5,0,0,0,5,0,0,5,7,0,0,8,0,0,0,8,6,0,10,7,4,4,20,0,0,0,20,9,0,22,0,0
504031300,0,0,0,0,3,0,6,6,8,0,13,0,3,0,3,0,0,0,7,7,0,4,0,4,0,5,0,0,0,4,10,0,14,0,0,0,3,6,0,6,8,20,0,28,0,5,0,4,0,4,5,9,26,0,39,6,26,0,31,7,10,12,45,42,0,85,9,30,0,43,0,8,3,51,31,0,84,28,36,4,67,0,8,8,66,37,0,104,40,38,3,90,0,3,5,96,25,0,122,39,22,4,64,0,0,0,66,23,0,88,34,9,0,46,0,0,0,51,15,0,65,33,13,0,43,0,0,0,42,12,0,59,72,17,4,89,0,0,0,91,6,0,100,22,8,0,31,0,0,0,31,6,0,32,27,7,3,34,0,0,0,36,6,0,45,5,0,0,7,0,0,0,7,0,0,7,12,0,0,15,0,0,0,15,4,0,16,21,15,7,36,0,0,4,40,23,0,58,0,0
505011070,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,8,0,8,0,0,0,8,3,0,11,0,6,0,6,0,3,3,4,10,0,19,0,4,0,5,0,0,0,7,20,0,29,4,5,0,11,0,4,0,15,16,0,31,3,24,0,26,0,3,4,36,11,0,44,14,20,4,33,0,0,0,34,21,0,54,15,21,0,42,0,0,0,43,23,0,69,18,19,0,36,0,3,3,44,13,0,56,20,8,0,28,6,0,8,33,16,0,43,26,3,0,30,0,0,0,30,4,0,33,41,12,0,54,0,0,0,56,9,0,66,16,3,0,22,0,0,0,22,6,0,31,13,0,0,13,0,0,0,11,0,0,14,6,0,0,6,0,0,0,6,0,0,3,6,0,0,5,0,0,0,5,0,0,5,23,10,0,31,3,0,3,31,16,0,52,0,0
505011071,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,12,0,3,0,6,0,0,0,8,15,0,18,3,10,0,12,0,4,6,19,6,0,29,6,14,4,22,0,0,0,22,18,0,37,11,13,0,25,0,0,5,29,11,0,41,19,13,0,36,0,0,0,36,23,0,61,24,13,0,37,0,0,0,36,11,0,55,27,12,0,37,0,0,0,37,11,0,51,28,8,3,40,0,0,0,39,6,0,46,37,21,4,68,0,0,0,68,7,0,78,23,5,0,26,0,0,0,26,0,0,30,20,3,0,25,0,0,0,25,0,0,33,3,7,0,9,0,0,0,9,3,0,13,12,3,0,17,0,0,0,17,5,0,22,24,13,3,38,0,0,0,40,8,0,48,0,0
505011072,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,9,0,0,0,0,0,4,3,6,0,0,7,0,4,0,7,0,0,0,7,7,0,11,0,15,0,13,0,0,5,18,8,0,30,3,6,0,6,0,0,0,6,8,0,17,5,20,0,16,0,0,0,19,13,0,35,24,20,0,38,0,0,0,39,10,0,51,13,22,0,44,0,0,5,40,13,0,55,19,3,0,25,0,0,0,31,3,0,35,23,8,0,28,0,0,0,28,3,0,31,50,19,0,72,3,0,3,73,12,0,92,16,4,0,23,0,0,0,17,5,0,30,31,0,0,28,0,0,0,28,0,0,34,11,0,0,14,0,0,0,14,0,0,14,21,4,0,25,0,0,0,26,7,0,34,20,14,0,27,0,0,0,30,11,0,44,0,0
505011073,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,0,4,0,4,0,0,4,7,3,0,10,0,4,0,3,0,0,4,10,10,0,21,0,3,0,4,0,0,0,8,10,0,17,0,17,0,18,0,3,4,24,16,0,37,0,11,0,15,0,0,0,15,12,0,20,4,14,0,19,0,0,3,19,20,0,39,24,16,0,43,0,0,0,45,26,0,74,20,20,3,37,6,0,5,45,15,0,59,23,17,0,35,0,0,0,35,12,0,45,18,6,0,25,0,0,0,25,9,0,31,47,10,0,59,3,0,3,62,16,0,77,13,7,4,21,0,0,0,21,11,0,33,24,4,0,35,0,0,0,35,5,0,34,4,0,0,4,0,0,0,4,3,0,8,15,3,0,24,0,0,3,20,0,0,29,27,10,0,33,0,0,4,40,11,4,53,0,0
505011074,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,3,3,7,4,0,8,0,7,0,7,0,0,0,7,13,0,19,3,15,0,17,0,0,3,24,10,0,36,3,15,0,18,0,0,5,22,15,0,32,9,23,0,31,0,0,0,32,19,0,49,15,17,0,36,0,0,0,36,28,0,57,20,6,0,32,0,0,0,28,15,0,48,25,8,0,33,0,0,0,34,13,0,45,11,9,3,26,0,0,0,25,5,0,30,23,15,0,42,0,0,0,42,9,0,48,6,3,0,9,0,0,0,9,3,0,14,15,4,3,17,0,0,0,17,0,0,23,10,0,0,3,0,0,0,3,0,0,6,7,0,0,12,0,0,0,12,0,0,15,16,9,0,21,0,0,0,24,13,0,40,0,0
505011075,0,0,0,0,0,0,3,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,5,0,10,0,4,0,4,0,0,0,4,5,0,12,0,8,0,8,0,0,0,9,9,0,17,0,6,0,7,4,5,3,10,7,0,13,0,5,4,11,0,0,0,11,14,0,21,8,21,0,33,0,0,0,33,5,0,41,15,5,0,21,0,0,0,22,3,0,22,9,8,0,14,0,0,0,17,9,0,20,10,4,0,9,3,0,3,13,6,0,21,27,12,0,42,0,0,0,44,0,0,46,9,4,3,16,0,0,0,16,11,0,20,13,0,0,16,5,0,5,12,3,0,19,5,0,0,8,0,0,0,8,0,0,8,24,3,0,27,0,0,0,28,6,0,32,19,4,0,29,0,0,0,29,4,0,31,0,0
505011076,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,5,6,0,9,0,5,0,3,0,0,0,3,0,0,8,0,6,0,6,0,0,0,7,4,0,13,6,3,0,10,0,0,0,10,4,0,12,0,3,0,9,0,0,0,9,4,0,12,4,4,0,13,0,0,0,13,5,0,15,4,0,0,9,0,0,0,7,0,0,11,11,4,0,17,0,0,0,17,7,0,22,11,4,0,19,0,0,0,18,0,0,21,6,4,0,6,0,0,0,6,0,0,6,8,0,0,8,0,0,0,8,0,0,7,13,0,0,20,0,0,0,20,3,0,22,12,5,0,19,0,0,0,19,8,0,21,0,0
505011077,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,5,0,0,3,0,4,0,3,0,0,0,3,12,0,14,0,4,0,6,0,0,0,12,12,0,18,0,9,3,15,3,4,7,24,19,0,38,4,22,0,23,0,3,3,30,10,0,37,9,13,5,28,0,3,3,26,12,0,41,17,26,4,44,0,0,0,45,11,0,60,21,14,0,38,0,0,0,42,14,0,54,19,12,5,32,0,0,0,32,12,0,40,21,8,4,37,0,0,0,37,0,0,35,56,15,0,68,0,0,0,68,6,0,80,14,3,0,18,0,0,0,19,4,0,24,11,5,0,17,0,0,0,17,0,0,19,5,0,0,3,0,0,0,3,0,0,3,10,0,0,12,0,0,0,12,5,0,13,17,18,5,36,0,0,0,41,7,0,50,0,0
505011078,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,8,0,3,0,3,6,0,6,3,9,0,12,0,5,0,6,0,0,3,7,8,0,20,4,13,0,16,0,0,0,16,7,0,26,6,15,4,23,0,0,0,23,13,0,39,15,20,0,38,0,0,0,38,20,0,58,14,21,0,37,0,0,0,37,13,0,52,18,15,0,37,0,0,0,37,6,0,42,21,9,0,24,0,0,0,24,7,0,32,25,9,0,37,0,0,0,37,10,0,45,15,4,0,19,0,0,0,19,5,0,18,18,9,0,20,0,0,0,19,0,0,19,8,0,0,6,0,0,0,6,0,0,12,16,3,0,20,0,0,0,20,4,0,21,16,9,0,26,0,0,5,27,8,0,39,0,0
505011079,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,3,0,0,3,0,3,3,3,5,0,6,0,6,0,7,0,0,4,6,8,0,17,3,11,0,12,0,0,0,14,6,0,20,3,11,0,17,0,0,0,23,9,0,24,10,13,3,24,0,4,4,25,12,0,38,18,0,0,14,0,0,0,14,11,0,23,3,10,0,9,0,0,3,12,3,0,18,10,3,0,18,0,0,0,18,4,0,22,19,11,4,32,0,0,0,32,8,0,44,3,3,0,5,0,0,0,5,4,0,17,9,0,0,13,0,0,0,13,4,0,14,7,0,0,7,0,0,0,7,0,0,7,18,0,0,17,0,0,0,20,4,0,24,19,8,0,31,0,0,0,31,9,0,38,0,0
505011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,5,0,0,3,0,0,8,10,4,0,15,0,6,0,9,0,0,0,9,7,0,19,3,4,0,12,0,0,0,15,4,0,15,9,9,0,13,0,0,0,13,6,0,18,12,7,0,18,0,0,0,20,3,0,20,8,3,0,13,0,0,0,13,0,0,14,6,5,0,11,0,0,0,16,11,0,29,17,0,0,23,0,0,0,23,6,0,27,7,5,0,12,0,0,0,12,4,0,11,10,0,0,11,0,0,0,11,3,0,14,0,0,0,3,0,0,0,3,0,0,3,13,4,0,13,0,0,0,13,0,0,15,14,0,0,14,0,0,0,18,3,0,24,0,0
505011081,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,4,0,10,0,8,0,8,0,0,0,5,8,0,13,0,4,0,5,0,0,0,4,11,0,10,0,7,0,10,0,0,0,10,8,0,26,3,18,0,28,0,0,0,27,14,0,41,15,19,0,30,0,0,0,28,5,0,40,12,20,0,32,0,0,0,32,3,0,35,17,6,0,29,0,0,0,28,11,0,36,18,7,0,25,0,0,0,25,4,0,27,44,10,0,47,0,0,0,53,17,0,63,4,3,3,13,0,0,0,13,5,0,18,11,0,0,13,0,0,0,13,0,0,16,0,0,0,4,0,0,0,4,0,0,8,16,0,0,15,0,0,0,15,0,0,15,3,9,0,11,0,0,0,21,16,0,28,0,0
505011082,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,3,0,0,5,0,5,0,6,0,0,0,8,4,0,13,0,7,0,8,0,0,0,9,10,0,16,0,3,0,6,0,0,0,6,0,0,15,3,6,0,13,0,0,0,10,10,0,22,7,10,3,16,0,0,0,16,5,0,28,12,0,0,14,0,0,0,14,4,0,19,9,0,0,9,0,0,0,9,5,0,14,21,8,0,25,0,0,0,25,7,0,29,9,6,0,12,0,0,0,12,0,0,13,8,0,0,9,0,0,0,9,0,0,9,5,0,0,5,0,0,0,5,0,0,5,21,6,0,30,0,0,0,28,4,0,39,12,4,0,13,0,0,0,13,0,0,17,0,0
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,7,0,3,4,9,0,0,0,10,4,0,13,0,6,0,12,0,0,0,10,4,0,18,0,16,0,13,0,0,0,17,7,0,20,17,10,0,31,0,0,0,31,7,0,38,17,9,0,24,0,0,0,26,5,0,34,11,9,0,20,0,0,0,20,8,0,32,19,8,0,29,0,0,0,29,6,0,38,27,11,0,32,0,0,0,32,4,0,43,14,7,5,19,0,0,0,21,3,0,18,10,0,0,13,0,0,0,13,0,0,17,6,0,0,6,0,0,0,6,0,0,6,10,0,0,13,0,0,0,13,0,0,18,21,3,3,23,0,0,0,23,7,0,31,0,0
505021084,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,7,4,0,5,0,0,0,6,0,6,5,9,11,0,15,0,5,0,5,0,0,0,11,15,0,26,0,15,0,14,0,0,0,15,27,0,43,0,17,0,21,0,0,3,25,20,0,36,15,25,0,39,0,0,0,40,36,0,74,32,19,0,45,0,0,3,48,24,0,69,37,26,0,61,0,0,0,65,22,0,84,35,7,3,51,0,0,0,51,16,0,65,30,12,6,45,0,0,0,45,10,0,55,57,23,0,80,0,0,0,80,25,0,104,20,3,0,30,0,0,0,30,9,0,39,11,4,0,10,0,0,0,10,3,0,15,3,0,0,3,0,0,0,3,5,0,3,12,6,0,15,0,0,0,15,0,0,15,22,15,0,38,0,0,3,37,11,4,55,0,0
