SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
504031058,5,7,4,0,0,0,0,0,0,22,0,10,0,0,4,3,0,0,0,24,56,36,237,7,11,11,68,25,3,462,10,0,54,0,0,0,17,10,8,96,11,0,11,3,0,3,9,11,3,46,0,8,5,7,0,0,4,0,0,33,3,7,0,3,0,0,0,0,0,16,17,20,12,10,7,0,8,7,0,90,3,12,5,14,6,0,0,0,0,37,0,3,4,0,0,0,0,0,0,17,5,0,14,0,0,0,4,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,12,4,0,11,0,0,0,9,3,8,46,120,115,357,43,38,23,141,62,23,926,3,10,0,0,7,0,0,0,0,23,0,3,0,0,0,0,0,0,0,7,7,4,6,3,0,0,4,0,0,24,0,0,0,0,6,0,0,0,0,5,6,5,7,0,9,0,0,8,0,32
504031060,4,9,0,0,0,0,0,0,0,18,5,3,0,0,0,3,0,0,0,12,53,29,125,3,9,5,12,15,8,264,18,3,23,3,0,0,7,0,0,56,13,0,8,0,0,0,3,0,0,26,3,5,3,0,0,0,0,0,0,18,8,11,0,0,0,0,0,3,0,20,18,4,8,3,11,7,5,3,0,56,8,5,4,8,4,0,3,4,0,36,0,0,0,0,0,0,0,3,0,9,0,0,7,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,8,0,0,8,0,0,0,5,0,5,24,128,82,193,31,24,20,38,34,9,556,0,10,3,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,3,3,7,0,5,0,0,3,4,20
504031061,0,22,3,0,5,0,0,5,3,35,9,26,9,7,5,0,6,0,0,58,52,53,195,4,19,7,37,26,4,401,16,9,45,0,0,0,5,7,0,95,0,6,3,0,4,0,3,0,0,15,0,41,3,6,0,0,0,0,0,59,8,35,0,0,5,0,3,0,0,53,55,34,9,8,21,17,4,14,0,158,6,21,8,16,0,0,3,0,6,62,6,10,0,3,0,0,0,0,0,27,3,5,16,0,5,0,0,4,0,34,0,0,0,0,0,0,0,0,0,4,4,0,4,3,3,0,4,0,0,22,3,3,7,0,0,0,0,0,4,23,174,269,303,57,65,36,74,56,18,1056,3,12,13,3,4,3,0,3,0,43,0,0,0,0,0,0,0,0,0,3,4,8,8,0,3,3,6,0,0,32,0,0,5,0,5,0,0,0,0,11,0,0,0,0,0,0,0,3,0,9
504031062,9,17,15,9,5,9,5,6,0,68,21,65,15,9,9,5,8,5,7,142,54,123,418,19,31,22,90,60,5,817,18,11,87,0,8,6,16,19,0,179,0,3,15,3,0,3,5,0,0,33,3,59,6,19,3,5,7,6,0,116,0,28,0,0,0,0,3,3,0,44,78,84,21,26,42,16,31,18,3,332,17,39,16,46,10,4,11,16,3,170,5,17,9,6,4,3,11,9,0,65,8,8,41,14,4,5,22,14,0,112,0,0,0,0,0,0,0,0,0,7,4,6,9,5,3,0,7,10,5,41,7,4,19,6,6,5,9,12,19,81,235,462,674,163,134,78,230,182,42,2208,3,25,19,8,7,13,0,9,0,83,5,8,5,0,7,7,5,0,0,38,9,17,11,3,13,5,0,6,0,69,3,6,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,10
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,4,11,0,0,0,0,0,3,0,17,4,13,3,0,5,0,0,0,0,32,44,27,198,9,9,0,36,24,3,356,11,0,48,0,0,0,13,10,4,82,3,4,0,0,3,0,3,6,3,21,0,12,0,3,3,0,4,0,0,25,0,14,0,0,3,0,4,0,0,30,23,27,12,10,15,7,13,7,5,118,3,12,3,15,7,3,8,4,0,51,8,5,5,0,0,4,0,0,0,22,3,5,23,0,0,5,8,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,3,0,9,4,6,0,6,5,5,35,107,120,313,42,43,23,100,64,19,844,4,10,0,3,4,3,0,0,0,28,0,6,0,0,0,0,0,0,0,6,5,9,4,0,0,0,0,5,0,25,0,6,3,0,0,0,0,0,0,10,3,3,0,3,3,3,0,0,0,23
504031066,9,34,0,4,0,0,5,0,0,65,10,33,10,9,5,4,11,3,0,89,51,82,284,14,23,14,55,55,10,589,18,12,62,3,7,0,17,24,0,150,7,7,10,3,0,4,3,10,0,43,4,46,6,13,8,0,6,9,0,92,8,37,10,5,3,0,8,5,0,72,57,53,24,22,33,20,30,20,5,271,12,47,5,58,11,7,13,11,3,167,6,33,13,8,4,3,10,7,0,78,3,0,31,12,6,4,15,8,0,81,0,0,3,0,0,0,0,3,0,7,0,0,9,6,3,0,12,3,3,30,11,0,13,5,0,6,14,14,11,65,205,388,479,155,102,61,201,160,45,1793,10,21,10,11,7,5,0,0,0,65,0,3,0,3,0,0,0,3,0,15,4,5,10,0,5,5,4,9,0,44,5,7,4,0,6,3,0,0,0,27,4,11,6,3,0,0,0,6,0,26
504031067,5,11,7,4,0,3,0,0,0,35,6,20,4,0,6,7,0,5,0,46,47,50,260,7,18,8,52,26,3,475,6,0,62,6,4,0,10,8,4,104,7,4,10,0,0,0,5,4,0,24,5,19,0,12,5,4,0,3,0,41,0,14,0,0,0,0,0,3,0,34,37,34,16,8,20,15,17,3,0,145,19,14,7,30,9,0,3,3,0,87,5,7,4,3,0,9,3,5,0,27,9,4,13,0,0,8,3,4,0,42,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,7,3,0,20,7,5,11,0,0,5,11,7,7,43,138,181,390,77,61,54,118,70,23,1118,3,6,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,6,0,3,0,15
504031068,16,26,7,3,3,0,0,7,0,55,11,27,15,0,5,5,5,0,4,69,132,122,429,20,30,21,97,44,13,914,36,8,112,5,3,4,18,24,3,213,4,5,13,0,0,6,10,5,0,48,16,44,17,11,0,0,3,0,0,94,17,38,5,4,0,4,7,0,0,70,122,76,28,18,30,31,25,15,10,353,21,31,12,54,10,8,12,11,6,155,8,15,0,0,0,8,0,4,0,45,20,0,38,5,3,0,18,11,0,98,0,0,0,0,0,0,0,0,0,0,11,4,6,8,3,0,10,4,0,52,14,9,19,4,3,0,8,3,13,64,417,397,701,143,96,82,218,128,44,2230,4,20,8,6,7,6,0,3,0,55,3,7,8,0,5,0,0,3,0,25,13,11,13,3,14,0,0,0,0,51,0,7,0,3,0,5,0,0,0,21,4,11,9,0,4,0,5,0,0,32
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,4,23,12,5,3,7,0,0,0,62,31,45,25,7,7,11,27,6,0,161,117,111,586,30,41,26,117,48,5,1079,29,10,126,3,8,3,37,36,0,252,9,6,12,3,0,3,5,6,0,58,18,49,5,26,8,4,4,6,0,117,11,44,4,8,3,0,13,4,0,84,106,81,22,38,61,46,63,21,3,435,15,33,15,88,21,9,24,15,0,218,9,21,8,4,3,10,10,10,0,73,17,4,59,22,16,11,42,16,0,179,0,0,0,0,0,0,0,0,0,5,7,6,8,6,5,3,13,9,0,53,10,3,23,0,3,3,13,5,20,86,380,440,910,232,179,126,358,187,42,2857,5,22,15,12,11,9,0,4,0,76,3,8,4,8,6,5,0,3,0,34,9,15,14,9,8,10,6,9,0,76,6,7,8,4,4,3,0,0,0,32,4,3,11,0,3,0,0,0,0,31
504031299,0,22,9,5,0,0,4,5,0,55,11,47,30,6,14,8,10,4,0,135,64,87,441,24,29,26,113,51,11,848,21,7,79,3,5,0,26,24,0,166,3,3,11,9,0,3,7,3,0,46,13,34,3,24,4,3,8,7,0,94,0,41,3,7,4,4,4,4,0,64,70,61,36,37,55,20,60,18,5,365,13,18,6,53,12,4,16,13,4,149,4,19,8,6,9,3,8,0,6,55,10,0,65,16,11,6,50,12,0,165,0,0,3,0,0,0,0,0,0,4,0,3,10,6,4,0,18,3,3,54,6,0,18,7,9,4,5,6,12,68,228,348,728,197,139,88,329,148,43,2262,5,14,23,19,7,3,0,0,0,71,0,4,9,16,5,5,3,5,4,45,5,20,10,6,15,8,3,10,0,70,0,0,0,0,0,0,0,0,0,6,5,5,3,0,4,3,0,0,0,15
504031300,14,13,14,4,0,3,8,7,0,69,19,35,22,5,10,3,13,9,4,123,127,73,573,25,44,27,158,78,13,1116,21,3,141,8,3,9,42,38,6,269,9,3,17,3,3,6,5,14,0,53,13,46,4,28,6,0,3,5,0,101,12,44,8,9,3,0,7,0,0,84,93,71,29,37,65,41,60,32,3,426,15,27,17,72,15,10,17,19,4,198,8,18,8,12,4,7,3,8,0,69,14,5,54,12,12,9,37,12,4,161,0,0,0,0,0,0,0,0,0,0,10,0,11,4,5,0,6,0,3,50,10,7,36,10,4,6,23,15,10,124,360,358,932,231,183,115,379,232,49,2844,4,19,10,16,4,8,0,9,0,71,3,3,0,6,12,0,3,3,0,44,8,6,19,15,9,5,4,5,0,68,6,4,4,3,9,4,0,0,0,21,3,4,9,0,3,0,0,4,0,28
505011070,0,22,7,0,4,0,4,3,4,47,11,40,10,5,4,4,6,7,0,84,71,115,363,15,25,12,47,52,9,709,20,10,248,8,10,10,21,38,6,365,10,4,18,0,5,3,9,13,0,62,12,40,6,17,0,0,0,3,0,88,7,48,5,9,4,0,6,3,0,73,51,76,17,9,25,12,16,16,0,223,15,36,15,33,9,4,10,0,0,123,8,21,14,3,0,3,3,6,0,76,12,0,35,3,3,7,0,12,0,75,0,0,0,0,0,0,4,0,0,0,4,0,4,4,0,0,6,3,0,21,10,0,31,7,4,0,7,12,11,79,238,420,776,112,97,52,130,168,43,2030,8,31,10,4,10,0,0,0,0,67,3,4,0,0,0,0,0,0,0,16,9,13,5,4,3,0,0,4,0,39,4,11,4,3,5,0,0,0,0,30,5,10,3,0,4,0,0,0,0,24
505011071,8,44,13,7,3,3,4,4,0,94,18,68,15,4,13,0,3,8,0,130,145,150,466,33,40,21,52,60,18,981,45,15,236,19,11,9,27,40,5,410,9,10,21,0,0,0,3,7,0,48,22,51,10,27,4,0,9,0,4,120,11,55,3,9,4,0,5,3,0,97,128,114,43,24,53,27,17,25,4,433,23,50,20,63,20,14,4,16,0,214,12,21,11,10,7,11,11,10,0,86,26,0,41,10,4,4,13,6,0,103,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,0,6,0,0,34,5,13,27,5,6,3,4,15,13,82,441,601,920,212,168,97,152,196,44,2836,9,38,12,5,8,7,0,0,0,79,6,7,0,0,11,0,0,0,0,27,0,16,14,8,5,0,0,4,0,48,0,9,4,0,8,0,0,0,0,27,5,5,4,3,8,4,0,3,0,30
505011072,34,87,15,3,6,5,5,3,0,160,36,88,16,3,10,4,9,3,6,166,212,277,337,17,29,17,49,34,8,981,50,32,179,3,16,7,23,22,0,337,14,20,14,0,3,4,0,7,0,70,29,92,14,22,4,0,0,3,0,176,20,95,0,4,0,6,6,0,0,143,218,211,29,24,62,41,17,16,5,620,45,95,11,37,15,11,3,6,0,223,13,37,11,8,4,3,3,6,0,78,18,4,23,7,4,3,3,3,0,60,0,0,0,0,0,0,0,0,0,0,7,11,5,3,3,0,3,0,0,39,7,4,19,5,5,4,5,6,11,66,707,1055,672,142,159,105,127,120,35,3116,10,53,7,6,20,0,0,4,0,104,3,16,6,4,11,0,0,0,0,35,4,38,7,3,10,0,0,5,0,75,3,19,9,0,11,3,0,0,0,44,9,13,0,0,4,0,0,0,0,32
505011073,21,57,9,5,6,4,5,4,0,111,25,68,15,0,5,7,8,6,0,139,103,149,380,16,22,17,59,50,6,810,41,18,213,8,10,9,23,39,6,368,8,13,13,0,0,5,7,7,3,53,13,50,8,21,3,7,3,4,0,112,20,82,7,3,4,0,0,0,0,115,105,118,27,11,59,35,7,9,5,376,29,53,7,42,18,6,20,7,0,190,3,31,16,9,5,8,5,6,0,97,13,0,27,8,3,4,13,12,0,81,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,3,5,26,3,5,26,4,5,4,5,16,9,81,384,651,755,130,158,101,158,164,43,2550,5,54,15,11,4,0,3,0,0,97,6,12,0,0,7,0,0,3,0,27,8,18,10,5,6,0,0,5,0,56,3,15,6,3,4,6,0,0,0,33,0,18,5,0,5,7,0,3,0,37
505011074,5,35,6,5,7,0,0,0,0,65,16,35,16,0,5,3,6,9,0,86,84,104,385,14,29,13,60,39,11,742,43,10,199,7,5,6,35,32,4,338,6,3,10,0,0,0,3,3,0,35,11,43,6,13,3,0,4,5,0,84,5,53,5,5,0,4,6,0,0,78,78,77,18,17,23,28,4,17,0,265,16,34,5,36,8,11,4,5,6,123,6,20,4,4,0,8,0,3,0,45,8,5,38,5,0,6,7,6,0,70,0,0,0,0,0,0,0,0,0,3,13,5,11,0,4,0,3,4,0,42,7,3,22,3,0,3,6,6,8,68,297,419,725,127,85,73,140,129,43,2040,5,33,8,4,9,3,0,5,0,66,0,10,0,5,6,0,0,0,0,12,0,14,8,0,4,5,0,6,0,32,0,6,0,0,0,0,0,0,0,14,5,4,0,0,0,0,0,5,0,21
505011075,22,54,10,4,9,0,0,0,4,99,35,45,4,8,4,6,3,6,0,100,182,172,241,13,32,13,26,18,4,715,53,10,121,8,11,0,0,15,0,220,16,6,11,0,3,0,6,4,0,43,29,75,7,21,4,4,5,3,0,141,24,55,3,8,0,7,0,0,0,83,204,175,13,22,53,31,12,17,3,530,33,44,10,33,13,8,0,7,5,145,9,21,11,3,0,3,0,3,0,56,16,0,10,0,0,0,6,4,0,39,0,0,0,0,0,0,0,0,0,0,5,10,3,6,0,0,0,3,0,35,9,10,8,0,0,0,3,6,0,34,619,674,457,120,133,81,68,83,21,2248,5,37,13,0,9,6,0,3,0,76,7,8,0,0,10,0,0,0,0,28,7,13,5,5,5,4,0,0,0,43,3,10,0,0,3,3,0,0,0,31,6,14,4,0,0,0,0,0,0,16
505011076,17,19,3,3,0,4,0,0,0,56,36,63,8,5,3,0,0,0,0,120,188,166,267,17,37,19,28,28,10,758,56,21,126,4,9,4,17,14,6,261,11,0,10,0,4,0,0,0,0,23,14,104,8,25,4,0,6,0,0,155,15,26,3,5,0,5,0,3,0,48,179,143,23,19,43,26,9,12,4,467,33,34,7,37,12,11,3,7,0,137,7,10,3,3,0,3,0,6,0,37,11,0,13,3,0,3,6,4,0,38,0,0,0,0,0,0,0,0,0,0,6,12,10,4,4,0,6,0,0,32,13,3,17,0,3,0,0,3,8,54,568,605,488,124,108,78,81,80,38,2185,6,33,5,7,11,9,0,0,0,57,11,9,0,5,6,0,0,0,0,24,3,13,3,3,5,4,0,0,0,29,3,7,0,0,3,5,0,0,0,28,3,0,4,0,0,0,0,0,0,14
505011077,26,53,7,7,3,8,3,12,0,112,20,88,18,6,9,5,5,6,4,170,102,154,378,16,37,28,77,57,14,862,25,4,182,18,7,6,27,19,4,290,9,13,22,3,8,6,4,8,0,65,24,71,18,39,8,3,4,3,3,174,14,76,4,10,0,0,4,0,0,117,113,99,26,22,57,37,23,21,6,407,20,58,17,64,20,5,14,8,0,213,9,25,11,5,7,5,8,3,0,71,13,4,43,16,9,3,12,3,0,103,0,0,0,0,0,0,0,3,0,3,6,7,7,4,7,0,0,0,0,34,12,14,14,3,9,4,4,9,18,81,390,653,741,207,171,114,186,170,60,2700,10,41,12,12,13,4,0,3,0,96,4,17,5,3,6,0,0,0,0,42,0,28,11,6,9,5,6,3,0,66,3,7,0,0,8,4,0,0,0,19,4,9,7,5,3,9,0,0,0,36
505011078,10,57,15,4,3,5,0,5,0,94,20,59,24,6,3,5,0,9,0,123,113,179,308,23,33,22,55,37,9,781,37,23,180,6,18,6,29,29,0,329,12,3,18,0,3,5,3,5,3,54,14,47,12,19,8,0,3,9,0,109,10,73,3,15,3,0,0,4,0,106,136,150,29,14,61,43,16,7,4,462,23,55,6,46,10,4,11,6,0,164,6,32,12,6,0,11,4,0,0,68,7,5,21,3,4,7,14,11,0,68,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,6,6,4,0,28,8,0,20,5,5,5,7,0,6,64,400,686,649,139,162,112,148,125,29,2449,8,37,9,0,17,4,0,7,0,85,5,12,3,0,0,0,0,0,0,27,5,16,16,4,5,0,6,0,0,51,0,7,8,0,0,0,0,0,0,25,13,12,0,4,0,0,0,0,0,30
505011079,14,54,7,4,4,10,5,0,0,93,22,40,10,3,6,8,0,0,0,88,132,192,316,17,29,14,27,30,12,775,65,4,192,8,16,6,15,21,5,339,4,9,5,0,5,0,0,6,0,28,19,81,4,11,0,4,3,4,6,124,19,64,7,5,3,0,4,4,0,109,137,117,18,19,44,31,12,14,7,387,27,38,14,33,15,7,10,6,5,146,9,16,9,4,5,9,7,4,0,59,12,0,23,5,0,8,5,7,0,60,0,0,0,0,0,0,0,0,0,5,8,7,10,7,0,4,5,3,0,41,5,3,9,8,4,3,3,5,3,52,478,636,615,131,122,94,99,106,32,2300,15,36,11,3,15,3,0,0,0,82,3,10,3,0,7,0,0,4,0,30,0,12,9,5,6,0,0,0,0,33,7,5,10,0,9,0,0,0,0,31,4,6,5,0,0,0,0,0,0,23
505011080,18,26,5,0,0,4,0,8,4,57,17,34,5,3,8,0,0,0,0,66,133,128,224,15,26,11,32,26,7,608,33,5,124,5,13,0,6,19,4,216,7,4,11,0,0,0,3,4,0,32,10,44,4,13,7,0,0,3,0,88,10,38,3,0,4,0,0,0,0,59,105,90,12,13,33,20,18,12,3,314,9,27,13,25,6,10,0,5,0,95,0,8,3,0,0,3,4,3,0,31,7,0,8,0,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,5,0,4,0,4,3,0,5,0,5,18,4,4,7,4,5,0,0,0,3,36,368,410,422,92,98,58,80,90,34,1647,3,32,8,4,7,3,0,3,0,69,6,9,3,0,3,0,0,0,0,20,4,11,3,0,4,5,3,0,0,27,0,7,5,0,4,3,0,0,0,25,4,0,5,5,0,0,0,0,0,15
505011081,12,39,6,3,0,0,0,5,0,70,13,34,15,8,5,0,0,0,0,77,69,108,297,12,24,11,34,29,0,586,31,13,160,8,13,0,11,25,4,261,9,8,14,0,3,0,7,8,0,50,11,33,8,27,0,4,5,4,0,87,0,44,0,0,4,0,4,0,0,63,85,56,19,3,21,13,13,6,0,220,12,40,14,32,9,0,0,5,0,118,9,14,10,6,5,8,3,3,0,56,11,3,25,0,5,3,3,5,0,53,0,0,0,0,0,0,0,0,0,0,7,0,4,6,0,0,0,3,0,28,6,6,21,0,0,0,5,4,9,49,276,393,591,112,80,42,86,96,24,1707,9,33,10,8,7,4,0,0,0,74,0,9,0,0,0,0,0,3,0,17,3,18,6,0,0,0,5,0,0,38,4,11,6,3,4,0,0,0,0,21,3,5,0,0,0,0,0,4,0,21
