SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
509021244,10,53,247,692,490,115,42,58,1707,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,8,26,3,0,0,0,3,0,0,6,9,11,63,256,699,496,117,42,68,1749
509021245,9,57,349,908,509,99,23,39,1989,0,16,16,10,0,0,0,0,44,0,0,0,0,0,0,0,0,3,0,16,19,16,0,0,0,0,50,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,3,9,0,0,0,0,0,6,25,0,4,4,4,3,0,0,0,20,13,88,374,929,517,99,23,44,2094
509031246,6,41,208,585,376,60,15,22,1298,0,16,8,4,0,0,0,7,34,0,6,0,0,0,0,0,0,3,0,17,8,4,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,7,58,221,591,378,60,15,24,1345
509031247,0,29,179,604,473,97,20,29,1431,0,0,17,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,36,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,3,5,3,0,3,0,20,0,0,0,4,0,0,0,0,8,0,41,209,628,481,101,21,30,1503
509031248,4,20,89,329,307,33,13,15,811,0,5,9,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,9,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,24,100,333,312,37,16,18,837
509031249,3,28,194,720,462,94,8,20,1527,0,21,81,20,0,0,0,9,133,0,0,0,0,0,0,0,0,0,0,21,81,20,0,0,0,9,133,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,52,281,741,461,94,8,34,1678
509031250,3,49,239,789,524,100,33,31,1767,0,12,33,4,0,0,0,4,51,0,0,0,0,0,0,0,0,4,0,12,37,4,0,0,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,11,0,0,0,5,0,0,0,0,9,3,66,278,797,531,102,36,37,1849
510011262,16,104,293,1524,1266,154,29,87,3469,18,102,199,101,24,0,0,26,472,9,30,110,62,9,0,0,0,222,34,137,309,165,29,0,0,27,695,0,15,75,17,4,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,78,21,4,0,0,3,124,31,88,22,14,12,6,0,6,182,11,28,13,7,4,0,0,8,63,85,370,710,1736,1318,162,31,127,4532
510011263,3,68,298,756,372,43,7,27,1588,0,20,68,27,3,0,0,5,127,0,0,5,3,0,0,0,0,8,0,20,74,33,6,0,0,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,27,12,8,4,0,0,20,77,0,12,4,10,10,0,3,6,43,13,122,384,806,394,52,14,58,1836
510011264,4,45,138,369,129,12,6,43,739,0,22,31,9,5,0,0,0,66,0,0,0,7,0,0,0,0,10,0,22,33,15,6,0,0,3,80,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,8,16,5,12,4,0,0,7,48,0,4,5,9,0,0,0,15,30,16,87,190,404,136,11,4,71,909
510011265,9,61,178,696,410,46,10,35,1459,3,36,79,76,12,0,0,3,211,0,5,4,19,5,0,0,0,28,3,37,82,95,14,0,0,3,239,0,14,57,43,0,0,0,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,57,43,0,0,0,4,116,27,87,34,22,8,0,6,58,240,0,8,15,11,18,4,5,8,71,43,209,370,864,449,56,18,108,2122
510011266,5,23,110,263,80,8,4,23,521,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,8,9,11,0,0,9,78,0,9,7,3,0,0,0,5,35,37,57,133,279,84,10,5,33,640
510021267,0,16,52,188,72,10,3,10,349,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,11,17,0,3,0,0,0,3,40,4,12,4,3,5,3,4,4,38,19,46,63,189,80,16,4,18,437
510021268,3,13,156,659,330,28,4,19,1213,0,14,21,5,0,0,0,0,35,0,13,6,0,0,0,0,0,18,0,24,26,5,0,0,0,0,52,0,5,26,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,40,210,659,336,28,4,23,1305
510021269,3,15,51,385,416,48,6,12,931,0,32,49,37,6,0,0,3,126,0,0,20,13,10,0,0,0,42,0,31,62,52,13,0,0,3,163,0,44,84,13,0,0,4,3,144,0,8,62,9,0,0,0,0,84,0,10,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,147,20,0,0,5,3,245,3,6,0,11,0,4,0,0,35,0,4,0,0,0,0,5,0,10,9,130,267,467,435,54,14,19,1389
510021270,4,98,154,1220,809,67,12,51,2417,0,75,135,241,46,3,0,15,517,0,15,32,105,45,6,0,5,206,0,94,171,345,89,5,0,17,719,0,33,52,32,0,0,0,3,118,0,11,14,3,0,0,0,0,29,0,16,26,17,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,95,50,0,0,0,5,204,5,15,0,0,0,0,0,3,26,0,4,3,0,0,0,0,0,10,8,276,417,1623,890,80,10,69,3377
510031271,0,9,91,963,263,12,7,24,1370,0,21,35,15,5,0,0,0,78,0,0,0,0,0,0,0,0,0,0,21,35,15,7,0,0,0,81,4,0,10,14,0,0,0,0,26,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,14,14,0,0,0,0,35,9,17,8,9,7,4,0,6,64,4,10,6,8,0,0,5,8,33,11,65,153,1005,278,22,10,31,1581
510031272,0,35,127,1498,2085,182,28,64,4015,0,33,252,198,32,4,0,18,534,0,34,36,62,4,0,0,4,142,0,61,285,266,36,4,0,21,676,4,50,26,13,0,0,0,3,91,0,32,0,0,0,0,0,0,30,0,7,28,10,0,0,0,0,40,0,61,65,5,0,0,0,0,137,0,0,0,0,0,0,0,0,0,4,147,111,29,0,0,0,4,298,8,27,11,0,8,0,0,4,60,0,4,0,5,0,0,0,8,13,19,275,540,1790,2126,182,29,98,5062
510031273,5,9,48,554,273,26,10,16,942,5,7,89,84,14,0,0,6,200,0,0,8,7,4,0,0,0,14,5,7,98,90,19,0,0,6,218,0,6,3,0,0,0,0,0,8,0,0,17,12,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,12,0,0,0,0,30,9,12,4,7,3,0,0,0,34,3,5,7,3,4,0,0,0,22,16,37,172,666,298,26,10,24,1244
511011274,5,67,266,1782,1365,206,42,47,3778,5,64,184,89,15,4,0,12,373,0,0,17,13,3,0,0,0,40,5,65,200,102,22,3,0,12,413,0,36,35,8,0,0,0,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,39,10,0,0,0,5,95,12,25,10,3,0,0,0,4,60,0,8,8,12,9,4,0,0,40,23,201,523,1906,1401,218,47,69,4379
511011275,4,49,172,527,423,78,21,27,1306,0,4,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,0,0,0,6,6,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,13,4,18,9,8,0,0,0,0,37,0,5,5,8,11,11,0,0,36,12,76,189,545,436,88,24,27,1398
511021276,5,31,140,700,340,38,20,26,1303,0,34,98,39,0,0,0,11,179,0,5,12,12,0,0,0,0,28,0,39,112,56,0,0,0,7,212,0,35,5,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,46,15,38,13,3,10,3,0,0,87,0,9,3,4,0,0,0,0,15,22,149,274,764,347,42,20,37,1662
511021277,7,43,129,633,285,37,13,27,1178,0,12,17,15,0,0,0,0,46,0,0,3,8,0,0,0,0,12,0,12,21,22,5,0,0,3,57,0,39,16,5,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,5,0,0,0,4,65,50,102,27,38,41,9,4,17,286,0,11,7,15,4,0,5,6,39,54,200,197,715,335,43,31,53,1629
511031278,3,26,207,997,595,76,23,43,1964,0,48,60,149,5,0,3,7,268,0,5,9,0,0,0,0,0,23,0,60,68,145,11,0,3,8,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,13,10,4,0,0,0,61,0,3,0,0,0,0,0,0,9,11,116,287,1147,606,76,21,54,2329
511031279,0,48,192,1355,1518,254,53,70,3489,3,97,320,258,19,0,0,28,729,0,0,25,58,17,0,0,0,98,3,97,351,316,35,0,0,29,830,0,42,64,6,0,0,0,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,42,64,13,0,0,0,3,128,17,62,8,3,0,4,0,0,87,0,3,0,0,4,0,0,0,3,21,252,607,1686,1556,252,57,100,4538
511031280,3,28,115,1081,1170,189,18,43,2645,0,63,127,153,15,0,0,11,370,0,3,4,46,24,4,0,0,77,0,62,128,190,40,4,0,16,449,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,96,250,1272,1207,194,18,58,3104
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,5,35,118,745,282,25,9,44,1254,0,0,41,4,0,0,0,4,55,0,0,28,0,0,0,0,0,27,0,0,69,4,0,0,0,4,83,0,5,13,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,0,0,0,19,0,11,0,0,0,0,0,3,19,3,6,4,4,4,3,10,3,25,10,54,206,753,290,25,12,53,1401
511031283,0,19,99,433,158,3,0,25,747,0,15,16,8,0,0,0,8,53,0,0,0,0,0,0,0,0,0,0,15,16,8,0,0,0,8,53,0,0,0,9,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,3,21,9,18,5,9,4,0,0,9,38,0,8,13,7,5,0,3,7,44,12,62,136,458,167,10,8,52,905
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,9,53,533,2019,865,127,21,56,3690,3,105,443,202,16,0,0,17,788,0,8,81,60,5,0,0,0,159,4,115,521,263,20,4,0,21,948,0,56,82,30,6,0,0,8,181,0,4,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,96,29,6,0,0,8,200,9,10,3,10,0,0,0,0,32,0,6,13,3,0,0,0,3,21,16,247,1160,2324,889,129,23,87,4890
511041286,3,18,87,1031,1032,152,38,28,2390,0,3,62,29,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,3,62,29,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,5,4,0,0,0,13,0,0,0,3,3,0,0,0,3,4,31,163,1066,1032,152,40,32,2523
511041287,5,30,88,845,1602,148,36,40,2788,0,0,13,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,15,44,9,9,5,0,0,0,80,0,0,0,0,0,0,0,0,0,18,77,116,861,1605,148,36,41,2904
511041288,0,8,64,969,1931,181,19,27,3198,0,0,139,146,16,0,0,6,307,0,0,5,37,77,15,0,0,133,0,0,146,184,87,15,0,10,439,0,0,3,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,13,0,23,6,0,0,0,0,0,28,0,20,8,0,0,0,0,3,31,9,46,222,1165,2017,197,19,36,3710
511041289,9,22,102,522,479,66,8,32,1238,0,22,35,17,0,0,0,3,76,0,0,0,20,19,10,0,0,55,0,22,37,42,19,10,0,8,130,0,7,8,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,23,9,7,6,3,4,0,0,0,31,0,0,3,3,0,0,0,0,11,11,56,162,582,499,75,8,35,1437
511041290,0,32,104,289,83,12,11,23,551,0,7,9,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,9,9,0,0,0,0,28,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,11,3,12,8,3,9,0,5,12,45,0,3,4,14,6,0,9,6,42,7,66,130,316,94,15,18,43,685
511041291,3,35,165,578,373,54,21,17,1253,0,8,14,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,7,15,5,0,0,0,0,37,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,7,5,0,0,4,22,0,0,12,4,3,0,0,7,32,3,56,195,603,386,56,21,25,1339
511041292,15,56,274,762,536,87,34,46,1809,0,6,25,17,4,0,0,0,52,0,0,10,7,3,0,0,0,30,0,5,34,31,8,0,0,4,82,0,5,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,23,4,29,13,15,5,0,0,0,77,0,9,5,7,4,0,0,0,29,23,105,330,820,554,88,35,67,2020
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
