SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
507041183,362,530,261,27,1182,422,80,1688,56,16,42,3,124,249,12,383,6,0,0,0,8,3,0,13,63,19,42,3,132,249,17,396,10,0,4,0,11,20,0,35,5,0,0,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,13,0,4,0,20,20,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,440,554,307,38,1331,700,95,2125
507041184,642,915,164,19,1739,181,26,1942,0,3,3,0,8,6,0,19,0,0,0,0,0,3,0,4,0,6,3,0,9,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,918,168,19,1751,191,29,1966
507051186,862,746,509,40,2152,798,102,3057,27,19,26,0,74,126,3,200,0,0,0,0,0,0,0,0,27,19,26,0,74,126,3,200,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,765,534,45,2236,940,106,3278
507051187,1103,1710,653,40,3508,612,93,4207,87,5,19,0,114,141,8,267,3,7,0,0,9,0,0,7,90,13,19,0,129,148,8,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,1719,671,42,3629,755,105,4488
507051188,1459,1085,561,40,3142,1250,143,4526,161,34,81,12,285,673,20,982,82,39,36,4,161,233,15,414,240,71,115,19,448,912,34,1392,82,30,38,3,160,376,20,557,20,12,11,0,41,71,8,112,94,16,9,5,122,147,5,275,17,0,3,0,17,11,0,27,0,0,0,0,4,0,0,4,212,58,63,9,342,611,29,977,28,3,8,0,34,70,3,111,16,0,4,0,19,46,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,10,0,54,120,4,179,5,0,0,0,5,9,0,7,1959,1220,742,62,3987,2893,209,7091
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,1360,1220,452,36,3066,1123,79,4270,14,4,7,0,31,75,5,105,3,0,0,0,8,10,0,14,21,4,13,0,34,87,5,121,71,12,36,4,124,316,17,458,4,6,5,0,13,19,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,77,20,39,4,138,336,23,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,1242,499,38,3241,1543,104,4891
507051191,1659,3207,998,54,5922,1001,119,7039,6,14,18,3,38,28,0,63,5,0,3,0,13,8,0,22,11,16,15,0,43,32,0,80,3,0,4,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,16,6,0,24,1676,3231,1023,63,5993,1049,123,7160
507051192,1237,1447,611,41,3336,984,122,4444,11,6,9,0,25,52,0,78,0,0,0,0,0,0,0,4,11,6,5,0,28,54,0,79,3,0,0,0,6,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1253,1454,620,39,3366,1046,126,4543
507051193,999,1156,624,45,2818,787,110,3721,29,7,20,0,57,97,0,158,0,0,0,0,3,18,0,22,34,9,21,0,65,114,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,10,3,0,9,3,4,4,0,10,3,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1038,1170,646,45,2897,909,108,3916
507051312,940,1544,440,26,2956,638,91,3683,12,12,11,0,35,25,6,59,15,6,7,0,44,31,3,78,27,16,21,7,73,61,10,140,0,0,0,0,0,0,0,0,4,0,5,0,11,33,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,15,34,0,44,14,0,0,0,13,13,0,28,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,17,0,0,0,22,27,0,45,36,0,0,0,37,51,3,82,5,0,0,0,3,0,0,9,1013,1569,465,33,3076,783,98,3962
507051313,1892,3825,1051,58,6826,1150,183,8160,95,16,14,3,127,108,8,251,0,0,0,0,0,22,0,21,95,16,14,3,128,131,11,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,1989,3843,1069,60,6964,1284,190,8441
507051314,175,308,81,4,568,85,7,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,312,81,4,569,87,7,665
509011225,1659,1138,592,60,3455,1635,145,5238,113,24,48,3,195,515,13,727,22,6,0,0,23,51,3,77,132,31,53,3,221,570,16,804,7,0,9,0,12,34,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,5,3,9,0,12,39,0,46,3,0,0,0,5,13,0,21,11,0,0,0,11,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,40,0,55,3,0,0,0,5,9,0,12,1814,1170,651,66,3699,2285,163,6152
509011226,464,389,87,4,941,253,18,1214,9,13,4,0,24,4,0,25,0,0,0,0,0,0,0,0,9,14,4,0,28,4,0,29,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,3,0,0,0,7,15,0,21,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,19,0,33,5,0,0,0,9,0,0,10,482,401,92,4,979,277,22,1275
509011227,675,560,218,16,1467,419,31,1918,0,0,0,0,3,0,0,7,0,0,4,0,3,8,0,11,4,0,4,0,8,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,559,221,16,1479,430,31,1940
509011228,755,511,197,3,1467,646,55,2162,50,41,13,0,107,53,5,163,4,0,0,0,0,4,0,3,53,46,13,0,113,57,5,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,0,15,3,3,0,0,10,3,0,16,821,560,214,3,1594,703,56,2362
509011229,314,324,47,5,694,271,18,984,0,0,0,0,5,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,6,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,0,0,0,8,11,0,21,0,0,0,0,3,4,0,4,318,332,55,5,710,305,19,1033
509011230,475,415,141,22,1047,380,52,1477,21,10,12,0,43,75,9,121,0,0,0,0,0,0,0,4,18,10,12,0,41,74,9,126,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,3,0,6,491,423,155,18,1098,462,58,1614
509011231,476,413,107,6,994,437,25,1456,3,0,4,0,9,21,0,32,0,0,0,0,0,0,0,0,3,0,4,0,9,21,0,32,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,8,0,3,4,0,4,10,0,16,477,414,114,6,1012,476,27,1520
509011232,480,345,79,8,910,232,22,1169,14,3,3,0,25,34,0,56,0,0,0,0,0,5,0,5,14,3,3,0,25,34,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,3,0,0,5,3,0,0,0,4,8,0,14,6,0,0,0,9,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,17,40,0,54,0,0,0,0,4,0,0,4,504,350,85,8,952,311,28,1289
509011233,1124,1237,460,26,2846,835,106,3790,25,8,27,0,62,111,3,177,4,0,0,0,4,0,0,4,30,8,28,0,66,116,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,3,0,6,11,0,0,0,10,18,0,37,13,0,0,0,13,34,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,56,0,81,4,0,0,0,7,0,0,6,1179,1249,488,31,2940,1014,112,4071
509011234,702,488,162,14,1375,519,49,1939,6,4,5,0,11,22,0,26,0,0,0,0,0,0,0,0,6,4,5,0,11,22,0,26,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,5,8,0,14,6,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,13,9,0,24,0,0,0,0,0,0,0,0,723,495,168,14,1403,550,49,2001
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,697,729,155,4,1590,292,19,1902,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,3,5,0,0,11,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,705,730,155,8,1605,306,19,1926
509021237,409,332,103,14,856,385,24,1265,4,0,0,0,3,20,0,26,0,0,0,0,0,0,0,0,4,0,0,0,3,20,0,26,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,7,0,13,4,0,0,0,5,3,0,12,421,334,110,18,870,437,25,1335
509021238,471,343,117,14,941,508,34,1477,3,0,6,0,16,40,6,54,0,0,0,0,0,0,0,0,6,0,6,0,15,40,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,0,13,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,11,0,22,0,0,0,0,0,0,0,5,483,340,124,17,962,561,33,1557
509021239,1228,727,207,26,2186,786,94,3066,21,4,6,0,30,36,3,69,4,0,0,0,7,3,0,14,27,6,6,0,36,40,3,83,3,0,0,0,6,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,19,0,27,6,0,0,0,10,20,0,31,6,0,0,0,10,10,3,21,11,4,3,0,10,16,5,33,0,0,0,0,0,3,0,6,26,3,3,0,33,44,7,82,13,0,0,0,11,13,0,22,1300,732,219,24,2282,901,100,3282
509021240,531,448,137,7,1131,452,42,1622,16,4,5,0,23,47,3,77,0,0,0,0,0,0,0,0,16,5,5,0,25,47,3,80,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,3,15,0,22,6,12,0,0,20,5,0,25,555,462,145,7,1174,528,46,1747
509021241,471,419,115,16,1021,385,28,1431,7,3,7,6,19,45,0,63,0,0,0,0,0,0,0,0,8,3,7,6,20,45,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,5,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,12,4,9,0,0,7,20,0,32,8,4,0,0,13,11,0,17,496,435,120,14,1059,458,28,1546
509021242,356,225,67,6,656,363,19,1039,4,0,5,0,7,23,0,30,0,0,0,0,0,0,0,0,4,0,5,0,8,23,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,7,0,4,0,0,3,4,0,8,368,229,69,6,672,400,19,1092
509021243,1198,972,500,32,2701,1051,104,3858,19,7,12,0,47,94,6,146,3,0,0,0,0,6,0,11,27,10,14,0,50,99,6,154,0,3,0,0,3,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,7,0,3,0,0,6,11,0,16,8,0,0,0,8,11,0,18,3,0,0,0,5,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,20,4,32,0,7,0,0,11,8,3,17,1233,987,516,41,2777,1181,111,4070
509021244,698,359,140,16,1215,437,54,1707,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,0,5,3,0,7,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,7,18,0,26,5,0,0,0,5,3,0,9,711,363,140,16,1229,468,56,1749
509021245,738,408,164,12,1325,626,45,1989,9,5,4,0,22,26,0,44,4,0,0,0,5,0,0,3,18,3,4,0,22,26,0,50,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,0,3,7,0,5,0,0,0,0,0,3,0,5,3,0,0,0,3,0,0,4,4,0,0,0,4,5,0,4,6,0,0,0,9,10,0,25,0,3,0,0,6,9,0,20,767,412,174,12,1373,679,45,2094
509031246,485,316,87,12,897,385,17,1298,7,0,3,0,6,24,0,34,0,0,0,0,0,3,0,3,7,0,3,0,6,31,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,3,491,320,90,12,911,418,17,1345
509031247,508,416,80,12,1017,386,31,1431,3,0,0,0,5,28,0,31,0,0,0,0,0,0,0,0,3,0,0,0,5,28,0,36,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,7,0,12,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,7,8,0,0,0,7,5,0,20,4,0,0,0,3,7,0,8,532,417,80,15,1035,433,32,1503
509031248,271,250,70,8,606,196,13,811,8,0,0,0,6,11,0,18,0,0,0,0,0,0,0,0,8,0,0,0,6,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,8,0,0,0,0,4,0,0,4,283,252,72,8,615,210,14,837
509031249,433,354,193,9,990,497,40,1527,20,3,3,0,32,95,0,133,0,0,0,0,0,0,0,0,20,3,3,0,32,95,0,133,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,455,359,194,13,1023,606,44,1678
509031250,663,421,136,14,1230,488,42,1767,0,0,0,0,4,44,3,51,0,0,0,0,0,0,0,4,0,0,3,0,6,43,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,6,3,0,0,5,9,0,11,0,3,0,0,9,6,0,9,674,427,135,13,1253,544,45,1849
510011262,869,1291,483,43,2683,605,178,3469,74,64,70,11,215,236,21,472,66,24,21,0,111,97,17,222,138,85,93,11,330,332,37,695,27,25,19,0,70,44,10,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,25,17,0,67,47,10,124,54,10,3,0,71,70,0,142,4,0,0,0,4,0,0,4,0,3,0,0,3,10,0,14,9,0,3,0,12,5,0,18,67,12,9,3,94,84,4,182,19,5,3,0,24,36,6,63,1121,1421,607,52,3201,1102,230,4532
510011263,326,457,287,62,1134,419,35,1588,22,5,11,3,41,75,8,127,0,0,0,0,4,6,0,8,29,8,10,3,50,76,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,20,30,0,54,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,4,0,0,6,8,5,0,16,24,3,4,0,37,37,0,77,14,4,0,0,21,23,0,43,390,478,303,70,1243,554,42,1836
