SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,0,3,10,24,25,16,25,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,7,3,4,32,0,0,0,0,0,0,0,0,0,4,0,5,7,9,10,4,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,13
502011027,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,4,3,21,7,4,49,4,42,47,177,80,63,34,4,3,453,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,6,8,4,0,0,0,0,23,0,17,35,87,38,19,4,0,0,215,0,0,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,9,34,34,31,19,13,3,150,0,0,3,4,3,0,0,0,0,20,0,23,44,80,83,32,12,5,0,282,0,0,0,10,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,6,0,4,3,27,8,9,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,10,0,3,0,28
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,13,12,3,31,0,5,23,40,34,53,37,17,3,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,11,18,32,21,20,10,0,0,112,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,20,24,18,4,80,0,0,0,0,0,3,7,0,0,13,0,0,13,15,27,16,9,4,8,85,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,17,7,10,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,4,0,0,20
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,24,0,5,7,27,31,23,27,7,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,12,6,0,0,0,48,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,8,12,7,4,60,0,0,0,0,0,0,4,0,0,6,0,4,7,10,9,9,3,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,15
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,23,0,3,6,7,7,12,8,4,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,10,26,0,7,4,0,5,4,0,0,0,26,0,3,9,20,28,17,11,8,4,97,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,8,7,12,12,3,0,57
503011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,0,15,14,10,15,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,7,3,6,0,0,15,0,0,0,4,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,6,3,39,0,9,3,10,15,7,7,4,0,51,0,4,8,40,12,12,18,6,4,100,0,0,0,5,3,6,0,4,0,15,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,6,4,6,11,7,0,3,0,4,43
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,10,0,0,5,21,18,14,7,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,11,11,4,0,34,0,6,4,4,3,4,4,0,0,22,0,0,4,18,19,10,13,0,3,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,18,13,8,6,4,0,69
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,3,3,19,0,6,3,9,11,8,3,0,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,5,0,0,43,0,5,5,12,6,8,3,0,0,39,0,3,12,13,22,21,10,4,0,84,0,0,4,3,3,4,0,5,0,17,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,14,11,11,6,4,3,0,0,50
503011034,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,15,0,0,7,24,12,20,14,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,6,3,19,4,3,5,0,0,34,0,0,0,8,0,5,9,0,3,29,0,0,0,0,0,0,0,0,0,3,0,0,6,13,11,7,8,5,0,57,0,10,17,10,10,10,11,7,0,65,5,3,21,25,25,11,10,8,0,111,0,0,0,5,6,8,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,4,0,12,6,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,3,14,16,10,7,12,0,0,74
503011035,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,0,3,15,0,0,0,3,3,7,5,4,0,19,0,0,3,13,0,0,0,0,0,11,0,5,0,4,0,0,3,4,6,29,0,7,13,19,21,23,21,12,0,112,0,0,0,0,0,0,0,0,0,0,0,0,6,23,7,0,0,0,0,35,0,0,0,0,0,0,4,0,0,5,0,3,12,19,9,8,7,0,0,48,0,0,0,13,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,27,18,11,0,94,0,5,66,47,23,30,34,13,0,220,0,4,43,36,26,39,22,9,6,186,0,6,5,19,17,9,9,4,3,67,0,0,0,13,8,4,16,5,0,55,0,4,9,10,3,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,6,27,21,31,19,14,6,6,0,123
503011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,9,4,4,0,22,0,3,6,15,9,21,10,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,5,0,0,5,0,0,0,5,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,5,8,5,7,45,0,0,4,9,6,10,6,4,0,43,0,12,12,38,28,23,13,3,7,133,0,0,0,4,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,8,14,13,13,5,8,0,0,60
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,3,0,6,0,17,0,0,0,4,0,0,0,0,0,5,0,0,4,12,0,0,0,0,0,18,0,0,0,3,0,4,4,4,0,18,0,0,7,39,23,11,8,6,0,91,0,0,0,0,3,0,4,6,3,18,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,0,0,0,0,20,0,0,0,10,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,9,10,0,0,63,0,3,0,17,10,0,3,0,0,35,0,4,12,31,18,7,3,0,0,78,0,0,0,4,3,0,0,0,0,11,0,0,0,6,0,0,0,0,0,8,0,0,0,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,4,0,0,42
503021039,0,0,0,0,0,0,5,0,0,5,0,0,3,8,6,0,3,0,0,18,0,0,0,4,0,10,6,0,0,28,0,0,6,33,0,0,0,0,0,36,0,0,0,3,3,0,9,8,3,25,3,4,11,45,23,24,19,4,0,133,0,0,0,0,0,0,0,3,0,7,0,0,0,13,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,6,0,3,3,34,7,0,0,0,0,56,0,0,0,9,0,12,7,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,10,31,20,23,15,7,3,107,0,5,0,28,5,7,9,8,4,59,0,3,7,40,14,12,8,5,0,81,0,0,0,16,0,0,0,4,0,22,0,0,0,13,9,0,0,0,0,18,0,0,0,22,11,7,4,0,0,37,0,0,0,5,0,0,0,0,0,6,3,3,7,22,6,8,8,0,0,50
503021040,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,5,0,0,0,10,0,0,0,3,0,0,5,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,12,0,0,11,27,20,14,10,4,0,85,0,0,0,8,0,0,4,10,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,17,6,0,0,0,0,26,0,0,0,7,0,0,4,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9,3,3,3,39,0,4,4,15,5,4,3,0,0,45,0,0,9,21,9,6,5,0,0,46,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,0,0,0,11,0,0,0,13,4,0,0,0,0,22,0,0,0,5,0,0,0,0,0,4,0,0,0,12,3,7,4,0,0,26
503021042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,4,6,4,0,0,0,10,0,0,0,7,0,0,0,0,0,9,0,0,7,5,7,3,7,4,0,40,0,4,8,38,19,36,26,19,7,149,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,0,0,0,0,9,0,0,7,31,11,9,12,0,0,72,0,4,0,7,9,7,3,0,6,36,0,0,0,0,0,0,0,0,0,0,0,4,11,18,13,17,16,16,0,97,3,9,7,32,15,9,13,3,3,98,0,8,9,66,21,20,20,4,5,156,0,3,0,9,4,8,4,0,4,26,0,4,6,11,6,0,4,0,0,30,0,4,10,10,11,11,0,0,0,45,0,0,0,4,0,0,0,0,0,4,0,15,6,29,10,11,3,10,0,90
503021043,0,0,0,0,0,0,0,0,0,4,0,3,8,12,0,0,0,0,0,27,0,0,0,0,0,0,0,4,3,10,0,0,26,70,3,0,0,0,0,93,6,0,0,6,3,3,7,4,7,25,0,5,11,34,36,26,28,8,4,155,0,0,0,0,0,0,0,0,0,9,0,3,0,13,0,3,3,0,0,18,0,0,0,4,0,0,4,0,0,12,0,3,4,52,13,7,0,5,0,83,0,0,0,12,8,5,4,0,6,27,0,0,0,0,3,0,0,0,0,5,0,0,7,23,14,11,6,10,7,75,0,3,7,34,20,8,14,0,0,93,0,6,20,57,16,11,10,4,6,141,0,4,3,22,0,0,7,3,0,40,0,0,0,20,0,5,0,0,0,24,0,3,8,14,7,4,6,0,0,36,0,0,0,3,0,0,0,0,0,3,5,7,3,34,14,3,9,4,0,78
503021295,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,4,0,0,0,28,0,0,7,5,4,0,4,0,0,20,0,0,19,45,0,0,0,0,0,68,0,0,0,4,3,3,4,3,6,25,0,0,4,44,14,29,6,4,0,106,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,78,13,19,5,0,0,130,0,0,0,9,3,9,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,13,8,4,0,42,0,3,15,58,18,14,5,4,0,119,0,0,10,36,13,9,4,0,0,82,0,0,3,17,3,0,0,0,0,21,0,0,5,44,0,0,3,0,0,51,0,0,6,33,20,5,0,5,0,61,0,0,0,5,0,0,0,0,0,4,4,6,12,24,3,0,3,0,0,52
503021296,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,8,0,0,0,3,3,6,3,3,0,21,0,0,11,21,0,0,0,0,0,31,0,0,3,9,0,0,0,0,0,17,0,0,10,50,15,19,9,7,0,107,0,0,0,0,0,0,3,0,0,12,0,0,0,6,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,10,0,3,8,37,8,6,3,0,0,58,0,0,0,5,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,3,0,0,37,0,0,7,26,0,6,3,0,0,46,0,0,7,27,9,0,6,0,0,58,0,0,4,6,0,0,0,0,0,9,0,0,3,51,0,0,0,0,0,57,0,3,5,31,8,0,5,0,0,58,0,0,0,5,0,0,0,0,0,4,0,5,17,51,4,0,0,0,0,82
503021297,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,4,0,0,20,0,0,0,6,3,3,0,0,0,15,0,0,8,22,0,0,0,0,0,26,0,0,0,9,0,0,0,0,0,12,3,0,11,55,17,24,7,0,0,117,0,0,0,4,4,0,0,0,0,6,0,0,3,10,3,0,0,0,0,19,0,0,4,0,0,0,0,0,0,6,0,0,13,73,22,3,3,0,0,121,0,0,0,16,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,22,7,3,4,0,3,46,0,6,22,67,10,10,7,4,0,125,0,0,16,41,11,11,5,0,0,84,0,6,6,12,0,0,3,0,0,35,0,0,0,47,0,0,0,0,0,46,0,4,17,61,13,0,6,0,0,106,0,0,0,3,0,0,0,0,0,6,3,8,11,42,8,4,3,5,0,80
504011044,0,0,0,0,0,5,3,3,3,14,0,0,0,10,6,4,4,3,0,27,0,0,0,9,0,4,13,4,0,25,0,0,0,15,3,0,0,0,0,16,0,0,0,3,0,9,3,6,3,25,0,3,6,86,34,52,19,6,0,205,0,0,0,0,0,3,4,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,10,12,55,17,10,9,0,0,119,0,0,0,3,3,4,11,3,11,31,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,14,16,10,0,69,0,0,0,11,5,4,0,8,0,33,0,0,7,30,4,14,9,7,0,64,0,0,0,8,4,0,5,0,0,15,0,0,0,6,3,0,0,0,0,13,0,4,6,22,7,7,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,11,5,3,0,6,0,31
504011045,0,0,0,0,0,0,4,0,0,4,0,0,3,11,3,4,11,4,3,39,0,0,5,11,16,20,17,10,6,80,0,0,7,32,3,0,0,0,0,43,0,0,0,10,0,0,14,3,9,37,0,9,13,103,49,60,25,10,0,267,0,0,0,0,0,0,3,0,0,9,0,3,3,10,0,7,0,0,0,20,0,0,0,3,3,0,0,0,0,11,0,10,17,63,29,19,10,0,0,149,0,0,0,21,7,19,12,4,12,69,0,0,0,0,0,0,0,0,0,0,0,0,3,34,14,15,15,11,12,103,0,7,0,28,14,7,12,4,4,70,0,4,3,47,28,7,8,6,0,107,0,5,4,24,7,0,4,5,0,60,0,5,3,20,3,0,0,0,0,32,0,0,0,30,17,8,7,0,0,68,0,0,0,3,0,0,0,0,0,4,6,0,4,25,11,3,3,5,3,57
504011046,0,0,0,0,0,0,0,0,0,5,0,0,6,18,3,4,4,0,0,32,0,0,0,6,0,0,4,0,0,16,0,0,18,34,0,0,0,0,0,53,0,0,0,7,0,3,7,5,0,21,0,0,3,69,26,22,17,5,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,5,0,0,8,41,5,7,8,0,0,68,0,0,0,14,9,8,12,3,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,10,13,0,0,65,0,0,0,22,7,9,10,3,0,52,0,0,13,53,5,11,0,0,0,91,0,4,0,25,0,4,4,7,0,32,0,3,0,20,3,0,0,0,0,29,0,0,3,28,8,9,5,0,0,56,0,0,0,4,0,0,0,0,0,4,0,0,8,23,3,0,3,0,0,41
504011047,0,0,0,0,0,0,6,3,0,5,0,0,3,26,10,13,8,10,0,66,0,0,10,15,13,27,26,9,6,108,0,5,3,29,0,0,0,0,0,39,0,0,0,7,3,0,6,14,7,29,0,8,23,78,30,41,32,5,3,225,0,0,0,17,4,4,10,13,6,59,0,0,0,17,0,3,0,0,0,27,0,0,0,0,4,3,0,0,0,4,0,20,32,104,44,30,22,3,3,257,0,0,0,10,4,14,22,6,6,58,0,0,0,0,0,0,0,0,0,5,0,0,0,13,8,5,22,8,10,64,0,4,7,24,9,22,17,12,0,87,0,0,3,26,19,16,15,10,0,95,4,0,5,23,9,10,12,9,0,68,0,0,0,39,8,0,0,0,0,56,0,3,9,33,22,11,5,0,0,91,0,0,0,10,3,3,0,0,0,20,0,0,0,11,3,0,0,0,0,16
504011048,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,0,6,0,18,0,0,0,0,5,11,13,5,0,27,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,5,23,8,6,7,4,0,61,0,0,0,0,4,5,8,5,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,3,11,6,11,5,0,0,43,0,0,0,5,0,0,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,0,19,0,0,0,6,5,12,16,8,0,45,0,0,8,24,19,20,31,11,0,111,0,0,0,0,0,0,3,5,5,10,0,0,0,4,0,0,0,0,0,5,0,0,3,12,5,0,3,0,0,25,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,8
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,16,6,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,8,6,0,34,0,5,0,16,13,13,10,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,4,0,0,0,5,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,12,6,0,32,0,0,0,0,4,4,0,3,0,15,0,8,0,12,22,4,6,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,3,0,0,29
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,3,26,0,0,8,13,16,11,9,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,3,0,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,11,6,0,31,0,0,0,0,0,4,0,0,0,3,0,0,0,5,10,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,6,0,0,0,18
