SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
50701114847,0,7,43,41,16,5,0,0,0,122,5,6,0,3,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,44,45,19,8,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,13,44,52,19,8,0,0,0,150,5,0,0,0,3,8,8,0,0,21,3,0,0,3,0,0,0,0,0,10,15,20,51,50,23,19,9,0,0,185,0,4,33,22,4,0,0,0,0,62,3,0,16,14,9,3,0,0,0,55,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,12,50,35,15,7,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50701114848,0,0,31,29,3,5,0,0,0,70,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,27,10,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39,27,10,0,0,0,0,85,4,0,3,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,10,3,0,45,34,7,0,6,0,0,105,0,3,18,13,7,4,0,0,0,50,0,7,13,12,3,0,0,0,0,36,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,43,23,10,3,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701114849,0,5,18,52,19,4,0,0,0,99,5,0,0,12,0,4,0,0,0,20,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,22,65,23,8,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,22,71,23,10,0,0,0,130,5,0,0,0,0,0,5,0,0,10,0,0,0,4,0,0,0,0,0,0,7,5,22,68,23,10,5,0,0,145,0,6,13,17,8,0,0,0,0,49,3,6,6,34,10,6,0,0,0,67,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,13,27,53,17,10,4,0,0,128,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50701115001,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,5,5,3,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115202,0,4,25,22,16,26,6,0,0,99,0,0,8,4,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,6,31,24,24,31,6,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,31,24,24,31,6,0,0,130,3,0,3,0,0,0,17,14,3,40,0,0,7,0,0,0,0,0,0,12,10,6,37,29,25,36,20,13,3,177,0,8,10,7,6,10,0,0,0,44,4,0,11,11,13,9,0,0,0,52,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,25,16,20,21,4,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
50701115203,0,0,11,21,14,9,0,0,0,57,3,0,0,0,0,5,0,0,0,19,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,5,8,4,14,24,13,17,9,0,0,80,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,10,8,4,14,28,17,19,9,0,0,89,0,0,0,4,0,0,11,3,0,25,0,0,0,0,0,0,3,0,0,7,10,4,13,25,14,22,21,6,0,119,0,4,10,7,7,7,0,0,0,28,3,4,4,6,10,9,0,0,0,39,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,13,12,20,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50701115204,0,9,23,19,23,23,3,0,0,97,4,3,4,3,7,7,4,0,0,25,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,9,26,22,29,32,8,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9,4,11,26,22,29,32,8,0,0,138,5,0,5,0,0,7,26,11,7,59,0,0,0,0,0,0,0,0,0,6,11,11,32,19,34,40,30,16,7,194,0,7,4,9,15,10,3,0,0,50,6,5,3,12,5,21,4,0,0,62,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,10,11,24,27,35,8,0,0,117,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5
50701115205,0,9,22,18,25,26,8,0,0,96,7,0,5,0,0,8,0,0,0,12,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,10,24,22,23,37,3,0,0,128,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,6,10,24,22,23,37,3,0,0,132,0,0,0,0,3,3,17,6,0,34,4,0,3,4,3,0,0,0,0,15,13,18,28,20,26,47,15,6,0,170,0,8,10,12,11,10,0,0,0,60,6,6,6,11,9,16,0,0,0,56,0,0,5,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,5,14,22,31,24,25,0,0,0,121,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7
50701115206,5,12,23,40,51,34,3,0,0,162,13,15,9,0,3,4,3,0,0,51,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,6,18,23,30,43,55,36,12,0,0,224,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,13,19,25,36,45,55,40,12,0,0,232,13,0,0,0,6,5,20,15,5,71,0,0,0,0,4,0,3,0,0,12,35,27,35,52,71,44,32,13,3,318,0,3,12,17,21,17,4,0,0,77,19,13,15,20,19,9,8,0,0,100,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,20,26,40,44,26,13,0,0,185,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,0,12,5,0,3,0,7,0,0,0,0,12
50701115207,0,3,12,20,25,29,3,0,0,100,6,4,3,0,5,6,3,3,0,35,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,11,8,11,23,33,37,12,0,0,146,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,11,8,18,23,32,37,12,0,0,151,3,0,0,0,3,5,44,28,14,92,0,0,0,0,3,3,4,8,7,25,15,10,22,26,43,44,55,36,15,271,0,3,15,11,14,9,5,0,0,52,9,6,6,13,19,11,10,0,0,81,0,0,4,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,12,23,23,27,27,13,0,0,138,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,9
50701115208,0,3,7,11,14,11,5,6,0,44,5,4,0,0,0,5,5,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,7,12,11,17,7,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,9,12,11,20,7,4,0,76,5,0,0,0,0,0,10,14,3,35,0,0,0,0,0,0,0,0,0,3,9,12,9,12,12,25,17,15,3,114,0,3,8,3,9,4,0,0,0,23,3,0,3,3,10,9,8,0,0,33,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,6,8,10,13,16,8,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115209,3,10,21,32,42,25,5,0,0,152,6,3,3,0,3,9,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,17,29,36,55,31,7,0,0,179,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,19,29,36,55,31,11,0,0,186,3,0,0,5,4,4,14,14,4,46,0,0,0,0,0,0,0,0,0,4,18,19,34,33,54,37,26,18,4,245,0,3,10,14,25,5,3,0,0,63,12,5,12,25,14,15,3,0,0,87,0,0,7,5,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,12,10,27,36,48,25,4,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
50701115210,0,0,0,3,0,4,4,0,0,18,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,5,0,0,27,0,0,0,0,0,3,20,21,8,53,0,0,0,0,6,9,9,10,3,35,0,0,4,6,3,19,36,34,12,116,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115212,5,6,19,28,40,37,3,0,0,143,8,6,5,0,9,6,3,0,0,35,0,0,0,4,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,4,12,12,24,33,48,52,9,0,0,191,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24,30,52,51,9,0,0,189,3,6,0,5,0,3,32,25,4,77,0,0,0,4,0,3,4,0,0,16,22,14,27,39,50,56,42,25,4,285,3,10,9,10,15,10,0,0,0,62,17,14,14,17,33,26,0,0,0,120,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,26,27,24,53,34,5,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3
50701115213,0,3,13,13,18,11,5,0,0,63,9,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,13,22,11,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,13,22,11,3,0,0,83,0,0,0,0,0,6,10,15,3,43,0,0,0,0,0,0,0,0,0,4,10,6,15,15,21,16,17,15,3,124,0,3,5,4,3,3,0,0,0,24,3,5,4,13,10,7,3,0,0,41,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,5,17,13,15,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115214,0,4,13,21,14,15,3,0,0,65,10,3,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,5,14,23,14,13,8,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,11,9,14,23,14,17,8,0,0,92,6,0,0,4,0,0,3,6,4,33,0,0,0,0,0,4,0,0,0,8,12,8,14,30,19,25,14,13,4,136,5,0,10,13,6,8,3,0,0,45,5,0,0,10,14,11,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,5,7,15,20,21,13,4,0,0,92,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,0,3,0,0,0,4
50701115215,5,3,11,21,27,30,0,0,0,103,7,5,0,4,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,10,14,28,29,37,6,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,14,28,29,35,6,0,0,131,8,0,3,0,4,3,14,10,3,48,0,0,0,0,4,0,0,0,0,0,12,10,17,28,36,42,19,9,3,178,0,5,5,11,8,12,0,0,0,38,6,6,6,7,16,18,3,0,0,63,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,11,13,20,26,31,4,0,0,112,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,12
50701115216,4,13,17,29,34,45,7,0,0,158,6,3,4,4,0,5,3,0,0,38,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,21,23,34,38,52,17,0,0,203,0,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,12,22,23,38,41,53,17,0,0,208,10,4,0,3,3,13,30,20,6,93,0,0,0,0,0,0,0,0,0,11,26,33,28,41,50,70,47,20,14,310,0,4,7,15,13,16,0,0,0,52,9,7,7,20,26,25,4,0,0,90,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,15,13,31,42,39,7,0,0,155,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,9
50701115217,0,3,14,30,22,12,0,0,0,80,0,4,0,3,0,4,4,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,16,30,25,15,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,16,30,25,15,7,0,0,99,0,0,0,0,3,0,5,7,0,22,0,0,4,0,0,0,0,0,0,7,7,6,22,36,30,17,12,7,0,133,0,0,9,7,10,10,0,0,0,45,7,8,12,18,10,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,21,23,15,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6
50701115218,5,8,25,20,24,30,8,0,0,121,6,3,0,3,9,3,4,0,0,33,0,5,0,0,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5,11,13,30,28,35,35,12,0,0,176,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,12,16,33,28,41,35,12,0,0,181,3,0,0,4,3,4,28,8,3,58,0,0,3,0,3,3,3,0,0,13,16,16,40,24,47,48,44,14,3,253,3,4,16,7,18,12,10,0,0,65,5,6,5,17,16,17,0,0,0,75,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,12,27,23,42,30,13,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50701115219,0,6,27,40,30,11,5,0,0,118,8,0,0,6,0,0,0,0,0,21,0,0,5,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,9,30,48,31,16,8,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,30,48,31,22,8,0,0,156,5,0,0,0,0,3,10,8,0,25,0,0,3,4,0,0,0,0,0,12,17,11,37,47,32,25,16,6,0,196,0,4,13,9,16,9,0,0,0,57,0,5,15,22,12,11,0,0,0,72,0,0,5,6,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,3,9,34,35,38,16,3,0,0,141,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6
50701115220,0,7,27,43,24,8,0,0,0,111,4,6,0,3,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,15,29,53,21,9,0,0,0,135,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,14,33,57,21,9,0,0,0,140,3,0,0,0,0,3,6,6,0,23,0,0,4,0,0,0,0,0,0,12,10,15,39,60,24,15,6,6,0,172,0,7,14,22,7,4,0,0,0,57,4,0,20,24,12,5,0,0,0,61,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,5,39,48,23,4,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115221,0,5,48,35,22,11,8,0,0,128,0,3,6,4,4,7,4,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,57,39,25,18,3,0,0,163,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,55,39,29,18,3,0,0,165,8,0,0,4,0,3,13,4,0,35,0,0,0,3,5,0,0,0,0,12,3,10,65,47,29,23,22,6,0,210,0,7,30,18,12,11,0,0,0,74,4,3,22,19,6,9,6,0,0,71,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,8,52,39,25,22,3,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701115222,0,7,28,29,34,14,0,0,0,120,14,0,4,5,3,6,0,0,0,28,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,12,19,11,32,43,37,25,7,0,0,168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,11,33,43,40,25,7,0,0,170,7,3,0,0,9,0,10,6,6,42,0,0,5,8,0,5,0,0,0,17,29,14,39,50,46,28,17,8,6,232,0,14,24,15,15,8,0,0,0,71,8,9,10,24,22,14,0,0,0,93,0,0,0,6,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,9,24,39,39,39,22,3,0,0,180,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6
50701115301,0,7,17,13,17,16,4,0,0,72,8,3,10,3,0,8,0,0,0,37,0,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,12,19,26,19,31,3,0,0,118,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,13,19,26,22,31,3,0,0,118,5,0,0,0,0,0,13,14,3,41,0,0,0,0,0,0,0,0,0,3,16,19,19,22,26,32,21,14,6,165,0,0,13,11,12,10,0,0,0,46,4,7,7,7,15,12,0,4,0,55,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,14,16,25,25,24,0,4,0,114,0,0,3,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,9,4,0,6,0,5,0,0,0,0,12
50701115302,0,4,6,15,11,9,0,0,0,52,6,0,3,0,0,7,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,17,14,19,8,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,18,14,19,9,0,0,82,4,0,3,0,0,3,7,4,0,28,0,0,0,0,0,0,0,0,0,4,4,9,18,20,14,23,18,9,0,112,0,0,7,0,8,10,0,0,0,30,6,0,0,11,4,11,0,0,0,38,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,9,14,8,21,3,0,0,69,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,5,0,0,0,5
