SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
50502108505,31,1670,730,330,1666,0.8,1423,2.5
50502108506,32,1396,759,325,1452,0.9,1404,2.7
50502108507,33,1468,783,313,1512,0.9,1358,2.7
50502108508,31,1365,626,320,1413,0.8,1315,2.5
50502108509,33,1500,483,275,1397,0.9,1166,3.2
50502108510,38,1435,517,200,1392,0.9,1196,2.7
50502108511,33,1500,439,290,1318,0.9,1260,3.2
50502108512,40,1375,431,320,1086,0.8,1011,2.9
50502108513,36,1300,618,300,1260,0.8,1105,2.4
50502108514,35,1517,586,253,1273,0.9,1134,2.5
50502108515,37,1300,588,211,1375,0.8,927,2
50502108516,32,1394,680,320,1468,0.8,1355,2.5
50502108517,31,1439,624,300,1375,0.8,1131,2.4
50502108518,36,1509,692,315,1364,0.7,1217,2.2
50502108519,30,1519,830,320,1712,0.8,1474,2.4
50502108520,31,1515,790,320,1533,0.8,1400,2.5
50502108521,30,1408,696,320,1368,0.8,1241,2.4
50502108522,40,1300,631,300,1613,0.7,1239,2.1
50502108523,34,1408,618,285,1302,0.8,990,2.2
50502108524,31,1498,828,320,1676,0.8,1363,2.4
50502108525,39,1496,734,340,1718,0.7,1375,2.3
50502108526,33,1500,759,300,1545,0.8,1276,2.2
50502108527,33,1430,756,320,1738,0.8,1442,2.4
50502108528,33,1510,729,318,1769,0.8,1319,2.5
50502108529,33,1560,762,315,1609,0.8,1370,2.2
50502108530,31,1582,812,323,1674,0.8,1414,2.4
50502108531,37,1300,439,270,1523,1,1261,3
50502108532,37,1560,557,300,1696,0.9,1611,3
50502108533,0,0,0,0,0,0,0,0
50502108534,0,0,0,0,0,0,0,0
50502108535,35,1517,491,300,1281,0.9,1183,3
50502108536,43,1333,494,200,1410,0.9,1233,2.6
50502108537,35,1500,484,320,1586,0.9,1422,3.3
50502108538,0,0,0,0,0,0,0,0
50502108539,31,1500,559,305,1587,1,1692,3.7
50502108540,33,1300,488,300,1412,0.9,1375,3.2
50502108541,28,1342,510,278,1318,0.9,1281,3.5
50502108542,38,1300,429,265,1199,0.9,990,2.9
50502108543,35,1509,514,320,1597,0.9,1268,3.1
50502108544,33,1517,491,350,1442,0.9,1442,3.3
50502108701,39,0,900,0,0,0,0,0
50502108801,37,2167,1047,301,3014,0.8,1821,2.1
50502108802,52,850,574,365,966,0.6,924,1.8
50502108803,35,1846,1334,400,2882,0.6,1979,2.1
50502108804,36,2500,1036,202,2849,0.7,2100,2.2
50502108805,34,2167,1217,370,2965,0.8,2534,2.4
50502108806,40,3033,1044,120,4083,0.9,3416,2.9
50502108807,39,2600,1289,450,3416,0.8,2687,2.7
50502108808,36,2200,1080,376,2853,0.8,1926,2.2
50502108809,35,2004,1157,370,2785,0.8,2083,2.3
50502108810,35,2300,1372,430,2859,0.8,2384,2.3
50502108811,35,2167,1322,490,2852,0.7,2340,2.4
50502108812,35,2300,1162,250,3277,0.8,2405,2.4
50502108813,33,2044,1266,392,2812,0.8,2191,2.3
50502108814,34,2277,1196,360,2763,0.9,2169,2.4
50502108815,37,2350,1119,400,2625,0.8,1989,2.4
50502108816,37,3010,1226,430,3303,0.8,2866,2.8
50502108817,41,2284,1184,450,3299,0.8,2732,2.6
50502108818,36,1950,936,300,2370,0.8,1567,2.1
50502108819,35,1950,1043,380,2577,0.8,1869,2.1
50502108820,35,2000,970,373,2328,0.7,1598,2
50502108821,34,2000,1309,433,2940,0.7,2150,2.1
50502108822,36,1700,1162,430,2407,0.7,1901,2.1
50502108823,35,1708,927,405,2125,0.7,1487,2
50502108824,40,1731,985,410,2412,0.7,1803,2.1
50502108825,33,2000,1318,425,2553,0.7,2097,2.1
50502108826,34,2065,1327,420,3024,0.7,2250,2.1
50502108827,45,2000,1154,375,2562,0.7,2139,2.2
50502108828,35,1925,1093,405,2594,0.7,1721,2.1
50502108829,36,1937,957,400,2250,0.7,1653,2
50502108830,36,1907,1270,450,2764,0.7,2327,2.3
50502108831,37,1896,953,400,2148,0.7,1609,2.1
50502108832,50,1712,955,400,2136,0.7,1787,2.1
50502108833,43,3033,991,630,3892,0.8,3277,3.2
50502108834,42,2135,813,350,2819,0.7,1640,2.1
50502108835,43,2600,1260,625,3611,0.7,3134,2.9
50502108901,42,2495,1153,460,2916,0.7,2309,2.4
50502108903,38,2455,717,360,2799,0.8,2071,2.5
50502108904,0,0,0,0,0,0,0,0
50502108905,42,2200,777,400,2399,0.8,1792,2.3
50502108906,41,2226,958,418,2452,0.7,2079,2.3
50502108907,37,2700,1125,550,3075,0.8,2700,2.7
50502108909,40,2500,1054,500,2714,0.7,2286,2.6
50502108910,72,10,416,308,780,0.8,539,1.2
50502108911,42,2800,1008,455,3125,0.8,2607,2.9
50502108912,38,2316,1119,520,3021,0.9,2827,3.1
50502108913,56,2292,619,200,2432,0.8,1763,2.5
50502108914,41,3000,1038,540,3536,0.8,3083,3
50502108915,48,3500,1359,250,4249,0.7,4249,2.9
50502108916,42,2333,993,450,3343,0.8,2916,3
50502108917,41,3000,1012,555,2961,0.8,2791,2.9
50502108918,42,2167,980,395,3365,0.7,2824,2.8
50502108919,36,2750,1163,363,2687,0.8,2083,2.4
50502108920,37,2167,966,385,2399,0.9,2270,3
50502108921,37,2819,1173,400,3234,0.8,2678,2.7
50502108923,40,2638,1263,520,3133,0.8,2825,2.8
50502108924,40,2496,1219,428,2888,0.8,2528,2.6
50502108925,45,2513,971,675,3272,0.8,3091,3
50502108926,38,2818,1292,650,3619,0.8,3538,3.3
50502108927,53,2427,684,380,2562,0.7,1545,2.2
50502108928,0,0,0,0,0,0,0,0
50502108929,57,2335,822,560,2366,0.8,1492,2.4
50502108930,44,2750,1160,550,3303,0.7,3125,3
50502108931,49,2167,882,445,2874,0.7,2150,2.6
50502108932,40,2415,1135,520,3327,0.8,3111,3
50502108933,42,2500,903,478,2963,0.8,2470,2.9
50502108934,49,2167,765,490,2666,0.6,1416,2.5
50502108935,39,2200,1071,380,2750,0.8,2382,2.7
50502108937,0,0,0,0,0,0,0,0
50502108938,41,2320,1150,470,3236,0.8,2941,2.9
50502108939,40,2340,921,400,2550,0.7,2225,2.8
50502108940,45,2492,1055,450,2963,0.7,2437,2.7
50502108941,42,2286,988,480,2660,0.8,2428,2.9
50502108942,46,2400,1004,700,3031,0.7,2884,3
50502108943,43,2513,996,635,2818,0.7,2681,3
50502108944,44,2817,1033,525,3333,0.7,3146,3
50502108945,42,2238,985,630,2431,0.7,2408,2.9
50502108947,47,2152,995,290,3333,0.8,3125,3
50502108948,42,2132,940,565,2772,0.8,2457,3
50502108949,43,2625,1023,515,3229,0.7,2957,3
50502108950,43,2200,991,557,2866,0.7,2547,2.9
50502108951,39,2600,988,735,3432,0.8,3329,3.2
50502108952,42,2450,926,560,3150,0.8,3020,3.1
50502108953,47,2523,780,600,3285,0.7,1937,2.6
50502108954,39,3033,1208,552,2863,0.8,2824,2.8
50502108955,38,2708,1019,800,2785,1,2036,2.5
50502108956,36,2817,1302,590,3225,0.8,3024,2.9
50502108957,38,2400,1111,500,2840,0.8,2596,2.7
50502108958,74,2201,717,445,1924,0.8,1367,1.9
50502108959,51,2200,938,490,2899,0.6,1638,2.1
50502108960,43,2950,892,300,3111,0.7,2750,3
50502109002,35,1600,846,350,1910,0.8,1480,2.4
50502109003,46,1610,537,300,1825,0.7,1354,2.5
50502109004,34,1518,869,335,1827,0.7,1443,2
50502109005,34,1636,956,340,2040,0.8,1648,2.3
50502109006,35,1599,897,370,2117,0.7,1692,2.3
50502109007,36,1517,971,350,2157,0.7,1689,2.1
50502109008,40,1543,803,340,1778,0.7,1410,2.2
50502109009,36,1775,805,340,2008,0.7,1520,2.1
50502109010,34,1677,745,330,1738,0.8,1538,2.4
50502109011,35,1647,511,170,1192,0.9,794,2.2
50502109012,35,1419,550,280,1302,0.9,1120,2.4
50502109013,33,1600,821,330,1720,0.8,1437,2.4
50502109014,33,1600,877,350,1865,0.7,1542,2.2
50502109016,33,1500,737,345,1588,0.8,1455,2.5
50502109017,36,1528,835,330,1792,0.8,1515,2.4
50502109019,31,1581,849,350,1592,0.7,1461,2.3
50502109020,34,1574,730,335,1531,0.8,1336,2.4
50502109021,31,1517,801,350,1701,0.9,1414,2.5
50502109022,34,1500,793,345,1619,0.8,1460,2.3
50502109023,34,1500,844,320,1656,0.8,1433,2.1
50502109024,33,1545,843,330,1895,0.8,1508,2.3
50502109025,37,1600,748,320,1604,0.7,1202,2.1
50502109027,34,1578,843,340,1958,0.8,1494,2.3
50502109028,32,1600,943,350,1983,0.8,1705,2.3
50502109029,33,1505,793,330,1662,0.8,1364,2.2
50502109030,34,1566,806,345,1716,0.7,1527,2.2
50502109031,31,1733,900,350,1837,0.8,1608,2.3
50502109032,34,1519,748,350,1625,0.8,1461,2.6
50502109033,34,1473,956,350,2106,0.7,1598,2.2
50502109034,33,1577,784,350,1712,0.7,1350,2.2
50502109035,35,1417,883,340,1803,0.8,1625,2.2
50502109036,33,1600,785,350,1735,0.8,1519,2.3
50502109101,29,1658,1211,400,2166,1.1,1666,1.5
50502109201,36,2500,1342,550,2874,0.7,2469,2.4
50502109202,36,2400,1326,490,2640,0.8,2328,2.4
50502109203,36,2300,1331,440,3197,0.7,2416,2.3
50502109204,36,2167,1213,455,2944,0.8,2392,2.3
50502109205,34,2320,1298,475,2750,0.8,2290,2.4
50502109206,34,2167,1421,450,2978,0.8,2284,2.3
50502109207,35,2134,1159,330,2750,0.8,1875,2.2
50502109208,35,2000,1192,380,2729,0.8,1934,1.9
50502109209,33,2000,1389,430,2894,0.8,2387,2
50502109210,45,2876,1151,650,2369,0.8,2195,2
50502109211,42,3085,1339,495,3264,0.8,2434,1.9
50502109212,34,2167,1235,400,2250,0.8,1786,1.8
50502109213,37,2383,1138,445,2888,0.8,2119,2.1
50502109214,37,2167,1166,460,2550,0.7,1708,2.2
50502109215,38,1800,1004,400,2774,0.8,1928,1.9
50502109216,34,1898,1282,375,2360,0.9,1901,1.8
50502109217,36,1800,1192,415,2818,0.8,2139,2.3
50502109218,37,2300,1125,430,2636,0.8,2239,2.5
50502109219,36,2264,1273,465,3113,0.8,2591,2.5
50502109220,38,2500,1086,400,2650,0.7,1958,1.9
50502109221,34,1885,1205,330,2535,0.8,1803,2
50502109222,36,1712,1128,340,2607,0.8,1533,1.9
50502109223,36,2000,1168,400,3010,0.8,2034,2.2
50502109224,34,1950,1312,400,2547,0.8,1994,2
50502109225,36,2135,1302,400,2788,0.7,2150,2.2
50502109226,35,2000,1120,350,2833,0.7,2036,2.2
50502109227,38,2167,1320,470,3214,0.6,2263,2
50502109228,36,1934,1384,415,2949,0.7,2102,2.1
50502109229,36,1733,1354,340,2874,0.8,2117,2
50502109230,38,2809,1263,450,4437,0.8,3360,2.9
50502109231,34,1950,1194,415,2520,0.7,1927,2
50502109232,36,2000,1112,380,2488,0.7,1914,2.1
50502109301,33,1733,904,310,1980,0.9,1591,2
50502109302,35,1625,908,300,1930,0.8,1471,1.9
50502109303,45,2428,804,670,2542,0.7,2187,2.7
50502109304,36,2000,1090,475,2625,0.7,1968,2.5
50502109305,47,1825,866,370,2683,0.7,1983,2.5
50502109306,48,2262,710,440,2044,0.7,1652,2.5
50502109307,49,2000,641,350,1974,0.7,1708,2.6
50502109308,40,2600,1049,650,3250,0.7,3111,3
50502109309,33,1538,1040,290,1949,0.9,1536,1.9
50502109310,33,1149,960,255,1676,1,1287,1.7
50502109311,34,1400,1007,300,2146,0.9,1730,2.2
50502109312,36,1517,882,250,1875,0.9,1329,1.7
50502109313,33,1384,929,300,1784,0.8,1442,1.9
50502109314,37,1600,1002,320,2211,0.8,1720,2.2
50502109315,43,1950,728,320,2125,0.7,1699,2.2
50502109316,40,2798,1023,690,3366,0.8,3214,3.2
50502109317,39,2374,829,350,2369,0.8,2181,2.8
50502109318,42,2167,828,350,2437,0.7,1922,2.6
50502109319,41,1842,516,300,1593,0.7,1237,2.2
50502109320,41,2292,1092,635,3229,0.7,3115,2.9
50502109321,44,2167,803,345,2366,0.7,1987,2.5
50502109322,43,2000,768,400,2107,0.7,1819,2.8
50502109323,52,2400,660,500,2053,0.6,1721,2.6
50502109324,43,2184,730,378,2187,0.7,2019,2.7
50502109325,42,2167,772,430,2187,0.7,1771,2.8
50502109326,52,1921,647,490,2045,0.7,1805,2.7
50502109327,36,2600,1130,490,3250,0.8,3062,3
50502109328,44,2500,967,450,2316,0.7,2238,2.5
50502109329,39,2838,1122,495,3276,0.8,3146,3
50502109330,59,0,437,250,0,0.5,350,1
50502109401,55,3870,939,190,3200,0.7,1520,2.1
50502109402,46,2000,1191,400,2634,0.8,2163,2
50502109403,47,2600,1167,523,3147,0.7,2425,2.4
50502109404,46,2000,1053,415,2473,0.8,2102,2.3
50502109405,41,2650,1088,410,3263,0.8,2356,2.5
50502109406,41,3272,1080,450,3273,0.8,2853,2.7
50502109407,37,2600,969,307,2833,0.8,2388,2.6
50502109408,52,2800,940,480,2727,0.7,1702,2.3
50502109409,43,3167,1276,500,4049,0.8,3521,2.9
50502109410,40,3900,1196,600,3860,0.8,3416,2.9
50502109411,46,3100,1232,685,3856,0.7,3536,2.8
50502109412,43,3000,1048,400,3018,0.7,2264,2.6
50502109413,40,2834,1009,420,3562,0.9,3150,3.1
50502109414,44,2550,1106,465,3299,0.8,2750,2.7
50502109415,40,2600,1062,400,3874,0.8,2708,2.7
50502109416,0,0,0,0,0,0,0,0
50502109417,58,2344,633,122,2035,0.6,768,1.8
50502109418,54,4333,1161,555,2833,0.7,2428,2.5
50502109419,51,2213,1083,400,2805,0.7,1843,2.1
50502109501,33,1228,816,293,1645,0.8,1227,1.9
50502109502,33,1387,889,275,1839,0.8,1256,1.7
50502109503,33,1560,904,280,1837,0.8,1403,1.9
50502109504,36,1701,953,320,1974,0.7,1568,2
50502109505,37,1820,1017,350,2208,0.7,1542,1.9
50502109506,38,1625,1073,330,2210,0.7,1547,1.8
50502109507,34,1733,900,280,2029,0.8,1481,2
50502109508,35,1602,965,300,2112,0.8,1610,2
50502109509,37,1647,958,300,2078,0.7,1551,1.9
50502109510,41,1521,942,328,2095,0.7,1396,1.7
50502109511,35,1493,1023,350,2250,0.8,1678,2
50502109512,35,1575,965,370,2237,0.7,1562,1.9
50502109513,37,2000,854,350,2262,0.7,1658,2.5
50502109514,36,1647,1003,340,2131,0.8,1631,2.2
50502109515,36,1975,995,325,2222,0.7,1683,2.1
50502109516,34,1415,1113,320,2308,0.8,1510,1.8
50502109517,36,2167,1053,300,2285,0.8,1652,2.1
50502109518,37,2058,1255,400,2481,0.7,2226,2.3
50502109519,37,1972,964,325,2305,0.8,1453,1.9
50502109520,37,1540,957,320,2283,0.8,1573,2
50502109521,36,2167,1145,400,2892,0.8,2104,2.4
50502109522,44,1820,860,330,2547,0.7,1598,2
50502109523,39,2000,1017,315,2291,0.7,1544,2
50502109524,35,1790,1075,328,2161,0.7,1711,2
50502109525,37,1642,1155,375,2380,0.7,1812,1.9
50502109526,37,2167,1153,350,2963,0.8,2024,2.3
50502109527,39,2400,1228,360,2860,0.8,2047,2.3
50502109528,40,1950,866,283,2589,0.8,1666,1.9
50502109601,34,2040,1155,420,2595,0.8,2070,2.2
50502109602,72,1486,640,350,1604,0.7,820,1.5
50502109603,42,2704,850,418,3022,0.8,2449,3
50502109604,45,3000,1007,585,4428,0.7,3468,2.9
50502109605,42,3500,1107,830,3727,0.7,3444,3.1
50502109606,43,3000,943,820,2812,0.7,2583,3
50502109607,38,2550,911,295,2294,0.8,1937,2.5
50502109608,35,1600,1039,350,1919,0.9,1641,2
50502109609,41,2909,974,490,3541,0.8,2874,2.9
50502109610,46,2600,886,600,3392,0.8,2583,2.8
50502109611,40,2793,787,375,2650,0.8,1988,2.7
50502109612,40,2958,942,408,3218,0.8,2625,2.9
50502109613,41,2600,1206,505,3270,0.8,2849,2.9
50502109614,38,2900,1340,440,3307,0.8,2928,2.8
50502109615,41,2610,1388,800,4062,0.8,3457,2.9
50502109616,44,3000,961,490,3160,0.7,2328,2.6
50502109617,41,2817,1137,563,3568,0.8,3162,2.9
50502109618,40,2620,1066,485,3115,0.8,2488,2.8
50502109619,41,3000,1289,600,3716,0.8,3422,2.8
50502109620,42,3000,1079,425,3399,0.8,2522,2.6
50502109621,44,2450,1062,415,2840,0.7,2170,2.5
50502109622,17,3200,169,730,3166,0.8,2583,2.9
50502109623,55,3250,667,550,3096,0.7,2363,2.9
50502109624,44,3300,1024,763,3511,0.7,3086,2.9
50502109625,44,2749,994,700,3750,0.7,3134,2.9
50502109626,48,2800,1274,740,4035,0.7,3055,2.7
50502109627,0,0,0,0,0,0,0,0
50502109628,47,2600,888,483,2843,0.7,2299,2.7
50502109629,42,2838,1091,380,3200,0.8,2036,2.4
50502109630,43,2134,883,340,2636,0.8,2143,2.5
50502109631,40,3000,1089,600,3971,0.8,3611,3.3
50502109701,41,2500,857,340,2594,0.7,1968,2.4
50502109702,41,2386,914,345,2750,0.7,2073,2.3
50502109703,38,1733,933,320,2083,0.8,1589,2.1
50502109704,38,1997,1099,370,2540,0.7,2055,2.2
50502109705,37,2101,983,400,2517,0.7,2171,2.4
50502109706,40,2800,976,350,3134,0.8,2562,2.8
50502109707,41,2080,804,315,2083,0.8,1218,2.2
50502109708,40,2550,888,320,2353,0.8,1875,2.5
50502109709,37,2223,914,370,2299,0.8,1983,2.4
50502109710,41,1300,750,260,1987,0.8,1268,1.7
50502109711,42,1733,991,360,2388,0.7,1625,2
50502109712,37,1733,849,360,1862,0.7,1559,2.2
50502109713,38,1733,1063,320,2353,0.7,1601,1.9
50502109714,41,2000,882,300,2222,0.7,1708,2.1
50502109715,37,1944,1037,383,2725,0.8,2225,2.5
50502109716,40,1914,928,360,2240,0.7,1889,2.1
50502109717,36,1811,1054,300,2579,0.8,1867,2.2
50502109718,38,2234,963,367,2650,0.8,2269,2.6
50502109719,35,2383,906,290,2060,0.8,1551,2.2
50502109720,37,1761,1065,380,2322,0.7,1908,2.2
50502109721,38,1950,987,300,2194,0.7,1583,2
50502109722,37,2000,935,350,2428,0.7,1731,2.2
50502109723,34,1967,898,280,2076,0.8,1506,2.1
50502109724,35,1733,860,340,2017,0.8,1516,2
50502109725,43,2900,1437,450,3916,0.8,3416,2.9
50502109726,80,463,493,194,885,0.8,542,1.1
50502109727,39,2696,1193,330,3750,0.8,2449,2.6
50502109728,82,1200,474,400,1216,0.6,1004,1.6
50502109729,40,2300,1026,340,3100,0.7,2269,2.6
50502109730,43,3000,1128,420,4764,0.8,4554,3
50502109731,41,2560,1210,400,3480,0.8,3365,3
50502109732,43,3017,1234,500,4542,0.8,4041,3
50502109733,47,2409,1172,355,3575,0.8,3031,2.7
50502109734,0,0,0,0,0,0,0,0
50502130101,50,1950,734,465,2374,0.7,2094,2.8
50502130102,50,1700,803,450,2550,0.7,2229,2.8
50502130103,42,1950,645,360,1906,0.8,1589,2.7
50502130104,43,2000,774,320,2528,0.7,2107,2.9
50502130105,42,2950,770,560,3104,0.7,3045,3.2
50502130106,44,1867,779,300,2075,0.7,1792,2.6
50502130107,0,0,0,0,0,0,0,0
50502130108,44,2625,870,525,2694,0.8,2555,3.1
50502130109,41,1600,778,340,2291,0.8,1843,2.8
50502130110,48,2392,754,190,2805,0.7,1624,2.6
50502130111,48,2427,865,130,2750,0.8,2382,2.9
50502130112,46,1950,481,159,1625,0.7,1104,2.6
50502130113,42,1517,556,135,1875,0.9,1375,2.9
50502130114,32,3117,1488,795,3562,0.8,3416,3
50502130115,49,2000,827,453,2225,0.7,1888,2.6
50502130116,39,2167,837,390,2643,0.7,2232,2.8
50502130117,38,2140,833,350,1963,0.7,1710,2.4
50502130118,50,2420,795,450,2299,0.7,2125,2.8
50502130119,53,2167,569,435,2446,0.7,2211,2.9
50502130120,56,1950,819,580,2583,0.7,2356,2.8
50502130121,54,1900,532,130,2042,0.7,1125,2.4
50502130122,51,2383,621,150,1850,0.8,1319,2.7
50502130123,51,2290,552,200,2025,0.7,970,2.2
50502130124,46,2000,736,300,2303,0.7,2055,2.8
50502130125,36,2383,804,320,2227,0.8,1708,2.5
50502130126,37,2167,883,330,2650,0.8,2288,2.6
50502130127,41,2098,865,400,3050,0.7,2295,2.6
50502130128,46,1517,495,254,1778,0.8,1016,2.4
50502130129,41,2167,903,350,2440,0.7,2083,2.6
50502130130,43,1950,824,375,2287,0.7,1847,2.6
50502130131,46,2500,955,350,3041,0.8,2963,3.2
50502130132,45,2000,806,350,2545,0.7,1767,2.4
50502130133,44,2167,909,500,2666,0.7,2571,3
50502130201,40,2167,1042,420,2428,0.8,2133,2.5
50502130202,41,1621,725,340,1583,0.7,1341,2.1
50502130203,44,2503,835,375,2809,0.8,2402,2.8
50502130204,42,2238,838,350,2524,0.7,2038,2.6
50502130205,40,2000,773,420,2235,0.7,1812,2.4
50502130206,43,1647,715,300,1520,0.7,1224,1.9
50502130207,43,1867,742,340,1718,0.7,1465,2.2
50502130208,36,1560,856,350,2100,0.7,1422,2.2
50502130209,40,1700,987,350,2233,0.7,1718,2.2
50502130210,40,1930,818,300,1843,0.7,1345,1.9
50502130211,37,1657,786,390,1875,0.7,1463,2.2
50502130212,41,1797,743,350,2068,0.7,1401,2.1
50502130213,42,1831,957,350,2446,0.7,1777,2.3
50502130214,45,2328,958,400,2666,0.7,1875,2.3
50502130215,60,2450,626,321,2349,0.7,872,2
50502130216,37,1928,844,340,1906,0.7,1395,2.1
50502130217,40,1684,782,320,1781,0.7,1358,2.3
50502130218,38,1799,810,300,1807,0.7,1355,2
50502130219,43,1991,654,345,2125,0.7,1625,2.6
50502130220,42,1733,850,345,2014,0.7,1483,2.1
50502130221,40,1633,842,280,1930,0.8,1267,1.9
50502130222,48,2600,966,340,2676,0.7,2356,2.6
50502130223,37,1975,907,365,2220,0.7,1778,2.4
50502130224,42,1658,859,370,2308,0.7,1507,2.1
50502130225,39,1800,856,350,2015,0.7,1550,2.2
50502130226,40,1690,722,350,2088,0.8,1645,2.5
50503109801,40,1733,788,360,1741,0.7,1654,2.7
50503109802,35,1733,728,320,1784,0.7,1715,2.8
50503109803,42,1800,734,420,1942,0.7,1761,2.7
50503109804,42,1499,693,370,1825,0.7,1609,2.5
50503109805,43,1733,700,400,1946,0.7,1713,2.8
50503109806,33,1398,568,268,1325,0.9,1208,2.7
50503109807,33,1300,481,300,1263,0.8,1141,2.7
50503109808,36,1536,544,283,1656,1,1489,3.4
50503109809,34,1374,543,270,1797,0.9,1446,2.9
50503109810,36,1300,457,300,1178,0.9,1077,2.7
50503109811,30,1467,490,300,1201,1,1178,3.1
50503109812,32,1394,434,250,979,0.9,966,2.7
50503109813,46,1335,419,200,966,0.8,927,2.3
50503109814,36,1408,482,300,1395,0.8,1237,3
50503109815,38,1159,503,280,1357,0.8,1276,2.6
50503109816,42,1498,596,269,2125,0.8,1937,3
50503109817,36,1733,653,365,1767,0.8,1819,3.2
50503109818,0,0,0,0,0,0,0,0
50503109819,39,1517,572,228,1553,0.8,1242,2.7
50503109820,38,1723,744,370,2018,0.8,1841,3
50503109821,39,1384,609,350,1511,0.8,1357,2.7
50503109822,34,1863,603,270,1906,0.8,1705,2.9
50503109823,41,1733,691,395,2079,0.8,1988,3.1
50503109824,42,1885,830,360,2117,0.7,1818,2.7
50503109825,40,1868,734,320,2125,0.7,1708,2.8
50503109826,38,1560,860,400,1937,0.7,1937,2.9
50503109827,38,1800,748,415,1924,0.8,1641,3
50503109828,38,1529,794,410,2053,0.8,1886,2.9
50503109829,38,1840,698,363,1912,0.8,1864,3.1
50503109901,76,1842,486,228,1040,0.8,809,1.8
50503109902,32,1920,895,365,2408,0.8,2238,3.1
50503109903,83,470,463,145,911,0.7,644,1.4
50503109904,34,1600,752,378,2200,0.7,1937,3
50503109905,34,1950,722,350,1902,0.8,1712,2.9
50503109906,33,1912,763,350,2421,0.8,2296,3.2
50503109907,36,1800,896,350,2161,0.8,1865,2.9
50503109908,48,0,0,0,0,0,0,0
50503109910,37,1950,725,320,2159,0.8,1971,3
50503109911,35,1464,789,350,1781,0.7,1474,2.7
50503109913,33,1800,825,385,2161,0.8,2069,3.2
50503109915,32,1715,762,350,1988,0.8,1818,3
50503109916,37,1717,732,350,1731,0.7,1517,2.8
50503109917,30,1517,662,330,1702,0.7,1423,2.8
50503109918,30,1517,898,340,1895,0.7,1656,2.8
50503109919,35,1733,802,365,2193,0.7,2065,3
50503109920,33,1625,694,330,1666,0.7,1483,2.9
50503109921,34,1874,681,355,1875,0.8,1773,3.1
50503109923,40,1408,722,333,1658,0.7,1550,2.6
50503109925,33,1800,794,370,2270,0.8,2129,3.1
50503109929,36,1430,633,333,1632,0.7,1409,2.5
50503109930,37,1400,621,250,1625,0.7,1375,2.6
50503109931,34,1500,673,300,1552,0.7,1462,2.7
50503109932,36,1375,593,290,1482,0.8,1284,2.6
50503109933,34,1509,639,325,1737,0.8,1637,2.9
50503109934,82,493,501,275,922,0.6,723,1.5
50503109936,27,1800,922,363,2289,0.9,2250,3.6
50503109937,32,1609,656,320,1375,0.6,1163,2.1
50503109938,35,2121,661,284,2250,0.8,1857,2.9
50503109939,33,1625,670,358,1521,0.8,1471,3.1
50503109940,33,1600,883,305,1687,0.7,1393,2
50503109941,30,1600,828,350,1833,0.8,1708,3
50503109943,32,1773,791,390,2200,0.8,1937,2.9
50503109944,32,1600,832,320,2154,0.8,1492,2.6
50503109945,30,1991,847,398,2234,0.8,2271,3.4
50503109946,33,1690,744,300,1937,0.8,1635,2.6
50503109948,31,1882,872,325,1862,0.7,1531,2.7
50503109949,33,1810,781,350,1978,0.8,1924,3.2
50503109950,37,1500,725,320,1433,0.6,1184,1.8
50503109952,35,1733,746,370,2154,0.8,1963,3.1
50503109953,31,1636,802,350,1773,0.8,1718,3
50503109954,30,1950,791,365,2125,0.8,1937,3
50503109955,30,1800,804,340,2062,0.8,1818,3
50503109956,31,1670,780,340,1653,0.8,1468,2.5
50503109957,29,1850,785,340,1875,0.8,1666,2.8
50503109958,31,1726,814,350,1724,0.7,1513,2.7
50503109959,30,1538,736,360,2096,0.9,1875,3.2
50503109960,36,1742,818,340,2163,0.7,1833,2.8
50503109961,28,1733,718,350,1575,0.8,1395,2.6
50503109962,31,1733,845,328,1850,0.8,1470,2.4
50503109963,34,1749,763,390,2216,0.8,2111,3.2
50503109964,32,1567,833,310,1593,0.7,1321,2
50503109965,33,1950,782,392,2399,0.8,2200,3.5
50503109966,33,1690,790,340,1812,0.8,1656,2.5
50503109967,0,0,0,0,0,0,0,0
50503110001,38,2167,1065,485,2750,0.8,2625,3.2
50503110002,38,2037,852,490,3062,0.8,3050,3.3
50503110005,30,1733,746,330,2055,0.9,1928,3.3
50503110006,30,1603,730,360,1942,0.8,1812,3.1
50503110008,27,1842,889,350,2299,0.9,2241,3.5
50503110009,29,1560,725,320,1617,0.8,1493,2.9
50503110010,33,1485,652,300,1583,0.7,1357,2.6
50503110011,32,1950,905,385,2190,0.8,1919,2.8
50503110012,46,0,725,0,2250,1.6,2250,3
50503110013,42,1993,739,480,2522,0.7,2360,3
50503110014,35,1950,845,420,2317,0.7,2134,3
50503110015,35,1950,883,450,2471,0.8,2360,3.1
