SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
50705118605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,17,3,11,11,5,6,0,3,52,0,0,0,0,0,0,0,0,0,6,0,3,0,5,4,3,6,4,0,18,31,15,17,19,19,15,11,0,0,127,5,4,3,6,6,0,0,0,0,21,40,36,30,44,34,39,33,19,0,274,0,0,4,0,3,13,21,14,5,57,13,7,7,13,9,10,4,5,0,71,0,0,0,0,0,3,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,14,8,13,0,50,0,0,0,4,0,9,14,6,4,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,4,6,0,23,5,18,9,9,13,4,3,0,3,72,0,0,0,0,0,0,0,0,0,7,4,4,4,0,10,12,10,3,0,51,86,30,41,38,31,31,18,3,0,274
50705118606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,3,5,6,0,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,22,29,18,16,8,16,10,6,3,0,105,4,0,5,0,3,0,4,0,0,21,34,23,24,16,30,32,29,15,4,216,0,0,0,3,4,10,15,13,4,44,5,0,0,3,8,6,10,0,0,30,0,0,0,0,5,3,3,3,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,13,4,0,29,0,0,0,0,3,3,3,5,3,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,4,4,18,0,3,9,7,10,10,6,3,0,40,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,10,0,0,0,26,60,37,26,22,31,27,17,3,6,221
50705118607,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,13,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,3,0,0,0,15,18,11,12,7,7,5,4,0,0,76,0,0,0,4,3,4,0,0,0,16,25,15,26,15,20,21,23,5,0,148,0,0,0,0,3,12,11,7,0,34,5,7,0,3,6,7,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,5,0,34,0,0,0,0,4,8,5,0,0,15,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,8,0,0,3,0,4,11,0,0,0,26,0,0,0,0,0,0,3,0,0,3,3,0,8,0,6,10,4,0,0,23,36,22,28,19,13,10,13,4,0,148
50705118608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,0,9,7,0,6,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,17,10,6,7,4,19,4,0,0,67,3,0,7,0,4,0,0,0,0,10,22,14,15,11,19,29,15,14,3,137,0,0,0,0,3,9,5,8,0,28,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,18,0,0,0,0,0,0,10,7,3,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,7,0,0,6,3,8,6,6,6,0,38,0,0,0,0,0,0,0,3,0,3,4,0,0,0,5,3,6,3,0,19,30,18,15,11,11,25,16,6,0,139
50705118609,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,5,4,5,0,8,3,6,11,4,8,13,4,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,7,7,10,0,37,28,8,9,24,14,12,6,0,3,104,6,4,3,4,3,5,4,4,4,30,45,19,18,34,31,40,43,26,13,270,0,0,0,5,5,21,26,13,8,84,13,9,7,6,3,10,4,5,0,55,0,0,0,0,0,10,5,3,0,18,0,0,0,0,0,0,0,4,10,14,0,0,0,3,6,9,22,16,4,58,0,0,0,0,4,7,12,16,4,40,0,0,0,0,0,4,6,0,0,6,0,0,0,0,0,8,7,12,0,27,8,3,7,6,9,13,3,0,0,54,0,0,0,0,0,0,3,4,0,14,4,0,3,5,4,19,7,12,3,65,50,25,27,36,20,25,15,6,6,215
50705118610,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,3,0,15,4,8,6,0,6,10,0,0,0,45,0,0,0,0,0,0,0,0,3,6,0,0,8,0,3,8,8,3,0,29,31,20,16,18,12,12,5,4,3,120,3,4,5,0,0,4,0,0,0,12,42,31,34,25,25,38,23,19,10,242,0,0,0,0,9,18,19,9,7,61,8,11,6,8,7,8,4,4,0,49,0,0,0,0,0,5,4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,5,0,33,0,0,0,0,5,5,7,0,0,18,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,6,3,3,0,17,10,12,10,5,19,14,8,0,0,73,0,0,0,3,0,0,0,0,3,5,7,7,4,3,6,6,12,3,0,50,64,43,33,29,30,31,11,8,5,245
50705118611,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,6,5,0,19,29,7,12,13,5,15,5,0,0,85,5,4,0,4,0,4,0,0,0,14,37,14,19,19,20,32,21,11,0,174,0,0,3,0,7,5,11,7,0,43,0,4,5,4,5,0,5,0,0,28,0,0,0,0,3,6,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,17,0,0,0,0,0,6,0,9,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,11,0,4,3,7,0,5,3,0,0,28,0,0,0,0,0,0,0,0,0,3,4,6,5,0,4,7,8,5,0,35,50,25,29,24,20,16,17,0,0,180
50705118612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,4,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,15,28,10,10,12,8,6,5,6,0,85,0,0,0,0,6,0,0,0,0,11,31,17,20,19,25,25,23,16,4,173,0,0,0,4,3,13,18,7,3,55,4,6,10,0,6,8,0,0,0,30,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,5,12,0,0,28,0,0,0,0,0,5,8,8,4,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,4,11,7,6,0,37,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,14,0,3,0,34,52,29,21,25,26,15,13,10,0,175
50705118613,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,9,0,6,0,5,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,9,21,7,12,13,8,10,0,0,0,72,0,0,0,3,3,0,0,0,0,5,23,10,22,17,23,23,13,12,3,141,0,0,0,0,6,10,14,3,4,36,0,3,7,3,9,4,3,4,0,38,0,0,0,0,0,0,3,4,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,3,5,0,20,0,0,0,0,0,0,3,3,5,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,11,0,6,14,3,14,8,0,0,4,47,0,0,0,0,0,0,0,0,0,6,5,0,4,0,4,0,0,0,0,25,44,18,27,22,9,20,10,0,0,154
50705118614,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,3,5,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,12,35,6,15,8,11,3,10,0,0,87,0,0,0,0,5,0,0,0,0,9,44,13,27,13,25,12,13,4,3,152,0,0,0,5,8,9,5,5,0,31,10,5,10,4,5,6,3,0,0,31,0,0,0,0,0,3,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,6,0,3,0,21,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,6,0,5,10,5,9,7,4,0,0,34,0,0,0,0,0,0,0,0,0,5,8,0,4,0,0,7,0,5,0,22,61,18,25,13,24,6,12,0,0,151
50705118615,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,3,6,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,15,9,9,5,9,10,3,4,0,0,52,8,0,7,4,0,0,0,0,0,21,21,17,10,15,17,22,19,10,3,145,0,0,0,3,3,12,13,10,4,47,0,3,4,3,3,8,6,0,0,29,0,0,0,0,5,3,5,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,13,3,4,36,0,0,0,0,0,6,4,3,0,19,0,0,0,0,0,4,0,5,6,9,0,0,0,0,0,3,3,0,0,14,0,8,4,4,4,3,6,0,0,39,0,0,0,0,0,0,5,0,0,6,0,0,6,4,5,9,8,0,0,27,17,30,23,9,25,14,12,4,0,121
50705118616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,12,0,0,9,4,13,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,5,5,4,0,3,8,0,30,42,25,23,23,11,17,10,0,4,144,3,5,3,0,3,9,3,0,0,21,50,29,34,35,36,35,27,12,5,255,0,0,0,5,10,11,18,9,0,50,6,0,4,5,6,9,6,5,0,53,0,0,0,0,0,8,7,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,12,8,3,41,0,0,0,0,5,5,6,3,8,31,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,3,3,3,0,16,7,0,12,9,23,11,0,0,0,60,0,0,0,0,0,0,0,0,0,8,6,4,6,8,8,9,3,6,0,53,76,42,47,47,34,31,15,4,6,303
50705118617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,6,8,7,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3,0,7,0,28,22,15,11,13,10,18,10,3,0,93,7,5,4,0,8,0,0,0,0,24,29,21,27,21,37,31,16,13,0,199,0,0,5,3,8,10,9,8,0,44,5,5,6,7,8,3,5,3,0,39,0,0,0,0,5,4,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,4,0,25,0,0,0,0,0,5,6,8,0,19,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,9,5,0,13,6,4,13,6,4,8,0,0,0,46,0,0,0,0,0,0,0,3,0,3,3,4,10,0,8,9,3,3,0,43,39,33,33,26,23,32,12,3,0,198
50705118618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,8,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,0,0,17,13,3,3,9,12,10,3,0,0,50,3,5,0,6,0,3,0,3,0,19,20,5,15,19,16,32,15,5,0,141,0,5,0,3,3,19,7,3,0,38,7,9,3,4,5,9,0,0,0,30,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,9,0,0,21,0,0,0,0,0,5,9,0,4,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,9,6,12,5,7,3,15,6,0,0,55,0,0,0,0,0,0,0,0,0,5,4,4,0,6,3,12,4,0,0,41,28,8,13,8,22,15,9,3,0,111
50705118619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,13,0,0,0,3,5,0,6,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,32,9,9,5,15,4,12,0,0,82,4,0,0,0,0,0,3,0,0,17,38,11,22,11,25,21,32,16,5,173,0,0,0,0,8,10,14,11,4,45,3,5,3,4,3,4,8,5,0,41,0,0,0,0,0,5,3,4,0,14,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,5,3,5,4,17,0,0,0,0,0,5,7,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,23,3,0,4,8,9,3,8,0,4,40,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,5,6,3,0,20,46,28,32,17,21,13,19,6,0,180
50705118620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,12,8,11,6,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,3,3,0,0,26,42,12,22,23,15,11,7,3,0,133,6,3,6,4,3,0,5,0,0,29,54,26,41,39,35,34,31,13,0,269,0,0,3,0,9,6,20,3,0,53,8,8,9,6,10,5,0,3,0,40,0,0,0,3,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,6,9,0,31,0,0,0,0,0,3,12,4,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,3,11,20,12,11,9,7,0,0,74,0,0,0,0,0,0,5,0,0,4,10,8,9,4,11,5,3,0,4,47,65,43,36,37,26,28,12,8,0,265
50705118621,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,3,8,15,3,3,6,0,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,9,5,5,7,5,0,30,37,20,12,11,9,18,13,4,0,114,5,8,3,4,0,0,3,0,0,23,45,32,22,39,25,32,35,19,4,256,0,0,0,8,8,13,20,18,3,71,7,7,10,8,11,6,5,6,0,54,0,0,0,0,0,3,11,5,0,23,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,6,10,7,5,37,0,0,0,0,5,6,6,4,3,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,9,0,15,0,3,12,25,8,10,5,4,0,60,0,0,0,0,0,0,0,0,0,9,6,4,4,12,11,3,10,3,0,54,65,36,28,35,21,26,26,4,0,236
50705118701,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,9,4,7,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,6,3,3,0,6,0,0,0,0,14,33,10,9,10,0,3,0,0,0,74,3,0,0,0,0,0,0,0,0,3,39,14,17,17,16,18,5,6,0,137,0,0,3,3,9,10,3,8,0,36,6,9,5,0,4,3,0,4,0,27,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,8,3,5,3,8,0,0,38,0,0,0,0,0,0,0,3,0,3,5,3,3,3,6,4,0,0,0,27,51,28,17,24,16,14,3,0,0,152
50705118702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,15,21,16,8,4,16,8,5,0,0,82,6,0,0,0,3,0,0,0,0,8,28,23,12,20,25,15,6,0,0,131,0,0,0,6,0,5,4,0,0,16,4,10,3,0,0,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,3,13,0,0,0,40,0,0,0,0,0,0,0,5,0,3,4,0,0,6,3,8,0,0,0,18,30,30,17,13,28,23,6,3,0,155
50705118703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,10,4,0,3,4,0,0,29,0,0,0,0,0,3,3,0,0,5,5,0,0,4,5,0,3,0,0,19,42,18,15,16,14,10,5,0,0,119,4,0,0,4,0,4,4,0,0,19,53,23,34,28,31,25,17,0,0,208,0,0,0,4,4,6,11,4,0,32,18,0,5,4,8,5,3,0,0,50,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,15,0,0,0,3,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,9,10,4,11,8,7,0,0,50,0,0,0,0,0,3,3,0,0,9,10,0,0,6,7,6,3,0,0,29,73,35,38,31,32,16,5,0,0,233
50705118704,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,11,5,3,7,0,0,0,34,0,0,0,0,0,0,0,0,0,4,4,0,8,0,6,3,6,4,0,20,45,27,31,22,17,7,5,0,0,154,10,3,3,6,5,0,3,0,0,26,58,39,52,45,30,21,22,8,0,278,0,0,4,4,3,8,7,11,0,40,14,8,7,7,9,0,0,0,0,54,0,0,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,17,0,0,0,3,0,0,8,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,0,10,0,13,16,11,5,9,0,0,0,48,0,0,0,0,0,0,0,0,0,4,8,7,8,7,10,7,4,4,0,39,109,51,56,51,35,13,10,0,0,330
50705118705,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,3,9,13,10,6,5,4,0,0,43,0,0,0,0,0,0,0,0,0,3,6,4,3,4,6,7,3,0,0,36,43,23,19,25,17,12,3,0,0,129,5,0,0,4,3,3,0,0,0,22,59,40,35,38,35,31,11,5,3,255,0,0,0,5,7,9,0,8,0,37,6,3,7,12,9,4,0,0,0,48,0,0,0,0,4,7,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7,0,24,0,0,0,0,0,3,3,8,0,16,0,0,0,0,0,4,0,0,0,7,0,0,0,0,5,0,4,0,0,15,6,16,17,14,12,9,4,0,0,69,0,0,0,0,0,0,0,0,0,4,14,6,5,5,14,11,3,0,0,55,83,38,48,44,39,19,6,0,0,272
50705118706,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,17,19,9,14,14,5,6,0,0,0,68,0,5,0,0,0,0,0,0,0,14,24,18,15,25,13,13,13,0,0,117,0,0,0,0,3,3,7,0,0,21,7,6,0,3,4,0,5,0,0,23,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,14,0,0,0,0,0,0,5,9,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,7,5,0,0,0,3,0,0,25,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,3,8,4,0,25,45,21,22,28,11,13,6,0,0,139
50705118707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,4,13,9,7,0,0,0,57,0,0,0,0,0,0,0,0,0,5,3,0,6,9,4,3,3,6,0,29,55,22,20,23,27,17,5,0,0,166,0,0,3,0,3,0,0,0,0,11,70,38,35,48,46,37,10,7,0,290,0,0,0,3,14,22,0,8,0,56,14,8,4,12,0,5,0,0,0,49,0,0,0,0,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,4,25,0,0,0,0,0,7,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,9,16,10,21,9,13,0,0,0,81,0,0,0,0,0,0,0,0,0,5,7,9,6,9,4,9,3,6,0,53,95,38,43,40,44,31,11,0,4,308
50705118708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,11,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,27,17,7,14,9,3,0,0,0,84,3,0,0,0,3,0,0,0,0,6,35,29,13,23,20,20,11,5,0,157,0,0,0,0,7,4,14,0,0,24,4,5,3,3,7,3,0,0,0,33,0,0,0,0,5,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,13,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,7,3,4,4,3,9,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,3,3,0,0,23,56,34,21,27,14,9,0,0,0,170
50705118709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,9,7,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,55,24,20,27,19,16,3,0,0,164,11,3,0,8,0,0,0,0,0,25,69,38,43,44,30,23,5,0,0,252,0,0,0,7,9,3,6,0,0,27,5,6,3,9,7,0,3,0,0,35,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,15,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,11,6,7,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,6,10,5,3,8,0,0,0,0,30,107,43,48,48,34,21,8,0,0,315
50705118710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,5,7,9,5,4,0,0,39,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,5,5,0,0,20,31,16,17,20,4,14,6,0,0,119,9,0,4,0,0,0,0,0,0,13,47,27,26,35,21,35,20,9,4,221,0,0,5,0,3,8,12,8,0,38,7,5,0,3,3,3,6,0,0,33,0,0,0,0,6,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,17,0,0,0,0,0,0,4,3,0,15,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,0,4,9,3,9,6,7,12,10,4,3,0,57,0,0,0,0,0,0,0,0,0,0,11,3,0,9,5,9,5,3,0,41,69,40,39,39,15,25,11,3,0,245
50705118711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,8,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,4,3,0,0,25,39,26,23,15,17,10,0,3,0,133,11,6,0,8,0,0,0,0,0,21,55,46,32,29,32,23,8,9,0,225,0,0,0,3,4,10,0,5,0,24,5,9,0,7,5,0,0,5,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,11,4,12,9,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,10,6,6,4,7,6,3,0,0,35,75,59,52,27,35,22,3,4,0,283
