SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50602112326,0,0,0,102,124,34,16,116,25,400
50602112327,0,0,3,81,106,29,16,103,38,365
50602112328,4,3,5,95,106,36,31,139,63,472
50602112329,0,0,4,68,80,19,10,78,25,285
50602112330,0,0,0,57,55,18,19,86,15,253
50602112331,0,0,0,0,0,0,0,0,0,0
50602112332,6,0,8,138,151,60,34,136,42,548
50602112333,5,0,6,125,143,57,34,121,26,504
50602112334,0,0,0,96,96,18,8,114,17,355
50602112335,0,0,0,7,12,0,0,21,67,106
50602112336,0,0,0,122,151,38,29,125,28,496
50602112337,0,0,0,0,0,0,0,0,0,0
50602112338,0,0,0,126,106,37,23,143,51,486
50602112339,0,0,5,47,49,16,6,29,15,171
50602112340,0,0,0,74,59,19,16,61,10,236
50602112341,0,0,3,107,129,59,32,124,21,476
50602130901,3,0,5,78,85,34,31,122,28,369
50602130902,3,0,8,103,115,37,43,118,14,421
50602130903,7,0,16,61,78,27,21,131,30,350
50602130904,3,0,5,59,92,21,21,118,55,362
50602130905,0,0,9,94,97,32,26,142,44,431
50602130906,0,0,0,61,59,17,21,51,15,228
50602130907,0,0,9,92,131,41,29,177,43,516
50602130908,7,8,11,76,120,46,36,107,27,418
50602130909,5,0,3,95,99,44,40,161,51,483
50602130910,0,0,5,65,98,31,26,134,25,377
50602130911,3,3,13,43,67,27,30,118,34,317
50602130912,4,0,13,78,83,34,27,124,27,374
50602130913,3,0,6,68,84,25,21,94,21,314
50602130914,0,0,3,72,80,34,13,106,38,340
50602130915,0,0,6,48,54,32,10,111,27,280
50602130916,3,0,17,105,113,54,35,158,23,493
50602130917,6,0,8,85,92,44,36,111,31,404
50602130918,0,0,4,86,94,36,31,158,49,464
50602130919,16,6,40,42,55,16,18,59,14,200
50602130920,0,0,4,43,45,14,10,58,30,200
50602131001,0,0,8,74,85,32,27,106,30,343
50602131002,5,4,6,80,103,33,31,133,13,392
50602131003,0,0,0,76,110,44,28,128,23,409
50602131004,7,0,14,59,84,37,27,121,10,343
50602131005,7,0,11,97,123,41,30,194,53,548
50602131006,5,0,8,45,39,19,19,75,15,224
50602131007,6,0,6,63,53,20,22,80,16,251
50602131008,3,0,14,68,95,38,27,116,33,381
50602131009,5,0,8,60,81,32,29,88,19,311
50602131010,5,0,14,70,93,49,17,87,16,338
50602131011,4,0,3,67,80,43,28,95,18,325
50602131012,0,0,0,72,89,33,40,115,17,362
50602131013,5,0,8,64,100,43,30,103,26,358
50602131014,7,0,17,104,132,27,23,149,31,466
50602131015,4,0,8,65,87,23,25,97,11,309
50602131016,9,0,12,69,121,44,16,120,29,388
50602131017,0,4,10,48,63,30,28,61,11,249
50602131101,0,0,0,85,70,18,14,97,27,311
50602131102,0,0,0,93,113,18,16,127,18,382
50602131103,0,0,0,51,53,26,19,65,36,258
50602131104,3,0,9,73,94,30,18,84,30,331
50602131105,0,0,3,95,93,30,24,145,24,403
50602131106,3,0,18,99,112,38,29,129,36,440
50602131107,0,0,0,81,84,19,8,107,38,338
50602131108,0,0,10,59,89,40,19,88,18,314
50602131109,3,3,11,77,91,31,12,129,22,369
50602131110,0,0,3,63,89,32,25,71,28,305
50602131111,0,0,0,57,77,21,11,129,27,325
50602131112,3,0,10,69,83,22,24,79,19,288
50602131113,0,0,0,57,67,9,12,103,26,272
50602131114,0,0,5,90,104,44,23,69,23,352
50602131115,3,0,7,70,68,18,18,79,14,273
50602131116,4,0,9,67,95,29,23,107,16,339
50602131117,0,0,0,110,125,47,20,119,9,434
50602131118,0,0,9,99,103,31,22,122,36,420
50602131119,0,0,0,164,155,36,19,176,25,582
50602131120,6,0,8,91,120,29,29,132,19,424
50602131121,0,0,5,116,138,35,37,115,16,447
50602131122,6,3,12,106,136,42,20,184,41,527
50602131123,0,0,3,120,109,42,17,116,30,438
50602131124,0,0,9,118,141,60,39,111,33,505
50602131125,3,0,7,75,77,39,25,81,26,325
50602131126,0,0,0,10,14,6,3,7,5,29
50603112401,3,0,8,63,85,31,18,173,32,401
50603112402,0,0,0,3,12,6,4,19,3,60
50603112403,3,0,9,88,90,25,25,147,49,415
50603112404,0,0,4,114,149,36,36,237,57,636
50603112405,4,0,4,91,94,36,20,188,34,457
50603112406,0,0,0,118,119,27,30,136,36,457
50603112407,0,3,9,54,59,13,22,121,19,285
50603112408,0,0,8,69,64,33,26,99,13,300
50603112410,0,0,0,104,114,27,12,170,23,446
50603112411,4,0,9,92,90,34,35,184,59,488
50603112412,0,0,0,91,51,5,4,87,9,241
50603112413,5,0,7,64,101,30,24,62,6,291
50603112414,63,0,77,53,59,28,26,136,3,297
50603112415,0,0,9,89,131,60,48,126,13,477
50603112416,8,0,16,147,169,74,39,188,28,640
50603112417,62,201,296,39,49,10,17,160,417,688
50603112418,4,5,15,113,157,51,45,107,27,498
50603112419,8,0,7,144,141,41,24,155,55,568
50603112421,0,0,6,71,91,33,19,47,7,262
50603112422,0,0,7,119,97,37,28,113,38,425
50603112423,5,0,10,131,136,64,36,124,24,508
50603112424,3,0,3,67,96,39,16,67,10,292
50603112426,0,0,0,124,94,21,7,325,74,647
50603112427,0,0,0,19,19,6,7,18,5,72
50603112429,0,0,4,48,41,16,9,86,15,213
50603112430,3,0,9,104,146,48,33,117,36,489
50603112431,0,0,0,99,84,28,14,152,34,414
50603112432,0,0,4,127,68,16,14,240,90,550
50603112433,4,0,7,83,73,28,18,147,21,373
50603112434,12,0,29,172,180,57,46,225,32,708
50603112435,7,0,9,79,92,31,33,156,13,409
50603112436,0,0,0,105,114,26,19,114,23,402
50603112437,4,0,7,151,101,47,21,307,56,678
50603112438,28,6,37,148,158,53,41,242,45,680
50603112439,11,4,28,76,60,15,13,91,37,290
50603112440,4,0,7,68,81,35,10,44,9,244
50603112441,4,0,3,62,86,36,18,58,6,268
50603112442,45,12,93,52,68,55,19,118,32,349
50603112443,8,0,10,78,70,32,19,161,47,408
50603112444,6,0,6,91,97,34,32,137,42,440
50603112445,104,58,187,29,40,19,16,212,94,418
50603112446,0,0,0,95,131,62,32,100,21,447
50603112447,0,0,0,105,100,26,14,98,15,367
50603112501,3,0,3,62,74,38,25,58,0,258
50603112502,3,0,6,78,96,33,27,70,6,311
50603112504,0,0,6,129,122,67,36,96,13,465
50603112505,0,0,0,78,68,39,19,58,12,271
50603112506,0,0,4,95,109,56,46,84,8,399
50603112507,6,0,5,82,92,44,37,122,6,378
50603112509,0,0,0,55,71,41,42,64,8,288
50603112510,0,0,3,41,48,37,32,46,4,214
50603112511,6,0,10,64,101,47,29,82,22,346
50603112512,0,0,3,69,103,37,22,70,6,302
50603112513,0,0,3,61,105,40,28,64,10,308
50603112514,0,0,0,69,86,28,16,80,6,282
50603112515,0,0,0,63,92,43,28,78,14,319
50603112516,4,0,3,31,39,29,20,49,4,180
50603112517,0,0,0,137,151,47,42,113,20,518
50603112518,0,0,0,56,74,25,18,45,4,214
50603112519,0,0,0,103,130,56,42,131,8,471
50603112520,0,0,3,85,86,26,28,85,5,313
50603112521,0,0,0,58,96,29,38,115,9,350
50603112522,3,0,12,94,122,54,48,114,14,441
50603112524,0,0,0,52,48,28,19,62,10,230
50603112525,4,0,0,94,92,41,44,173,3,450
50603112526,0,0,0,89,114,55,38,114,15,434
50603112527,0,0,5,39,63,29,26,49,4,211
50603112528,0,0,10,43,64,22,15,57,8,216
50603112529,0,0,0,44,46,19,19,46,4,173
50603112601,0,0,0,0,0,0,0,0,4,3
50603112701,0,0,8,79,93,27,38,110,31,373
50603112702,0,0,0,69,87,37,30,97,10,332
50603112704,4,0,7,94,118,63,41,185,23,531
50603112707,0,0,3,116,165,52,71,217,21,640
50603112708,0,0,3,125,153,70,48,221,36,647
50603112714,3,0,8,91,113,29,29,177,54,492
50603112715,10,0,10,81,132,39,35,195,47,526
50603112716,0,0,0,69,86,26,27,143,14,369
50603112718,0,0,6,83,118,41,37,197,54,528
50603112719,0,0,0,53,74,24,24,145,22,342
50603112720,6,3,5,75,119,42,27,230,41,525
50603112721,5,0,8,102,118,45,38,189,26,520
50603112722,0,0,7,58,74,24,15,135,37,350
50603112723,0,0,4,55,53,17,18,91,12,253
50603112724,8,3,12,125,129,53,38,231,73,653
50603112727,0,0,6,85,86,34,32,138,29,401
50603112728,6,0,16,25,42,20,22,78,13,201
50603112729,0,0,0,50,58,23,25,119,38,325
50603112730,0,0,3,87,126,36,40,171,17,479
50603112731,0,0,0,66,60,27,18,165,27,367
50603112732,0,0,3,44,69,30,27,136,49,356
50603112734,0,0,0,29,46,5,12,92,16,205
50603112735,0,0,0,114,114,42,38,226,29,570
50603112736,0,0,9,74,79,24,23,144,50,383
50603112737,3,0,3,46,89,40,34,121,30,350
50603112739,4,0,5,103,109,47,48,194,12,508
50603112740,0,0,0,84,118,49,50,226,24,560
50603112741,4,0,14,86,103,52,21,224,44,532
50603112742,5,0,6,42,62,18,20,133,27,296
50603112743,0,0,0,65,45,19,15,106,38,288
50603112744,0,0,0,74,105,42,33,175,29,466
50603112745,0,0,0,102,86,41,24,136,25,412
50603112746,0,0,0,56,77,24,32,172,27,390
50603112747,0,0,0,0,0,0,0,0,0,3
50603112748,0,0,0,52,54,20,10,129,47,315
50603112749,0,0,0,75,96,40,45,195,28,473
50603112750,0,0,3,38,29,15,3,117,74,277
50603112751,0,0,0,61,64,25,17,124,42,332
50603112752,3,0,5,82,86,29,15,172,50,437
50603112753,3,0,3,43,93,31,26,105,19,318
50603112754,0,0,17,60,74,30,23,215,33,434
50603112801,0,0,5,44,59,25,19,37,0,188
50603112802,0,0,0,63,83,32,32,79,19,304
50603112803,3,0,6,38,77,28,15,56,5,221
50603112804,0,0,0,58,67,29,27,53,3,230
50603112805,0,0,4,71,71,36,25,74,22,298
50603112806,3,0,3,51,84,42,26,59,8,273
50603112807,3,0,9,53,66,19,15,69,11,235
50603112808,0,0,0,0,0,0,0,0,0,0
50603112809,0,3,12,109,157,69,44,112,18,504
50603112810,4,0,8,60,65,27,12,60,11,230
50603112811,0,0,7,44,41,11,26,60,7,188
50603112812,0,0,12,67,89,40,39,69,23,333
50603112813,3,0,13,108,148,46,35,115,30,473
50603112814,4,0,3,86,114,52,44,120,16,436
50603112815,0,0,6,67,108,45,42,74,15,345
50603112816,6,0,3,52,69,30,15,69,7,231
50603112818,6,0,10,126,138,57,41,163,21,537
50603112819,11,3,16,122,144,57,59,200,29,624
50603112820,0,0,7,72,61,26,32,92,27,304
50603112821,4,0,0,31,39,23,15,46,7,171
50603112822,0,0,6,66,68,24,25,103,17,314
50603112823,4,0,3,60,97,51,27,100,3,341
50603112824,0,0,12,72,91,34,30,79,6,310
50603112825,9,0,10,99,127,69,42,117,15,467
50603112826,3,0,13,110,117,54,42,84,18,420
50603112827,0,0,4,46,80,40,26,67,11,267
50603112828,0,0,0,46,46,22,14,54,10,188
50603112829,0,0,5,70,64,37,29,60,8,257
50603112830,3,0,9,96,115,54,47,102,26,440
50603112831,0,0,7,92,136,68,42,118,19,472
50603112832,0,0,9,83,110,53,41,107,18,417
50603112833,3,0,16,42,53,18,22,70,16,230
50603112834,0,0,3,43,81,37,48,94,8,315
50603112835,0,0,3,80,99,43,30,104,3,368
50603112836,6,0,6,53,75,23,30,60,3,248
50603112837,10,64,81,60,77,43,34,71,142,430
50603112901,0,0,11,96,137,61,37,103,11,456
50603112902,0,0,0,68,71,39,30,50,0,263
50603112903,0,0,0,68,88,54,29,64,13,324
50603112904,0,0,3,64,95,28,32,71,6,294
50603112905,0,4,5,58,80,50,35,43,8,263
50603112906,8,0,15,112,148,61,52,105,11,491
50603112907,3,0,15,49,72,48,39,53,23,279
50603112908,68,15,111,51,57,36,28,135,21,329
50603112909,5,0,16,77,102,60,50,98,13,404
50603112910,0,0,0,37,42,8,18,33,4,142
50603112911,0,0,4,77,99,35,37,97,6,352
50603112912,3,0,4,90,145,58,42,155,18,511
50603112913,3,0,16,117,165,86,60,141,23,592
50603112914,3,3,6,71,76,49,43,92,14,342
50603112915,3,0,13,83,88,65,27,52,12,331
50603112916,0,0,4,50,46,26,29,53,5,220
50603112917,54,0,82,111,159,69,41,159,18,572
50603112918,5,0,4,53,58,47,26,47,9,236
50603112919,0,0,0,24,38,27,25,34,7,154
50603112920,0,0,10,101,140,56,33,80,3,410
50603112921,3,0,11,89,90,45,43,97,8,377
50603112922,0,0,3,71,84,44,23,84,15,316
50603112923,0,3,15,105,160,71,38,115,10,505
50603112924,5,0,10,78,75,39,28,128,10,351
50603112925,4,0,7,133,167,82,64,150,10,601
50603112926,3,0,15,125,139,59,58,95,17,495
50603112927,3,0,9,128,159,76,45,147,28,591
50603112928,0,0,3,61,88,35,23,78,11,305
50603112929,0,0,11,59,87,39,23,69,10,285
50603112930,6,0,3,74,58,28,23,41,5,227
50603112931,3,0,5,45,45,19,26,41,11,187
50603112932,6,0,11,109,126,55,38,84,10,411
50603112933,0,0,0,21,29,11,8,50,0,124
50603113001,0,0,0,0,0,0,0,5,5,16
50603113101,4,0,8,70,90,37,35,81,11,323
50603113102,3,0,5,108,131,61,49,89,20,451
50603113103,28,0,31,57,72,37,19,81,16,274
50603113104,7,0,11,69,71,32,22,66,11,278
50603113105,3,0,3,100,103,61,33,80,5,381
50603113106,3,3,10,72,85,43,32,70,9,300
50603113107,0,0,6,55,67,41,35,79,29,308
50603113108,0,0,0,153,168,75,66,162,19,640
50603113109,4,0,9,86,104,57,50,100,10,410
50603113110,0,0,3,104,136,68,52,118,5,476
50603113111,0,0,3,61,65,41,32,61,3,262
50603113112,0,0,0,96,116,53,43,99,0,409
50603113113,8,0,14,79,101,36,38,80,12,347
50603113114,5,0,6,75,113,60,50,71,6,370
50603113115,6,0,8,85,110,52,38,71,8,368
50603113116,0,0,0,56,74,32,27,93,5,285
50603113117,0,0,4,79,94,35,35,64,10,315
50603113118,3,3,8,115,156,72,56,133,12,549
50603113119,4,0,0,89,76,51,29,107,7,365
50603113120,0,0,4,127,115,55,51,106,12,469
50603113121,5,0,11,34,49,25,17,58,10,196
50603113122,3,0,8,50,58,38,34,74,8,260
50603113123,3,0,3,74,126,50,39,115,21,426
50603113124,0,0,4,76,91,35,38,50,0,286
50603113125,0,0,5,101,137,77,46,125,14,499
50603113126,0,0,0,80,117,42,39,71,4,352
50603113127,5,0,4,99,131,60,27,68,9,385
50603113128,4,0,3,85,92,47,46,107,9,385
50603113129,3,0,9,121,144,73,58,107,6,507
50603113130,0,0,0,76,113,55,41,89,7,392
50603113131,5,0,14,121,122,56,40,116,29,489
50603113132,0,0,0,102,109,60,42,136,21,470
50603113133,4,0,4,99,139,61,54,89,10,462
50603113134,0,0,8,88,107,52,46,79,10,373
50603113135,3,0,3,70,82,28,24,49,3,257
50603113136,3,0,5,89,93,58,41,79,26,383
50603113137,0,0,0,131,130,63,58,110,10,504
50603113138,0,0,4,106,134,57,61,80,16,464
50603113139,9,0,5,74,109,55,36,81,16,370
50604113201,3,0,5,55,65,20,22,124,44,332
50604113202,0,0,3,69,69,27,26,128,19,325
50604113204,3,0,3,69,94,36,30,111,22,361
50604113205,3,0,0,94,105,39,41,216,33,532
50604113206,7,0,8,85,108,39,44,181,50,499
50604113207,0,0,4,48,52,20,22,62,9,211
50604113208,0,0,7,33,57,18,13,68,6,194
50604113209,0,0,0,0,0,0,0,3,0,0
50604113210,0,3,7,35,57,23,12,99,26,256
50604113211,0,0,4,74,124,40,26,132,29,425
50604113214,0,0,3,73,71,25,24,124,22,340
50604113215,0,0,3,43,53,28,27,73,29,248
50604113216,7,0,7,41,56,35,17,106,15,268
50604113217,0,0,0,80,109,36,35,219,39,520
50604113218,0,0,4,59,77,38,40,146,26,386
50604113219,6,0,16,78,117,60,34,144,27,460
50604113220,0,0,0,35,49,11,14,52,19,187
50604113221,0,0,0,58,66,31,17,116,42,326
50604113222,0,0,7,71,90,31,38,112,18,358
50604113225,8,0,8,67,106,42,45,120,37,415
50604113226,10,0,9,95,96,45,50,179,31,488
50604113227,4,0,6,33,49,23,12,57,18,204
50604113228,0,0,8,49,58,24,20,88,39,274
50604113229,6,0,6,46,63,29,18,105,10,267
50604113231,4,0,4,58,56,12,25,112,26,296
50604113232,0,0,4,75,87,32,32,157,20,404
50604113234,3,0,0,43,79,27,27,178,29,390
50604113235,5,0,7,48,68,26,23,112,34,309
50604113236,0,0,0,63,91,33,38,194,31,443
50604113237,5,0,5,50,67,23,16,92,15,273
50604113238,3,0,9,69,118,54,27,179,30,474
50604113239,7,0,7,55,70,40,25,123,29,348
50604113240,4,0,9,81,96,48,40,170,27,458
50604113241,0,0,0,70,65,17,37,128,28,344
50604113242,0,0,5,46,64,30,27,118,14,304
50604113243,0,0,0,37,36,9,26,67,14,192
50604113244,0,0,5,41,51,22,17,67,15,219
50604113245,0,0,0,68,71,28,40,100,21,330
50604113246,0,0,0,34,49,19,27,86,21,231
50604113247,4,0,7,51,75,35,29,88,27,297
50604113248,0,0,0,67,76,24,21,139,25,348
50604113249,3,0,3,45,39,21,31,112,34,270
50604113250,0,0,3,40,53,29,29,82,22,257
50604113251,3,0,6,71,81,40,30,112,42,371
50604113252,0,0,0,62,60,26,23,108,4,282
50604113253,0,0,0,22,35,5,6,71,16,158
50604113254,0,0,3,59,70,28,31,76,18,277
50604113255,4,0,0,83,94,32,34,111,39,387
50604113256,0,0,0,0,0,0,0,0,0,3
50604113257,0,0,3,64,95,30,24,137,21,372
50604113258,3,0,3,52,72,21,21,129,25,327
50604113301,0,0,3,51,78,29,34,83,14,287
50604113303,3,0,3,74,84,45,30,65,8,299
50604113305,0,0,0,113,156,54,57,221,18,620
50604113306,0,0,7,82,92,30,34,65,5,313
50604113307,0,0,5,80,88,39,31,79,11,324
50604113309,0,0,3,69,87,49,22,56,3,289
50604113310,0,0,8,105,99,69,30,121,14,441
50604113311,4,0,4,70,92,31,35,87,13,331
50604113312,0,0,5,85,101,27,36,90,10,344
50604113313,0,0,0,111,116,60,36,95,10,416
50604113316,8,0,6,67,124,58,50,185,24,506
50604113317,5,0,5,97,129,57,34,155,10,488
50604113322,0,0,5,109,127,55,37,107,15,446
50604113323,0,0,6,65,88,55,39,76,11,335
50604113324,0,0,5,225,291,116,89,296,51,1056
50604113325,0,0,0,104,108,53,40,141,20,463
50604113326,0,0,7,62,69,40,33,75,14,292
50604113327,0,0,0,65,96,33,33,88,11,323
50604113328,7,0,3,82,97,61,49,150,23,456
50604113329,5,0,0,56,62,33,25,94,5,269
50604113331,0,0,0,104,133,48,58,147,26,511
50604113332,0,0,0,64,66,26,33,51,12,252
50604113334,0,0,0,0,0,0,0,0,0,0
50604113335,0,0,0,0,0,0,0,0,1175,1175
50604113336,77,0,78,36,38,28,14,197,5,316
50604113337,0,0,0,60,91,35,27,94,16,321
50604113338,0,0,4,50,68,20,22,44,4,216
50604113339,4,0,4,68,69,27,28,89,9,296
50604113340,0,0,6,92,122,44,43,144,28,470
50604113341,0,0,0,45,48,20,11,66,6,199
50604113342,0,0,0,56,91,50,36,94,11,336
50604113343,20,4,46,112,150,78,55,227,34,644
50604113344,3,0,3,63,61,25,18,45,8,221
50604113345,0,0,0,70,84,34,34,97,30,351
50604113346,0,0,0,56,57,23,25,66,15,233
50604113347,0,0,0,48,54,32,21,85,16,263
50604113348,0,0,0,119,142,67,56,134,24,548
50604113349,0,0,0,72,75,44,43,63,4,299
50604113350,0,0,0,38,51,21,26,54,11,205
50604113351,0,0,0,78,78,40,26,108,18,352
50604113352,0,0,0,38,52,39,21,50,13,206
50604113353,0,0,6,65,93,30,41,83,7,328
50604113354,0,0,0,67,95,36,39,118,12,364
50604113355,0,0,0,89,109,52,30,112,4,404
50604113356,0,0,4,78,98,43,28,118,12,375
50604113357,0,0,0,118,108,71,45,139,17,512
50604113358,64,6,87,116,125,71,56,248,55,674
50604113359,0,0,0,69,96,27,38,97,17,340
50604113360,0,0,0,97,93,42,31,131,18,405
50604113361,0,0,0,85,79,31,27,103,16,342
50604113401,5,0,3,43,39,22,13,49,13,191
50604113402,4,0,6,45,66,32,27,91,11,274
50604113403,0,0,3,81,115,37,34,124,32,428
50604113404,0,0,3,38,55,22,23,63,10,210
50604113405,114,15,144,30,46,12,9,240,29,367
50604113406,0,0,0,79,98,38,42,102,16,377
50604113407,0,0,0,43,47,22,15,85,13,222
50604113408,17,44,81,69,96,42,28,137,125,486
50604113409,3,4,4,72,96,30,22,164,27,414
50604113410,0,0,3,43,47,27,36,80,23,254
50604113411,0,0,4,75,95,41,42,130,22,400
50604113412,5,0,8,63,84,48,24,76,4,309
50604113413,0,0,8,54,80,34,28,120,42,349
50604113415,0,0,0,0,0,0,0,0,0,0
50604113417,0,0,0,40,54,29,31,90,8,252
50604113418,0,0,5,77,71,46,30,126,23,367
50604113419,0,0,5,41,47,23,18,47,12,181
50604113420,0,0,0,76,90,42,46,143,38,429
50604113421,6,4,19,119,155,54,44,225,55,654
50604113422,0,0,8,58,67,40,29,111,17,329
50604113423,0,0,3,18,28,18,15,26,6,121
50604113424,6,5,10,81,120,52,46,169,45,504
50604113425,0,0,5,67,107,37,35,118,30,395
50604113426,3,0,4,74,85,34,21,121,33,372
50604113427,0,0,0,44,68,55,32,118,26,343
50604113428,0,0,6,47,66,18,31,103,7,272
50604113429,0,0,0,45,66,31,33,79,11,265
50604113430,0,0,0,47,52,27,31,114,27,304
50604113431,4,0,3,32,50,15,22,66,7,193
50604113432,9,0,8,69,66,26,27,119,52,356
50604113434,3,4,13,60,99,32,25,103,30,346
50604113435,5,0,5,54,53,29,34,82,21,268
50604113436,24,0,44,116,117,40,61,207,62,602
50604113437,0,0,0,51,55,23,29,72,4,246
50604113438,0,0,6,74,105,54,38,137,32,444
50604113439,0,0,4,77,107,38,37,106,11,374
50604113440,5,0,5,58,87,25,22,116,10,316
50604113442,37,47,106,54,98,54,31,191,126,555
50604113443,6,0,6,77,99,26,40,133,37,414
50604113444,0,0,3,60,81,26,39,119,14,337
50604113445,6,0,5,61,65,26,26,137,22,332
50604113446,0,3,12,64,63,51,27,121,30,350
50604113447,0,0,0,79,71,35,23,83,4,294
50604113448,0,0,9,78,75,37,27,183,33,431
50604113449,0,0,0,39,50,18,32,90,10,243
50604113450,6,0,3,56,63,18,19,94,18,274
50604113451,0,0,5,62,75,41,32,150,48,410
50604113452,0,0,0,35,53,19,19,79,15,222
50604113453,0,0,0,57,69,33,23,136,14,335
50604113454,0,0,3,63,97,49,34,145,7,396
50604113501,0,0,5,93,107,44,32,87,28,383
50604113502,0,0,3,83,107,40,30,143,13,429
50604113503,0,0,0,139,191,68,61,238,31,725
50604113504,0,0,0,158,164,70,37,210,38,685
50604113505,0,0,4,130,137,61,49,172,11,555
50604113507,5,0,5,97,93,61,39,136,15,431
50604113508,5,0,5,90,101,49,36,97,18,396
50604113509,4,0,4,110,108,60,38,131,19,458
50604113510,0,3,4,63,105,42,33,94,15,349
50604113511,0,0,3,72,102,37,39,114,43,410
50604113512,4,0,11,108,121,70,56,130,33,529
50604113513,0,0,6,80,132,49,53,168,20,505
50604113514,12,0,16,105,120,59,43,206,37,562
50604113515,4,0,6,93,145,57,40,167,22,525
50604113517,0,0,0,71,92,36,28,60,22,302
50604113518,3,0,4,75,100,38,41,95,18,371
50604113519,0,0,3,81,79,34,22,124,11,355
50604113520,5,0,4,28,40,17,16,51,10,165
50604113521,0,0,0,101,83,51,38,92,17,379
50604113523,0,0,0,78,137,44,41,147,26,464
50604113524,0,0,0,42,64,50,38,60,14,270
50604113525,0,0,0,222,320,117,103,440,81,1291
50604113527,0,0,0,94,113,48,41,87,14,393
50604113528,0,0,3,291,343,171,121,397,39,1365
50604113529,0,0,0,0,0,0,0,3,0,10
50604113530,0,0,0,77,97,38,29,64,3,306
50604113531,0,0,0,59,63,29,21,93,3,263
50604113532,3,0,6,153,194,67,80,215,49,758
50604113533,0,0,0,88,101,41,32,96,11,367
50604113534,0,0,0,75,101,29,25,172,33,434
50604113535,0,0,0,273,365,145,118,298,33,1240
50604113536,4,0,5,68,68,33,22,90,18,297
50604113537,3,0,5,56,75,31,15,86,17,279
50604113538,0,0,0,78,100,38,29,78,15,340
50604113601,0,0,0,44,44,13,25,58,7,194
50604113602,0,0,0,57,73,28,28,120,27,332
50604113603,0,0,8,34,54,28,22,73,6,212
50604113604,3,0,3,52,79,32,39,186,33,421
50604113605,4,0,4,18,33,15,21,36,15,140
50604113606,0,0,0,80,114,25,45,150,40,461
50604113607,0,0,9,45,68,24,30,69,15,253
50604113608,0,4,7,49,84,40,25,109,37,341
50604113609,0,0,4,81,72,45,27,116,21,361
50604113610,4,0,7,67,71,21,24,139,69,387
50604113611,6,0,4,58,75,38,31,126,15,336
50604113612,0,0,3,50,47,24,30,122,22,294
50604113614,0,0,4,97,122,44,58,238,61,621
50604113615,10,0,11,87,119,48,47,192,53,547
50604113616,0,0,9,75,66,33,31,138,31,375
50604113617,4,0,9,51,59,28,33,108,30,313
50604113618,0,0,0,65,106,32,40,169,25,437
50604113619,4,0,3,69,84,35,22,118,47,371
50604113620,0,0,0,61,68,32,32,137,27,355
50604113622,0,0,0,10,12,8,9,20,9,66
50604113623,0,0,0,38,56,31,14,37,4,180
50604113624,0,0,3,60,71,43,25,50,12,265
50604113626,0,0,6,56,77,41,32,50,12,268
50604113630,24,51,85,63,84,27,30,128,103,427
50604113631,6,19,23,98,89,44,46,256,89,623
50604113632,0,0,0,53,47,34,21,128,10,293
50604113633,0,0,0,73,87,40,42,171,9,424
50604113634,25,8,47,53,99,35,22,145,36,388
50604113635,17,7,47,47,54,34,20,78,21,252
50604113636,0,0,0,38,63,16,27,100,11,249
50604113637,0,0,0,61,73,30,27,64,18,274
50604113638,0,0,9,27,52,22,16,67,26,216
50604113639,3,0,7,54,70,50,23,113,44,355
50604113640,0,0,0,36,61,22,26,59,11,218
50604113641,0,0,0,64,70,28,25,119,17,323
50604113642,0,0,0,61,79,20,21,142,19,350
50604113701,3,0,5,47,73,23,10,51,8,215
50604113702,4,0,3,61,86,32,33,95,16,331
50604113703,3,0,6,62,82,34,24,83,13,297
50604113704,0,0,6,56,109,41,37,161,48,443
50604113705,6,0,10,95,77,47,39,131,18,417
50604113706,0,0,0,66,105,46,30,111,11,367
50604113707,3,0,7,40,62,24,27,73,21,241
50604113708,5,3,8,104,121,48,33,138,20,465
50604113709,0,0,12,98,110,51,64,204,41,571
50604113710,0,0,3,51,69,37,17,70,3,243
50604113711,0,0,4,79,94,47,30,77,15,344
50604113712,0,0,4,72,91,32,34,84,10,327
50604113713,7,4,35,57,88,39,37,114,32,371
50604113714,0,0,3,40,45,34,26,89,14,251
50604113715,0,0,9,53,72,31,32,118,34,335
50604113716,0,0,4,65,85,28,18,97,9,295
50604113717,3,0,15,105,73,41,31,125,31,408
50604113718,0,0,10,88,112,44,31,94,14,383
50604113719,4,0,8,84,119,65,37,157,22,477
50604113720,0,0,4,45,51,31,16,45,3,196
50604113721,0,0,3,82,94,41,39,94,16,367
50604113722,0,0,0,37,55,18,19,53,5,191
50604113723,0,0,4,71,105,40,45,101,10,374
50604113724,0,0,7,87,125,54,37,113,12,429
50604113725,4,0,7,50,75,24,30,94,21,296
50604113726,7,0,11,84,103,38,36,119,16,394
50604113727,3,0,3,43,70,34,16,66,11,239
50604113728,5,0,11,70,93,51,25,118,10,366
50604113729,0,0,3,59,74,32,41,69,22,292
50604113730,0,0,0,64,74,38,23,92,5,301
50604113731,3,0,12,83,103,53,36,143,13,429
50604113732,3,0,3,79,83,24,33,148,33,389
50604113733,0,0,0,31,44,13,14,61,19,180
