SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
50604113326,4,0,10,5,8,12,0,3,0,3,0,0,11,5,17,6,0,7,0,0,5,7,7,8,13,12,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,16,8,20,0,0,0,0,0,0,0,6,4,0,0,0,21,13,35,21,12,35,0,0,0,0,0,0,0,0,0,0,0,3,8,12,17,60,48,103
50604113327,8,7,9,8,7,15,5,8,11,8,3,8,19,22,39,12,3,22,7,3,5,8,0,8,28,6,35,5,3,6,0,0,0,0,0,0,0,5,5,0,0,0,8,6,11,8,9,15,0,0,6,0,3,0,6,6,3,0,0,0,13,16,26,14,23,40,0,0,4,0,3,4,0,0,0,3,0,3,6,3,8,75,60,139
50604113328,11,8,19,44,29,70,5,4,9,5,3,7,50,37,88,18,16,39,6,4,5,3,9,3,22,27,48,0,0,4,0,0,6,0,3,7,0,4,6,0,0,0,5,11,16,3,5,9,3,4,4,4,0,4,0,5,5,0,0,0,13,15,30,22,21,45,0,0,3,0,4,5,0,0,0,6,6,3,13,14,27,121,105,227
50604113329,6,0,8,16,23,40,3,0,3,0,0,0,21,23,39,10,16,25,5,10,10,0,0,4,15,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,8,9,17,0,4,3,0,0,0,0,0,0,0,0,0,7,12,24,15,18,28,0,0,3,0,0,0,0,0,0,3,0,7,8,7,8,62,67,127
50604113331,0,15,12,36,26,66,0,3,7,0,0,6,40,31,74,21,13,41,7,6,12,5,8,9,32,29,60,5,6,3,3,3,4,5,0,5,0,8,7,0,0,0,9,12,19,7,8,22,0,3,4,0,3,3,3,3,9,0,0,0,13,18,27,23,35,52,0,3,7,3,0,0,0,0,0,3,5,12,9,9,20,112,112,229
50604113332,5,0,8,20,15,39,0,0,0,0,0,0,21,16,36,9,12,23,0,0,0,0,0,0,9,12,23,3,0,3,0,0,0,0,0,0,0,3,6,0,0,0,7,4,12,3,3,13,0,0,0,0,0,0,0,5,3,0,0,0,8,11,15,13,14,32,0,0,0,3,0,0,0,0,0,4,0,3,5,8,10,56,46,109
50604113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604113335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,189,1175,982,189,1175
50604113336,0,5,5,17,9,25,0,0,0,0,0,0,17,13,29,5,9,19,0,3,3,3,0,3,9,14,25,0,0,0,0,0,4,3,0,6,0,3,3,0,0,0,3,3,10,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,8,6,13,13,9,24,4,0,3,0,3,3,0,0,0,4,4,9,6,7,9,45,49,98
50604113337,3,5,10,9,11,20,0,0,0,0,0,0,9,15,28,12,13,25,0,3,3,0,0,5,15,20,32,0,0,0,0,0,0,4,3,4,6,4,4,0,0,0,7,10,15,6,9,18,0,0,0,0,4,3,0,0,0,0,0,0,9,16,24,19,17,36,3,0,3,0,0,4,0,0,0,3,0,4,4,3,15,57,66,123
50604113338,0,0,4,10,13,19,0,0,0,0,0,4,12,12,25,7,8,12,0,0,0,0,0,0,7,3,14,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,7,4,7,0,0,0,0,0,3,0,0,0,0,0,0,4,3,9,9,9,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,30,35,68
50604113339,4,3,3,4,22,24,0,4,4,4,7,10,9,33,42,17,9,32,4,4,9,3,14,14,27,33,51,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,11,9,17,0,0,0,5,3,10,0,0,0,0,0,0,10,12,29,14,19,30,3,0,5,6,3,4,0,0,0,3,3,7,3,5,6,55,93,144
50604113340,9,10,20,25,26,49,0,5,5,12,7,11,34,37,65,11,11,22,0,0,0,5,3,4,18,18,32,0,3,3,0,3,5,0,0,0,4,4,8,0,0,0,7,12,18,4,6,9,9,3,12,0,0,3,6,3,12,0,0,0,21,19,39,25,28,54,0,0,0,4,0,8,0,0,0,4,0,8,12,12,26,102,103,203
50604113341,0,0,0,12,13,23,0,0,0,0,3,6,16,13,35,15,7,15,4,0,4,3,3,15,21,13,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,4,5,3,3,0,4,0,0,0,0,0,0,0,0,0,6,8,12,16,10,20,0,0,0,0,0,3,0,0,0,0,0,3,6,0,3,55,42,97
50604113342,6,9,12,20,21,44,0,0,0,5,3,9,24,29,53,13,14,28,0,0,0,0,4,9,18,18,35,0,0,0,0,3,5,0,0,0,0,0,3,0,0,0,3,3,5,11,8,18,0,4,4,0,0,0,0,3,3,0,0,0,12,16,33,20,17,38,0,0,4,0,0,0,0,0,0,3,3,8,8,6,15,72,77,158
50604113343,5,3,12,18,28,49,4,3,12,4,3,5,26,38,69,13,17,34,6,3,11,7,6,7,26,26,50,3,0,3,0,3,4,3,0,3,0,6,4,0,0,0,10,13,17,14,18,29,0,7,7,3,5,0,0,4,4,0,0,0,17,30,44,23,37,67,5,5,8,0,0,0,0,0,0,5,0,9,26,11,34,113,120,235
50604113344,4,0,3,14,13,23,0,0,0,5,5,12,16,14,31,8,13,20,0,0,0,0,3,3,15,17,32,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,6,9,10,4,14,0,0,0,0,0,0,0,0,4,0,0,0,16,5,22,18,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,53,49,104
50604113345,6,5,11,33,33,59,3,0,3,0,0,6,40,28,65,18,17,35,0,3,3,5,4,8,21,28,42,0,0,0,0,0,0,0,6,6,0,6,10,0,0,0,5,5,12,7,8,19,3,0,7,0,0,3,6,5,7,0,0,0,18,21,35,20,26,44,0,0,0,5,4,5,0,0,0,5,3,11,12,12,31,95,106,199
50604113346,0,3,9,18,20,30,0,0,0,3,0,3,24,20,40,14,9,23,0,0,0,0,6,7,17,14,29,0,0,0,0,0,0,6,0,8,0,0,3,0,0,0,3,0,15,8,11,11,0,0,5,0,0,4,3,3,4,0,0,0,11,14,21,16,18,35,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,67,60,120
50604113347,6,3,8,3,9,14,0,0,0,0,0,0,6,11,22,7,8,9,3,5,6,0,3,0,8,16,22,0,0,0,0,6,3,3,0,3,0,5,5,0,0,0,4,11,16,4,0,12,5,0,5,0,0,0,0,4,8,0,0,0,14,9,17,10,21,35,0,0,4,0,0,0,0,0,0,0,5,4,4,5,10,42,48,95
50604113348,9,9,17,23,24,43,13,6,24,4,8,18,39,44,80,19,26,39,3,12,19,4,9,12,34,38,72,3,0,8,0,6,6,7,0,8,3,5,9,0,0,0,10,11,20,13,15,28,4,3,4,0,3,3,0,9,4,0,0,0,23,23,44,30,31,65,0,0,0,3,0,3,0,0,0,3,0,3,13,7,18,125,133,258
50604113349,6,4,12,40,40,80,3,0,3,4,6,6,50,39,89,12,18,31,0,4,5,0,3,3,17,20,40,0,0,0,0,0,4,0,0,0,5,0,6,0,0,0,5,5,11,3,6,7,0,0,0,0,0,0,5,0,7,0,0,0,9,16,18,13,17,26,0,0,0,0,3,3,0,0,0,0,8,4,0,4,4,91,87,180
50604113350,6,5,5,15,14,29,0,0,0,3,3,9,18,19,35,12,7,20,0,0,0,3,0,7,14,10,23,0,0,0,0,0,5,0,0,0,0,3,5,0,0,0,3,5,8,4,3,12,0,4,4,0,0,0,0,0,0,0,0,0,9,7,17,7,11,21,0,0,0,0,4,6,0,0,0,0,4,6,8,8,9,55,48,105
50604113351,4,3,11,24,34,56,5,4,8,0,8,11,26,47,81,12,13,27,0,0,5,3,0,8,20,21,37,0,0,0,0,0,0,3,0,3,0,7,7,0,0,0,3,4,12,11,12,21,0,0,0,4,0,3,0,0,0,0,0,0,11,14,30,21,18,38,0,0,0,0,6,5,0,0,0,0,6,5,11,0,8,83,94,178
50604113352,0,0,0,5,5,8,3,4,3,6,4,9,14,8,20,4,3,10,0,0,3,4,0,6,11,8,18,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,9,5,3,11,0,0,5,0,0,0,0,0,0,0,0,0,11,7,16,13,10,25,0,0,0,0,4,4,0,0,0,0,4,4,9,0,8,41,33,74
50604113353,6,13,15,31,30,67,0,5,5,0,5,6,33,40,74,10,12,25,4,4,6,0,0,0,14,18,29,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,9,7,8,13,3,4,10,0,0,5,0,0,0,0,0,0,17,9,25,17,18,30,0,0,0,0,5,4,0,0,0,0,5,4,7,0,7,73,91,166
50604113354,0,5,6,16,18,34,10,0,9,0,7,11,27,25,57,10,12,31,0,0,0,3,0,3,19,18,38,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,7,6,9,7,10,19,0,3,3,0,0,4,8,0,6,0,0,0,21,12,30,25,15,38,0,0,0,3,0,3,0,0,0,3,0,3,5,0,7,84,63,147
50604113355,4,12,13,13,16,29,12,4,14,0,7,8,24,24,47,24,11,32,0,9,5,5,0,3,27,17,46,3,0,10,0,0,0,0,0,0,0,0,5,0,0,0,8,0,15,12,16,30,0,0,6,0,4,4,0,0,5,0,0,0,16,24,39,26,22,49,0,0,3,0,6,6,0,0,0,0,0,4,5,6,5,91,85,170
50604113356,4,3,4,25,23,47,0,3,4,4,0,4,31,26,55,14,5,22,4,4,8,4,3,10,23,12,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,7,14,5,14,0,5,5,0,0,6,0,3,4,0,0,0,18,13,31,15,19,35,0,0,0,0,6,7,0,0,0,0,6,7,14,10,22,84,73,154
50604113357,9,7,11,23,32,54,6,0,10,3,9,11,36,42,79,19,28,47,3,9,8,4,4,10,27,42,71,0,0,3,4,0,3,0,0,7,3,0,3,0,0,0,10,7,10,7,23,35,0,5,4,0,4,4,3,3,7,0,0,0,18,28,50,27,35,59,6,3,9,0,0,0,0,0,0,8,3,13,4,7,11,102,134,236
50604113358,8,7,21,33,32,68,0,0,0,3,3,9,39,37,75,5,11,12,0,0,0,0,3,6,10,9,17,0,0,0,0,0,7,0,3,3,0,6,10,0,0,0,10,14,23,6,3,15,0,3,4,0,0,0,0,3,5,0,0,0,9,10,19,18,21,42,0,3,7,0,5,3,0,0,0,3,5,5,26,37,70,101,117,221
50604113359,5,0,8,14,25,40,0,3,6,0,0,3,15,28,46,13,14,26,0,0,0,9,6,16,19,23,46,4,0,4,0,0,0,0,0,0,0,6,4,0,0,0,8,8,10,7,14,17,0,0,3,0,3,3,5,7,9,0,0,0,9,20,29,17,23,37,0,4,4,0,0,5,0,0,0,0,5,7,8,9,17,65,90,161
50604113360,5,9,15,18,20,39,3,6,8,3,4,10,30,24,52,14,16,33,0,0,0,9,4,8,18,26,41,5,0,6,3,0,3,3,3,4,4,0,4,0,0,0,13,7,19,9,17,29,5,0,3,0,3,3,0,4,4,0,0,0,11,24,43,29,31,60,3,3,6,0,6,6,0,0,0,0,4,9,10,5,21,98,102,198
50604113361,8,5,9,26,29,60,0,5,3,0,0,4,31,32,65,17,15,29,6,4,7,4,6,8,24,17,35,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,10,17,0,0,4,0,0,0,6,0,0,0,5,5,0,0,0,9,8,13,14,11,28,5,3,3,0,4,4,0,0,0,5,9,13,14,9,23,91,88,175
50604113401,0,0,4,7,3,11,0,0,0,0,0,0,9,3,14,7,3,19,3,0,3,0,0,0,10,3,18,0,3,5,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,10,13,34,36,35,74
50604113402,0,0,3,9,11,13,0,0,0,6,4,7,11,7,26,12,8,16,0,0,5,0,0,0,11,10,16,0,3,6,0,3,7,0,0,0,0,0,4,0,0,0,3,6,10,0,0,6,0,0,0,5,0,5,0,0,0,0,0,0,5,0,10,10,8,21,4,0,4,0,0,0,0,0,0,9,0,3,7,12,19,44,39,84
50604113403,4,3,11,21,11,29,0,3,3,0,3,6,23,17,40,9,4,16,5,4,9,0,3,4,20,18,31,0,0,0,0,0,3,0,3,3,3,4,3,0,0,0,7,10,14,7,6,10,0,0,6,0,0,0,0,0,0,0,0,0,5,9,13,11,12,27,0,0,0,5,4,8,0,0,0,5,4,8,11,16,29,70,71,138
50604113404,0,5,3,4,8,12,0,0,4,0,0,0,6,10,16,8,10,16,4,0,7,0,0,0,13,11,26,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,12,12,0,3,3,0,0,5,0,0,3,0,0,0,0,0,0,3,6,8,3,13,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,32,40,71
50604113405,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,36,15,27,39
50604113406,12,7,19,23,23,48,4,8,13,11,19,27,41,45,91,13,8,24,0,10,8,11,5,12,22,24,45,0,3,8,5,4,8,0,0,3,6,3,9,0,0,0,10,17,27,6,3,9,0,0,3,0,0,5,4,5,3,0,0,0,7,12,19,21,22,47,0,6,6,0,0,0,0,0,0,3,9,7,15,3,18,106,110,220
50604113407,4,3,8,9,11,24,3,0,3,5,0,6,16,12,31,0,9,8,0,0,0,3,0,0,10,5,10,0,0,0,0,0,0,5,0,5,0,3,3,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,4,12,0,0,0,5,0,3,0,0,0,5,3,9,9,10,21,48,38,86
50604113408,0,4,4,9,0,5,0,0,0,0,6,8,12,10,20,6,0,6,3,0,3,3,3,3,6,4,8,0,0,3,3,3,5,3,0,5,6,4,6,0,0,0,6,10,16,3,4,9,0,4,6,0,0,0,4,0,4,0,0,0,11,8,16,17,13,30,0,3,3,0,0,3,0,0,0,0,3,7,64,64,126,98,99,197
50604113409,0,4,10,19,13,33,3,3,8,11,4,16,37,19,49,3,12,18,4,6,5,0,0,0,8,17,29,3,0,3,0,4,11,0,0,0,0,6,8,0,0,0,13,9,20,4,6,5,0,0,5,0,0,3,0,6,5,0,0,0,9,12,18,18,22,41,0,3,6,4,3,3,0,0,0,3,3,15,10,19,34,78,89,177
50604113410,3,0,7,14,16,31,5,0,8,0,0,0,17,14,36,7,8,19,0,0,0,0,0,0,7,14,24,0,0,0,4,0,4,0,0,0,0,4,6,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,6,15,0,0,0,4,0,4,0,0,0,4,0,0,20,13,26,60,52,109
50604113411,3,0,6,10,9,23,0,0,0,3,3,3,16,10,26,16,17,37,0,6,9,0,0,0,19,24,43,3,0,3,0,3,5,0,0,0,0,4,7,0,0,0,3,10,14,0,0,0,0,4,4,0,0,0,0,3,5,0,0,0,3,6,10,9,18,29,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,60,68,127
50604113412,0,0,0,10,9,16,0,5,9,0,0,0,13,14,29,5,7,14,0,0,0,4,0,0,9,12,18,0,0,0,0,0,0,0,3,3,5,4,5,0,0,0,3,8,9,0,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,8,13,5,10,19,0,0,6,0,0,0,0,0,0,0,0,6,4,3,5,39,39,75
50604113413,3,0,8,13,13,25,3,0,3,5,0,5,18,21,36,11,10,23,0,0,0,4,0,4,20,10,26,0,6,9,0,0,0,3,0,6,0,0,0,0,0,0,0,8,11,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,10,8,7,10,16,4,6,7,0,3,6,0,0,0,5,3,12,20,21,48,70,76,142
50604113415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604113417,9,3,10,13,6,25,0,5,3,3,0,5,21,14,35,8,6,15,0,7,5,3,0,3,19,14,28,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,4,5,3,4,6,0,6,4,0,0,0,0,0,0,0,0,0,6,7,10,11,8,14,0,0,4,3,3,8,0,0,0,4,0,7,8,5,15,64,48,107
50604113418,0,0,3,19,7,25,0,0,4,3,6,11,22,20,39,13,9,21,4,4,3,3,5,3,14,14,29,0,0,3,0,4,4,0,0,0,0,0,7,0,0,0,3,6,9,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,4,9,12,10,10,22,0,5,4,0,3,3,0,0,0,0,3,5,19,8,26,64,61,117
50604113419,0,5,4,4,0,5,7,4,12,0,4,3,13,8,22,5,0,4,0,3,5,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,25,31,55
50604113420,4,5,14,8,11,21,6,8,6,0,0,0,13,16,29,9,9,22,0,3,3,0,3,6,12,22,26,5,0,8,0,3,3,0,0,0,0,5,5,0,0,0,3,10,19,0,4,4,0,0,0,3,0,3,0,0,0,0,0,0,0,9,15,10,17,25,0,0,0,0,4,4,0,0,0,0,3,6,17,26,41,58,92,144
50604113421,11,6,21,21,27,48,4,5,4,9,8,11,27,40,70,8,8,19,6,0,4,0,0,0,22,16,32,4,6,10,0,5,8,0,0,0,0,4,4,0,0,0,5,20,28,6,4,11,3,6,11,0,0,0,0,5,0,0,0,0,12,10,24,16,31,48,4,0,4,5,0,3,0,0,0,6,5,6,36,41,71,120,134,248
50604113422,7,3,7,15,14,31,0,0,6,7,0,3,21,22,45,9,7,16,3,0,3,0,0,0,13,8,24,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,5,16,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,9,4,9,19,0,0,0,4,3,4,0,0,0,4,3,4,16,5,19,62,58,115
50604113423,0,0,3,0,6,4,5,4,4,4,0,3,6,8,14,3,0,3,0,3,3,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,5,0,0,0,0,0,0,0,0,5,3,4,7,14,17,29,56
50604113424,3,4,10,32,28,61,10,0,9,4,3,6,38,35,77,22,12,36,4,4,7,0,0,0,30,18,48,0,3,6,7,4,10,7,0,7,9,7,10,0,0,0,15,14,23,0,4,8,0,4,6,0,3,3,0,0,0,0,0,0,0,19,24,16,28,47,0,0,0,0,3,3,0,0,0,0,3,8,21,17,46,115,112,226
50604113425,3,0,7,16,13,28,9,3,5,0,4,4,23,15,37,9,10,19,0,0,0,3,0,3,14,13,25,0,0,0,0,0,0,4,3,3,0,4,3,0,0,0,8,9,14,5,5,9,5,0,5,0,0,0,0,3,3,0,0,0,4,6,17,12,14,29,0,3,6,0,0,3,0,0,0,0,5,4,22,16,40,80,68,144
50604113426,9,0,12,9,8,16,0,0,0,0,0,4,6,12,19,12,7,17,0,0,0,0,0,0,16,10,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,4,10,0,6,5,0,0,3,0,0,3,5,0,4,0,0,0,3,7,13,11,13,22,0,0,0,5,0,6,0,0,0,5,3,6,18,20,38,67,54,125
50604113427,0,3,5,20,27,42,3,0,8,0,5,13,29,38,65,15,12,30,0,0,3,3,0,3,22,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,8,8,5,0,3,0,0,0,0,0,0,0,0,0,5,6,10,4,14,18,3,0,3,0,0,0,0,0,0,7,0,4,13,16,34,68,82,156
50604113428,4,11,6,11,9,24,8,7,6,3,7,4,18,18,36,10,8,20,0,4,4,0,4,4,10,16,28,0,0,0,0,3,3,4,0,4,5,8,6,0,0,0,5,10,15,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,10,12,16,23,0,0,0,3,0,4,0,0,0,7,5,7,0,7,9,46,68,113
50604113429,9,3,10,16,22,36,0,5,3,0,4,4,19,30,48,11,10,26,0,0,0,0,0,0,16,14,30,0,0,0,0,0,0,3,4,5,0,5,5,0,0,0,3,10,12,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,10,11,3,15,21,0,6,6,0,3,3,0,0,0,0,7,7,0,4,8,47,75,119
50604113430,0,0,4,17,13,29,0,0,8,0,0,0,21,15,38,10,6,20,4,3,9,0,4,6,15,13,33,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,4,5,7,0,0,3,0,0,0,0,0,0,0,0,0,6,7,13,8,10,18,0,0,0,5,0,5,0,0,0,5,0,5,16,8,23,67,52,124
50604113431,0,0,3,15,15,30,0,0,0,3,0,0,20,19,31,8,13,22,0,0,0,0,0,6,11,14,24,0,0,4,0,3,3,0,0,3,4,3,9,0,0,0,4,9,13,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,6,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,43,47,89
50604113432,0,0,6,10,12,18,6,5,4,3,3,4,16,16,30,19,9,25,0,3,3,0,0,0,20,16,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,8,0,7,4,0,0,0,0,0,0,0,0,5,0,0,0,8,8,12,9,11,19,0,0,3,0,0,0,0,0,0,0,3,3,36,21,55,76,65,142
50604113434,6,4,4,8,12,20,0,3,3,3,6,7,14,25,34,10,9,18,5,0,10,5,4,8,17,14,30,3,0,10,0,0,0,3,4,8,0,0,0,0,0,0,10,5,17,8,3,9,5,0,5,0,0,0,4,0,3,0,0,0,12,6,19,22,14,38,3,0,3,0,5,3,0,0,0,6,4,6,17,14,32,77,72,141
50604113435,5,3,6,8,18,28,0,6,10,0,0,3,14,28,42,10,10,14,8,0,8,0,3,0,15,7,25,0,0,0,0,3,5,0,0,0,6,0,3,0,0,0,0,4,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,9,20,0,0,0,0,0,0,0,0,0,0,0,0,16,9,25,55,58,114
50604113436,0,4,3,15,13,29,7,3,9,0,0,0,18,19,40,5,10,16,3,5,5,0,0,0,10,12,20,0,0,3,0,3,5,0,3,0,5,8,11,0,0,0,8,12,25,5,4,7,8,5,11,0,0,0,0,5,6,0,0,0,10,8,23,17,26,43,3,4,10,3,5,5,3,0,3,6,6,19,27,32,65,87,101,190
50604113437,0,8,10,16,11,30,6,0,6,0,0,0,19,13,35,15,9,26,3,0,4,0,3,7,20,16,31,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,8,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,12,15,0,0,3,0,0,0,0,0,0,0,0,3,8,0,6,54,47,106
50604113438,0,4,4,30,15,49,9,3,9,4,10,14,41,30,69,15,12,25,5,0,5,3,0,4,21,12,35,0,4,3,0,7,7,0,0,0,0,3,4,0,0,0,0,12,18,3,3,6,0,4,7,0,0,0,0,0,4,0,0,0,9,9,15,8,20,34,0,0,0,0,3,5,0,0,0,0,3,5,13,23,29,91,84,175
50604113439,0,3,3,14,13,29,0,3,3,0,0,3,15,23,36,14,9,27,0,3,7,3,4,3,19,12,34,0,3,4,0,4,6,5,0,4,4,0,4,0,0,0,4,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,17,23,0,0,0,0,0,0,0,0,0,0,0,6,8,7,10,50,63,114
50604113440,5,3,8,14,9,25,0,4,5,3,0,3,19,13,33,8,13,18,3,5,3,0,3,4,12,18,30,0,0,3,0,0,3,0,0,0,5,3,5,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,5,8,12,11,17,0,0,5,0,0,0,0,0,0,3,0,6,5,6,9,54,49,99
50604113442,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,127,50,82,129
