SA1_CODE_2021,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50503110135,44,14,8,3,246
50503110136,26,17,3,0,190
50503110201,23,13,0,0,177
50503110202,26,28,10,3,314
50503110203,4,10,0,0,99
50503110204,24,13,8,0,173
50503110205,9,22,3,4,93
50503110206,16,11,4,0,105
50503110207,20,12,0,0,138
50503110208,22,8,8,0,167
50503110209,8,21,10,0,98
50503110210,13,12,7,0,118
50503110211,16,3,14,0,148
50503110212,11,12,7,0,177
50503110213,22,11,0,4,190
50503110214,29,14,8,3,183
50503110215,15,6,9,0,151
50503110216,29,23,10,3,185
50503110217,27,19,3,3,206
50503110218,29,9,8,0,183
50503110219,21,22,0,0,225
50503110220,26,25,6,5,197
50503110221,14,8,9,0,106
50503110222,19,7,6,0,156
50503110401,0,0,0,0,0
50503110402,17,11,5,0,124
50503110403,36,38,22,3,239
50503110404,26,14,9,0,142
50503110405,36,46,64,87,368
50503110406,20,22,9,6,117
50503110407,33,11,4,0,171
50503110408,24,16,0,0,140
50503110409,19,17,6,3,120
50503110410,19,17,13,0,169
50503110411,20,21,10,0,174
50503110412,16,18,5,0,159
50503110413,30,8,8,0,160
50503110414,29,14,10,4,140
50503110415,27,9,0,5,213
50503110416,31,20,14,0,214
50503110417,26,13,11,22,186
50503110418,21,8,10,0,140
50503110419,20,8,7,0,90
50503110420,36,19,9,0,239
50503110421,29,23,5,0,214
50503110422,20,10,3,0,205
50503110423,16,24,10,0,173
50503110424,22,22,9,0,174
50503110425,17,13,0,0,113
50503110426,34,11,5,0,215
50503110501,52,30,7,4,247
50503110502,24,19,9,4,165
50503110503,6,0,3,0,88
50503110504,24,4,0,0,123
50503110505,56,22,7,0,317
50503110506,77,33,6,4,278
50503110507,60,14,8,0,288
50503110508,33,23,3,5,192
50503110509,29,6,7,0,167
50503110510,77,19,9,0,299
50503110512,36,8,6,4,179
50503110513,29,16,10,3,153
50503110514,71,29,23,4,327
50503110515,24,17,5,0,121
50503110517,59,32,63,23,315
50503110518,57,20,13,0,291
50503110519,58,17,4,6,261
50503110520,34,9,0,0,204
50503110522,53,16,7,5,319
50503110523,61,11,4,0,274
50503110524,18,14,5,0,164
50503110526,58,21,8,0,234
50503110528,107,36,13,0,362
50503110530,78,34,14,7,347
50503110531,27,21,11,0,206
50503110532,9,7,0,0,71
50503110533,132,52,13,0,1093
50503110534,24,11,3,0,179
50503110536,17,0,0,0,123
50503110537,22,17,3,0,197
50503110538,31,12,5,0,166
50503110539,19,6,4,0,138
50503110540,10,14,21,41,169
50503110541,78,40,14,4,247
50503110542,55,15,3,0,235
50503110543,0,0,0,0,0
50503110544,47,10,5,0,211
50503110545,67,31,11,0,339
50503110546,40,12,3,0,180
50503110547,87,32,4,0,465
50503110548,54,16,5,5,223
50503110549,41,19,13,0,189
50503110550,22,13,3,0,140
50503110551,21,5,4,0,166
50503110552,25,18,8,0,133
50503110553,52,23,10,0,176
50503110602,0,0,0,0,0
50503110701,32,16,0,6,264
50503110703,24,22,10,0,132
50503110704,31,22,6,0,119
50503110705,39,17,11,0,176
50503110706,22,20,3,0,123
50503110707,53,11,5,0,263
50503110708,36,12,14,0,273
50503110709,9,57,80,33,176
50503110710,21,11,0,0,199
50503110711,38,27,5,0,346
50503110712,35,9,0,0,175
50503110713,21,11,0,0,184
50503110714,22,12,8,0,186
50503110719,26,13,6,0,249
50503110720,18,34,72,23,156
50503110721,30,16,3,0,295
50503110722,51,21,4,0,322
50503110723,37,13,8,0,291
50503110724,23,6,0,0,129
50503110726,18,7,3,0,145
50503110727,22,5,0,4,160
50503110728,25,10,0,0,215
50503110729,28,3,0,0,224
50503110730,36,11,3,0,279
50503110731,16,19,3,0,198
50503110732,24,10,0,0,222
50503110733,33,13,0,0,232
50503110734,22,6,0,0,157
50503110735,18,4,0,0,149
50503110736,24,15,0,0,197
50503110737,17,0,0,0,193
50503125501,12,0,4,0,133
50503125505,4,6,15,6,154
50503125510,27,17,3,0,307
50503125512,21,5,0,0,222
50503125513,14,8,0,0,106
50503125514,19,0,0,0,210
50503125515,11,6,0,0,149
50503125516,16,4,0,0,200
50503125517,10,7,3,0,258
50503125518,20,10,0,0,194
50503125519,9,4,0,0,124
50503125520,17,9,6,0,191
50503125521,9,0,0,0,84
50503125522,12,7,0,0,160
50503125523,9,3,6,0,164
50503125524,14,3,4,0,148
50503125525,13,7,3,0,270
50503125526,35,15,4,0,259
50503125527,27,11,5,0,216
50503125528,15,17,0,0,148
50503125529,5,11,0,0,178
50503125530,13,3,0,0,153
50503125531,7,9,0,0,74
50503125532,9,0,0,0,164
50503125533,12,6,0,0,174
50503125534,8,11,0,0,136
50503125535,30,3,3,0,233
50503125536,13,5,0,0,186
50503125537,38,9,8,0,299
50503125538,16,9,0,0,118
50503125539,21,12,0,0,224
50503125540,22,14,0,0,212
50503125541,18,7,5,0,191
50503125542,12,6,5,0,260
50503125543,8,10,0,0,159
50503125544,14,8,0,4,172
50503125601,13,3,0,0,45
50503125602,44,29,3,0,203
50503125603,27,11,7,0,108
50503125702,32,23,10,3,159
50503125703,36,30,12,4,175
50503125704,34,22,9,0,181
50503125706,29,15,19,0,138
50503125707,31,18,12,7,138
50503125708,27,17,6,0,170
50503125709,24,8,0,0,197
50503125710,99,34,10,0,465
50503125711,35,19,8,3,179
50503125801,32,46,74,66,385
50503125802,42,25,13,0,291
50503125803,91,60,27,0,668
50503125804,36,13,15,3,165
50503125805,0,0,0,0,0
50503125806,51,31,17,0,196
50503125807,31,24,12,3,179
50503125808,67,33,9,3,589
50503125809,73,42,22,0,439
50503125810,20,12,17,3,126
50503125811,30,28,11,3,186
50503125812,34,22,18,3,197
50503125813,30,19,10,0,169
50503125814,25,14,9,0,317
50503125815,109,62,20,0,674
50503125816,35,18,10,3,322
50503125817,5,0,3,0,74
50503125818,5,10,3,0,104
50503130301,14,8,6,0,279
50503130302,19,21,3,0,237
50503130303,29,36,7,0,253
50503130304,33,16,7,0,345
50503130305,16,15,0,0,179
50503130306,20,4,4,0,164
50503130307,23,15,5,0,143
50503130308,36,20,8,0,379
50503130309,28,17,8,0,205
50503130310,49,22,4,4,170
50503130311,18,22,3,0,102
50503130312,33,72,54,15,210
50503130313,22,4,5,0,233
50503130314,36,17,8,0,250
50503130315,37,14,6,0,138
50503130316,35,31,9,4,235
50503130317,37,21,7,0,141
50503130318,28,17,10,3,325
50503130319,10,18,5,0,135
50503130320,35,8,3,0,164
50503130321,34,26,6,0,305
50503130322,25,22,11,0,241
50503130323,36,18,7,0,217
50503130324,21,12,7,0,127
50503130325,11,11,0,0,190
50503130326,34,23,8,4,188
50503130327,37,15,0,0,210
50503130328,34,18,3,0,271
50503130329,12,4,4,0,212
50503130330,20,12,8,0,163
50503130401,20,7,0,0,254
50503130402,35,10,6,0,198
50503130403,36,16,0,0,164
50503130404,32,10,0,0,336
50503130405,46,14,8,0,196
50503130406,36,20,19,8,161
50503130407,50,13,8,4,262
50503130408,13,7,8,0,193
50503130409,32,19,3,0,297
50503130410,21,9,0,0,358
50503130411,44,18,3,0,221
50503130412,17,4,0,0,249
50503130413,24,24,4,0,333
50503130414,36,17,6,0,213
50503130415,22,12,0,0,339
50503130416,29,8,0,0,300
50503130417,29,9,0,0,253
50503130418,0,0,0,0,0
50503130419,51,7,3,0,379
50503130420,4,9,0,0,209
50503130421,57,20,5,0,251
50503130422,34,11,0,0,202
50503130423,14,4,0,0,268
50503130424,0,0,0,0,0
50503130425,0,0,0,0,0
50503130426,17,11,0,0,120
50503130427,22,9,0,0,352
50503130428,33,17,5,0,130
50503130429,19,3,0,0,267
50503130430,20,7,3,0,160
50503130431,17,5,4,0,226
50503130432,29,13,7,0,273
50503130501,22,20,10,0,232
50503130502,21,0,0,0,173
50503130503,5,0,0,0,7
50503130504,32,28,3,0,275
50503130505,38,12,3,0,291
50503130506,37,39,7,5,333
50503130507,15,7,0,0,133
50503130508,32,17,7,6,272
50503130509,21,19,3,0,361
50503130510,24,24,8,0,263
50503130511,0,0,0,0,0
50503130512,29,10,0,0,222
50503130513,11,7,4,0,129
50503130514,38,15,6,0,223
50503130515,31,31,6,0,293
50503130516,0,0,0,0,23
50503130517,39,26,11,0,209
50503130518,3,0,0,0,10
50503130519,19,5,5,0,257
50503130520,25,12,10,3,230
50503130521,25,11,0,0,183
50503130522,35,8,0,0,199
50503130523,38,13,8,0,275
50503130524,9,26,30,7,140
50503130525,9,10,5,0,185
50503130526,29,21,6,0,295
50503130527,23,3,0,0,171
50503130528,47,26,14,5,324
50503130529,25,11,5,0,287
50503130530,23,29,12,0,267
50503130531,19,7,5,0,152
50503130532,15,27,76,84,263
50503130601,29,12,8,0,213
50503130602,36,23,20,7,225
50503130603,31,19,9,0,348
50503130604,18,17,3,0,116
50503130605,42,48,10,0,298
50503130606,37,16,0,0,310
50503130607,27,29,11,0,248
50503130608,21,16,9,4,103
50503130609,17,9,3,0,292
50503130610,65,32,14,0,262
50503130611,0,4,9,0,34
50503130612,27,27,20,0,181
50503130613,6,14,25,41,85
50503130614,11,16,5,0,124
50503130615,42,58,16,0,220
50503130616,40,27,14,4,284
50503130617,47,33,13,0,233
50503130618,37,27,13,0,224
50503130619,15,11,8,0,111
50503130620,23,43,15,0,151
50503130621,55,36,7,0,290
50503130622,27,13,4,0,283
50503130623,0,0,0,0,0
50503130624,12,10,10,0,134
50503130625,36,22,13,3,218
50503130626,24,13,10,4,155
50503130627,19,34,59,63,219
50503130628,21,9,0,0,227
50503130629,44,34,17,11,299
50503130630,45,31,7,7,265
50503130631,7,14,0,0,154
50503130632,15,18,18,8,185
50503130633,17,23,4,0,193
50503130634,99,48,9,0,323
50601111001,30,25,19,9,270
50601111002,57,22,8,3,373
50601111003,31,29,16,0,183
50601111004,20,16,4,0,206
50601111006,5,4,0,0,72
50601111007,23,3,4,4,109
50601111009,25,19,13,0,213
50601111010,19,12,8,0,117
50601111011,35,18,5,0,210
50601111013,27,21,0,0,145
50601111015,46,28,20,0,261
50601111016,18,14,10,0,115
50601111018,39,19,3,3,225
50601111019,21,18,24,9,241
50601111020,32,31,6,0,173
50601111021,20,14,3,0,139
50601111022,22,21,7,0,180
50601111023,35,12,4,0,190
50601111024,17,10,17,0,152
50601111025,16,32,12,3,143
50601111026,20,17,6,0,165
50601111027,25,20,5,0,138
50601111028,15,9,4,0,89
50601111029,30,18,15,0,202
50601111030,35,21,15,4,210
50601111031,23,13,9,0,146
50601111033,48,39,25,13,290
50601111034,30,30,12,0,203
50601111035,14,15,3,0,123
50601111036,21,11,3,0,273
50601111038,25,39,12,6,332
50601111039,5,0,5,0,9
50601111040,11,11,8,5,93
50601111041,19,12,0,0,465
50601111044,25,8,3,0,228
50601111045,0,0,0,0,0
50601111046,36,13,12,4,176
50601111047,24,28,9,3,218
50601111048,16,23,0,0,374
50601111049,19,7,0,0,326
50601111050,25,26,10,0,214
50601111051,16,18,6,0,165
50601111052,13,0,3,0,157
50601111053,18,11,0,0,261
50601111054,15,6,3,0,314
50601111055,8,45,51,54,193
50601111056,15,14,13,4,111
50601111057,12,0,0,0,222
50601111058,18,9,0,0,297
50601111059,23,6,8,0,354
50601111101,0,0,0,0,0
50601111201,19,16,16,3,162
50601111202,12,13,5,4,132
50601111203,26,14,9,0,139
50601111204,40,24,6,4,159
50601111205,33,14,7,0,138
50601111206,27,13,7,0,159
50601111207,28,14,10,0,154
50601111208,11,13,3,0,112
50601111209,20,8,9,4,167
50601111210,25,15,5,0,150
50601111211,35,20,4,3,172
50601111212,23,15,0,0,131
50601111213,29,15,6,0,117
50601111215,37,31,13,0,143
50601111216,69,41,12,0,450
50601111217,0,0,0,0,0
50601111401,32,29,24,6,193
50601111402,51,31,19,9,236
50601111403,36,10,4,0,175
50601111404,10,12,4,3,175
50601111405,52,23,14,3,269
50601111406,28,35,13,0,230
50601111407,39,24,6,0,205
50601111408,20,21,8,0,110
50601111409,34,16,15,0,212
50601111410,18,12,10,4,162
50601111411,25,27,12,3,260
50601111412,29,26,29,31,282
50601111413,33,16,5,0,199
50601111414,39,23,9,4,222
50601111415,24,22,9,7,186
50601111416,30,7,4,0,184
50601111417,29,40,17,0,229
50601111418,0,0,0,0,0
50601111419,32,21,3,7,215
50601111420,44,31,4,0,221
50601111421,55,49,24,3,265
50601111422,32,23,9,5,158
50601111423,41,21,7,0,178
50601111424,18,24,9,23,141
50601111425,37,52,25,10,255
50601111426,29,9,10,4,193
50601111501,7,12,0,0,79
50601111503,40,36,18,0,193
50601111504,41,30,11,0,207
50601111506,76,49,21,7,351
50601111507,60,47,30,3,354
50601111508,51,40,32,7,258
50601111509,0,0,0,0,0
50601111510,31,12,13,5,193
50601111511,36,47,17,4,274
50601111512,52,37,14,0,214
50601111513,31,22,17,0,178
50601111514,60,32,23,7,270
50601111515,54,31,13,3,211
50601111516,40,29,12,5,224
50601111517,92,34,20,0,345
50601111518,11,7,0,0,76
50601111519,40,23,4,0,193
50601111520,64,23,15,0,423
50601111521,38,31,42,16,158
50601111601,23,20,12,0,137
50601111602,24,29,4,3,130
50601111603,49,45,17,3,270
50601111604,26,21,14,0,189
50601111605,41,28,19,10,174
50601111606,47,31,9,4,251
50601111607,20,11,5,0,133
50601111608,35,39,14,4,233
50601111609,40,28,8,0,134
50601111610,75,49,9,3,307
50601111611,48,40,14,0,237
50601111612,56,58,30,5,345
50601111613,38,34,15,3,239
50601111614,31,25,9,0,148
50601111615,72,34,11,5,435
50601111616,43,43,5,0,239
50601111617,38,20,8,0,184
50601111618,33,28,10,0,185
50601111701,16,10,0,0,175
50601111703,14,4,5,0,152
50601111704,22,5,4,5,139
50601111706,28,7,4,0,242
50601111708,35,11,5,5,272
50601111709,21,9,3,0,217
50601111710,31,18,3,0,186
50601111711,15,9,7,0,86
50601111712,20,10,7,4,160
50601111713,27,18,13,0,259
50601111714,31,22,10,0,228
50601111715,20,3,3,0,167
50601111716,17,10,3,0,133
50601111717,12,6,0,0,139
50601111718,25,16,9,0,149
50601111719,22,0,3,0,276
50601111720,22,13,3,8,177
50601111721,30,17,0,0,222
50601111722,17,8,3,0,265
50601111723,16,12,3,0,247
50601111724,28,3,0,0,391
50601111725,13,11,0,0,152
50601111726,13,6,0,0,190
50601130701,16,8,0,0,290
50601130702,22,5,7,0,287
50601130703,13,6,5,0,265
50601130704,8,9,0,0,282
50601130705,42,19,0,0,350
50601130706,27,15,3,0,343
50601130707,35,10,0,0,281
50601130708,23,7,0,0,194
50601130709,26,10,0,0,386
50601130710,45,33,6,0,427
50601130711,63,32,6,0,456
50601130712,10,5,0,0,236
50601130713,31,12,5,6,297
50601130714,21,12,4,0,268
50601130715,19,9,0,0,269
50601130716,26,4,3,0,270
50601130717,36,15,0,0,571
50601130718,3,9,3,0,41
50601130719,4,16,3,0,345
50601130801,3,7,0,0,182
50601130802,10,8,0,0,189
50601130803,5,0,0,0,131
50601130804,16,10,3,0,237
50601130805,35,12,7,0,192
50601130806,12,0,0,0,217
50601130807,10,4,3,0,193
50601130808,13,0,0,0,267
50601130809,19,4,0,0,185
50601130810,0,0,0,0,3
50601130811,28,11,3,0,295
50601130812,8,6,0,0,253
50601130813,44,29,10,3,211
50601130814,6,0,0,0,140
50601130815,19,6,0,0,270
50601130816,24,9,0,0,443
50601130817,21,11,0,4,332
50601130818,13,0,0,0,217
50601130819,24,5,0,0,332
50601130820,5,6,0,0,68
50601130821,18,14,5,0,393
50601130822,8,3,0,0,269
50601130823,15,5,0,0,239
50601130824,10,6,4,0,358
50601130825,21,4,0,5,292
50601130826,22,16,4,0,180
50601130827,7,3,0,0,188
50601130828,39,15,0,0,286
50601130829,0,0,0,0,3
50601130830,0,0,0,0,0
50601130831,3,3,0,0,257
50601130832,18,10,0,0,154
50601130833,6,4,0,0,168
50601130834,17,21,6,0,311
50601130835,9,0,0,0,225
50601130836,16,3,0,0,323
50601130837,11,7,0,0,198
50602111801,34,18,0,0,169
50602111802,19,4,4,0,170
50602111803,46,12,10,9,394
50602111804,38,20,3,3,307
50602111805,16,13,10,0,192
50602111806,29,22,5,0,258
50602111807,43,28,6,4,337
50602111808,46,29,19,0,256
50602111809,46,32,9,7,281
50602111810,66,29,21,0,411
50602111812,36,10,5,0,249
50602111813,30,14,6,0,224
50602111814,46,23,12,0,271
50602111815,39,24,12,0,329
50602111816,29,32,18,11,226
50602111818,58,30,20,10,420
50602111819,24,23,14,0,219
50602111821,25,12,11,6,294
50602111822,33,28,7,6,243
50602111823,32,13,10,9,311
50602111824,32,26,10,0,313
50602111825,50,36,11,8,368
50602111826,24,17,4,6,201
50602111827,13,24,23,39,238
50602111828,60,40,9,0,371
50602111829,68,43,11,5,268
50602111830,44,36,64,77,302
50602111831,22,16,10,3,237
50602111832,27,16,9,0,295
50602111901,22,17,4,0,213
50602111902,27,12,0,0,210
50602111903,23,24,4,0,180
50602111904,41,14,14,0,320
50602111905,0,0,0,0,3
50602111906,0,0,0,0,0
50602111907,21,13,11,0,153
50602111908,43,17,9,0,278
50602111909,44,20,8,0,473
50602111910,28,18,12,0,281
50602111911,59,31,6,3,384
50602111912,40,16,4,0,241
50602111913,20,8,10,4,201
50602111914,41,24,8,0,210
50602111915,28,3,3,0,205
50602111916,40,15,4,3,269
50602111917,34,24,9,0,264
50602111918,48,24,7,4,346
50602111919,30,17,6,0,256
50602111920,22,28,19,10,264
50602111921,12,12,0,3,137
50602111922,20,24,12,4,250
50602111923,25,28,8,0,243
50602111924,42,44,22,12,360
50602111925,10,12,3,4,272
50602111926,45,18,4,0,393
50602111927,28,17,4,0,227
50602111928,15,26,11,16,208
50602111929,27,16,9,3,193
50602111930,33,23,4,0,322
50602111931,36,16,4,0,280
50602111932,30,32,3,0,296
50602111933,34,18,9,0,322
50602111934,31,22,6,3,272
50602111935,45,42,15,0,465
50602111936,19,7,0,0,266
50602111937,28,11,3,7,264
50602111938,31,16,4,0,454
50602111939,11,12,8,0,257
50602111940,18,7,0,0,229
50602112001,0,0,0,0,0
50602112102,0,0,0,0,20
50602112301,10,18,6,0,173
50602112302,31,23,6,0,202
50602112303,54,22,0,4,294
50602112304,25,18,10,0,289
50602112305,24,28,7,3,213
50602112306,18,27,5,0,262
50602112307,57,41,12,5,324
50602112309,26,17,9,3,285
50602112311,43,27,7,0,386
50602112312,57,24,9,0,268
50602112313,35,11,6,0,176
50602112314,47,27,19,4,283
50602112315,56,22,3,4,322
50602112316,42,26,4,12,425
50602112317,56,13,6,0,340
50602112318,56,27,4,0,453
50602112319,19,16,4,0,216
50602112320,44,35,8,3,285
50602112321,20,31,8,3,206
50602112322,39,8,0,0,244
50602112323,39,22,9,3,301
50602112324,19,22,3,0,182
50602112326,34,14,6,0,296
50602112327,15,3,8,0,289
50602112328,24,18,5,5,370
50602112329,21,4,3,0,226
50602112330,13,10,0,0,199
50602112331,0,0,0,0,0
50602112332,54,27,10,0,403
50602112333,79,73,10,0,349
50602112334,8,5,5,0,276
50602112335,14,5,3,0,91
50602112336,73,50,20,0,374
50602112337,0,0,0,0,0
50602112338,36,18,7,0,370
50602112339,13,10,0,4,136
50602112340,15,15,0,0,183
50602112341,47,41,17,0,350
50602130901,22,16,5,0,237
50602130902,23,14,6,0,279
50602130903,16,16,9,3,228
50602130904,21,19,4,3,237
50602130905,18,12,4,6,278
50602130906,21,0,5,0,139
50602130907,31,27,3,0,309
50602130908,38,23,9,7,263
50602130909,40,29,11,0,324
50602130910,21,13,11,0,233
50602130911,26,10,10,4,185
50602130912,17,17,6,3,228
50602130913,20,13,8,0,189
50602130914,22,13,12,0,206
50602130915,14,7,6,0,154
50602130916,38,28,9,10,309
50602130917,18,14,5,3,249
50602130918,18,20,9,0,297
50602130919,8,18,16,17,107
50602130920,18,5,4,0,112
50602131001,29,22,8,5,199
50602131002,28,13,8,4,251
50602131003,32,20,0,0,291
50602131004,33,11,16,5,203
50602131005,44,40,20,3,347
50602131006,9,7,6,0,134
50602131007,17,10,3,0,181
50602131008,32,17,15,8,233
50602131009,20,11,18,5,194
50602131010,21,17,10,3,194
50602131011,15,11,10,0,182
50602131012,12,8,7,0,249
50602131013,29,18,9,0,226
50602131014,23,28,14,3,301
50602131015,27,8,12,0,182
50602131016,33,22,8,5,248
50602131017,34,14,3,4,152
50602131101,13,11,4,0,226
50602131102,18,6,0,0,283
50602131103,34,8,0,0,199
50602131104,20,8,3,3,248
50602131105,26,17,5,0,240
50602131106,44,33,11,3,283
50602131107,15,16,3,0,258
50602131108,30,0,10,3,203
50602131109,21,15,8,4,235
50602131110,21,14,8,3,201
50602131111,25,12,7,0,224
50602131112,29,11,7,3,191
50602131113,14,9,0,0,204
50602131114,40,13,5,0,249
50602131115,9,15,5,0,188
50602131116,19,14,5,3,233
50602131117,40,18,10,0,295
50602131118,26,25,14,0,273
50602131119,24,5,0,0,455
50602131120,26,17,6,4,266
50602131121,24,16,0,0,335
50602131122,36,17,23,7,380
50602131123,41,39,5,0,309
50602131124,52,27,7,3,338
50602131125,30,11,5,3,226
50602131126,9,3,0,0,22
50603112401,32,6,13,5,262
50603112402,0,0,0,0,40
50603112403,31,18,18,7,269
50603112404,30,20,11,0,472
50603112405,24,19,5,0,309
50603112406,13,7,0,0,329
50603112407,12,13,5,3,183
50603112408,17,5,4,3,207
50603112410,15,6,0,0,294
50603112411,23,20,4,0,309
50603112412,0,0,0,0,100
50603112413,22,18,11,0,175
50603112414,25,21,30,30,185
50603112415,55,40,15,0,311
50603112416,54,47,17,8,455
50603112417,13,49,156,235,475
50603112418,43,27,7,6,351
50603112419,33,11,6,3,417
50603112421,29,13,0,3,187
50603112422,34,10,11,0,296
50603112423,57,21,10,3,352
50603112424,30,29,13,0,206
50603112426,8,3,0,0,449
50603112427,6,0,0,0,51
50603112429,5,3,5,3,143
50603112430,41,26,5,0,321
50603112431,15,6,5,0,270
50603112432,10,4,4,0,382
50603112433,25,12,10,7,251
50603112434,51,26,14,10,499
50603112435,20,12,3,0,277
50603112436,29,13,12,0,279
50603112437,19,16,13,0,447
50603112438,38,16,11,13,462
50603112439,23,9,23,11,204
50603112440,17,11,0,0,175
50603112441,40,30,14,0,193
50603112442,12,33,86,53,183
50603112443,22,20,7,0,263
50603112444,22,18,4,3,311
50603112445,0,47,89,133,275
50603112446,58,32,12,0,317
50603112447,20,13,4,0,265
50603112501,42,11,4,0,177
50603112502,46,20,20,0,196
50603112504,58,28,5,0,287
50603112505,49,24,4,0,182
50603112506,39,30,5,0,233
50603112507,48,16,5,3,240
50603112509,32,24,12,0,181
50603112510,24,25,17,5,121
50603112511,48,23,3,6,239
50603112512,44,21,10,0,175
50603112513,31,32,6,0,195
50603112514,47,15,6,0,186
50603112515,35,9,0,0,192
50603112516,25,18,6,0,100
50603112517,77,41,8,0,332
50603112518,24,7,3,0,132
50603112519,57,35,17,0,277
50603112520,28,18,10,0,203
50603112521,45,7,0,0,236
50603112522,58,19,20,5,274
50603112524,38,16,0,0,149
50603112525,49,46,11,0,328
50603112526,50,28,5,0,274
50603112527,21,27,5,0,137
50603112528,28,16,7,5,139
50603112529,9,11,3,0,92
50603112601,3,0,0,0,3
50603112701,20,15,8,4,214
50603112702,18,17,18,0,196
50603112704,37,19,5,5,340
50603112707,41,24,3,0,391
50603112708,45,19,6,0,430
50603112714,50,9,4,0,323
50603112715,44,12,11,0,314
50603112716,8,10,0,0,222
50603112718,30,16,4,0,333
50603112719,14,4,0,0,230
50603112720,23,21,14,0,351
50603112721,35,25,17,3,355
50603112722,8,12,4,0,239
50603112723,23,11,4,0,175
50603112724,48,43,10,9,477
50603112727,23,13,0,0,272
50603112728,7,8,16,6,114
50603112729,15,6,0,0,243
50603112730,23,22,4,0,325
50603112731,26,10,8,0,237
50603112732,31,16,3,0,253
50603112734,12,0,0,0,124
50603112735,20,12,0,0,401
50603112736,27,16,6,4,255
50603112737,14,8,7,0,254
50603112739,27,7,0,0,328
50603112740,22,14,8,0,398
50603112741,26,17,9,0,346
50603112742,14,8,3,3,197
50603112743,13,0,0,0,214
50603112744,23,13,3,0,317
50603112745,21,6,0,0,291
50603112746,26,4,4,0,274
50603112747,0,0,0,0,4
50603112748,11,5,0,0,229
50603112749,18,16,0,0,330
50603112750,3,0,0,0,218
50603112751,9,3,0,0,257
50603112752,24,5,3,5,320
50603112753,23,6,0,3,200
50603112754,9,10,6,0,276
50603112801,12,14,0,0,112
50603112802,25,32,3,0,185
50603112803,24,7,6,8,141
50603112804,25,17,0,0,132
50603112805,24,19,13,0,170
50603112806,22,26,4,0,168
50603112807,20,22,6,4,159
50603112808,0,0,0,0,0
50603112809,49,49,12,4,333
50603112810,18,16,12,0,158
50603112811,16,9,11,0,101
50603112812,37,31,13,3,225
50603112813,36,48,16,3,297
50603112814,34,25,13,0,282
50603112815,30,40,9,4,223
50603112816,21,19,5,4,130
50603112818,22,20,15,3,366
50603112819,41,15,12,10,422
50603112820,20,15,3,3,191
50603112821,15,11,0,0,98
50603112822,20,18,11,7,195
50603112823,24,23,11,0,192
50603112824,27,26,14,6,175
50603112825,47,53,17,3,296
50603112826,35,39,16,3,267
50603112827,38,15,8,0,170
50603112828,20,11,16,0,126
50603112829,32,20,10,0,161
50603112830,43,38,13,0,278
50603112831,66,55,15,0,292
50603112832,29,31,12,0,253
50603112833,12,19,8,3,137
50603112834,20,14,6,0,192
50603112835,34,32,16,5,228
50603112836,27,17,13,3,159
50603112837,19,33,52,54,292
50603112901,39,26,27,8,311
50603112902,42,33,22,0,181
50603112903,36,28,11,0,228
50603112904,31,29,9,5,206
50603112905,48,35,15,5,206
50603112906,80,50,30,9,341
50603112907,47,27,23,15,203
50603112908,20,23,36,38,182
50603112909,42,41,24,11,295
50603112910,10,5,8,0,103
50603112911,43,8,9,3,239
50603112912,36,25,23,6,340
50603112913,41,45,26,12,394
50603112914,29,17,16,3,233
50603112915,57,43,18,8,236
50603112916,19,16,15,0,155
50603112917,52,49,84,38,395
50603112918,39,28,15,0,177
50603112919,12,18,7,0,116
50603112920,55,43,18,8,292
50603112921,42,31,17,6,267
50603112922,33,39,10,0,215
50603112923,36,39,13,3,342
50603112924,19,21,10,0,233
50603112925,60,32,15,6,425
50603112926,55,51,25,6,311
50603112927,55,42,25,3,437
50603112928,48,35,16,0,201
50603112929,21,10,6,4,194
50603112930,24,10,14,0,159
50603112931,37,23,22,3,136
50603112932,53,46,17,4,286
50603112933,8,4,6,0,70
50603113001,0,4,0,0,7
50603113101,34,17,10,0,215
50603113102,47,20,11,4,310
50603113103,18,16,16,3,150
50603113104,31,21,6,8,173
50603113105,41,34,9,0,259
50603113106,32,16,4,5,196
50603113107,20,15,20,0,220
50603113108,60,20,7,0,470
50603113109,49,36,15,7,290
50603113110,42,31,9,0,308
50603113111,38,19,10,8,188
50603113112,47,39,9,0,273
50603113113,36,33,10,3,208
50603113114,53,39,16,0,244
50603113115,56,29,8,0,258
50603113116,12,21,11,3,189
50603113117,24,19,7,0,210
50603113118,43,22,7,6,381
50603113119,24,13,8,5,238
50603113120,36,49,18,0,331
50603113121,18,21,0,4,137
50603113122,25,30,4,0,170
50603113123,47,34,15,0,288
50603113124,20,39,14,5,197
50603113125,34,54,10,0,335
50603113126,43,38,11,0,232
50603113127,43,33,16,0,280
50603113128,43,29,19,3,249
50603113129,42,33,15,0,343
50603113130,36,31,11,0,276
50603113131,46,32,14,0,322
50603113132,44,24,16,0,310
50603113133,42,36,11,7,309
50603113134,46,27,23,0,275
50603113135,45,16,10,4,190
50603113136,50,32,20,5,249
50603113137,47,48,17,0,337
50603113138,36,38,13,4,309
50603113139,26,32,18,0,233
50604113201,10,12,3,0,189
50604113202,25,14,0,0,185
50604113204,24,17,5,4,189
50604113205,38,18,5,3,300
50604113206,46,16,5,9,290
50604113207,11,11,9,0,126
