SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50902123704,8,0,9,14,5,8,14,14,0,76
50902123705,16,15,29,25,10,7,18,32,0,158
50902123706,71,31,12,12,15,6,8,16,4,172
50902123707,73,18,11,15,13,0,4,13,0,153
50902123708,48,33,53,25,30,28,23,50,8,295
50902123709,14,10,20,21,11,11,10,30,5,133
50902123710,31,8,21,8,7,5,23,16,5,130
50902123711,67,11,10,16,15,3,5,12,5,157
50902123801,24,24,29,12,18,10,25,21,3,163
50902123802,17,20,34,22,20,18,23,30,0,184
50902123803,18,17,28,21,24,14,31,27,3,174
50902123804,110,30,32,23,20,8,20,20,6,262
50902123805,12,12,15,10,11,5,9,19,4,96
50902123806,57,3,5,3,3,4,3,10,0,96
50902123807,17,4,12,8,8,3,24,11,3,101
50902123808,69,10,9,10,7,9,12,16,3,142
50902123809,31,17,18,15,15,7,20,22,4,140
50902123810,100,7,12,16,14,0,9,15,0,178
50902123811,60,12,7,6,17,0,5,11,0,106
50902123812,54,10,19,6,16,7,17,20,3,159
50902123902,10,17,27,16,11,10,21,30,0,142
50902123903,12,23,25,10,15,0,12,6,0,112
50902123904,24,17,40,17,29,9,34,29,0,207
50902123905,19,28,55,23,26,19,35,41,0,248
50902123906,63,8,15,3,8,3,10,54,3,170
50902123907,78,18,49,14,43,15,36,77,0,325
50902123908,17,18,14,13,12,12,10,16,0,111
50902123909,6,6,4,0,5,0,0,0,0,22
50902123910,12,12,24,18,18,7,12,32,6,141
50902123911,24,37,32,18,29,16,23,15,0,195
50902123914,23,12,28,9,16,17,16,25,3,157
50902123915,61,15,9,4,12,9,19,22,0,144
50902123916,78,15,19,5,11,3,22,42,3,202
50902123918,52,22,16,4,20,3,33,15,5,174
50902123920,34,28,67,30,33,23,40,45,8,300
50902123921,60,16,14,4,17,6,22,45,3,178
50902123922,55,6,15,3,15,0,14,33,4,148
50902123923,16,14,18,5,11,8,21,27,0,127
50902123924,51,25,38,16,34,11,37,49,3,269
50902123925,10,9,9,7,6,5,8,13,3,65
50902123926,19,10,9,14,7,0,10,19,4,97
50902123927,14,0,6,3,3,0,4,13,0,52
50902123928,4,0,0,0,0,0,0,0,0,8
50902123929,11,12,13,7,14,3,13,25,0,96
50902123930,0,0,0,0,0,0,0,0,0,0
50902123931,18,7,10,7,3,3,17,73,10,158
50902123932,13,8,5,5,3,0,7,15,4,70
50902123933,0,0,0,0,0,0,0,0,0,0
50902123934,5,0,0,5,0,3,0,4,0,19
50902123935,10,11,24,11,10,6,3,37,3,118
50902124001,33,16,26,17,18,17,19,29,0,165
50902124002,34,23,34,26,19,7,33,31,3,196
50902124003,31,27,37,27,23,18,20,18,5,197
50902124004,16,13,19,15,12,5,11,9,0,102
50902124005,35,47,52,28,36,22,34,32,3,290
50902124006,24,20,53,34,30,28,40,37,8,272
50902124007,23,26,29,31,23,20,33,14,11,210
50902124008,42,9,8,3,8,5,10,12,0,102
50902124009,23,5,8,9,10,4,10,7,3,78
50902124010,69,22,25,11,15,13,14,20,0,173
50902124011,62,8,3,5,8,4,13,8,0,116
50902124012,63,9,6,3,9,0,5,0,0,98
50902124013,52,4,0,6,9,0,0,14,0,96
50902124014,57,9,11,3,3,0,0,10,0,98
50902124101,45,15,19,3,7,11,18,15,3,132
50902124102,38,7,10,0,10,0,11,14,0,93
50902124103,47,4,7,6,3,3,14,10,3,102
50902124104,30,30,44,29,31,19,30,39,4,248
50902124105,15,18,21,18,16,16,22,33,0,166
50902124106,27,9,15,6,14,9,10,7,0,104
50902124107,76,12,6,12,8,4,9,14,0,138
50902124108,21,28,39,33,35,19,33,32,3,239
50902124109,36,4,7,3,7,0,4,16,0,72
50902124110,73,11,12,13,19,6,16,31,0,177
50902124111,60,14,7,10,3,0,10,11,3,117
50902124112,42,32,32,9,28,14,22,21,0,197
50902124113,25,11,21,8,27,10,13,13,3,134
50902124114,72,11,9,7,9,6,9,15,0,144
50902124115,60,13,6,0,4,0,5,12,0,105
50902124201,0,0,17,0,0,0,9,6,0,32
50902124202,8,7,34,0,0,0,70,12,6,144
50902124203,40,6,4,3,4,0,0,3,4,69
50902124204,51,5,9,0,15,6,10,12,5,115
50902124205,17,14,34,12,9,7,11,6,0,114
50902124206,91,8,5,4,5,5,14,15,0,160
50902124207,60,9,16,12,11,0,13,21,0,146
50902124208,37,7,10,12,10,3,13,12,0,98
50902124209,50,7,15,13,13,3,16,7,0,125
50902124210,21,4,23,14,19,8,18,21,4,141
50902124211,14,11,21,6,9,7,17,14,6,104
50902124212,59,6,3,0,5,0,8,20,0,100
50902124213,57,5,3,0,5,0,13,10,4,102
50902124214,15,0,3,0,7,3,0,3,0,32
50902124301,5,15,24,19,9,15,5,30,0,132
50902124302,9,19,23,18,10,17,24,30,3,139
50902124303,25,38,18,20,26,21,12,18,0,171
50902124304,15,13,13,15,15,13,12,10,0,105
50902124305,8,15,13,18,16,7,18,24,3,124
50902124306,17,20,22,19,29,15,15,11,4,155
50902124307,9,13,14,18,17,8,11,19,5,112
50902124308,15,16,22,14,14,14,17,26,6,137
50902124309,26,32,43,23,31,19,30,20,0,219
50902124310,5,8,13,13,13,10,11,20,0,90
50902124311,15,24,24,22,22,18,7,9,0,140
50902124312,26,11,21,4,12,9,7,8,0,101
50902124313,9,16,19,16,12,13,11,24,5,123
50902124314,3,14,18,18,9,14,6,12,3,98
50902124315,16,17,11,17,16,14,11,8,0,112
50902124316,11,16,17,12,19,12,13,23,3,128
50902124317,8,10,11,12,6,18,8,19,4,96
50902124318,5,8,15,20,14,11,7,22,8,103
50902124319,4,0,5,4,4,9,7,17,3,65
50902124320,19,21,41,23,24,15,23,25,0,198
50902124321,60,52,52,44,55,27,23,17,4,329
50902124322,5,6,19,10,11,8,15,33,0,94
50902124323,23,26,23,8,11,5,20,7,0,135
50902124324,38,16,24,11,19,5,17,10,5,134
50902124325,37,19,19,19,7,15,6,21,0,145
50902124326,21,9,8,12,6,15,5,14,0,92
50902124327,45,12,8,7,8,4,4,8,0,96
50902124328,10,15,23,8,4,9,10,6,3,89
50902124329,13,17,30,10,18,18,18,14,3,141
50902124330,7,17,19,18,14,13,11,9,9,99
50902124331,3,9,18,26,14,10,17,27,7,118
50902124332,14,13,28,27,15,13,12,7,5,135
50902124333,38,30,40,33,21,17,27,19,7,229
50902124334,7,8,14,12,11,0,7,4,0,68
50902124335,12,8,25,12,15,9,17,20,7,135
50902124401,17,18,21,12,21,10,7,19,4,134
50902124402,16,23,15,8,14,3,15,9,0,108
50902124403,0,8,15,16,6,4,3,7,3,72
50902124404,22,24,28,27,24,13,23,11,4,169
50902124405,33,29,35,27,27,15,24,17,6,213
50902124406,22,16,32,10,19,15,21,13,5,154
50902124407,18,15,37,21,20,9,31,15,4,175
50902124408,21,16,15,10,12,7,13,15,0,111
50902124409,27,23,30,14,12,12,21,20,4,156
50902124410,38,24,15,14,8,14,19,21,3,151
50902124411,17,26,35,13,16,9,27,13,0,153
50902124412,4,13,16,8,6,4,20,15,3,102
50902124413,21,35,34,28,35,9,21,15,4,208
50902124501,7,8,13,13,10,4,14,9,0,84
50902124502,18,11,17,6,6,14,11,16,0,105
50902124503,0,7,11,8,9,7,15,8,4,72
50902124504,9,21,26,23,17,11,24,31,4,177
50902124505,9,13,19,14,15,8,14,13,0,109
50902124506,23,5,20,16,10,5,14,13,5,113
50902124507,16,13,17,15,15,3,9,7,4,105
50902124508,11,19,28,18,4,10,10,15,0,129
50902124509,47,28,9,12,10,14,15,9,0,138
50902124510,55,39,36,24,29,20,26,25,8,255
50902124511,53,11,17,13,18,4,9,9,0,132
50902124512,57,19,13,11,16,6,15,23,6,164
50902124513,35,11,6,5,17,3,13,18,0,96
50902124514,45,20,13,8,12,3,11,27,4,144
50902124515,16,19,28,8,17,14,17,13,3,133
50902124516,15,16,16,12,7,8,8,25,0,107
50903124601,108,18,20,9,20,8,13,21,5,220
50903124602,50,17,25,19,26,14,19,23,5,190
50903124603,12,6,18,15,7,11,16,16,5,100
50903124604,43,6,9,4,0,3,4,8,0,85
50903124605,87,9,0,5,14,8,10,9,0,145
50903124606,79,17,23,10,18,6,46,36,3,242
50903124607,91,22,15,7,17,11,5,20,0,181
50903124608,13,13,25,17,12,10,14,18,0,116
50903124609,9,7,20,13,8,5,8,19,5,97
50903124610,19,12,14,30,18,13,24,42,4,170
50903124701,7,4,13,8,3,8,8,15,3,67
50903124702,14,6,11,9,9,9,17,4,0,84
50903124703,102,7,5,3,4,3,15,22,6,171
50903124704,69,5,0,0,9,0,5,12,5,99
50903124705,37,16,35,11,14,13,13,13,4,158
50903124706,20,13,21,11,12,5,12,15,4,109
50903124707,76,9,4,7,10,0,14,11,3,138
50903124708,15,15,20,12,10,8,19,22,4,126
50903124709,98,21,6,3,9,0,3,21,0,172
50903124710,22,14,17,11,10,4,15,21,0,102
50903124711,52,3,17,7,9,9,7,13,0,115
50903124712,62,4,5,8,5,0,3,15,4,105
50903124713,59,8,4,0,7,0,10,9,0,106
50903124714,62,7,12,0,12,3,13,21,0,138
50903124715,11,7,20,16,12,9,15,11,3,93
50903124716,116,15,18,14,17,4,5,32,0,216
50903124717,24,3,17,10,10,4,11,21,7,105
50903124718,74,3,4,11,7,0,4,12,3,126
50903124801,8,13,18,21,8,3,22,21,6,136
50903124802,18,23,50,16,21,0,51,24,7,201
50903124803,24,25,38,16,21,13,43,23,0,206
50903124804,6,0,9,11,9,4,27,9,3,76
50903124806,23,3,8,4,5,3,6,0,0,59
50903124807,31,28,22,16,19,4,23,20,4,168
50903124808,8,6,0,3,3,4,5,0,0,33
50903124809,18,27,44,13,14,4,52,10,5,191
50903124901,11,16,15,19,14,10,10,10,3,105
50903124902,22,44,21,19,19,11,7,24,0,165
50903124903,36,13,10,8,14,5,9,9,3,94
50903124904,38,23,18,7,17,12,10,9,0,139
50903124905,11,19,44,27,17,19,23,33,7,201
50903124906,10,8,8,8,16,11,8,4,0,83
50903124907,11,21,19,22,13,6,8,9,4,119
50903124908,19,34,42,19,23,18,17,20,3,191
50903124909,5,11,3,8,8,0,9,0,0,47
50903124910,12,14,23,17,8,9,13,27,0,128
50903124911,40,55,42,48,29,18,19,35,0,292
50903124912,8,12,17,21,8,17,3,40,0,129
50903124913,39,43,37,22,22,7,19,34,8,223
50903125001,20,11,22,13,22,17,18,24,0,153
50903125002,31,14,22,20,15,19,22,35,3,189
50903125003,5,4,13,12,8,10,11,18,0,81
50903125004,9,11,10,12,9,7,20,21,7,106
50903125005,26,22,39,22,23,10,19,26,7,201
50903125006,16,12,25,16,5,10,14,29,5,132
50903125007,46,9,10,6,14,7,0,15,0,101
50903125008,58,8,0,6,11,3,5,10,0,116
50903125009,48,18,11,3,11,0,3,23,0,120
50903125010,43,7,12,13,16,7,12,24,3,139
50903125011,80,21,18,22,20,4,14,22,0,199
50903125012,164,38,31,11,23,0,30,43,0,354
50903125013,20,5,13,6,5,0,7,13,0,67
50903125014,92,14,12,7,8,0,11,13,0,155
50903125015,87,6,9,3,10,3,3,26,0,160
51001126201,27,33,18,18,22,19,21,15,10,173
51001126202,35,59,36,30,33,22,13,20,5,253
51001126203,20,54,33,32,43,24,12,17,5,238
51001126204,31,55,23,39,29,15,8,12,0,211
51001126205,10,49,15,14,13,5,7,21,9,144
51001126206,23,48,26,22,29,5,5,13,4,179
51001126207,28,7,21,8,9,13,3,18,4,102
51001126208,7,22,4,5,5,0,0,7,0,56
51001126209,10,12,13,10,10,0,11,10,0,82
51001126210,8,13,12,26,14,5,10,18,4,116
51001126211,13,12,14,16,15,9,9,13,9,103
51001126212,9,10,9,11,4,9,4,17,0,67
51001126213,35,62,33,34,24,20,14,25,5,251
51001126214,15,21,22,19,20,0,11,18,8,133
51001126215,47,62,21,29,19,15,4,29,5,227
51001126216,18,17,8,18,13,5,3,7,0,86
51001126217,46,66,40,62,41,22,15,23,4,321
51001126218,65,110,32,52,30,26,11,20,7,352
51001126219,36,78,47,43,41,17,14,31,0,327
51001126220,49,90,32,38,43,19,7,15,5,301
51001126221,10,3,9,3,7,6,9,11,0,52
51001126222,84,148,66,100,80,42,22,41,17,600
51001126223,7,15,12,8,5,5,5,10,7,70
51001126224,48,80,34,44,38,20,13,22,3,303
51001126225,14,21,11,19,8,8,3,11,5,106
51001126226,23,69,28,28,19,12,6,15,6,202
51001126227,0,0,5,0,0,0,0,0,0,0
51001126228,23,32,19,34,17,24,8,18,5,173
51001126229,4,8,10,19,7,6,9,4,3,55
51001126230,20,28,24,10,13,8,3,8,3,121
51001126231,18,23,15,24,14,10,4,14,0,111
51001126232,12,12,12,27,16,11,9,15,5,114
51001126233,37,54,43,27,28,20,12,27,4,242
51001126234,43,75,54,39,45,28,8,18,12,328
51001126235,14,35,17,11,21,11,3,10,0,119
51001126236,21,34,25,15,11,10,0,12,0,126
51001126237,12,23,25,14,35,6,9,14,6,137
51001126238,41,64,34,32,40,18,8,14,0,248
51001126239,27,65,29,42,33,16,19,25,3,272
51001126240,6,6,16,19,9,3,9,9,0,66
51001126301,15,4,15,10,13,3,10,12,0,79
51001126302,40,68,26,39,24,17,5,18,0,244
51001126304,14,42,10,34,23,6,4,9,3,146
51001126305,6,14,9,21,11,9,5,14,0,96
51001126307,21,62,20,85,25,3,13,12,5,254
51001126308,3,0,0,9,5,3,0,6,0,33
51001126309,0,0,0,9,0,0,0,0,0,9
51001126310,4,5,6,3,0,0,0,5,4,14
51001126311,12,18,4,6,8,0,3,11,0,55
51001126312,9,14,17,37,28,6,8,23,7,138
51001126313,3,11,0,6,0,6,3,0,4,37
51001126314,0,0,0,3,0,0,0,0,4,16
51001126315,0,0,0,3,0,0,0,0,0,6
51001126317,0,0,0,0,0,0,0,0,0,0
51001126319,0,7,7,5,0,0,0,0,0,21
51001126320,0,6,0,9,5,0,0,4,0,22
51001126321,3,11,10,9,0,0,3,13,6,49
51001126322,0,5,5,12,6,5,0,12,4,47
51001126324,0,3,0,0,0,0,0,0,0,10
51001126326,4,9,7,3,8,4,4,10,18,66
51001126327,3,7,0,3,0,4,0,4,0,25
51001126328,17,35,12,13,19,3,13,17,6,128
51001126329,0,4,0,3,0,0,0,0,0,11
51001126330,4,0,0,0,0,0,0,0,0,10
51001126331,3,5,0,0,0,0,0,5,0,13
51001126332,0,9,6,4,0,0,0,4,0,22
51001126333,49,96,29,74,40,17,10,18,6,334
51001126334,11,20,10,4,4,0,3,4,0,58
51001126335,0,6,3,15,6,0,0,5,0,31
51001126336,6,4,9,9,0,5,0,5,0,28
51001126401,10,16,7,28,16,0,8,15,13,116
51001126402,10,12,15,14,9,0,9,16,3,82
51001126403,3,9,4,4,0,0,0,4,0,30
51001126404,46,59,27,60,22,4,6,18,9,243
51001126405,0,0,0,0,0,0,0,0,0,4
51001126406,23,12,11,11,0,6,7,9,6,85
51001126407,7,21,6,14,0,6,5,8,6,74
51001126408,0,9,3,0,0,0,0,4,0,15
51001126409,0,3,0,10,0,0,0,6,0,26
51001126410,8,13,12,34,9,5,5,14,10,104
51001126411,0,3,5,0,0,0,3,4,0,14
51001126501,22,24,6,12,16,3,4,4,0,91
51001126502,10,19,7,22,10,5,9,17,4,95
51001126503,7,5,13,12,13,10,11,6,0,82
51001126504,19,14,10,11,6,6,3,17,0,85
51001126505,39,69,23,67,39,12,5,18,8,282
51001126506,0,3,0,0,0,0,0,0,8,13
51001126507,40,75,32,39,37,11,11,22,7,269
51001126508,93,57,43,26,40,19,18,32,0,322
51001126509,43,79,52,42,54,19,22,40,3,347
51001126510,17,16,6,26,9,0,4,4,5,83
51001126511,25,16,22,16,10,0,10,36,4,143
51001126512,13,6,6,15,7,0,11,18,4,76
51001126513,18,32,18,31,8,8,15,16,6,148
51001126514,28,35,19,36,13,15,8,11,4,166
51001126515,37,50,47,38,32,28,18,33,11,290
51001126516,19,16,15,15,15,5,15,11,4,112
51001126517,39,52,42,31,29,11,13,65,9,278
51001126518,0,9,0,4,0,0,0,0,0,12
51001126519,0,0,0,0,0,0,0,0,0,0
51001126520,27,42,23,34,43,12,17,17,10,228
51001126521,3,3,0,0,0,0,0,0,0,10
51001126522,4,16,0,22,11,0,0,3,3,53
51001126601,28,27,32,12,26,14,6,23,7,172
51001126602,38,8,13,20,15,3,14,41,0,156
51001126604,3,13,0,17,10,4,3,4,3,71
51001126605,9,42,7,22,9,7,7,4,3,112
51001126606,7,15,4,18,10,4,8,7,0,70
51001126607,11,12,10,11,8,3,6,5,0,65
51001126608,17,11,16,11,6,0,0,7,0,69
51002126701,6,3,4,20,0,0,0,5,0,39
51002126702,29,19,23,6,14,5,30,12,0,126
51002126703,27,27,130,13,23,3,119,79,11,423
51002126704,6,4,5,18,5,3,6,9,3,59
51002126705,44,83,290,13,29,9,270,120,12,862
51002126706,0,0,0,0,0,0,0,0,0,0
51002126707,11,18,0,8,0,4,0,0,0,42
51002126708,11,24,102,7,11,0,86,28,0,268
51002126709,3,8,0,4,0,0,0,0,0,26
51002126710,4,15,0,0,0,0,0,0,0,19
51002126711,5,15,0,3,0,0,0,0,0,25
51002126712,16,47,125,16,22,4,162,48,11,449
51002126713,0,0,0,0,0,0,0,0,0,0
51002126714,0,0,0,4,0,0,0,0,4,5
51002126715,0,3,0,0,0,0,0,0,0,10
51002126716,12,32,91,8,17,4,59,60,0,298
51002126717,4,17,0,0,0,0,0,0,0,25
51002126801,19,15,67,16,16,12,51,22,5,217
51002126802,15,31,54,13,9,3,34,19,9,181
51002126803,13,8,45,10,15,12,31,19,0,152
51002126804,19,22,53,11,22,10,37,18,0,194
51002126805,8,11,21,8,8,3,17,9,4,81
51002126806,3,19,38,12,6,12,26,11,0,133
51002126807,11,22,37,8,15,3,51,20,3,168
51002126808,10,17,77,15,25,12,65,13,14,232
51002126809,19,19,41,11,13,8,36,12,8,165
51002126810,15,31,58,11,22,13,52,20,0,222
51002126811,0,0,0,0,0,0,0,0,0,0
51002126812,16,16,52,24,10,11,50,10,3,184
51002126813,0,0,0,0,0,0,0,0,0,0
51002126814,17,8,57,10,17,13,40,13,3,185
51002126815,0,0,0,0,0,0,0,0,0,0
51002126816,18,21,25,37,20,14,34,21,4,189
51002126817,0,0,0,0,0,0,0,0,0,0
51002126901,9,0,9,0,4,3,11,7,0,47
51002126902,17,45,94,24,34,15,43,16,7,297
51002126903,23,27,31,8,22,9,20,13,3,152
51002126904,104,80,106,27,72,17,41,25,5,476
51002126905,0,0,0,0,0,0,0,0,0,0
51002126906,8,0,6,0,10,0,0,6,3,34
51002126907,45,59,103,17,51,19,23,32,8,340
51002126908,23,48,57,17,25,8,23,19,4,229
51002126909,21,9,25,5,20,0,21,10,3,122
51002126910,0,0,0,0,0,0,0,0,0,0
51002126911,32,49,48,15,36,5,15,18,5,221
51002126912,18,22,33,0,15,9,13,7,0,124
51002126913,6,8,10,0,0,4,8,4,0,41
51002126914,31,47,59,8,22,6,16,19,3,210
51002126915,7,3,16,0,4,0,11,15,0,60
51002126916,0,0,0,0,0,0,0,0,0,0
51002127001,8,5,26,5,9,0,21,9,0,90
51002127002,0,21,55,9,13,4,37,20,0,163
51002127003,22,33,66,12,22,16,18,20,13,219
51002127004,7,18,78,28,21,12,49,26,0,252
51002127005,6,33,40,17,21,21,32,37,0,200
51002127006,29,37,60,51,31,18,52,29,0,315
51002127007,15,21,61,25,26,22,40,34,10,255
51002127008,15,35,64,29,39,14,32,20,14,270
51002127009,23,33,62,24,28,8,50,25,0,261
51002127010,17,11,49,17,23,15,34,29,11,204
51002127011,4,9,33,16,13,9,21,16,5,126
51002127012,14,24,30,16,18,11,24,18,3,156
51002127013,38,73,76,48,43,33,54,43,12,422
51002127014,9,18,69,13,27,14,37,15,0,210
51002127015,9,15,29,14,11,11,26,6,8,129
51002127016,8,20,22,14,11,11,21,21,7,128
51002127017,18,18,79,16,34,17,36,11,11,250
51002127018,13,14,24,20,15,11,30,20,5,155
51002127019,8,27,49,22,17,7,43,31,10,216
51002127020,33,49,125,52,53,27,77,42,19,476
51002127021,12,12,48,18,15,7,20,20,5,156
51002127022,15,21,48,16,27,15,32,28,9,219
51002127023,19,41,82,29,23,15,70,30,11,317
51002127024,0,0,0,0,0,0,0,0,0,3
51002127025,7,8,37,3,0,0,28,19,0,111
51002127026,0,0,0,0,0,0,0,0,0,0
51003127102,0,5,0,0,0,0,0,7,0,7
51003127103,0,0,0,0,0,0,0,0,0,5
51003127105,36,29,97,15,12,3,55,75,10,334
51003127106,8,3,11,0,0,0,17,6,3,53
51003127107,0,8,32,18,11,5,57,6,8,143
51003127108,6,6,19,6,6,4,53,3,3,100
51003127109,3,9,21,7,10,6,29,9,0,87
51003127110,15,35,55,19,20,9,56,11,0,216
51003127111,19,28,42,12,20,0,47,16,8,194
51003127112,19,14,37,5,14,9,43,13,4,164
51003127113,11,11,29,7,14,7,40,11,0,131
51003127114,6,8,33,13,14,8,33,17,0,139
51003127115,9,18,72,8,22,10,106,35,12,294
51003127116,26,42,43,20,24,0,23,14,3,200
51003127117,16,24,58,21,24,9,45,12,3,206
51003127118,26,16,24,23,23,8,19,28,3,164
51003127120,13,17,17,7,14,5,25,4,6,113
51003127121,6,5,8,4,0,3,14,17,3,62
51003127122,17,26,106,28,21,5,118,18,5,352
51003127123,3,0,4,0,0,0,5,4,0,23
51003127124,23,36,161,18,20,0,152,83,16,498
51003127125,16,21,47,16,21,14,33,12,4,185
51003127126,15,15,39,18,14,6,53,10,0,171
51003127201,13,30,32,18,19,5,14,20,0,148
51003127202,20,30,41,24,9,5,13,10,0,169
51003127203,12,40,31,4,18,8,11,12,4,135
51003127204,23,20,36,22,29,14,25,16,4,179
51003127205,16,23,55,15,24,7,20,11,3,180
51003127206,7,7,29,3,13,4,14,15,0,95
51003127207,13,24,32,14,21,3,20,10,10,144
51003127208,3,13,17,4,12,12,4,12,0,73
51003127209,0,15,26,9,11,5,15,15,0,109
51003127210,0,0,0,0,0,0,0,0,0,0
51003127211,13,22,39,17,21,6,9,13,3,143
51003127212,10,11,33,14,15,10,22,18,0,143
51003127213,37,47,63,10,36,17,23,29,6,261
51003127214,10,20,25,9,15,7,16,12,3,118
51003127215,27,11,56,13,32,26,28,18,4,214
51003127216,3,6,21,0,3,0,14,22,4,84
51003127217,25,18,38,11,22,21,12,17,4,163
51003127218,11,4,24,5,18,3,18,16,0,99
51003127219,27,66,83,36,36,23,32,25,6,336
51003127220,19,11,58,29,27,7,13,21,7,209
51003127221,13,18,32,15,17,9,28,31,5,161
51003127222,8,14,20,11,11,5,20,6,0,88
51003127223,27,12,57,16,25,9,39,31,8,225
51003127224,39,28,74,23,35,18,24,16,8,274
51003127225,17,37,61,10,27,6,13,6,9,187
51003127226,24,19,73,15,24,11,30,34,5,240
51003127227,16,18,55,35,16,18,16,45,6,230
51003127228,15,23,32,21,22,13,13,26,4,170
51003127229,197,286,262,154,136,63,102,78,37,1312
51003127230,11,24,38,17,25,3,11,13,0,156
51003127231,25,17,57,19,14,9,16,18,3,185
51003127232,21,9,42,25,27,9,23,37,0,201
51003127233,25,57,59,18,21,21,10,23,3,250
51003127234,8,15,34,0,14,6,11,12,3,105
51003127235,7,4,28,8,15,5,12,15,0,94
51003127236,15,18,36,5,8,13,13,11,4,117
51003127237,14,25,34,14,13,3,10,8,5,122
51003127238,6,13,41,3,18,10,8,18,0,120
51003127239,0,0,0,0,0,0,0,0,0,0
51003127240,21,13,43,15,20,16,19,16,5,165
51003127241,31,52,85,36,25,19,34,20,7,299
51003127242,15,9,49,7,23,16,16,17,4,138
51003127243,0,0,0,0,0,0,0,0,0,0
51003127244,21,46,88,21,39,10,33,22,4,288
51003127245,32,41,43,39,22,9,10,13,0,216
51003127246,14,34,41,26,22,10,22,16,4,187
51003127247,56,86,64,28,28,22,20,25,9,339
51003127301,8,17,49,10,15,12,49,8,4,169
51003127302,7,12,38,11,11,5,14,0,5,110
51003127303,12,41,80,3,4,0,56,46,3,241
51003127304,9,6,4,22,4,6,13,5,0,73
51003127306,25,17,20,21,20,0,21,21,0,142
51003127307,20,29,51,13,24,5,16,5,0,162
51003127308,0,0,3,12,3,0,3,7,0,36
51003127309,6,3,15,3,8,3,14,10,0,60
51003127311,0,0,0,0,0,0,0,0,0,0
51003127312,15,13,29,11,13,3,10,12,0,110
51003127313,31,46,55,15,26,12,22,26,4,232
51003127314,11,12,49,9,11,5,32,14,0,146
51003127315,16,10,62,21,9,6,24,43,5,193
51003127316,23,24,57,8,29,3,18,20,4,190
51003127317,0,0,0,0,0,0,0,0,0,0
51003127318,0,0,0,0,0,0,0,0,0,0
51003127319,25,29,118,22,36,8,40,17,9,301
51003127320,0,4,7,0,3,0,0,0,0,22
51003127321,3,11,16,14,12,3,0,12,0,81
51101127401,28,39,33,24,19,19,25,31,5,217
51101127402,40,16,25,7,17,3,15,10,0,142
51101127403,39,32,55,19,32,31,35,37,6,277
51101127404,17,6,27,24,16,20,20,21,0,151
51101127405,3,11,15,14,13,17,22,34,4,133
51101127406,11,12,13,6,5,8,10,10,0,76
51101127407,34,29,14,19,13,6,20,24,0,158
51101127408,42,19,46,9,29,14,33,20,4,217
51101127409,14,8,17,4,13,7,8,10,0,86
51101127410,33,29,33,11,24,16,27,28,4,215
51101127411,23,27,16,11,23,9,6,14,5,147
51101127412,23,49,39,20,26,13,21,15,3,215
51101127413,0,0,0,0,0,0,0,0,0,0
51101127414,12,32,18,9,15,16,3,5,4,113
51101127415,41,42,49,32,50,47,42,34,9,348
51101127416,27,41,50,33,32,10,27,30,3,247
51101127417,12,22,51,15,22,21,37,29,5,203
51101127418,32,60,31,18,21,23,19,11,11,233
51101127419,12,15,34,29,26,20,20,23,5,188
51101127420,14,15,37,14,19,12,22,18,4,152
51101127421,15,12,5,16,15,8,10,10,0,95
51101127422,20,20,25,26,20,10,18,31,3,160
51101127423,20,17,31,11,15,14,20,15,3,147
51101127424,15,11,39,26,19,15,26,26,7,185
51101127425,20,18,11,0,4,9,11,19,3,104
51101127426,11,10,22,17,10,9,29,16,9,133
51101127427,0,0,0,0,0,0,0,0,0,0
51101127428,14,17,22,11,17,6,22,21,8,130
51101127429,8,4,16,8,9,10,6,13,0,69
51101127430,7,14,15,13,12,4,20,14,5,92
51101127431,3,6,3,5,12,12,5,13,0,61
51101127432,19,26,24,32,32,25,39,11,6,224
51101127433,24,49,32,16,26,14,15,24,0,199
51101127434,15,15,33,14,14,22,16,30,3,161
51101127435,9,24,14,11,17,16,16,3,0,118
51101127436,32,19,18,3,10,16,8,7,7,129
51101127501,87,4,5,0,14,3,12,26,5,156
51101127502,102,16,36,10,29,10,36,27,6,276
51101127503,80,14,0,4,10,0,20,31,0,156
51101127504,68,15,15,7,11,3,18,29,10,171
51101127505,48,15,27,13,7,0,48,40,3,198
51101127506,142,7,14,7,15,4,12,42,0,250
51101127507,3,0,0,0,0,0,0,0,0,3
51101127508,6,13,16,11,7,5,21,5,3,81
51101127509,3,8,17,5,7,6,20,11,4,74
51101127510,50,5,3,3,3,3,3,3,4,88
51101127511,18,6,16,0,15,3,17,8,5,91
51101127512,40,49,53,25,21,11,42,22,10,275
51101127513,0,0,0,0,0,0,0,0,0,0
51101127514,59,12,19,14,11,6,24,24,10,185
51101127515,0,0,0,0,0,0,0,0,0,0
51102127601,9,24,13,5,11,6,3,10,0,80
51102127602,15,7,10,4,13,4,8,12,0,74
51102127603,19,40,22,21,30,33,13,27,4,214
51102127604,9,11,15,16,13,11,3,19,3,102
51102127605,5,10,14,19,14,13,8,17,0,102
51102127606,24,26,31,24,23,13,12,13,7,179
51102127607,12,17,17,12,12,5,21,7,0,106
51102127608,22,21,8,26,16,3,5,7,0,111
