SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
50502109625,0,0,0,0,0,0,0,0,4,0,0,0,5,4,7,10,9,16,0,0,0,0,0,5,0,0,0,5,0,4,0,4,8,12,10,15,8,3,10,0,0,5,0,5,8,8,7,12,0,5,5,21,23,43,9,5,7,5,3,13,4,0,7,4,0,5,3,3,7,20,16,35,0,0,0,0,3,8,4,3,9,0,0,4,3,0,9,12,16,33,0,4,0,0,0,0,0,0,0,0,4,3,5,0,3,4,8,10,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,4,3,9,0,0,0,0,0,0,0,5,5,0,0,4,0,0,6,10,3,13,3,3,4,0,10,12,0,5,5,4,5,6,10,0,9,18,22,40,4,0,8,5,0,6,0,0,5,3,6,11,0,3,4,17,11,31,0,3,4,3,4,5,0,9,11,10,0,12,4,3,11,19,21,43,3,0
50502109626,0,5,5,0,0,0,5,0,3,0,0,0,3,4,5,8,5,17,3,0,3,0,0,0,5,3,3,5,0,3,5,0,5,13,4,20,3,0,9,8,4,11,6,0,9,3,5,7,9,0,11,22,11,40,4,5,8,0,4,0,4,3,9,0,0,9,6,0,9,17,13,31,0,0,5,3,3,7,0,0,5,0,0,0,0,5,0,9,12,16,0,3,11,4,0,3,0,0,4,0,0,0,3,0,6,9,13,19,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,8,12,0,0,0,3,0,4,0,0,0,0,3,4,0,0,4,6,10,16,3,3,9,4,3,3,4,0,4,0,9,12,5,0,10,12,14,30,0,5,5,3,0,9,0,5,10,4,4,4,3,3,8,15,22,37,0,3,8,0,7,7,0,8,7,6,0,8,9,5,15,16,23,39,5,0
50502109627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502109628,6,0,6,5,0,3,0,0,0,0,7,7,3,0,8,13,14,24,3,4,5,5,0,3,6,3,7,0,4,6,0,4,8,14,14,26,3,0,7,9,8,16,6,6,9,0,0,0,7,0,7,24,16,40,3,9,11,7,3,9,5,0,6,4,3,15,0,0,0,16,19,40,8,4,11,3,0,6,3,0,3,0,0,0,0,0,0,16,6,23,0,0,3,0,0,5,0,0,3,0,0,7,0,0,5,7,3,12,0,0,5,3,0,0,3,4,7,6,0,6,0,3,3,10,10,18,0,0,0,0,3,3,3,0,3,0,5,3,0,6,8,8,14,25,0,3,3,3,6,3,3,4,5,0,4,7,0,0,7,14,16,28,8,3,8,0,5,6,4,8,16,5,5,10,3,6,7,20,23,42,0,9,9,7,3,16,4,3,4,3,0,6,0,5,10,22,26,41,0,4
50502109629,4,0,4,5,0,7,7,3,9,5,0,3,0,0,8,22,11,29,0,0,3,7,6,8,5,5,4,3,3,6,7,0,7,17,14,30,5,0,8,5,0,5,0,0,4,4,4,6,3,4,5,13,11,27,0,5,6,3,3,9,4,0,4,5,0,4,4,4,4,16,13,28,3,0,0,3,0,9,0,4,4,0,0,0,7,0,3,15,4,15,0,0,5,0,3,3,3,0,6,0,4,4,4,0,7,9,13,25,0,5,5,0,0,0,0,4,3,0,0,0,4,0,5,4,5,18,0,6,3,6,3,7,0,3,4,3,3,3,5,4,8,13,23,33,3,6,4,5,6,6,7,6,6,9,5,13,4,0,4,23,15,37,0,9,7,0,3,5,5,5,8,9,6,7,4,9,11,16,20,39,3,0,7,0,0,7,5,0,5,3,4,3,0,3,0,12,11,23,6,0
50502109630,0,0,0,0,0,0,0,4,9,0,3,3,3,0,6,4,11,13,11,3,11,0,0,0,3,3,3,3,0,3,7,0,5,15,10,25,5,0,0,3,0,9,3,5,8,3,8,10,8,3,10,21,17,36,5,0,7,6,5,7,9,0,8,0,5,5,4,7,8,23,16,42,3,7,12,5,3,6,0,0,9,5,0,5,0,0,0,12,12,25,0,3,3,0,0,0,0,5,5,0,0,3,0,0,0,0,11,9,4,4,4,0,0,4,0,3,3,6,5,5,0,0,0,6,8,14,0,5,4,3,5,4,0,5,10,0,0,6,7,3,8,18,19,34,0,9,6,0,9,11,4,4,9,0,0,3,4,5,7,13,21,33,0,0,3,0,4,0,0,7,7,3,4,8,4,5,8,15,17,26,0,5,9,0,6,4,5,8,10,3,0,9,7,3,6,17,22,40,0,3
50502109631,0,0,3,4,0,8,4,0,6,4,0,5,4,5,10,16,9,24,5,8,9,5,3,5,11,4,16,4,4,12,0,6,4,22,24,50,8,4,11,9,0,9,8,8,14,10,7,12,11,7,17,48,29,72,11,3,13,13,0,11,7,6,16,3,4,11,0,3,8,36,20,52,7,4,4,0,3,6,3,0,4,0,5,6,0,3,3,12,14,28,0,0,3,5,3,6,3,3,3,0,5,3,0,0,0,11,15,24,0,0,0,0,0,3,0,0,0,0,3,5,3,3,4,11,3,15,0,4,4,5,0,0,0,5,4,4,8,12,3,3,8,14,16,31,3,3,0,3,3,3,3,7,11,6,4,14,9,4,15,19,25,51,4,3,4,0,5,8,0,7,10,0,10,12,9,3,9,21,26,47,7,8,15,3,3,9,12,8,12,7,8,13,4,0,10,34,22,58,5,0
50502109701,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,7,7,0,0,0,0,3,5,0,0,3,0,3,7,0,0,3,9,10,17,0,4,3,5,0,9,3,3,5,3,0,0,0,0,4,12,12,19,0,5,5,0,0,7,5,5,3,0,0,0,3,3,5,11,9,21,0,5,3,0,0,0,3,4,7,4,0,7,0,0,0,14,14,21,0,0,0,3,0,3,0,3,7,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,4,7,10,0,0,3,0,3,4,0,0,0,0,5,5,0,5,5,7,9,12,0,5,5,3,5,8,0,5,4,3,0,3,0,0,0,7,13,21,4,3,6,3,4,5,3,4,7,0,3,3,0,3,8,11,17,27,0,5,6,0,0,0,0,5,3,7,5,9,0,4,4,14,8,25,4,0
50502109702,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,8,6,0,6,3,0,5,3,3,0,3,0,0,5,0,0,0,5,10,13,0,0,5,5,6,4,3,3,7,0,0,0,8,4,12,16,15,30,4,0,3,3,0,7,0,4,4,0,0,0,0,0,0,13,5,19,0,7,4,3,0,3,0,0,3,0,4,4,0,3,5,10,10,16,0,0,0,3,0,3,0,0,0,4,0,3,3,0,0,11,7,11,0,0,5,5,3,9,4,7,9,6,0,9,0,3,5,17,16,31,0,3,3,4,0,6,0,0,0,0,0,0,4,5,5,9,10,18,6,4,3,3,0,4,3,0,4,4,0,3,0,3,9,16,10,26,0,0,0,0,0,6,4,4,7,0,0,0,0,6,4,9,15,20,3,0,4,0,0,9,6,3,0,0,0,3,3,0,3,15,10,19,4,0
50502109703,4,6,8,0,0,6,0,0,0,0,0,5,3,4,8,11,6,26,0,0,0,0,6,3,6,0,6,0,4,4,0,0,0,10,8,17,0,0,3,0,3,3,5,0,5,0,0,0,3,0,3,8,3,9,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,5,4,11,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,6,9,12,5,4,8,4,6,11,0,5,4,0,3,5,0,0,0,16,15,25,0,0,9,4,3,5,4,7,5,0,3,4,5,3,8,14,18,29,0,5,6,0,5,5,4,0,0,4,6,5,0,0,3,11,15,27,0,3,6,4,0,4,5,0,3,0,0,4,0,0,4,12,12,18,4,0,4,0,0,0,4,0,4,5,4,7,3,4,8,13,11,24,0,0,5,4,3,9,0,0,0,0,0,0,0,0,0,4,8,13,3,4
50502109704,4,5,10,3,8,15,7,0,8,8,0,7,4,6,7,21,22,44,0,3,7,5,0,4,4,0,8,4,0,7,0,0,9,15,12,27,0,0,0,0,5,5,4,0,4,0,4,4,0,0,0,3,10,9,0,0,0,0,3,0,6,0,3,5,0,9,0,0,0,7,11,13,4,4,8,3,3,6,8,0,4,4,6,6,5,4,11,18,16,31,0,4,8,0,0,7,0,3,6,6,3,13,8,4,8,22,26,49,8,3,19,6,9,10,4,8,15,7,7,13,6,11,13,26,34,66,3,4,14,8,0,13,6,3,11,3,9,13,9,4,18,38,26,60,8,0,3,0,6,9,0,5,5,0,5,6,4,5,8,20,14,35,3,7,6,6,0,7,7,6,7,0,3,0,7,4,11,19,16,40,7,3,13,3,9,6,3,10,14,3,3,4,3,0,8,20,15,41,7,8
50502109705,5,0,13,6,4,7,0,6,6,3,5,11,3,3,5,27,13,37,0,4,3,4,0,5,3,0,6,0,0,6,0,3,4,15,8,20,0,3,3,3,4,7,5,0,5,3,0,3,0,0,4,10,9,18,0,0,0,0,0,0,0,0,6,4,8,10,3,0,9,12,14,22,0,4,4,3,4,7,3,5,4,0,3,3,7,0,7,18,10,30,0,0,5,3,4,11,0,3,4,5,9,10,0,9,12,18,25,42,3,0,7,10,6,9,5,4,9,5,5,4,9,5,11,26,20,42,6,7,12,5,3,9,8,3,10,5,7,8,4,0,5,24,23,50,5,3,10,3,0,3,0,3,5,5,3,7,3,4,5,14,14,26,3,0,5,4,0,5,4,5,7,3,0,4,3,0,8,15,18,30,7,0,3,4,0,6,4,0,4,3,8,6,4,3,5,19,12,30,0,0
50502109706,0,3,4,4,8,8,8,3,9,0,0,0,8,7,7,13,17,32,0,0,0,5,5,4,0,0,0,4,4,10,0,0,3,8,9,18,3,7,6,0,3,3,3,0,4,0,4,9,8,7,11,18,17,32,5,3,5,6,3,13,11,0,11,5,0,5,6,4,14,29,15,47,4,3,8,4,5,6,5,3,6,0,3,3,3,0,10,22,21,39,0,0,4,12,5,8,8,0,4,10,4,7,0,3,7,28,6,36,0,0,3,4,3,4,3,7,4,3,0,5,0,3,9,7,10,26,0,7,7,0,0,4,0,0,5,0,3,6,4,8,10,12,17,29,0,3,4,0,5,5,3,3,7,0,4,6,9,0,10,18,20,37,3,3,8,3,4,7,4,3,7,10,8,12,4,0,4,19,18,36,4,0,3,4,7,7,0,0,3,4,8,6,3,3,11,17,15,40,6,6
50502109707,0,0,0,0,0,3,0,0,3,3,0,3,3,0,7,9,6,17,4,0,4,0,0,6,4,0,4,0,0,3,0,6,7,12,6,14,5,0,5,3,0,5,0,0,0,0,0,0,0,5,5,12,8,19,0,6,6,0,0,0,4,3,7,0,0,0,0,0,0,9,5,18,3,0,4,0,0,0,0,0,3,0,0,3,4,5,10,7,13,23,0,0,0,0,0,0,0,3,9,0,3,3,0,3,4,9,13,22,5,0,5,3,0,7,4,4,7,7,0,3,0,6,6,17,10,27,0,3,4,4,5,6,0,4,6,4,0,0,0,0,4,7,16,18,0,0,3,0,7,9,0,6,6,0,3,0,4,3,9,7,18,19,4,3,3,0,4,6,0,0,0,0,0,0,3,0,0,13,7,21,0,0,0,0,3,7,6,7,11,3,0,3,0,5,3,10,16,23,4,0
50502109708,0,4,7,0,0,3,3,4,8,0,4,0,6,3,9,9,9,23,3,0,7,0,0,0,4,9,8,7,0,5,3,0,4,18,10,25,0,4,3,0,0,4,0,3,6,5,5,4,0,4,4,12,16,27,7,3,7,0,3,5,0,0,7,3,0,3,0,5,3,15,13,24,0,3,7,0,0,0,0,3,0,10,0,11,0,3,3,13,11,18,5,3,3,0,0,4,5,3,12,0,4,4,4,8,6,16,15,29,0,4,4,6,0,7,0,3,6,5,3,3,0,0,3,6,8,19,4,0,7,3,3,12,0,3,7,4,0,7,5,4,8,22,18,36,4,3,9,0,3,9,3,0,7,0,0,0,4,3,7,14,13,29,0,3,0,5,4,6,5,0,5,0,4,5,3,0,11,14,12,29,5,4,8,3,0,3,4,0,3,6,0,7,3,0,5,8,16,27,5,5
50502109709,0,0,5,0,0,6,0,0,6,3,0,4,0,0,0,9,10,23,0,0,6,3,0,5,3,0,6,5,3,7,6,3,10,16,11,31,0,3,0,0,3,4,5,0,5,0,6,3,0,9,6,9,17,25,0,8,5,0,0,0,3,6,9,0,5,5,0,0,7,7,20,22,0,3,6,0,6,7,3,4,7,4,0,0,3,4,7,11,20,36,9,6,13,0,7,4,0,5,8,4,4,8,5,5,7,22,17,37,3,5,6,0,8,5,3,4,3,3,3,11,3,4,10,17,22,45,3,7,10,6,6,10,0,7,13,0,3,4,8,6,6,23,18,44,7,5,9,0,0,3,0,3,9,3,3,6,0,3,8,17,19,38,5,3,3,0,11,5,0,8,3,3,3,7,5,0,5,11,25,38,7,0,4,0,4,0,0,4,3,3,0,3,4,4,6,8,17,25,7,0
50502109710,5,0,4,7,5,8,0,4,3,0,4,9,3,0,3,15,17,31,0,0,3,0,0,0,3,3,6,3,0,5,0,5,5,8,12,23,0,0,4,0,3,4,0,3,5,0,0,0,0,3,0,10,10,21,6,3,5,4,4,6,0,0,0,3,0,3,0,4,4,6,10,13,3,0,5,4,8,9,6,0,11,4,0,4,3,10,14,18,20,38,10,9,19,6,6,10,0,8,14,4,8,17,14,6,16,33,39,73,5,11,18,6,11,14,8,5,10,13,7,20,10,9,18,42,37,79,9,14,22,7,6,13,5,12,14,4,6,13,11,9,15,38,35,76,8,10,16,10,4,12,4,8,8,3,4,8,0,0,6,27,21,56,10,6,13,6,8,8,3,4,6,0,3,8,9,6,15,25,24,54,6,6,10,0,6,11,6,0,6,0,7,7,0,6,7,22,22,32,4,0
50502109711,3,0,7,0,5,7,3,3,8,0,0,0,0,3,3,7,10,14,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,4,5,14,5,3,6,3,0,7,0,3,0,0,0,5,0,0,0,7,8,20,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,5,6,12,0,4,4,0,4,5,3,13,14,4,5,12,6,0,6,16,23,41,4,3,3,3,0,10,0,5,3,0,7,10,4,3,11,18,20,36,0,0,0,0,3,4,0,3,7,3,6,6,0,0,8,9,15,21,10,5,13,0,4,7,3,0,3,3,0,3,4,0,4,18,9,25,0,6,8,0,8,3,4,0,4,4,0,3,0,0,0,9,15,20,0,0,6,4,5,7,5,3,12,0,0,0,4,3,5,11,16,34,3,0,3,0,6,7,0,0,3,0,0,0,4,0,5,12,10,19,9,4
50502109712,5,0,6,7,3,10,7,0,6,8,10,14,9,5,9,32,20,46,0,3,6,6,10,10,0,0,0,0,3,7,0,0,4,8,16,25,5,0,4,0,3,5,0,0,3,4,3,6,0,0,4,9,12,17,3,0,3,3,0,3,0,0,5,3,0,4,0,0,3,13,0,20,3,6,6,4,3,4,8,5,9,3,3,8,4,3,5,18,23,39,6,6,11,9,9,11,4,10,12,5,0,12,3,0,3,21,27,51,10,11,15,10,8,18,13,7,20,7,6,10,11,8,16,46,37,80,5,14,11,4,9,8,5,10,10,10,3,6,6,6,11,23,29,53,3,6,6,4,6,11,3,4,8,0,0,0,5,0,4,16,16,33,3,0,3,3,4,6,5,3,9,5,4,3,6,3,9,14,20,34,3,9,8,0,3,3,6,4,6,0,0,4,0,3,5,10,17,25,4,3
50502109713,6,0,8,0,12,7,3,3,4,0,0,10,0,0,4,13,19,35,4,3,6,0,5,5,0,0,3,0,0,0,0,4,4,13,9,19,0,3,4,0,0,0,0,4,4,6,0,6,4,0,4,8,7,16,0,4,3,4,0,7,3,0,3,5,0,5,0,0,3,11,7,16,0,4,6,0,0,6,3,6,5,6,5,10,5,10,11,15,18,36,5,15,12,9,6,19,9,10,12,4,4,16,14,16,30,41,48,90,5,6,12,4,7,15,3,10,15,12,9,21,14,10,20,38,40,76,5,4,15,8,5,14,9,6,15,10,6,20,3,10,14,38,36,75,5,4,5,3,7,11,6,6,11,9,6,12,3,0,3,20,21,44,3,10,10,5,0,7,6,4,13,0,6,5,4,6,5,19,24,43,3,7,12,0,5,3,3,3,7,0,3,4,3,0,9,15,18,37,0,4
50502109714,0,0,3,3,0,3,0,4,3,5,0,3,0,3,4,11,7,18,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,6,4,17,3,0,4,3,0,5,0,0,0,0,0,3,0,0,3,7,6,18,0,4,4,3,0,3,0,0,0,6,5,5,0,0,8,13,11,23,3,0,6,5,3,6,0,4,3,3,4,10,3,0,8,16,13,35,0,4,7,8,3,13,0,6,4,5,3,3,4,4,5,22,17,35,3,0,4,10,0,13,3,3,5,4,4,5,3,0,5,15,11,30,0,0,4,0,0,6,0,0,3,0,7,4,0,3,7,17,9,29,3,0,12,4,0,6,0,0,0,3,4,9,4,0,4,16,14,29,0,3,4,3,4,11,3,4,9,0,0,0,3,0,6,12,11,26,0,3
50502109715,8,0,9,7,0,9,5,5,11,4,7,8,3,5,8,22,23,48,5,6,13,4,12,12,7,4,14,3,4,17,3,6,11,29,30,56,3,7,8,7,4,10,4,6,11,6,0,10,0,4,7,20,19,38,0,3,3,4,0,5,0,0,6,0,0,3,4,0,10,11,14,24,0,5,8,5,3,11,0,6,11,3,0,5,6,5,4,18,23,36,3,4,3,5,0,6,4,8,16,3,7,8,5,7,11,23,29,48,5,7,12,4,3,5,3,7,14,7,7,19,11,9,22,39,35,66,7,9,16,5,8,13,4,7,15,10,4,15,6,3,15,36,33,70,5,6,10,5,5,12,8,4,7,3,5,7,0,11,10,25,27,50,0,4,9,6,4,14,10,0,9,3,5,6,3,5,7,26,20,48,5,3,11,0,3,9,6,5,12,6,5,5,0,7,7,19,18,36,0,7
50502109716,8,0,12,8,8,10,0,5,3,0,4,4,7,5,12,20,21,38,3,4,10,0,0,10,3,3,9,8,0,8,9,0,8,24,11,38,6,3,8,0,5,0,3,8,10,3,5,6,0,3,3,12,21,33,0,0,4,5,6,7,8,0,8,3,3,10,0,0,0,8,12,19,3,3,4,0,3,5,0,9,9,8,11,15,3,6,11,15,26,43,3,3,9,12,4,14,9,16,24,7,10,18,4,14,18,35,50,83,8,0,11,5,3,11,6,14,23,11,10,18,5,10,15,38,41,84,13,6,17,9,9,17,7,16,25,10,11,23,4,11,15,47,47,91,5,4,10,3,5,11,3,6,7,4,3,9,0,3,5,18,24,43,13,0,14,9,7,14,4,3,10,0,4,10,0,0,6,23,25,48,8,6,8,7,3,8,4,8,14,11,9,9,0,6,3,20,25,47,8,3
50502109717,6,0,6,3,8,13,3,3,4,0,3,5,4,0,4,22,10,33,0,4,6,0,4,4,3,3,6,0,3,4,3,4,4,8,13,23,0,0,4,3,3,8,3,6,4,0,0,0,3,5,8,10,11,27,3,0,5,3,0,3,5,3,7,4,4,6,4,0,5,13,11,29,0,7,14,0,0,4,6,0,6,4,6,13,7,8,10,18,22,38,8,4,11,3,0,3,5,9,12,3,7,8,9,8,12,33,27,58,7,6,9,4,3,11,6,5,6,0,7,10,10,14,23,26,35,57,6,5,13,7,9,12,13,0,13,3,3,7,6,9,17,30,32,63,0,6,12,4,3,3,5,9,17,4,5,6,10,5,13,22,28,49,5,0,9,8,3,7,5,0,4,0,7,5,0,4,10,13,19,33,0,3,3,3,5,15,0,4,9,3,0,4,0,4,3,15,18,34,3,8
50502109718,0,4,8,3,0,3,3,7,10,3,0,3,0,0,8,14,16,27,3,0,4,4,0,3,5,5,12,3,9,14,3,9,16,25,26,47,0,8,8,5,8,14,6,7,9,0,3,7,3,0,5,14,24,42,4,0,10,5,5,4,0,4,10,4,8,9,3,3,7,15,22,27,0,4,6,0,0,0,5,0,6,0,8,6,0,4,4,9,14,28,5,3,4,6,3,14,3,0,4,3,0,0,0,3,3,20,15,33,3,5,9,3,3,6,3,5,5,3,5,8,0,3,11,16,20,28,9,3,12,5,0,8,0,5,11,3,5,6,5,14,16,21,30,46,0,0,4,8,6,9,8,0,8,5,6,3,4,5,11,19,22,44,4,3,9,7,3,10,0,6,9,0,8,9,4,3,8,15,22,37,4,0,3,5,0,10,0,3,0,6,3,8,4,5,9,23,12,38,3,0
50502109719,6,7,10,7,12,13,0,7,4,0,0,3,0,5,0,16,25,40,7,3,14,9,4,10,3,3,3,4,0,4,0,0,0,19,13,30,6,9,8,0,0,3,0,3,8,4,0,8,0,0,0,6,10,23,5,0,8,0,3,5,9,0,6,0,0,4,3,3,9,13,12,28,0,4,5,0,4,9,4,7,11,0,9,9,3,6,10,13,26,40,4,14,16,3,7,9,3,11,17,8,12,16,6,7,11,26,47,69,17,3,28,6,4,12,6,13,19,7,12,19,6,7,11,42,36,82,7,6,14,7,3,10,9,6,12,7,8,11,11,0,11,41,25,68,3,8,9,10,3,11,5,9,13,6,7,12,3,7,9,24,33,57,4,4,7,0,0,4,6,3,5,3,3,4,0,5,7,15,16,31,4,0,0,0,3,9,5,4,8,7,0,8,5,4,12,13,18,37,6,0
50502109720,0,5,5,4,0,4,8,3,10,0,4,3,6,0,5,18,6,28,8,8,14,3,3,4,0,3,0,4,0,8,3,0,3,14,16,31,0,0,0,6,0,6,0,5,5,0,3,3,0,0,0,3,5,8,0,0,0,3,0,3,0,0,0,0,3,5,0,0,0,7,12,16,3,3,6,0,0,8,3,6,9,9,9,13,4,8,16,21,26,51,3,4,8,5,7,6,5,5,11,7,8,12,8,3,12,31,20,52,10,10,21,10,3,7,5,6,17,4,14,19,11,3,15,38,35,73,4,11,14,4,5,10,7,4,11,9,9,19,3,7,11,29,36,63,0,0,9,4,7,5,3,5,6,4,0,6,3,0,4,16,13,31,3,3,8,3,6,13,6,5,8,3,4,8,0,5,3,16,19,37,4,8,13,3,5,5,0,0,0,0,3,3,6,0,6,10,15,32,0,8
50502109721,0,5,6,7,0,7,9,7,10,0,5,3,4,0,3,19,14,26,3,3,5,4,0,4,0,0,0,5,4,8,3,0,3,10,9,23,0,3,4,0,5,5,7,0,7,0,0,0,0,0,0,10,8,14,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,8,5,11,0,6,6,0,8,5,0,3,3,0,0,0,0,4,11,5,23,24,0,3,6,6,3,10,7,5,9,4,4,7,5,8,13,19,24,43,9,5,15,4,3,9,3,9,14,7,13,21,0,13,14,35,35,72,9,6,19,10,11,21,10,0,8,8,3,13,4,3,10,43,29,71,3,0,4,11,3,13,4,0,4,3,4,14,3,0,7,23,10,30,0,6,8,4,0,0,6,6,11,0,0,6,4,3,0,11,17,26,3,4,4,0,0,7,0,6,3,4,0,3,0,6,8,14,16,24,0,0
50502109722,6,4,14,0,8,10,0,3,0,0,6,7,0,3,4,10,24,37,5,0,6,3,0,4,6,6,4,4,4,8,5,0,7,14,14,31,0,0,3,4,7,8,0,4,9,3,4,6,0,3,3,19,15,32,0,5,9,0,3,5,0,4,7,0,4,9,4,4,5,13,15,29,4,0,9,0,6,6,5,4,13,5,4,6,5,5,8,20,17,38,4,6,11,12,8,17,9,10,15,9,11,18,8,13,18,41,41,83,10,6,19,8,18,26,11,6,15,6,8,15,4,8,13,44,44,83,6,10,12,9,3,13,4,4,6,5,8,17,3,7,12,29,41,64,8,0,12,8,3,10,7,8,10,0,0,3,4,0,7,32,16,46,8,13,13,7,3,8,3,6,6,0,4,5,3,0,3,18,24,37,8,6,8,0,4,8,3,0,5,9,0,5,5,4,12,24,16,43,8,7
