SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
50502109209,19,4,3,0,0,0,57,3,10,9,3,0,4,0,0,28,4,10,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,21,27,82,42,28,21,9,0,0,212,0,7,6,0,4,3,0,0,18,0,0,0,0,3,0,0,0,0,0,25,17,6,7,0,0,0,65,0,13,5,3,0,0,0,0,18,0,3,0,0,0,0,0,0,3,4,19,12,9,8,3,0,0,58,0,6,0,3,7,10,0,0,31,6,33,19,16,9,5,0,0,93,7,15,14,3,10,4,0,0,42,4,15,3,0,0,0,0,0,27,6,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,32,6,5,10,0,0,0,58,36,167,86,58
50502109210,12,3,4,0,0,0,34,0,3,6,7,4,0,0,0,18,0,3,0,4,0,0,0,0,12,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,11,3,4,5,3,38,8,42,35,31,27,14,14,6,164,0,5,0,3,7,0,3,0,13,0,3,0,0,0,0,0,0,3,0,8,8,9,9,5,4,0,46,0,0,8,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,8,4,4,7,5,5,0,45,0,4,6,5,3,7,3,0,27,4,15,17,19,10,5,4,0,74,0,3,5,8,8,0,6,0,33,0,6,0,4,0,0,0,0,11,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,12,14,15,4,6,4,70,17,78,59,59
50502109211,10,0,3,3,0,0,30,5,10,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,5,0,4,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,0,5,0,26,5,49,31,13,21,14,10,0,136,0,7,0,6,0,3,3,0,17,0,6,0,5,0,0,0,0,7,0,15,14,0,3,3,0,0,46,5,4,4,0,5,0,0,0,18,0,0,0,0,0,0,0,0,6,0,10,8,5,3,8,0,0,33,0,3,0,0,5,6,4,0,21,0,15,18,0,15,8,8,0,62,5,8,0,3,0,3,0,0,27,0,0,3,0,0,0,0,0,9,0,4,0,0,8,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,8,12,4,3,0,45,13,81,65,35
50502109212,13,4,8,4,0,0,47,0,17,8,3,0,4,0,0,34,0,7,0,4,0,0,0,0,13,0,10,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,6,0,0,0,0,0,21,15,88,41,17,13,11,6,0,199,0,12,7,4,0,0,0,0,11,0,6,4,0,3,0,0,0,15,5,23,23,5,8,4,0,0,66,0,21,9,0,0,3,0,0,27,0,3,0,0,0,0,0,0,5,8,9,9,0,3,5,4,0,35,3,8,3,3,5,4,4,0,31,3,29,23,6,7,6,0,0,81,0,21,11,8,3,7,0,0,55,0,9,0,4,0,0,0,0,13,0,19,3,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,28,14,0,0,3,5,0,56,27,187,116,32
50502109213,5,0,3,5,0,0,41,0,3,7,7,0,0,0,0,30,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,17,5,50,27,24,18,14,8,0,143,0,4,3,0,0,0,0,0,16,0,0,0,0,4,0,0,0,5,0,8,4,7,5,3,5,0,30,0,7,9,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,4,0,8,3,0,0,30,0,4,6,3,5,0,0,0,20,5,19,12,10,3,6,0,0,56,0,7,12,7,0,0,0,0,35,0,0,4,4,0,5,0,0,10,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,6,7,5,0,5,0,0,33,13,77,58,46
50502109214,14,0,0,0,0,0,24,0,3,3,0,0,3,4,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,11,33,32,8,13,4,12,0,110,0,6,4,0,3,0,0,0,9,0,3,0,0,0,0,0,0,4,0,16,9,8,6,3,3,0,44,0,9,4,0,7,0,0,0,17,0,0,0,0,0,0,0,0,4,0,8,6,6,0,3,0,0,29,0,3,4,3,3,4,5,0,20,7,12,14,3,5,4,0,0,45,0,5,3,4,3,3,4,5,26,0,3,3,0,0,0,0,0,7,0,0,0,5,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,4,0,0,0,29,9,65,61,25
50502109215,7,3,0,0,5,0,28,4,7,0,0,3,0,0,0,22,8,4,0,0,0,0,0,3,14,0,7,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,17,12,60,24,12,10,5,9,14,138,3,9,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,11,5,16,11,5,0,0,0,4,49,0,10,6,4,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,15,0,0,0,3,0,3,26,0,8,5,0,3,0,4,3,20,0,20,11,4,4,3,5,7,56,4,10,11,4,7,0,0,0,35,4,4,0,0,0,0,0,3,15,0,7,3,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,9,0,7,4,0,0,31,24,109,59,23
50502109216,16,11,4,0,0,0,75,5,20,7,0,0,3,5,0,45,0,11,3,0,0,0,0,0,13,0,15,8,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,18,12,0,7,3,0,0,39,23,147,71,25,19,17,9,0,307,0,14,3,0,4,0,0,0,22,0,9,4,3,0,0,0,0,13,4,26,29,7,9,7,0,0,83,0,7,13,7,5,3,5,0,36,0,0,4,0,0,0,0,0,8,7,31,15,7,5,5,3,0,66,0,15,6,6,5,0,0,0,38,10,55,36,16,9,4,3,0,126,8,31,8,0,4,3,3,0,64,0,22,7,0,0,0,0,0,27,0,14,11,5,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,7,50,32,5,3,8,0,0,108,36,280,173,68
50502109217,8,8,13,8,0,0,47,5,7,10,10,0,3,4,0,23,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,6,4,8,5,5,0,0,31,18,55,47,27,36,15,13,0,207,0,10,5,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,16,7,7,12,8,5,0,58,0,3,8,5,4,0,3,0,32,0,0,3,6,0,0,0,0,4,3,16,11,10,9,0,0,0,43,3,5,10,3,14,0,3,0,40,0,16,21,9,14,11,3,0,71,5,12,9,15,3,3,4,0,47,3,9,7,0,0,0,0,0,14,4,10,3,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,8,14,10,9,4,6,0,0,48,35,120,89,55
50502109218,18,12,4,0,5,0,44,0,10,7,8,3,3,0,0,25,0,0,3,0,0,0,0,0,14,0,4,5,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,45,42,41,19,10,8,0,181,0,3,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,9,4,11,12,9,9,10,0,0,55,0,9,8,5,5,3,0,0,30,0,3,4,3,0,0,0,0,7,0,5,9,11,6,6,0,0,39,0,7,3,6,5,3,4,0,28,0,17,21,23,5,0,4,0,74,0,12,9,12,4,5,0,0,42,0,11,5,8,0,0,0,0,19,0,9,8,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,0,0,0,0,29,15,94,84,85
50502109219,15,18,3,3,0,0,46,4,8,0,4,5,0,0,0,29,0,6,8,0,0,0,0,0,14,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,12,16,63,61,39,28,14,0,4,226,0,5,3,0,5,0,0,0,17,0,0,3,5,3,0,0,0,14,4,18,13,13,6,4,0,0,50,0,6,14,8,0,4,0,0,31,0,0,0,4,3,0,0,0,6,0,25,21,3,3,5,3,0,64,0,4,12,11,12,9,4,0,44,9,14,24,24,7,5,0,0,80,8,4,7,10,5,0,0,0,44,3,7,7,8,0,0,0,0,28,0,3,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,8,5,7,0,0,0,0,29,25,110,117,77
50502109220,11,3,0,0,0,0,23,0,0,0,4,0,0,0,0,14,0,5,0,0,0,0,0,0,8,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,13,14,32,28,17,11,12,3,0,125,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,15,8,3,3,0,4,0,38,3,4,0,4,0,0,0,0,13,0,0,3,0,0,0,0,0,7,3,8,4,3,0,4,0,0,29,0,8,0,4,9,4,0,0,21,0,9,16,11,0,4,0,0,46,0,6,3,6,3,10,5,0,32,0,5,5,0,0,0,0,0,14,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,7,10,4,0,3,0,0,32,19,74,55,39
50502109221,12,11,3,0,0,0,43,4,9,10,0,0,0,0,0,25,0,0,3,0,0,0,0,0,12,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,10,3,0,0,0,0,0,23,14,67,54,24,11,10,0,4,193,3,4,9,8,0,0,0,0,18,0,0,0,0,0,0,0,0,6,4,14,13,8,13,7,0,0,59,0,9,6,5,0,0,0,0,18,0,0,3,3,0,0,0,0,8,0,33,12,4,4,3,0,0,61,0,5,6,6,3,0,0,0,19,5,30,19,14,9,4,0,0,83,5,10,13,0,5,0,0,0,31,0,6,3,0,0,0,0,0,19,0,5,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,7,12,9,5,0,3,3,5,49,24,130,100,64
50502109222,11,7,0,0,4,0,35,4,9,18,4,4,0,0,0,43,6,11,9,0,0,0,0,0,19,3,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,10,11,3,0,0,0,0,22,13,75,68,28,10,11,4,0,215,3,6,11,5,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,12,11,5,7,0,0,0,40,0,12,12,3,0,4,0,0,30,0,6,0,0,0,0,0,0,10,0,11,12,14,0,7,0,0,48,0,8,10,6,8,0,0,0,33,0,16,23,15,4,3,4,0,58,5,13,19,9,3,5,0,0,55,6,13,9,0,0,0,0,0,19,0,11,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,15,15,3,4,0,0,0,47,24,124,120,62
50502109223,15,3,5,4,0,0,44,0,7,8,4,3,0,0,0,22,0,4,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,15,3,57,47,26,20,10,10,0,170,0,6,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,10,0,14,8,10,3,3,5,0,43,0,7,3,0,4,0,0,0,16,0,3,0,0,0,0,0,0,7,0,17,5,3,0,0,0,0,36,0,8,6,7,4,0,5,0,26,4,12,19,11,12,4,0,0,65,5,12,9,6,4,0,0,0,37,0,6,3,5,0,4,0,0,20,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,28,12,100,84,46
50502109224,14,4,6,3,0,0,51,4,10,8,10,0,0,0,0,33,0,12,5,0,0,0,0,0,19,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,3,0,0,12,8,89,58,32,22,22,6,0,239,0,8,9,5,0,0,0,0,24,0,0,3,3,3,0,0,0,9,0,24,17,6,3,0,0,0,54,0,7,5,0,0,0,0,0,17,0,4,5,3,0,0,0,0,12,0,19,13,7,8,5,4,0,63,0,12,10,10,6,4,5,0,35,4,35,23,11,5,0,0,0,84,4,13,13,15,0,5,0,0,46,0,8,7,0,3,3,0,0,30,0,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,3,0,6,0,0,29,18,158,106,66
50502109225,6,5,0,4,0,0,29,0,7,6,7,0,5,0,0,23,0,6,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,8,0,53,41,28,15,8,5,4,162,0,3,9,7,3,0,0,0,21,0,0,3,0,0,0,0,0,6,0,11,12,0,4,0,0,0,33,0,5,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,16,11,4,8,9,5,3,50,0,12,9,3,6,0,4,0,32,0,13,14,18,4,4,4,0,54,0,11,6,9,0,5,0,0,31,0,12,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,4,0,28,0,97,82,56
50502109226,9,9,0,4,4,0,38,0,8,5,0,5,0,0,0,24,0,3,6,0,0,0,0,0,9,0,0,0,3,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,13,7,50,38,19,19,16,18,7,170,0,3,0,3,0,0,0,0,15,0,0,3,0,0,0,0,0,3,4,11,10,5,0,3,0,0,33,0,8,9,5,3,0,0,0,24,0,0,3,0,0,0,0,0,5,0,29,12,9,0,3,0,0,54,0,9,0,0,5,3,6,0,27,3,12,16,14,7,4,4,0,60,0,7,12,5,5,0,0,0,33,0,0,3,0,0,0,0,0,9,0,3,4,3,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9,4,0,0,3,5,4,23,8,92,78,46
50502109227,6,4,0,4,0,0,28,0,9,0,4,4,3,4,0,17,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,10,48,25,19,21,17,3,0,142,0,8,0,4,3,0,0,0,15,0,3,0,0,0,0,0,0,6,0,16,12,7,3,9,0,0,43,0,7,9,0,0,0,0,0,16,0,0,0,0,3,0,0,0,3,7,16,3,0,6,0,0,0,42,0,4,3,0,9,3,0,0,22,0,12,9,8,6,11,0,0,45,5,10,5,4,4,4,4,0,30,0,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,8,4,0,3,0,0,35,14,87,55,36
50502109228,12,6,3,4,0,0,39,0,4,6,0,0,7,0,0,27,0,4,0,3,0,0,0,0,12,0,5,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,6,0,0,5,0,17,8,55,49,25,26,10,12,0,193,0,7,9,0,0,0,0,0,21,0,0,3,3,0,0,0,0,5,3,16,10,7,11,0,0,0,50,0,9,3,6,0,3,0,0,26,0,0,0,3,0,0,0,0,6,4,21,13,6,9,0,0,0,48,0,11,6,9,10,3,3,0,32,5,14,22,12,5,8,3,0,68,0,11,10,3,0,5,0,0,34,0,8,0,5,0,0,0,0,16,0,5,4,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,5,0,4,6,0,32,13,107,90,69
50502109229,3,0,4,0,0,0,22,3,8,6,0,0,0,0,0,14,0,6,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,15,17,38,16,10,13,4,3,0,110,4,7,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,3,0,29,0,3,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,6,0,5,3,5,3,0,0,0,21,0,3,0,0,0,0,4,0,13,7,10,8,9,9,5,0,3,44,6,8,6,0,0,3,0,0,21,0,6,0,0,0,0,0,0,8,4,8,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,8,4,0,0,0,0,0,25,22,69,39,20
50502109230,10,9,3,6,6,0,38,0,5,3,5,3,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,8,8,17,39,33,27,10,5,4,151,0,4,0,7,3,0,0,0,17,0,0,0,4,3,0,0,0,12,6,15,3,4,14,4,0,0,45,0,4,7,5,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,5,13,13,10,0,0,0,40,0,4,8,8,11,11,0,0,40,3,10,23,18,9,5,6,0,72,0,6,3,10,0,0,3,0,25,5,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,4,6,0,0,0,18,23,47,68,72
50502109231,6,4,4,3,0,0,46,4,3,9,5,0,4,6,0,31,0,3,4,0,4,0,0,0,10,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,16,17,59,34,25,19,18,6,6,192,3,4,4,4,3,0,0,0,17,0,0,0,0,0,0,0,0,7,0,17,9,3,8,0,0,0,35,0,10,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,4,9,23,11,4,8,0,0,0,58,0,4,11,8,3,3,3,0,33,0,22,11,11,4,8,5,0,69,4,9,9,10,3,6,6,0,37,0,3,4,6,4,0,0,0,10,0,3,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,4,5,5,0,16,24,108,72,48
50502109232,8,6,8,10,0,0,48,3,6,5,10,3,0,0,0,29,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,6,0,0,0,0,18,7,52,44,38,31,20,8,4,196,0,5,0,4,0,0,0,0,10,0,3,0,0,0,0,0,0,9,3,22,10,3,6,6,0,0,56,0,4,4,0,3,0,4,0,11,0,0,0,0,5,0,0,0,6,0,15,7,6,4,3,4,4,42,0,11,9,4,8,5,0,0,46,3,23,17,19,14,11,3,0,90,3,8,12,12,5,6,0,0,49,0,3,3,4,0,0,0,0,13,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,15,12,3,0,0,0,0,36,16,108,74,64
50502109301,12,4,5,0,0,0,53,4,10,10,0,4,0,0,0,28,4,9,0,0,0,0,0,0,9,5,10,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,0,0,0,0,0,0,15,23,97,38,6,8,3,5,0,183,0,0,3,0,4,0,0,0,8,0,9,0,0,0,0,0,0,10,6,26,8,4,3,0,0,0,48,3,10,0,0,0,0,0,0,14,0,4,3,0,0,0,0,0,7,4,22,12,0,0,0,0,0,35,0,11,3,5,0,0,0,0,25,8,46,27,5,7,0,7,0,102,5,12,10,4,4,0,0,0,37,3,12,0,0,0,0,0,0,21,3,12,9,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,12,4,3,4,0,0,0,35,42,174,94,27
50502109302,14,8,9,8,0,0,62,5,13,10,10,0,0,0,0,30,4,4,0,0,0,0,0,0,10,4,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,4,0,4,3,0,0,22,22,87,47,28,22,16,4,0,224,0,12,6,3,0,0,0,0,24,0,8,3,5,0,0,0,0,21,6,18,6,5,3,3,0,0,44,0,9,0,0,0,0,0,0,16,0,5,4,0,0,0,0,0,7,4,24,3,0,4,0,0,0,48,0,14,5,4,7,5,0,0,32,4,39,35,18,8,3,0,0,105,5,19,14,8,3,0,0,0,48,6,7,0,0,0,0,0,0,16,4,8,4,0,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,12,13,0,3,6,3,0,41,31,174,109,54
50502109303,11,14,3,4,0,0,37,0,3,9,0,3,5,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,16,25,25,28,15,4,4,135,0,0,3,0,4,4,0,0,8,0,0,0,0,3,0,0,0,7,0,7,3,9,4,7,7,0,40,0,0,0,4,4,4,0,0,17,0,0,0,0,0,0,0,0,0,0,8,10,3,3,3,4,0,36,0,0,0,0,4,4,0,0,19,0,5,22,22,7,6,6,0,68,0,3,9,5,6,0,0,0,22,0,0,0,0,0,0,3,0,3,4,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,5,13,27,52,48
