SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
51002127010,0,0,0,0,4,0,10,0,4,0,0,10,0,17,7,9,0,0,10,10,38,11,10,3,0,10,3,42,5,3,0,0,14,5,31,4,4,0,3,10,5,27,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,4,4,58,24,172,4,0,0,0,5,0,15,4,0,4,0,7,0,19,6,10,5,0,10,3,34,3,8,0,8,10,11,35,0,6,3,4,5,0,18,0,3,4,4,8,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,17,18,39,27,146,4,0,0,0,12,3,23,4,4,6,0,15,5,29,14,21,5,4,19,11,77,18,14,5,7,18,12,79,10,13,5,8,15,4,50,10,8,4,4,19,11,50,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0
51002127011,4,7,0,0,3,0,5,0,0,0,0,3,5,8,15,4,0,0,9,6,28,0,6,0,0,6,6,29,3,9,0,0,4,6,23,3,4,0,0,0,3,10,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,3,0,32,21,112,4,0,0,0,4,4,10,0,0,0,0,0,0,5,0,9,5,8,5,4,28,0,9,9,0,4,3,18,3,5,4,0,0,3,12,0,9,3,0,4,3,12,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,16,14,15,15,91,5,7,0,0,3,5,19,0,0,0,0,5,4,8,16,9,3,8,17,10,59,0,16,6,0,9,10,43,0,12,6,0,4,9,34,3,10,4,3,4,5,25,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0
51002127012,5,0,0,0,8,0,14,3,0,0,0,4,0,9,4,3,4,0,6,3,26,9,5,4,0,0,0,22,3,8,0,0,13,4,20,4,9,0,0,10,3,25,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,6,0,40,17,119,4,0,0,0,10,0,11,0,0,0,0,6,0,9,5,4,4,0,5,4,25,0,5,3,3,5,0,24,3,0,0,0,6,3,24,0,3,0,3,4,4,16,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,14,9,38,18,118,6,3,0,0,15,0,22,8,0,0,0,9,0,16,4,14,10,0,13,8,49,12,9,11,6,10,6,42,5,9,3,0,17,7,50,10,14,0,3,11,9,43,3,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0
51002127013,5,6,0,0,6,0,16,9,12,0,0,6,4,27,17,14,3,0,19,6,69,17,20,5,0,16,9,69,14,11,0,0,23,13,50,11,7,4,4,14,7,35,0,0,0,0,3,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,61,10,6,91,44,284,3,4,0,0,4,8,15,6,13,3,3,7,9,49,14,40,9,11,17,17,103,6,19,9,5,11,7,53,6,15,3,8,12,8,53,3,11,4,0,12,7,40,5,3,3,0,4,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,103,30,26,71,57,330,11,8,0,0,7,10,32,18,26,3,3,16,17,78,33,52,9,11,44,29,172,19,38,12,6,33,11,119,16,25,3,8,34,24,105,10,16,5,4,29,11,77,10,0,5,0,6,4,27,0,0,0,0,0,0,3,0,0,0,0
51002127014,4,0,0,0,3,0,9,0,4,0,0,6,0,9,5,10,5,0,18,0,38,10,8,6,0,9,0,30,4,13,0,0,5,0,26,8,7,4,0,4,4,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,12,4,42,6,135,3,0,0,0,0,0,6,0,0,3,0,9,0,9,4,10,9,0,14,0,39,0,12,3,0,9,0,27,0,8,3,7,0,0,14,5,3,0,4,4,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,23,17,34,3,120,3,0,0,0,5,0,9,0,3,6,0,11,0,21,10,25,8,0,30,0,71,12,15,10,0,14,3,57,4,17,5,7,5,0,42,10,15,6,4,10,4,49,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0
51002127015,0,0,0,0,0,0,8,5,0,0,0,6,0,11,0,0,0,0,10,4,16,7,7,0,3,3,4,22,4,4,0,0,10,5,27,10,4,0,0,5,3,23,0,3,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,17,3,4,37,22,111,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,6,0,0,7,11,26,8,8,0,0,7,8,29,0,6,7,0,3,0,15,4,0,0,0,4,8,16,0,5,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,19,8,10,23,22,100,0,5,0,0,6,0,12,5,0,0,0,5,0,12,4,7,4,3,13,11,41,9,15,0,5,12,15,49,4,8,5,0,11,7,40,12,7,0,0,9,9,39,0,4,0,0,5,0,12,0,0,0,0,0,0,4,0,0,0,0
51002127016,6,3,0,0,7,6,14,4,4,0,0,4,3,10,9,5,3,0,8,5,20,4,3,0,0,9,3,22,9,5,0,0,4,3,22,3,8,0,0,6,5,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,5,0,38,20,127,0,7,0,0,0,0,11,0,0,0,3,0,0,5,4,5,4,0,5,3,25,3,9,0,3,0,0,16,0,5,3,0,11,0,22,3,7,0,0,8,0,14,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,18,12,21,17,104,10,8,0,0,7,6,25,4,4,0,3,6,4,20,11,15,8,0,8,4,47,11,7,0,3,4,7,38,7,12,8,0,12,0,44,5,14,0,0,15,4,37,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0
51002127017,6,0,0,0,5,6,18,0,5,0,0,3,0,8,7,15,3,3,13,10,45,6,20,0,0,3,12,53,0,12,4,0,15,5,35,9,11,0,0,3,5,22,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,56,7,3,49,36,190,9,5,0,0,5,8,19,0,0,0,4,4,3,10,6,12,16,9,4,10,54,0,14,5,6,10,18,54,5,11,0,0,5,4,33,0,3,0,4,0,4,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,31,19,30,45,190,14,5,0,0,12,13,41,3,4,0,3,7,3,22,11,23,12,10,18,16,98,13,32,8,10,11,30,99,3,25,3,0,22,14,65,10,13,3,4,0,5,40,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0
51002127018,0,5,0,0,8,0,17,0,0,0,0,8,3,13,3,8,0,0,3,7,27,5,5,3,0,11,6,32,3,4,0,0,11,0,19,9,3,0,0,15,6,22,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,30,11,4,47,19,134,4,0,0,0,8,0,16,0,0,0,0,0,0,13,6,13,0,5,4,3,34,0,8,0,7,3,3,26,6,3,0,0,7,0,21,0,10,3,6,8,3,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,11,24,38,18,139,3,3,0,0,12,9,26,3,5,0,0,10,5,25,8,24,4,5,15,10,61,5,15,6,8,15,8,63,9,9,0,5,16,5,38,9,12,3,6,21,6,51,0,3,5,0,4,0,12,0,0,0,0,0,0,3,0,0,0,0
51002127019,0,4,0,0,11,4,20,6,0,0,0,3,0,11,6,14,0,0,9,9,40,8,17,0,3,5,15,47,6,4,0,0,16,14,42,4,0,0,0,4,7,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,0,4,60,52,187,8,0,0,0,6,8,18,0,0,0,0,3,0,6,13,6,5,9,7,9,51,0,6,7,6,8,8,40,0,14,0,4,6,5,29,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,13,17,34,32,163,10,3,0,0,17,12,34,5,4,0,0,5,0,21,17,19,5,9,22,19,87,14,19,7,9,20,24,89,6,20,0,0,26,17,69,8,4,0,0,3,7,27,0,0,0,0,0,4,8,0,0,0,0,5,0,4,0,0,0,0
51002127020,3,0,0,0,12,0,17,5,5,0,0,4,0,20,23,26,5,6,27,16,100,17,20,4,0,30,15,92,10,11,3,0,20,8,53,10,9,0,4,9,3,39,0,3,0,0,5,4,11,0,0,0,0,4,0,3,0,0,0,0,0,0,6,79,81,19,5,108,45,341,13,0,3,0,8,5,27,5,3,0,0,8,3,23,11,31,17,19,24,8,114,13,27,16,9,16,13,98,0,10,4,4,11,6,38,7,7,3,3,3,5,26,0,3,0,3,3,0,11,0,0,0,0,4,0,8,0,0,0,0,0,0,0,44,82,46,48,84,31,341,11,0,3,0,19,8,46,10,13,0,0,13,4,41,33,60,21,25,50,23,213,32,48,23,14,48,23,187,12,22,9,4,27,12,94,11,14,4,4,14,5,62,0,5,3,3,9,4,20,3,0,0,0,5,0,17,0,0,0,0
51002127021,0,3,0,0,9,0,14,5,7,0,0,4,0,9,7,15,3,0,11,5,40,0,5,3,0,7,0,16,3,0,0,0,8,5,18,3,7,0,0,6,0,20,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,9,3,47,11,127,4,0,0,0,0,0,13,0,0,3,0,4,0,13,5,8,5,13,7,4,40,3,7,5,0,11,3,23,0,9,4,3,0,3,15,0,5,0,0,5,3,19,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,22,23,26,19,125,0,9,0,0,8,4,28,6,6,3,0,3,0,20,11,24,10,11,17,6,84,4,9,13,0,11,3,45,6,12,4,3,6,3,32,4,17,0,5,15,4,39,0,3,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0
51002127022,7,0,0,0,4,0,14,5,0,0,0,8,4,16,10,9,5,0,14,11,43,5,11,3,0,13,4,35,11,13,0,0,5,6,35,16,6,0,5,6,5,35,0,0,0,0,3,0,8,0,4,0,0,0,0,4,0,0,0,0,0,0,0,52,39,7,8,55,33,188,3,0,0,0,3,3,12,4,4,0,0,5,6,13,8,3,7,5,8,10,41,0,15,7,5,10,4,32,5,4,3,0,3,3,28,0,3,0,0,4,4,13,4,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,21,9,35,26,153,12,0,0,0,10,0,28,13,4,0,0,11,4,30,17,10,11,5,24,20,82,5,21,10,5,18,11,69,18,19,9,0,12,13,61,14,8,0,3,12,10,52,4,3,0,0,6,0,14,0,4,0,0,0,0,6,0,0,0,0
51002127023,4,5,0,0,11,0,16,0,0,0,0,6,0,14,22,18,3,0,28,9,79,15,16,3,3,11,9,55,11,3,3,0,10,3,38,9,0,0,0,6,4,17,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,46,12,9,73,20,230,6,5,0,0,10,0,14,0,4,0,0,4,0,14,12,20,5,7,12,9,59,8,14,15,12,11,0,57,0,7,7,4,0,3,23,4,8,0,0,3,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50,29,27,43,13,189,10,4,0,0,18,0,35,4,0,0,0,12,0,26,34,33,11,8,33,18,136,24,35,15,18,20,3,112,14,14,6,11,13,3,61,12,10,0,0,12,5,35,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
51002127024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
51002127025,0,0,0,0,0,0,0,0,0,3,0,9,15,26,10,3,0,0,14,46,70,0,3,0,0,16,30,51,5,0,0,0,14,26,45,0,3,0,0,8,14,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,5,3,62,138,232,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,10,12,0,0,0,0,0,3,8,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,24,44,0,0,0,0,0,0,0,4,0,3,0,10,18,36,10,3,0,0,21,53,88,0,7,0,0,15,37,60,9,0,0,0,12,32,55,0,3,0,0,12,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51002127026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51003127102,4,0,0,0,3,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,9,9,24,0,0,5,0,0,0,4,0,0,0,0,5,0,7,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,6,0,31,0,0,5,0,3,0,8,0,0,3,0,5,0,3,0,6,3,0,0,0,12,0,0,5,0,3,0,9,0,8,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
51003127103,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,9,0,0,0,0,0,11,11,0,0,0,0,0,6,11,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,13,0,0,0,0,0,12,12,0,0,0,0,0,9,12,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51003127105,0,0,0,0,5,7,10,3,4,4,0,17,10,41,15,10,3,0,48,30,111,8,13,4,0,27,21,74,7,10,0,0,39,26,84,7,3,0,0,23,19,58,0,3,0,0,8,4,19,0,0,0,0,3,6,7,0,0,0,0,0,0,0,42,39,15,9,167,116,397,0,0,0,0,3,0,5,9,3,0,0,6,8,22,6,3,0,0,20,12,40,0,4,0,0,12,13,31,0,4,4,0,9,4,24,0,6,0,0,0,4,19,5,0,0,0,6,4,17,0,0,0,3,0,0,7,0,0,0,0,0,0,0,20,22,5,7,52,47,152,0,0,0,0,8,3,9,10,10,0,4,21,17,64,19,15,3,5,66,44,153,12,15,5,0,33,29,99,12,11,4,4,49,28,108,11,10,0,0,29,23,76,6,8,0,0,13,5,29,0,0,0,3,3,3,12,0,0,0,0
51003127106,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,11,3,22,0,0,0,0,9,0,11,3,4,0,0,0,0,8,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,25,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,3,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,8,4,23,0,0,0,0,7,0,9,4,7,0,0,4,5,13,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51003127107,3,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,7,0,15,6,12,0,3,9,12,37,9,12,0,0,5,0,25,3,6,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,3,5,27,15,103,0,0,0,0,4,0,7,4,0,0,0,0,0,5,0,11,3,5,5,0,20,0,10,6,8,3,7,23,0,5,3,5,0,0,12,4,5,0,0,0,4,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,9,8,16,9,83,6,0,0,0,4,0,9,4,0,0,0,5,0,8,7,10,5,6,10,0,41,3,17,0,10,15,14,57,9,13,5,5,8,0,37,4,10,0,0,10,4,29,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
51003127108,0,0,0,0,0,3,9,0,0,0,0,0,0,3,8,3,0,0,5,3,19,8,3,0,0,6,0,20,0,7,0,0,7,3,15,4,0,0,0,6,4,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,4,20,16,79,3,3,0,0,0,3,11,0,3,0,0,0,0,3,3,5,4,0,0,5,15,0,7,4,8,4,0,19,0,0,0,0,0,0,11,0,9,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,9,6,11,9,66,3,3,0,0,3,4,15,0,5,0,0,0,0,9,10,9,4,0,7,6,36,10,12,4,9,3,8,40,3,7,0,3,10,4,29,3,7,3,0,7,4,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
51003127109,4,0,0,0,0,0,7,0,5,0,0,4,0,10,3,4,3,0,3,5,15,7,5,3,0,0,0,18,4,4,0,0,0,0,9,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,4,0,15,7,60,5,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,0,7,4,4,14,0,3,3,0,5,4,10,0,0,0,0,7,0,8,6,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9,12,8,50,5,0,0,0,5,0,10,0,5,0,0,5,0,13,3,7,5,7,4,4,32,7,9,5,0,3,0,27,0,5,0,0,7,0,16,3,5,0,0,0,0,15,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
51003127110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,6,0,37,11,15,7,0,8,3,47,9,7,3,0,5,3,24,5,0,0,0,6,0,16,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,37,7,0,33,17,140,0,4,0,0,0,0,4,0,0,0,0,0,0,3,4,17,13,6,7,0,47,3,11,3,0,5,0,37,4,14,0,4,0,6,24,0,4,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,22,10,18,14,131,0,4,0,0,0,0,10,0,0,0,0,0,0,3,21,24,9,10,10,10,79,19,24,15,0,17,6,83,10,19,10,0,9,9,55,10,4,5,0,11,0,32,0,0,0,0,0,5,9,0,0,0,0,0,0,7,0,0,0,0
51003127111,3,0,0,0,0,0,3,0,0,0,0,3,0,13,4,8,0,0,9,0,26,9,11,6,0,3,4,35,5,11,0,0,6,0,24,9,0,4,0,4,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,11,0,24,8,114,5,0,0,0,0,0,10,0,0,0,0,5,0,10,3,13,4,3,0,0,22,7,11,6,6,0,6,39,3,8,3,0,0,3,16,0,3,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,19,13,9,9,112,5,0,0,0,3,0,8,7,7,0,0,4,0,22,10,25,4,3,9,3,48,14,20,10,9,4,4,75,5,21,0,0,7,5,43,11,3,9,0,6,0,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
