SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
50503130429,0,3,0,5,0,0,0,0,0,12,0,0,6,0,3,0,3,0,0,16,0,3,5,4,0,4,0,0,0,20,0,0,7,9,8,5,0,0,0,24,0,0,9,5,0,0,0,0,0,13,0,6,11,7,3,4,0,0,0,29,0,3,6,7,3,0,0,0,0,20,0,0,6,5,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,14,15,64,62,30,24,16,5,0,225,26,5,3,5,3,5,5,0,0,56,0,0,0,0,0,0,4,0,0,8,8,0,4,0,0,0,0,0,0,20,0,3,4,3,0,0,0,5,0,22,4,3,9,7,3,6,3,0,0,24,3,4,5,9,0,0,3,0,0,21
50503130430,0,7,4,0,0,0,0,3,0,12,0,9,0,0,0,0,0,4,0,18,0,3,0,0,4,4,3,0,0,13,0,3,0,4,6,0,0,0,0,12,0,0,0,5,3,3,0,0,0,14,0,0,0,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,19,21,8,18,46,26,4,8,0,164,13,0,0,0,4,6,0,0,0,27,8,0,0,0,0,0,0,0,0,15,9,9,4,0,4,3,0,0,0,23,0,9,3,0,0,3,4,8,0,23,0,9,0,0,0,6,4,4,0,25,5,3,0,0,4,4,7,0,0,22
50503130431,0,0,0,0,3,0,0,0,0,12,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,0,0,0,0,9,0,4,4,3,0,3,0,0,0,16,0,6,0,8,3,3,0,0,0,27,0,0,3,10,3,0,0,0,0,18,0,0,3,4,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,46,56,22,19,11,0,3,174,19,0,7,5,4,0,0,0,0,39,6,0,0,0,0,0,3,0,0,14,4,0,3,5,5,0,0,0,0,17,0,0,0,0,5,0,0,0,0,13,0,0,0,6,0,0,0,0,0,12,0,0,3,4,0,0,0,0,0,11
50503130432,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,3,0,0,14,4,5,10,3,0,0,3,0,0,17,0,0,0,6,5,3,0,0,0,19,0,0,3,10,3,0,0,0,0,20,0,4,4,4,11,4,0,0,0,23,0,0,3,3,9,3,0,0,0,15,0,0,0,0,9,0,0,0,0,8,0,0,3,4,0,0,0,0,0,5,0,0,0,3,9,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,22,22,46,35,47,23,11,7,0,212,11,0,10,6,4,3,0,0,0,35,14,4,0,0,5,0,0,0,0,16,10,7,0,0,4,0,0,4,0,24,3,4,4,0,0,5,7,0,0,26,0,0,0,4,0,0,5,3,0,13,3,8,10,3,0,0,3,3,0,25
50503130501,4,0,3,0,0,0,3,0,0,11,0,0,0,5,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,8,0,3,3,6,0,0,0,0,0,12,0,4,0,4,3,0,0,0,0,14,0,0,0,7,4,0,0,0,0,16,0,0,0,5,10,3,0,0,0,16,0,0,4,6,5,0,0,0,0,13,0,0,0,3,4,0,0,0,0,10,0,0,0,5,7,0,0,0,0,18,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,18,40,45,24,14,4,0,177,13,0,0,0,6,0,5,3,0,29,14,7,0,3,0,3,6,0,0,26,0,0,0,0,0,3,0,0,0,11,4,0,3,0,5,0,4,6,0,20,4,0,0,4,0,0,7,0,0,24,0,0,0,4,0,3,0,0,0,10
50503130502,0,5,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12,0,0,3,3,0,5,0,0,0,8,0,0,0,4,7,0,0,0,0,10,0,0,0,7,3,0,0,0,0,7,0,3,3,3,4,0,0,0,0,12,0,0,0,0,6,0,0,0,0,9,0,0,4,4,4,7,0,0,0,14,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,12,25,43,16,11,0,0,153,16,4,3,0,8,0,3,0,0,41,15,4,0,0,3,5,0,0,0,26,6,9,3,0,3,0,0,0,0,24,5,4,0,0,3,0,0,0,0,12,0,0,3,4,5,4,0,0,0,18,0,0,3,4,3,5,0,0,0,13
50503130503,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
50503130504,0,0,0,0,5,0,0,0,0,13,0,0,0,4,0,0,0,5,0,17,0,8,0,7,4,4,0,0,0,28,0,0,7,3,7,6,0,0,0,29,0,3,3,4,5,0,0,0,0,18,0,5,8,4,6,5,0,0,0,26,0,6,5,6,5,0,0,0,0,20,0,0,7,5,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,34,18,49,48,47,30,19,6,0,257,26,6,9,0,7,7,8,0,0,47,12,0,0,4,4,0,0,0,0,23,14,3,14,0,5,4,6,4,0,43,0,8,0,0,3,7,5,0,0,25,0,0,4,7,5,0,5,4,0,29,0,7,3,4,6,3,0,0,0,33
50503130505,0,0,4,6,0,4,0,0,0,12,0,0,0,4,3,3,4,0,0,23,0,0,5,3,3,0,3,0,0,16,3,6,0,3,6,0,0,0,0,24,0,5,6,7,3,0,0,0,0,22,0,0,3,10,4,6,0,0,0,25,0,0,0,3,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,10,0,0,4,0,3,0,0,0,0,10,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,26,15,30,58,52,22,14,4,0,231,18,3,3,6,11,3,3,0,0,54,18,0,0,0,3,0,0,0,0,23,10,3,4,3,0,5,0,0,0,27,0,0,4,6,4,0,0,4,0,18,0,7,3,5,5,6,7,0,0,30,0,0,5,3,5,4,5,0,0,17
50503130506,0,0,0,3,0,0,4,0,0,13,0,0,0,0,0,4,3,0,4,18,0,0,6,6,4,0,3,0,0,21,0,0,5,6,3,0,3,0,3,18,0,5,4,3,8,4,3,0,0,27,0,0,6,7,9,5,6,0,0,25,0,0,0,4,8,5,0,0,0,19,0,0,4,4,3,5,0,0,0,11,0,0,0,3,4,0,0,0,0,6,0,0,4,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,22,21,35,52,51,34,37,5,4,265,15,6,6,3,7,3,10,0,0,56,14,9,0,0,0,0,9,0,0,29,15,5,0,0,0,0,4,0,0,28,4,0,0,3,0,0,3,3,0,21,0,0,0,0,0,0,6,4,4,25,5,3,4,8,7,0,4,3,0,38
50503130507,0,0,0,0,3,0,0,0,0,9,0,0,3,4,0,0,6,0,0,8,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,4,4,0,0,3,0,0,17,0,0,0,8,5,0,0,0,0,13,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,19,20,29,16,6,6,0,107,13,4,0,0,4,0,0,0,0,31,3,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,14,0,0,0,0,3,0,3,0,0,17,0,3,3,4,0,6,6,6,0,20,0,0,0,0,6,4,0,0,0,11
50503130508,0,0,0,3,4,0,0,0,0,19,0,0,0,3,8,0,3,0,0,19,6,4,6,4,4,0,0,0,0,22,0,0,4,7,6,0,0,0,0,14,0,3,9,4,11,0,4,0,0,33,0,3,7,3,6,0,0,0,0,12,0,5,5,4,6,4,0,0,0,24,0,0,4,3,7,4,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,7,29,23,43,50,56,24,13,5,8,245,24,5,3,8,7,3,7,0,0,62,7,3,0,0,0,0,0,0,0,15,13,7,0,0,0,0,0,0,0,30,0,6,7,9,4,0,6,4,0,40,0,7,0,3,4,0,3,5,0,27,4,3,6,3,7,0,0,0,0,34
50503130509,0,0,0,3,0,0,0,0,0,17,3,3,0,0,0,0,6,3,0,17,0,5,6,5,0,0,3,0,0,16,0,7,11,4,4,4,0,0,0,26,0,0,11,7,4,3,0,0,0,23,0,0,3,9,6,7,0,0,0,27,0,0,8,8,9,3,0,0,0,33,0,3,5,9,5,0,0,0,0,20,0,0,3,4,3,0,0,0,0,4,0,0,8,9,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,23,24,70,78,42,19,24,4,5,283,20,8,11,11,6,3,0,0,0,58,9,3,0,5,0,0,5,0,0,21,5,3,0,3,0,4,3,0,0,22,0,3,3,8,0,3,3,5,0,22,3,4,5,0,0,0,8,3,0,23,4,3,7,12,0,0,0,0,0,31
50503130510,0,0,0,0,3,0,4,0,0,11,0,5,0,3,0,0,5,0,0,18,0,0,0,3,0,0,4,0,0,21,0,0,0,3,6,0,0,0,0,22,0,0,5,4,3,0,0,0,0,17,0,0,0,3,3,0,3,0,0,18,0,0,0,9,4,0,0,0,0,21,0,0,6,7,6,4,0,0,0,21,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,15,11,18,28,47,52,24,20,13,0,212,8,5,3,5,4,5,0,0,0,31,7,0,0,3,4,0,0,0,0,16,9,0,6,0,0,5,0,3,0,23,0,0,3,0,3,0,11,6,0,27,0,5,0,4,3,0,5,3,0,25,0,6,5,7,0,0,3,4,3,30
50503130511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130512,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,9,0,0,0,6,0,0,0,0,0,14,0,3,0,6,4,4,0,0,0,16,0,4,0,7,5,0,0,0,0,13,0,3,0,7,12,0,0,0,0,20,0,0,0,0,8,0,0,0,0,15,0,0,0,5,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,21,18,13,49,54,24,10,8,0,192,17,0,0,7,3,7,4,0,0,41,13,3,0,0,0,0,3,0,0,21,10,4,0,3,4,5,5,5,0,29,6,5,0,4,0,3,7,5,0,21,0,3,0,4,3,3,4,0,0,12,0,3,0,11,0,0,0,5,0,28
50503130513,0,0,0,0,0,0,0,0,0,8,0,0,0,4,7,0,0,0,0,14,0,6,0,0,5,0,3,0,0,9,0,0,5,6,5,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,3,5,0,0,0,0,0,10,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,16,29,26,12,8,4,0,112,9,0,6,6,0,3,0,0,0,21,5,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,3,0,0,10,3,3,0,0,0,0,0,0,0,16,0,0,0,4,7,0,0,0,0,14,0,6,0,0,5,0,5,0,0,13
50503130514,3,0,0,0,0,5,6,3,0,22,0,4,3,3,4,5,0,0,5,22,0,0,6,6,6,0,3,3,0,19,0,3,0,4,3,0,6,0,0,18,0,0,5,4,0,3,0,0,0,16,0,0,7,10,5,3,0,0,0,20,0,0,0,0,4,0,0,0,0,8,0,0,3,0,6,3,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,0,5,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,3,0,0,0,0,13,39,11,30,35,49,31,12,10,4,231,41,7,8,8,10,6,5,0,0,78,6,0,0,0,4,0,0,0,0,13,6,5,5,3,4,0,0,0,0,24,9,3,0,0,3,4,8,5,5,33,5,3,3,3,3,6,0,3,5,26,0,8,4,6,6,3,4,7,0,32
50503130515,5,0,0,0,0,3,9,4,0,21,0,0,5,0,0,4,4,3,0,14,0,0,0,0,0,0,3,0,0,16,0,0,3,3,0,3,0,0,0,11,0,9,12,10,5,5,0,0,0,34,0,0,7,5,0,3,0,0,0,16,0,0,3,0,3,3,0,0,0,13,0,0,4,10,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,6,0,0,3,5,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,10,16,50,60,27,32,28,10,0,224,10,0,9,11,9,6,8,3,0,49,6,0,5,0,0,0,3,0,0,15,0,4,0,0,0,8,8,5,0,29,5,0,5,3,3,7,4,3,0,33,0,0,3,0,0,3,8,3,0,23,0,0,0,0,3,0,3,3,0,18
50503130516,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,9,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130517,0,3,0,0,0,0,3,0,0,11,0,0,0,0,5,0,4,4,0,15,0,0,0,0,6,0,3,0,0,16,0,0,0,5,0,4,0,0,0,14,0,0,5,3,6,3,0,0,0,14,0,0,0,4,3,5,3,0,0,17,0,0,4,3,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,6,18,25,43,41,27,14,3,186,18,0,0,0,4,8,3,0,0,35,6,5,0,0,0,0,0,4,0,24,10,3,0,0,0,6,3,4,0,17,0,3,6,3,3,0,5,3,0,21,0,0,0,4,5,0,8,4,0,26,0,7,3,0,9,4,5,5,3,27
50503130518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
50503130519,0,4,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,6,3,5,0,0,5,0,0,14,0,5,8,4,0,0,0,0,0,10,0,4,8,9,0,0,0,0,0,23,0,5,10,3,5,0,0,0,0,21,0,0,3,6,0,0,0,0,0,14,0,0,7,5,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,12,0,0,3,7,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,26,53,52,23,16,14,7,0,197,7,0,0,5,5,0,4,0,0,26,6,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,3,0,0,10,0,3,0,0,0,0,0,0,0,18,0,0,6,3,6,0,0,0,0,17,0,3,5,5,0,0,7,0,0,22
50503130520,0,0,0,3,3,0,5,6,0,16,0,0,0,4,0,0,8,4,0,13,0,0,0,3,0,0,0,0,0,15,0,0,4,0,4,3,0,0,0,18,0,3,0,9,9,0,0,0,0,21,0,0,8,0,9,9,0,0,0,23,0,5,4,3,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,16,0,0,0,0,7,0,0,0,0,10,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,19,13,24,47,43,18,16,12,3,196,13,3,0,5,6,3,0,5,0,42,13,5,0,0,0,0,6,0,0,20,6,4,4,4,4,0,4,0,0,20,0,0,4,5,6,3,7,5,0,33,0,8,4,0,0,0,8,4,0,20,4,0,5,4,4,0,0,4,0,23
50503130521,0,0,0,0,5,0,4,0,0,13,6,3,0,0,0,5,4,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,5,5,3,0,0,0,15,0,3,0,9,4,0,0,0,0,15,0,4,0,0,0,0,0,0,0,7,0,0,5,0,5,0,0,0,0,13,0,0,3,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,15,30,32,32,20,15,0,0,154,13,4,0,5,0,5,5,0,0,33,10,0,0,0,6,0,5,0,0,19,3,6,7,3,0,0,4,0,0,20,3,9,3,0,5,6,4,0,0,18,5,3,0,0,4,5,0,0,0,22,0,0,3,0,7,0,0,0,0,10
50503130522,0,0,0,0,6,0,3,3,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,5,4,0,0,8,0,3,0,7,3,0,0,0,0,12,0,0,0,0,5,0,0,0,0,15,0,0,0,5,7,0,0,0,0,14,0,0,3,10,0,7,0,0,0,14,0,0,0,5,3,0,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,9,29,8,9,41,43,20,6,3,0,169,22,0,0,6,3,3,0,0,0,42,15,0,0,0,0,0,4,0,0,25,13,3,0,3,3,0,0,0,0,24,3,5,0,0,7,0,0,3,0,21,0,3,4,0,0,0,0,4,0,14,0,6,3,5,3,5,4,0,0,26
50503130523,0,0,0,4,6,0,5,4,0,15,0,3,0,0,5,0,4,11,0,28,0,7,0,9,4,3,4,0,0,26,0,0,0,7,3,0,0,0,0,16,0,4,0,5,6,5,0,0,0,16,0,0,0,3,8,7,3,0,0,24,0,0,4,4,3,0,3,0,0,25,0,0,3,3,8,0,0,0,0,15,0,0,0,4,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,21,25,46,60,29,17,23,0,250,28,4,4,3,7,6,0,0,0,45,10,0,0,0,4,0,0,0,0,18,6,0,4,0,0,5,0,6,0,25,0,0,0,4,6,0,0,5,0,27,0,0,4,4,5,0,12,10,0,40,0,9,0,6,5,3,4,3,0,35
