SA2_CODE_2021,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_DSA2_Indig_M,VfDif_SA2_T_DSA2_Indig_F,VfDif_SA2_T_DSA2_Indig_P,VfDif_SA2_T_DSA2_NonInd_M,VfDif_SA2_T_DSA2_NonInd_F,VfDif_SA2_T_DSA2_NonInd_P,VfDif_SA2_T_DSA2_IndSt_nsM,VfDif_SA2_T_DSA2_IndSt_nsF,VfDif_SA2_T_DSA2_IndSt_nsP,VfDif_SA2_T_DSA2_TotM,VfDif_SA2_T_DSA2_TotF,VfDif_SA2_T_DSA2_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LuaH_Eng_onl_Indig_M,LuaH_Eng_onl_Indig_F,LuaH_Eng_onl_Indig_P,LuaH_Eng_onl_NonInd_M,LuaH_Eng_onl_NonInd_F,LuaH_Eng_onl_NonInd_P,LuaH_Eng_on_Ind_sta_nsM,LuaH_Eng_on_Ind_sta_nsF,LuaH_Eng_on_Ind_sta_nsP,LuaH_Eng_only_TotM,LuaH_Eng_only_TotF,LuaH_Eng_only_TotP,LuaH_Aus_Ind_Lang_Ind_M,LuaH_Aus_Ind_Lang_Ind_F,LuaH_Aus_Ind_Lang_Ind_P,LuaH_Aus_Ind_Lang_No_Ind_M,LuaH_Aus_Ind_Lang_No_Ind_F,LuaH_Aus_Ind_Lang_No_Ind_P,Luah_Aus_Ind_Lang_IndSt_nsM,Luah_Aus_Ind_Lang_IndSt_nsF,Luah_Aus_Ind_Lang_IndSt_nsP,Luah_Austn_Indig_Lang_TotM,Luah_Austn_Indig_Lang_TotF,Luah_Austn_Indig_Lang_TotP,LuaH_Oth_Lang_Ind_M,LuaH_Oth_Lang_Ind_F,LuaH_Oth_Lang_Ind_P,LuaH_Oth_Lang_No_Ind_M,LuaH_Oth_Lang_No_Ind_F,LuaH_Oth_Lang_No_Ind_P,Luah_Oth_Lang_IndSt_nsM,Luah_Oth_Lang_IndSt_nsF,Luah_Oth_Lang_IndSt_nsP,Luah_Oth_Lang_TotM,Luah_Oth_Lang_TotF,Luah_Oth_Lang_TotP,UAIndL_SE_Nw_Na_In_M,UAIndL_SE_Nw_Na_In_F,UAIndL_SE_Nw_Na_In_P,UAIndL_SE_Nw_Na_No_In_M,UAIndL_SE_Nw_Na_No_In_F,UAIndL_SE_Nw_Na_No_In_P,UAIndL_SE_Nw_Na_In_st_nsM,UAIndL_SE_Nw_Na_In_st_nsF,UAIndL_SE_Nw_Na_In_st_nsP,UAIndL_SE_Nw_Na_TotM,UAIndL_SE_Nw_Na_TotF,UAIndL_SE_Nw_Na_TotP,UAIndL_SE_Vw_wel_In_M,UAIndL_SE_Vw_wel_In_F,UAIndL_SE_Vw_wel_In_P,UAIndL_SE_Vw_we_No_In_M,UAIndL_SE_Vw_we_No_In_F,UAIndL_SE_Vw_we_No_In_P,UAIndL_SE_Vw_we_I_st_nsM,UAIndL_SE_Vw_we_I_st_nsF,UAIndL_SE_Vw_we_I_st_nsP,UAIndL_SE_Vw_we_TotM,UAIndL_SE_Vw_we_TotF,UAIndL_SE_Vw_we_TotP,Rel_a_Bud_Ind_M,Rel_a_Bud_Ind_F,Rel_a_Bud_Ind_P,Rel_a_Bud_No_In_M,Rel_a_Bud_No_In_F,Rel_a_Bud_No_In_P,Rel_a_Bud_In_st_nsM,Rel_a_Bud_In_st_nsF,Rel_a_Bud_In_st_nsP,Rel_a_Bud_TotM,Rel_a_Bud_TotF,Rel_a_Bud_TotP,Rel_a_Chri_Ind_M,Rel_a_Chri_Ind_F,Rel_a_Chri_Ind_P,Rel_a_Chri_No_In_M,Rel_a_Chri_No_In_F,Rel_a_Chri_No_In_P,Rel_a_Chri_In_st_nsM,Rel_a_Chri_In_st_nsF,Rel_a_Chri_In_st_nsP,Rel_a_Chri_TotM,Rel_a_Chri_TotF,Rel_a_Chri_TotP,Rel_a_Hind_Ind_M,Rel_a_Hind_Ind_F,Rel_a_Hind_Ind_P,Rel_a_Hind_No_In_M,Rel_a_Hind_No_In_F,Rel_a_Hind_No_In_P,Rel_a_Hind_In_st_nsM,Rel_a_Hind_In_st_nsF,Rel_a_Hind_In_st_nsP,Rel_a_Hind_TotM,Rel_a_Hind_TotF,Rel_a_Hind_TotP,Rel_a_Isl_Ind_M,Rel_a_Isl_Ind_F,Rel_a_Isl_Ind_P,Rel_a_Isl_No_In_M,Rel_a_Isl_No_In_F,Rel_a_Isl_No_In_P,Rel_a_Isl_In_st_nsM,Rel_a_Isl_In_st_nsF,Rel_a_Isl_In_st_nsP,Rel_a_Isl_TotM,Rel_a_Isl_TotF,Rel_a_Isl_TotP,Rel_a_Jud_Ind_M,Rel_a_Jud_Ind_F,Rel_a_Jud_Ind_P,Rel_a_Jud_No_In_M,Rel_a_Jud_No_In_F,Rel_a_Jud_No_In_P,Rel_a_Jud_In_st_nsM,Rel_a_Jud_In_st_nsF,Rel_a_Jud_In_st_nsP,Rel_a_Jud_TotM,Rel_a_Jud_TotF,Rel_a_Jud_TotP,Rel_a_Oth_Rel_Ind_M,Rel_a_Oth_Rel_Ind_F,Rel_a_Oth_Rel_Ind_P,Rel_a_Oth_Rel_No_In_M,Rel_a_Oth_Rel_No_In_F,Rel_a_Oth_Rel_No_In_P,Rel_a_Oth_Rel_In_st_nsM,Rel_a_Oth_Rel_In_st_nsF,Rel_a_Oth_Rel_In_st_nsP,Rel_a_Oth_Rel_TotM,Rel_a_Oth_Rel_TotF,Rel_a_Oth_Rel_TotP,Rel_a_Oth_Rel_ORG_Ind_M,Rel_a_Oth_Rel_ORG_Ind_F,Rel_a_Oth_Rel_ORG_Ind_P,Rel_a_Oth_Rel_ORG_No_In_M,Rel_a_Oth_Rel_ORG_No_In_F,Rel_a_Oth_Rel_ORG_No_In_P,Rel_a_Oth_Rel_ORG_In_st_nsM,Rel_a_Oth_Rel_ORG_In_st_nsF,Rel_a_Oth_Rel_ORG_In_st_nsP,Rel_a_Oth_Rel_ORG_TotM,Rel_a_Oth_Rel_ORG_TotF,Rel_a_Oth_Rel_ORG_TotP,Rel_a_Oth_Rel_Tor_Ind_M,Rel_a_Oth_Rel_Tor_Ind_F,Rel_a_Oth_Rel_Tor_Ind_P,Rel_a_Oth_Rel_Tor_No_In_M,Rel_a_Oth_Rel_Tor_No_In_F,Rel_a_Oth_Rel_Torud_No_In_P,Rel_a_Oth_Rel_Tor_In_st_nsM,Rel_a_Oth_Rel_Tor_In_st_nsF,Rel_a_Oth_Rel_Tor_In_st_nsP,Rel_a_Oth_Rel_Tor_TotM,Rel_a_Oth_Rel_Tor_TotF,Rel_a_Oth_Rel_Tor_TotP,Rel_a_SecB_OSB_NRA_Ind_M,Rel_a_SecB_OSB_NRA_Ind_F,Rel_a_SecB_OSB_NRA_Ind_P,Rel_a_SecB_OSB_NRA_No_In_M
506051138,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,27,23,50,226,223,450,19,7,26,266,256,521,27,23,50,237,233,463,19,7,26,277,265,540,254,235,484,6845,6861,13705,28,21,50,7123,7122,14244,5,18,25,0,0,0,0,0,0,5,21,24,0,0,3,2107,2322,4424,8,8,11,2113,2323,4439,0,0,0,0,0,0,0,0,0,0,0,0,5,18,25,0,0,0,0,0,0,5,21,24,0,0,0,122,219,339,0,0,0,122,219,339,87,97,180,3453,4132,7590,13,13,23,3554,4239,7796,0,0,0,403,378,777,0,0,4,399,379,778,0,4,0,519,495,1009,0,0,0,515,501,1018,0,0,0,3,4,3,0,0,0,3,4,3,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,122,123,245,0,0,0,121,128,246,0,6,6,122,123,245,0,0,0,121,131,255,176,156,331,4171
506051139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,19,99,98,201,5,5,6,110,115,222,11,5,15,102,103,212,5,5,6,117,118,235,188,195,388,5002,5108,10110,18,20,38,5209,5328,10535,8,4,10,0,0,0,0,0,0,8,4,10,4,4,5,496,588,1085,0,3,4,500,600,1097,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,8,4,10,0,0,0,58,92,147,0,0,0,55,90,150,55,56,114,2143,2627,4770,6,10,20,2210,2699,4905,0,0,0,37,45,76,0,0,0,37,45,76,0,4,4,72,73,148,0,0,0,74,75,149,0,0,0,6,0,4,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,64,0,0,0,22,42,65,0,0,0,26,42,64,0,0,0,22,44,69,138,128,275,3039
506051140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,136,142,276,4,9,9,148,143,299,9,4,13,154,156,307,3,9,10,168,157,325,99,94,189,6624,6744,13371,30,25,52,6750,6864,13612,4,3,8,0,0,0,0,0,0,11,0,13,6,0,6,418,579,999,5,6,4,429,581,1011,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,11,0,13,0,0,0,44,79,124,0,0,0,44,83,129,32,33,66,3239,3748,6989,10,21,30,3288,3801,7088,0,0,0,33,17,45,0,0,0,33,17,45,0,0,0,18,18,42,0,0,0,18,18,42,0,0,0,11,12,23,0,0,0,11,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,60,0,0,0,24,38,60,0,0,0,24,38,60,0,0,0,24,38,60,71,61,131,3510
506051141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,120,88,213,8,0,6,132,98,230,3,0,4,128,94,226,8,0,6,136,98,239,64,86,151,5159,5141,10299,14,12,32,5237,5238,10478,9,13,18,0,0,0,0,0,0,9,13,18,0,0,0,341,446,790,0,3,4,346,444,793,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,0,0,0,0,0,0,9,7,17,0,0,0,27,60,81,0,0,0,27,60,81,26,53,79,2767,3015,5789,8,8,12,2807,3076,5884,0,0,0,13,13,20,0,0,0,13,13,20,0,0,0,22,11,35,0,0,0,22,11,35,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,58,0,0,0,23,31,57,0,0,0,23,31,58,0,0,0,23,31,57,33,43,78,2546
506061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,117,166,279,3,4,9,132,179,306,9,12,21,131,171,298,3,4,9,142,184,324,279,304,582,7845,8225,16065,29,26,56,8146,8558,16712,8,7,19,0,0,0,0,0,0,12,7,18,0,6,8,1374,1517,2896,3,3,5,1382,1527,2912,0,0,0,0,0,0,0,0,0,0,0,0,9,7,22,0,0,0,0,0,0,9,7,23,0,4,4,69,87,152,0,0,0,69,93,155,81,101,187,3333,3890,7227,10,17,29,3431,4011,7441,0,0,0,218,237,462,0,0,0,218,237,462,0,0,0,185,176,360,0,0,0,185,176,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,296,576,0,0,0,283,296,576,0,0,0,283,296,576,0,0,0,286,296,577,209,214,429,4963
506061143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,72,79,150,8,0,8,76,85,167,0,4,9,79,85,158,8,0,8,85,91,175,60,75,132,3144,3154,6294,12,6,15,3213,3235,6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,194,200,395,0,0,0,191,198,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,50,0,0,0,17,33,48,15,17,27,1434,1567,2997,9,4,9,1457,1582,3039,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,10,11,25,0,0,0,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,19,27,0,0,0,5,19,29,3,0,5,5,19,27,0,0,0,5,19,29,44,59,107,1789
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,62,122,7,6,11,62,71,136,0,0,0,56,67,126,7,6,11,64,76,136,42,37,81,1854,1821,3671,27,22,45,1916,1878,3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,91,165,0,0,0,79,91,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,55,3,0,5,43,20,61,13,12,29,795,893,1685,11,11,24,821,922,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,0,0,0,6,8,14,0,0,0,6,8,14,0,0,0,6,8,14,28,20,49,1025
506071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,207,229,430,28,30,60,237,263,496,0,3,10,210,237,448,28,30,60,242,272,513,59,87,143,5002,5620,10621,7,19,28,5065,5724,10790,8,3,8,0,0,0,0,0,0,8,4,9,3,0,3,1370,1666,3037,0,0,5,1379,1672,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,5,0,0,0,185,252,434,0,0,0,185,252,434,28,36,60,2595,3303,5899,3,17,21,2620,3358,5981,0,0,0,146,154,299,0,0,0,146,150,298,0,0,0,192,170,366,0,0,0,192,170,366,0,0,0,12,12,25,0,0,0,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,80,0,0,0,24,51,80,0,0,0,24,48,80,0,0,0,24,51,80,38,49,92,3075
506071146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,134,121,254,4,3,11,143,131,276,5,8,13,139,136,274,4,3,11,149,143,295,139,111,247,4075,3854,7933,3,12,18,4220,3981,8199,11,8,12,0,0,0,0,0,0,11,8,12,3,0,3,1356,1483,2834,3,4,10,1359,1490,2852,0,0,0,0,0,0,0,0,0,0,0,0,11,8,12,0,0,0,0,0,0,11,8,12,0,0,0,219,272,490,0,0,0,221,272,493,62,57,117,2567,2879,5448,4,9,10,2630,2944,5576,0,0,0,118,92,210,0,0,0,118,92,210,4,5,6,227,184,412,0,4,0,234,192,422,0,0,0,7,7,12,0,0,0,7,7,12,7,0,10,0,0,0,0,0,0,7,0,10,0,0,0,53,55,109,0,0,0,53,55,109,7,0,10,53,55,109,0,0,0,56,56,119,88,66,154,2149
506071147,4,6,4,11,0,0,0,4,0,4,0,0,0,4,0,3,17,25,41,303,274,573,40,42,82,362,334,698,17,25,41,315,293,609,40,42,83,378,351,733,85,77,162,6644,6514,13161,18,22,41,6747,6615,13364,10,0,9,0,0,0,0,0,0,10,0,11,0,3,0,1360,1587,2946,3,6,7,1368,1593,2959,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,7,0,12,0,3,3,167,252,421,0,0,0,167,253,426,42,33,69,3349,3883,7231,14,22,41,3406,3937,7342,0,0,0,176,164,335,0,0,0,176,164,335,0,0,0,159,121,277,0,0,0,159,123,280,0,0,0,29,21,56,0,0,0,29,21,56,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,57,80,140,0,0,0,64,82,143,0,0,7,57,79,140,0,0,0,60,82,144,60,48,103,3929
507011148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,136,147,281,0,4,4,140,156,296,3,5,11,145,154,295,0,4,4,151,161,313,119,138,254,7709,7982,15692,16,23,39,7844,8143,15982,3,3,13,0,0,0,0,0,0,3,5,12,0,0,0,2447,2646,5099,0,0,9,2453,2653,5109,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,3,5,12,0,0,7,215,292,510,0,0,0,218,297,511,40,45,85,4120,4833,8959,5,14,16,4163,4891,9055,0,0,0,417,417,832,0,0,0,417,417,835,0,4,5,207,210,419,0,0,0,214,214,427,0,0,0,6,13,17,0,0,0,6,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,116,237,0,0,0,130,116,237,0,0,0,130,116,237,0,0,0,130,116,237,78,94,176,4916
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,4,5,3,9,0,0,0,0,6,10,0,0,4,5,3,9,0,0,0,7,0,11,0,0,0,9,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,89,103,191,9,9,18,102,115,214,3,6,8,100,108,203,11,9,20,106,119,231,54,39,95,3704,3762,7472,15,13,29,3776,3819,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,927,1712,0,0,0,787,930,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,53,70,0,0,0,19,53,70,24,15,40,2653,2974,5619,8,10,18,2684,2998,5680,0,0,0,13,13,23,0,0,0,13,13,23,0,0,0,40,38,79,0,0,0,40,38,79,0,0,0,5,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,36,0,0,0,18,18,36,0,0,0,18,18,36,0,0,0,18,18,36,39,34,68,1687
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,17,74,69,144,5,5,7,84,82,166,11,9,17,84,77,163,5,5,7,91,93,182,87,100,183,3165,3267,6434,10,18,25,3269,3386,6653,5,7,11,0,0,0,0,0,0,5,7,11,3,0,3,641,757,1404,0,5,5,647,763,1408,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,0,0,0,0,0,0,5,7,11,0,0,0,50,77,125,0,0,0,50,77,125,15,20,34,1532,1803,3338,9,15,28,1555,1842,3399,0,0,0,34,25,63,0,0,0,34,25,63,0,0,0,46,51,99,0,0,0,46,51,99,0,0,0,5,7,9,0,0,0,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,67,0,0,0,34,35,68,0,0,0,34,37,67,0,0,0,34,35,68,79,88,169,2011
507011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,103,109,216,12,17,28,120,141,262,6,11,15,107,113,224,8,23,33,122,150,271,139,137,268,3830,3979,7804,23,11,30,3985,4127,8111,19,18,35,0,0,0,0,0,0,19,17,35,8,0,8,1049,1297,2344,6,6,8,1056,1302,2357,0,0,0,0,0,0,0,0,0,0,0,0,17,18,32,0,0,0,0,0,0,17,17,37,0,0,0,64,116,176,0,0,0,66,119,183,49,57,104,1867,2239,4110,14,6,23,1933,2308,4238,0,0,0,38,31,67,0,0,0,38,31,67,0,0,0,60,74,133,0,0,0,61,77,134,5,0,5,8,12,20,0,0,0,8,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24,42,69,0,0,0,31,44,74,4,3,3,24,42,69,0,0,0,29,44,73,110,91,196,2691
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,32,0,0,0,24,3,30,0,0,0,26,3,32,0,0,0,24,3,30,0,0,0,6,4,6,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,63,110,0,0,0,49,63,110,0,0,0,50,65,113,0,0,0,50,65,113,16,18,33,1505,1495,2996,0,3,4,1521,1513,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,317,543,0,0,0,228,317,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,28,0,0,0,9,20,28,5,9,11,896,976,1871,0,0,0,898,989,1888,0,0,0,4,13,19,0,0,0,4,13,19,0,0,0,13,19,31,0,0,0,13,19,31,0,0,0,0,6,9,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14,0,0,0,8,3,14,0,0,0,8,3,14,0,0,0,8,3,14,8,7,17,774
507011159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,121,103,223,7,4,13,135,108,242,3,6,11,125,103,225,7,4,13,136,116,246,164,159,325,4276,4170,8441,20,28,39,4458,4352,8810,11,8,12,0,0,0,0,0,0,11,8,12,0,0,0,1076,1204,2281,3,0,4,1077,1206,2282,0,0,0,0,0,0,0,0,0,0,0,0,11,5,13,0,0,0,0,0,0,11,5,13,4,0,4,102,130,226,0,0,0,99,130,233,51,57,109,2171,2513,4685,12,12,23,2233,2588,4817,0,0,0,74,74,146,0,0,0,74,74,146,0,0,0,113,115,224,0,0,0,113,115,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,91,0,0,0,40,44,91,0,0,0,40,44,91,0,0,0,40,44,91,119,111,231,2712
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,98,101,200,3,5,7,104,118,223,8,9,14,104,111,220,3,5,7,114,126,235,94,121,210,3774,3986,7759,25,17,34,3894,4122,8009,4,0,5,0,0,0,0,0,0,4,0,8,0,0,0,1313,1458,2771,5,4,10,1322,1465,2783,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,8,0,0,0,45,77,127,0,0,0,52,77,133,33,43,73,2729,3180,5909,17,11,28,2774,3236,6009,0,0,0,28,18,49,0,0,0,28,18,49,0,0,0,47,48,98,0,0,0,47,50,103,0,0,0,5,7,19,0,0,0,5,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,44,0,0,0,20,21,43,0,0,0,20,20,44,0,0,0,20,21,43,69,72,146,2120
507011161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,119,109,229,0,0,0,123,116,238,0,3,10,122,115,239,0,0,0,129,121,251,134,110,246,5822,5841,11665,15,18,30,5966,5968,11939,7,0,11,0,0,0,0,0,0,7,0,11,3,0,0,2302,2553,4852,3,5,14,2307,2557,4872,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,7,0,11,0,0,0,184,244,432,0,0,4,188,250,435,44,41,82,3416,3902,7315,14,10,22,3467,3956,7425,0,0,0,354,357,709,0,0,0,354,357,709,0,0,0,215,223,436,0,0,0,214,223,441,0,0,0,4,7,12,0,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,96,206,0,0,0,106,100,207,0,0,0,106,96,206,0,0,0,106,100,207,86,77,170,3730
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,69,80,150,0,3,6,74,86,159,4,4,5,69,80,152,0,3,6,74,86,159,83,63,146,2895,2891,5783,12,9,24,2990,2963,5956,5,8,11,0,0,0,0,0,0,5,8,11,0,0,0,598,719,1318,0,0,0,601,723,1317,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,0,0,0,0,0,0,5,8,16,3,0,3,31,60,93,0,0,0,31,60,95,29,27,55,1696,1885,3582,8,3,13,1731,1916,3649,0,0,0,20,18,37,0,0,0,20,18,37,4,0,4,31,28,63,0,0,0,32,28,62,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,24,0,0,0,6,15,24,0,0,0,6,15,24,0,0,0,6,15,24,60,54,114,1665
507011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,84,62,146,4,4,5,96,68,165,8,3,9,92,70,161,4,4,5,97,74,175,99,117,216,3691,3676,7366,10,4,14,3803,3797,7597,0,7,11,0,0,0,0,0,0,4,7,12,0,0,3,979,1114,2099,0,5,4,987,1119,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,4,7,12,0,0,3,32,63,96,0,0,0,31,65,97,16,32,50,2371,2657,5033,8,6,6,2395,2691,5088,0,0,0,41,49,85,0,0,0,41,48,91,0,0,0,36,45,83,0,0,0,36,45,83,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,57,0,0,0,21,33,55,0,0,0,21,29,57,0,0,0,23,33,52,87,96,185,2098
507011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,57,0,0,0,31,28,54,0,0,0,25,30,59,0,0,0,29,30,61,13,9,24,1009,974,1986,0,0,0,1020,992,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,193,371,0,0,0,181,193,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,81,0,0,0,40,43,81,0,5,10,636,711,1346,0,0,0,640,716,1353,0,0,0,11,8,21,0,0,0,11,8,21,0,0,0,18,15,29,0,0,0,13,15,32,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,38,0,0,0,20,18,39,0,0,0,20,14,38,0,0,0,20,18,39,14,8,21,448
