SA2_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
507051187,106,121,228,4685,5069,9753,321,202,522,5116,5392,10504,57,58,113,3217,2927,6146,11,3,14,3283,2987,6278,15,12,21,240,219,458,0,0,0,250,228,480,70,69,142,3457,3146,6602,11,8,20,3538,3219,6755,34,56,86,1171,1848,3018,7,12,18,1209,1912,3121,0,0,0,64,71,133,302,182,482,367,260,622,18.3,14.5,16.4,6.9,7,7,0,33.3,12.5,7.1,7.2,7.2,67,56.1,61.1,73.8,62.1,67.7,3.1,3,3.1,69.2,59.8,64.4,54.7,48,51.1,68.7,57.7,63,3.1,2,2.7,64.3,55.5,59.7,10,12,17,361,522,888,0,0,0,371,527,904,45,48,94,2808,2380,5187,12,6,12,2862,2430,5294,0,0,5,179,157,332,0,0,0,181,153,336,0,0,0,72,79,149,0,0,0,72,79,150,0,0,0,40,95,133,0,0,0,43,95,133,6,6,10,243,502,744,0,0,0,249,510,752,9,12,21,420,544,965,3,0,4,430,560,990,25,24,47,1600,982,2580,5,0
507051188,126,113,240,6247,6636,12880,830,475,1303,7208,7227,14428,79,55,129,3546,3161,6713,16,9,28,3637,3230,6870,6,13,17,326,244,567,0,0,0,336,254,590,86,67,152,3873,3407,7278,16,10,29,3975,3485,7459,33,45,82,2278,3115,5384,27,27,52,2335,3183,5517,0,6,9,99,121,217,790,436,1231,898,560,1459,11.5,16.7,13.7,8.3,7.1,7.8,0,9.1,3.7,8.4,7.3,7.9,69,57.4,63.5,62,51.3,56.5,1.9,2.3,2.1,55.1,48.2,51.7,61.1,47.8,54.8,56.8,47.7,52.1,1.9,2.1,2,50.5,44.7,47.6,29,16,41,766,693,1461,4,0,0,798,707,1510,42,35,82,2736,2434,5170,11,5,18,2789,2482,5268,0,0,5,185,132,319,0,0,0,190,134,327,0,0,0,121,141,265,0,0,0,125,141,267,0,0,0,65,128,195,0,0,0,65,130,194,0,9,9,415,657,1066,0,0,0,417,663,1079,4,3,9,527,683,1208,0,0,3,531,689,1224,46,26,72,2007,1033,3045,11,0
507051189,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,78,77,155,4545,4852,9392,297,207,508,4917,5134,10051,41,40,81,2616,2431,5049,10,0,8,2663,2475,5138,8,4,14,203,166,367,0,0,0,212,164,377,50,44,97,2819,2595,5411,10,0,8,2876,2641,5516,26,26,53,1648,2121,3767,14,24,35,1683,2175,3858,4,4,7,76,130,208,278,183,461,359,317,675,19.6,9.1,14.7,7.2,6.3,6.7,0,0,0,7.4,6.3,6.9,65.4,59.5,62.5,62,53.5,57.6,2,1.4,1.8,58.4,51.5,54.9,52.6,54.1,53.3,57.6,50.2,53.7,2,1.4,1.8,54.1,48.2,51.1,4,8,8,331,505,836,0,0,0,334,508,841,36,34,71,2252,1911,4161,3,0,5,2292,1942,4236,0,5,5,167,134,301,0,0,0,167,140,308,0,0,0,114,130,242,0,0,0,114,130,245,0,4,8,45,131,173,0,0,0,48,133,178,0,3,6,397,663,1062,3,0,3,400,665,1067,4,8,13,428,565,992,0,0,5,435,572,1009,24,9,31,1554,722,2270,6,3
507051191,143,159,304,7586,8024,15605,453,248,704,8190,8429,16615,101,87,188,5888,5470,11353,17,17,31,5996,5574,11568,12,16,33,279,290,570,0,0,0,295,306,600,112,105,217,6163,5757,11924,20,17,31,6293,5878,12172,33,50,85,1373,2208,3581,5,9,13,1410,2273,3681,4,0,5,47,53,103,432,222,656,485,275,761,11.6,15.1,13.3,4.5,5,4.8,5.6,0,3.1,4.7,5.2,4.9,76.2,66.7,71.2,81.3,71.8,76.4,3.9,5.6,4.5,76.9,69.7,73.3,67.3,56.6,61.8,77.6,68.2,72.8,3.7,5.6,4.4,73.3,66.1,69.7,13,17,33,733,1097,1831,0,0,0,749,1114,1867,79,72,153,5096,4324,9416,19,10,27,5190,4409,9601,0,0,8,277,260,540,0,0,0,283,263,544,0,4,4,161,179,339,0,0,0,162,180,345,0,0,0,82,229,316,0,0,4,89,227,316,9,7,19,601,1244,1842,0,0,0,610,1254,1866,14,14,23,770,1015,1787,0,3,5,789,1027,1816,39,38,81,2730,1636,4370,13,11
507051192,122,141,257,4486,4711,9200,300,226,526,4905,5078,9984,59,50,110,2928,2582,5511,0,5,11,2987,2641,5633,15,14,24,229,188,422,0,0,0,245,199,442,68,64,132,3157,2774,5933,3,5,5,3233,2837,6078,33,63,102,1270,1879,3149,12,21,29,1316,1959,3281,13,15,25,57,61,115,283,205,489,350,278,630,18.3,15.9,17.2,7.3,6.8,7.1,25,0,11.1,7.5,7,7.3,59.7,45,51.7,70.4,58.8,64.5,1.3,2.2,1.7,65.9,55.9,60.8,48.7,37.9,42.9,65.3,54.8,59.9,1,2.2,1.5,61,52,56.4,3,13,19,358,490,850,0,0,0,367,507,870,52,40,93,2545,2067,4612,0,5,11,2598,2115,4714,0,0,5,149,122,269,0,3,3,152,123,275,0,0,0,70,83,149,0,0,0,70,83,149,0,5,5,53,100,145,0,0,0,53,103,150,4,7,7,287,531,823,0,0,0,286,542,831,6,11,22,397,513,910,0,0,0,408,522,930,30,26,58,1537,830,2364,8,8
507051193,129,114,236,3781,4104,7885,256,159,416,4158,4378,8542,79,59,137,2396,2140,4533,5,3,9,2483,2207,4682,17,15,33,192,185,379,0,0,5,211,205,417,93,74,172,2587,2329,4914,9,9,17,2690,2411,5099,25,35,59,1161,1735,2904,11,11,25,1197,1787,2988,5,0,6,26,44,68,240,140,376,268,187,456,18.1,20.8,19.3,7.4,8,7.7,22.2,16.7,20,7.8,8.4,8.1,75.2,68.1,71.8,68.4,56.7,62.3,3.5,3.7,3.6,64.7,55,59.7,61.6,54,58,63.3,52.1,57.5,2.8,3.1,2.9,59.6,50.4,54.9,7,15,21,242,398,635,3,0,0,257,414,662,63,44,110,2120,1723,3846,3,3,11,2188,1771,3961,5,0,5,137,96,231,0,0,0,143,96,238,0,0,0,51,74,128,0,0,0,53,74,132,0,0,0,38,73,112,0,0,0,38,72,107,3,9,12,200,418,617,0,6,6,201,427,635,7,5,12,265,422,683,0,0,0,267,427,697,26,30,62,1354,755,2109,7,0
507051312,88,85,175,3727,4193,7917,294,212,505,4109,4489,8601,64,54,119,2851,2665,5513,15,6,22,2932,2725,5657,4,5,12,139,167,303,0,0,0,137,178,317,71,61,133,2986,2826,5814,14,6,20,3073,2899,5973,16,24,41,707,1323,2026,4,4,10,725,1353,2084,0,0,0,31,37,73,276,198,468,306,241,545,5.6,10,7.6,4.6,5.9,5.2,6.7,0,4.3,4.6,6,5.3,81.8,69.8,75.9,80.2,67.5,73.5,5.1,3.8,4.6,74.9,64.5,69.5,77.3,62.8,70.1,76.5,63.5,69.6,4.8,3.8,4.4,71.4,60.7,65.8,9,20,30,343,453,794,0,0,0,353,470,826,56,31,90,2465,2188,4652,10,5,14,2538,2225,4762,0,0,0,109,121,230,0,0,0,112,124,232,0,0,4,74,81,160,0,0,0,76,83,159,0,3,3,30,98,133,0,0,0,30,101,136,3,12,9,320,589,905,0,0,0,322,599,921,0,13,12,335,503,836,0,0,0,338,514,850,35,20,56,1289,845,2134,10,4
507051313,141,163,305,8410,9379,17788,562,318,882,9108,9866,18971,106,100,213,6478,6109,12585,19,6,22,6599,6220,12818,4,19,19,303,355,659,0,0,0,307,369,679,105,118,227,6780,6463,13247,17,6,29,6904,6590,13500,25,41,71,1575,2841,4415,17,9,25,1619,2898,4513,0,0,5,52,74,127,523,302,828,581,379,958,3.7,14,9.1,4.5,5.5,5,5.6,0,3.8,4.4,5.6,5,77.9,73.8,75.7,80.6,68.9,74.5,3.2,2.5,3,75.8,66.8,71.2,75,63.4,68.8,77,65.1,70.8,3,2.5,2.8,72.5,63.1,67.6,12,19,35,785,1122,1909,0,0,3,796,1150,1946,88,81,169,5620,4922,10547,11,7,21,5720,5013,10733,5,3,6,257,268,522,0,0,0,257,275,528,0,0,0,204,234,441,0,0,0,206,236,441,0,6,7,87,234,321,0,0,0,87,237,326,4,13,15,705,1311,2015,0,3,3,703,1332,2040,4,22,26,841,1207,2048,0,0,0,843,1231,2071,48,49,99,2834,1800,4639,13,3
507051314,19,25,37,689,731,1420,54,33,85,756,783,1542,16,16,32,524,478,1005,0,0,0,539,500,1035,0,0,0,23,30,46,0,0,0,22,30,49,13,17,28,545,507,1055,0,0,0,555,525,1085,3,6,7,140,221,359,0,0,0,149,225,371,0,0,0,0,4,3,52,24,76,54,32,86,7.7,5.6,6.5,3.5,5.7,4.6,0,0,0,3.6,5.7,4.6,81.3,81.8,81.6,79.2,69.4,74.2,0,6.7,2.4,73.7,67.3,70.5,75,77.3,76.3,76.5,65.4,70.8,0,6.7,2.4,71.1,63.5,67.2,0,4,4,52,83,134,0,0,0,53,87,135,10,10,21,468,388,858,0,0,0,482,407,885,0,0,0,32,26,57,0,0,0,32,25,58,0,0,0,14,14,33,0,0,0,14,14,33,0,0,0,9,20,27,0,0,0,9,20,27,0,0,0,38,73,112,0,0,0,38,72,116,0,0,0,65,99,163,0,0,0,70,99,168,6,8,11,246,173,422,0,0
509011225,155,173,329,5325,6363,11692,290,313,605,5774,6855,12628,68,68,139,3122,3228,6343,8,10,22,3200,3304,6504,24,4,23,139,102,247,0,0,0,159,110,273,95,76,166,3261,3332,6594,8,10,22,3361,3413,6781,55,97,151,1989,2928,4920,23,44,64,2073,3070,5137,5,4,7,76,98,174,258,262,527,337,369,707,23.9,6.8,16.4,4.3,3.2,3.7,0,0,0,4.8,3.2,4,59.4,42,50.2,61.2,52.4,56.4,3.4,3.5,3.5,58.3,49.9,53.7,45.2,39.1,41.9,58.6,50.7,54.3,3.4,3.5,3.5,55.4,48.2,51.5,11,20,35,387,633,1020,0,0,0,399,652,1052,55,47,104,2698,2564,5268,8,13,23,2767,2622,5395,0,0,0,231,199,431,0,0,4,227,206,437,0,0,3,177,227,402,0,0,0,183,225,407,0,4,4,95,208,303,0,0,4,100,211,308,3,11,15,600,1051,1648,3,4,9,603,1069,1673,9,11,15,456,701,1160,0,4,6,465,718,1184,39,27,60,1392,882,2280,9,3
509011226,15,14,31,1421,1308,2731,154,95,246,1590,1421,3007,12,9,19,965,857,1821,6,3,3,980,871,1845,0,0,0,42,28,71,0,0,0,42,28,69,12,8,18,1010,887,1897,6,3,3,1022,902,1924,4,3,14,391,417,812,5,3,14,406,428,835,0,0,0,20,3,26,144,86,227,160,88,251,0,10,5.3,4.2,3.4,3.8,0,0,0,4.1,3.4,3.8,60,62.5,61.3,71.1,67.7,69.5,2.6,2.2,2.4,64.4,63.4,63.9,60,56.3,58.1,68.1,65.4,66.8,2.6,2.2,2.4,61.7,61.2,61.5,0,0,0,94,157,251,0,0,0,93,165,252,7,6,15,864,683,1540,6,0,6,875,691,1562,0,0,0,152,85,231,0,0,0,152,85,231,0,0,0,39,53,92,0,0,0,39,53,92,0,0,0,15,44,63,0,0,0,15,44,63,0,0,5,152,252,400,0,0,0,155,257,409,0,3,3,126,177,305,0,0,0,128,178,306,9,0,9,385,200,585,0,0
509011227,60,60,121,1867,2052,3920,108,90,203,2036,2199,4240,30,24,57,1167,1177,2344,4,4,8,1204,1206,2410,4,0,5,41,40,81,0,0,0,44,43,85,31,32,63,1210,1218,2424,4,4,8,1248,1252,2500,26,29,47,645,821,1469,3,11,12,674,859,1534,4,0,8,16,11,30,95,78,171,117,92,209,11.4,10.3,10.9,3.2,3.4,3.3,0,0,0,3.4,3.5,3.5,54.7,50.9,52.9,64.6,59.4,61.9,6.5,2.2,4.5,61.3,56.8,58.9,48.4,45.6,47.1,62.5,57.4,59.8,6.5,2.2,4.5,59.1,54.8,56.9,4,0,12,165,240,405,0,0,3,169,246,418,25,21,47,994,931,1921,6,0,9,1019,951,1975,0,0,0,95,61,159,0,0,0,99,65,162,0,0,0,44,48,91,0,0,0,40,53,94,0,0,0,23,67,90,0,0,0,23,69,94,0,4,3,152,293,448,0,0,0,152,297,449,4,4,11,151,255,410,6,0,3,155,264,418,18,13,30,589,347,932,3,0
509011228,14,33,47,2275,2441,4719,231,227,457,2529,2695,5225,10,11,21,1281,1264,2543,15,6,21,1306,1284,2592,0,0,0,58,39,103,0,0,0,58,39,103,10,11,21,1338,1305,2647,15,6,21,1370,1323,2693,5,14,20,909,1110,2016,5,9,18,920,1133,2050,0,3,6,28,27,53,210,209,419,239,237,475,0,0,0,4.4,3.2,3.8,0,0,0,4.3,3.2,3.8,64.7,43.3,51.1,58.9,53.5,56.1,6,3.1,4.6,54.1,49.1,51.5,64.7,43.3,51.1,56.3,51.7,54,6,3.1,4.6,51.8,47.6,49.6,0,4,5,156,230,380,0,0,0,153,231,388,9,9,19,1117,1008,2127,12,7,21,1140,1025,2162,0,4,3,240,154,399,3,0,3,245,160,402,0,0,0,117,127,243,0,0,0,117,128,243,0,0,0,51,110,165,0,0,0,51,110,165,0,3,4,324,478,805,3,4,3,328,488,818,3,0,7,199,347,549,0,0,0,205,357,556,5,10,10,626,284,909,5,0
509011229,50,45,94,1057,893,1948,100,88,185,1204,1024,2232,22,17,38,812,594,1406,0,5,4,836,614,1448,4,3,13,10,20,30,0,0,0,18,25,38,31,24,51,823,609,1439,4,5,7,857,636,1491,15,21,41,225,274,501,0,0,0,244,298,542,0,4,4,11,11,21,94,80,174,103,91,196,19.4,25,21.6,1.5,2.8,2,33.3,0,16.7,2.2,3.5,2.7,63.3,44.4,54.3,77.7,68.6,73.6,3.1,3.4,3.2,71.1,62,66.9,51,33.3,42.6,76.6,66.7,72.1,2,3.4,2.7,69.5,59.9,65.1,3,7,8,48,128,177,0,0,0,52,140,189,20,5,28,752,454,1211,0,5,4,778,464,1234,0,0,0,86,46,134,0,0,0,86,46,134,0,0,0,6,13,23,0,0,0,6,13,23,0,0,0,11,22,26,0,0,0,11,22,26,0,0,0,75,162,244,0,0,0,81,164,241,0,0,0,54,79,136,0,0,0,53,82,139,11,8,18,262,119,381,0,0
509011230,119,138,254,1563,1483,3049,176,144,323,1862,1765,3631,44,49,93,1068,844,1915,11,12,17,1123,899,2026,11,9,25,44,39,85,0,0,0,57,46,106,61,53,115,1115,883,1997,11,12,24,1183,946,2135,56,77,135,422,562,985,8,9,12,486,647,1132,0,7,9,35,34,64,160,132,286,193,173,362,22.8,14.3,18.6,4.1,4.2,4.2,0,11.1,4.5,5,4.9,4.9,47.9,40.6,44,71.1,59.6,65.5,7.3,6.2,6.8,63.6,53.7,58.8,37,34.8,35.8,68.2,57.1,62.8,7.3,5.5,6.5,60.4,51.1,55.9,4,11,14,100,224,328,0,0,0,108,235,345,37,41,77,935,598,1536,12,8,19,986,641,1630,0,0,0,84,45,124,0,0,0,87,45,127,0,0,0,17,21,33,0,0,0,17,21,33,0,0,0,10,31,44,0,0,0,10,31,44,0,6,6,86,159,243,0,0,0,85,167,248,0,6,7,71,111,178,0,0,5,74,117,191,15,10,30,366,197,562,0,0
509011231,72,93,171,1447,1324,2774,141,145,283,1666,1566,3233,33,22,59,1049,836,1885,4,7,16,1091,867,1964,3,10,17,25,15,42,0,0,0,30,25,58,35,37,72,1072,850,1924,4,7,16,1120,892,2015,35,48,80,357,455,815,6,3,6,394,506,897,10,11,17,22,17,37,130,138,263,158,168,320,13.5,29.7,21.6,2.2,1.8,2,0,0,0,2.6,2.9,2.7,48.7,39.8,43.8,74.1,64.1,69.3,5.7,5.5,5.6,67.2,57.2,62.4,42.1,28,34.3,72.5,63,67.9,5.7,5.5,5.6,65.5,55.5,60.7,9,3,17,42,159,202,0,0,0,50,165,218,18,21,38,988,663,1653,7,6,13,1017,687,1706,0,6,6,125,55,187,0,0,0,125,60,184,0,0,0,14,17,26,0,0,0,14,17,26,0,0,0,9,25,31,0,0,0,9,25,31,0,0,3,107,242,352,0,0,0,111,246,356,0,6,4,90,132,227,0,0,0,94,136,231,9,11,18,310,171,479,5,0
509011232,158,19,178,1531,1309,2841,88,56,137,1774,1381,3153,15,14,24,827,743,1569,7,5,6,847,757,1606,0,0,3,31,21,54,0,0,0,37,25,54,20,15,31,859,761,1617,7,5,6,883,778,1659,141,5,150,669,535,1206,3,7,5,811,552,1360,0,0,0,9,7,16,72,45,117,78,57,132,5.9,7.7,6.7,4,2.6,3.3,0,0,0,4,2.7,3.4,10.8,59.1,16.7,56.1,58.3,57.1,8.3,5.6,7.2,49.8,56.3,52.6,10.1,54.5,15.6,53.9,56.8,55.2,8.3,5.6,7.2,47.8,54.7,50.8,0,3,9,125,170,297,0,0,0,130,175,304,15,11,26,689,568,1255,7,0,10,710,574,1286,0,0,5,107,64,169,0,0,0,111,69,176,0,0,0,42,51,93,0,0,0,42,51,93,0,0,0,26,58,84,0,0,0,26,58,84,3,0,3,143,214,356,0,0,0,143,216,363,0,3,6,122,175,301,0,0,0,125,182,305,4,6,9,443,171,613,6,0
509011233,202,179,384,3965,4186,8153,221,186,403,4385,4556,8943,93,66,157,2590,2468,5056,10,4,18,2690,2540,5232,12,10,20,118,83,200,0,0,0,131,93,228,106,74,181,2705,2549,5256,10,4,18,2820,2630,5454,80,87,170,1216,1584,2805,3,11,15,1309,1682,2991,15,17,30,38,56,94,203,163,371,256,239,496,11.5,13.2,12.2,4.4,3.2,3.8,0,14.3,5.9,4.6,3.5,4.1,51.7,42.5,47.4,68.2,60.9,64.5,4.5,3.8,4.2,64.3,57.8,61,45.8,36.9,41.6,65.2,58.9,62,4.5,3.2,4,61.3,55.8,58.5,12,16,31,282,384,664,0,0,0,294,402,696,73,50,128,2278,2069,4342,10,7,11,2361,2118,4481,3,0,5,181,133,312,0,0,0,183,136,316,0,0,0,36,44,83,0,0,0,36,44,83,0,0,0,33,72,102,0,0,0,33,72,102,4,6,10,193,458,652,0,0,3,202,463,665,8,14,22,254,483,738,0,0,0,268,492,758,41,31,78,1321,768,2090,0,5
509011234,59,69,129,2012,1934,3948,219,197,417,2287,2199,4488,31,32,54,1208,1024,2224,14,12,23,1247,1060,2308,0,0,4,39,45,89,0,0,0,42,48,94,31,28,61,1244,1063,2312,13,12,29,1295,1107,2398,27,37,65,723,817,1538,14,7,22,761,856,1621,0,0,0,41,53,95,191,177,366,234,230,469,9.4,3.3,6.5,3.2,4.2,3.7,7.1,0,4,3.4,4.2,3.8,52.5,45.5,48.8,62,55,58.6,6.4,5.6,6,56.4,50.3,53.4,47.5,43.9,45.7,60,52.7,56.4,5.9,5.6,5.8,54.5,48.2,51.4,0,4,11,127,212,332,0,0,0,125,218,346,27,25,49,1064,792,1851,9,8,19,1098,817,1915,3,3,4,141,81,219,0,0,0,144,81,223,3,0,3,38,31,67,0,0,0,35,35,73,0,0,0,14,43,54,0,0,0,14,43,54,0,9,9,156,248,402,0,3,3,152,259,414,3,4,8,134,229,361,0,5,5,133,232,371,12,9,24,500,306,801,9,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,51,40,91,2166,2157,4323,223,178,400,2441,2376,4820,21,14,35,1518,1323,2839,14,11,17,1546,1347,2893,4,0,4,57,51,105,0,0,0,54,52,107,23,14,33,1573,1377,2947,14,11,21,1602,1399,3000,31,23,56,582,767,1354,11,11,17,621,807,1432,0,0,0,12,16,27,207,163,362,219,172,390,10,0,5.9,3.5,3.6,3.6,0,11.1,5,3.6,3.6,3.6,37.7,35.9,37,72.5,63.7,68.1,5,5,5,65.6,58.8,62.2,34,35.9,34.8,70,61.4,65.7,5,4.4,4.7,63.3,56.6,60,5,0,11,121,216,340,0,0,0,130,218,351,13,14,25,1369,1091,2460,8,11,20,1397,1111,2503,0,0,4,160,87,249,0,0,0,162,88,251,0,0,0,27,43,67,0,0,0,27,43,67,0,0,0,15,46,61,0,3,3,15,47,58,0,0,0,135,261,392,0,5,4,134,260,394,3,3,4,174,273,450,0,0,0,178,275,456,11,10,20,768,362,1133,11,6
