SA2_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
509011226,..,7,0,0,0,0,7,..,..,6,3,0,0,12,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,5,3,3,3,0,19,..,..,..,0,0,0,0,..,5,3,3,3,5,19,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,5,3,3,3,5,20,..,462,15,0,0,0,478,..,..,119,150,78,36,384,..,37,32,10,9,0,84,..,4,0,0,0,0,4,..,506,170,159,85,38,944,..,..,..,5,4,8,13,..,506,170,156,89,44,960,273,..,..,..,..,..,273,..,19,3,0,0,0,22,273,524,172,156,89,44,1254
509011227,..,11,0,0,0,0,8,..,..,7,12,4,0,32,..,8,8,3,0,9,26,..,0,0,0,0,0,0,..,20,18,20,5,9,74,..,..,..,0,0,0,0,..,20,18,20,5,11,75,8,..,..,..,..,..,8,..,0,0,0,0,0,3,8,19,22,20,5,11,82,..,650,14,0,0,0,664,..,..,177,227,88,30,519,..,88,65,31,6,0,186,..,16,4,0,0,0,17,..,751,257,251,102,28,1389,..,..,..,5,3,4,20,..,751,257,258,104,33,1407,421,..,..,..,..,..,421,..,24,8,0,0,0,24,421,768,269,258,104,33,1860
509011228,..,3,0,0,0,0,3,..,..,3,11,0,0,16,..,5,3,0,0,0,11,..,0,0,0,0,0,0,..,13,5,15,0,0,34,..,..,..,0,0,0,0,..,13,5,15,0,0,34,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,13,5,15,0,0,38,..,792,23,0,0,0,815,..,..,181,209,107,39,537,..,99,64,21,6,0,196,..,3,0,0,0,0,3,..,894,272,231,111,39,1550,..,..,..,4,8,11,18,..,894,272,237,117,49,1567,703,..,..,..,..,..,703,..,52,9,0,0,0,56,703,946,277,237,117,49,2324
509011229,..,8,0,0,0,0,7,..,..,0,3,3,4,9,..,6,7,3,4,0,12,..,0,0,0,0,0,0,..,9,0,10,9,4,33,..,..,..,0,0,0,0,..,9,0,10,9,4,35,15,..,..,..,..,..,15,..,5,0,0,0,0,5,15,13,0,10,9,4,52,..,306,3,4,0,0,310,..,..,85,138,72,17,314,..,18,8,6,4,0,41,..,6,0,0,0,0,6,..,329,98,147,74,17,672,..,..,..,6,0,5,7,..,329,98,153,74,23,674,292,..,..,..,..,..,292,..,17,0,0,0,0,17,292,344,98,153,74,23,980
509011230,..,34,6,0,0,0,41,..,..,11,10,8,5,36,..,8,17,9,5,3,39,..,0,0,0,0,0,3,..,44,34,18,12,13,116,..,..,..,0,0,7,10,..,44,34,16,12,17,122,30,..,..,..,..,..,30,..,0,0,0,0,0,5,30,45,35,16,12,17,154,..,424,23,0,0,0,452,..,..,119,154,60,47,373,..,50,32,15,7,0,111,..,13,6,0,0,0,18,..,489,184,168,62,50,950,..,..,..,3,4,16,25,..,489,184,169,66,65,977,433,..,..,..,..,..,433,..,33,14,0,0,0,55,433,525,194,175,70,71,1461
509011231,..,8,0,0,0,0,8,..,..,8,5,4,8,27,..,9,12,5,8,3,30,..,0,0,0,0,0,0,..,21,17,10,12,12,70,..,..,..,0,0,4,3,..,21,17,10,10,14,74,25,..,..,..,..,..,25,..,0,0,0,0,0,0,25,18,17,10,10,14,100,..,455,9,0,0,0,472,..,..,126,154,81,29,386,..,44,21,14,6,0,78,..,4,0,0,0,0,6,..,502,153,159,91,27,936,..,..,..,4,0,3,9,..,502,153,167,86,31,944,450,..,..,..,..,..,450,..,19,0,0,0,0,23,450,524,157,168,92,31,1423
509011232,..,3,0,0,0,0,3,..,..,3,8,0,0,10,..,3,0,0,0,0,4,..,0,0,0,0,0,0,..,7,3,8,3,0,21,..,..,..,0,0,0,0,..,7,3,8,3,0,22,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,7,3,8,3,0,23,..,477,15,3,0,0,499,..,..,105,147,69,13,332,..,31,29,8,4,0,76,..,3,0,0,0,0,3,..,515,149,156,76,13,906,..,..,..,6,10,6,23,..,515,149,159,76,21,931,311,..,..,..,..,..,311,..,24,3,4,0,0,28,311,538,152,165,76,21,1263
509011233,..,40,4,0,0,0,39,..,..,20,22,19,11,78,..,16,24,7,10,4,64,..,6,3,0,0,0,6,..,56,55,33,32,17,187,..,..,..,0,4,6,10,..,56,55,32,34,26,200,45,..,..,..,..,..,45,..,9,0,0,0,0,11,45,66,52,32,34,26,252,..,1066,41,9,3,0,1121,..,..,334,486,209,104,1130,..,184,138,57,17,9,407,..,11,4,0,0,0,20,..,1266,517,553,233,112,2679,..,..,..,15,14,32,65,..,1266,517,575,245,143,2743,969,..,..,..,..,..,969,..,79,22,5,0,0,109,969,1348,539,575,245,143,3823
509011234,..,16,3,0,0,0,20,..,..,10,10,10,3,33,..,4,3,0,0,0,13,..,0,0,0,0,0,0,..,21,19,16,10,9,66,..,..,..,3,0,0,5,..,21,19,15,11,6,68,10,..,..,..,..,..,10,..,0,0,0,0,0,0,10,27,19,15,11,6,82,..,686,11,0,0,0,699,..,..,186,149,72,46,451,..,68,36,24,3,0,143,..,13,0,0,0,0,14,..,763,236,176,77,45,1305,..,..,..,8,11,14,29,..,763,236,179,89,59,1331,545,..,..,..,..,..,545,..,42,6,4,0,0,44,545,801,240,183,89,63,1919
509011235,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,..,9,0,0,0,0,10,..,..,8,4,8,3,21,..,0,7,0,0,7,14,..,0,0,0,0,0,0,..,11,14,9,8,9,44,..,..,..,0,0,0,4,..,11,14,9,6,10,48,4,..,..,..,..,..,4,..,0,0,0,0,0,4,4,13,14,7,6,10,51,..,648,34,0,0,0,682,..,..,240,255,126,62,683,..,55,49,14,0,0,130,..,3,0,0,0,0,3,..,707,323,266,131,70,1492,..,..,..,21,13,27,62,..,707,323,290,144,95,1554,300,..,..,..,..,..,300,..,17,4,0,0,0,18,300,725,324,290,144,95,1873
509021237,..,11,5,0,0,0,18,..,..,5,7,0,4,12,..,7,5,3,5,3,25,..,4,0,0,0,0,4,..,24,18,13,0,5,63,..,..,..,0,0,0,0,..,24,18,13,4,5,66,24,..,..,..,..,..,24,..,0,0,0,0,0,0,24,24,18,13,4,5,84,..,387,7,0,0,0,396,..,..,100,110,68,30,309,..,42,16,12,5,3,81,..,9,0,0,0,0,9,..,440,126,127,70,34,804,..,..,..,0,0,3,7,..,440,126,126,69,42,811,415,..,..,..,..,..,415,..,25,0,0,0,0,25,415,467,130,129,72,42,1250
509021238,..,19,0,0,0,0,20,..,..,0,8,8,4,22,..,7,8,0,0,3,20,..,0,0,0,0,0,0,..,32,10,11,6,3,62,..,..,..,0,0,0,0,..,32,10,11,6,5,68,14,..,..,..,..,..,14,..,0,0,0,0,0,0,14,31,10,11,6,5,82,..,447,7,0,0,0,456,..,..,92,111,89,17,318,..,54,36,10,4,0,98,..,14,0,0,0,0,14,..,511,136,123,96,17,887,..,..,..,0,0,3,6,..,511,136,128,94,27,900,546,..,..,..,..,..,546,..,32,0,0,0,0,32,546,540,136,128,94,27,1472
509021239,..,29,0,0,0,0,33,..,..,12,13,6,0,26,..,12,8,3,0,0,21,..,0,0,0,0,0,0,..,34,21,16,8,0,84,..,..,..,5,0,7,12,..,34,21,15,12,10,100,12,..,..,..,..,..,12,..,3,0,0,0,0,3,12,42,21,15,12,10,116,..,1202,42,4,0,0,1252,..,..,224,265,129,52,677,..,87,62,22,12,0,186,..,19,3,0,0,0,26,..,1310,337,296,142,55,2135,..,..,..,12,10,26,46,..,1310,337,303,152,80,2180,886,..,..,..,..,..,886,..,76,10,3,3,0,96,886,1388,345,312,154,83,3160
509021240,..,18,0,0,0,0,18,..,..,14,16,5,3,40,..,4,6,5,0,7,25,..,0,0,0,0,0,0,..,25,20,19,11,9,80,..,..,..,0,0,0,5,..,25,20,19,7,9,84,21,..,..,..,..,..,21,..,6,0,0,0,0,10,21,31,23,19,7,9,110,..,523,12,0,0,0,534,..,..,142,160,95,30,427,..,71,33,11,8,3,121,..,6,4,0,0,0,7,..,596,188,169,100,28,1088,..,..,..,0,3,0,8,..,596,188,172,104,31,1095,505,..,..,..,..,..,505,..,30,6,0,0,0,40,505,631,191,175,104,31,1642
509021241,..,20,3,0,0,0,24,..,..,8,9,14,11,43,..,10,11,7,4,0,38,..,3,0,0,0,0,3,..,32,21,17,14,10,106,..,..,..,3,0,0,8,..,32,21,23,17,15,111,32,..,..,..,..,..,32,..,8,0,0,0,0,5,32,44,24,23,17,15,155,..,451,9,0,0,0,468,..,..,120,166,77,17,385,..,41,24,11,4,0,78,..,8,4,0,0,0,8,..,500,150,186,76,17,937,..,..,..,4,3,3,18,..,500,150,192,82,24,947,423,..,..,..,..,..,423,..,18,5,0,0,0,19,423,516,158,192,84,24,1393
509021242,..,18,3,0,0,0,16,..,..,0,0,0,0,7,..,0,0,5,0,0,7,..,0,0,0,0,0,0,..,18,3,4,6,0,32,..,..,..,0,0,3,3,..,18,3,4,6,4,39,16,..,..,..,..,..,16,..,0,0,0,0,0,0,16,18,3,4,6,4,49,..,337,7,4,0,0,347,..,..,75,93,40,10,218,..,39,13,5,0,5,62,..,6,0,0,0,0,6,..,379,95,98,40,15,628,..,..,..,3,0,5,10,..,379,95,105,40,19,636,382,..,..,..,..,..,382,..,18,0,0,0,0,19,382,394,98,100,40,19,1037
509021243,..,40,5,0,0,0,45,..,..,18,23,6,22,72,..,19,25,22,9,11,85,..,0,5,0,0,0,6,..,63,47,44,20,29,204,..,..,..,7,0,13,18,..,63,47,50,20,37,219,37,..,..,..,..,..,37,..,9,0,0,0,0,9,37,68,47,50,20,37,269,..,1128,40,0,0,0,1175,..,..,290,358,169,79,899,..,197,127,45,22,10,396,..,30,3,0,0,0,33,..,1348,460,407,194,86,2501,..,..,..,18,10,19,55,..,1348,460,426,208,103,2552,1145,..,..,..,..,..,1145,..,89,14,3,0,0,104,1145,1442,472,426,208,103,3808
509021244,..,9,3,0,0,0,11,..,..,3,5,7,3,14,..,4,5,3,6,5,15,..,0,0,0,0,0,0,..,10,8,7,13,8,44,..,..,..,0,6,0,3,..,10,8,11,11,6,49,5,..,..,..,..,..,5,..,4,0,0,0,0,6,5,14,8,11,11,6,59,..,668,28,0,0,0,695,..,..,130,122,63,23,332,..,54,33,20,10,0,114,..,13,3,0,0,0,13,..,731,195,142,66,29,1160,..,..,..,0,4,12,24,..,731,195,142,74,41,1181,461,..,..,..,..,..,461,..,45,0,0,0,0,46,461,780,196,143,74,41,1691
509021245,..,19,0,0,0,0,16,..,..,7,6,0,4,22,..,3,10,0,0,3,23,..,0,0,0,0,0,0,..,19,23,13,0,9,62,..,..,..,0,4,0,4,..,19,23,13,0,9,62,18,..,..,..,..,..,18,..,0,0,0,0,0,0,18,22,23,13,0,9,86,..,716,24,0,0,0,746,..,..,150,133,71,25,382,..,88,45,11,3,0,145,..,15,0,0,0,0,15,..,825,214,145,76,25,1286,..,..,..,8,0,9,19,..,825,214,156,84,35,1307,658,..,..,..,..,..,658,..,35,0,0,0,0,40,658,867,213,154,84,35,2012
509031246,..,14,0,0,0,0,14,..,..,5,8,7,6,28,..,5,8,0,0,3,16,..,0,0,0,0,0,5,..,24,10,10,6,7,64,..,..,..,4,0,0,0,..,24,10,15,6,7,67,23,..,..,..,..,..,23,..,0,0,0,0,0,0,23,24,10,15,6,7,88,..,461,8,0,0,0,471,..,..,104,103,71,17,295,..,31,18,14,3,0,70,..,8,0,0,0,0,9,..,501,127,117,74,21,833,..,..,..,0,0,3,11,..,501,127,113,77,23,847,395,..,..,..,..,..,395,..,13,3,0,0,0,16,395,511,134,113,77,23,1250
509031247,..,10,5,0,0,0,12,..,..,4,3,5,0,14,..,4,6,0,3,0,19,..,0,0,0,0,0,0,..,20,17,4,8,7,53,..,..,..,0,0,0,0,..,20,17,5,8,7,54,16,..,..,..,..,..,16,..,0,0,0,0,0,0,16,20,14,5,8,7,69,..,499,13,0,0,0,511,..,..,108,164,102,21,396,..,36,16,6,3,0,53,..,8,0,0,0,0,8,..,547,131,170,105,21,978,..,..,..,0,0,5,5,..,547,131,172,110,27,984,419,..,..,..,..,..,419,..,26,0,0,0,0,26,419,570,134,172,110,27,1430
509031248,..,7,0,0,0,0,9,..,..,6,0,0,4,8,..,3,0,0,0,0,5,..,0,0,0,0,0,4,..,4,10,4,0,4,24,..,..,..,0,0,0,0,..,4,10,4,3,4,24,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,4,10,6,3,4,35,..,266,13,0,0,0,273,..,..,79,98,46,15,238,..,30,21,8,4,3,64,..,6,0,0,0,0,6,..,299,108,104,51,20,585,..,..,..,0,0,0,8,..,299,108,109,52,18,594,204,..,..,..,..,..,204,..,16,0,0,0,0,16,204,315,108,109,52,18,810
509031249,..,15,0,0,0,0,14,..,..,3,12,5,7,30,..,5,5,6,4,0,27,..,0,0,0,0,0,5,..,21,19,20,4,10,75,..,..,..,0,0,0,0,..,21,19,23,4,10,75,32,..,..,..,..,..,32,..,3,0,0,0,0,4,32,26,14,19,4,10,109,..,426,9,0,0,0,432,..,..,116,130,64,16,326,..,84,62,11,4,0,163,..,14,0,0,0,0,13,..,518,186,144,72,20,941,..,..,..,0,4,3,11,..,518,186,143,76,21,948,576,..,..,..,..,..,576,..,34,9,8,0,0,41,576,548,195,146,80,21,1568
509031250,..,23,0,0,0,0,23,..,..,0,6,5,6,15,..,4,3,0,0,0,9,..,0,0,0,0,0,0,..,23,7,6,5,0,42,..,..,..,0,0,0,3,..,23,7,7,5,0,45,10,..,..,..,..,..,10,..,4,0,0,0,0,4,10,29,7,7,5,0,60,..,637,10,3,0,0,647,..,..,123,163,81,38,409,..,69,29,20,8,6,119,..,13,0,0,0,0,13,..,715,165,186,89,42,1195,..,..,..,6,5,0,14,..,715,165,195,92,43,1214,540,..,..,..,..,..,540,..,37,0,0,0,0,44,540,758,169,191,92,43,1789
510011262,..,139,17,4,0,0,165,..,..,92,118,90,51,345,..,103,92,72,28,26,321,..,19,12,0,0,0,33,..,261,215,199,122,76,862,..,..,..,9,10,32,50,..,261,215,204,129,105,910,242,..,..,..,..,..,242,..,23,9,4,0,0,31,242,278,217,211,129,105,1184,..,868,53,14,6,0,945,..,..,312,490,189,57,1035,..,118,81,38,13,0,254,..,12,3,3,0,0,19,..,1000,447,545,204,59,2253,..,..,..,9,7,16,32,..,1000,447,549,214,75,2290,858,..,..,..,..,..,858,..,127,47,11,4,6,199,858,1132,494,564,216,77,3347
510011263,..,125,19,6,0,0,147,..,..,73,78,74,71,294,..,68,58,46,25,28,216,..,38,10,7,0,0,58,..,229,154,131,103,97,713,..,..,..,18,30,100,148,..,229,154,147,132,196,862,196,..,..,..,..,..,196,..,13,0,0,0,0,15,196,238,155,149,132,196,1074,..,218,7,0,0,0,227,..,..,44,52,17,6,116,..,17,7,0,0,0,26,..,3,0,0,0,0,6,..,232,65,51,21,6,373,..,..,..,0,0,3,9,..,232,65,58,21,6,379,355,..,..,..,..,..,355,..,30,4,0,0,0,31,355,264,66,58,21,6,762
510011264,..,46,9,3,0,0,64,..,..,48,43,38,49,180,..,43,46,34,14,25,167,..,17,10,3,0,0,37,..,105,115,91,61,74,444,..,..,..,3,18,94,122,..,105,115,91,75,169,561,105,..,..,..,..,..,105,..,3,0,0,0,0,5,105,111,114,91,75,169,672,..,46,0,0,0,0,47,..,..,15,7,3,0,26,..,0,5,0,0,0,6,..,5,0,0,0,0,5,..,52,21,7,3,3,81,..,..,..,0,0,0,0,..,52,21,7,3,3,81,136,..,..,..,..,..,136,..,10,0,3,0,0,11,136,61,21,11,3,3,240
510011265,..,81,6,0,0,0,89,..,..,43,60,42,47,198,..,45,73,41,29,18,211,..,20,8,0,5,0,28,..,152,129,105,71,65,529,..,..,..,11,8,53,70,..,152,129,114,77,118,597,129,..,..,..,..,..,129,..,12,4,0,0,0,15,129,162,136,121,77,123,744,..,397,23,0,4,0,428,..,..,135,134,69,14,357,..,32,28,5,4,0,76,..,10,0,0,0,0,11,..,446,184,151,74,17,869,..,..,..,5,3,10,19,..,446,184,150,77,28,892,420,..,..,..,..,..,420,..,43,10,7,4,0,65,420,495,198,153,78,30,1375
510011266,..,30,3,0,0,0,35,..,..,24,41,35,20,122,..,33,34,22,10,3,101,..,12,5,0,0,0,15,..,75,59,59,42,29,270,..,..,..,6,8,27,42,..,75,59,66,55,58,318,77,..,..,..,..,..,77,..,4,0,0,0,0,8,77,78,59,66,51,58,398,..,78,8,0,0,0,81,..,..,15,21,8,4,52,..,0,7,4,0,0,16,..,0,0,0,0,0,0,..,79,22,31,8,4,147,..,..,..,0,0,5,5,..,79,22,31,8,8,150,82,..,..,..,..,..,82,..,7,6,0,0,0,18,82,90,28,30,8,8,247
510021267,..,17,9,0,0,0,34,..,..,6,17,19,21,72,..,5,10,10,4,9,35,..,0,4,3,0,0,7,..,34,33,31,21,24,147,..,..,..,6,8,56,69,..,34,33,40,32,85,212,27,..,..,..,..,..,27,..,3,0,0,0,0,3,27,29,33,40,32,85,243,..,43,0,0,0,0,43,..,..,11,19,10,0,36,..,0,5,0,0,0,0,..,0,0,0,0,0,0,..,43,10,19,10,0,82,..,..,..,0,0,0,3,..,43,10,19,9,5,84,109,..,..,..,..,..,109,..,6,0,0,0,0,3,109,52,13,19,9,5,194
510021268,..,29,3,0,0,0,30,..,..,16,39,21,15,96,..,7,6,5,0,0,21,..,6,0,0,0,0,6,..,39,31,48,23,15,150,..,..,..,0,0,4,4,..,39,31,43,23,23,157,36,..,..,..,..,..,36,..,5,3,0,0,0,5,36,39,28,48,23,23,198,..,258,14,0,0,0,272,..,..,139,177,80,33,426,..,35,27,9,0,0,70,..,3,0,0,0,0,10,..,299,177,185,81,37,777,..,..,..,0,4,7,5,..,299,177,183,84,39,787,286,..,..,..,..,..,286,..,23,4,0,0,0,32,286,323,185,184,84,41,1107
510021269,..,33,0,0,0,0,34,..,..,15,15,11,0,42,..,6,11,0,4,0,26,..,5,0,0,0,0,4,..,39,29,13,12,10,103,..,..,..,0,0,4,4,..,39,29,17,12,12,103,37,..,..,..,..,..,37,..,3,0,0,0,0,3,37,46,29,17,12,12,149,..,322,9,5,0,0,330,..,..,150,195,88,27,461,..,20,17,7,4,0,48,..,10,0,0,0,0,10,..,352,174,204,89,27,843,..,..,..,0,0,0,0,..,352,174,204,93,26,851,353,..,..,..,..,..,353,..,34,4,0,0,0,38,353,387,182,207,93,26,1245
510021270,..,119,12,6,0,0,132,..,..,59,84,55,60,257,..,68,64,41,29,9,213,..,18,8,0,0,0,22,..,206,146,123,80,74,623,..,..,..,11,7,22,35,..,206,146,130,89,97,660,171,..,..,..,..,..,171,..,20,3,0,0,0,27,171,233,150,132,89,97,856,..,602,28,4,0,0,634,..,..,298,348,172,79,891,..,68,64,25,0,3,167,..,16,5,0,0,0,26,..,686,400,376,179,78,1726,..,..,..,5,8,15,25,..,686,400,384,186,95,1747,680,..,..,..,..,..,680,..,71,16,3,0,0,89,680,762,415,388,185,95,2522
510031271,..,53,8,0,0,0,64,..,..,23,35,25,12,90,..,10,9,7,3,0,34,..,10,0,0,0,0,9,..,75,37,45,24,10,197,..,..,..,0,3,0,5,..,75,37,42,27,14,198,57,..,..,..,..,..,57,..,5,0,0,0,0,4,57,75,37,42,28,19,261,..,337,10,0,0,0,350,..,..,150,235,114,35,527,..,39,24,10,0,0,75,..,3,0,0,0,0,3,..,379,182,247,115,34,959,..,..,..,3,0,0,3,..,379,182,250,114,35,966,328,..,..,..,..,..,328,..,17,4,0,4,0,26,328,398,186,250,121,35,1317
510031272,..,83,9,3,0,0,93,..,..,54,88,45,40,227,..,26,33,26,12,6,98,..,6,5,0,0,0,9,..,111,96,118,57,40,429,..,..,..,8,6,9,17,..,111,96,123,62,53,445,114,..,..,..,..,..,114,..,15,3,3,0,0,25,114,124,104,125,61,53,577,..,1066,49,7,3,0,1129,..,..,558,854,384,93,1895,..,104,85,51,8,5,250,..,16,7,0,0,0,24,..,1181,707,912,398,100,3294,..,..,..,12,7,23,42,..,1181,707,922,409,119,3335,993,..,..,..,..,..,993,..,119,32,3,0,7,161,993,1299,736,924,409,123,4486
510031273,..,39,5,0,0,0,44,..,..,29,28,25,14,97,..,16,19,7,13,4,59,..,5,0,0,0,0,5,..,61,56,42,34,15,204,..,..,..,9,0,9,19,..,61,56,48,40,29,231,55,..,..,..,..,..,55,..,7,0,0,0,0,7,55,61,55,48,40,29,284,..,249,8,0,0,0,261,..,..,119,186,95,24,415,..,21,16,3,0,0,44,..,8,0,0,0,0,8,..,276,141,193,95,24,726,..,..,..,0,6,6,7,..,276,141,192,97,32,733,200,..,..,..,..,..,200,..,16,3,0,0,0,23,200,293,140,192,97,31,960
