SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
504021054,23,9,31,82,74,157,0,0,4,98,92,185,59,61,126,436,389,828,8,3,10,504,453,959,33,23,56,348,342,687,0,0,0,377,367,744,4,0,4,25,24,45,0,0,0,28,24,47,0,3,3,14,26,46,0,0,0,14,32,48,3,0,3,35,23,59,0,0,0,38,23,63,0,0,0,43,57,104,0,0,0,43,65,110,0,0,0,0,4,4,0,0,0,0,4,4,3,8,9,117,139,254,0,0,0,125,147,268,0,6,7,44,88,134,0,0,0,48,98,143,0,4,5,26,39,67,0,0,0,29,44,69,0,6,6,15,18,28,0,0,0,15,21,33,0,6,10,35,56,90,0,0,0,29,62,97,0,0,0,0,0,0,0,0,0,0,0,0,4,20,21,113,202,316,0,5,5,117,228,341,10,22,34,235,344,573,0,6,6,241,369,612,8,5,9,41,61,98,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,4,7,9,143,119,265,0,0,0,147,126,275,47,32,75,790,725,1513,0,0,8,833,760,1592,23,40,63,693,657,1342,0,6,0,715,691,1405,0,4,0,49,47,96,0,0,0,50,48,102,0,0,0,37,71,110,0,0,0,37,76,109,0,0,0,60,37,99,0,0,0,60,38,100,0,0,4,56,117,171,0,0,0,57,116,177,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,207,267,477,0,0,0,211,274,488,0,0,0,184,237,424,0,0,0,184,238,427,0,0,0,52,66,113,4,0,4,54,66,120,0,0,0,41,57,93,0,0,0,39,57,90,0,0,3,47,73,118,0,0,0,41,73,119,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,323,432,753,4,0,4,322,432,758,5,11,18,529,700,1226,4,0,4,536,709,1248,3,5,7,61,112,172,0,0
504031057,6,12,15,235,203,428,0,0,0,237,210,447,63,47,105,1060,891,1954,6,3,6,1127,941,2063,29,34,68,702,695,1397,4,3,6,744,736,1472,0,0,4,55,42,98,0,0,0,54,47,99,0,0,0,56,80,138,0,0,0,56,85,139,5,3,10,52,37,88,0,0,0,57,37,93,0,7,8,83,136,223,0,0,0,84,142,227,0,0,0,0,0,3,0,0,0,0,0,3,9,7,18,245,293,539,0,4,6,254,304,558,0,0,0,208,262,468,0,0,0,208,268,474,0,3,3,65,94,161,0,0,0,65,100,164,0,0,0,31,43,77,0,0,0,31,43,76,0,4,4,62,103,164,0,0,0,62,100,167,0,0,0,0,3,3,0,0,0,0,3,3,0,8,8,370,503,874,0,0,0,370,510,886,9,15,19,621,801,1415,0,8,7,625,819,1449,0,3,8,117,130,243,0,0
504031058,0,5,4,41,36,80,0,0,0,47,41,82,18,9,23,242,220,455,0,0,0,251,230,484,8,9,15,193,168,360,0,3,0,201,178,378,0,0,0,9,7,24,0,0,0,9,7,24,0,0,0,0,8,13,0,0,0,0,8,13,0,0,0,20,13,36,0,0,0,21,13,35,0,0,0,12,21,36,0,0,0,14,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,54,105,0,0,0,47,54,102,0,0,0,18,32,47,0,0,0,18,32,47,0,0,0,6,9,14,0,0,0,3,9,14,0,0,0,0,9,12,0,0,0,0,9,12,0,0,0,9,34,38,0,0,0,9,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,78,113,0,0,0,32,78,111,3,0,3,81,132,218,0,0,0,81,132,214,0,0,0,23,27,51,0,0
504031060,0,0,0,11,9,24,0,0,0,14,9,26,4,3,3,92,93,187,0,0,0,96,94,189,3,9,13,117,114,229,0,0,0,122,120,240,0,0,0,3,9,10,0,0,0,3,9,10,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,10,0,11,0,0,0,10,0,11,0,0,0,8,9,18,0,0,0,8,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,45,0,0,0,20,26,45,0,0,4,17,28,41,0,0,0,14,31,48,0,0,0,3,10,14,0,0,0,4,10,16,0,0,0,6,3,7,0,0,0,6,3,7,0,0,4,8,20,26,0,0,0,12,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,27,62,93,0,0,0,36,64,100,0,5,6,51,83,133,0,0,0,54,88,145,0,0,0,4,7,11,0,0
504031061,4,0,4,66,61,122,0,0,0,70,61,126,13,6,19,241,195,436,0,0,0,254,200,457,5,5,11,171,140,307,0,0,0,178,146,319,0,0,0,8,3,11,0,0,0,9,3,14,0,0,0,0,9,14,0,0,0,0,9,14,0,0,0,9,10,22,0,0,0,9,10,22,0,0,0,21,32,56,0,0,0,23,32,57,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,45,55,104,0,0,0,43,55,106,0,0,0,43,38,85,0,0,0,43,38,85,0,0,0,16,22,32,0,0,0,19,22,31,0,0,0,0,8,13,0,0,0,0,10,12,0,0,0,29,46,72,0,0,0,29,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,85,114,201,0,0,0,88,120,206,5,3,3,128,171,302,0,0,0,132,175,304,0,0,0,18,26,42,0,0
504031062,7,7,15,154,127,284,0,0,0,159,139,301,48,40,89,577,560,1136,0,0,0,628,597,1226,34,33,67,394,321,714,3,0,0,425,361,785,5,0,6,30,19,47,0,0,0,28,17,52,0,3,0,26,42,68,0,0,0,24,46,68,0,0,0,38,15,53,0,0,3,37,18,54,0,0,0,57,55,111,0,0,0,57,59,115,0,0,0,0,0,3,0,0,0,0,0,3,0,3,11,144,135,283,0,0,3,155,144,292,0,0,0,76,110,185,0,0,0,74,110,184,0,6,6,32,55,87,0,0,0,32,57,92,0,0,0,16,25,39,0,0,0,16,26,42,0,4,3,41,87,132,0,0,0,43,88,135,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,169,273,447,0,0,0,176,282,456,4,11,18,320,408,729,0,0,0,326,417,744,0,0,6,54,77,123,0,0
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,3,6,12,49,31,82,0,0,0,51,40,95,22,22,47,186,168,348,0,0,0,204,194,395,12,24,34,185,156,345,0,6,6,194,178,376,0,0,0,7,20,27,0,0,0,9,20,30,0,0,0,13,16,31,0,0,0,13,20,33,0,0,0,31,10,47,0,0,0,31,10,47,0,0,0,23,25,46,0,0,0,23,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,73,72,145,0,0,0,75,74,154,0,5,5,28,41,70,0,0,0,28,37,70,0,0,0,10,17,31,0,0,0,10,17,31,0,0,0,5,14,25,0,0,0,5,14,25,0,0,0,11,33,41,0,0,0,11,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,101,157,0,0,0,60,103,160,0,3,6,132,174,309,0,0,0,140,176,313,0,0,4,16,32,49,0,0
504031066,3,8,12,51,57,111,0,0,0,57,68,119,19,30,48,284,284,565,0,4,7,304,312,618,23,21,49,284,228,515,0,0,8,311,250,566,4,0,4,29,35,66,0,0,0,28,42,69,0,3,5,21,46,69,0,0,0,21,48,72,0,0,3,24,21,48,0,0,0,22,24,46,4,0,6,29,66,100,0,0,0,33,69,107,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,102,173,278,0,0,0,113,179,289,0,0,3,63,87,144,0,0,0,62,86,150,0,0,0,44,48,90,0,0,0,44,50,88,0,0,0,9,18,33,0,0,0,9,21,34,0,0,0,47,71,115,0,0,0,47,74,114,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,157,223,383,0,0,0,158,232,388,10,13,24,262,396,663,0,0,0,272,411,684,0,0,0,33,51,84,0,0
504031067,14,8,25,66,52,118,0,0,0,83,62,139,35,37,73,300,251,553,4,5,9,342,294,638,33,28,57,265,248,508,0,0,0,295,272,569,0,0,0,13,14,29,0,0,0,13,18,30,0,0,4,4,18,22,0,0,0,6,17,22,0,0,6,28,16,42,0,0,0,30,16,46,0,3,3,16,46,65,0,0,0,16,48,68,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,58,94,155,0,0,0,62,102,164,0,0,0,36,55,85,0,0,0,36,53,86,0,0,0,10,20,33,0,0,0,11,25,37,0,0,0,9,7,19,0,0,0,9,10,21,0,3,3,20,34,52,0,0,0,20,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,75,115,192,0,0,0,75,124,199,5,16,18,137,209,347,0,0,0,142,220,367,6,6,4,29,43,70,0,0
504031068,8,13,21,141,130,270,0,0,0,152,134,284,40,40,79,692,609,1299,0,4,7,737,653,1388,20,19,46,511,487,996,0,0,0,538,505,1041,0,0,0,22,19,41,0,0,0,22,18,45,0,0,0,12,22,30,0,0,0,13,22,32,0,0,5,41,26,62,0,0,0,44,26,65,0,3,3,36,70,108,0,0,0,41,72,115,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,110,133,245,0,0,0,111,137,254,0,6,7,102,122,221,0,0,0,104,123,226,0,3,3,19,51,67,0,0,0,19,51,70,0,0,0,12,29,41,0,0,0,15,30,39,0,6,6,39,78,124,0,0,0,39,87,125,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,177,283,456,0,0,0,177,288,464,9,18,18,285,415,699,0,0,0,293,429,718,0,0,0,52,64,117,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,9,8,15,197,183,381,0,0,0,204,194,401,47,35,78,862,891,1752,0,0,9,907,925,1835,14,28,45,656,578,1229,4,4,3,669,606,1273,4,0,4,30,41,74,0,0,0,38,39,75,0,0,0,27,53,76,0,0,0,27,53,76,0,0,3,46,34,84,0,0,0,48,39,86,0,4,4,61,102,164,0,0,0,61,106,166,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,169,233,398,0,0,0,166,237,405,4,7,8,83,123,206,0,0,0,85,131,214,0,0,0,20,61,83,0,0,0,20,61,83,0,0,0,20,30,48,0,0,0,22,30,47,4,6,6,58,86,146,0,0,0,59,91,151,0,0,0,0,0,0,0,0,0,0,0,0,9,12,19,178,305,480,0,0,0,191,314,500,11,12,24,346,541,883,0,0,0,357,553,909,3,4,6,71,108,177,0,0
504031299,6,4,3,144,149,291,0,0,0,150,149,296,25,21,44,539,527,1072,0,3,6,563,554,1116,21,17,33,306,314,623,0,0,0,329,332,655,0,0,0,16,16,40,0,0,0,16,17,38,0,0,0,28,42,72,0,0,0,28,43,71,6,3,5,29,28,57,0,0,0,37,24,58,0,0,0,36,79,118,0,0,0,36,83,122,0,0,0,0,3,3,0,0,0,0,3,3,6,4,7,122,165,287,0,0,0,123,170,298,0,0,0,73,94,168,0,0,0,73,98,173,0,0,4,49,56,106,0,0,0,49,55,106,0,0,0,16,16,32,0,0,0,16,26,38,0,7,9,53,88,140,0,0,0,52,98,150,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,189,256,444,0,0,0,191,268,460,4,18,25,313,427,737,0,0,0,312,447,758,3,0,8,59,88,156,0,0
504031300,18,13,29,206,169,373,0,0,0,223,183,407,78,67,148,1048,1035,2089,0,0,0,1129,1103,2237,43,44,83,785,725,1515,3,6,3,831,778,1608,0,0,0,38,60,88,0,0,0,38,57,91,0,0,0,15,52,64,0,0,0,11,53,69,0,4,4,74,42,115,0,0,0,74,45,118,0,3,0,68,117,184,0,0,0,67,116,186,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,190,262,455,0,0,0,197,274,466,0,7,0,124,161,284,0,0,0,126,167,292,0,4,4,38,72,112,0,0,0,38,74,114,0,0,0,14,35,50,0,0,0,14,35,50,0,5,4,42,86,128,0,0,0,46,86,134,0,0,0,4,0,4,0,0,0,4,0,4,4,6,11,219,352,580,0,0,0,227,363,593,4,16,21,417,620,1034,0,3,0,424,636,1059,5,0,9,82,118,198,0,0
505011070,4,4,5,128,96,217,0,0,0,128,99,229,12,14,25,464,384,851,0,0,0,475,401,876,10,4,13,286,280,564,0,5,5,290,289,583,0,0,0,18,24,44,0,0,0,18,24,44,0,0,0,13,25,32,0,0,0,13,25,32,4,0,4,29,12,41,0,0,0,32,12,41,0,0,0,40,48,91,0,0,0,39,48,91,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,97,110,210,0,0,0,102,110,215,0,0,0,50,100,152,0,0,0,50,101,153,0,0,0,34,44,76,0,0,0,34,44,76,0,0,0,10,20,26,0,0,0,10,20,26,0,0,0,45,76,119,0,0,0,45,81,121,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,145,234,377,0,0,0,145,239,384,4,5,9,244,344,589,0,0,0,251,349,594,0,0,0,38,62,96,0,0
505011071,0,0,0,100,96,202,0,0,0,107,96,200,9,19,21,639,571,1213,5,6,4,649,593,1244,10,10,14,566,535,1103,3,0,3,573,540,1122,0,0,0,38,34,72,0,0,0,38,34,72,0,0,0,15,30,43,0,0,0,16,30,45,0,0,0,64,32,94,0,0,0,64,32,96,0,0,0,45,68,114,0,0,0,46,68,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,168,321,0,0,0,155,168,322,0,0,0,142,212,352,0,0,0,142,210,351,0,0,3,34,68,101,0,0,0,34,65,105,0,0,0,25,41,64,0,0,0,25,44,68,0,0,0,51,93,142,0,0,0,51,94,144,0,0,0,0,0,6,0,0,0,0,0,6,0,0,8,251,411,665,0,0,0,253,418,671,3,0,9,407,578,984,0,0,0,413,585,993,0,0,0,47,72,125,0,0
505011072,0,0,0,150,149,297,0,0,0,150,152,297,8,7,16,874,764,1647,6,0,0,889,775,1662,7,6,12,791,688,1480,5,5,6,800,697,1497,0,0,0,29,27,58,0,3,3,26,32,62,0,0,0,17,22,38,0,0,0,17,22,38,0,0,0,48,15,65,0,0,0,48,17,65,0,0,0,36,58,89,0,0,0,36,58,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,127,251,0,5,3,128,127,254,0,0,0,176,186,357,0,0,0,172,187,360,0,0,0,29,42,73,0,0,0,30,42,77,0,0,0,23,25,53,0,0,0,23,25,53,0,0,0,59,103,166,0,0,0,59,103,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,285,363,656,0,0,0,289,371,658,0,0,5,414,490,901,0,6,4,418,495,912,0,0,0,33,69,98,0,0
505011073,3,0,3,108,125,229,0,0,0,113,122,233,11,9,24,581,552,1135,0,0,3,597,562,1160,13,15,28,455,456,912,5,0,3,470,476,945,0,0,0,28,31,56,0,0,0,28,32,58,0,0,0,14,33,46,0,0,0,14,33,46,0,0,0,52,17,74,0,0,0,52,17,74,0,0,0,48,44,96,0,0,0,48,46,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,123,273,0,0,0,148,126,276,0,0,0,109,141,252,0,0,0,109,146,253,0,0,0,42,52,94,0,0,0,42,52,94,0,0,0,28,31,57,0,0,0,28,31,57,0,0,0,37,100,137,0,0,0,37,100,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,324,548,0,0,0,223,332,552,0,0,0,372,450,825,0,0,0,372,453,827,0,0,3,52,60,114,0,0
505011074,0,0,4,86,78,171,0,0,0,90,84,177,16,4,18,426,437,863,4,0,4,438,446,885,12,3,16,334,345,679,0,0,5,344,346,695,0,0,0,21,22,44,0,0,0,22,22,42,0,0,0,19,22,43,0,0,0,19,22,43,0,0,0,36,18,50,0,0,4,32,15,52,0,0,0,39,42,79,0,0,0,40,42,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,110,107,211,0,0,3,115,107,214,0,0,0,88,100,190,0,0,0,91,100,193,0,0,0,39,51,83,0,0,0,39,49,85,0,0,0,8,21,28,0,0,0,8,25,34,0,0,0,40,90,130,0,0,0,40,90,129,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,171,263,429,0,0,3,173,266,442,3,4,8,281,364,641,4,4,3,287,373,661,0,0,0,49,46,91,0,0
505011075,3,0,3,83,77,159,0,0,0,88,77,168,3,6,14,476,492,964,5,0,0,484,497,981,9,4,9,486,467,959,0,0,0,492,475,970,0,0,0,22,19,37,0,0,0,22,19,37,0,0,0,8,20,31,0,0,0,8,20,31,0,0,0,35,9,49,0,0,0,38,9,52,0,0,0,12,45,60,0,0,0,12,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,101,181,0,0,0,81,99,182,0,3,3,185,195,384,0,0,0,185,200,390,0,0,4,24,50,77,0,0,0,30,48,76,0,0,0,28,33,56,0,0,0,28,33,56,0,0,0,29,57,89,0,0,0,31,54,91,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,268,334,605,0,0,0,274,340,613,4,3,9,353,430,782,0,0,0,356,435,788,0,0,5,28,52,85,0,0
