SA2_CODE_2021,Tot_20_24_PD_GD_GCL_M,Tot_20_24_BDL_M,Tot_20_24_ADip_DipL_M,Tot_20_24_Ct_III_IV_M,Tot_20_24_Ct_I_II_M,Tot_20_24_CL_nfd_M,Tot_20_24_LoE_NS_M,Tot_20_24_Tot_M,Tot_25_34_PD_GD_GCL_M,Tot_25_34_BDL_M,Tot_25_34_ADip_DipL_M,Tot_25_34_Ct_III_IV_M,Tot_25_34_Ct_I_II_M,Tot_25_34_CL_nfd_M,Tot_25_34_LoE_NS_M,Tot_25_34_Tot_M,Tot_35_44_PD_GD_GCL_M,Tot_35_44_BDL_M,Tot_35_44_ADip_DipL_M,Tot_35_44_Ct_III_IV_M,Tot_35_44_Ct_I_II_M,Tot_35_44_CL_nfd_M,Tot_35_44_LoE_NS_M,Tot_35_44_Tot_M,Tot_45_54_PD_GD_GCL_M,Tot_45_54_BDL_M,Tot_45_54_ADip_DipL_M,Tot_45_54_Ct_III_IV_M,Tot_45_54_Ct_I_II_M,Tot_45_54_CL_nfd_M,Tot_45_54_LoE_NS_M,Tot_45_54_Tot_M,Tot_55_64_PD_GD_GCL_M,Tot_55_64_BDL_M,Tot_55_64_ADip_DipL_M,Tot_55_64_Ct_III_IV_M,Tot_55_64_Ct_I_II_M,Tot_55_64_CL_nfd_M,Tot_55_64_LoE_NS_M,Tot_55_64_Tot_M,Tot_65ov_PtgdDe_GdDp_GdCt_M,Tot_65ov_BDL_M,Tot_65ov_ADip_DipL_M,Tot_65ov_Ct_III_IV_M,Tot_65ov_Ct_I_II_M,Tot_65ov_CL_nfd_M,Tot_65ov_LoE_NS_M,Tot_65ov_Tot_M,Tot_Tot_PD_GD_GCL_M,Tot_Tot_BDL_M,Tot_Tot_ADip_DipL_M,Tot_Tot_Ct_III_IV_M,Tot_Tot_Ct_I_II_M,Tot_tot_CL_nfd_M,Tot_Tot_LoE_NS_M,Tot_Tot_Tot_M,Ind_15_19_PD_GD_GCL_F,Ind_15_19_BDL_F,Ind_15_19_ADip_DipL_F,Ind_15_19_Ct_III_IV_F,Ind_15_19_Ct_I_II_F,Ind_15_19_CL_nfd_F,Ind_15_19_LoE_NS_F,Ind_15_19_Tot_F,Ind_20_24_PD_GD_GCL_F,Ind_20_24_BDL_F,Ind_20_24_ADip_DipL_F,Ind_20_24_Ct_III_IV_F,Ind_20_24_Ct_I_II_F,Ind_20_24_CL_nfd_F,Ind_20_24_LoE_NS_F,Ind_20_24_Tot_F,Ind_25_34_PD_GD_GCL_F,Ind_25_34_BDL_F,Ind_25_34_ADip_DipL_F,Ind_25_34_Ct_III_IV_F,Ind_25_34_Ct_I_II_F,Ind_25_34_CL_nfd_F,Ind_25_34_LoE_NS_F,Ind_25_34_Tot_F,Ind_35_44_PD_GD_GCL_F,Ind_35_44_BDL_F,Ind_35_44_ADip_DipL_F,Ind_35_44_Ct_III_IV_F,Ind_35_44_Ct_I_II_F,Ind_35_44_CL_nfd_F,Ind_35_44_LoE_NS_F,Ind_35_44_Tot_F,Ind_45_54_PD_GD_GCL_F,Ind_45_54_BDL_F,Ind_45_54_ADip_DipL_F,Ind_45_54_Ct_III_IV_F,Ind_45_54_Ct_I_II_F,Ind_45_54_CL_nfd_F,Ind_45_54_LoE_NS_F,Ind_45_54_Tot_F,Ind_55_64_PD_GD_GCL_F,Ind_55_64_BDL_F,Ind_55_64_ADip_DipL_F,Ind_55_64_Ct_III_IV_F,Ind_55_64_Ct_I_II_F,Ind_55_64_CL_nfd_F,Ind_55_64_LoE_NS_F,Ind_55_64_Tot_F,Ind_65ov_PtgdDe_GdDp_GdCt_F,Ind_65ov_BDL_F,Ind_65ov_ADip_DipL_F,Ind_65ov_Ct_III_IV_F,Ind_65ov_Ct_I_II_F,Ind_65ov_CL_nfd_F,Ind_65ov_LoE_NS_F,Ind_65ov_Tot_F,Ind_Tot_PD_GD_GCL_F,Ind_Tot_BDL_F,Ind_Tot_ADip_DipL_F,Ind_Tot_Ct_III_IV_F,Ind_Tot_Ct_I_II_F,Ind_tot_CL_nfd_F,Ind_Tot_LoE_NS_F,Ind_Tot_Tot_F,NonI_15_19_PD_GD_GCL_F,NonI_15_19_BDL_F,NonI_15_19_ADip_DipL_F,NonI_15_19_Ct_III_IV_F,NonI_15_19_Ct_I_II_F,NonI_15_19_CL_nfd_F,NonI_15_19_LoE_NS_F,NonI_15_19_Tot_F,NonI_20_24_PD_GD_GCL_F,NonI_20_24_BDL_F,NonI_20_24_ADip_DipL_F,NonI_20_24_Ct_III_IV_F,NonI_20_24_Ct_I_II_F,NonI_20_24_CL_nfd_F,NonI_20_24_LoE_NS_F,NonI_20_24_Tot_F,NonI_25_34_PD_GD_GCL_F,NonI_25_34_BDL_F,NonI_25_34_ADip_DipL_F,NonI_25_34_Ct_III_IV_F,NonI_25_34_Ct_I_II_F,NonI_25_34_CL_nfd_F,NonI_25_34_LoE_NS_F,NonI_25_34_Tot_F,NonI_35_44_PD_GD_GCL_F,NonI_35_44_BDL_F,NonI_35_44_ADip_DipL_F,NonI_35_44_Ct_III_IV_F,NonI_35_44_Ct_I_II_F,NonI_35_44_CL_nfd_F,NonI_35_44_LoE_NS_F,NonI_35_44_Tot_F,NonI_45_54_PD_GD_GCL_F,NonI_45_54_BDL_F,NonI_45_54_ADip_DipL_F,NonI_45_54_Ct_III_IV_F,NonI_45_54_Ct_I_II_F,NonI_45_54_CL_nfd_F,NonI_45_54_LoE_NS_F,NonI_45_54_Tot_F,NonI_55_64_PD_GD_GCL_F,NonI_55_64_BDL_F,NonI_55_64_ADip_DipL_F,NonI_55_64_Ct_III_IV_F,NonI_55_64_Ct_I_II_F,NonI_55_64_CL_nfd_F,NonI_55_64_LoE_NS_F,NonI_55_64_Tot_F,NonI_65ov_PtgdDe_GdDp_GdCt_F,NonI_65ov_BDL_F,NonI_65ov_ADip_DipL_F,NonI_65ov_Ct_III_IV_F,NonI_65ov_Ct_I_II_F,NonI_65ov_CL_nfd_F,NonI_65ov_LoE_NS_F,NonI_65ov_Tot_F,NonI_Tot_PD_GD_GCL_F,NonI_Tot_BDL_F,NonI_Tot_ADip_DipL_F,NonI_Tot_Ct_III_IV_F,NonI_Tot_Ct_I_II_F,NonI_tot_CL_nfd_F,NonI_Tot_LoE_NS_F,NonI_Tot_Tot_F,IS_NS_15_19_PD_GD_GCL_F,IS_NS_15_19_BDL_F,IS_NS_15_19_ADip_DipL_F,IS_NS_15_19_Ct_III_IV_F,IS_NS_15_19_Ct_I_II_F,IS_NS_15_19_CL_nfd_F,IS_NS_15_19_LoE_NS_F,IS_NS_15_19_Tot_F,IS_NS_20_24_PD_GD_GCL_F,IS_NS_20_24_BDL_F,IS_NS_20_24_ADip_DipL_F,IS_NS_20_24_Ct_III_IV_F,IS_NS_20_24_Ct_I_II_F,IS_NS_20_24_CL_nfd_F,IS_NS_20_24_LoE_NS_F,IS_NS_20_24_Tot_F
504031062,6,37,13,65,13,4,39,180,55,155,80,298,26,6,85,706,105,196,130,257,10,12,73,789,48,98,92,196,5,6,74,516,24,64,48,179,10,8,49,372,20,38,28,166,0,13,70,341,256,590,388,1186,79,57,412,2973,0,0,0,0,0,0,0,6,0,0,0,7,0,0,5,10,0,0,3,23,0,0,0,29,0,0,0,5,0,0,0,8,0,3,3,9,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,4,9,43,4,0,8,75,0,0,0,31,10,3,8,52,3,52,33,46,22,3,15,176,107,289,123,162,16,13,26,734,115,247,148,126,18,20,19,696,51,121,83,122,11,28,17,441,33,64,76,76,9,29,27,317,8,42,44,46,3,13,55,216,319,818,502,606,90,119,173,2624,0,0,0,0,0,0,17,16,0,0,0,0,0,0,17,17
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,8,6,38,6,5,11,76,18,37,24,109,3,0,29,224,17,32,29,115,9,0,37,240,18,39,35,119,0,3,31,242,9,24,27,121,6,9,36,233,10,24,41,131,0,9,41,257,73,170,165,637,30,31,192,1294,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,7,15,3,0,4,37,0,0,0,10,9,0,4,28,7,11,8,39,3,7,3,79,29,74,42,80,7,4,3,251,38,60,44,50,3,13,9,223,25,54,53,56,3,16,6,217,12,31,56,58,3,18,13,198,16,37,36,23,8,13,46,179,135,271,242,317,42,69,96,1176,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,11
504031066,0,21,21,82,32,4,47,200,47,128,65,247,17,13,88,621,79,110,83,184,13,6,91,564,41,96,63,179,10,9,93,489,40,59,58,179,0,10,86,432,41,68,56,185,7,16,190,560,241,482,352,1081,92,55,617,2922,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,14,0,3,3,7,3,0,4,18,0,0,0,6,0,0,0,13,0,0,4,0,0,0,0,15,0,0,3,4,0,0,4,17,0,0,0,0,0,0,5,11,0,9,24,27,5,0,16,86,0,0,7,23,10,0,0,43,3,31,37,79,23,3,14,194,62,183,89,137,18,8,27,528,74,146,84,108,17,13,18,458,56,132,98,103,8,21,27,445,55,85,79,70,9,25,37,358,25,88,78,55,11,28,245,526,283,667,468,574,103,112,367,2559,0,0,0,0,0,0,15,17,0,0,0,0,0,0,30,33
504031067,0,14,9,53,12,0,12,104,13,40,26,189,8,6,45,327,23,51,40,157,4,5,34,318,19,46,42,147,9,10,37,297,6,31,51,138,0,9,25,260,9,19,32,92,0,4,37,195,70,209,186,792,51,34,198,1539,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,3,7,0,0,3,14,0,0,9,3,5,0,0,12,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,10,25,9,0,4,51,0,0,0,14,15,0,3,40,6,15,13,45,8,0,9,96,18,80,45,117,14,7,4,283,40,58,58,87,10,19,10,290,24,68,79,99,4,22,17,304,21,32,49,62,6,14,15,204,9,23,27,27,3,13,24,129,123,278,271,449,56,83,87,1343,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6
504031068,3,26,23,79,10,4,14,166,22,72,55,254,11,6,44,463,54,98,121,278,9,8,75,653,54,121,113,277,3,12,74,645,49,79,110,233,0,3,43,515,40,87,73,184,8,12,47,447,219,482,496,1330,61,49,322,2968,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,10,0,0,8,16,0,0,0,25,0,0,0,3,0,4,0,7,0,0,0,8,0,0,0,12,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,10,9,26,4,8,5,63,0,0,3,33,17,0,7,57,5,30,27,66,8,5,3,155,46,142,116,175,27,11,31,551,79,208,131,166,23,21,36,662,85,152,129,125,10,29,22,554,62,85,93,89,9,30,25,393,33,61,80,61,5,18,45,308,313,677,576,723,97,122,167,2677,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,7
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,24,24,105,27,4,31,211,44,129,125,497,25,14,68,907,92,237,199,407,6,22,104,1079,52,115,111,257,6,17,74,635,17,55,60,158,3,11,30,334,17,23,32,151,3,13,34,269,226,573,549,1621,99,92,363,3509,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,5,5,7,0,3,0,30,0,0,5,6,0,0,0,18,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,15,16,22,0,5,8,65,0,0,3,36,19,3,7,59,9,62,34,128,26,13,16,285,120,366,186,342,27,33,35,1108,156,328,225,241,16,33,43,1042,57,138,169,155,20,41,37,623,23,49,85,73,10,10,25,284,11,28,35,42,7,14,46,185,383,975,744,1010,123,149,207,3592,0,0,0,0,0,0,17,17,0,0,0,0,0,0,6,9
504031299,4,19,23,92,12,8,14,169,58,205,156,402,27,11,83,939,95,202,138,271,12,16,75,813,26,71,68,176,5,12,41,386,10,30,28,110,0,7,22,207,11,22,24,85,0,11,19,170,195,549,442,1164,70,66,259,2742,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,4,21,0,0,0,32,0,0,6,10,0,0,5,13,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,12,8,33,4,3,6,65,0,0,0,18,9,5,7,40,4,41,41,86,13,4,9,201,155,369,191,261,16,19,47,1047,104,237,118,147,10,25,34,673,37,95,79,77,8,13,12,323,10,38,44,53,3,7,22,184,10,19,12,14,0,10,17,80,321,803,484,653,60,83,149,2549,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5
504031300,0,35,21,134,34,7,44,274,29,95,88,394,18,14,122,757,73,149,164,442,24,18,131,1000,54,120,115,382,9,27,126,828,26,66,64,243,11,11,61,483,26,40,72,252,3,10,84,490,204,503,529,1897,131,91,613,3974,0,0,0,5,0,0,0,9,0,0,0,4,3,0,0,10,0,0,4,15,3,0,0,23,0,0,0,11,0,0,0,14,0,5,0,4,0,0,0,11,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,6,7,4,44,8,4,9,77,0,0,3,44,30,5,9,91,7,62,46,151,25,12,11,316,72,239,158,277,38,26,47,851,88,251,249,285,40,48,44,1011,60,172,186,217,31,43,44,754,25,78,89,139,7,20,41,405,24,58,85,68,9,28,122,402,279,860,814,1198,187,177,313,3822,0,0,0,0,0,0,23,23,0,0,0,0,0,0,24,24
505011070,4,22,12,62,9,0,13,125,48,159,62,365,8,7,66,717,53,113,78,335,9,13,61,665,29,69,52,203,3,9,44,413,18,47,42,194,0,10,18,332,18,50,64,217,0,15,49,415,177,462,311,1394,41,58,265,2715,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,4,0,0,0,10,0,4,0,6,0,0,0,10,0,0,4,0,0,0,4,8,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,9,8,5,0,0,25,0,0,0,18,5,0,0,33,4,42,26,44,11,8,6,138,87,289,132,192,17,13,23,752,83,250,118,146,9,21,28,649,48,107,80,102,6,15,18,381,44,80,86,76,6,15,28,340,19,62,60,42,12,24,50,264,284,824,490,618,67,104,153,2552,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11
505011071,5,67,16,110,17,9,26,243,41,157,66,249,14,13,50,577,74,130,94,269,4,9,53,634,89,184,146,337,3,20,87,877,72,121,143,342,0,14,43,730,31,68,78,263,3,12,63,517,313,718,548,1612,74,75,327,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,11,0,0,4,20,0,0,5,30,22,3,5,61,6,89,40,69,18,4,4,237,85,245,81,137,14,15,16,592,88,273,151,135,13,17,21,708,101,257,195,195,14,51,28,842,54,127,141,123,10,37,41,539,27,78,66,50,13,26,66,324,369,1064,685,745,103,148,184,3297,0,0,0,0,0,0,10,10,0,0,0,0,0,0,6,6
505011072,0,54,17,59,18,0,12,156,62,160,53,167,8,3,40,492,162,330,118,241,5,3,56,916,188,325,143,257,4,20,66,996,104,180,122,214,0,13,54,694,151,267,216,309,4,22,92,1067,664,1323,662,1275,68,67,330,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,10,0,0,3,34,12,0,5,59,8,82,18,37,11,0,4,159,84,246,57,72,0,4,12,483,242,472,123,141,15,23,24,1046,213,356,194,116,8,30,28,946,100,205,157,99,9,40,23,638,92,239,202,87,30,68,145,856,745,1598,758,582,86,171,248,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
505011073,3,44,24,71,12,6,17,178,42,170,50,264,5,8,49,594,81,233,102,289,11,11,81,802,84,158,101,283,4,6,66,707,46,96,83,219,0,10,41,492,47,130,192,331,6,35,95,839,314,830,553,1479,60,80,360,3682,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,8,0,12,4,0,3,29,0,0,4,34,12,3,6,59,4,55,22,55,16,0,10,161,114,277,86,128,8,13,17,637,169,328,110,138,15,23,25,812,102,219,112,117,16,45,26,643,61,109,100,89,10,38,22,439,56,142,157,88,16,53,99,604,509,1139,592,657,81,175,197,3350,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,10
505011074,3,35,22,71,14,5,20,166,44,126,57,262,9,9,57,557,56,108,76,312,5,10,58,623,37,109,54,196,0,11,52,464,49,68,79,243,3,12,46,509,28,68,81,234,0,25,74,507,224,513,366,1344,35,79,323,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,3,0,0,22,0,0,0,16,10,0,4,33,6,50,30,38,13,0,3,145,65,217,85,123,12,6,16,518,89,209,106,121,11,25,26,580,69,108,113,119,8,28,24,467,48,97,110,95,21,31,28,427,21,72,91,84,10,26,66,364,287,756,542,593,79,125,153,2537,0,0,0,0,0,0,15,15,0,0,0,0,0,0,6,6
505011075,6,64,13,49,8,6,14,157,33,114,37,118,3,0,31,341,74,172,75,138,3,16,38,513,118,222,90,177,0,11,40,661,123,202,115,197,6,13,47,700,77,169,159,265,3,26,68,774,439,942,493,978,35,72,241,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,28,10,0,3,47,3,82,18,33,9,6,5,157,73,161,39,46,5,7,13,338,123,268,92,86,7,10,12,602,99,283,140,81,3,23,22,664,107,193,149,75,11,26,36,603,46,127,127,62,17,39,91,509,462,1119,568,417,63,109,179,2904,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3
505011076,3,58,13,42,10,0,15,140,27,84,22,99,4,3,13,246,61,147,65,136,0,11,37,451,115,211,155,216,0,14,52,764,110,166,125,233,5,19,49,705,44,76,80,187,0,14,36,436,357,737,467,935,35,60,207,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,15,9,7,6,37,13,76,23,33,10,3,4,165,40,127,33,46,3,7,6,266,82,230,106,72,9,8,14,520,96,272,179,94,9,45,34,726,74,155,142,101,17,29,28,551,22,52,51,38,5,34,37,238,332,911,550,391,63,130,134,2506,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,11
505011077,7,76,59,120,26,5,42,329,113,217,88,261,18,11,75,778,111,192,108,207,8,8,74,709,83,158,105,209,7,12,69,653,56,122,103,311,0,11,71,684,62,102,118,304,11,26,163,790,430,871,580,1445,88,84,515,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,10,0,9,0,5,4,26,0,0,5,38,21,0,3,73,6,81,54,94,14,8,14,278,128,313,106,130,13,13,23,730,135,276,119,118,12,24,19,701,115,171,143,131,10,18,21,607,92,134,154,126,14,37,44,598,45,118,117,71,18,35,227,620,524,1096,699,709,97,135,345,3608,0,0,0,0,0,0,7,7,0,0,0,0,0,0,18,18
505011078,3,61,16,59,12,0,8,165,37,144,39,168,3,4,30,430,84,230,106,263,4,11,48,742,98,150,99,215,9,13,53,631,58,145,119,251,5,12,48,641,78,121,172,384,4,22,96,869,359,846,550,1363,56,65,292,3535,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,7,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,21,0,0,3,27,11,0,0,46,0,57,23,49,3,5,3,143,62,193,74,85,3,6,10,433,141,340,131,116,7,12,17,760,100,219,128,119,17,35,33,645,76,147,147,113,14,35,25,558,38,136,130,93,10,65,138,609,422,1091,634,601,59,162,233,3196,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
505011079,5,61,9,65,3,0,18,161,35,116,43,163,4,3,33,397,68,162,109,219,4,9,55,625,95,165,111,193,4,13,46,635,90,145,105,251,4,12,47,652,69,130,140,288,9,17,63,731,366,777,521,1208,43,59,272,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,18,0,0,3,32,16,0,4,55,6,72,22,38,4,4,7,157,54,197,58,79,4,5,6,405,130,242,103,91,8,21,29,618,111,246,151,111,3,33,23,686,88,165,145,78,7,18,34,538,70,148,134,76,15,48,68,551,460,1072,612,495,62,140,176,3008,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,3
505011080,0,40,16,58,12,3,23,145,29,74,14,89,0,4,18,239,43,85,64,148,8,3,33,378,84,144,93,145,0,7,57,532,57,82,97,202,3,13,43,500,43,84,99,211,3,19,53,506,256,505,380,868,42,60,242,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,11,0,0,0,15,12,4,8,36,4,52,17,30,9,5,0,111,31,122,34,42,8,5,12,254,48,175,62,75,4,6,21,383,79,169,108,83,6,31,22,496,58,116,98,84,3,28,17,400,29,89,81,52,13,18,56,342,251,723,400,383,54,89,132,2034,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8
505011081,0,28,10,34,4,4,4,82,38,108,46,209,5,5,23,436,62,155,91,213,3,17,54,588,49,91,68,173,4,5,41,434,29,44,59,161,0,3,26,328,19,53,61,207,4,9,49,403,193,476,337,1020,32,41,206,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,13,0,0,0,12,8,0,4,27,5,22,11,25,4,0,6,81,68,232,75,79,7,5,17,482,110,260,100,88,11,14,19,593,64,133,73,75,0,28,19,397,37,89,79,70,6,21,25,329,27,66,81,40,4,32,55,307,303,796,428,395,44,102,137,2204,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
505011082,8,71,9,41,5,3,5,147,25,97,28,80,3,6,22,255,83,180,57,107,5,5,31,463,109,216,90,141,0,12,48,616,114,181,95,123,6,7,43,576,116,217,171,272,6,18,88,881,462,957,451,790,32,49,249,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,16,10,3,3,33,7,82,11,25,3,3,5,135,49,146,23,42,3,4,4,274,123,245,49,47,12,10,9,503,116,262,113,67,6,25,18,598,89,174,131,80,8,33,34,540,61,174,163,59,14,61,85,614,437,1071,500,340,49,137,165,2701,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8
505011083,0,43,38,64,5,9,9,161,29,95,25,102,0,3,22,277,66,141,75,135,6,3,30,459,95,126,108,157,4,9,35,527,58,117,87,259,5,10,29,563,39,92,104,221,0,17,40,516,282,609,439,988,33,46,171,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,15,0,0,8,26,15,3,0,59,3,64,25,36,12,4,8,152,49,139,41,49,7,8,4,304,85,216,79,104,6,13,17,522,95,168,109,115,10,21,19,531,66,136,136,106,12,37,34,523,24,90,78,40,4,37,67,346,326,817,478,472,71,118,154,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
