SA2_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
504031067,371,3,41,0,0,0,0,0,0,418,15,0,4,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,18,2284,7,47,0,0,0,0,0,0,2343,588,0,0,0,0,0,0,0,0,590,1387,4,0,0,0,0,0,0,0,1389,215,4,0,0,0,0,0,0,0,218,52,0,26,0,0,0,0,0,0,82,156,0,0,0,0,0,0,0,0,156,4,0,13,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,434,3,41,0,0,0,0,0,0,484,19,0,4,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,21,2444,7,47,0,0,0,0,0,0,2496
504031068,461,56,0,0,0,0,0,0,3,526,35,5,0,0,0,0,0,0,0,37,37,3,0,0,0,0,0,0,0,44,3665,221,14,0,0,0,0,0,8,3908,910,25,7,0,0,0,0,0,0,939,2319,132,7,0,0,0,0,0,5,2468,342,34,0,0,0,0,0,0,3,378,26,12,0,0,0,0,0,0,0,39,114,14,4,0,0,0,0,0,0,129,3,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,6,500,60,0,0,0,0,0,0,3,569,34,5,0,0,0,0,0,0,0,41,41,3,0,0,0,0,0,0,0,44,3805,230,12,0,0,0,0,0,8,4057
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,856,92,15,0,0,0,0,0,0,967,22,20,0,0,0,0,0,0,0,38,40,7,0,0,0,0,0,0,0,50,4710,340,24,0,0,0,0,0,0,5069,581,30,6,0,0,0,0,0,0,617,3326,198,8,0,0,0,0,0,0,3522,638,72,8,0,0,0,0,0,0,720,16,4,0,0,0,0,0,0,0,17,224,16,6,0,0,0,0,0,0,248,4,0,0,0,0,0,0,0,0,4,33,4,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,913,99,16,0,0,0,0,0,0,1026,22,20,0,0,0,0,0,0,0,38,45,7,0,0,0,0,0,0,0,53,4884,348,25,0,0,0,0,0,0,5260
504031299,377,27,11,0,0,0,0,0,0,413,22,0,0,0,0,0,0,0,0,22,30,4,0,0,0,0,0,0,0,35,3399,69,17,0,0,0,0,0,3,3485,372,5,0,0,0,0,0,0,0,375,2698,41,0,0,0,0,0,0,0,2737,249,14,11,0,0,0,0,0,0,274,33,11,0,0,0,0,0,0,0,39,107,3,0,0,0,0,0,0,0,113,6,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,412,32,11,0,0,0,0,0,0,449,23,0,0,0,0,0,0,0,0,24,35,4,0,0,0,0,0,0,0,37,3535,78,17,0,0,0,0,0,3,3623
504031300,1148,162,88,0,0,0,0,0,0,1394,27,32,0,0,0,0,0,0,0,58,60,15,0,0,0,0,0,0,4,75,5268,551,106,0,0,0,0,0,0,5930,802,260,11,0,0,0,0,0,0,1075,3371,83,8,0,0,0,0,0,0,3465,753,76,87,0,0,0,0,0,0,919,120,69,0,0,0,0,0,0,0,192,299,19,0,0,0,0,0,0,0,323,28,3,0,0,0,0,0,0,0,33,37,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,8,1255,176,96,0,0,0,0,0,0,1522,23,32,0,0,0,0,0,0,0,58,61,15,0,0,0,0,0,0,4,78,5517,564,112,0,0,0,0,0,0,6199
505011070,778,118,10,0,0,0,0,0,0,908,27,7,0,0,0,0,0,0,0,32,34,3,0,0,0,0,0,0,0,38,3705,350,33,0,0,0,0,0,0,4092,1008,76,7,0,0,0,0,0,0,1104,1897,143,13,0,0,0,0,0,0,2055,477,70,5,0,0,0,0,0,0,552,34,7,0,0,0,0,0,0,0,41,283,39,4,0,0,0,0,0,0,323,3,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,8,814,118,10,0,0,0,0,0,0,942,25,7,0,0,0,0,0,0,0,31,35,3,0,0,0,0,0,0,0,42,3786,353,33,0,0,0,0,0,0,4169
505011071,679,106,110,0,0,0,0,0,0,896,20,4,0,0,0,0,0,0,0,22,38,3,0,0,0,0,0,0,0,44,4341,225,159,0,0,0,0,5,0,4725,1161,49,8,0,0,0,0,0,0,1228,2473,57,45,0,0,0,0,0,0,2573,431,48,91,0,0,0,0,0,0,572,0,29,0,0,0,0,0,0,0,31,243,28,15,0,0,0,0,0,0,288,0,8,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,693,110,111,0,0,0,0,0,0,911,20,4,0,0,0,0,0,0,0,22,38,3,0,0,0,0,0,0,0,44,4378,222,163,0,0,0,0,5,0,4778
505011072,496,83,59,0,0,0,0,0,0,644,38,53,12,0,0,0,0,0,0,103,29,4,4,0,0,0,0,0,6,44,5048,347,98,0,0,0,0,0,6,5501,2160,109,9,0,0,0,0,0,0,2284,2350,93,12,0,0,0,0,0,0,2453,347,44,34,0,0,0,0,0,0,432,6,13,10,0,0,0,0,0,0,26,148,16,9,0,0,0,0,0,0,179,3,7,6,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,5,511,86,64,0,0,0,0,0,0,657,38,53,12,0,0,0,0,0,0,106,32,6,4,0,0,0,0,0,6,38,5087,349,99,0,0,0,0,0,6,5543
505011073,646,116,12,0,0,0,0,0,0,771,37,13,0,0,0,0,0,0,0,48,25,6,0,0,0,0,0,0,0,34,4669,399,26,0,0,0,0,0,0,5091,1798,129,9,0,0,0,0,0,0,1936,2195,138,6,0,0,0,0,0,0,2348,395,66,6,0,0,0,0,0,0,464,28,3,0,0,0,0,0,0,0,32,225,35,0,0,0,0,0,0,0,264,4,10,0,0,0,0,0,0,0,16,16,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,677,118,12,0,0,0,0,0,0,802,37,13,0,0,0,0,0,0,0,48,24,6,0,0,0,0,0,0,0,32,4734,404,26,0,0,0,0,0,0,5168
505011074,653,115,0,0,0,0,0,0,0,771,25,0,0,0,0,0,0,0,0,31,21,4,0,0,0,0,0,0,0,27,3496,383,9,0,0,0,0,0,0,3887,1092,124,4,0,0,0,0,0,0,1215,1739,140,0,0,0,0,0,0,0,1886,402,59,0,0,0,0,0,0,0,461,36,11,0,0,0,0,0,0,0,45,227,37,0,0,0,0,0,0,0,268,7,3,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,3,685,114,0,0,0,0,0,0,0,801,30,0,0,0,0,0,0,0,0,33,19,4,0,0,0,0,0,0,0,34,3571,386,9,0,0,0,0,0,0,3966
505011075,406,101,15,0,0,0,0,0,0,523,12,0,0,0,0,0,0,0,0,19,17,5,0,0,6,0,0,6,0,29,3483,327,82,0,6,0,0,6,4,3896,1586,140,41,0,0,0,0,0,0,1766,1490,88,18,0,0,0,0,0,0,1594,277,48,9,0,0,0,0,0,0,335,0,14,0,0,0,0,0,0,0,21,120,34,10,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,413,98,15,0,0,0,0,0,0,531,16,0,0,0,0,0,0,0,0,17,17,5,0,0,6,0,0,6,0,29,3523,323,82,0,6,0,0,6,4,3941
505011076,235,0,0,0,0,0,0,0,0,242,21,0,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,28,3008,31,24,4,0,0,0,4,0,3069,991,16,14,3,0,0,0,3,0,1024,1767,14,7,0,0,0,0,0,0,1790,178,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,246,21,0,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,28,3041,31,24,4,0,0,0,4,0,3102
505011077,665,441,574,0,0,0,12,12,7,1694,22,8,9,0,0,0,0,0,0,42,25,28,17,0,0,0,0,0,0,70,3637,735,843,0,0,0,13,13,11,5239,1262,131,99,0,0,0,0,0,0,1489,1699,130,146,0,0,0,0,0,0,1983,424,272,455,0,0,0,6,6,7,1162,32,73,16,0,0,0,0,0,0,122,199,82,96,0,0,0,5,5,0,385,9,12,0,0,0,0,0,0,0,24,12,3,13,0,0,0,5,5,0,26,7,5,5,0,0,0,0,0,0,8,680,450,580,0,0,0,11,11,5,1734,22,8,9,0,0,0,0,0,0,42,27,28,17,0,0,0,0,0,0,73,3687,750,855,0,0,0,16,16,11,5312
505011078,397,143,0,4,0,0,0,8,0,553,22,136,0,0,0,0,0,3,0,164,20,13,0,5,0,0,0,9,0,42,4001,657,3,83,4,0,0,85,4,4749,1644,208,4,71,0,0,0,72,0,1923,1948,158,0,0,0,0,0,0,0,2101,266,57,0,0,0,0,0,0,0,329,0,21,0,0,0,0,0,0,0,21,147,40,0,0,0,0,0,0,0,190,3,17,0,0,0,0,0,0,0,20,3,3,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,8,421,143,0,4,0,0,0,8,0,569,22,136,0,0,0,0,0,3,0,164,20,17,0,5,0,0,0,9,0,46,4051,660,3,83,4,0,0,85,4,4808
505011079,456,91,5,0,0,0,0,0,0,551,20,11,0,0,0,0,0,0,0,29,21,10,0,0,0,0,0,0,0,25,3703,333,12,0,0,0,0,0,0,4049,1510,131,0,0,0,0,0,0,0,1643,1723,94,5,0,0,0,0,0,0,1820,292,56,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,156,31,5,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,468,92,5,0,0,0,0,0,0,565,20,11,0,0,0,0,0,0,0,29,20,10,0,0,0,0,0,0,0,30,3736,334,12,0,0,0,0,0,0,4088
505011080,290,27,0,0,0,0,0,0,0,320,16,3,0,0,0,0,0,0,0,20,32,4,0,0,0,0,0,0,0,33,2556,108,5,0,0,0,0,0,0,2677,1060,55,6,0,0,0,0,0,0,1119,1193,25,0,0,0,0,0,0,0,1211,210,20,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,80,7,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,296,29,0,0,0,0,0,0,0,326,16,5,0,0,0,0,0,0,0,19,32,4,0,0,0,0,0,0,0,33,2589,107,5,0,0,0,0,0,0,2703
505011081,437,74,4,0,0,0,0,0,0,503,30,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,22,2915,233,8,0,0,0,0,0,0,3158,964,71,0,0,0,0,0,0,0,1036,1498,88,5,0,0,0,0,0,0,1595,260,34,0,0,0,0,0,0,0,292,13,3,0,0,0,0,0,0,0,18,174,24,4,0,0,0,0,0,0,207,0,5,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,453,75,4,0,0,0,0,0,0,526,29,0,0,0,0,0,0,0,0,28,22,0,0,0,0,0,0,0,0,22,2967,239,8,0,0,0,0,0,0,3215
505011082,211,107,67,0,0,0,0,0,0,382,15,7,0,0,0,0,0,0,0,24,23,6,38,0,0,0,0,0,0,67,2887,498,168,0,0,0,0,0,0,3555,1442,237,55,0,0,0,0,0,0,1732,1217,135,12,0,0,0,0,0,0,1370,134,54,21,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,82,54,35,0,0,0,0,0,0,165,0,3,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,212,109,67,0,0,0,0,0,0,388,15,7,0,0,0,0,0,0,0,24,27,6,38,0,0,0,0,0,0,67,2913,500,170,0,0,0,0,0,0,3584
505011083,279,35,0,0,0,0,0,0,0,313,16,7,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,24,3104,243,4,0,0,0,4,4,0,3356,1287,156,0,0,0,0,0,0,0,1446,1528,39,0,0,0,0,0,0,0,1570,189,18,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,88,13,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,286,37,0,0,0,0,0,0,0,324,16,7,0,0,0,0,0,0,0,25,18,0,0,0,0,0,0,0,0,23,3134,245,4,0,0,0,4,4,0,3386
505021084,713,968,11,0,0,0,0,0,0,1684,44,67,0,0,0,0,0,0,0,105,38,39,0,0,0,0,0,0,0,79,4172,2270,26,0,0,0,0,0,3,6470,1802,442,10,0,0,0,0,0,0,2250,1608,771,12,0,0,0,0,0,0,2389,398,476,3,0,0,0,0,0,0,880,25,227,0,0,0,0,0,0,0,253,274,248,0,0,0,0,0,0,0,514,4,24,0,0,0,0,0,0,0,34,31,17,0,0,0,0,0,0,0,51,8,12,0,0,0,0,0,0,0,15,740,997,11,0,0,0,0,0,0,1745,40,64,0,0,0,0,0,0,0,111,41,40,0,0,0,0,0,0,0,80,4235,2318,26,0,0,0,0,0,3,6580
505021085,1920,963,113,0,0,0,0,0,5,3003,54,19,3,0,0,0,0,0,0,80,133,33,0,0,0,0,0,0,0,169,5303,1715,180,0,0,0,0,0,9,7204,1236,173,12,0,0,0,0,0,0,1419,2030,536,50,0,0,0,0,0,0,2622,1098,415,63,0,0,0,0,0,4,1571,207,365,31,0,0,0,0,0,0,604,534,160,13,0,0,0,0,0,4,713,34,35,0,0,0,0,0,0,0,73,167,34,4,0,0,0,0,0,0,203,28,10,0,0,0,0,0,0,0,35,2063,1020,113,0,0,0,0,0,5,3195,54,19,3,0,0,0,0,0,0,80,137,41,0,0,0,0,0,0,0,178,5520,1788,180,0,0,0,0,0,9,7496
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,1017,1459,169,0,0,0,0,0,6,2649,37,46,11,0,0,0,0,0,0,101,33,39,3,0,0,0,0,0,0,71,3959,3396,270,0,0,0,0,0,0,7620,1148,648,15,0,0,0,0,0,0,1818,1740,1205,75,0,0,0,0,0,0,3012,566,791,94,0,0,0,0,0,0,1445,180,376,59,0,0,0,0,0,0,617,274,269,26,0,0,0,0,0,6,565,6,35,0,0,0,0,0,0,0,46,21,19,0,0,0,0,0,0,0,44,0,5,0,0,0,0,0,0,0,12,1058,1498,177,0,0,0,0,0,6,2733,38,47,11,0,0,0,0,0,0,100,33,38,4,0,0,0,0,0,0,80,4016,3442,272,0,0,0,0,0,0,7740
505021089,693,276,17,5,0,0,0,10,0,991,91,55,118,0,0,0,0,3,0,270,48,9,6,0,0,0,0,0,0,60,6566,794,213,40,7,6,0,48,3,7623,2832,224,50,33,0,3,0,37,0,3150,2936,221,15,0,0,0,0,8,0,3184,424,134,4,0,0,0,0,0,0,572,29,43,0,0,0,0,0,0,0,70,216,69,0,0,0,0,0,0,0,286,5,26,4,0,0,0,0,0,0,33,36,4,0,3,0,0,0,3,0,44,0,6,0,0,0,0,0,0,0,3,714,283,17,5,0,0,0,10,0,1019,93,55,118,0,0,0,0,3,0,274,48,9,6,0,0,0,0,0,0,60,6617,801,213,40,7,6,0,52,3,7684
505021090,1642,1898,26,0,0,0,0,0,7,3578,38,42,0,0,0,0,0,0,0,85,56,49,0,0,0,0,0,0,3,108,4186,3728,59,0,0,0,0,0,13,7974,1016,473,7,0,0,0,0,0,0,1497,1450,1274,19,0,0,0,0,0,0,2744,1010,1155,22,0,0,0,0,0,3,2191,181,320,0,0,0,0,0,0,0,495,425,346,6,0,0,0,0,0,0,778,9,69,0,0,0,0,0,0,0,80,75,69,0,0,0,0,0,0,0,152,15,14,0,0,0,0,0,0,0,29,1714,1969,26,0,0,0,0,0,7,3719,42,43,0,0,0,0,0,0,0,87,61,56,0,0,0,0,0,0,3,117,4284,3813,57,0,0,0,0,0,13,8165
505021091,3,0,97,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,105,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,92,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,97,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,111,0,0,0,0,0,0,112
505021092,632,1581,729,0,0,0,0,0,4,2938,17,44,10,0,0,0,0,0,0,77,32,34,18,0,0,0,0,0,7,96,2714,3581,1215,0,0,0,0,0,8,7524,839,752,202,0,0,0,0,0,4,1794,1206,1184,256,0,0,0,0,0,0,2649,402,1083,551,0,0,0,0,0,4,2038,37,61,15,0,0,0,0,0,0,114,193,414,150,0,0,0,0,0,0,760,4,5,6,0,0,0,0,0,0,16,9,34,20,0,0,0,0,0,0,58,5,8,0,0,0,0,0,0,0,9,653,1608,739,0,0,0,0,0,4,3002,19,44,10,0,0,0,0,0,0,76,32,38,18,0,0,0,0,0,7,94,2752,3627,1227,0,0,0,0,0,8,7622
505021093,426,847,402,0,0,0,0,0,0,1672,36,24,5,0,0,0,0,0,0,60,31,15,3,0,0,0,0,0,0,53,3492,1643,545,0,0,0,0,0,4,5681,1617,310,39,0,0,0,0,0,0,1958,1405,458,100,0,0,0,0,0,0,1961,278,496,302,0,0,0,0,0,0,1076,11,92,4,0,0,0,0,0,0,107,126,231,85,0,0,0,0,0,0,442,0,12,3,0,0,0,0,0,0,18,15,28,15,0,0,0,0,0,0,55,0,5,0,0,0,0,0,0,0,10,434,862,407,0,0,0,0,0,0,1707,36,24,5,0,0,0,0,0,0,60,33,21,3,0,0,0,0,0,0,53,3512,1668,552,0,0,0,0,0,4,5741
