SA2_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
504031056,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,4,0,4,3,9,0,0,0,0,0,0,0,0,0,0,7,29,8,4,6,49,0,0,0,47,17,3,15,84,0,58,21,135,34,9,15,280,50,170,81,370,21,14,47,761,43,154,89,289,16,17,35,637,44,101,96,329,11,20,31,634,56,123,138,438,4,26,38,822,47,94,94,268,7,18,63,586,246,706,517,1872,112,107,240,3804,0,0,0,0,0,0,22,19,0,0,0,0,0,0,9,9,0,0,0,0,0,0,45,49,0,0,0,0,0,0,45,45,0,0,0,3,0,0,47,45,0,0,0,3,0,0,46,48,0,0,0,0,0,0,40,41,0,0,3,3,0,0,253,262,0,0,0,48,17,3,38,107
504031057,0,0,0,3,3,0,5,11,0,0,0,9,0,0,5,14,0,0,0,19,0,0,0,25,0,0,0,7,0,0,0,8,0,0,0,5,0,0,0,7,0,0,3,8,0,0,0,7,0,0,0,3,0,0,0,3,0,3,14,50,0,0,14,82,0,3,3,38,34,0,13,94,9,66,37,136,30,9,24,307,96,261,182,426,35,18,47,1064,139,291,194,424,22,18,56,1142,43,155,120,329,15,21,37,710,16,75,99,301,5,19,28,552,23,69,73,252,5,21,54,493,330,914,713,1902,133,106,258,4358,0,0,0,0,0,0,15,15,0,0,0,0,0,0,19,19,0,0,0,0,0,0,93,93,0,0,0,0,0,0,75,75,0,0,0,0,0,0,54,56,0,0,0,0,0,0,51,51,0,0,0,6,0,0,30,28,0,0,6,8,0,0,325,331,0,3,3,40,32,0,34,115
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,6,0,0,3,12,0,0,6,25,0,0,0,17,17,0,11,41,0,27,13,50,14,0,8,106,8,29,15,139,4,0,13,218,11,12,20,121,4,3,8,176,4,23,33,157,3,0,12,227,11,8,28,134,10,3,8,199,6,23,22,125,0,4,19,195,41,123,132,734,48,15,77,1172,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,15,0,0,0,0,0,0,34,38,0,0,0,0,0,0,24,28,0,0,0,0,0,0,44,37,0,0,0,4,0,0,27,33,0,0,0,4,0,0,19,23,0,0,0,9,0,0,166,177,0,0,0,17,17,0,23,54
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,0,0,8,4,0,4,14,5,9,5,16,7,3,0,44,3,15,12,40,0,0,0,68,7,15,14,55,0,6,5,92,10,28,24,115,0,6,6,187,18,28,20,94,4,8,6,172,8,28,29,58,0,3,14,150,42,122,110,385,12,25,34,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,13,13,0,0,0,0,0,0,25,25,0,0,0,0,0,0,17,17,0,0,0,0,0,0,16,16,0,0,0,0,0,0,84,84,0,0,0,6,4,0,6,20
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,18,0,0,4,27,0,0,0,11,6,5,3,20,0,8,3,16,0,0,0,39,29,91,29,140,5,4,9,302,43,72,39,127,0,3,18,304,35,41,37,91,0,4,12,219,9,38,29,104,4,3,5,190,23,41,34,108,0,8,12,224,133,302,176,595,20,24,65,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,21,22,0,0,0,0,0,0,25,23,0,0,0,0,0,0,11,11,0,0,0,0,0,0,16,14,0,0,0,0,0,0,15,15,0,3,0,3,0,0,89,96,0,0,0,13,6,5,7,29
504031062,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,12,0,0,3,17,0,0,0,4,0,0,0,11,0,0,0,7,0,0,4,7,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,32,3,0,12,54,0,0,0,24,19,6,9,58,6,37,13,66,13,4,11,151,56,155,74,285,26,6,24,626,105,196,130,253,7,12,26,731,48,95,93,190,5,6,25,461,24,64,48,173,9,8,25,338,20,38,28,166,0,13,33,305,256,584,387,1152,76,54,156,2671,0,0,0,0,0,0,11,11,0,0,0,0,0,0,24,24,0,0,0,0,0,0,53,54,0,0,0,0,0,0,44,44,0,0,0,0,0,0,54,52,0,0,0,0,0,0,24,21,0,0,0,0,0,0,33,33,0,0,0,0,0,0,241,248,0,0,0,25,14,4,25,73
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,10,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,15,4,0,7,27,0,0,0,13,3,0,0,18,0,8,6,36,6,5,0,64,18,37,25,96,3,0,14,193,17,32,29,109,9,0,18,213,18,39,35,117,0,3,12,221,9,24,20,121,6,4,18,211,10,24,40,127,0,9,16,232,73,167,158,621,25,30,74,1146,0,0,0,0,0,0,9,9,0,0,0,0,0,0,7,7,0,0,0,0,0,0,17,22,0,0,0,0,0,0,18,18,0,0,0,0,0,0,19,21,0,0,0,0,0,0,20,20,0,0,0,0,0,0,22,24,0,0,0,3,0,0,113,116,0,0,0,13,3,0,9,23
504031066,0,0,0,0,0,0,3,3,0,0,4,7,0,0,6,15,0,0,4,15,3,0,0,22,0,0,0,9,3,0,0,13,0,0,0,6,0,0,0,11,0,0,0,3,0,0,4,3,0,0,0,0,0,0,4,4,0,5,10,30,9,0,15,71,0,0,0,20,9,0,5,38,0,21,16,74,29,4,4,149,47,130,66,235,18,13,23,536,79,112,81,182,8,6,26,486,43,96,65,176,10,9,22,407,40,59,54,179,0,10,25,367,41,68,56,185,7,16,137,503,243,478,341,1052,86,57,233,2484,0,0,0,0,0,0,13,13,0,0,0,0,0,0,39,38,0,0,0,0,0,0,67,67,0,0,0,0,0,0,71,71,0,0,0,0,0,0,68,68,0,0,0,0,0,0,61,61,0,0,0,0,0,0,55,58,0,0,0,3,0,0,366,366,0,0,0,24,9,0,22,55
504031067,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,6,0,0,0,11,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,3,0,0,32,0,0,0,18,17,0,6,40,0,14,9,46,10,0,11,91,13,46,26,175,8,6,20,294,23,51,37,152,4,5,16,288,19,42,42,142,6,10,14,263,6,31,51,137,0,9,10,245,9,19,27,92,0,4,21,173,70,203,181,770,49,34,84,1396,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,28,28,0,0,0,0,0,0,19,19,0,0,0,0,0,0,23,27,0,0,0,0,0,0,10,14,0,0,0,0,0,0,20,20,0,0,0,0,0,0,114,114,0,0,0,18,17,0,4,42
504031068,0,0,0,4,5,0,0,3,0,0,0,3,0,0,0,5,0,4,0,12,0,0,0,16,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,12,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,37,5,0,0,43,0,0,0,35,20,4,14,66,3,26,22,79,10,4,4,154,22,69,55,241,11,6,11,416,54,103,121,275,9,8,28,597,54,112,109,266,3,12,23,581,49,79,105,222,0,3,16,479,40,89,73,184,8,12,28,431,219,470,492,1299,57,49,129,2723,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,29,35,0,3,0,0,0,0,48,50,0,0,0,0,0,0,48,54,0,0,0,0,0,0,28,27,0,0,0,0,0,0,14,14,0,4,0,5,0,0,196,201,0,0,0,35,23,4,18,82
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,6,5,18,0,0,0,21,0,0,4,10,0,0,0,16,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,7,37,4,0,3,58,0,0,0,33,19,7,4,64,0,24,17,100,29,4,13,193,43,121,118,488,27,14,22,835,92,233,198,404,6,22,31,987,53,115,114,257,6,17,25,582,17,55,60,158,3,11,6,311,17,23,29,151,3,13,25,256,223,566,536,1580,93,92,136,3220,0,0,0,0,0,0,7,7,0,0,0,0,0,0,17,17,0,0,0,0,0,0,48,48,0,0,0,0,0,0,75,79,0,0,0,0,0,0,49,49,0,0,0,0,0,0,17,20,0,0,0,0,0,0,14,14,0,0,4,4,0,0,225,230,0,0,0,34,27,7,14,79
504031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,14,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,28,0,3,5,40,0,0,5,23,12,0,7,43,3,19,23,96,12,6,3,161,58,205,156,386,27,10,31,872,95,203,135,258,12,16,29,758,26,71,68,176,5,8,12,361,9,30,28,105,0,7,8,194,11,22,24,81,0,11,8,160,197,546,443,1130,64,65,104,2549,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,3,0,0,51,51,0,0,0,0,0,0,39,39,0,0,0,0,0,0,25,25,0,0,0,0,0,0,12,10,0,0,0,0,0,0,10,10,0,0,0,7,0,0,150,151,0,0,5,23,12,0,15,52
504031300,0,0,0,7,0,0,0,7,0,0,0,11,5,0,0,13,0,0,0,17,0,0,5,21,0,5,0,9,0,0,0,14,0,0,0,4,0,4,0,14,0,0,0,5,0,0,3,11,0,0,0,0,0,0,0,6,0,4,6,58,11,4,11,91,0,0,4,49,31,4,10,97,0,35,21,122,29,7,24,236,29,95,87,377,20,15,30,650,73,145,166,433,24,18,40,897,50,120,110,373,7,18,44,727,26,66,61,236,12,11,12,428,26,40,73,246,3,10,58,453,206,501,525,1837,119,83,215,3487,0,0,0,0,0,0,36,35,0,0,0,0,0,0,22,28,0,0,0,0,0,0,90,90,0,0,0,0,0,0,84,85,0,0,0,0,0,0,84,80,0,0,0,0,0,0,43,44,0,0,0,0,0,0,31,31,0,0,0,6,0,0,391,395,0,0,4,58,30,4,44,137
505011070,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,4,5,0,0,3,6,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,3,0,4,22,0,0,4,17,11,4,6,36,4,22,12,62,9,0,3,112,48,154,62,359,4,7,21,671,53,111,79,330,7,13,24,621,28,69,50,199,3,9,23,383,18,47,42,192,0,5,7,313,18,50,64,217,0,15,36,394,174,458,312,1380,43,60,121,2539,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,12,0,0,0,0,0,0,41,41,0,0,0,0,0,0,31,38,0,0,0,0,0,0,21,21,0,0,0,0,0,0,9,18,0,0,0,0,0,0,20,20,0,0,0,3,0,0,145,154,0,0,4,17,11,4,12,47
505011071,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,24,0,0,5,41,24,0,7,80,5,67,16,111,17,9,8,226,37,148,64,248,14,13,17,537,73,130,94,264,4,9,16,589,90,184,142,337,3,20,29,815,72,112,142,343,0,14,15,704,32,68,78,262,3,12,36,486,309,721,536,1596,74,75,127,3433,0,0,0,0,0,0,11,11,0,0,0,0,0,0,13,13,0,0,0,0,0,0,33,32,0,0,0,0,0,0,38,37,0,0,0,0,0,0,60,63,0,0,0,0,0,0,21,27,0,0,0,0,0,0,23,26,3,0,0,3,0,0,205,210,0,0,5,41,24,0,20,91
505011072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,20,0,0,0,33,32,0,4,71,0,54,17,57,18,0,3,146,62,164,53,161,8,3,19,467,162,325,118,241,5,3,26,884,184,328,143,252,4,20,28,957,105,180,122,211,0,13,27,662,151,269,216,308,4,22,69,1039,662,1320,660,1266,73,67,181,4218,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,20,20,0,0,0,0,0,0,28,28,0,0,0,0,0,0,36,38,0,0,0,0,0,0,23,26,0,0,0,0,0,0,29,27,0,4,0,0,0,0,145,152,0,0,0,37,31,0,5,77
505011073,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,3,13,0,0,3,24,0,0,3,30,17,0,4,53,3,44,24,69,7,6,5,155,42,170,50,258,5,8,21,564,81,235,102,289,11,11,32,753,83,158,101,279,4,6,15,655,46,94,83,219,0,11,16,467,47,130,183,328,6,34,55,797,312,830,553,1467,60,77,151,3447,0,0,0,0,0,0,11,9,0,0,0,0,0,0,13,14,0,0,0,0,0,0,27,27,0,0,0,0,0,0,48,47,0,0,0,0,0,0,47,47,0,0,0,0,0,0,26,26,0,0,0,0,0,0,35,37,0,0,0,3,0,0,202,209,0,0,3,30,17,0,11,66
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,26,0,0,3,21,8,0,10,45,3,35,22,68,14,5,8,148,44,124,57,259,12,9,20,516,56,104,76,309,5,10,18,575,37,109,54,196,0,14,21,432,49,65,81,242,4,12,11,472,28,68,77,233,0,25,39,471,223,507,366,1328,38,77,124,2660,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,17,0,0,0,0,0,0,40,40,0,0,0,0,0,0,45,42,0,0,0,0,0,0,33,36,0,0,0,4,0,0,31,34,0,0,0,0,0,0,31,33,0,0,0,7,0,0,200,205,0,0,3,21,8,0,17,54
505011075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,8,10,0,0,0,13,0,0,4,23,13,0,5,43,6,64,13,50,8,6,0,150,33,111,34,120,3,0,9,313,74,172,75,139,3,16,13,491,119,224,91,172,0,11,18,635,123,197,110,200,6,13,23,670,77,163,159,266,3,26,47,749,441,932,486,973,35,72,109,3047,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,11,0,0,0,0,0,0,24,30,0,0,0,0,0,0,23,23,0,0,0,0,0,0,20,20,0,0,0,0,0,0,23,25,0,0,0,0,0,0,24,23,0,5,0,3,0,0,133,142,0,0,4,23,13,0,10,47
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,4,28,11,0,3,42,3,58,13,42,10,0,8,138,27,84,22,93,4,3,7,236,61,147,65,133,0,11,16,433,115,210,156,216,0,14,24,734,106,166,125,234,5,19,24,673,40,76,80,183,0,14,24,416,359,742,466,921,35,60,99,2677,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,18,18,0,0,0,0,0,0,26,26,0,0,0,0,0,0,27,27,0,0,0,0,0,0,12,13,0,0,0,3,0,0,99,104,0,0,4,28,11,0,11,52
505011077,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,22,0,0,3,31,16,0,0,57,7,74,59,118,26,5,15,304,113,217,82,263,21,11,22,723,111,191,108,207,8,8,26,660,83,163,105,207,8,13,24,595,56,124,103,305,0,11,15,621,62,102,116,301,11,26,108,722,430,863,581,1432,86,78,213,3690,0,0,0,0,0,0,17,17,0,0,0,0,0,0,24,24,0,0,0,0,0,0,52,52,0,0,0,0,0,0,44,44,0,0,0,0,0,0,49,51,0,0,0,5,0,0,51,53,0,0,0,0,0,0,60,64,0,0,0,8,0,0,293,304,0,0,3,31,16,0,18,70
505011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,21,0,0,0,18,19,0,3,47,3,61,16,61,12,0,0,161,37,144,39,168,3,4,14,411,80,230,101,262,4,11,24,714,96,146,99,210,9,13,18,587,62,139,120,251,5,12,22,607,74,121,171,382,4,22,58,826,353,840,543,1356,55,65,139,3347,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,19,19,0,0,0,0,0,0,27,27,0,0,0,0,0,0,36,38,0,4,0,0,0,0,31,35,0,0,0,0,0,0,38,44,3,6,0,3,0,0,154,167,0,0,0,18,22,0,10,51
