SA2_CODE_2021,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
509021244,13,678,5,702,8,194,5,206,17,603,0,620,0,104,0,108,4,71,0,75,0,5,0,4,0,45,224,277,47,1702,237,1989,14,786,4,809,7,213,0,222,9,468,0,481,3,80,4,85,0,57,0,55,0,0,0,0,3,37,177,220,42,1641,188,1876,35,1470,15,1515,14,411,9,432,22,1066,6,1099,5,184,4,188,4,131,0,134,0,5,0,0,3,84,409,496,83,3342,431,3866
509021245,18,811,7,830,9,180,0,186,20,628,4,656,3,135,8,144,5,99,0,107,0,0,0,0,9,58,225,287,62,1908,241,2207,18,946,6,978,7,200,0,209,27,525,3,561,9,93,0,100,4,64,0,73,0,7,0,7,8,52,168,234,70,1898,194,2154,37,1761,13,1807,13,374,3,395,46,1158,10,1221,8,229,8,247,12,171,0,177,0,7,0,6,17,108,391,515,129,3804,432,4362
509031246,6,564,5,576,5,128,0,134,29,402,0,430,7,89,0,97,7,77,0,85,4,4,0,4,4,26,117,153,67,1291,129,1486,9,543,3,562,8,143,5,150,47,343,3,388,7,77,0,81,9,45,0,54,0,3,0,3,5,26,117,147,88,1178,128,1394,22,1112,10,1140,16,270,0,289,69,747,8,821,11,165,0,177,12,120,6,136,4,7,0,9,13,53,236,301,148,2473,260,2883
509031247,7,779,0,783,0,141,0,143,16,434,3,457,7,80,0,94,3,65,0,71,0,3,0,3,0,41,206,250,44,1540,217,1796,21,772,0,791,4,145,0,153,18,299,3,316,8,50,0,54,0,30,0,34,0,4,0,3,0,24,164,194,53,1320,177,1553,27,1549,6,1580,3,284,0,292,37,731,6,774,20,127,5,146,7,96,0,101,0,8,0,8,4,66,371,438,98,2860,391,3347
509031248,10,325,0,338,5,101,0,107,10,280,0,292,0,46,0,47,0,32,0,32,0,0,0,0,0,28,98,121,24,810,102,936,10,361,4,378,9,108,3,119,7,227,0,231,0,45,3,45,0,19,0,19,0,4,0,4,0,19,71,96,27,780,83,895,20,686,11,715,11,208,4,226,18,503,5,524,0,91,5,91,4,47,0,55,0,4,0,4,3,47,165,217,56,1588,189,1833
509031249,26,623,4,653,10,172,7,188,22,413,4,441,3,88,0,94,11,70,0,77,0,15,0,16,0,62,157,225,80,1440,172,1697,28,742,6,777,13,199,0,212,25,361,6,395,12,81,3,89,4,63,3,63,0,11,0,11,4,62,138,207,77,1517,159,1753,47,1361,15,1424,21,370,5,397,46,778,17,839,13,169,4,182,12,132,0,148,0,19,0,24,9,127,296,432,150,2956,336,3445
509031250,10,788,4,804,4,170,7,177,17,541,3,562,5,136,0,138,0,85,3,87,0,8,0,8,0,31,190,226,42,1758,209,2006,11,876,0,887,3,193,0,197,12,451,9,470,7,77,0,83,0,32,0,36,0,3,0,3,0,35,193,232,33,1665,206,1903,20,1666,12,1693,12,362,9,377,29,990,10,1032,10,213,3,225,0,113,6,120,0,12,0,12,3,70,383,454,75,3421,414,3914
510011262,357,1970,10,2339,145,394,5,537,278,784,12,1076,65,123,4,187,42,72,0,112,18,13,0,33,114,82,682,880,1019,3442,709,5169,457,2728,10,3193,193,326,3,522,259,538,3,799,75,66,0,148,46,40,0,85,12,15,0,27,92,74,730,902,1143,3781,751,5671,814,4700,22,5533,333,715,6,1061,535,1326,16,1875,145,188,4,332,91,109,0,195,37,28,0,65,211,157,1413,1781,2157,7225,1464,10842
510011263,289,404,5,693,231,79,0,310,517,224,4,738,151,37,3,197,162,27,0,188,50,7,0,61,80,31,359,471,1484,805,373,2660,343,528,3,871,309,88,0,394,429,123,5,558,124,19,0,139,117,10,0,130,50,0,0,48,77,15,403,497,1448,776,414,2636,630,930,3,1565,542,166,3,712,947,348,5,1298,282,56,0,338,278,36,0,312,100,11,0,112,154,38,770,962,2926,1574,788,5293
510011264,136,141,6,279,130,32,0,157,278,56,3,342,84,6,0,89,133,5,0,139,39,0,0,39,102,5,118,218,890,244,133,1265,191,161,3,361,160,21,4,180,345,29,3,369,80,4,4,87,107,0,0,110,31,0,0,32,86,3,98,192,1004,224,114,1334,326,305,14,642,283,53,4,339,614,84,12,709,164,5,4,178,241,9,0,245,68,0,3,73,188,9,209,414,1891,462,246,2605
510011265,167,828,10,1000,112,157,4,274,228,387,5,624,72,83,0,155,90,49,0,143,17,7,0,26,71,39,458,569,756,1549,482,2778,185,1067,10,1263,162,136,7,297,274,236,4,512,93,42,0,131,81,9,0,88,20,3,0,24,80,18,446,541,887,1505,466,2859,350,1894,18,2268,274,291,9,570,505,618,8,1136,160,120,4,282,169,59,0,227,30,14,0,44,147,56,902,1102,1640,3053,944,5637
510011266,127,156,0,282,87,31,0,126,151,68,5,217,29,16,0,46,28,13,0,42,8,0,4,11,26,10,69,104,452,298,78,828,160,206,0,366,106,24,0,135,138,50,8,188,28,9,0,41,23,5,0,28,4,0,0,4,23,3,67,91,484,298,72,857,285,363,0,653,194,59,4,256,285,112,5,409,51,27,0,82,58,16,0,71,14,0,4,15,47,15,137,205,939,591,152,1682
510021267,154,1083,11,1245,81,284,0,368,155,471,4,628,44,66,0,108,52,14,0,66,19,12,0,28,23,53,1450,1525,521,1985,1467,3975,149,421,0,569,81,64,0,144,93,83,0,182,40,13,0,52,51,5,0,56,17,9,0,28,18,19,320,359,450,610,322,1382,313,1500,14,1821,160,348,0,504,248,557,4,811,80,80,0,158,104,24,0,129,34,16,0,56,35,66,1773,1881,970,2597,1792,5355
510021268,61,633,5,693,34,178,5,216,38,303,0,342,14,43,0,55,4,13,0,18,0,5,0,5,4,19,185,205,155,1189,195,1543,72,724,3,807,27,121,0,153,38,187,0,230,8,19,0,26,4,12,0,13,0,7,0,7,4,22,167,195,158,1091,173,1424,139,1358,9,1503,61,300,5,367,83,489,0,567,14,64,0,79,6,23,0,35,0,11,0,11,15,39,350,401,314,2281,372,2963
510021269,49,722,4,776,19,202,0,220,28,329,3,354,5,42,0,43,8,16,0,25,0,4,0,7,7,8,247,268,113,1324,255,1692,38,832,4,874,21,109,0,127,28,201,0,229,5,13,0,16,4,10,0,12,0,0,0,3,4,10,215,228,93,1172,221,1488,87,1562,3,1653,37,307,0,343,55,527,3,583,9,51,0,55,5,28,0,39,4,8,0,9,15,17,464,493,210,2496,474,3183
510021270,217,1439,14,1665,142,403,0,552,213,699,6,922,58,118,6,183,31,50,0,82,14,15,0,29,46,52,725,818,727,2772,746,4244,261,1546,9,1815,133,261,0,399,234,425,3,660,63,67,0,129,40,54,0,90,12,17,0,28,83,25,506,614,820,2389,526,3731,476,2982,15,3480,276,662,4,949,448,1122,7,1579,124,186,3,309,70,103,0,177,19,31,0,57,127,74,1234,1430,1546,5164,1272,7977
510031271,98,1173,7,1271,44,372,0,414,94,607,0,706,15,61,0,81,16,29,0,50,3,21,0,26,10,43,740,793,280,2307,752,3338,109,1010,6,1127,39,190,0,226,56,307,5,365,5,38,0,45,13,22,0,32,6,9,0,15,13,23,369,406,241,1595,379,2222,202,2186,13,2405,74,558,0,637,150,917,7,1068,24,102,0,124,29,46,0,78,13,30,0,38,28,68,1110,1198,521,3905,1128,5553
510031272,168,2769,9,2943,86,646,4,737,127,1156,6,1293,31,150,0,179,20,48,3,73,3,13,0,22,10,69,1065,1137,446,4856,1082,6376,179,3047,15,3238,102,436,0,535,129,683,4,810,22,83,0,108,9,49,0,55,4,11,0,12,26,41,796,868,460,4347,819,5631,344,5809,22,6183,184,1086,6,1279,252,1843,3,2099,51,234,0,287,29,97,3,125,5,28,0,35,31,108,1862,2000,905,9205,1902,12007
510031273,94,628,3,724,55,224,0,280,224,375,4,599,35,49,0,82,42,22,0,61,21,9,0,26,19,35,545,599,483,1335,558,2373,72,622,3,696,48,119,0,168,109,193,3,308,34,22,0,54,31,9,5,40,5,0,0,4,6,16,248,272,301,976,256,1540,168,1242,7,1420,103,346,0,451,331,568,5,905,61,68,5,138,72,28,4,100,17,9,0,31,29,52,792,871,791,2312,807,3915
511011274,37,1639,8,1682,21,524,9,554,64,1255,8,1327,11,246,4,262,10,162,0,178,0,10,0,10,8,121,476,603,151,3957,506,4614,71,2067,20,2154,36,574,5,616,48,973,12,1028,8,216,0,225,8,144,0,156,0,11,0,14,5,101,405,516,174,4086,445,4707,105,3704,27,3833,52,1099,20,1169,109,2229,16,2355,24,459,4,485,20,311,6,330,0,19,0,24,15,222,884,1121,328,8042,953,9323
511011275,9,674,3,687,8,174,0,181,9,420,3,436,3,87,5,93,0,51,0,54,0,0,0,0,6,38,180,225,40,1446,188,1672,16,716,0,727,10,157,0,161,13,253,3,270,4,59,0,65,0,27,0,30,0,0,0,5,4,26,121,152,46,1242,132,1412,23,1390,6,1413,15,328,0,346,22,678,10,707,8,145,5,152,0,84,0,87,0,4,0,3,10,66,301,377,87,2689,313,3085
511021276,53,533,7,589,32,174,0,209,76,428,6,507,36,93,0,131,27,102,0,123,3,19,0,21,31,41,358,424,252,1381,372,2007,62,620,9,690,56,147,0,199,104,300,8,405,33,53,0,91,31,65,0,98,6,14,0,27,31,30,290,353,326,1233,304,1861,112,1152,12,1277,86,317,8,402,180,726,10,913,66,150,0,217,53,162,0,221,14,34,0,44,63,71,646,780,574,2612,678,3868
511021277,25,775,3,810,21,200,5,223,44,454,4,499,11,90,0,102,16,36,0,51,0,6,0,6,9,41,193,250,122,1607,209,1939,21,988,5,1018,19,147,0,166,27,330,0,354,6,45,0,53,0,29,0,29,4,0,0,3,4,32,161,199,71,1568,177,1819,44,1770,10,1827,37,346,3,386,65,786,6,855,17,130,0,152,16,58,0,74,3,5,0,11,17,76,361,447,195,3177,379,3752
511031278,73,786,0,866,32,313,9,354,154,849,7,1012,20,136,0,155,30,58,0,90,18,16,0,32,17,54,461,528,347,2211,479,3039,49,849,6,907,32,247,0,283,86,554,5,641,18,98,0,112,13,57,0,70,0,6,0,14,12,35,341,391,215,1853,355,2422,120,1645,9,1778,67,563,8,636,239,1401,9,1654,36,234,4,273,45,117,0,161,22,24,0,44,25,92,798,918,561,4067,835,5457
511031279,80,2151,8,2234,37,629,5,671,80,1248,8,1337,28,209,4,237,20,106,0,127,5,23,0,22,51,130,431,614,299,4488,457,5245,71,2341,3,2423,28,464,0,496,86,908,6,1004,19,134,0,165,8,106,0,117,7,18,3,26,63,113,337,520,287,4086,360,4739,157,4491,16,4657,66,1092,4,1164,166,2155,13,2340,51,343,7,399,25,218,0,247,6,41,3,45,121,244,772,1133,589,8575,815,9985
511031280,44,1503,0,1548,19,350,0,373,47,804,7,854,10,121,0,131,5,60,0,65,3,8,0,12,4,47,212,267,134,2894,223,3248,54,1748,3,1804,21,313,0,336,48,580,0,630,3,74,0,79,6,58,0,71,0,4,0,7,5,35,178,217,144,2824,179,3150,91,3250,8,3353,39,665,0,706,93,1385,7,1483,17,194,0,207,14,119,0,133,3,19,0,18,12,87,389,485,280,5716,401,6395
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,30,479,9,514,20,174,0,199,48,461,3,517,12,108,0,117,14,63,5,85,3,8,0,12,18,42,474,529,148,1338,491,1974,42,437,3,482,31,147,3,178,42,348,5,400,15,63,0,82,6,34,4,41,0,3,0,0,17,21,323,361,160,1056,337,1546,68,916,5,993,52,323,8,381,97,808,12,913,25,179,0,203,23,97,10,128,0,8,0,12,33,63,794,892,301,2397,827,3523
511031283,101,564,0,664,106,150,0,253,185,270,0,456,64,57,5,125,69,21,0,94,15,7,0,24,41,34,841,915,577,1105,846,2531,111,312,0,422,101,70,0,174,219,127,6,345,60,14,0,71,95,14,0,105,17,0,0,21,53,18,255,327,654,555,261,1470,211,878,4,1088,211,220,0,429,404,391,6,802,123,72,5,198,161,33,0,202,38,8,0,46,90,55,1096,1242,1231,1658,1106,3999
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,85,1608,9,1709,43,473,0,519,96,1149,8,1256,38,266,0,305,32,236,8,266,6,28,0,38,34,97,448,581,335,3863,480,4684,112,1974,8,2092,76,521,0,604,143,1097,15,1252,34,244,3,277,25,228,9,250,14,36,0,46,37,127,407,569,433,4213,449,5093,199,3579,19,3800,120,995,5,1123,238,2245,17,2511,76,504,3,585,52,458,10,518,16,65,0,85,68,228,860,1157,772,8082,924,9778
511041286,86,787,3,882,28,312,3,348,191,843,7,1041,24,141,0,169,25,126,0,156,10,12,0,29,22,51,332,402,395,2277,349,3020,102,995,7,1109,64,333,0,400,102,664,6,772,32,101,0,132,13,77,0,90,3,15,0,21,27,40,280,345,343,2225,300,2861,187,1785,12,1989,97,651,4,749,299,1505,14,1814,52,240,5,302,39,206,8,244,12,28,0,42,47,91,608,743,734,4502,651,5881
511041287,63,1045,4,1116,30,433,0,466,64,864,0,934,19,149,0,167,9,86,0,97,0,12,0,12,6,40,271,319,191,2631,282,3098,82,1428,7,1511,59,373,0,424,84,681,7,766,20,116,0,137,3,56,0,57,0,7,0,11,10,27,237,273,252,2683,248,3182,144,2470,12,2625,86,805,0,898,144,1545,9,1697,32,266,0,302,15,137,3,157,0,18,0,22,14,71,510,594,443,5311,525,6281
511041288,60,1608,0,1667,25,430,4,456,65,941,0,1010,4,144,0,147,8,105,0,111,3,13,0,13,4,36,251,293,168,3267,265,3703,79,2003,3,2092,32,474,3,514,53,800,0,855,7,127,0,138,10,87,0,97,3,25,0,26,16,48,194,255,194,3569,206,3972,142,3610,8,3758,55,906,3,967,117,1740,3,1867,10,269,0,281,13,186,3,205,4,41,0,41,20,84,445,548,366,6840,469,7674
511041289,6,430,3,442,10,168,0,175,14,447,3,464,4,119,4,122,0,76,0,75,0,0,0,0,3,43,173,225,39,1278,188,1507,17,564,5,577,9,187,0,198,23,409,6,438,4,77,0,81,6,51,0,51,0,3,0,3,0,40,135,169,48,1327,139,1525,27,994,3,1020,15,356,5,374,36,855,9,907,5,194,4,204,6,122,0,125,0,3,0,3,7,82,308,393,91,2610,331,3032
511041290,36,414,3,453,23,110,0,135,94,233,5,333,27,57,0,80,38,29,0,68,0,8,0,7,27,32,555,615,246,883,563,1691,63,240,5,310,33,55,0,91,99,90,0,192,10,23,0,35,20,13,0,40,3,0,0,3,36,16,259,315,272,447,267,986,107,651,3,765,56,164,0,225,194,326,3,528,41,83,0,120,60,43,0,100,4,8,0,14,63,49,818,924,521,1327,830,2675
511041291,27,582,0,607,9,151,0,153,23,430,0,458,9,89,0,92,11,61,0,79,0,0,0,5,5,36,315,351,77,1351,322,1753,28,549,3,582,15,137,0,152,26,310,0,339,5,56,0,61,4,34,4,39,0,0,0,0,6,27,222,260,78,1113,237,1434,55,1133,8,1189,19,288,0,311,53,744,9,798,12,145,0,157,15,95,8,119,0,3,0,9,12,61,540,610,160,2466,562,3185
511041292,31,725,10,757,18,227,0,248,37,709,10,753,21,153,4,173,7,106,0,115,0,10,0,10,6,47,324,381,104,1978,346,2430,21,870,10,899,19,237,0,261,38,486,5,528,11,88,3,101,11,74,0,83,0,5,0,6,7,34,282,330,113,1797,305,2212,50,1590,20,1658,36,469,4,509,69,1197,14,1285,27,241,3,268,19,174,0,195,0,16,0,16,16,84,609,709,216,3772,650,4641
597979799,5,138,0,139,3,33,0,38,0,63,0,59,0,9,0,13,0,0,0,0,0,3,0,3,0,8,191,197,7,256,193,453,0,33,0,30,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,3,38,19,61,9,167,0,173,3,34,0,38,0,66,0,61,0,11,0,16,0,0,0,0,0,3,0,3,0,8,214,226,9,289,218,515
599999499,39,952,5,994,17,216,0,231,62,546,3,617,20,109,5,137,13,56,0,78,4,12,0,10,592,855,711,2158,747,2752,731,4222,42,984,4,1030,22,184,0,205,37,370,5,410,18,71,0,90,9,33,0,36,5,9,0,14,455,350,407,1212,592,1997,417,3007,75,1937,6,2024,31,399,3,438,105,913,11,1024,40,176,12,225,27,87,0,117,5,24,0,30,1048,1207,1115,3375,1338,4747,1145,7225
