SA2_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
504031056,0,0,0,0,0,0,39,39,0,0,0,0,0,0,35,34,0,0,0,0,0,0,36,36,0,0,0,0,0,0,25,25,0,0,0,0,0,0,41,42,0,0,0,0,0,6,202,209,0,0,0,38,25,5,19,85,18,105,50,101,19,10,38,347,81,225,143,218,23,21,79,789,71,224,154,202,32,19,77,783,60,178,141,203,21,50,65,722,40,124,152,177,19,71,86,669,30,99,71,86,12,23,116,436,299,955,714,1027,140,204,483,3825,0,0,0,5,3,0,4,10,0,3,0,8,3,0,0,19,0,0,4,18,0,0,3,27,0,4,0,13,0,0,0,19,3,0,5,0,0,0,0,13,0,3,0,11,0,4,3,23,0,0,0,0,0,0,4,3,7,9,12,54,10,4,15,111,0,0,3,83,33,3,19,144,23,160,74,232,54,21,40,610,131,395,230,582,38,30,84,1491
504031057,0,0,0,0,0,0,67,66,0,0,0,0,0,0,44,48,0,0,0,0,0,0,22,30,0,0,0,0,0,0,33,39,0,0,0,0,0,0,33,37,0,6,0,4,0,0,246,255,0,0,5,45,26,9,32,126,14,108,58,132,19,8,37,376,167,440,204,302,31,35,146,1316,168,393,214,257,32,44,100,1198,67,176,149,193,27,40,76,715,40,111,101,128,14,30,83,507,22,71,62,60,9,24,124,367,471,1295,785,1116,155,188,597,4605,0,0,0,3,0,0,5,17,0,5,0,13,0,0,8,18,0,4,9,38,5,0,6,63,0,0,3,12,0,0,4,26,0,7,3,12,0,0,7,28,0,3,3,7,0,0,4,18,0,0,4,3,0,0,4,11,3,16,31,93,7,0,32,181,0,3,9,84,57,15,28,189,22,173,90,261,45,12,44,646,266,696,381,708,65,51,117,2280
504031058,0,0,0,0,0,0,19,19,0,0,0,0,0,0,19,18,0,0,0,0,0,0,30,30,0,0,0,0,0,0,19,18,0,0,0,0,0,0,8,16,0,0,0,0,0,0,111,121,0,0,0,17,9,0,11,40,0,25,8,40,16,0,18,103,20,49,35,111,13,6,22,243,13,59,40,92,7,9,23,245,17,60,56,82,3,16,46,275,16,41,50,40,8,13,33,199,5,26,26,30,0,6,48,142,69,259,211,408,56,42,202,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,6,0,0,6,22,0,0,5,39,0,0,0,32,28,3,11,71,0,55,21,81,25,0,15,200,26,74,50,247,17,7,18,441
504031060,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,15,15,0,0,0,0,0,0,12,12,0,0,0,0,0,0,10,10,0,0,0,0,0,0,57,62,0,0,3,4,4,3,6,21,0,9,3,9,3,0,4,32,11,22,14,13,9,0,3,71,17,54,17,30,7,6,12,146,31,49,43,39,10,9,27,201,18,27,39,28,5,6,24,148,10,24,25,10,4,10,29,114,92,185,149,142,31,30,109,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,0,0,0,18,0,0,3,20,8,0,4,32,4,16,10,27,5,3,0,71,16,32,24,55,9,0,0,130
504031061,0,0,0,0,0,0,11,11,0,0,0,0,0,0,15,15,0,0,0,0,0,0,16,16,0,0,0,0,0,0,15,17,0,0,0,0,0,0,13,13,0,0,0,0,0,0,75,71,0,0,0,7,3,6,0,17,0,18,10,30,4,0,10,74,34,147,56,78,8,4,23,349,72,145,42,73,10,6,25,373,33,63,48,60,10,14,23,244,17,41,37,45,5,20,27,195,17,33,46,28,3,10,41,173,174,455,239,329,38,65,141,1439,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,6,0,0,3,3,0,0,7,9,0,0,0,0,0,0,0,0,0,7,7,23,0,0,8,49,0,0,0,19,9,9,8,43,0,29,13,46,5,5,8,109,66,236,76,211,12,9,17,634
504031062,0,0,0,0,0,0,33,33,0,0,0,0,0,0,23,23,0,0,0,0,0,0,25,25,0,0,0,0,0,0,19,21,0,0,0,0,0,0,25,25,0,0,0,3,0,0,169,172,0,0,0,31,12,3,25,73,3,52,33,53,20,3,30,203,107,292,123,184,14,13,69,795,115,247,148,130,17,20,47,729,51,124,85,132,11,28,50,483,33,67,76,77,9,29,49,339,8,45,45,47,3,17,83,248,315,825,513,652,92,120,353,2879,0,0,0,4,4,0,4,10,0,0,0,9,0,0,3,16,0,0,7,37,0,0,4,43,0,0,0,9,0,0,5,19,0,6,3,12,0,0,3,25,0,0,0,5,0,0,8,12,0,0,0,0,0,0,0,7,0,7,16,73,4,3,24,131,0,0,0,48,27,10,18,108,10,95,47,111,32,9,28,329,159,444,197,446,33,18,53,1364
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,16,16,0,0,0,0,0,0,20,20,0,0,0,0,0,0,19,19,0,0,0,0,0,0,8,8,0,0,0,0,0,0,28,29,0,0,0,0,0,0,104,105,0,0,0,15,9,0,12,37,7,11,7,37,3,7,16,95,29,73,44,86,6,4,24,273,38,62,48,52,3,13,25,246,25,56,53,52,3,14,29,243,12,31,56,58,3,18,19,212,16,38,37,23,8,16,78,212,135,278,250,331,42,71,206,1314,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,10,4,0,3,21,0,5,0,8,0,0,0,12,0,4,0,0,0,0,3,10,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,3,0,4,11,28,4,0,15,64,0,0,0,22,10,0,4,39,8,25,10,73,13,9,3,143,47,110,66,182,11,7,20,443
504031066,0,0,0,0,0,0,51,51,0,0,0,0,0,0,44,44,0,0,0,0,0,0,49,47,0,0,0,0,0,0,32,28,0,0,0,0,0,0,55,55,0,3,4,0,3,0,266,272,0,0,8,23,11,0,16,62,3,31,40,92,27,3,45,236,62,185,91,143,21,8,77,600,74,145,92,110,17,13,61,519,59,131,106,101,8,27,75,508,54,86,83,74,6,25,65,401,25,88,78,57,11,28,296,592,287,673,495,609,107,110,648,2921,0,0,0,0,0,0,3,7,0,0,4,8,5,0,4,25,0,4,4,17,4,0,6,39,0,3,6,10,3,0,3,24,0,0,7,6,0,0,3,22,0,0,4,9,0,0,6,22,0,0,0,0,0,0,4,17,5,11,30,61,15,0,37,155,0,0,7,45,19,0,9,85,3,44,59,153,53,9,22,340,117,310,158,373,35,26,45,1060
504031067,0,0,0,0,0,0,20,20,0,0,0,0,0,0,9,13,0,0,0,0,0,0,7,16,0,0,0,0,0,0,12,10,0,0,0,0,0,0,17,16,0,0,0,4,0,0,74,78,0,0,0,13,15,0,8,44,6,16,13,48,7,0,10,105,18,87,44,124,14,7,31,318,40,60,70,95,11,19,17,307,24,70,79,104,6,23,25,325,21,35,53,67,6,14,28,217,9,23,28,27,3,17,40,146,123,285,285,473,62,84,164,1471,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,11,0,4,3,11,0,0,3,21,0,0,8,12,5,0,0,19,0,4,3,7,5,0,0,13,0,0,0,6,0,0,0,3,0,0,4,0,0,0,0,5,0,8,14,46,8,0,3,84,0,0,0,32,30,8,7,74,8,29,19,93,19,3,14,187,31,123,67,292,25,13,25,576
504031068,0,0,0,0,0,0,25,25,0,0,0,0,0,0,29,26,0,0,0,0,0,0,18,19,0,0,0,0,0,0,15,14,0,0,0,0,0,0,19,19,0,0,0,3,0,0,114,121,0,0,3,32,16,0,11,68,5,35,27,70,16,3,10,170,46,142,120,195,31,14,57,597,83,208,131,169,23,26,62,699,83,156,128,134,10,29,48,585,66,85,93,94,9,30,38,414,33,61,80,61,5,18,67,330,319,684,583,756,105,126,289,2863,0,0,0,5,3,0,0,9,0,0,0,4,0,0,0,8,0,4,8,25,0,0,5,42,0,0,0,14,0,4,0,16,0,0,0,14,0,0,0,23,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,4,9,9,9,64,4,8,8,112,0,0,3,62,35,4,19,122,11,62,49,148,24,6,9,305,68,215,170,418,37,18,37,963
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,43,43,0,0,0,0,0,0,27,27,0,0,0,0,0,0,18,24,0,0,0,0,0,0,10,15,0,0,0,0,0,0,4,4,0,0,0,3,0,0,134,141,0,0,3,34,19,3,31,82,9,62,34,134,23,13,25,298,122,374,188,355,35,30,80,1184,157,333,228,245,16,33,78,1089,57,138,175,155,19,43,54,653,29,49,84,77,10,10,37,297,12,28,35,41,7,14,52,197,384,991,759,1039,122,155,350,3805,0,0,0,3,0,0,0,9,0,0,0,12,0,0,0,13,4,10,7,23,3,3,0,51,0,4,6,16,0,0,0,26,0,3,5,3,0,0,0,15,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,4,7,17,23,58,9,5,7,127,0,0,8,68,36,7,12,126,7,86,55,227,51,14,30,476,162,487,306,829,58,46,60,1951
504031299,0,0,0,0,0,0,31,30,0,0,0,0,0,0,22,22,0,0,0,0,0,0,7,9,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,5,0,0,0,4,0,0,91,94,0,0,0,18,12,7,20,50,5,45,41,88,13,4,20,211,154,375,200,281,22,19,78,1112,104,235,122,153,7,25,57,709,38,99,79,81,8,13,24,338,10,40,44,54,4,13,31,194,10,19,12,14,0,10,26,85,320,813,492,686,61,84,250,2706,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,9,0,6,4,28,3,0,0,47,0,5,0,16,0,0,3,31,0,0,0,4,0,0,0,13,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,5,11,7,60,7,4,9,108,0,0,5,42,22,4,16,87,5,65,61,181,22,11,18,360,207,566,350,647,46,28,76,1919
504031300,0,0,0,4,0,0,74,79,0,0,0,0,0,0,77,77,0,0,0,0,0,0,56,59,0,0,0,0,0,0,26,26,0,0,0,0,0,0,40,40,0,0,0,0,0,0,324,329,0,0,3,51,30,5,30,125,8,62,49,160,30,12,34,346,72,241,156,295,40,26,120,952,87,250,249,296,40,52,122,1095,64,176,186,227,31,45,100,824,25,78,89,144,7,22,71,436,24,60,87,75,9,28,165,447,281,873,816,1243,192,175,643,4230,0,0,0,4,8,0,0,12,0,0,0,17,4,0,0,28,0,0,5,30,3,0,5,45,0,5,0,18,0,0,0,31,0,5,0,10,0,4,5,23,0,4,0,8,0,0,3,14,0,0,0,0,0,0,0,7,6,10,6,101,19,10,16,165,0,0,7,99,61,6,16,182,6,93,69,274,59,16,38,549,104,339,243,660,57,34,75,1498
505011070,0,0,0,0,0,0,26,26,0,0,0,0,0,0,12,17,0,0,0,0,0,0,11,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,30,30,0,0,0,0,0,0,115,120,0,0,0,18,5,0,10,38,4,42,26,43,12,12,13,149,86,288,131,198,18,13,49,782,83,248,118,146,10,21,44,675,45,107,78,103,6,15,36,401,44,80,86,81,6,15,42,358,19,62,60,42,12,24,78,293,284,826,498,627,75,109,276,2700,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,4,8,5,0,0,14,0,4,7,4,0,0,4,19,0,0,4,5,0,0,4,9,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,7,6,20,4,0,7,49,0,0,4,36,19,4,6,68,3,61,32,101,17,12,10,245,138,442,191,554,24,21,47,1419
505011071,0,0,0,0,0,0,25,29,0,0,0,0,0,0,16,18,0,0,0,0,0,0,19,24,0,0,0,0,0,0,21,19,0,0,0,0,0,0,25,24,0,3,3,3,0,0,124,140,0,0,5,30,22,3,16,67,6,89,40,75,18,4,13,244,85,245,86,137,14,15,43,624,88,279,151,143,13,17,35,735,101,255,201,204,14,51,47,877,54,127,141,129,10,37,62,558,27,75,71,48,13,26,90,348,369,1072,692,758,101,148,311,3456,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,15,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,11,21,0,0,0,39,0,0,5,73,45,0,11,136,11,159,52,178,37,12,13,462,122,398,149,381,26,26,29,1132
505011072,0,0,0,0,0,0,18,18,0,0,0,0,0,0,19,22,0,0,0,0,0,0,16,17,0,0,0,0,0,0,11,13,0,0,0,0,0,0,44,46,3,0,3,0,0,0,114,127,0,0,3,34,12,0,4,60,8,82,18,37,11,0,7,159,84,248,57,77,0,7,35,503,245,478,124,141,18,23,44,1074,219,356,194,115,8,30,50,965,100,207,160,99,9,42,36,654,95,239,202,87,30,67,191,905,745,1602,761,583,80,171,367,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,8,0,0,0,3,0,0,0,4,4,0,0,0,0,0,3,7,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,6,5,0,9,0,3,9,29,0,0,4,69,44,0,8,129,14,134,36,92,24,0,11,304,144,409,105,236,10,11,36,948
505011073,0,0,0,0,0,0,28,28,0,0,0,0,0,0,26,26,0,0,0,0,0,0,18,19,0,0,0,0,0,0,17,17,0,0,0,0,0,0,43,38,0,4,0,0,0,0,150,151,0,0,4,34,8,3,13,67,4,55,22,56,16,0,20,178,114,282,85,135,8,13,40,670,169,328,116,143,15,23,55,842,104,223,112,124,16,45,41,663,63,109,99,89,10,38,43,458,56,143,157,91,16,53,138,648,513,1143,590,668,84,172,346,3530,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,3,3,4,0,9,0,0,0,11,0,0,0,0,0,4,0,6,0,3,3,0,0,0,0,10,6,8,6,25,0,4,11,51,0,0,10,58,27,7,9,115,11,101,41,125,25,5,16,322,161,447,140,388,14,19,35,1201
505011074,0,0,0,0,0,0,22,20,0,0,0,0,0,0,25,29,0,0,0,0,0,0,16,19,0,0,0,0,0,0,13,14,0,0,0,0,0,0,26,26,0,5,0,0,0,0,125,131,0,0,0,18,10,0,12,43,6,50,30,45,13,0,9,152,64,219,85,126,8,6,33,544,89,212,113,121,15,25,49,615,71,113,113,119,8,28,40,497,43,98,110,95,21,31,37,440,21,75,91,84,10,26,91,397,291,767,549,602,77,125,280,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,13,0,5,0,5,0,0,0,10,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,4,8,0,23,5,0,0,39,0,0,5,40,13,5,6,77,12,92,46,109,19,12,15,301,98,341,142,381,17,13,31,1034
505011075,0,0,0,0,0,0,12,15,0,0,0,0,0,0,11,11,0,0,0,0,0,0,12,12,0,0,0,0,0,0,25,25,0,0,0,0,0,0,20,19,0,0,3,0,0,0,80,82,0,0,0,28,10,0,5,50,3,82,18,33,9,6,6,162,72,161,40,46,5,7,25,355,123,268,92,86,7,10,26,611,99,283,137,82,9,23,34,676,107,193,149,75,11,26,57,624,46,131,131,63,17,39,106,524,457,1118,574,422,65,109,258,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,4,3,5,8,13,0,0,0,25,0,0,5,55,22,0,3,82,13,149,27,88,16,10,8,305,105,271,72,157,8,3,19,647
505011076,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,13,9,0,0,0,0,0,0,13,11,0,0,0,0,0,0,4,9,0,0,0,0,0,0,52,57,0,0,0,15,9,7,13,42,13,76,23,29,10,3,16,174,40,127,33,50,3,7,13,276,82,230,105,72,9,8,19,530,101,270,182,94,9,45,43,738,74,155,142,101,15,29,36,563,22,52,51,38,5,34,43,248,335,914,557,395,60,130,184,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,9,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,10,0,0,0,19,0,0,7,41,22,4,14,82,18,132,42,78,12,9,15,304,64,212,57,144,7,9,15,502
505011077,0,0,0,0,0,0,40,40,0,0,0,0,0,0,29,29,0,0,0,0,0,0,30,30,0,0,0,0,0,0,27,29,0,0,0,0,0,0,72,72,0,0,0,0,0,0,223,221,0,0,5,38,21,0,10,79,6,85,54,94,14,8,27,293,128,321,105,132,13,13,60,773,135,281,115,115,12,27,47,743,115,171,143,132,10,17,51,639,94,134,158,126,14,37,70,632,45,115,117,71,18,35,299,699,529,1102,699,714,99,140,572,3858,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,5,0,0,0,10,0,3,3,0,0,0,0,10,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,8,18,5,9,9,47,0,0,15,70,35,3,11,131,15,154,110,212,44,14,35,586,244,529,192,399,29,24,46,1456
505011078,0,0,0,0,0,0,9,9,0,0,0,0,0,0,13,13,0,0,0,0,0,0,16,19,0,0,0,0,0,0,13,14,0,0,0,0,0,0,33,39,0,0,0,4,0,0,89,96,0,0,3,27,11,0,3,56,0,57,23,50,3,4,3,149,64,193,77,85,3,6,22,451,140,342,131,116,7,12,30,779,100,219,128,121,17,35,45,667,76,147,147,113,14,35,40,574,38,138,130,97,10,64,175,647,424,1098,641,610,67,161,319,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,4,3,5,4,0,0,0,13,0,0,3,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,17,0,0,5,41,0,0,7,46,26,0,3,94,5,119,35,112,17,6,8,302,96,335,113,247,6,12,21,842
