LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA54170,130,86,95,87,9,873,0,0,0,5,7,69,469,441,463,489,400,10,2366,0,0,0,3,7,20,53,76,83,94,98,15,453,5,0,6,12,40,173,485,336,126,181,279,14,1647,13,15,42,103,137,387,431,139,53,44,71,17,1450,3,4,5,11,15,33,58,39,15,18,25,4,229,0,0,0,3,0,3,15,21,8,22,36,18,124,288,128,144,548,1246,1819,1411,280,127,124,110,119,6359,3,3,0,3,5,10,9,3,0,3,0,1040,1092,318,155,204,712,1491,2662,3341,1918,1595,2084,2072,1275,17825,6,0,4,3,4,14,104,254,462,1315,2530,292,4980,0,0,0,0,11,47,168,144,120,179,179,60,908,3,0,0,0,12,52,548,919,1286,2264,2628,351,8068,0,0,0,0,3,15,74,146,169,329,398,66,1210,6,0,3,6,19,132,589,544,255,454,975,154,3127,0,0,6,30,28,103,192,96,89,106,112,55
LGA54200,36,22,20,19,7,271,4,0,0,3,3,25,199,180,166,156,101,12,849,0,0,0,0,6,3,22,27,30,32,32,5,160,0,3,0,4,10,78,210,126,33,63,83,12,617,0,4,14,47,58,154,117,30,17,19,21,7,485,0,0,4,4,0,12,26,13,4,8,11,6,86,0,0,0,0,0,3,0,7,9,13,12,3,41,120,58,55,202,548,633,460,93,28,36,36,62,2337,5,4,0,0,6,7,6,0,0,4,0,416,446,129,66,68,274,641,983,1234,740,530,715,607,535,6515,0,0,0,0,4,4,63,169,213,490,607,97,1645,0,0,0,0,0,19,52,51,49,55,38,17,282,0,0,0,0,3,24,310,363,451,599,489,89,2337,0,0,0,0,0,4,49,59,74,121,98,30,428,0,0,5,0,8,90,347,259,101,134,233,46,1219,0,0,0,10,11,45,68,36,17,29,32,14
LGA54280,13,7,9,6,0,66,0,0,0,0,3,9,52,78,86,91,67,8,399,6,0,0,0,0,0,9,6,13,29,22,6,96,0,0,0,0,12,36,86,74,15,46,35,3,319,0,0,5,18,11,19,27,11,5,0,0,8,97,0,0,0,0,3,4,6,9,0,0,8,0,33,0,0,0,0,0,0,0,0,8,0,7,0,26,17,11,11,28,82,71,48,12,5,3,0,12,305,0,0,0,3,4,0,3,0,0,0,0,207,214,28,13,14,55,111,159,295,324,319,507,486,246,2551,0,0,0,0,0,5,14,37,87,253,449,56,903,0,0,0,0,0,3,9,5,18,13,20,3,81,0,0,0,0,0,7,78,130,175,258,262,27,927,0,0,0,0,0,4,6,15,23,59,68,13,198,0,0,0,0,3,22,115,168,51,123,132,19,635,0,0,0,4,0,12,17,12,9,4,6,11
LGA54310,3,3,5,8,0,33,0,0,0,0,0,0,15,31,40,68,74,5,231,0,0,0,0,0,0,0,3,0,30,45,0,85,0,0,0,0,0,10,31,27,13,25,46,4,157,0,0,0,0,0,11,9,7,3,4,4,0,42,0,0,0,0,0,0,0,4,0,6,10,0,21,0,0,0,0,0,0,0,0,3,6,16,0,24,8,0,5,16,13,19,15,4,0,0,3,4,86,0,0,0,0,0,0,0,0,0,0,0,165,164,13,0,5,15,20,44,99,168,152,355,535,181,1595,0,0,0,0,0,0,10,36,55,180,397,49,731,0,0,0,0,0,0,11,13,10,10,25,0,71,0,0,0,0,0,0,39,54,116,207,344,23,792,0,0,0,0,0,0,0,17,10,50,108,15,204,0,0,0,6,0,9,69,100,36,66,183,18,478,0,0,0,0,0,3,5,6,7,0,7,7
LGA54340,0,5,0,4,0,22,0,0,0,0,3,0,33,16,10,3,0,3,72,0,0,0,0,0,0,5,5,3,5,0,0,18,0,0,0,0,5,7,7,5,0,0,4,0,27,0,0,0,3,9,7,9,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,3,3,4,15,45,36,21,9,0,3,3,3,148,0,0,0,0,3,0,0,4,0,0,0,27,28,3,3,5,23,67,69,102,64,39,36,27,30,460,0,0,0,0,0,0,4,9,21,14,9,11,71,0,0,0,0,0,4,0,3,4,0,0,3,23,0,0,0,0,0,0,24,20,17,15,7,6,95,0,0,0,0,0,0,4,0,4,3,6,3,20,0,0,0,0,5,21,23,11,0,0,6,9,72,0,0,0,5,3,9,5,0,0,0,0,0
LGA54410,0,5,0,0,0,8,0,0,0,0,0,0,11,7,4,4,4,0,31,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,5,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,24,5,4,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,9,13,8,0,3,7,29,16,25,23,13,6,8,12,148,0,0,0,0,0,0,0,0,0,3,3,0,16,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,8,7,8,0,5,0,32,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,7,4,7,3,0,45,0,0,0,0,0,0,0,4,4,3,4,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,10,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,4,0,0,3,0,15,0,0,0,0,3,4,10,6,4,7,5,0,46,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,4,9,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,5,13,8,6,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,4,13,0,3,0,7,19,35,42,40,15,18,29,12,221,0,0,0,0,0,0,0,8,0,9,13,8,48,0,0,0,0,0,0,3,3,0,4,0,0,18,0,0,0,6,0,5,16,9,10,12,5,17,74,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,16,3,0,0,4,5,29,0,0,0,0,0,0,0,4,0,0,0,0
LGA54620,0,0,0,0,0,7,0,0,0,0,0,3,5,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,7,14,9,26,13,3,11,5,13,103,0,0,0,0,0,0,0,0,8,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,5,5,7,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,7,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,12,8,9,5,10,0,4,0,53,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,9,0,0,0,0,0,0,4,4,0,3,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,10,4,4,0,0,7,12,8,22,5,12,14,7,102,0,0,0,0,0,0,0,0,4,5,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,7,10,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,26,22,10,7,0,170,0,0,0,0,0,16,173,128,112,91,32,0,553,0,0,0,0,0,8,25,20,20,30,8,10,123,0,0,4,9,11,80,153,83,27,20,20,7,413,0,0,7,25,26,80,42,14,8,8,0,0,211,0,0,0,3,4,6,15,6,4,0,4,0,47,0,0,0,0,0,0,7,0,3,7,0,8,26,65,16,22,109,303,208,111,14,3,7,3,19,882,3,0,0,0,0,0,9,0,0,0,0,322,342,72,16,36,143,352,444,680,504,396,414,205,368,3640,0,0,0,0,0,6,59,177,222,352,274,51,1141,0,0,0,0,3,17,63,23,21,19,17,8,183,0,0,0,4,5,21,355,324,310,348,179,62,1603,0,0,0,3,0,0,54,71,60,63,38,15,313,0,0,0,4,17,121,420,227,92,127,86,52,1140,3,0,0,9,15,56,96,41,14,19,19,11
LGA54900,4,0,0,0,0,14,0,0,0,0,0,0,6,4,0,6,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,3,3,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,8,10,3,0,0,3,5,20,36,24,20,16,17,15,159,0,0,0,0,0,0,9,9,5,8,10,13,54,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,6,3,12,6,10,54,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,5,6,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,5,5,4,3,8,6,8,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,5,0,5,3,13,12,4,10,13,15,89,0,0,0,0,0,0,0,0,5,4,9,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,6,10,0,26,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA55110,54,36,17,20,7,363,0,0,0,0,0,50,302,247,222,209,134,17,1185,0,0,0,0,0,15,38,37,42,55,38,3,233,0,0,0,14,13,121,317,220,58,79,118,10,950,0,11,22,84,93,261,156,56,19,23,29,10,752,0,0,6,14,5,34,39,30,9,18,15,5,183,0,0,0,0,0,7,5,8,12,18,15,12,80,237,79,113,477,1580,1661,953,169,68,72,79,157,5648,0,4,0,6,10,14,11,0,0,4,4,922,981,247,103,143,609,1724,2259,2041,1055,690,856,765,1152,11632,0,0,0,0,0,3,49,149,174,463,561,103,1507,0,0,0,3,4,33,94,57,42,42,47,22,351,0,0,0,5,3,27,306,387,440,590,493,120,2371,0,0,0,0,0,16,58,69,81,115,113,27,482,0,0,0,0,6,138,410,309,109,174,188,76,1414,0,0,4,18,23,86,125,51,33,35,25,32
LGA55180,9,5,5,5,0,89,0,0,0,0,3,13,61,41,29,22,10,8,193,0,0,0,0,3,3,8,9,9,5,5,0,37,6,0,0,3,3,15,25,18,3,4,4,0,91,0,0,3,15,14,20,11,4,0,0,0,0,73,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,4,4,0,3,0,0,0,22,13,8,3,41,111,86,46,9,0,9,5,12,347,3,0,0,5,0,3,0,0,0,0,0,93,105,18,18,12,74,148,184,235,139,96,83,48,119,1177,3,0,0,0,0,3,12,22,30,48,25,25,162,0,0,0,0,0,14,14,8,0,4,0,0,42,0,0,0,0,0,13,77,60,48,53,18,17,284,0,0,0,0,0,3,7,8,3,6,6,0,38,0,0,0,3,6,27,39,16,8,9,4,0,106,0,0,0,5,0,11,9,4,0,0,0,8
LGA55250,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,8,9,10,4,17,4,11,6,13,70,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
LGA55320,65,50,69,67,5,503,0,0,0,6,8,26,263,218,240,285,335,13,1393,0,0,0,0,0,12,27,30,38,48,56,11,216,5,0,3,7,20,69,186,164,74,102,242,10,891,5,10,27,63,73,220,233,120,57,63,91,11,969,0,0,0,0,5,23,33,18,13,13,10,3,122,0,0,0,0,0,0,5,9,13,13,19,5,65,232,130,90,349,681,1106,1061,286,117,133,139,91,4421,3,0,0,3,4,7,3,6,0,0,3,535,566,249,146,125,445,814,1566,2017,1139,867,1263,1744,690,11072,0,0,0,0,4,11,62,142,231,649,1798,158,3041,0,0,0,3,9,30,88,75,74,103,146,28,556,6,0,0,0,4,40,263,360,653,1168,2010,133,4634,0,0,0,0,0,8,40,45,73,137,282,29,613,0,0,0,11,5,68,341,353,122,300,853,73,2130,0,0,12,30,25,83,132,70,46,76,121,30
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,0,7,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,7,0,0,25,0,0,0,0,0,4,16,10,9,18,7,0,60,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,10,16,7,0,0,0,0,38,0,0,0,0,7,0,3,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,9,28,19,19,4,0,0,5,3,101,0,0,0,0,0,0,0,0,0,0,0,27,30,0,4,6,12,43,47,68,47,32,31,26,30,349,0,0,0,0,0,0,8,3,14,18,16,12,62,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,19,15,12,17,3,8,94,0,0,0,0,0,0,0,3,5,3,7,3,23,0,0,0,0,0,5,13,15,3,4,4,0,44,0,0,0,0,0,6,0,0,0,6,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,5,7,5,0,3,3,7,49,0,0,0,0,0,0,0,0,3,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,4,19,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,12,0,0,0,0,4,0,19,10,12,8,9,0,60,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,6,8,5,0,0,0,0,23,0,0,0,3,0,3,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,0,10,17,7,5,4,0,0,0,6,50,0,0,0,0,0,5,0,0,0,0,0,17,17,8,0,0,15,25,25,56,28,24,30,14,22,261,0,0,0,0,0,0,0,9,6,8,12,10,51,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,16,12,15,12,4,6,73,0,0,0,0,0,0,4,0,6,4,0,0,12,0,0,0,0,0,8,0,5,5,0,3,4,32,0,0,0,0,0,0,0,0,0,0,0,3
LGA55670,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,9,3,0,0,4,9,5,20,6,11,4,0,13,70,0,0,0,0,0,0,0,3,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,9,5,0,14,0,52,0,0,0,0,0,6,23,16,22,13,48,0,125,0,0,0,0,0,3,8,0,3,4,5,0,22,0,0,0,0,0,3,20,14,4,6,38,0,95,0,4,0,8,5,20,16,3,11,15,35,0,113,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,32,26,47,49,24,8,22,42,6,264,0,0,0,0,0,0,0,0,0,0,0,59,62,12,5,6,36,30,96,131,87,64,95,250,68,880,0,0,0,0,0,0,5,4,6,23,180,19,241,0,0,0,0,0,0,10,0,0,8,28,4,63,0,0,0,0,0,0,9,13,26,62,234,22,372,0,0,0,0,0,0,0,5,3,8,34,0,48,0,0,0,0,0,4,17,9,6,11,123,5,176,0,0,0,3,0,5,13,3,0,3,22,6
