LGA_CODE_2021,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5,C16_SH_Tot_NPGH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPGH_2,C16_SDRTHT_0b_s_a_b_NPGH_3,C16_SDRTHT_0b_s_a_b_NPGH_4,C16_SDRTHT_0b_s_a_b_NPGH_5,C16_SDRTHT_0b_s_a_b_NPGH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPGH_2,C16_F_a_0b_s_a_b_NPGH_3,C16_F_a_0b_s_a_b_NPGH_4,C16_F_a_0b_s_a_b_NPGH_5,C16_F_a_0b_s_a_b_NPGH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPGH_2,C16_F_a_1b_NPGH_3,C16_F_a_1b_NPGH_4,C16_F_a_1b_NPGH_5,C16_F_a_1b_NPGH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPGH_2,C16_F_a_2b_NPGH_3,C16_F_a_2b_NPGH_4,C16_F_a_2b_NPGH_5,C16_F_a_2b_NPGH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPGH_2,C16_F_a_3b_NPGH_3,C16_F_a_3b_NPGH_4,C16_F_a_3b_NPGH_5,C16_F_a_3b_NPGH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPGH_2,C16_F_a_4mb_NPGH_3,C16_F_a_4mb_NPGH_4,C16_F_a_4mb_NPGH_5,C16_F_a_4mb_NPGH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPGH_2,C16_F_a_NB_NS_NPGH_3,C16_F_a_NB_NS_NPGH_4,C16_F_a_NB_NS_NPGH_5,C16_F_a_NB_NS_NPGH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPGH_2,C16_F_a_Tot_NPGH_3,C16_F_a_Tot_NPGH_4,C16_F_a_Tot_NPGH_5,C16_F_a_Tot_NPGH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPGH_2,C16_OD_0b_s_a_b_NPGH_3,C16_OD_0b_s_a_b_NPGH_4,C16_OD_0b_s_a_b_NPGH_5,C16_OD_0b_s_a_b_NPGH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_Tot,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPGH_2,C21_SH_0b_s_a_b_NPGH_3,C21_SH_0b_s_a_b_NPGH_4,C21_SH_0b_s_a_b_NPGH_5,C21_SH_0b_s_a_b_NPGH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPGH_2,C21_SH_1b_NPGH_3,C21_SH_1b_NPGH_4,C21_SH_1b_NPGH_5,C21_SH_1b_NPGH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPGH_2,C21_SH_2b_NPGH_3,C21_SH_2b_NPGH_4,C21_SH_2b_NPGH_5,C21_SH_2b_NPGH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPGH_2,C21_SH_3b_NPGH_3,C21_SH_3b_NPGH_4,C21_SH_3b_NPGH_5,C21_SH_3b_NPGH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPGH_2,C21_SH_4mb_NPGH_3,C21_SH_4mb_NPGH_4,C21_SH_4mb_NPGH_5,C21_SH_4mb_NPGH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPGH_2,C21_SH_NB_NS_NPGH_3,C21_SH_NB_NS_NPGH_4,C21_SH_NB_NS_NPGH_5,C21_SH_NB_NS_NPGH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPGH_2,C21_SH_Tot_NPGH_3,C21_SH_Tot_NPGH_4,C21_SH_Tot_NPGH_5
LGA54170,6,0,0,425,323,98,51,20,4,499,22,8,3,0,4,36,731,182,56,20,8,997,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,70,25,4,0,0,98,18,4,8,7,4,45,4,3,0,3,0,10,107,38,11,6,5,174,0,0,0,0,0,0,5,0,0,0,0,5,36,0,0,0,0,40,19,17,4,0,0,45,0,0,0,0,0,0,8,0,0,0,0,9,66,21,6,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,910,242,79,28,10,1270,0,0,0,0,0,0,3,0,0,0,0,11,37,0,0,0,0,33,340,59,3,0,0,400,324,89,48,14,5,479,8,3,0,0,0,16,710,150,53,17
LGA54200,3,0,0,210,144,40,12,0,3,205,12,3,0,0,0,11,375,67,20,0,3,458,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,5,18,0,0,0,0,16,0,3,0,0,0,3,0,0,0,0,0,0,27,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,7,399,72,24,0,3,497,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,21,167,27,6,4,0,205,150,22,11,0,6,189,17,0,0,0,0,13,359,52,11,5
LGA54280,5,4,0,162,65,18,17,3,0,106,13,3,0,0,0,15,239,46,22,4,0,316,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,20,23,12,0,0,0,42,4,0,3,0,0,8,0,0,0,0,0,0,51,14,4,0,0,76,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,66,27,5,0,406,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,30,109,27,0,0,0,133,63,16,10,4,5,90,9,4,0,0,0,16,204,49,9,4
LGA54310,0,0,0,81,50,16,8,4,0,80,4,5,0,0,0,5,125,40,10,3,0,183,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,17,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,156,43,10,3,0,221,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,55,16,5,0,0,71,26,16,5,0,7,52,6,0,0,0,0,9,102,37,7,0
LGA54340,0,0,0,20,7,3,0,0,0,18,0,4,0,0,0,0,31,12,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,13,8,0,0,0,21,7,0,0,0,4,12,0,0,0,0,0,0,31,12,0,0
LGA54410,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0
LGA54620,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0
LGA54830,0,0,0,165,120,25,12,4,0,162,11,5,0,0,0,13,305,43,14,4,3,367,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,18,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345,42,14,4,3,414,0,0,0,0,0,0,3,0,0,0,0,3,27,7,0,0,0,36,201,19,4,0,0,224,142,37,19,5,0,203,17,5,0,0,0,20,388,66,18,10
LGA54900,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
LGA55110,0,0,0,278,226,43,20,8,3,302,24,0,0,0,0,30,557,78,26,13,3,678,0,0,0,0,0,0,10,0,0,0,0,10,39,0,0,0,0,39,67,7,6,0,0,74,0,0,0,0,0,0,9,0,0,0,0,9,118,9,6,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,706,95,30,13,3,843,0,0,0,0,0,0,3,0,0,0,0,3,44,3,0,0,0,49,256,25,0,0,0,291,259,56,13,13,0,341,14,5,0,0,0,16,576,92,19,16
LGA55180,0,0,0,36,18,0,0,0,0,18,0,0,0,0,0,0,53,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,27,0,0,0,0,30,18,3,0,0,5,25,0,0,0,0,0,0,53,8,0,0
LGA55250,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
LGA55320,11,3,0,278,171,92,88,38,10,401,13,10,3,3,0,34,415,193,111,39,20,779,0,0,0,0,0,0,3,0,0,0,0,3,90,0,0,0,0,91,118,41,3,0,0,157,13,9,10,3,0,42,5,0,0,0,0,7,229,53,19,3,0,304,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,9,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,242,127,47,25,1121,0,0,0,0,0,0,4,0,3,0,0,7,47,0,0,0,0,49,185,94,12,3,0,293,160,82,64,33,16,358,7,9,3,0,0,21,404,188,80,32
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,6,18,4,8,0,0,0,10,4,0,0,0,0,3,18,6,4,4,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,4,4,8,45,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,7,4,0,0,0,12,5,0,0,0,0,9,0,0,0,0,0,0,24,3,0,0
LGA55530,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,3,0,0,0,3,0,0,0,0,0,0,13,6,0,0
LGA55670,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,0,0,0,16,0,5,3,0,0,9,0,0,0,0,0,0,20,10,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,19,5,0,0,0,26,0,0,0,0,0,0,9,0,0,0,0,9,41,5,0,0,0,45,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,8,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,21,8,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,14,15,0,0,0,24,7,4,9,6,0,24,0,0,0,0,0,0,30,16,10,6
