LGA_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
LGA54280,811,458,740,609,550,471,187,84,36,3949,6898,3849,5318,4532,4202,3167,1385,555,149,30053,37,26,59,79,62,37,17,0,0,317,212,118,152,241,375,470,313,136,30,2048,0,0,0,0,0,0,0,0,0,0,119,74,62,59,76,78,38,8,4,518,4,3,0,0,0,4,0,0,0,14,1088,643,740,764,760,703,391,158,56,5306,32,16,14,14,23,26,24,5,3,159,9,6,7,21,17,8,0,3,5,73,13,12,9,14,32,20,11,7,0,121,84,28,41,35,19,26,11,0,0,238,17,17,11,20,23,18,12,7,3,116,3,0,3,0,0,4,0,0,0,12,37,21,27,44,37,37,27,10,6,233,65,32,28,46,40,29,6,4,0,258,32,19,22,34,54,84,55,36,4,337,9,4,0,5,4,10,10,0,0,43,30,20,13,18,21,15,6,4,0,139,51,20,25,47,63,92,93,31,4,420
LGA54310,656,369,830,669,512,270,78,15,3,3404,5309,2415,4590,3982,3005,1635,434,82,17,21472,59,34,63,96,52,27,6,0,0,336,190,88,123,231,284,279,81,31,0,1307,0,0,0,0,0,0,0,0,0,0,81,29,52,61,42,20,5,9,0,307,0,0,0,0,0,0,0,0,0,0,874,324,483,681,563,326,94,26,3,3374,0,3,5,6,7,0,3,0,0,32,18,7,17,19,8,15,0,0,0,86,17,0,12,9,8,6,3,3,0,61,12,0,15,6,11,0,7,0,0,58,22,0,0,6,10,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,16,4,14,18,20,8,6,3,0,88,15,8,8,11,18,9,6,0,0,72,16,3,4,24,33,35,8,0,0,127,0,0,3,6,5,3,3,0,0,19,7,7,9,6,8,9,8,5,0,48,27,14,26,44,56,40,11,0,0,223
LGA54340,130,58,87,76,92,83,59,36,14,638,839,474,507,509,571,551,378,237,94,4150,13,3,9,11,23,12,3,0,0,73,27,19,15,25,40,81,72,53,18,347,0,0,0,0,0,0,0,0,0,0,93,47,65,45,46,41,24,24,18,402,0,0,0,0,0,0,0,0,0,0,77,62,51,52,72,77,63,36,17,500,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,9,8,0,0,4,3,4,3,5,0,37,4,0,0,3,4,0,3,0,0,15,4,0,5,5,7,6,14,5,0,43,3,0,0,0,0,0,0,0,0,3,0,9,0,3,0,3,3,3,5,28,0,0,4,3,4,3,0,0,0,17,0,3,14,4,6,3,6,9,0,46,0,0,0,0,0,0,3,0,0,3,0,0,5,5,0,0,0,4,0,22,6,0,5,0,13,21,16,10,5,71
LGA54410,26,12,20,10,26,16,14,17,13,156,217,101,121,121,199,162,150,108,51,1224,0,0,3,0,0,0,0,0,0,6,3,8,0,12,18,48,36,27,14,171,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,14,13,3,19,26,30,19,17,6,159,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,7,0,0,0,0,0,6,0,0,0,7,4,0,0,3,0,7,3,0,0,22,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,3,3,0,10,0,0,0,3,5,13,8,14,3,46
LGA54480,26,3,12,18,13,9,13,4,0,99,132,31,65,99,88,66,58,16,4,563,0,0,0,0,0,0,0,0,0,0,11,0,4,4,12,5,9,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,6,7,5,6,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,4,0,3,4,0,26
LGA54550,51,19,27,19,40,28,21,14,17,253,417,143,230,206,310,284,211,123,58,1981,0,0,0,0,0,0,0,0,0,0,40,11,14,35,53,70,73,47,27,367,0,0,0,0,0,0,0,0,0,0,19,5,7,12,4,4,9,3,4,71,0,0,0,0,0,0,0,0,0,0,46,30,28,48,38,48,32,23,7,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,9,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,5,4,4,19,23,17,18,4,102
LGA54620,14,3,15,11,19,20,14,8,0,102,168,46,114,121,129,139,90,49,12,875,0,0,0,0,0,0,0,0,0,0,11,6,5,20,28,38,37,10,10,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,5,13,10,16,15,10,15,5,105,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,5,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,5,0,5,3,3,12,11,6,0,43
LGA54690,4,0,6,4,4,7,3,0,0,35,87,20,39,54,56,86,49,24,9,415,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,19,18,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,15,7,10,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13
LGA54760,15,5,4,12,13,11,8,8,4,79,156,54,81,111,129,105,81,41,13,764,0,0,0,0,0,0,0,0,0,0,11,0,7,10,19,28,30,18,8,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,4,13,18,27,17,20,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,3,6,8,4,0,31
LGA54830,823,682,1119,847,576,402,306,146,48,4947,8682,5170,7579,5957,4638,3304,2160,1103,325,38921,87,51,100,146,124,71,37,4,0,628,346,252,205,330,515,665,562,350,109,3338,0,0,0,0,0,0,0,0,0,0,129,54,91,107,80,66,30,10,7,579,0,0,0,0,0,0,0,0,0,0,1759,963,1076,1374,1176,750,575,253,73,7989,12,17,10,8,16,12,7,5,0,95,57,27,35,37,39,30,28,10,4,261,64,40,35,64,48,41,45,27,3,367,44,19,26,21,19,17,9,0,0,164,3,3,5,8,13,16,7,0,6,64,11,0,3,13,3,3,0,0,0,36,74,65,53,52,80,48,39,7,7,433,195,89,86,126,86,40,24,11,0,652,78,26,35,59,53,81,76,47,18,474,7,8,8,15,12,15,9,8,8,89,43,23,19,37,23,10,15,12,0,172,57,26,31,67,69,62,57,32,3,418
LGA54900,49,7,18,27,13,24,11,3,4,154,280,82,171,177,185,194,111,57,11,1266,0,0,0,0,0,0,0,0,0,3,12,8,9,18,31,50,45,20,5,203,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,35,9,22,27,32,42,19,9,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,0,3,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,16,12,6,6,0,50
LGA54970,30,19,77,35,48,40,4,10,0,265,149,106,301,169,215,155,44,17,4,1156,0,0,3,3,0,0,0,0,0,7,4,0,10,3,6,17,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,18,28,15,28,5,3,5,105,24,10,13,6,14,15,3,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,16
LGA55040,33,29,101,66,69,30,15,4,0,359,232,121,355,246,230,143,63,12,7,1406,0,3,8,3,0,6,0,0,0,18,7,4,3,4,17,27,11,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,28,18,31,40,24,24,13,3,0,165,9,0,3,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,4,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,5,0,0,4,4,0,0,0,19
LGA55110,1200,791,873,898,971,931,906,598,292,7473,14552,9190,8802,9276,10444,10224,10113,6079,2123,80808,105,68,81,178,175,128,93,15,4,852,894,716,470,815,1685,2459,3539,2758,928,14253,0,0,0,0,0,0,0,0,0,0,359,221,125,225,195,204,237,178,48,1796,5,0,0,0,0,3,7,0,0,18,2259,1512,1089,1461,1766,2128,2170,1295,392,14062,29,9,16,18,14,21,35,37,3,171,26,20,27,23,60,31,60,28,7,278,106,61,68,72,88,99,127,66,19,694,79,50,38,32,23,28,36,15,5,319,18,19,12,28,29,47,64,32,13,269,5,0,0,4,0,0,0,0,0,15,32,29,21,25,70,93,86,76,20,449,218,118,95,123,140,121,86,46,10,954,74,32,48,72,134,243,370,290,103,1369,3,4,0,6,13,29,45,50,11,166,21,6,4,14,14,14,23,18,8,123,81,61,49,90,156,292,500,356,128,1713
LGA55180,175,112,113,105,143,159,119,82,48,1050,1731,991,844,1014,1402,1436,1063,577,198,9253,3,3,9,11,9,10,14,0,0,64,60,37,35,53,142,226,250,199,71,1071,0,0,0,0,0,0,0,0,0,0,22,0,9,6,21,34,24,15,3,142,0,0,0,0,0,0,0,0,0,0,232,138,104,144,210,254,226,97,48,1460,0,0,0,0,0,0,0,3,0,6,3,0,0,3,3,16,10,15,16,74,10,9,6,9,4,11,12,3,0,62,0,7,4,3,0,3,0,0,0,18,0,0,0,0,0,6,11,3,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,11,4,33,10,4,6,4,4,6,6,0,0,37,7,7,14,10,7,15,11,19,10,100,0,0,0,0,0,0,3,0,0,6,6,3,6,7,13,12,8,9,4,67,6,6,0,15,22,49,60,41,11,218
LGA55250,59,36,68,44,25,35,14,0,5,292,187,105,229,170,150,137,69,7,6,1066,0,0,0,0,0,0,0,0,0,7,0,7,7,7,17,23,11,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,11,22,23,17,20,18,7,0,132,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,7,10,16,9,11,3,3,0,87,0,0,3,0,0,5,4,0,0,11
LGA55320,1189,999,1031,967,1018,974,720,590,555,8046,16793,13163,11320,12323,13518,12700,9375,5664,3221,98076,317,243,290,541,442,355,463,149,38,2827,813,689,401,787,1540,1923,2237,1747,936,11070,0,0,0,0,0,0,0,0,0,0,319,243,134,208,266,301,245,132,71,1927,37,32,29,23,8,20,8,7,3,166,4610,3295,1942,2806,3340,3212,2804,1632,748,24393,21,11,15,16,18,32,30,41,12,195,117,82,70,101,137,131,106,62,30,837,42,32,16,39,32,29,31,10,9,234,10,10,3,13,17,11,6,0,7,74,21,18,10,25,39,38,43,27,21,248,20,3,8,21,3,10,4,3,0,70,75,40,66,89,79,86,108,52,24,623,237,142,150,167,165,102,91,46,8,1115,233,142,129,193,284,318,416,286,168,2159,4,3,0,5,4,10,10,13,4,60,20,11,6,22,16,14,15,9,9,112,210,136,97,206,283,383,534,442,228,2505
LGA55390,14,4,17,11,10,15,3,0,0,70,61,65,99,82,85,64,32,9,0,490,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,12,10,5,0,0,55,3,0,0,7,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,56,51,41,45,46,41,43,21,12,347,653,503,404,375,450,440,307,149,68,3353,4,3,0,5,0,3,0,0,0,15,18,20,15,19,50,80,99,41,25,359,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,6,0,0,14,0,0,0,0,0,0,0,0,0,0,102,58,44,63,66,76,47,29,9,490,18,4,7,5,3,6,8,0,0,50,0,3,0,5,0,0,0,0,0,6,5,0,0,4,0,6,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,4,0,3,4,7,5,0,31,0,0,0,0,0,4,3,0,0,13,26,9,0,13,11,9,10,0,0,78,15,5,6,7,20,25,19,24,7,128
LGA55530,16,3,6,6,3,12,0,5,0,54,87,36,64,57,58,82,38,23,5,459,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,16,9,5,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,7,10,8,7,12,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
LGA55600,59,34,29,39,40,38,27,11,3,282,514,261,245,322,358,325,242,124,47,2433,0,0,0,0,3,0,0,0,0,4,34,16,11,30,71,72,79,48,21,382,0,0,0,0,0,0,0,0,0,0,15,7,0,8,3,0,4,5,0,46,0,0,0,0,0,0,0,0,0,0,73,45,55,45,61,71,53,35,6,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,5,3,4,20,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,11,6,0,0,3,10,8,21,15,9,73
LGA55670,16,14,8,5,18,19,4,3,0,86,158,113,85,81,92,110,54,48,16,746,0,0,0,0,0,0,0,0,0,0,3,0,8,4,13,27,18,16,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,12,10,9,17,14,8,13,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
LGA55740,119,85,163,102,139,124,133,75,54,998,1505,1124,1179,1057,1294,1030,929,450,177,8755,32,13,72,53,28,17,14,7,0,240,206,172,54,130,231,219,249,201,62,1520,0,0,0,0,0,0,0,0,0,0,6,7,4,8,4,15,11,6,0,66,0,0,0,0,0,0,0,0,0,0,239,221,139,175,246,224,197,109,47,1597,0,3,0,0,4,4,0,0,0,19,19,17,12,6,17,24,10,3,0,106,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,3,5,23,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,3,6,0,25,12,3,3,10,5,5,0,0,0,46,14,3,7,9,18,27,26,24,8,137,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,14,8,12,23,32,47,32,10,179
LGA55810,21,14,21,17,22,21,21,0,0,130,92,40,60,65,71,78,68,10,0,482,0,0,0,4,5,0,0,0,0,6,0,4,0,6,3,11,8,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,11,19,8,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13
LGA55880,17,3,4,18,8,6,4,0,0,54,114,27,70,80,88,66,52,21,11,526,0,0,0,0,0,0,0,0,0,0,7,0,5,12,17,24,20,7,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,12,7,11,20,11,0,5,76,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,0,14
LGA55950,14,0,10,11,6,4,8,4,0,49,118,31,83,71,64,85,58,39,10,553,0,0,0,0,0,0,0,0,0,4,9,0,0,0,9,9,17,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,17,3,6,12,5,6,10,9,0,74,14,4,3,8,9,10,3,10,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,6,0,0,3,6,6,3,9,4,33
