LGA_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
LGA57630,0,0,0,9,5,6,0,0,0,8,0,0,0,0,0,0,11,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
LGA57700,275,73,24,1499,1638,1140,1372,667,414,5226,25,17,16,3,5,68,2632,1531,1686,748,447,7045,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,9,3,0,0,31,3,0,0,0,0,8,0,0,0,0,0,5,34,15,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,4,0,0,14,8,5,5,0,4,20,2677,1544,1701,747,452,7127,0,0,6,0,0,3,18,0,0,0,3,16,131,31,10,7,3,177,903,368,287,93,36,1694,1877,1336,1725,899,540,6379,27,19,15,12,9,81,2953,1758,2045,1004
LGA57770,25,3,4,111,23,3,10,6,5,47,4,0,0,0,0,0,101,24,34,14,6,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,4,22,0,3,0,0,27,3,0,0,0,0,3,131,24,43,13,5,216,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,0,0,18,59,15,16,3,3,88,24,7,12,3,5,48,4,0,0,0,0,4,97,23,27,6
LGA57840,501,106,24,2301,954,736,1060,442,162,3358,35,15,13,6,3,69,2454,1372,1611,562,196,6192,0,0,0,0,0,0,50,6,0,0,0,57,734,175,53,10,0,971,981,421,210,42,20,1669,163,104,125,34,9,429,14,6,0,0,0,24,1940,713,386,86,30,3149,0,0,0,0,0,3,91,7,0,0,0,95,441,92,39,0,0,573,167,68,34,3,0,269,12,4,14,4,0,38,14,0,0,0,0,18,721,175,87,12,6,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,14,11,0,4,0,32,5129,2258,2095,662,231,10373,0,0,0,0,0,0,18,0,0,0,0,16,305,58,25,3,0,398,1228,545,487,82,15,2357,1259,853,1186,503,146,3957,16,8,4,4,6,29,2831,1468,1704,591
LGA57910,2857,731,291,14391,5545,3620,5514,2521,1030,18231,184,83,57,27,35,393,14018,7398,8579,3312,1374,34684,8,0,0,0,0,14,166,12,9,0,0,192,2554,630,237,41,10,3477,5548,2753,1764,477,193,10752,445,351,473,184,70,1518,128,55,30,8,9,229,8856,3804,2515,710,287,16179,0,0,0,0,0,4,315,44,14,0,0,376,1243,397,208,49,17,1918,263,82,64,19,13,440,9,8,9,3,0,21,29,15,8,0,0,62,1863,543,308,84,33,2830,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,0,4,0,3,0,7,0,4,0,0,0,9,0,0,0,0,0,0,20,8,3,3,0,31,44,30,22,9,3,107,24797,11777,11433,4113,1704,53819,3,3,0,3,0,9,65,15,5,0,0,87,1109,272,128,16,10,1539,8326,4272,3395,858,306,17150,6586,4105,6379,2622,1087,20774,127,42,50,28,27,279,16212,8710,9959,3531
LGA57980,306,55,12,1109,223,173,295,169,36,894,9,4,5,0,0,18,957,484,641,226,49,2353,0,0,0,0,0,0,27,0,0,0,0,32,162,47,15,0,0,224,229,122,59,19,0,433,31,16,15,10,5,72,0,0,0,0,0,4,450,188,96,28,4,765,4,5,0,0,0,5,158,10,0,0,0,177,406,91,35,0,0,543,88,31,14,4,0,133,0,6,0,0,0,4,9,3,0,0,0,13,667,147,49,4,4,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,2077,812,789,258,60,4002,0,0,0,0,0,0,18,0,0,0,0,20,210,55,38,6,0,302,571,260,287,71,4,1197,311,211,366,172,48,1116,0,0,0,0,0,9,1118,529,685,241
LGA58050,1811,489,205,9410,5812,4415,5800,2710,1611,20350,146,69,63,28,50,355,11014,7056,7761,3249,1883,30963,0,0,0,0,0,3,42,3,0,0,0,48,511,91,30,3,3,640,898,511,278,81,31,1795,137,112,120,44,18,439,26,14,5,0,4,52,1614,732,437,130,52,2968,0,0,0,0,0,0,15,3,0,0,0,13,97,28,9,0,0,136,19,13,10,0,0,47,3,3,0,0,0,13,0,0,0,0,0,0,133,44,20,0,0,210,13,0,0,0,0,13,43,0,0,0,0,44,25,6,0,0,0,32,11,3,0,3,0,20,3,4,0,4,4,16,0,0,0,0,0,0,84,13,10,6,4,116,27,8,12,4,5,64,12881,7859,8231,3401,1942,34312,9,8,5,0,0,27,58,11,7,0,0,77,551,153,72,16,15,802,5652,2969,2265,653,232,11776,7053,5517,6639,3157,2023,24395,114,83,79,39,35,338,13442,8737,9072,3870
LGA58190,3,3,3,32,11,8,8,5,4,42,0,0,0,0,0,0,37,20,14,12,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,14,12,9,87,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,19,9,6,0,0,42,7,5,4,6,3,36,0,0,0,0,0,6,36,20,16,9
LGA58260,9,6,0,69,17,7,18,8,4,53,0,0,0,0,0,0,78,19,28,14,6,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,82,18,29,14,6,154,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,20,28,7,14,4,3,62,16,12,17,6,0,51,0,0,0,0,0,0,67,21,29,11
LGA58330,56,16,5,518,258,107,66,69,38,534,13,0,0,4,0,19,742,214,131,93,42,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,20,8,3,0,0,0,7,762,220,133,93,44,1250,4,0,0,0,0,5,19,3,0,0,0,19,112,26,10,5,0,151,321,76,57,14,6,480,253,87,81,65,41,532,19,4,0,4,0,26,730,204,149,85
LGA58400,5,4,4,37,14,3,6,0,3,32,0,0,0,0,0,0,54,11,10,4,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,10,4,6,81,0,0,0,0,0,0,4,0,0,0,0,4,9,6,0,0,0,13,17,4,0,0,4,27,15,4,0,6,0,27,0,0,0,0,0,0,44,17,0,6
LGA58470,5,0,4,23,3,0,8,0,3,13,0,0,0,0,0,0,10,6,9,0,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,0,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,12,3,0,3,0,5,8,0,0,0,0,0,0,6,6,3,0
LGA58510,513,119,37,2645,405,323,505,209,104,1542,28,16,15,3,4,67,2250,1103,1104,348,139,4944,3,0,0,0,0,3,38,4,0,0,0,45,270,94,48,12,3,428,662,324,188,66,18,1260,60,57,37,23,6,187,19,7,3,0,0,34,1052,487,277,102,32,1948,0,0,0,0,0,0,233,28,4,0,0,270,407,135,45,8,0,594,128,51,40,3,3,229,31,9,17,5,3,68,14,8,0,0,0,23,820,235,107,19,10,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,12,14,6,0,0,0,26,4140,1833,1499,471,180,8126,0,0,0,0,0,0,36,0,0,0,0,41,408,114,45,3,3,574,1564,717,567,102,21,2969,606,433,649,234,105,2031,7,6,11,6,0,32,2623,1278,1267,346
LGA58540,21,12,5,110,41,20,32,9,7,97,0,0,0,0,0,0,113,38,49,16,13,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,118,38,52,19,13,234,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,18,54,5,16,8,0,92,43,15,18,11,4,89,0,0,0,0,0,0,111,22,39,16
LGA58570,643,130,31,2415,348,322,523,253,58,1496,23,5,8,0,0,38,1997,1021,1254,391,90,4756,0,0,0,0,0,0,55,0,0,0,0,51,326,79,33,8,0,442,466,257,157,30,8,916,62,28,53,23,7,172,13,4,0,0,0,20,913,371,246,59,19,1599,6,0,0,0,0,6,402,28,6,0,0,441,631,144,53,3,4,833,83,52,20,9,0,162,5,0,0,0,0,5,16,5,0,0,0,22,1139,231,82,14,3,1471,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,16,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,7,4,0,4,30,20,5,4,0,0,31,4085,1629,1589,470,117,7888,0,0,0,0,0,0,34,0,0,0,0,30,561,152,66,11,3,784,1236,593,680,112,17,2641,458,376,681,274,69,1864,17,0,3,0,0,24,2298,1122,1433,395
LGA58610,25,12,0,218,80,20,36,39,9,184,0,0,0,0,0,3,281,52,61,45,14,459,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,293,57,61,45,14,470,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,37,140,25,28,9,11,201,80,32,28,25,16,175,3,0,0,0,0,4,256,52,53,31
LGA58680,10,0,0,53,25,9,13,5,3,58,0,0,0,0,0,0,69,24,25,5,7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,74,24,27,7,7,131,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,29,4,5,3,0,46,40,9,9,14,5,76,3,0,0,0,0,3,85,17,17,14
LGA58760,1975,592,262,11411,8789,7339,9941,4354,2309,32733,201,111,103,51,52,528,15327,10542,12086,5032,2634,45624,0,0,0,0,0,0,39,6,0,0,0,48,537,61,28,6,0,625,1206,568,308,83,33,2201,218,184,204,87,67,763,45,6,0,0,3,55,2047,826,543,183,100,3697,0,0,0,0,0,0,11,0,0,0,0,11,24,10,0,0,0,35,6,6,3,0,0,16,0,0,0,4,0,4,0,0,0,0,0,0,42,15,4,4,0,60,4,0,0,0,0,4,6,0,0,0,0,13,18,0,0,0,0,20,3,0,0,0,4,7,5,4,4,3,0,14,0,0,0,0,0,0,30,8,6,4,4,59,22,6,9,6,4,49,17469,11400,12649,5219,2745,49484,8,3,4,0,0,19,44,9,8,0,0,61,713,111,58,14,3,901,7107,3491,2510,701,266,14067,10517,8714,11123,4967,2566,37901,161,107,76,42,41,429,18553,12438,13778,5725
LGA58820,40,16,8,351,219,98,110,74,42,541,6,5,3,0,0,12,482,211,167,86,55,1004,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,9,0,0,0,0,9,0,4,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,24,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,14,4,0,0,0,0,7,522,223,169,93,55,1059,0,0,0,0,0,0,6,0,0,0,0,9,71,11,4,0,0,85,209,65,51,15,0,348,258,93,120,73,50,601,16,3,0,0,0,16,564,176,170,97
LGA58890,13,11,0,103,34,15,23,11,3,87,0,0,0,0,0,0,123,29,30,24,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,32,30,24,7,218,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,13,60,8,10,6,0,88,42,21,25,5,0,97,7,0,0,0,0,7,115,28,37,18
LGA59030,4,0,0,29,6,7,4,3,4,24,0,0,0,0,0,0,32,9,12,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,12,0,4,61,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,17,3,9,0,0,21,15,4,4,3,0,26,0,0,0,0,0,0,45,7,9,3
LGA59100,9,9,0,74,44,11,14,6,9,92,0,0,0,0,0,0,108,23,25,12,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,27,25,12,9,188,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,19,49,7,11,5,0,65,40,12,13,8,5,79,0,0,0,0,0,0,92,20,22,20
LGA59170,9,10,0,112,50,16,27,19,4,122,0,0,0,0,0,0,134,43,45,28,9,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,43,44,28,9,262,0,0,0,0,0,0,5,0,0,0,0,5,6,5,3,0,0,16,74,17,16,4,0,114,50,20,28,18,5,120,0,0,0,0,0,0,135,36,48,26
LGA59250,8,4,6,31,6,0,0,3,7,9,0,0,0,0,0,0,22,7,11,3,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,28,7,11,6,15,67,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,6,0,7,11,7,0,5,3,26,4,0,0,3,4,12,0,0,0,0,0,0,25,7,0,10
