LGA_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
LGA57770,0,0,0,0,0,0,10,9,0,5,4,0,32,0,0,3,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,6,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,5,17,0,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,9,5,0,6,18,13,21,33,14,4,8,4,9,128,0,0,0,0,0,0,8,3,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
LGA57840,0,0,0,3,6,17,174,262,149,376,290,6,1284,0,0,8,10,9,46,64,32,13,16,15,0,221,0,0,5,3,3,58,154,127,86,146,48,5,635,0,0,0,3,6,11,26,17,16,42,15,3,137,0,0,5,4,23,84,122,31,167,35,21,14,502,5,3,9,31,30,65,62,22,11,23,9,4,260,0,0,4,3,0,10,6,0,13,3,3,0,45,0,0,0,0,0,4,3,10,8,7,7,4,42,42,7,30,217,144,219,148,41,32,21,19,29,937,0,0,0,4,0,3,0,0,0,0,0,373,388,52,9,60,277,218,514,754,540,494,671,431,443,4458,0,0,4,0,0,14,36,67,70,194,258,66,712,0,0,0,6,3,20,15,21,7,26,23,9,137,3,0,0,0,3,25,115,136,205,383,191,95,1162,0,0,3,0,0,3,11,17,31,53,34,10,171,0,3,3,4,17
LGA57910,10,0,0,6,8,138,933,1359,706,1454,842,62,5523,3,0,16,73,92,270,245,79,34,73,24,9,923,8,0,7,21,43,357,866,513,261,498,125,31,2721,3,0,3,7,8,59,117,97,74,105,45,21,535,14,0,14,61,125,454,519,104,332,109,49,59,1852,8,13,66,196,167,324,220,59,67,37,21,44,1223,6,0,11,21,14,62,40,12,29,4,0,16,213,3,0,0,4,4,20,39,41,35,50,15,10,225,180,15,352,1995,872,1321,558,123,66,54,53,205,5802,8,0,9,54,19,28,8,3,3,4,0,1485,1630,252,34,476,2444,1359,3035,3537,2397,1597,2390,1177,1945,20642,12,6,5,8,7,92,458,459,370,833,823,316,3388,8,0,6,27,27,133,202,116,57,99,68,77,825,14,10,9,22,40,346,1211,1039,1018,1662,663,409,6453,4,3,4,4,7,56,170,136,160,211,139,91,989,20,8,23,75,152
LGA57980,0,0,0,6,0,3,38,76,48,142,165,4,476,0,0,0,5,4,14,10,0,5,18,6,0,77,0,0,0,0,0,24,42,29,36,61,28,0,225,0,0,0,0,0,0,9,0,4,5,8,0,32,0,0,0,0,3,29,44,18,71,21,8,0,206,0,0,3,15,14,32,18,5,9,8,10,0,124,0,0,0,0,0,7,4,0,0,4,0,0,19,0,0,0,0,0,0,0,3,4,10,7,0,20,9,0,17,67,40,88,62,20,14,16,15,9,358,0,0,0,0,0,4,0,0,0,0,0,153,160,15,0,26,85,66,201,237,160,197,285,249,176,1690,0,0,0,0,0,3,13,23,14,58,118,24,258,0,0,0,0,0,3,3,3,9,25,13,3,58,0,0,0,0,3,10,33,30,65,175,96,28,444,0,0,0,0,0,0,8,3,11,16,24,7,61,0,0,0,0,6
LGA58050,13,0,6,8,6,94,649,793,376,472,150,48,2629,0,0,8,21,21,96,58,29,20,12,9,5,291,3,0,0,12,28,216,500,293,128,146,15,20,1353,0,0,0,0,9,43,75,65,29,31,22,14,275,10,3,4,41,83,315,322,52,159,38,15,39,1071,4,0,24,108,92,124,66,6,4,10,3,12,462,3,0,4,11,14,33,36,8,8,3,0,10,127,3,0,0,4,5,13,28,28,10,21,5,6,116,61,13,141,971,328,429,121,28,16,18,14,76,2218,4,0,0,24,9,12,4,0,0,0,0,817,873,100,22,201,1196,593,1370,1859,1313,737,748,229,1036,9407,10,0,6,6,11,68,488,595,415,566,314,257,2733,0,0,4,8,17,87,154,56,43,29,23,41,472,7,7,7,13,34,305,1281,770,512,603,155,268,3966,0,0,0,0,9,31,164,131,87,123,36,60,654,12,6,14,29,109
LGA58190,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,15,4,10,12,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
LGA58260,0,0,0,4,0,0,9,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,11,9,9,18,10,4,5,4,9,85,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
LGA58330,0,0,0,0,4,8,13,22,6,15,4,0,83,0,0,0,0,7,12,5,5,0,5,0,0,44,0,0,0,0,0,19,31,14,7,9,3,4,86,0,0,0,0,0,0,6,0,0,7,0,0,14,0,0,0,0,4,15,25,4,17,5,0,0,80,0,0,6,6,15,11,5,6,0,0,0,0,45,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,0,0,5,0,0,0,0,0,5,7,3,19,79,34,37,16,5,4,4,0,12,213,0,0,0,0,0,0,0,0,0,0,0,73,80,15,3,25,96,68,119,102,53,37,40,16,94,661,0,0,3,0,0,5,10,13,12,10,3,10,60,0,0,0,0,0,0,3,3,0,0,0,5,19,0,0,0,0,0,13,29,18,10,12,3,10,96,0,0,0,0,0,0,0,3,4,3,0,5,13,0,0,0,0,4
LGA58400,0,0,0,0,5,3,5,3,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,9,6,8,10,12,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58470,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,6,0,0,0,10,17,169,269,173,349,190,12,1206,0,0,6,14,33,53,27,15,4,3,4,0,169,0,0,0,4,10,69,179,86,65,99,23,0,527,0,0,0,0,0,12,14,25,16,15,4,0,92,0,0,3,8,35,93,104,14,86,23,10,15,395,7,0,10,25,28,62,30,8,9,0,0,5,189,0,0,0,0,5,10,4,0,7,5,0,0,29,0,0,0,0,0,0,6,10,7,19,3,4,47,43,0,44,217,96,133,35,7,10,7,4,24,628,0,0,0,11,5,3,0,0,0,0,0,269,287,63,5,72,286,205,461,577,426,371,517,244,339,3566,0,0,0,0,0,9,61,72,48,134,108,38,480,0,0,3,7,5,33,28,15,11,17,4,3,129,0,0,0,0,3,36,174,142,123,161,37,26,698,0,0,0,0,0,13,21,22,26,39,25,11,148,0,0,0,4,22
LGA58540,0,0,4,0,0,4,9,4,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,4,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,3,22,8,12,18,14,0,7,3,16,99,0,0,0,0,0,4,4,5,6,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,0,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
LGA58570,3,0,0,0,0,21,176,224,153,381,366,12,1338,0,0,8,9,18,58,42,12,9,20,5,0,175,3,0,0,0,10,49,150,91,61,110,39,4,512,0,0,0,4,0,0,15,14,20,30,15,0,95,0,0,0,9,25,61,57,31,77,17,14,3,293,3,3,8,16,26,40,30,5,4,5,4,0,158,0,0,0,0,0,5,7,0,0,3,0,0,25,0,0,0,0,0,6,5,8,3,16,3,5,45,20,4,38,244,57,86,36,9,5,6,0,19,523,0,0,0,3,0,7,0,0,0,0,0,331,347,33,8,63,292,135,340,516,384,329,577,454,378,3511,0,0,0,5,3,17,43,51,49,129,166,44,510,0,0,0,0,0,12,27,20,12,10,5,3,96,0,0,0,0,4,32,114,127,167,302,101,39,894,0,0,0,3,0,6,17,20,25,33,33,9,157,0,0,0,6,3
LGA58610,4,0,0,0,0,0,22,4,9,0,0,3,41,0,0,0,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,11,22,7,0,5,0,0,42,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,3,6,7,4,4,0,0,0,21,0,0,4,4,5,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,5,29,6,12,9,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,20,16,9,0,10,39,20,42,61,20,15,3,0,24,241,0,0,0,3,0,4,10,9,0,4,0,4,32,0,0,0,0,0,3,4,3,0,0,0,4,12,0,0,0,4,4,16,21,8,3,4,3,6,64,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,7
LGA58680,0,0,3,0,0,0,3,5,3,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,9,7,4,6,14,8,6,4,9,12,71,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,12,4,0,5,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA58760,11,0,0,8,4,103,831,1199,537,789,220,59,3755,5,0,11,25,47,151,133,45,18,24,3,10,474,6,0,7,12,23,255,705,373,140,227,30,27,1799,0,0,0,0,5,52,112,84,44,72,15,16,399,3,5,7,46,104,349,433,77,223,34,18,51,1345,3,3,44,154,138,164,97,12,13,7,3,24,661,0,0,3,23,21,32,35,6,34,6,0,17,180,0,0,0,8,0,20,39,37,14,28,13,14,172,133,10,233,1369,579,723,192,48,18,21,14,126,3456,3,0,7,29,11,9,5,5,0,0,0,1039,1109,161,15,319,1665,933,1860,2581,1879,1039,1210,306,1382,13352,13,4,9,15,13,82,589,803,561,892,429,356,3772,4,0,4,17,28,152,202,106,72,57,22,61,732,19,13,17,23,41,432,1959,1304,787,975,234,377,6186,4,0,4,7,6,57,246,187,165,182,69,80,1006,30,10,19,68,184
LGA58820,0,0,0,0,0,0,8,18,10,13,10,0,60,0,0,0,0,4,3,3,0,0,0,0,0,11,0,0,0,0,0,5,23,9,8,4,0,3,57,0,0,0,0,0,0,3,4,3,6,3,0,25,0,0,0,3,4,8,20,3,11,0,0,0,51,0,0,0,8,9,9,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,13,65,18,40,6,3,0,0,0,11,162,0,0,0,0,0,3,4,0,0,0,0,42,46,8,0,13,78,32,66,78,41,32,26,8,58,445,0,0,0,0,0,4,13,5,6,18,3,8,59,0,0,0,0,0,6,4,5,0,0,0,0,8,0,0,0,0,0,5,23,15,18,23,0,10,102,0,0,0,0,0,0,3,0,0,4,3,9,23,0,0,0,0,4
LGA58890,0,0,5,3,10,3,9,3,0,4,0,0,34,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,4,0,5,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,9,6,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,3,21,22,18,22,11,3,9,3,13,132,5,0,5,0,0,4,3,3,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,12,0,3,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3
LGA59030,0,0,0,0,0,3,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,8,5,3,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,3,0,0,3,5,6,0,0,0,4,28,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,5,8,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,10,6,0,4,9,9,22,21,7,5,0,0,10,95,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,5,10,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3
LGA59170,0,0,0,0,4,6,7,5,0,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,13,9,0,5,0,0,47,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,5,0,5,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,9,6,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,12,3,0,0,21,19,22,39,16,10,7,4,22,148,0,0,0,0,0,5,0,0,0,0,4,5,13,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,7,19,7,0,3,0,3,43,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,0
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,11,3,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,5,15,8,5,7,0,0,39,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,7,20,9,0,3,6,0,47,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,13,0,5,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,19,19,5,0,5,15,8,25,48,19,12,11,3,20,173,0,0,0,0,0,3,3,4,4,0,4,4,22,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,8,19,10,7,0,0,5,52,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,3,3
LGA59320,0,0,0,4,3,5,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13,8,3,0,7,0,4,53,0,0,0,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
LGA59330,0,0,0,0,5,0,8,3,0,6,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,18,11,10,11,7,4,6,0,9,62,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
