LGA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
LGA57210,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,21,32,58,26,9,156,0,0,6,28,32,58,26,9,160,232,187,216,304,377,333,142,32,1828,34,34,65,55,44,33,18,13,304,266,222,299,388,447,434,192,49,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,0,0,22,0,0,3,0,10,8,0,0,22,199,205,245,346,418,348,132,43,1940,24,20,32,34,40,40,22,18,236,226,233,279,383,459,396,160,61,2199,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,23,35,66,28,9,181,5,0,14,26,35,66,28,9,179,435,395,466,650,788,683,274,73,3767,58,55,102,94,85,76,50,32,541,488,455,573,769,910,823,352,117,4488
LGA57280,0,3,0,4,0,0,0,0,9,0,7,3,5,0,0,0,0,10,0,15,49,35,50,23,0,0,169,0,20,55,40,53,23,0,0,193,696,1218,1204,894,729,185,55,9,5000,157,263,245,190,178,42,7,3,1095,858,1506,1507,1130,959,247,61,13,6280,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,8,6,4,0,0,0,23,3,5,8,9,5,0,0,0,33,661,1328,1125,736,549,190,39,13,4650,141,229,187,150,96,32,6,0,845,803,1561,1323,893,653,223,49,16,5520,0,3,0,3,0,0,0,0,9,0,10,3,3,0,0,0,0,17,4,14,55,38,54,23,3,0,195,4,24,61,46,53,23,3,0,222,1364,2541,2339,1634,1283,372,92,27,9644,294,495,431,346,272,74,16,5,1937,1663,3066,2832,2024,1608,468,111,33,11803
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,15,0,0,0,0,0,7,4,3,15,19,21,28,33,59,70,34,6,272,9,6,9,26,15,29,5,5,102,24,32,40,54,77,104,41,16,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,36,29,49,64,65,32,19,312,5,14,11,22,22,18,9,4,101,21,50,37,68,91,87,42,23,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,18,0,0,0,0,0,7,4,3,18,38,61,55,80,121,138,69,25,581,14,25,18,46,38,47,15,6,206,49,87,81,121,160,190,81,39,812
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,15,5,5,45,0,3,3,0,14,15,5,5,45,60,129,121,149,146,97,51,7,757,17,19,14,23,19,12,5,0,111,77,153,135,171,177,122,57,11,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,61,137,110,110,128,92,56,19,711,8,14,9,10,13,3,6,0,65,70,147,115,126,143,99,70,18,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,13,15,5,5,52,0,3,3,4,13,15,5,5,50,123,264,229,261,271,186,106,27,1465,21,29,21,34,32,17,14,0,175,139,297,257,299,323,221,126,32,1688
LGA57490,336,633,347,183,57,0,0,0,1553,7,27,38,46,60,0,0,0,186,36,256,461,745,944,811,407,165,3810,374,916,839,976,1060,811,407,165,5540,7698,7213,7206,7116,6214,4092,2336,561,42442,600,819,811,657,485,242,202,135,3952,8679,8950,8860,8747,7755,5146,2947,853,51935,160,178,73,16,4,0,0,0,441,0,15,27,14,5,0,0,0,61,18,97,170,224,204,120,60,23,909,178,293,268,259,217,120,60,23,1415,7598,8558,8824,8530,7314,5399,2940,974,50137,437,529,425,359,271,241,268,231,2756,8217,9380,9524,9141,7800,5757,3268,1225,54306,498,816,418,202,65,0,0,0,1995,5,43,66,58,68,0,0,0,240,56,345,631,976,1143,926,465,180,4717,558,1210,1110,1229,1276,926,465,180,6957,15299,15767,16031,15650,13526,9491,5277,1536,92576,1042,1344,1236,1014,757,487,471,360,6715,16896,18324,18382,17886,15559,10901,6210,2083,106248
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,6,0,0,7,0,0,3,3,10,11,9,0,39,4,5,5,5,3,0,3,0,26,6,9,12,10,16,15,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,7,8,0,0,23,0,5,0,5,3,0,0,0,9,0,8,0,7,10,11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,4,0,0,0,0,6,6,0,0,4,0,0,5,10,21,17,10,0,65,4,12,5,8,8,3,3,0,41,6,13,7,11,31,22,15,0,113
LGA57700,3,8,5,3,0,0,0,0,20,3,5,4,9,0,0,0,0,20,4,36,57,91,139,143,64,15,545,9,49,67,100,141,143,64,15,592,1715,2022,2081,1743,1414,856,407,86,10321,106,204,255,219,134,76,33,6,1038,1832,2276,2403,2064,1690,1072,500,113,11948,0,8,0,0,0,0,0,0,8,0,0,3,3,6,0,0,0,6,3,10,16,48,24,16,6,4,122,3,11,24,47,29,16,6,4,140,1801,2500,2248,1876,1608,990,416,122,11567,74,105,101,82,66,45,21,13,499,1877,2619,2371,2006,1694,1049,455,138,12207,4,9,6,5,0,0,0,0,32,3,8,4,8,6,0,0,0,28,5,42,77,131,158,154,68,17,665,18,60,90,147,169,154,68,17,725,3516,4523,4331,3621,3018,1851,826,205,21891,181,308,354,308,198,123,55,21,1542,3704,4896,4765,4066,3391,2123,955,249,24159
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,4,0,22,0,0,5,3,3,11,4,0,26,21,56,61,45,69,61,23,0,342,10,5,11,12,10,12,9,0,66,31,66,75,68,86,81,39,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,34,81,52,52,64,60,21,6,359,8,9,12,10,11,8,6,5,71,44,90,65,60,82,65,22,3,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,11,4,0,27,0,0,5,4,3,11,4,0,34,58,134,106,99,130,113,48,3,694,19,16,24,25,28,16,14,5,135,73,152,133,124,166,145,63,8,860
LGA57840,3,4,6,5,4,0,0,0,24,13,14,0,10,7,0,0,0,43,12,31,45,96,88,174,125,96,656,23,48,52,108,90,174,125,96,720,2948,3042,2609,2299,2178,1986,906,274,16238,111,215,133,128,113,101,89,78,975,3079,3307,2797,2538,2388,2263,1121,439,17937,0,5,0,6,0,0,0,0,5,3,0,0,0,0,0,0,0,8,4,8,13,20,25,29,15,22,130,7,11,15,27,25,29,15,22,146,2722,3127,2787,2623,2634,2354,1241,613,18100,103,166,120,91,108,123,127,159,996,2830,3302,2920,2739,2771,2508,1382,794,19244,7,7,6,8,4,0,0,0,24,14,17,8,7,7,0,0,0,52,12,31,54,117,110,203,147,115,786,33,54,65,134,114,203,147,115,865,5664,6170,5394,4920,4819,4340,2142,885,34339,213,377,254,224,224,228,217,234,1973,5914,6604,5719,5276,5155,4773,2503,1233,37180
LGA57910,13,81,58,24,6,0,0,0,186,29,83,40,47,28,0,0,0,224,19,167,266,412,509,775,710,471,3334,63,328,368,489,543,775,710,471,3748,11573,16599,15872,12691,10596,8030,4495,1528,81387,579,1240,1049,741,551,358,341,229,5085,12213,18166,17286,13918,11691,9163,5545,2235,90216,11,17,20,8,0,0,0,0,49,10,19,9,10,3,0,0,0,46,4,32,50,88,113,102,71,61,514,18,66,77,99,115,102,71,61,607,11784,18335,16789,13660,11967,10362,6584,3209,92692,540,1013,778,520,429,477,448,389,4588,12341,19413,17640,14275,12516,10941,7100,3659,97883,20,92,74,33,10,0,0,0,233,35,101,52,60,25,0,0,0,269,24,200,317,495,622,879,779,535,3848,78,395,444,585,659,879,779,535,4353,23351,34933,32657,26348,22565,18394,11076,4741,174074,1119,2250,1828,1258,985,828,789,618,9674,24550,37576,34928,28195,24207,20107,12645,5894,188101
LGA57980,0,8,9,9,0,0,0,0,30,5,0,4,5,4,0,0,0,14,4,15,19,39,44,92,69,35,317,9,34,32,46,55,92,69,35,365,828,1145,1053,914,849,798,405,90,6081,35,69,59,51,46,76,47,26,415,870,1247,1133,1015,947,962,522,157,6864,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,8,6,6,7,7,0,39,3,12,8,10,6,7,7,0,45,898,1334,1202,1071,1003,937,574,230,7237,33,72,61,45,32,42,51,55,391,936,1414,1279,1120,1041,983,631,287,7681,3,15,9,9,0,0,0,0,32,3,5,4,5,4,0,0,0,20,4,23,25,47,49,101,75,34,362,11,40,39,58,62,101,75,34,412,1724,2479,2254,1979,1853,1731,970,316,13312,68,142,116,100,82,117,105,84,809,1807,2660,2411,2135,1989,1947,1153,439,14538
LGA58050,48,50,18,14,12,0,0,0,141,10,26,29,25,6,0,0,0,104,18,138,243,376,508,615,293,113,2298,76,219,288,417,526,615,293,113,2544,9368,10171,10379,8611,7224,4452,1996,486,52687,475,774,701,645,456,232,155,112,3553,9912,11163,11373,9670,8202,5306,2443,712,58782,17,16,8,4,0,0,0,0,41,4,8,6,5,0,0,0,0,23,8,21,46,110,98,82,40,14,424,25,41,63,120,104,82,40,14,494,8811,11424,10902,9578,8101,5212,2513,876,57414,454,688,546,446,313,252,207,163,3058,9290,12150,11505,10143,8511,5551,2756,1055,60964,66,64,22,22,13,0,0,0,185,12,35,40,30,9,0,0,0,128,27,157,287,487,602,701,333,130,2725,103,262,346,540,621,701,333,130,3037,18174,21596,21282,18190,15317,9669,4507,1365,110097,926,1456,1247,1087,765,488,357,269,6609,19203,23311,22878,19814,16713,10855,5197,1767,119743
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,20,23,10,23,34,15,8,0,145,0,0,0,3,11,4,0,0,24,23,28,12,31,46,17,12,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,24,22,19,19,11,4,116,6,0,0,5,3,0,4,0,23,10,15,23,33,24,21,10,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,27,41,34,50,54,29,18,8,264,3,4,0,12,12,3,4,0,41,34,45,37,64,69,40,25,6,315
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,9,0,0,0,0,8,6,4,0,8,19,21,37,31,32,33,19,4,195,5,5,4,4,9,6,7,0,36,22,28,38,34,44,41,25,4,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,27,31,31,30,24,17,3,180,3,10,7,4,5,4,0,0,36,22,38,36,39,38,29,19,3,216,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,14,0,0,0,0,5,4,4,0,17,36,48,66,64,60,61,36,6,371,7,15,11,5,9,8,8,0,72,43,62,77,71,76,72,45,6,455
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,23,37,64,24,7,163,0,4,6,29,31,64,24,7,169,178,135,170,248,385,333,142,29,1622,29,21,24,48,65,43,22,6,258,202,160,201,323,489,444,186,34,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,3,0,22,0,0,6,0,4,5,3,0,22,147,159,184,295,416,344,137,34,1703,8,24,20,35,52,31,21,3,206,152,186,212,332,474,374,168,35,1931,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,12,27,43,70,23,6,180,0,4,10,32,45,70,23,6,187,324,290,355,543,804,677,280,59,3329,36,45,46,78,119,80,44,3,463,359,338,412,659,967,818,353,72,3977
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,5,0,0,11,10,17,9,13,32,21,13,0,115,0,0,0,0,6,3,4,0,15,10,16,6,16,38,34,14,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,6,21,22,17,13,0,110,0,4,0,3,0,3,0,0,16,16,18,10,23,25,20,14,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,4,3,0,7,29,29,15,37,52,39,31,0,228,0,9,0,3,8,9,4,0,34,27,34,16,38,61,47,29,0,266
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,14,19,11,0,0,62,0,0,3,5,0,3,0,0,11,8,4,13,15,21,10,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,9,8,7,3,0,0,52,0,0,0,0,0,0,0,0,0,10,14,11,8,7,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,20,23,24,12,0,0,114,0,3,3,5,0,3,0,0,11,21,22,24,24,25,15,0,0,129
LGA58510,0,3,0,0,0,0,0,0,9,4,13,6,0,0,0,0,0,24,5,44,64,90,103,135,76,63,585,15,62,71,95,99,135,76,63,620,2051,3562,2781,1941,1677,1160,537,177,13886,167,304,226,169,140,108,92,102,1299,2229,3920,3075,2204,1916,1404,707,343,15803,3,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,4,0,3,12,18,19,15,10,21,93,6,9,11,16,23,15,10,21,113,2188,3558,2696,1977,1658,1333,746,410,14553,113,251,171,132,101,88,155,253,1259,2304,3815,2883,2118,1777,1432,913,677,15928,7,8,0,0,0,0,0,0,15,4,13,4,5,0,0,0,0,32,5,52,79,108,117,151,90,79,681,18,74,83,112,124,151,90,79,728,4237,7113,5479,3915,3328,2493,1282,587,28440,278,554,388,299,241,192,250,358,2561,4533,7737,5954,4324,3695,2834,1626,1022,31730
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,12,0,0,0,4,4,5,0,3,14,29,31,40,51,67,43,26,6,297,5,3,4,9,11,11,4,0,44,34,38,43,65,77,57,29,6,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,46,45,67,42,24,3,274,5,0,11,6,6,3,0,0,36,24,36,55,49,73,45,26,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,16,0,0,0,4,4,5,0,3,17,55,67,82,97,131,86,46,10,576,7,4,14,19,12,13,4,0,79,57,75,101,114,152,102,50,12,670
LGA58570,4,13,4,7,0,0,0,0,35,10,8,11,7,3,0,0,0,36,4,37,65,94,77,78,66,14,442,15,64,74,108,90,78,66,14,512,1710,3670,3003,2157,1762,1072,447,180,14017,102,348,190,135,111,66,45,24,1026,1828,4087,3269,2397,1962,1217,554,221,15548,0,5,5,0,0,0,0,0,9,3,6,0,0,0,0,0,0,9,0,5,16,18,16,13,5,5,74,8,12,15,19,14,13,5,5,94,1906,3948,2891,2168,1793,1188,583,389,14859,96,256,125,74,61,68,56,45,786,2009,4222,3031,2257,1869,1267,645,438,15743,4,19,6,7,5,0,0,0,43,11,14,11,3,6,0,0,0,52,6,40,76,114,94,92,68,23,515,21,80,92,123,101,92,68,23,600,3613,7619,5896,4327,3555,2261,1033,568,28872,198,604,319,215,179,133,102,70,1811,3842,8305,6304,4660,3835,2485,1197,667,31291
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,11,5,43,0,0,0,0,4,21,11,5,43,60,73,82,87,124,111,66,14,617,12,12,11,10,11,16,8,0,75,75,83,97,100,130,145,78,14,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,63,77,75,95,134,115,62,29,653,13,15,15,12,11,20,11,3,92,80,86,89,107,145,143,73,31,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,19,8,5,51,0,0,4,0,3,19,8,5,51,128,147,161,183,251,229,124,37,1266,26,21,21,22,19,33,14,0,170,149,173,191,207,277,284,152,47,1479
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,15,0,0,0,3,0,5,0,3,15,23,17,25,36,38,28,15,3,191,4,5,3,7,11,7,3,0,47,34,27,32,48,55,41,20,6,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,17,14,21,39,25,27,18,0,169,4,5,4,7,8,8,3,0,43,16,19,29,51,33,31,21,3,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,16,0,0,0,3,0,3,0,3,16,35,41,47,78,65,52,35,5,359,9,11,13,19,19,10,9,3,89,49,47,57,96,84,72,48,9,463
LGA58760,22,40,27,23,11,0,0,0,126,24,50,35,22,17,0,0,0,152,25,167,291,493,527,745,414,211,2871,64,257,360,532,563,745,414,211,3149,13256,12760,13723,12712,9535,5963,2952,683,71592,653,873,868,810,572,273,211,135,4391,13977,13891,14944,14063,10667,6984,3582,1028,79132,10,20,10,8,4,0,0,0,55,4,5,8,10,0,0,0,0,19,11,17,56,116,118,86,61,14,481,22,49,73,131,121,86,61,14,562,12814,14534,15317,13981,10629,7402,3850,1296,79816,529,625,586,504,356,298,308,283,3480,13360,15201,15975,14617,11111,7789,4224,1597,83860,35,59,43,34,19,0,0,0,182,22,54,41,32,22,0,0,0,174,29,192,348,606,649,832,477,229,3350,88,300,434,671,689,832,477,229,3713,26069,27294,29033,26694,20165,13370,6805,1978,151411,1180,1494,1448,1315,924,572,526,417,7874,27334,29094,30915,28677,21776,14772,7804,2623,162994
LGA58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,13,20,46,15,9,109,0,0,5,12,18,46,15,9,112,198,153,205,245,279,268,120,27,1490,14,17,35,35,29,23,17,10,172,216,172,240,293,322,329,152,47,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,26,0,0,6,0,7,4,0,0,26,180,179,219,261,310,273,122,42,1584,19,12,11,24,26,15,26,18,147,200,190,236,288,335,297,151,61,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,14,26,50,18,10,131,0,0,8,16,27,50,18,10,140,372,335,430,506,586,536,242,67,3071,38,34,43,58,43,36,39,27,322,417,369,482,578,660,627,305,106,3533
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,12,0,0,0,0,8,5,0,0,12,30,19,32,55,72,51,29,12,296,4,0,13,3,3,4,0,0,30,35,24,46,55,85,59,30,13,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,30,59,55,47,16,11,259,6,9,6,3,5,6,0,0,37,23,33,38,60,59,55,19,8,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,14,0,0,0,0,8,5,0,0,14,51,45,63,112,126,95,46,15,558,9,8,17,12,17,3,5,3,66,63,58,85,123,149,105,46,24,636
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,7,10,19,10,25,17,11,4,86,0,3,0,0,0,0,0,0,11,7,11,19,10,22,24,13,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,8,24,17,8,6,87,0,3,4,0,0,0,4,0,13,8,18,11,8,24,13,10,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,13,21,24,24,42,32,18,8,177,0,11,4,0,0,3,5,3,25,16,32,30,24,46,38,19,6,203
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,17,0,0,0,4,6,8,0,0,15,22,34,27,36,49,34,21,6,226,4,5,4,6,13,11,3,0,44,28,37,30,43,69,53,23,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,34,31,46,27,25,9,219,3,3,7,8,15,0,7,4,42,20,34,38,37,61,25,29,10,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,21,0,0,0,4,6,8,0,0,19,43,62,60,73,98,61,42,13,443,8,9,11,15,25,12,10,3,89,49,75,67,86,123,81,57,18,552
