LGA_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
LGA56090,179,496,1173,1456,1779,1528,331,26,0,6967,383,239,176,175,260,350,267,64,4,1917,16,15,75,85,99,149,45,6,0,487,12,19,42,25,39,29,6,3,5,175,584,766,1467,1747,2176,2057,651,105,9,9550,23,38,61,38,46,48,6,0,0,263,81,28,13,4,16,18,21,0,0,191,105,68,75,44,58,69,33,0,0,457,688,831,1540,1793,2233,2132,679,105,5,10006,494,273,759,694,497,596,1468,1015,258,6049,46,34,129,162,152,162,72,67,48,874,1226,1142,2418,2649,2885,2888,2217,1187,318,16925,86,296,616,767,1111,832,134,9,0,3850,515,340,528,853,962,903,316,38,0,4451,20,27,136,87,67,105,26,8,0,481,13,13,24,14,25,18,8,0,0,128,643,675,1305,1726,2172,1864,478,56,4,8914,13,20,32,26,38,27,9,0,0,153,54,20,32,34,43,39,7,0,0,231,74,36,68,58,79,64,12,0,0,388
LGA56160,0,0,4,7,7,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,7,4,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,4,0,0,29,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,9,9,11,8,0,0,0,40,0,0,0,4,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,81,201,509,591,711,564,131,16,0,2796,130,88,91,74,93,139,94,26,7,742,16,14,35,41,49,51,21,0,0,232,10,10,20,11,16,16,7,3,0,98,234,319,657,727,865,775,248,45,7,3874,20,22,43,38,38,25,3,0,0,189,15,9,9,0,0,17,8,0,0,65,42,34,53,43,35,38,18,0,0,255,273,349,709,771,906,814,262,45,7,4124,177,40,63,95,131,331,892,632,166,2524,38,33,78,112,101,102,93,58,35,642,490,422,853,973,1139,1241,1247,731,204,7298,43,129,230,301,415,255,46,6,0,1419,238,137,268,344,350,339,114,11,3,1805,15,10,50,37,39,48,9,0,0,210,11,8,11,9,10,8,5,3,0,62,303,286,552,690,814,653,176,17,3,3494,15,17,17,17,20,20,3,0,0,103,34,11,23,29,20,16,0,0,0,138,44,23,39,42,44,33,9,0,0,240
LGA56300,7,4,22,49,45,41,23,7,0,200,9,4,3,12,14,30,19,3,0,96,0,0,0,0,5,4,0,0,0,13,0,0,0,0,3,4,0,3,0,10,14,3,28,68,64,83,51,10,0,328,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,6,0,0,4,0,3,0,3,0,4,0,0,0,12,14,7,32,72,66,86,53,10,0,342,20,0,5,10,10,34,110,52,8,263,5,0,5,10,17,11,17,12,0,86,36,11,43,93,97,130,180,79,15,687,0,0,18,24,30,29,4,0,0,111,3,0,17,29,28,44,31,7,0,160,0,0,0,3,0,4,5,0,0,16,0,0,0,0,0,0,0,0,0,3,5,3,28,59,63,81,39,8,0,293,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,9,0,0,0,9
LGA56370,3,10,40,25,32,39,17,4,0,173,5,0,4,0,8,11,0,5,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,16,40,30,42,43,22,5,0,200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,15,40,30,41,47,22,5,0,208,3,0,0,4,0,3,19,19,14,66,0,5,9,5,11,12,8,4,3,62,6,19,53,38,53,66,54,34,17,338,5,10,13,10,16,15,3,4,0,76,0,0,16,13,16,22,6,0,0,75,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,5,5,9,38,22,31,42,13,7,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
LGA56460,25,66,160,135,178,171,59,11,0,808,27,16,31,30,36,40,33,8,5,219,3,5,3,3,3,14,7,0,0,40,5,3,5,5,3,0,0,0,0,19,63,86,205,176,221,221,102,19,5,1090,0,11,11,12,8,4,0,0,0,50,7,0,3,0,0,0,0,0,0,16,7,11,17,12,10,10,0,0,0,64,72,98,221,184,236,231,102,19,5,1154,82,15,27,20,33,50,181,117,40,577,19,14,26,29,31,27,26,19,12,215,171,130,274,237,306,310,304,157,59,1941,16,52,98,91,113,94,22,3,0,488,27,38,68,100,88,106,36,5,0,469,7,7,9,13,5,19,0,0,0,48,7,0,3,7,0,0,0,0,0,22,53,87,182,211,210,217,58,14,0,1023,4,0,9,10,4,3,0,0,0,30,9,0,6,4,0,4,3,0,0,27,8,4,12,13,5,13,3,0,0,52
LGA56580,22,177,619,872,1166,808,278,25,3,3957,307,347,146,100,136,210,254,80,4,1587,23,9,32,17,13,17,24,6,0,143,3,0,10,16,9,8,7,6,0,49,355,538,800,1000,1329,1042,554,120,11,5737,3,21,23,20,29,15,4,0,0,117,53,20,14,5,4,9,9,0,0,107,58,42,37,20,32,25,7,3,0,226,414,577,836,1021,1356,1069,561,122,11,5960,453,143,96,73,88,211,591,564,227,2441,13,16,44,38,40,33,55,28,21,288,883,731,977,1136,1487,1317,1204,713,257,8697,8,117,389,423,624,410,83,12,0,2070,296,372,257,509,620,469,236,38,4,2790,13,14,53,43,26,39,16,3,0,208,3,4,8,15,11,3,0,0,3,47,314,509,708,989,1280,923,329,56,7,5114,4,3,9,14,25,6,0,0,0,66,38,19,13,22,20,17,0,0,0,130,38,27,25,31,44,24,0,0,0,193
LGA56620,0,3,11,13,11,14,7,0,0,63,0,0,5,10,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,4,6,22,26,19,18,5,0,0,99,6,3,12,13,4,3,0,0,0,36,0,3,3,3,0,0,0,0,0,6,6,5,9,18,4,3,0,0,0,48,11,9,31,40,21,18,5,0,0,142,53,38,61,59,48,26,16,3,0,302,10,3,12,4,9,14,0,0,0,61,69,55,107,104,84,60,27,6,0,504,0,7,9,9,16,12,0,0,0,54,3,3,11,16,17,10,7,0,0,52,0,3,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,4,10,18,26,31,25,8,0,0,122,6,5,6,6,6,0,0,0,0,23,0,0,6,0,0,0,0,0,0,9,7,5,9,7,6,0,0,0,0,35
LGA56730,65,141,322,328,371,384,115,6,3,1734,76,38,57,43,59,96,60,8,0,436,7,0,18,19,24,33,13,0,0,106,4,9,10,11,8,6,5,0,0,54,151,190,399,397,467,515,192,17,3,2326,17,11,26,29,18,18,4,0,0,124,12,13,3,0,4,3,0,0,0,42,25,24,28,33,28,19,3,0,0,161,174,211,430,427,489,538,196,18,3,2490,149,72,188,165,132,187,467,294,69,1718,34,35,61,75,80,88,59,37,16,483,355,312,679,668,700,813,727,346,91,4685,34,104,161,195,276,243,45,5,0,1064,101,64,136,192,239,228,85,9,0,1054,4,8,22,22,25,14,11,0,0,103,3,5,6,9,0,4,0,0,0,29,149,178,327,416,539,486,144,12,0,2252,10,3,11,11,12,8,0,0,0,61,15,0,12,8,13,9,4,0,0,73,26,4,27,22,29,18,4,0,0,129
LGA56790,14,22,56,82,109,116,48,8,3,452,15,4,9,24,22,54,30,9,0,181,0,0,3,7,16,9,5,0,0,52,4,0,5,4,7,7,5,0,0,30,37,28,77,117,153,187,85,20,5,711,0,3,6,0,10,11,0,0,0,30,0,0,5,0,0,0,0,0,0,14,3,3,4,4,10,10,3,0,0,37,36,31,83,121,165,199,85,19,4,750,22,5,14,7,30,76,186,116,25,491,7,5,23,24,32,32,49,25,6,208,71,47,121,159,227,307,326,157,37,1448,3,9,39,44,55,62,14,6,0,226,10,7,29,55,54,93,42,0,0,304,0,3,5,4,13,9,6,0,0,44,0,4,6,0,5,6,0,0,0,17,21,27,76,107,126,169,65,10,0,598,0,0,0,0,0,5,0,0,0,7,0,0,4,0,3,3,0,0,0,10,0,0,3,0,4,3,0,0,0,18
LGA56860,0,4,5,6,9,11,0,0,0,38,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,8,9,15,6,0,0,55,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,4,8,9,17,6,0,0,56,3,0,0,0,0,0,11,4,5,31,0,7,3,3,3,4,8,0,0,27,10,14,8,12,14,23,22,3,5,112,0,3,0,7,6,11,0,0,0,24,4,0,8,0,3,6,6,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,9,9,15,5,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA56930,0,8,36,40,71,76,25,7,0,256,20,31,13,9,20,11,27,12,0,132,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,24,37,50,45,92,90,49,20,0,404,0,0,6,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,0,0,14,22,36,47,43,92,91,50,20,0,414,36,8,9,5,4,11,32,29,14,143,0,0,0,3,0,6,0,4,0,21,59,47,59,49,97,105,84,54,23,582,0,7,19,26,37,20,13,0,0,125,37,31,11,22,35,31,20,3,0,187,5,4,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,10,43,42,40,47,77,50,32,3,0,330,0,0,0,0,0,0,0,0,0,0,23,0,0,0,5,6,0,0,0,29,23,0,0,0,3,6,0,0,0,34
LGA57000,4,10,31,30,34,39,8,4,0,168,0,0,4,0,3,8,5,3,0,23,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,10,36,34,42,47,16,8,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,36,34,40,47,16,8,0,197,3,3,0,0,3,3,8,4,0,30,5,7,19,25,20,23,8,3,3,121,15,22,54,66,62,78,28,17,4,347,4,7,4,3,19,17,7,0,0,64,0,3,5,13,11,15,3,0,0,48,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,15,15,18,23,21,11,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,25,405,2541,1751,869,705,195,23,0,6520,163,498,667,300,129,148,141,52,0,2090,13,35,91,64,42,33,5,3,0,287,3,20,59,37,15,12,0,0,0,144,204,951,3356,2155,1054,895,339,79,7,9046,3,39,126,71,41,53,16,3,0,348,63,79,49,14,18,14,12,0,0,254,63,115,178,90,56,69,32,4,0,605,270,1070,3530,2246,1109,966,373,86,7,9645,219,495,438,188,169,233,539,360,104,2753,52,180,507,331,207,150,101,40,10,1568,542,1739,4470,2764,1485,1343,1006,491,123,13968,39,378,1934,926,522,376,63,3,0,4236,283,721,921,418,259,236,114,27,0,2982,21,54,104,64,24,39,14,0,0,324,4,18,55,23,9,5,0,3,0,115,349,1176,3015,1424,812,648,196,34,0,7655,3,25,79,56,44,13,3,0,0,224,64,65,66,37,14,10,4,0,0,259,68,93,139,92,56,25,7,0,0,486
LGA57140,3,15,23,32,29,39,22,3,0,164,3,0,0,0,4,12,6,4,0,33,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,8,17,22,36,39,54,24,5,0,210,5,0,0,3,0,5,0,0,0,16,0,0,0,0,4,0,0,0,0,3,5,0,4,3,0,10,0,0,0,22,8,24,28,39,38,59,31,5,0,234,11,6,4,15,13,26,58,37,8,180,0,3,0,3,3,3,0,3,6,21,25,31,38,57,61,90,84,50,10,443,0,3,9,12,13,19,7,0,0,67,6,3,14,17,20,30,10,5,0,104,0,0,0,0,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,4,10,6,29,26,36,45,19,5,0,180,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,15
LGA57210,43,53,134,150,209,180,81,8,0,859,34,22,21,29,37,67,59,16,0,275,5,0,8,15,29,22,4,3,0,80,0,0,3,7,4,10,5,0,0,36,77,73,166,196,279,270,148,34,0,1247,0,3,0,0,9,10,5,0,0,31,4,0,0,0,0,7,0,0,0,13,5,3,5,3,9,19,4,0,0,42,84,82,171,206,291,289,149,34,0,1295,67,7,42,59,52,122,245,134,33,761,23,14,14,32,44,42,41,26,14,234,168,95,222,299,388,447,434,192,49,2287,14,22,54,89,112,104,29,4,0,424,30,24,77,93,126,129,45,8,0,533,6,5,9,5,16,21,12,0,0,78,3,3,7,4,3,4,5,0,0,25,49,52,148,188,255,259,87,10,0,1060,5,0,0,0,11,6,0,0,0,24,4,4,0,4,4,5,0,0,0,21,5,7,4,5,16,7,3,0,0,48
LGA57280,90,199,931,991,718,530,79,4,0,3541,103,35,88,80,57,60,18,0,0,445,3,9,67,66,50,50,7,0,0,249,4,13,35,32,11,18,0,0,0,122,204,254,1120,1168,841,657,108,5,0,4354,15,30,27,16,11,9,0,0,0,114,14,6,4,3,4,5,4,0,0,40,26,40,37,22,14,11,0,5,0,153,228,291,1151,1195,852,670,111,9,0,4511,144,48,82,66,80,110,94,47,9,675,69,82,267,241,194,179,44,11,6,1093,436,420,1506,1507,1130,959,247,61,13,6280,53,165,652,538,406,248,42,0,0,2116,111,53,273,307,131,87,20,0,0,983,10,17,85,56,33,27,9,0,0,245,13,14,33,22,0,4,0,0,0,84,176,255,1044,924,580,367,67,4,0,3425,12,10,11,12,11,13,0,0,0,68,10,5,15,18,3,9,0,0,0,61,25,17,30,26,15,18,0,0,0,135
LGA57350,5,6,16,24,25,37,16,5,0,138,0,0,3,0,0,8,8,3,0,27,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,8,10,20,26,27,45,26,9,0,166,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,4,9,10,20,23,27,45,29,9,0,174,4,0,0,4,3,11,46,27,13,111,3,5,6,8,20,15,31,5,5,101,15,11,32,40,54,77,104,41,16,392,0,0,14,11,12,12,4,0,0,53,5,4,10,4,16,24,3,0,0,68,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,24,20,31,38,11,0,0,129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA57420,13,19,113,87,105,91,15,6,0,447,0,0,6,14,14,15,9,7,3,75,0,0,8,10,5,11,0,0,0,38,0,4,0,8,3,3,5,0,0,20,21,23,128,112,130,120,29,18,3,583,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,8,0,0,0,17,19,31,128,113,128,131,29,18,3,603,7,7,6,15,22,25,79,37,9,203,0,9,21,14,22,22,13,4,0,101,31,45,153,135,171,177,122,57,11,902,3,14,41,40,51,37,6,0,0,200,5,12,48,40,26,38,11,3,0,173,0,7,5,11,3,8,5,0,0,36,0,0,7,0,0,4,0,0,0,7,11,30,96,90,85,80,22,4,0,417,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12
LGA57490,690,2012,5620,6068,5908,4131,599,28,0,25064,1260,824,892,660,659,792,399,61,0,5544,56,109,385,341,349,391,92,5,3,1720,50,70,186,142,98,61,10,3,6,627,2060,3013,7082,7210,7012,5373,1099,95,9,32954,173,225,345,238,240,213,33,0,0,1461,386,105,90,43,49,52,39,7,0,764,554,327,432,284,285,266,66,10,3,2227,2612,3344,7520,7488,7302,5637,1166,102,10,35182,1724,422,618,565,796,1640,3723,2622,709,12823,200,377,809,803,648,484,254,224,136,3934,4536,4142,8950,8860,8747,7755,5146,2947,853,51935,287,1257,2913,3098,3523,2017,216,6,0,13320,1791,1385,2678,3241,2901,2118,508,36,0,14655,61,128,556,314,262,289,57,7,0,1668,28,60,129,77,73,50,11,5,4,431,2163,2833,6277,6726,6758,4470,793,52,5,30071,102,127,159,177,167,89,3,0,0,823,382,118,219,238,161,133,27,4,0,1279,482,246,372,413,333,220,33,3,0,2102
LGA57630,0,0,0,0,5,10,4,0,0,17,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,4,3,0,25,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,3,12,5,3,0,26,0,0,0,0,0,0,5,5,0,17,0,4,5,5,5,3,0,3,0,26,0,4,9,12,10,16,15,15,0,70,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,189,492,1584,1685,1393,953,164,7,5,6480,252,163,192,180,169,204,129,33,0,1320,15,22,91,100,78,79,26,3,0,402,17,16,36,37,30,23,11,0,0,175,473,693,1907,2001,1671,1262,325,42,4,8377,28,31,37,42,36,24,3,0,0,201,44,15,12,8,3,6,9,0,0,99,77,45,51,47,40,28,16,0,0,301,548,738,1958,2051,1713,1288,339,42,4,8682,367,89,180,211,219,309,687,430,99,2591,43,44,138,142,136,97,52,25,13,682,961,869,2276,2403,2064,1690,1072,500,113,11948,102,296,862,839,806,484,63,3,0,3450,447,311,809,824,653,477,130,11,0,3667,22,32,164,78,66,58,18,0,0,438,7,9,39,23,14,12,4,3,0,122,577,652,1875,1762,1534,1036,216,18,3,7679,28,24,26,25,20,13,0,0,0,141,66,13,47,37,30,24,0,0,0,219,92,42,74,66,48,46,0,0,0,358
LGA57770,0,11,44,44,36,39,9,0,0,184,4,5,6,8,8,12,5,0,0,39,0,0,6,0,0,7,0,0,0,14,0,0,4,0,5,6,0,0,0,16,4,16,54,57,45,55,15,7,0,248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,16,54,54,44,55,15,7,0,250,5,0,6,9,3,14,51,23,0,114,0,0,6,13,13,10,11,10,0,72,13,20,66,75,68,86,81,39,0,433,0,10,43,18,29,19,4,0,0,123,3,3,17,19,14,16,4,0,0,84,0,4,3,3,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,5,9,14,63,37,44,48,8,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
LGA57840,88,539,2085,2058,1807,1371,357,47,3,8353,411,688,517,304,239,308,370,84,3,2935,33,29,74,63,53,57,31,0,0,348,8,23,51,28,23,8,3,6,0,147,540,1284,2726,2458,2121,1740,768,133,8,11776,14,41,85,51,68,63,23,0,0,343,85,65,30,3,14,18,15,4,0,247,100,101,115,59,77,82,43,7,0,585,640,1388,2841,2511,2203,1829,805,140,8,12366,692,262,251,153,198,443,1357,891,357,4613,26,77,212,129,137,117,102,94,80,958,1352,1729,3307,2797,2538,2388,2263,1121,439,17937,34,485,1680,1099,1185,844,177,12,0,5513,485,784,822,1000,884,784,370,57,3,5187,21,54,150,131,48,67,21,5,0,496,6,9,30,26,9,17,8,0,0,109,550,1333,2683,2260,2127,1713,572,63,7,11302,4,22,53,40,37,30,5,0,0,194,57,58,47,53,32,48,19,0,0,313,69,80,98,92,69,76,25,0,0,503
LGA57910,409,2304,11515,12037,9368,6110,1303,114,7,43159,1866,2307,3002,2056,1587,1810,1255,270,23,14184,71,127,433,404,270,315,108,22,0,1749,33,140,340,224,134,74,40,15,0,998,2379,4873,15295,14723,11357,8304,2700,424,31,60091,90,202,391,335,369,308,60,0,0,1756,409,190,175,92,92,114,70,10,0,1155,500,394,570,429,463,422,128,12,0,2916,2880,5265,15857,15148,11824,8725,2828,442,33,63009,2638,886,1076,1091,1344,2428,5962,4774,1997,22196,186,358,1229,1045,747,535,378,329,204,5013,5700,6505,18166,17286,13918,11691,9163,5545,2235,90216,185,2009,8866,6517,5773,3682,647,31,0,27704,2296,3107,5382,6127,4782,3706,1445,150,5,26999,106,176,913,668,291,371,134,12,0,2682,30,98,250,137,118,74,23,12,0,744,2609,5384,15406,13447,10970,7833,2255,202,11,58127,57,107,255,258,222,133,12,3,0,1048,427,187,283,317,211,202,40,3,0,1672,483,291,537,576,431,333,50,0,0,2723
LGA57980,9,155,863,844,718,493,147,18,0,3241,161,162,161,122,113,166,167,43,7,1101,9,12,31,23,8,23,8,0,0,110,4,3,9,11,8,3,0,0,0,40,182,330,1060,1000,845,681,326,63,6,4496,6,13,19,19,30,30,4,0,0,115,24,14,21,4,5,6,4,0,0,77,28,28,36,24,34,36,13,0,0,198,205,356,1099,1019,882,722,338,67,6,4690,203,75,81,59,73,182,550,403,121,1759,8,20,66,57,54,49,79,51,26,410,426,447,1247,1133,1015,947,962,522,157,6864,7,144,799,485,500,320,84,7,0,2353,170,295,319,406,364,331,177,32,0,2087,8,15,61,45,16,31,9,0,0,179,0,5,12,3,9,6,0,4,0,40,184,453,1184,940,893,686,270,43,4,4660,0,7,13,21,16,23,0,0,0,90,20,18,17,24,13,15,6,0,0,108,20,23,35,48,31,40,3,0,0,200
