LGA_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
LGA56090,74,11,30,3,17,9,11,45,0,193,227,312,469,19,128,3,348,55,31,1605,186,85,313,25,127,46,109,108,15,1021,38,25,49,3,20,0,23,18,0,182,228,58,730,8,205,8,201,226,15,1673,128,70,139,0,90,78,77,27,8,622,236,53,86,13,94,882,58,144,12,1576,111,10,81,265,28,137,31,233,5,898,117,87,79,42,225,28,347,37,11,974,16,51,23,3,15,17,0,4,5,137,49,109,5,0,95,7,4,0,9,282,49,14,18,0,58,112,8,12,8,274,156,545,171,10,206,12,13,15,7,1132,50,45,117,18,46,14,18,178,6,503,174,323,104,339,325,3,37,54,21,1377,138,1028,68,402,125,0,5,70,10,1849,142,834,75,667,328,9,11,44,18,2128,39,70,37,95,34,3,3,21,0,306,82,63,401,132,85,4,10,52,11,843,112,104,160,30,121,41,68,68,169,887
LGA56160,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,11,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
LGA56230,131,6,20,0,9,5,16,67,5,259,61,71,306,11,44,4,398,56,10,967,66,52,268,18,60,26,209,61,17,788,9,4,22,0,13,3,29,21,0,103,54,19,298,0,71,8,146,127,12,731,17,9,24,0,20,31,16,11,0,126,97,9,49,11,27,381,15,78,0,667,66,0,71,111,11,59,16,137,0,470,26,4,11,5,27,8,119,15,3,219,3,4,7,0,0,5,0,0,0,23,6,26,0,0,26,0,0,5,0,61,12,4,3,0,25,47,6,5,0,108,17,81,60,0,54,6,0,10,6,234,13,13,36,15,15,5,17,101,0,214,32,40,39,98,82,5,18,34,5,354,39,225,20,147,37,0,0,31,4,509,55,172,28,360,93,3,4,41,0,753,19,10,41,36,15,3,0,17,0,143,23,17,189,38,36,3,5,16,0,317,34,15,59,23,30,12,39,35,63,310
LGA56300,77,0,0,0,7,0,8,36,0,129,5,0,12,0,0,0,11,0,0,26,7,7,12,0,3,0,14,31,0,72,0,0,6,0,0,0,0,0,0,7,9,0,18,0,4,0,8,8,0,39,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,15,0,4,0,31,17,0,8,14,0,0,0,18,0,55,4,0,0,0,7,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,12,0,7,0,0,8,0,0,0,0,23,0,0,5,0,0,0,0,13,0,21,6,3,4,5,6,0,7,6,0,35,3,26,0,12,5,0,0,5,0,48,0,26,9,22,12,0,0,4,0,63,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,8,0,5,6,0,3,0,0,6,7,25
LGA56370,127,0,3,0,4,3,9,28,0,177,0,0,3,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,14,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,5,0,4,0,8,3,0,5,6,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,9,0,5,0,0,28,4,13,0,7,0,0,0,4,0,27,0,8,0,4,4,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,8
LGA56460,142,9,26,0,13,8,20,57,0,277,5,3,14,0,5,0,22,3,0,44,20,3,25,0,5,4,8,34,0,91,0,0,11,0,0,0,11,7,0,32,17,5,67,0,8,0,18,28,3,134,15,6,12,0,10,12,10,9,0,68,42,5,20,0,10,103,4,32,3,204,12,0,11,23,4,4,0,15,0,82,15,0,7,0,18,0,41,8,0,95,0,0,0,0,6,0,0,0,0,10,6,16,0,0,28,0,0,0,0,53,0,0,0,0,5,6,3,6,0,17,0,21,9,0,18,0,4,0,0,46,0,3,3,0,7,0,0,16,0,39,20,21,15,28,31,0,14,13,0,135,24,109,10,60,15,0,5,19,0,245,21,126,10,121,40,5,6,17,0,344,3,4,0,9,0,0,0,3,0,23,0,6,67,12,10,0,0,10,0,104,6,0,17,4,5,4,3,6,21,74
LGA56580,36,10,0,0,3,0,0,17,0,67,296,351,30,5,58,0,17,6,13,776,94,63,32,11,26,13,3,21,0,269,31,51,0,0,13,3,3,3,0,105,171,77,117,4,45,12,6,40,3,470,72,36,7,0,14,21,12,0,0,165,113,85,19,12,31,355,14,46,0,666,113,17,20,272,9,53,15,96,0,596,37,39,3,4,25,7,28,13,0,159,18,49,8,0,10,6,0,7,0,99,72,230,0,5,79,0,0,0,21,407,70,57,3,0,37,135,0,3,11,317,286,1092,51,0,176,10,3,3,21,1646,50,49,12,9,21,3,6,29,0,170,129,195,28,125,77,0,3,7,10,583,84,768,25,160,66,5,4,8,9,1125,152,1590,38,189,286,11,9,24,18,2316,40,50,6,73,11,12,0,9,4,202,40,56,40,62,24,0,4,10,0,233,132,133,30,15,44,21,19,29,53,472
LGA56620,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,3,7,0,9,10,0,0,13,0,50,11,27,0,14,0,0,0,0,0,55,4,14,0,12,3,0,0,4,0,31,0,24,0,0,0,0,0,0,0,35,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA56730,144,8,30,0,3,3,13,37,7,244,7,17,69,0,15,0,106,17,3,239,26,6,90,3,25,8,24,64,0,254,10,12,36,0,16,0,11,16,4,107,43,4,156,0,41,3,62,75,5,389,25,7,21,0,22,23,27,4,5,132,62,7,24,6,29,262,22,63,7,481,37,0,35,74,6,37,3,80,0,275,25,3,18,9,32,4,134,17,0,251,0,5,7,0,0,3,0,0,0,13,8,13,0,0,26,4,0,0,0,48,4,0,0,0,9,22,3,5,0,48,4,61,25,0,34,4,4,3,0,146,9,9,28,9,11,0,3,58,0,127,40,57,32,149,81,3,11,49,6,427,33,159,15,101,38,0,6,30,5,388,31,188,19,187,110,9,7,33,0,583,4,8,0,6,8,3,0,7,0,43,20,14,99,20,23,9,3,17,7,201,23,9,38,6,19,11,25,27,43,202
LGA56790,176,10,12,0,19,0,11,74,4,297,9,8,15,0,5,0,54,8,0,90,5,0,4,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,49,0,9,0,19,23,0,107,5,0,4,0,3,5,4,0,0,15,24,4,4,0,3,52,0,9,0,93,44,0,20,27,19,6,0,55,4,182,4,4,0,7,0,4,21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,3,0,0,13,0,8,0,0,0,0,0,0,0,12,5,0,4,0,3,0,0,32,0,46,14,6,4,11,11,0,8,13,0,71,6,53,0,25,10,0,0,9,0,112,0,29,4,50,9,0,0,6,0,105,4,3,0,3,3,0,0,0,0,13,4,0,13,3,3,0,0,0,0,31,3,4,6,3,9,3,6,10,16,54
LGA56860,32,0,0,0,0,0,0,8,0,35,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,6,3,0,16,0,0,0,0,3,0,0,0,0,6,0,7,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA56930,7,0,0,0,0,0,4,3,0,16,18,3,0,0,3,0,0,0,0,34,13,4,0,7,4,0,0,0,0,26,5,0,0,0,0,0,0,0,0,4,11,5,5,0,3,0,0,3,0,29,9,0,0,0,0,0,0,0,0,11,19,9,0,0,0,22,4,0,0,54,9,0,0,29,5,6,0,4,0,55,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,19,30,0,0,3,0,0,0,12,61,7,5,0,0,7,11,0,0,4,41,17,78,6,0,11,0,0,0,3,115,6,0,4,3,0,0,0,0,0,15,5,5,0,4,0,0,0,0,0,19,5,29,0,14,4,0,0,0,0,64,14,81,6,12,13,0,0,0,0,133,0,3,0,6,0,0,0,0,0,13,0,0,0,8,3,0,0,0,0,13,8,6,4,0,0,6,0,3,4,34
LGA57000,88,0,0,0,7,0,0,9,0,103,3,11,19,0,4,0,34,6,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,0,0,7,0,18,5,0,0,0,5,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,3,0,3,0,0,3,0,25,0,0,0,7,0,0,0,0,0,18,0,3,0,8,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,3,0,0,0,3,0,0,0,0,8
LGA57080,17,10,0,0,0,4,3,25,0,62,258,711,192,13,126,3,152,63,16,1528,108,93,85,26,43,26,26,61,0,466,33,86,18,0,24,0,9,3,0,167,122,196,220,5,96,21,41,108,8,806,65,65,27,3,38,28,33,11,0,266,206,111,48,25,46,542,40,62,0,1081,316,34,404,867,70,107,30,320,14,2162,68,90,19,22,79,9,158,19,5,463,23,99,17,5,20,18,0,3,0,189,88,224,5,4,202,27,0,0,16,567,43,31,13,0,31,105,0,19,4,251,275,1681,152,11,241,19,11,8,18,2414,68,120,23,45,66,6,15,234,7,593,125,291,30,121,213,0,0,19,18,823,121,742,30,209,123,6,4,26,6,1260,103,1202,61,426,225,8,15,38,17,2080,49,97,23,127,23,18,3,23,3,354,51,57,112,131,29,8,0,30,4,422,127,207,59,52,91,46,14,48,101,744
LGA57140,93,0,15,0,3,0,8,32,0,146,0,0,3,0,0,0,3,0,0,13,0,0,8,0,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,12,0,0,3,0,3,4,0,0,0,15,0,0,4,0,0,9,0,0,0,19,3,0,5,7,0,0,0,6,0,17,0,0,0,0,7,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,3,3,3,4,3,0,0,0,0,23,0,15,3,3,3,0,0,0,0,21,0,14,0,19,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,5,16
LGA57210,347,6,31,0,25,0,23,158,8,596,10,9,25,0,0,0,33,0,0,67,27,11,32,3,12,12,17,61,6,164,4,0,0,0,0,0,4,0,0,11,14,0,62,0,17,0,29,15,0,137,8,8,12,0,9,20,4,0,0,52,14,3,10,0,18,81,3,31,0,162,30,0,13,23,0,7,0,29,0,106,11,0,4,0,23,3,63,0,0,113,0,0,0,0,0,0,0,0,0,0,4,6,0,0,8,3,0,0,0,17,3,0,5,0,7,6,0,0,0,17,7,27,13,0,12,0,0,0,0,63,3,5,9,0,6,0,5,21,0,44,14,22,8,48,28,0,17,12,0,146,9,87,9,39,13,0,0,18,0,181,6,66,12,92,35,0,0,24,0,232,0,0,4,6,0,0,0,4,0,22,11,9,35,0,10,0,4,10,0,75,6,3,8,4,11,6,10,14,42,101
LGA57280,7,0,3,0,0,0,0,8,0,19,123,137,866,13,131,9,561,137,60,2031,15,11,180,0,17,11,42,28,5,304,8,0,34,0,19,0,38,22,4,140,64,4,220,0,59,0,80,57,10,510,30,9,57,0,20,28,52,11,0,218,67,15,34,5,20,232,16,83,4,469,37,6,43,63,18,51,0,100,4,320,94,78,128,3,140,16,273,82,10,826,4,8,6,0,3,4,0,0,0,25,9,3,0,0,21,0,0,0,0,35,25,0,36,0,19,49,4,9,0,144,16,60,40,4,23,0,3,3,4,161,17,16,35,8,29,0,15,86,0,209,55,66,37,145,88,0,14,12,4,427,48,296,20,134,33,0,0,39,3,576,56,262,24,210,124,9,5,22,3,710,7,5,3,19,8,4,0,5,0,52,14,17,116,37,45,4,10,24,0,274,28,25,59,14,37,21,37,37,84,345
LGA57350,90,0,4,0,9,0,3,12,0,123,0,0,5,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,5,0,14,0,0,0,0,0,3,0,3,0,8,4,3,0,0,6,7,0,3,0,18,3,0,5,0,0,0,0,0,0,11,8,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,3,0,16,4,11,0,14,3,0,0,0,0,33,0,9,0,14,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4
LGA57420,128,3,9,0,14,4,16,46,0,223,26,32,75,4,16,0,106,3,6,271,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,7,0,0,20,0,3,0,11,3,0,42,3,0,0,0,0,4,7,0,0,19,9,3,0,0,0,18,0,14,0,43,17,0,10,8,5,0,0,17,0,50,3,0,6,0,11,3,18,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,0,13,0,5,5,0,9,0,0,0,0,22,0,0,8,0,0,0,0,5,0,16,0,0,5,8,17,0,13,6,0,60,7,27,3,21,3,0,0,8,0,60,6,24,5,11,11,0,0,0,0,59,0,0,0,0,0,0,0,0,0,5,5,4,7,0,6,0,0,3,0,27,0,0,7,0,0,0,4,6,22,41
LGA57490,82,19,40,0,26,12,40,167,10,392,361,496,1771,61,344,5,1642,410,79,5163,548,368,1798,39,503,155,802,472,77,4754,93,64,202,6,156,16,145,109,24,819,523,232,3054,40,602,46,695,1214,89,6482,215,135,248,4,228,173,300,122,28,1454,838,114,317,58,320,3494,236,670,28,6065,458,34,379,961,88,661,165,986,21,3749,224,118,150,95,465,69,1256,154,34,2569,55,74,76,4,52,69,9,23,0,354,106,221,14,3,513,35,3,3,15,909,113,32,53,9,158,308,31,41,12,761,290,967,612,14,528,34,67,62,21,2589,109,219,242,180,233,21,105,893,21,2025,736,734,977,1803,887,12,99,252,78,5578,351,2428,170,1664,417,17,7,229,37,5317,354,2284,384,3363,1143,43,62,299,39,7963,128,88,93,256,73,58,5,82,6,791,192,141,1092,463,191,26,33,191,15,2338,285,216,582,153,361,123,347,362,517,2952
LGA57630,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,169,11,43,0,27,6,10,80,0,349,93,105,460,4,96,0,409,71,20,1252,177,74,408,14,145,39,195,112,12,1172,22,24,47,0,32,0,46,18,8,205,145,52,844,4,214,23,254,291,30,1864,67,47,107,0,100,68,98,30,10,525,225,32,100,8,112,735,91,158,5,1468,108,11,80,188,23,142,33,190,0,772,91,35,48,24,223,18,525,35,18,1007,13,12,15,0,10,7,5,8,0,73,31,52,5,0,114,13,0,0,4,217,19,7,25,3,48,72,18,12,3,218,73,283,156,5,160,8,12,20,3,719,46,41,75,29,59,6,37,175,4,473,86,137,64,293,222,0,9,52,25,885,69,461,61,366,102,5,3,59,7,1135,87,542,69,736,303,9,19,71,15,1862,24,19,39,84,23,5,4,41,4,243,62,36,418,120,82,6,14,52,11,799,92,54,164,34,102,40,96,84,156,826
LGA57770,0,5,0,0,0,0,0,6,0,21,7,4,23,5,0,0,22,3,3,70,4,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,14,0,5,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,24,0,5,0,44,22,0,16,19,11,0,0,26,0,97,0,3,0,4,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,5,0,0,0,0,6,0,0,0,0,10,3,3,0,4,5,0,0,15,0,27,4,9,3,7,9,0,0,0,4,44,4,12,0,8,0,0,0,3,0,27,0,4,0,4,6,0,0,0,0,12,6,4,3,4,0,0,0,0,0,22,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,10,16
LGA57840,60,13,9,0,24,4,7,20,9,142,377,681,191,8,147,5,129,50,31,1621,197,174,138,16,80,27,51,63,12,752,46,91,24,0,37,5,10,5,0,226,329,219,463,5,193,29,36,116,17,1419,129,109,33,4,44,56,41,15,3,439,286,152,69,12,91,892,71,155,7,1736,259,23,179,549,56,154,24,242,8,1493,119,130,48,31,142,28,237,19,14,762,40,102,24,3,35,31,7,4,0,242,132,418,11,8,243,25,0,0,16,850,60,76,13,0,94,227,7,12,6,497,418,1924,185,17,343,21,6,18,19,2956,78,120,47,46,60,9,13,235,3,612,219,452,50,218,265,8,9,26,26,1270,225,1592,77,398,193,10,3,32,6,2536,218,1880,84,669,426,21,12,52,22,3385,88,120,31,179,50,22,5,25,3,517,80,109,212,163,72,11,9,36,9,700,165,242,71,41,114,58,44,50,144,929
LGA57910,169,63,37,0,44,22,35,185,9,564,1117,2552,1183,50,632,28,908,284,88,6852,805,550,1020,90,444,311,481,732,51,4487,228,411,147,9,237,23,98,63,20,1239,1587,929,4328,39,1123,226,422,1202,114,9972,635,436,221,12,367,380,307,143,18,2515,1542,572,516,126,493,5476,482,990,66,10258,1300,139,1280,2393,231,782,130,1526,54,7835,427,461,161,191,747,153,2073,141,39,4401,189,556,204,20,147,107,11,36,12,1279,548,1520,44,32,1352,114,0,10,62,3682,270,236,61,14,357,852,18,83,27,1925,1631,6905,1061,38,1612,116,71,90,90,11628,456,577,317,304,465,67,105,1982,38,4311,980,1973,332,1390,1661,35,63,244,153,6845,851,6297,315,1854,783,36,15,332,46,10518,1013,7721,662,5051,2390,75,116,645,113,17779,417,513,177,734,230,107,18,128,18,2350,458,475,1586,1072,418,79,50,360,31,4513,721,861,669,314,623,273,405,541,853,5258
LGA57980,21,8,0,0,3,0,0,4,0,42,187,358,47,5,45,3,34,8,9,702,80,61,45,6,13,21,10,13,0,239,23,40,9,0,17,0,0,0,0,89,109,73,78,3,37,12,4,42,0,359,47,46,14,3,11,15,10,3,0,150,90,58,18,9,25,277,10,51,0,535,75,4,52,195,21,39,5,84,7,487,23,39,6,10,30,5,42,11,5,171,16,77,12,0,0,5,0,6,0,118,67,169,0,0,66,5,0,0,10,322,27,35,5,0,19,78,0,7,0,165,217,1153,69,7,151,17,3,4,11,1623,29,38,16,12,15,9,0,51,0,171,101,184,14,43,95,3,4,7,11,461,82,684,14,117,59,5,0,12,3,972,95,1210,35,215,194,12,6,30,5,1794,32,64,10,67,17,13,0,5,0,214,28,42,49,52,22,0,0,13,3,205,68,120,19,10,48,14,10,15,37,336
