LGA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
LGA51750,51,0,0,0,51,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,250,23,5,0,275,3,0,3,275,17,0,292,72,7,0,0,78,5,0,5,84,6,0,90,82,8,3,0,85,0,0,4,89,0,0,87,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,157,14,3,0,169,5,0,5,175,6,0,183,4,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,8,0,0,8,4,0,0,0,5,0,0,0,7,0,0,7,160,13,3,0,177,7,0,7,183,10,0,193,29,8,0,0,33,0,0,0,31,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,189,17,3,0,210,8,0,8,217,13,0,235,86,10,0,0,99,0,0,0,98,4,0,103,89,22,0,0,110,0,0,6,115,4,0,115
LGA51820,459,9,0,11,472,55,0,523,4,0,0,3,11,0,0,0,11,0,4,11,2600,256,70,32,2957,37,4,44,2999,132,14,3145,574,70,9,5,662,9,0,9,672,28,0,697,664,82,23,7,768,10,3,9,778,35,3,821,21,0,5,0,27,0,0,0,27,0,0,28,0,0,0,10,14,0,0,0,15,0,0,17,1264,154,36,18,1469,19,8,21,1493,67,6,1559,4,0,3,0,10,0,0,0,9,0,0,9,27,0,0,4,36,0,0,0,35,0,0,41,37,0,7,4,48,0,0,0,49,0,0,49,1295,154,36,24,1514,20,8,25,1539,62,6,1609,224,36,11,9,272,3,0,9,277,50,0,332,0,0,0,5,7,0,0,0,7,0,3,9,1527,188,48,35,1790,21,4,31,1824,110,9,1946,766,79,20,0,871,7,7,17,883,30,0,914,842,93,18,5,962,16,3,11,974,38,0,1014
LGA51860,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,19,0,0,0,19,4,0,21,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA51890,27,0,0,0,32,19,0,45,0,0,0,0,0,0,0,0,0,0,0,0,155,17,3,3,174,6,0,3,179,27,0,207,23,3,0,0,30,0,0,0,31,0,0,32,48,0,5,0,52,0,0,0,52,3,0,57,5,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,76,12,5,0,83,0,0,0,89,7,0,100,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,0,8,0,0,7,74,12,5,0,93,0,0,0,96,8,0,100,11,0,0,0,15,0,0,0,15,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,92,9,4,0,104,0,0,0,112,16,5,125,32,6,0,0,39,0,0,0,34,5,0,42,50,7,5,0,62,0,0,0,64,6,0,68
LGA51960,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,42,5,5,3,63,0,0,0,62,5,0,69,9,0,0,0,12,0,0,0,12,0,0,12,6,4,6,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,6,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,6,0,28,0,0,0,28,0,0,30,9,0,3,0,6,0,0,0,6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,5,5,0,37,0,0,0,37,0,0,42,13,0,0,0,18,0,0,0,18,5,0,22,11,0,0,0,11,0,0,0,11,0,0,11
LGA52030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
LGA52100,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52170,55,0,0,0,56,0,0,57,0,0,0,3,3,0,0,0,3,0,0,6,198,24,3,7,233,3,0,5,232,10,0,244,36,7,0,0,51,0,0,0,51,4,0,51,51,10,4,0,61,0,0,0,65,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,15,6,3,115,0,0,0,117,11,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,6,3,113,0,0,0,117,11,0,126,28,0,0,0,26,0,0,0,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,125,15,6,0,144,0,3,5,148,9,0,159,58,12,0,0,70,4,0,4,76,3,0,79,91,16,3,0,112,0,0,0,110,0,0,115
LGA52240,5,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,24,0,0,0,22,6,0,28,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,9,3,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA52310,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,23,0,0,23,7,0,0,0,7,0,0,0,7,0,0,6,6,4,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,16,0,0,0,16,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,16,0,0,0,16,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,14,0,0,0,14,3,0,19,5,0,0,0,5,0,0,0,5,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52450,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,32,0,0,0,32,0,0,32,3,0,0,0,8,0,0,0,8,0,0,11,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,17,0,0,17,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,22,0,0,0,22,0,0,21,4,0,0,0,9,0,0,0,9,0,0,9,8,4,0,0,7,0,0,0,11,0,0,11
LGA52520,11,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,39,0,0,0,39,8,0,43,8,0,0,0,9,0,0,0,9,0,0,9,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,15,0,0,15,5,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,6,0,0,0,6,0,0,7
LGA52590,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,6,4,0,47,5,0,5,49,3,0,49,9,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,4,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,15,0,0,0,13,0,0,0,15,0,0,15,7,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,0,0,20,0,0,20,9,0,0,0,9,0,0,0,9,0,0,12,3,0,0,0,8,0,0,0,11,0,0,11
LGA52660,50,0,0,0,51,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,301,36,13,7,359,4,3,6,370,7,0,376,80,0,6,0,89,0,0,0,89,6,0,92,106,11,0,0,121,0,0,0,120,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,185,15,3,5,206,0,0,0,211,10,0,219,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,5,0,3,4,0,0,0,4,0,0,0,4,5,0,3,195,15,3,5,210,0,0,0,212,5,0,219,39,4,0,6,46,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,229,15,6,5,255,0,0,3,261,5,0,270,91,5,7,0,96,0,0,0,96,0,0,94,115,12,5,0,129,3,0,3,132,3,0,137
LGA52730,12,0,0,0,16,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,96,37,4,0,148,3,0,3,146,14,0,158,27,4,0,0,29,0,0,0,32,0,0,32,25,17,0,0,44,0,0,0,44,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,24,0,0,77,0,0,0,79,10,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,57,23,0,0,80,0,0,0,83,10,0,94,4,0,0,0,4,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,56,30,0,0,84,0,0,5,86,10,0,102,30,5,0,3,39,0,0,0,39,0,0,43,37,13,0,0,59,0,0,0,59,0,0,59
LGA52800,17,0,0,3,24,51,0,76,0,0,0,0,0,0,0,0,0,0,0,0,56,21,3,0,80,5,5,7,87,59,0,154,16,4,0,0,15,0,0,0,15,3,0,20,4,3,0,0,14,0,0,0,12,0,0,11,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,32,0,0,0,37,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,22,9,0,0,32,0,0,0,35,6,0,40,3,3,0,0,5,0,0,0,10,38,0,53,0,0,0,0,0,0,0,0,0,0,3,3,24,10,0,0,41,4,0,3,46,49,4,96,10,0,0,0,14,0,0,0,14,0,0,14,0,4,0,0,4,0,0,0,4,0,0,3
LGA52870,34,0,0,0,34,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,109,7,11,8,137,0,0,3,143,3,0,142,23,3,3,0,27,0,0,0,30,3,0,31,29,4,5,0,36,0,0,0,35,0,0,34,5,4,0,0,6,0,0,0,6,0,0,6,0,0,0,4,4,0,0,0,4,0,0,3,53,10,6,4,68,0,0,0,75,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,54,10,6,4,77,0,0,0,77,3,0,77,20,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,75,5,4,3,96,0,0,0,94,3,0,99,32,4,0,0,34,0,0,0,34,0,0,32,30,3,0,0,39,0,0,0,39,4,0,39
LGA52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5
LGA53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,10,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,28,0,0,0,28,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,211,21,0,0,237,0,0,0,236,9,0,247,68,8,0,0,76,0,0,0,76,5,0,79,70,3,0,0,75,3,0,3,78,0,0,79,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,132,14,0,7,153,3,0,3,154,5,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,14,0,7,153,3,0,3,154,5,0,158,15,0,0,0,21,0,0,0,21,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,149,12,6,7,168,3,0,3,171,8,0,176,78,11,0,0,87,0,0,0,91,4,0,97,83,7,0,0,91,0,0,0,91,0,0,92
LGA53220,31,0,0,0,32,21,0,52,0,0,0,0,0,0,0,0,0,0,0,0,130,11,10,0,155,0,0,0,155,30,0,186,38,0,0,0,44,0,0,0,44,0,0,44,17,3,0,0,19,0,0,0,19,4,0,25,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,62,0,0,0,66,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,54,6,0,0,62,0,0,3,62,7,0,67,10,0,0,0,13,0,0,0,16,13,0,25,0,0,0,0,0,0,0,0,0,0,3,3,67,6,0,0,75,0,0,4,78,16,3,100,37,0,0,0,37,0,0,0,37,0,0,37,14,3,0,0,19,0,0,0,19,0,0,19
LGA53290,46,3,6,10,53,7,0,56,0,0,0,0,0,0,0,0,0,0,0,0,284,18,9,5,315,3,7,7,324,16,0,340,79,9,0,0,88,0,0,0,92,3,0,94,81,11,0,0,94,0,0,0,101,0,0,95,0,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,164,21,5,4,193,4,0,4,197,6,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,163,21,5,4,194,4,0,4,196,3,0,205,28,0,0,0,32,0,0,0,34,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,196,25,10,7,231,4,0,7,235,10,0,242,71,3,3,3,81,0,0,0,79,6,0,84,82,11,5,0,100,0,0,0,100,0,0,100
LGA53360,9,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,3,9,0,58,0,0,0,57,6,0,66,13,0,0,0,18,0,0,0,18,0,0,21,9,4,4,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,32,0,0,0,32,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,32,0,0,0,32,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,34,0,0,0,34,4,0,36,14,3,3,0,26,0,0,0,26,0,0,26,12,7,0,0,16,0,0,0,16,0,0,16
