UCL_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
UCL522059,0,3,4,10,10,4,5,4,0,45,0,0,0,0,7,0,0,0,0,13,0,4,0,3,5,3,10,6,0,43,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,4,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,3,4,0,29,0,8,13,27,13,26,31,21,4,140,0,4,14,9,11,9,9,0,3,58,0,0,4,4,3,0,6,0,0,11,0,0,0,0,6,7,4,9,0,28,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,4,0,4,0,27,0,4,28,17,21,21,21,16,3,137,0,10,17,19,17,14,16,6,4,99,0,0,0,7,4,4,4,0,0,26,0,6,4,5,12,16,12,11,0,69,0,0,0,0,4,3,0,3,0,9
UCL522060,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,4,3,0,0,16,0,0,0,3,0,4,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,0,0,0,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,12,0,0,0,30,0,0,0,3,0,4,0,0,0,12,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3
UCL522061,0,0,7,6,8,11,21,11,0,54,0,0,3,0,4,3,0,3,0,19,0,0,0,3,7,16,11,9,0,52,0,0,0,0,0,3,4,6,0,7,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,14,0,0,8,5,26,38,42,33,5,156,0,0,9,9,3,18,13,6,0,61,0,0,0,0,3,0,0,0,0,15,0,0,0,5,4,16,8,9,0,49,0,0,0,0,3,0,4,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,15,16,17,36,32,23,3,151,0,0,14,14,14,25,32,21,0,117,0,0,4,0,13,10,4,10,0,33,0,0,0,8,10,36,17,17,0,101,0,0,0,0,3,5,3,7,0,19
UCL522062,0,5,3,0,5,0,0,3,0,14,0,3,3,3,0,0,0,0,0,12,0,0,13,6,4,0,0,0,0,24,0,4,3,0,0,0,0,0,0,11,0,0,0,4,4,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,16,25,12,18,3,0,3,0,77,0,7,5,4,3,0,0,0,0,20,0,4,8,7,9,0,0,0,0,25,6,5,8,5,3,0,0,0,0,23,0,6,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,17,21,17,7,0,0,0,81,0,10,10,9,7,0,0,3,0,36,0,7,7,11,8,0,0,0,0,38,6,5,21,8,9,0,0,0,0,45,0,6,3,0,0,0,0,0,0,7
UCL522063,0,3,0,5,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,10,4,0,7,4,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,7,3,13,21,5,7,0,0,0,59,0,0,4,0,0,3,0,0,0,10,0,0,4,3,3,0,0,0,0,7,0,3,5,11,3,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,3,5,14,12,12,12,5,0,0,71,3,5,3,3,0,3,0,0,0,20,0,0,5,3,4,0,0,0,0,21,4,3,11,13,8,5,0,0,0,43,0,0,3,4,0,0,0,0,0,10
UCL522064,4,3,6,8,6,3,4,0,0,31,5,5,9,3,0,0,0,0,0,22,11,3,20,8,10,4,0,0,0,50,3,0,5,0,7,0,0,0,0,11,4,0,3,9,6,3,0,0,0,21,0,0,0,0,0,0,3,0,0,8,0,0,3,0,9,0,0,4,0,21,26,18,44,33,36,11,9,5,0,171,0,10,7,10,6,3,0,0,0,35,3,13,5,3,3,3,0,0,0,28,7,8,13,10,5,0,4,0,0,47,0,7,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,5,4,0,9,0,4,8,0,6,4,0,0,0,15,10,36,38,30,20,14,12,6,0,157,4,15,18,18,4,5,3,0,0,65,7,19,14,3,3,3,0,0,0,49,15,13,29,18,16,6,4,0,0,99,3,7,5,0,7,0,0,0,0,19
UCL522065,0,3,7,6,3,3,6,0,0,28,0,0,0,0,3,0,0,0,0,3,0,3,4,0,3,12,12,4,0,41,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,7,5,5,0,28,7,7,13,10,10,22,22,13,0,108,0,3,6,6,0,11,7,3,0,37,0,0,0,0,6,0,5,0,0,8,0,0,3,0,3,7,4,9,0,26,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,4,24,0,3,17,5,11,28,12,16,7,100,0,5,13,16,4,17,8,3,0,66,0,0,3,0,3,0,4,0,0,17,5,3,6,0,9,15,9,12,0,61,0,0,0,0,6,5,6,6,0,16
UCL522066,0,8,20,16,9,7,5,0,0,62,0,0,4,6,0,0,3,0,0,14,0,0,3,9,12,8,6,0,0,37,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,4,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,3,0,3,0,22,0,10,21,31,21,17,20,14,3,144,0,5,19,20,10,7,9,6,0,73,0,0,3,0,5,6,0,0,0,10,4,0,4,6,7,8,8,8,5,40,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,4,4,31,4,5,31,33,21,30,18,18,6,169,0,14,37,38,20,14,14,9,0,134,0,0,8,8,5,6,8,0,0,21,0,0,6,10,18,15,11,4,5,74,0,0,0,0,0,0,4,6,0,14
UCL522067,4,7,10,6,4,3,5,0,0,40,0,0,0,0,0,3,4,0,0,13,0,8,4,6,7,3,4,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,6,3,0,0,29,3,21,22,24,24,12,14,0,0,125,0,0,9,4,5,4,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,3,0,4,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,3,0,0,20,9,5,8,16,14,7,5,0,0,72,0,11,18,17,9,3,5,0,0,66,0,0,0,0,3,3,4,0,0,13,0,8,4,5,12,5,5,0,0,50,0,0,0,0,0,0,3,0,0,4
UCL522068,4,0,8,10,10,7,8,5,0,52,0,0,7,3,8,8,0,0,0,23,3,3,3,7,10,10,5,7,0,44,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,8,9,10,5,0,0,34,10,8,18,27,33,35,16,17,0,174,10,11,12,15,22,15,7,0,0,96,0,0,0,0,8,4,0,0,0,15,0,0,3,10,9,9,13,6,0,43,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,11,10,12,20,25,35,30,26,9,3,174,13,15,16,27,31,20,19,11,3,151,6,0,9,3,8,9,0,0,0,35,4,9,5,13,19,17,18,9,0,89,0,0,0,3,0,7,9,3,0,22
UCL522069,0,0,6,9,4,4,9,0,0,37,0,0,0,0,6,3,4,0,0,14,0,0,0,4,3,8,7,3,0,38,0,0,0,0,0,0,6,3,0,16,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,17,4,6,12,13,21,24,29,26,0,133,0,4,9,4,4,0,3,3,0,36,0,0,0,3,0,4,3,0,0,13,0,0,0,5,0,3,8,3,0,35,0,0,0,0,0,5,3,7,0,17,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,7,0,23,3,3,13,19,10,21,30,20,5,130,0,3,12,14,9,9,9,5,3,75,3,0,3,3,13,8,5,0,0,24,0,0,9,7,9,17,18,14,0,69,0,0,0,0,0,5,11,13,0,28
UCL522070,0,9,8,8,4,3,5,5,0,40,0,4,6,0,6,0,3,0,0,19,0,0,0,5,12,17,12,3,0,52,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,14,0,10,20,15,28,29,27,3,4,144,3,10,11,4,0,6,3,0,0,39,0,0,0,5,3,3,4,0,0,18,0,0,6,10,10,13,13,4,0,58,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,3,12,17,23,21,25,29,5,0,130,4,14,21,14,9,13,11,3,0,79,0,4,8,8,3,7,10,0,0,38,3,0,6,20,22,33,21,3,0,109,0,0,0,0,4,3,0,0,0,15
UCL522071,0,9,17,0,6,0,3,0,0,38,0,4,8,7,3,0,0,0,0,26,3,3,10,7,3,9,0,0,0,37,0,0,5,0,7,0,0,0,0,15,3,0,0,3,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,0,0,0,0,8,22,17,43,22,19,14,4,0,0,147,5,12,12,12,7,0,3,0,0,45,4,8,11,9,3,0,0,0,0,29,4,5,6,6,5,0,0,0,0,34,3,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,13,27,37,27,19,4,7,0,0,142,6,17,28,12,16,0,4,0,0,81,5,10,17,16,6,0,0,0,0,59,13,12,15,14,10,5,0,0,0,72,7,4,6,3,7,5,0,0,0,27
UCL531001,1083,2594,4460,5061,5368,4994,3817,1333,189,28893,326,437,995,1253,1573,1437,819,288,37,7167,477,703,2178,2622,3887,5082,3694,1243,188,20069,99,69,204,317,495,741,895,470,104,3379,34,23,102,114,199,317,629,584,197,2205,8,9,29,64,105,91,40,53,25,432,429,803,2094,2050,2099,1807,1151,534,109,11078,2456,4640,10054,11487,13721,14460,11046,4511,841,73217,1074,2181,4806,5991,6289,5659,3378,1052,199,30631,168,219,625,909,1438,1780,831,245,39,6257,243,246,872,1261,2539,3525,3003,1043,208,12939,81,34,94,124,222,435,511,355,105,1957,17,10,45,54,107,162,329,383,154,1266,3,5,12,24,27,22,33,37,16,179,353,374,853,945,1061,1075,836,442,91,6035,1944,3079,7305,9308,11681,12660,8922,3562,805,59260,2158,4771,9261,11052,11656,10648,7193,2390,389,59521,489,655,1622,2160,3008,3214,1650,535,74,13421,721,949,3051,3877,6425,8610,6697,2284,389,33008,183,102,291,441,719,1175,1400,825,202,5333
UCL579997,0,9,34,47,28,19,6,0,0,139,0,0,8,16,12,3,0,0,0,38,0,0,8,27,15,10,0,0,0,59,0,0,6,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,44,72,45,20,4,0,0,197,7,25,99,157,99,55,14,0,0,453,0,9,8,9,6,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,0,0,0,0,20,3,11,14,11,9,3,4,0,0,61,3,13,49,54,34,18,4,0,0,173,0,0,8,16,12,3,0,0,0,38,0,0,11,27,15,13,0,0,0,61,0,0,6,0,0,0,0,0,0,16
UCL599994,16,105,277,218,148,112,99,22,3,994,9,21,41,47,42,40,29,8,0,231,23,36,81,108,110,140,96,24,0,617,3,5,16,17,19,26,40,0,0,137,5,4,8,5,8,11,25,15,0,78,0,0,3,6,0,0,4,0,0,10,40,133,398,529,508,336,154,48,10,2158,94,298,821,926,842,667,444,118,14,4222,28,113,339,226,118,135,70,4,0,1030,6,17,32,34,42,56,19,0,0,205,15,16,46,49,61,117,98,9,0,410,4,10,8,14,13,12,25,0,0,90,3,0,0,5,3,0,14,4,7,36,0,3,3,3,0,3,0,0,0,14,65,106,263,281,227,158,94,21,12,1212,121,256,692,613,468,477,316,39,16,3007,42,213,616,443,261,244,168,28,3,2024,12,34,72,79,89,94,47,4,0,438,37,49,128,158,176,254,195,27,0,1024,11,11,21,29,36,39,65,0,0,225
