UCL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
UCL522001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,17,0,0,0,0,6,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,4,0,0,14,35,40,37,19,14,7,3,0,0,155,31,17,0,10,4,8,0,0,0,61,60,52,43,39,33,14,12,3,0,258,0,0,0,0,6,0,0,0,0,3,0,0,0,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,0,0,0,14,0,0,4,0,0,0,0,0,0,9
UCL522002,0,0,0,0,0,3,0,0,0,12,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,8,5,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,5,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,7,4,0,0,24,10,5,9,5,12,6,10,3,0,59,0,0,3,0,0,0,3,0,0,11,17,14,9,11,19,17,26,13,3,132,0,0,0,4,0,6,10,9,0,31,0,0,0,0,0,6,0,5,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,4,0,6
UCL522003,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,22,27,7,12,6,3,0,0,125,9,4,0,4,0,0,0,0,0,18,52,29,27,16,17,9,9,0,0,167,0,0,0,0,3,0,0,0,0,8,0,0,4,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
UCL522004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,14,16,9,7,6,0,0,144,0,0,0,0,0,0,0,0,0,3,39,51,14,22,16,6,3,0,0,159,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,3,3,0,16,0,0,0,0,0,0,0,0,0,0
UCL522005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,14,24,17,5,9,6,0,0,126,5,3,6,0,0,0,0,0,0,16,59,16,25,28,12,11,3,4,0,163,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UCL522006,0,0,0,0,0,0,4,0,4,12,5,3,0,0,5,0,0,0,0,11,0,0,0,0,0,0,6,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,3,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,3,4,0,3,13,43,30,14,9,20,18,10,0,0,145,0,0,0,0,0,3,0,0,0,7,50,38,14,20,33,30,23,7,8,218,0,0,0,0,0,6,4,9,0,18,0,0,0,0,3,0,4,0,0,23,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
UCL522007,0,0,0,0,0,4,8,7,0,14,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,9,7,6,0,5,4,9,15,0,0,51,0,0,0,0,0,4,0,3,0,7,7,8,3,5,6,19,26,11,3,97,0,0,0,0,0,3,14,3,0,18,0,3,0,3,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5
UCL522008,0,0,0,0,0,0,0,3,0,11,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,10,6,5,4,4,11,6,3,0,47,6,0,0,0,0,0,0,0,0,9,16,5,7,10,11,21,20,8,0,96,0,0,0,0,0,9,9,0,0,19,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,7,0,0,9,0,0,0,0,0,0,0,0,0,3
UCL522009,0,0,0,0,3,8,3,0,0,15,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,10,0,0,0,0,0,0,7,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,23,21,9,12,24,12,0,0,0,106,0,0,3,3,8,3,0,0,0,19,33,26,15,22,41,24,11,6,0,173,0,0,0,0,0,3,12,4,0,19,4,3,0,5,7,3,3,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,7
UCL522010,0,0,0,0,0,6,5,0,0,11,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,5,8,0,0,8,0,0,0,0,0,4,7,3,4,18,0,0,0,0,0,6,6,5,0,13,0,0,0,0,0,0,8,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,7,17,3,8,46,0,0,0,0,0,0,3,0,0,6,0,0,0,0,5,6,0,0,0,11,44,27,11,13,11,10,3,5,0,128,0,0,0,0,0,0,0,0,0,4,45,36,17,20,19,31,32,13,10,222,0,0,0,0,0,7,8,7,0,19,6,0,0,3,0,3,3,0,0,21,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,3,5,0,14,0,0,0,0,0,0,0,0,0,6
UCL522011,0,0,0,0,0,3,6,7,0,18,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,3,19,0,0,0,0,0,6,3,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,13,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,6,0,4,0,4,13,6,13,14,7,8,10,0,0,83,3,8,0,10,4,0,10,0,0,33,19,19,15,34,15,22,32,22,5,169,0,0,0,4,3,0,10,0,0,15,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,8
UCL522012,0,0,0,0,3,0,15,9,0,33,0,5,0,3,3,5,9,0,0,23,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,5,0,18,0,0,0,0,0,0,8,5,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,10,0,0,0,3,5,0,7,0,0,19,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,3,3,0,16,41,4,20,16,21,29,23,8,4,156,0,4,3,0,0,3,0,0,0,14,41,11,23,22,28,56,60,20,6,271,0,0,0,0,0,12,15,8,5,41,0,0,0,4,5,5,8,0,0,19,0,0,0,0,0,4,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,5,0,0,8
UCL522013,0,0,0,0,0,7,10,0,0,26,4,0,0,0,0,0,3,0,0,10,0,0,0,0,0,7,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,21,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,5,3,0,4,4,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,3,0,0,0,13,30,22,11,22,22,19,3,0,0,121,0,5,3,0,3,4,5,0,0,18,39,24,19,27,33,39,27,6,5,208,0,0,0,0,4,13,7,4,3,32,3,0,5,3,6,0,5,0,0,27,0,0,0,0,0,8,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,7,0,0,0,0,0,0,0,4,0,6
UCL522014,0,0,0,0,6,7,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,0,6,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,21,3,14,13,11,8,3,0,0,70,0,0,0,0,0,0,0,0,0,3,26,5,16,13,14,18,9,6,0,104,0,0,0,0,4,0,3,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UCL522015,0,0,0,0,5,14,29,11,0,63,6,0,9,8,5,4,9,4,0,42,0,0,0,0,0,8,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,18,4,0,29,0,0,0,0,3,8,13,9,0,36,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,5,4,0,10,0,0,3,7,0,9,3,3,0,28,0,0,0,0,0,0,3,0,0,3,5,0,3,0,4,11,11,6,0,38,60,20,65,47,29,48,47,14,0,315,5,0,9,5,3,4,9,0,0,32,75,21,82,72,48,85,119,39,0,538,0,0,0,0,0,17,35,10,0,71,0,4,3,6,0,3,14,0,0,33,0,0,0,0,0,6,10,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,0,0,0,0,0,0,4,0,0,11
UCL522016,0,0,0,0,3,8,6,0,0,15,3,0,0,0,0,3,7,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,13,0,0,0,0,0,3,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,3,0,4,0,0,0,0,6,0,0,0,0,16,17,9,11,7,4,10,3,3,0,57,10,0,3,4,5,4,0,4,0,34,31,11,17,9,19,25,18,15,0,143,0,0,0,4,0,7,7,3,0,21,3,0,0,0,3,3,5,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,3,0,11
UCL522017,0,0,0,0,7,7,9,7,0,28,0,0,0,0,3,5,5,0,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,24,0,0,0,0,5,6,8,5,3,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,10,0,0,3,8,0,3,3,0,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,3,3,0,0,13,19,5,9,6,12,18,13,3,0,79,5,0,0,0,0,3,0,3,0,20,26,9,12,19,18,34,39,20,3,183,0,0,0,0,3,13,10,6,0,39,0,0,0,4,3,0,5,0,0,10,0,0,0,0,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,9,0,0,8
UCL522018,0,0,0,0,0,3,4,3,0,14,0,0,3,0,0,3,5,0,0,6,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,14,0,0,0,0,0,0,11,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,7,0,6,4,4,10,17,14,10,0,62,0,0,8,0,11,9,5,0,0,29,3,8,14,4,17,34,48,20,0,143,0,0,0,0,0,4,12,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3
UCL522019,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,6,0,0,0,6,9,5,6,3,0,17,0,0,0,41,11,0,0,10,0,0,0,0,0,22,17,5,0,17,3,19,14,4,9,92,0,0,0,0,0,4,0,3,4,12,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3
UCL522020,0,0,0,0,3,0,0,0,0,6,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,22,19,21,17,7,18,6,0,0,100,4,0,0,0,0,0,0,0,0,10,31,22,21,20,14,26,16,3,0,144,0,0,0,0,0,0,3,0,0,9,0,0,3,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11
UCL522021,0,0,0,0,0,0,10,4,0,20,0,3,0,5,3,0,5,0,0,22,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,12,9,0,22,0,0,0,0,0,3,3,6,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,0,0,18,30,13,9,12,14,9,12,0,0,102,0,0,0,6,0,3,0,0,0,16,38,16,9,23,26,19,33,18,0,186,0,0,0,3,0,7,11,7,0,27,0,8,4,5,0,0,4,0,0,16,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,17,0,0,0,0,0,0,5,0,0,8
UCL522022,0,0,0,0,0,3,3,5,0,9,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,14,0,0,0,0,0,3,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,5,13,9,5,7,3,6,0,59,3,0,0,0,3,6,0,3,0,23,13,4,9,14,18,25,18,14,0,117,0,0,0,0,4,3,8,0,0,22,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,15,0,0,0,0,0,4,3,0,0,10
UCL522023,0,0,0,0,0,5,10,0,0,22,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,5,3,3,0,0,16,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,8,23,10,10,14,9,10,3,0,0,80,0,0,0,3,4,5,4,3,0,20,22,6,18,14,22,35,26,11,9,164,0,0,0,0,0,3,12,7,4,26,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4
UCL522024,0,0,0,0,0,0,5,6,0,14,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,4,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,13,0,0,0,0,0,0,5,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,14,5,3,4,4,3,12,14,8,0,51,0,0,0,0,0,3,0,0,0,7,10,5,3,4,8,19,31,22,4,112,0,0,0,0,0,0,11,4,3,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5,0,0,0,4
UCL522025,0,0,0,0,3,7,9,5,7,28,0,7,0,0,3,0,3,0,0,13,0,0,0,0,0,0,8,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,23,0,0,0,0,4,3,17,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,8,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,8,6,0,22,23,8,9,11,3,10,18,7,3,99,8,6,0,4,8,5,5,3,0,35,29,19,16,22,23,37,51,24,9,237,0,4,0,0,0,5,9,6,0,24,0,3,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,5,5,0,0,11,0,0,0,0,0,3,3,0,4,18
UCL522026,0,0,0,0,0,4,9,6,0,28,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,15,0,0,0,0,0,0,6,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,9,0,0,8,9,0,3,4,11,21,16,9,0,73,0,0,0,0,0,3,0,5,0,7,11,0,10,3,10,34,47,32,3,148,0,0,0,0,0,6,9,10,0,24,6,0,3,0,0,0,7,0,0,14,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,3,0,0,0,9
UCL522027,0,0,0,0,0,8,3,8,0,18,0,0,4,6,3,0,0,0,0,13,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,4,0,4,0,3,5,4,0,0,20,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,0,0,0,15,18,9,12,14,18,14,12,5,3,108,5,0,0,12,3,0,0,0,0,18,28,10,16,28,25,37,28,15,5,197,0,0,0,0,0,10,8,8,0,22,0,0,0,0,0,3,7,4,0,18,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,10
UCL522028,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,7,5,10,9,4,10,7,0,0,51,0,0,0,0,0,0,4,0,0,3,9,5,16,10,4,12,23,13,0,87,0,0,0,0,0,3,4,5,0,9,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,7,0,0,5
