UCL_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
UCL522010,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,4,7,3,4,0,0,23,4,0,0,0,4,3,0,0,13,5,6,4,6,8,0,0,0,39,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,6,4,6,8,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,6,8,39,15,10,11,14,18,24,12,5,117,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,0,3,0,3,10,3,9,4,0,0,36,0,0,5,6,4,0,0,0,18,0,5,0,6,3,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,6,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,6,0,24,0,14,24,14,18,19,6,0,95,0,0
UCL522011,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,3,0,11,5,7,11,0,3,11,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,0,3,14,0,0,47,0,0,0,0,0,0,0,0,0,5,0,10,4,0,5,4,0,32,10,6,26,11,11,23,11,0,98,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,14,0,0,0,0,0,3,0,0,7,8,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,5,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,3,4,5,10,0,3,3,9,0,28,7,16,16,3,10,11,6,0,74,0,4
UCL522012,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,17,0,3,0,4,3,11,0,0,18,0,11,7,10,14,15,0,0,70,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,7,3,16,7,10,13,17,5,5,77,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,0,0,17,8,25,13,22,31,37,3,4,137,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,5,0,3,5,0,0,14,4,0,32,0,8,3,0,7,9,4,0,29,0,5,5,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,5,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,3,3,3,4,7,7,0,28,0,17,10,13,20,31,11,0,118,0,0
UCL522013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,3,0,4,0,0,0,11,0,6,10,14,14,4,0,0,59,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,10,10,18,14,4,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,11,9,10,13,20,24,11,0,4,101,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,13,0,0,0,6,8,3,0,0,23,8,8,6,11,5,3,0,0,39,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,8,6,11,4,4,0,0,44,0,0,0,0,0,5,0,0,5,4,0,0,0,9,0,3,0,12,11,16,12,22,18,12,3,0,98,0,0
UCL522014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,4,0,7,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,6,0,6,0,0,0,31,0,0
UCL522015,0,4,3,0,3,5,0,0,15,0,0,0,0,0,5,0,0,10,3,18,20,12,10,13,3,0,71,0,6,14,0,12,10,6,0,48,7,37,16,22,26,29,14,0,140,0,4,0,0,4,0,0,0,8,0,0,5,0,0,5,0,0,7,7,35,20,22,29,34,14,0,155,0,0,0,0,0,0,0,0,5,0,9,5,0,4,4,3,0,22,12,71,54,33,58,70,22,0,331,0,8,8,3,0,0,0,0,22,0,0,0,0,0,9,0,0,9,3,25,23,10,8,11,4,0,84,3,9,9,3,16,16,0,0,59,7,13,3,8,11,9,3,0,55,3,0,0,0,0,4,0,0,9,0,5,3,0,3,7,0,0,16,8,16,6,10,12,21,3,0,74,0,0,0,0,5,3,0,0,11,0,5,4,0,11,12,3,0,35,21,66,54,21,51,69,13,0,300,0,11
UCL522016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,9,0,3,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,7,0,5,3,0,24,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,3,0,24,4,13,6,9,11,8,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,0,4,0,8,0,8,5,4,6,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,5,8,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,5,26,3,11,17,7,12,3,4,5,59,0,0
UCL522017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,4,0,14,3,3,4,3,13,10,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,16,10,0,0,46,0,0,0,0,0,0,0,0,4,0,0,0,4,3,4,7,3,22,7,11,8,3,22,20,15,3,82,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,3,0,5,0,0,16,0,0,4,4,4,3,0,0,13,0,7,5,3,5,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,5,3,5,0,5,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,3,0,18,3,15,6,11,19,12,9,0,81,0,0
UCL522018,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,12,0,0,0,0,5,4,0,0,8,3,3,0,3,9,14,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,14,0,0,33,0,0,0,0,0,0,0,0,0,0,8,0,5,4,9,0,0,25,4,12,4,17,22,28,9,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,14,0,0,0,4,5,0,0,0,14,3,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,5,5,3,0,0,14,0,0,0,0,0,0,0,0,6,3,5,3,0,7,4,0,0,17,7,9,5,13,16,15,0,0,69,0,5
UCL522019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,10,0,0,15,3,15,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,6,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,19,3,5,13,7,15,6,4,0,44,0,0
UCL522020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,8,0,5,8,5,13,6,0,0,41,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,6,0,4,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,0,0,11,3,3,8,0,10,0,0,0,40,0,0
UCL522021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,4,0,0,7,0,5,5,4,3,8,0,0,32,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,5,4,3,12,0,0,42,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,14,4,3,16,14,9,20,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,4,6,0,0,0,0,18,0,0,6,5,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,8,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,13,3,5,15,10,3,16,4,5,60,0,0
UCL522022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,9,0,3,3,0,3,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,5,0,17,0,7,4,8,10,9,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,0,3,0,5,3,0,0,0,10,0,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,23,5,11,10,10,12,7,0,0,56,0,0
UCL522023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,0,0,9,0,5,5,12,4,9,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,5,12,8,7,0,4,34,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,15,0,8,11,17,21,16,7,4,78,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,13,0,3,0,3,0,0,0,0,8,6,5,0,0,3,0,0,0,16,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,4,9,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,16,4,14,9,9,12,10,0,0,67,0,0
UCL522024,0,0,0,0,0,0,9,0,11,0,0,0,0,3,0,0,0,9,0,0,3,0,4,19,0,0,32,0,0,0,0,5,3,4,0,9,3,0,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,3,3,12,18,27,16,5,81,0,0,0,0,4,5,0,0,10,0,0,0,0,0,3,0,0,7,0,4,0,6,9,5,3,0,30,0,0,0,0,4,4,4,0,15,0,0,0,5,6,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,11,0,3,6,6,27,27,11,4,86,0,0
UCL522025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,7,3,3,6,12,0,0,40,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,3,3,6,13,0,0,38,0,0,0,0,0,0,0,0,0,4,0,4,7,7,9,7,0,35,11,10,10,15,17,21,10,0,88,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,10,0,5,4,0,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,8,0,9,0,0,0,30,0,0,0,0,0,0,0,0,6,4,3,3,3,12,10,3,5,42,4,11,18,6,28,20,6,5,94,0,0
UCL522026,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,9,4,0,8,0,6,3,6,18,14,5,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,6,0,6,3,6,18,17,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,4,3,4,18,31,15,3,80,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,10,0,0,0,5,7,8,3,0,13,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,3,4,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,16,0,7,0,8,19,19,14,3,71,0,0
UCL522027,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,9,0,8,14,5,14,10,4,0,46,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,14,5,16,10,4,0,51,0,0,0,0,0,0,0,0,0,0,0,10,3,0,4,0,0,21,5,12,23,12,21,16,8,0,88,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,5,6,0,4,0,0,0,10,3,0,4,7,5,4,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,4,7,5,4,0,0,30,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,13,8,11,13,7,15,11,8,0,76,0,0
UCL522028,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,3,9,8,9,6,0,42,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,7,4,4,8,9,8,0,44,0,0
UCL522029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,15,6,7,7,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,6,7,7,3,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,5,12,20,4,7,10,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,6,3,3,0,0,0,19,0,13,6,3,3,6,0,0,28,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,7,3,12,11,5,3,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,18,24,10,8,9,0,0,70,0,0
UCL522030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,13,3,5,12,3,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,8,3,0,0,38,0,0,0,0,0,0,0,0,0,3,3,4,5,4,0,0,0,18,8,9,20,9,18,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,7,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,8,0,5,0,4,0,0,0,0,13,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,3,4,5,0,0,0,0,17,7,24,9,10,6,0,5,0,57,0,0
UCL522031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,7,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,6,8,4,0,0,0,0,25,0,0
UCL522032,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,6,5,9,0,0,15,4,0,5,3,6,13,0,0,37,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,12,9,0,9,9,16,3,0,0,45,0,0
UCL522033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,3,0,0,0,7,0,4,3,11,7,12,5,0,42,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,4,3,9,13,15,5,0,48,0,0,0,0,0,0,0,0,0,0,5,4,0,5,5,4,0,19,0,8,10,14,17,29,11,0,89,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,8,0,0,3,0,0,3,0,0,11,0,0,0,4,6,4,0,0,14,0,7,3,11,5,3,4,0,32,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,11,3,10,6,5,4,0,37,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,4,0,15,7,12,4,17,21,17,6,0,89,0,0
UCL522034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,0
UCL522035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,3,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,5,8,12,5,0,0,43,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,0,13,0,0,6,3,0,0,0,0,6,0,3,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,11,6,14,10,4,0,0,50,0,0
