UCL_CODE_2021,M_15_19_Mgrs,M_15_19_Profnls,M_15_19_Techs_trades_workers,M_15_19_Comm_psnl_serv_wrkrs,M_15_19_Cler_admin_wrkrs,M_15_19_Sales_wrkrs,M_15_19_Mach_oper_dvrs,M_15_19_Labrs,M_15_19_Inad_desc_Ns,M_15_19_Tot,M_20_24_Mgrs,M_20_24_Profnls,M_20_24_Techs_trades_wrkrs,M_20_24_Comm_psnl_serv_wrkrs,M_20_24_Cler_admin_wrkrs,M_20_24_Sales_wrkrs,M_20_24_Mach_oper_dvrs,M_20_24_Labrs,M_20_24_Inad_desc_Ns,M_20_24_Tot,M_25_34_Mgrs,M_25_34_Profnls,M_25_34_Techs_trades_wrkrs,M_25_34_Comm_psnl_serv_wrkrs,M_25_34_Cler_admin_wrkrs,M_25_34_Sales_wrkrs,M_25_34_Mach_oper_dvrs,M_25_34_Labrs,M_25_34_Inad_desc_Ns,M_25_34_Tot,M_35_44_Mgrs,M_35_44_Profnls,M_35_44_Techs_trades_wrkrs,M_35_44_Comm_psnl_serv_wrkrs,M_35_44_Cler_admin_wrkrs,M_35_44_Sales_wrkrs,M_35_44_Mach_oper_dvrs,M_35_44_Labrs,M_35_44_Inad_desc_Ns,M_35_44_Tot,M_45_54_Mgrs,M_45_54_Profnls,M_45_54_Techs_trades_wrkrs,M_45_54_Comm_psnl_serv_wrkrs,M_45_54_Cler_admin_wrkrs,M_45_54_Sales_wrkrs,M_45_54_Mach_oper_dvrs,M_45_54_Labrs,M_45_54_Inad_desc_Ns,M_45_54_Tot,M_55_64_Mgrs,M_55_64_Profnls,M_55_64_Techs_trades_wrkrs,M_55_64_Comm_psnl_serv_wrkrs,M_55_64_Cler_admin_wrkrs,M_55_64_Sales_wrkrs,M_55_64_Mach_oper_dvrs,M_55_64_Labrs,M_55_64_Inad_desc_Ns,M_55_64_Tot,M_65_74_Mgrs,M_65_74_Profnls,M_65_74_Techs_trades_wrkrs,M_65_74_Comm_psnl_serv_wrkrs,M_65_74_Cler_admin_wrkrs,M_65_74_Sales_wrkrs,M_65_74_Mach_oper_dvrs,M_65_74_Labrs,M_65_74_Inad_desc_Ns,M_65_74_Tot,M_75_84_Mgrs,M_75_84_Profnls,M_75_84_Techs_trades_wrkrs,M_75_84_Comm_psnl_serv_wrkrs,M_75_84_Cler_admin_wrkrs,M_75_84_Sales_wrkrs,M_75_84_Mach_oper_dvrs,M_75_84_Labrs,M_75_84_Inad_desc_Ns,M_75_84_Tot,M_85_yr_over_Mgrs,M_85_yr_over_Profnls,M_85ov_Techs_trades_wrkrs,M_85ov_Com_psnl_serv_wrkrs,M_85_yr_over_Cler_admin_wrkrs,M_85_yr_over_Sales_wrkrs,M_85_yr_over_Mach_oper_dvrs,M_85_yr_over_Labrs,M_85_yr_over_Inad_desc_Ns,M_85_yr_over_Tot,M_Tot_Mgrs,M_Tot_Profnls,M_Tot_Techs_trades_wrkrs,M_Tot_Comm_psnl_serv_wrkrs,M_Tot_Cler_admin_wrkrs,M_Tot_Sales_wrkrs,M_Tot_Mach_oper_dvrs,M_Tot_Labrs,M_Tot_Inad_desc_Ns,M_Tot_Tot,F_15_19_Mgrs,F_15_19_Profnls,F_15_19_Techs_trades_workers,F_15_19_Comm_psnl_serv_wrkrs,F_15_19_Cler_admin_wrkrs,F_15_19_Sales_wrkrs,F_15_19_Mach_oper_dvrs,F_15_19_Labrs,F_15_19_Inad_desc_Ns,F_15_19_Tot,F_20_24_Mgrs,F_20_24_Profnls,F_20_24_Techs_trades_wrkrs,F_20_24_Comm_psnl_serv_wrkrs,F_20_24_Cler_admin_wrkrs,F_20_24_Sales_wrkrs,F_20_24_Mach_oper_dvrs,F_20_24_Labrs,F_20_24_Inad_desc_Ns,F_20_24_Tot,F_25_34_Mgrs,F_25_34_Profnls,F_25_34_Techs_trades_wrkrs,F_25_34_Comm_psnl_serv_wrkrs,F_25_34_Cler_admin_wrkrs,F_25_34_Sales_wrkrs,F_25_34_Mach_oper_dvrs,F_25_34_Labrs,F_25_34_Inad_desc_Ns,F_25_34_Tot,F_35_44_Mgrs,F_35_44_Profnls,F_35_44_Techs_trades_wrkrs,F_35_44_Comm_psnl_serv_wrkrs,F_35_44_Cler_admin_wrkrs,F_35_44_Sales_wrkrs,F_35_44_Mach_oper_dvrs,F_35_44_Labrs,F_35_44_Inad_desc_Ns,F_35_44_Tot,F_45_54_Mgrs,F_45_54_Profnls,F_45_54_Techs_trades_wrkrs,F_45_54_Comm_psnl_serv_wrkrs,F_45_54_Cler_admin_wrkrs,F_45_54_Sales_wrkrs,F_45_54_Mach_oper_dvrs,F_45_54_Labrs,F_45_54_Inad_desc_Ns,F_45_54_Tot,F_55_64_Mgrs,F_55_64_Profnls,F_55_64_Techs_trades_wrkrs,F_55_64_Comm_psnl_serv_wrkrs,F_55_64_Cler_admin_wrkrs,F_55_64_Sales_wrkrs,F_55_64_Mach_oper_dvrs,F_55_64_Labrs,F_55_64_Inad_desc_Ns,F_55_64_Tot,F_65_74_Mgrs,F_65_74_Profnls,F_65_74_Techs_trades_wrkrs,F_65_74_Comm_psnl_serv_wrkrs,F_65_74_Cler_admin_wrkrs,F_65_74_Sales_wrkrs,F_65_74_Mach_oper_dvrs,F_65_74_Labrs,F_65_74_Inad_desc_Ns,F_65_74_Tot,F_75_84_Mgrs,F_75_84_Profnls,F_75_84_Techs_trades_wrkrs,F_75_84_Comm_psnl_serv_wrkrs,F_75_84_Cler_admin_wrkrs,F_75_84_Sales_wrkrs,F_75_84_Mach_oper_dvrs,F_75_84_Labrs,F_75_84_Inad_desc_Ns,F_75_84_Tot,F_85_yr_over_Mgrs,F_85_yr_over_Profnls,F_85_yr_over_Techs_tra_wrkrs,F_85ov_Com_psnl_serv_wrkrs,F_85ov_Cler_admin_wrkrs,F_85_yr_over_Sales_wrkrs,F_85_yr_over_Mach_oper_dvrs,F_85_yr_over_Labrs,F_85_yr_over_Inad_desc_Ns,F_85_yr_over_Tot,F_Tot_Mgrs,F_Tot_Profnls,F_Tot_Techs_trades_wrkrs,F_Tot_Comm_psnl_serv_wrkrs,F_Tot_Cler_admin_wrkrs,F_Tot_Sales_wrkrs,F_Tot_Mach_oper_dvrs,F_Tot_Labrs,F_Tot_Inad_desc_Ns,F_Tot_Tot
UCL521036,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,8,0,19,0,0,3,5,0,0,5,0,0,10,0,4,6,0,0,0,3,4,0,19,0,8,5,0,0,0,8,7,0,26,5,4,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,18,5,4,6,18,21,0,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,12,4,0,0,3,3,26,0,4,3,4,0,0,0,4,0,16,8,3,3,0,0,0,0,6,0,19,3,3,0,0,5,6,0,3,0,25,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,7,13,19,9,4,19,4,105
UCL521037,0,0,3,0,0,8,3,3,0,19,0,0,4,0,0,0,0,6,0,12,0,0,13,6,0,0,12,3,0,36,6,3,12,6,0,0,17,0,0,45,4,0,5,0,0,0,11,5,0,29,0,0,6,0,0,0,18,5,0,33,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,49,12,6,6,66,34,3,177,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,4,6,3,0,0,0,0,23,5,5,6,17,7,6,0,8,0,47,0,9,5,11,0,9,3,7,0,45,0,5,0,11,4,4,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,40,17,25,4,29,4,152
UCL521038,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,7,0,0,0,6,5,0,19,0,0,6,0,0,0,9,3,0,20,3,0,7,5,0,0,22,0,0,39,0,0,7,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,22,6,0,0,31,19,5,115,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,15,0,8,0,8,6,0,0,0,0,16,5,4,4,3,5,3,0,4,0,28,4,4,0,8,3,0,0,9,0,32,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,10,31,15,11,8,25,0,117
UCL521039,0,0,5,0,0,4,0,9,0,21,0,0,4,0,0,0,5,0,0,7,0,7,8,0,0,0,0,0,0,19,8,9,13,3,0,0,4,0,0,42,8,5,11,0,0,0,0,5,5,32,11,10,15,5,5,5,3,6,0,52,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,57,5,3,14,17,17,7,182,0,0,0,3,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,4,5,4,5,3,0,0,0,0,20,4,17,4,10,4,0,0,5,0,47,9,15,5,3,9,5,0,0,0,46,3,16,0,11,12,4,0,3,0,47,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,57,12,32,26,15,0,17,4,189
UCL521040,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,6,0,19,7,3,19,10,0,0,13,7,0,56,9,13,27,5,0,0,10,3,0,75,12,4,21,0,0,0,10,10,0,62,11,7,14,0,6,0,21,7,0,69,5,3,0,0,5,0,5,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,32,84,21,10,0,58,42,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,6,14,3,16,13,3,0,0,0,59,9,15,0,7,13,0,0,3,0,50,6,8,0,9,10,3,4,4,0,42,6,3,0,5,16,7,5,8,0,46,6,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48,10,33,57,12,7,20,3,228
UCL521041,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,11,0,6,45,8,0,0,24,4,0,82,9,11,36,0,4,0,34,0,4,91,3,4,16,0,0,0,26,4,0,52,5,6,14,0,3,0,21,5,0,51,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,121,9,3,0,101,15,9,292,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,16,6,6,5,12,4,0,11,4,0,56,4,4,6,5,7,0,10,8,0,45,0,3,0,0,0,0,6,0,0,20,4,4,0,0,0,5,4,0,0,17,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,10,24,18,4,35,17,0,157
UCL521042,0,0,0,6,0,7,0,6,0,10,0,0,3,0,0,0,3,6,0,12,4,0,3,0,0,0,0,9,0,27,5,0,8,0,0,0,6,3,0,25,5,7,3,4,0,0,11,7,0,37,8,11,0,0,5,0,8,3,0,35,6,0,0,3,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,21,13,8,6,26,41,0,170,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,3,0,12,0,3,0,4,3,0,0,5,0,25,4,3,4,5,3,7,0,5,0,33,3,9,0,8,6,6,0,10,0,40,0,9,0,3,7,4,0,3,0,33,3,3,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,5,25,18,17,6,36,5,158
UCL521043,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,5,0,0,16,3,3,9,0,0,0,0,0,0,21,8,7,4,0,0,0,5,3,0,31,12,10,3,5,4,0,7,4,0,37,4,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,29,7,8,8,9,9,0,124,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,8,0,5,0,0,3,0,0,0,0,17,4,8,3,5,6,0,0,0,0,17,3,11,3,11,4,3,0,3,0,32,6,8,0,10,9,0,0,0,0,40,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,7,26,19,5,0,7,0,121
UCL521044,0,0,4,0,0,0,0,4,0,3,0,0,8,0,0,0,0,4,0,15,0,0,4,0,0,0,4,3,0,12,5,0,7,3,0,4,0,0,0,12,0,0,8,0,0,0,0,3,0,16,3,0,10,0,6,0,10,0,0,29,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,4,32,4,5,7,19,18,3,101,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,3,0,16,4,8,3,0,0,0,0,0,0,19,0,3,0,6,0,0,0,0,0,20,3,7,0,8,4,0,0,0,0,29,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,22,12,23,9,6,6,13,0,101
UCL521045,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,3,0,14,0,0,0,4,0,0,0,4,0,8,6,0,5,0,0,0,5,0,0,13,9,0,9,3,0,0,5,0,0,21,10,0,0,0,0,4,4,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,3,17,9,0,10,15,11,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,15,3,3,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,0,0,9,5,0,0,5,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,15,7,9,4,14,0,65
UCL521046,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,4,0,10,0,3,9,9,3,0,7,5,0,27,0,3,5,6,3,0,4,5,0,24,3,0,6,0,0,0,0,3,0,16,4,5,4,0,0,0,3,0,0,17,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,10,28,13,7,5,21,18,0,112,0,0,0,0,3,3,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,3,0,11,0,5,0,0,0,23,4,7,0,14,3,0,0,3,0,28,5,6,0,6,4,0,0,5,0,22,4,3,0,4,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,4,32,9,8,4,17,0,103
UCL521047,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,11,4,0,11,0,0,0,6,4,5,33,5,4,10,3,0,0,6,0,0,32,14,5,10,0,4,0,10,4,0,37,9,0,11,0,4,0,16,15,0,52,6,0,3,0,0,0,6,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,45,5,9,4,44,28,3,181,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,11,0,4,0,4,3,4,0,0,0,25,3,3,0,6,4,3,0,6,0,27,6,5,6,0,8,5,5,3,0,38,0,5,0,3,7,0,4,6,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,14,25,12,8,19,3,126
UCL521048,0,0,0,0,0,0,0,4,0,7,0,0,4,0,0,3,0,0,0,10,0,0,15,5,0,0,0,7,0,27,3,3,9,0,0,0,4,6,0,24,4,3,3,3,0,0,4,3,0,25,7,6,6,4,0,0,6,3,4,40,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,42,11,4,4,20,24,3,143,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,7,0,0,0,11,0,3,0,3,9,0,0,4,0,22,3,6,0,8,0,5,0,0,0,33,7,11,0,3,5,3,0,0,0,31,5,8,0,5,11,5,0,5,0,47,0,6,0,0,6,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,10,24,35,15,4,11,6,158
UCL521049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,11,4,4,0,0,0,0,0,3,0,11,5,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,6,3,6,3,0,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,8,0,3,0,6,0,4,0,0,0,13,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,9,4,3,0,0,0,42
UCL521050,0,0,9,0,0,0,0,0,0,14,0,0,7,0,0,0,4,0,0,17,6,3,12,3,5,0,0,12,0,41,5,4,7,4,0,3,5,5,0,34,4,0,6,6,0,6,3,4,0,35,7,3,5,3,0,4,10,0,0,27,0,0,4,0,0,0,9,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,16,58,9,10,9,32,24,3,188,0,0,0,0,0,3,0,5,0,3,0,3,3,0,3,0,0,5,0,18,0,4,0,0,5,4,0,6,0,19,3,12,3,6,7,4,0,6,0,35,4,8,0,8,7,7,0,0,0,25,0,7,0,8,7,0,0,7,0,36,0,0,0,3,5,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,6,28,32,13,9,23,4,145
UCL521051,0,0,0,0,0,0,0,0,0,9,0,0,4,3,0,0,4,8,0,24,0,4,7,3,0,0,6,6,0,31,0,0,5,0,0,0,5,6,0,23,0,3,13,0,0,0,9,3,4,36,3,6,10,0,0,0,13,8,0,45,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,50,12,5,0,39,38,6,177,0,0,0,0,0,3,0,3,0,8,0,0,0,3,3,3,0,0,0,10,0,0,3,5,4,0,0,0,0,23,0,4,4,0,5,4,0,4,0,28,5,3,0,13,9,4,0,10,0,37,0,4,0,8,11,8,0,8,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,12,29,36,26,3,35,5,167
UCL521052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,11,0,3,0,0,5,4,0,32,8,4,11,8,0,0,0,0,0,31,9,10,7,8,0,0,6,4,3,46,8,8,9,0,0,0,4,0,0,34,5,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,34,25,6,0,23,17,8,166,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,28,7,5,3,6,3,0,0,0,0,27,9,4,0,4,5,0,0,0,0,24,0,9,0,8,9,0,0,3,0,24,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,36,8,38,14,0,3,7,0,124
UCL522001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,15,0,3,0,0,0,0,0,4,0,9,4,3,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,7,0,0,4,10,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,16,0,4,0,0,0,3,0,0,0,9,0,9,0,0,0,0,0,0,0,10,4,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,14,3,5,0,0,4,54
UCL522002,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,9,0,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,6,0,18,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16,5,0,0,5,9,0,55,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7,0,5,0,0,0,3,0,0,0,12,0,6,0,0,0,0,0,4,0,9,0,6,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,8,3,5,3,0,11,0,57
UCL522003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,16,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,0,8,5,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,12,8,0,0,0,0,36
UCL522004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,18
UCL522005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,0,6,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,0,4,3,3,6,31,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,4,0,7,8,0,0,0,4,18,0,5,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,16,3,5,0,0,3,40
UCL522006,0,0,4,0,0,0,0,3,0,11,0,0,8,0,0,0,4,0,0,14,0,6,5,0,0,0,0,0,0,16,3,0,6,0,0,4,0,0,0,15,11,8,5,0,0,0,0,0,0,33,5,3,3,0,3,0,0,0,0,25,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,32,6,5,7,7,11,4,119,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,6,0,0,0,10,0,5,0,4,0,0,0,0,0,14,3,9,4,0,0,0,0,0,0,19,0,10,0,5,5,0,0,0,0,26,3,6,0,3,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,12,18,10,11,0,6,0,102
UCL522007,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,10,0,3,0,0,0,0,3,5,0,9,4,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,0,3,0,3,8,3,49,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,3,0,3,0,0,0,5,0,15,4,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,3,6,0,0,4,0,17,3,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,9,15,4,3,0,9,0,55
UCL522008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,4,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,10,15,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,6,3,0,3,0,35
UCL522009,0,0,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,10,0,0,0,0,3,0,15,0,0,6,0,0,0,7,0,0,13,0,0,12,6,0,0,10,6,0,33,0,0,9,0,0,0,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,5,3,0,20,23,0,103,0,0,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,3,3,0,3,0,0,0,0,11,0,5,4,0,10,5,0,0,0,23,4,4,0,4,3,3,0,4,0,23,0,0,0,3,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,12,14,20,9,6,10,0,92
